"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"243","2019-11-01 15:16:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Pacheco, RA; Araújo, BB; Oliveira, GC","2002","11","21","Southern America","Brasil",NA,NA,"Planta ca. 0,6 m. Frutos marrom.; Campo limpo",NA,"463","Monocotyledonae",NA,"(Trin.) Chase","Andrade, T","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"2005","02","28","57119","auto",NA,NA,NA,NA,NA
"244","2019-11-01 15:16:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Duarte, PC; Valadão, RM; Nakajima, JN","2002","11","21","Southern America","Brasil",NA,NA,"Herbácea aprox. 70 cm.",NA,"179","Monocotyledonae",NA,"(Trin.) Chase","Andrade, T","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, cachoeira dos Rolinhos","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"2005","02","28","57119","auto",NA,NA,NA,NA,NA
"245","2019-05-06 12:01:41-03","UFU","HUFU","76291","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Filgueiras, T.S.","1985","09","10",NA,"Brasil",NA,NA,"Erva, ca. 50cm, inflorescência cor ferrugem. Forma densas populações locais. Floresce após a passagem do fogo.","HUFU00074375","1180",NA,NA,"(Trin.) Chase","Filgueiras, T.S.","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358","HUFU00074375",NA,NA,NA,NA,NA,"1985",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"246","2019-05-06 12:01:41-03","UFU","HUFU","68006","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Oliveira, R.C.; Fagg, C.W.","2012","12","08",NA,"Brasil",NA,NA,"Erva cespitosa.; Campo limpo laterítico.","HUFU00031919","2786",NA,NA,"(Trin.) Chase",NA,"Goiás","Cavalcante","Caminho para a Reserva do Tombador","-47.4583015441895","-13.7974996566772","HUFU00031919",NA,NA,NA,NA,NA,NA,NA,NA,"92497","auto",NA,NA,NA,NA,NA
"247","2019-05-06 12:01:41-03","UFU","HUFU","30413","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Pacheco, R.A.; Araújo, B.B. & Oliveira, G.C.","2002","11","21",NA,"Brasil",NA,NA,"Planta, ca. 0,6 m. Frutos marrom.; Campo limpo.","HUFU00035912","463",NA,NA,"(Trin.) Chase","Andrade, T.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"2005","02","28","57119","auto",NA,NA,NA,NA,NA
"248","2019-05-06 12:01:41-03","UFU","HUFU","30224","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Duarte, P.C.; Valadão, R.M.; Romero, R. & Nakajima, J.N.","2002","11","21",NA,"Brasil",NA,NA,"Herbácea, ca. 50 cm. Espigueta marrom com detalhes dourados e estames marrons.; Borda da mata.","HUFU00035914","151",NA,NA,"(Trin.) Chase","Andrade, T.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo a cachoeira dos Rolinhos.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"2005","02","28","57119","auto",NA,NA,NA,NA,NA
"249","2020-11-27 11:34:20-03","UFU","HUFU","76296","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Burman, A.G.; Sendulsky, T.","1982","02","10",NA,"Brasil",NA,NA,"Campo rupestre.","HUFU00074370","733",NA,NA,"(Trin.) Chase","Filgueiras, T.S.","Minas Gerais",NA,"Serra do Santo Antônio, 2-5 Km ao leste da cidade de Diamantina.",NA,NA,"HUFU00074370",NA,"1050","1050",NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-05-06 12:01:41-03","UFU","HUFU","30206","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Duarte, P.C.; Valadão, R.M.; Romero, R. & Nakajima, J.N.","2002","11","21",NA,"Brasil",NA,NA,"Herbácea, ca. 70 cm.","HUFU00035913","179",NA,NA,"(Trin.) Chase","Andrade, T.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"2005","02","28","57119","auto",NA,NA,NA,NA,NA
"251","2019-05-06 12:01:41-03","UFU","HUFU","7008","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Romero, R.; Nakajima, J.N.","1994","12","10",NA,"Brasil",NA,NA,"Planta, ca. 0,80 m. Espiguetas marrom, anteras creme.; Campo limpo dois meses após queimada, solo pedregoso.","HUFU00035911","1566",NA,NA,"(Trin.) Chase","Filgueiras, T.S. de","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeria Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"1996","02",NA,"57119","auto",NA,NA,NA,NA,NA
"252","2021-03-04 15:42:12-03","IF","SPSF","30437","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","J.B.Baitello","2002","10","03","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo apos queimada&nf;;",NA,"1197","Magnoliophyta","Poales","(Trin.) Chase","H.Longhi-Wagner","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12135","auto","Liliopsida",NA,NA,NA,NA
"253","2021-03-04 15:42:12-03","IF","SPSF","30684","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","J.B.Baitello","2002","12","02","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo/cerrado apos queimada&nf;;",NA,"1295","Magnoliophyta","Poales","(Trin.) Chase","H.Longhi-Wagner","SP","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12135","auto","Liliopsida",NA,NA,NA,NA
"254","2021-02-08 12:53:48-03","UFRGS","ICN","083108","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Wagner, HL; Cordeiro, I; Giulietti, AM; Zappi, DC","1986","01","25","América do Sul","Brasil",NA,NA,"Espiguetas atacadas pelo fungo do carvão.; Campo arenoso, pouco frequente.",NA,"s.n.","Monocotyledon",NA,"(Trin.) Chase","Ribeiro, ARO","MG","Lavras Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","05",NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-02-08 12:53:48-03","UFRGS","ICN","136913","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Longhi-Wagner, HM; Zuloaga; Viana, P","2005","03","16","América do Sul","Brasil",NA,NA,NA,NA,"9620","Monocotyledon",NA,"(Trin.) Chase",NA,"MG","Diamantina","para Biri-Biri. Lat. 18°11'59 S long. 43°37'26 W","-43.623889","-18.199722",NA,NA,"1120","1120","-43.623889","-18.199722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-02-08 12:53:48-03","UFRGS","ICN","161082","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Longhi-Wagner, HM; Araujo, AC; Welker, C; Paula, C","2007","12","02","América do Sul","Brasil",NA,NA,"Folhas pilosas na base da lâmina. Iniciando florescimento.; Pouco comum.",NA,"10354","Monocotyledon",NA,"(Trin.) Chase",NA,"MG","Ouro Branco","Serra do Ouro Branco área 1 campo graminoso quartzítico 20°30'22 S 43°37'59 3 W","-43.633056","-20.506111",NA,NA,"1275","1275","-43.633056","-20.506111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-02-08 12:53:48-03","UFRGS","ICN","161097","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Longhi-Wagner, HM; Araujo, AC; Welker, C; Paula, C","2007","12","03","América do Sul","Brasil",NA,NA,NA,NA,"10379","Monocotyledon",NA,"(Trin.) Chase",NA,"MG","Ouro Branco","Serra do Ouro Branco área 3 campo graminoso quartzítico 20°30'19 2 S 43°40'05 2 W","-43.668056","-20.505278",NA,NA,"1360","1360","-43.668056","-20.505278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-02-08 12:53:48-03","UFRGS","ICN","161154","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Longhi-Wagner, HM; Welker, CAD","2007","12","04","América do Sul","Brasil",NA,NA,"Muito comum no campo graminoso quartzítico da base.",NA,"10466","Monocotyledon",NA,"(Trin.) Chase",NA,"MG","Ouro Branco","Serra do Ouro Branco área 3 20°28'29 5 S 43°43'55 1 W","-43.731944","-20.474722",NA,NA,"1325","1325","-43.731944","-20.474722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-02-08 12:53:48-03","UFRGS","ICN","174529","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Longhi-Wagner, HM; Welker, CAD;","2007","12","02","América do Sul","Brasil",NA,NA,"Pouco comum.; Campo graminoso quartzítico.",NA,"10 354","Monocotyledon",NA,"(Trin.) Chase",NA,"MG","Ouro Branco","Serra do Ouro Branco","-43.633056","-20.506111",NA,NA,"1275","1275","-43.633056","-20.506111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-02-08 12:53:48-03","UFRGS","ICN","174535","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Longhi-Wagner, HM; Welker, CAD;","2007","12","03","América do Sul","Brasil",NA,NA,"Campo graminoso quartzítico.",NA,"10 379","Monocotyledon",NA,"(Trin.) Chase",NA,"MG","Ouro Branco","Serra do Ouro Branco","-43.668056","-20.505278",NA,NA,"1360","1360","-43.668056","-20.505278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-02-08 12:53:48-03","UFRGS","ICN","179563","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Windisch, PG; et al.","1992","10","25","América do Sul","Brasil",NA,NA,"herbácea; cerrado e campo graminoso, no campo",NA,"7346","Monocotyledon",NA,"(Trin.) Chase","Longhi-Wagner, HM","MT","Campo Verde","91 km de Primavera de Leste em direção a Campo Verde","-55.083333","-15.416667",NA,NA,"740","740","-55.083333","-15.416667","1992","10","25",NA,NA,NA,NA,NA,NA,NA
"262","2021-02-08 12:53:48-03","UFRGS","ICN","130082","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Hatschbach, G","1992","04","07","América do Sul","Brasil",NA,NA,"doação MBM",NA,"56768","Monocotyledon",NA,"(Trin.) Chase","M; H.Longhi-Wagner, L Amaral","BA","Rio de Contas","Barra do Brumado","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA
"263","2021-02-08 12:53:48-03","UFRGS","ICN","142239","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Longhi-Wagner, HM; Coelho, C","2006","01","10","América do Sul","Brasil",NA,NA,"Raro.",NA,"10082","Monocotyledon",NA,"(Trin.) Chase",NA,"MG","Ouro Branco","Serra de Ouro Branco ÁREA 2. Campo graminoso arenoso (logo após o de latossolo). Lat. 20°30'1 9 S long. 0 43°39'44 9 W","-43.6918983459473","-20.5207996368408",NA,NA,"1360","1360",NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA
"264","2021-02-08 12:53:48-03","UFRGS","ICN","101215","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Rúgolo, Z; Longhi-Wagner, H; Boechat, SC; Molina, AM","1992","12","13","América do Sul","Brasil",NA,NA,NA,NA,"1738","Monocotyledon",NA,"(Trin.) Chase","Ribeiro, ARO; Reis, PA","PR","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"2013","07","01","44368","auto",NA,NA,NA,NA,NA
"265","2019-11-21 10:15:59-03","IBt","SP","183840","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Burman, AG","1978","03",NA,NA,"Brasil",NA,NA,NA,NA,"264",NA,NA,"(Trin.) Chase","Filgueiras, TS","Minas Gerais",NA,"Serra do Cipó, Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro.",NA,NA,NA,NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-21 10:15:59-03","IBt","SP","183844","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Burman, AG","1978","03",NA,NA,"Brasil",NA,NA,NA,NA,"260",NA,NA,"(Trin.) Chase","Filgueiras, TS","Minas Gerais",NA,"Serra do Cipó, Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro.",NA,NA,NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-21 10:15:59-03","IBt","SP","194529","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Burman, AG","1978","09","06",NA,"Brasil",NA,NA,NA,NA,"387",NA,NA,"(Trin.) Chase","Filgueiras, TS","Minas Gerais",NA,"Serra de Itatiaia (de Minas) e Serra de Lavras Novas.",NA,NA,NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-21 10:15:59-03","IBt","SP","199499","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Burman, AG","1979","11","24",NA,"Brasil",NA,NA,NA,NA,"491",NA,NA,"(Trin.) Chase",NA,"Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-21 10:15:59-03","IBt","SP","199503","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Burman, AG","1979","11","24",NA,"Brasil",NA,NA,NA,NA,"476",NA,NA,"(Trin.) Chase",NA,"Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-21 10:15:59-03","IBt","SP","235508","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Irwin, HS; Soderstrom, TR","1964","10","21",NA,"Brasil",NA,NA,NA,"SP034653","7133",NA,NA,"(Trin.) Chase",NA,"Goiás","Caiapônia","Serra do Caiapó, Ca. 33 km S of Caiapônia on road to Jataí.","-51.783333","-17.2","SP034653",NA,"800","1000","-51.783333","-17.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-21 10:15:59-03","IBt","SP","235615","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Irwin, HS; Soderstrom, TR","1964","10","19",NA,"Brasil",NA,NA,NA,NA,"7039",NA,NA,"(Trin.) Chase","Filgueiras, TS","Goiás","Caiapônia","Serra do Caiapó, Ca. 35 km S of Caiapônia on road to Jataí.","-51.783333","-17.2",NA,NA,"800","1000","-51.783333","-17.2","1995","04","10",NA,NA,NA,NA,NA,NA,NA
"272","2019-11-21 10:15:59-03","IBt","SP","311651","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Fonseca, ML; et al.","1996","10","18",NA,"Brasil",NA,NA,NA,NA,"1225",NA,NA,"(Trin.) Chase","Filgueiras, TS","Goiás","Niquelândia","Niquelândia - Macedo. CNT. Estrada de terra a direita da mina de níquel ca. de 5,5 km.","-48.420556","-14.402778",NA,NA,"1045","1045","-48.420556","-14.402778","1996","11","13",NA,NA,NA,NA,NA,NA,NA
"273","2019-11-21 10:15:59-03","IBt","SP","312290","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Fonseca, ML; et al.","1996","09","19",NA,"Brasil",NA,NA,NA,NA,"1194",NA,NA,"(Trin.) Chase","Filgueiras, TS","Goiás","Niquelândia","Morro do Cristo.","-48.457222","-14.452222",NA,NA,NA,NA,"-48.457222","-14.452222","1996","09","19",NA,NA,NA,NA,NA,NA,NA
"274","2019-11-21 10:15:59-03","IBt","SP","312291","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Fonseca, ML; et al.","1996","09","17",NA,"Brasil",NA,NA,NA,NA,"1138",NA,NA,"(Trin.) Chase","Filgueiras, TS","Goiás","Niquelândia","Ca. 4 km de Niquelândia. Companhia de Níquel Tocantins.","-48.436944","-14.443889",NA,NA,NA,NA,"-48.436944","-14.443889","1997","06",NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-21 10:15:59-03","IBt","SP","321298","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Pirani, JR; et al.","1992","02","02",NA,"Brasil",NA,NA,NA,"SP034651","H51435",NA,NA,"(Trin.) Chase","Renvoize, SA","Bahia","Abaíra","Serra da Tromba, Base da encosta da Serra da Tromba.","-41.8","-13.283333","SP034651",NA,"1200","1200","-41.8","-13.283333","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-21 10:15:59-03","IBt","SP","335560","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Oliveira, FCA; et al.","1997","08","14",NA,"Brasil",NA,NA,NA,"SP034652","849",NA,NA,"(Trin.) Chase","Filgueiras, TS","Goiás","Niquelândia","Fazenda Engenho, ca. de 11 km de Niquelândia/Dois Irmãos. Cabeceira do rio Traíras.","-48.423611","-14.674444","SP034652",NA,"680","680","-48.423611","-14.674444","1999","05",NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-01-21 15:30:03-03","IBt","SP","364669","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Munhoz, CBR; Rodrigues, N; Ramos, KMO","1999","10","13",NA,"Brasil",NA,NA,NA,"SP034649","757",NA,NA,"(Trin.) Chase","Oliveira, RC","Distrito Federal","Brasília","Fazenda Água Limpa, divisa com o Cristo Redentor (Jardim Botânico de Brasília) e o IBGE.","-47.905556","-15.929278","SP034649",NA,NA,NA,"-47.905556","-15.929278","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-21 10:15:59-03","IBt","SP","244711","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum ferrugineum","Filgueiras, TS","1985","09","10",NA,"Brasil",NA,NA,NA,NA,"1180",NA,NA,"(Trin.) Chase","Filgueiras, TS","Distrito Federal","Brasília","Bacia do rio São Bartolomeu.","-47.9296989440918","-15.7797002792358",NA,"ferrugineum",NA,NA,NA,NA,"1985",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"279","2019-11-21 10:15:59-03","IBt","SP","374082","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Filgueiras, TS; Alvarenga, D","1994","11","23",NA,"Brasil",NA,NA,NA,"SP034650","3163",NA,NA,"(Trin.) Chase","Filgueiras, TS","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, Ca 26 km S Alto Paraiso. Fazenda da Toca.","-47.5099983215332","-14.1324996948242","SP034650",NA,NA,NA,NA,NA,"1995",NA,NA,"44724","auto",NA,NA,NA,NA,NA
"280","2019-11-21 10:15:59-03","IBt","SP","236201","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Silva, JCS","1985","11","16",NA,"Brasil",NA,NA,NA,"SP034654","474",NA,NA,"(Trin.) Chase","Burman, AG","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242","SP034654",NA,NA,NA,NA,NA,"1989","11","23","44724","auto",NA,NA,NA,NA,NA
"281","2019-11-21 10:15:59-03","IBt","SP","374070","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Filgueiras, TS; Fonseca, ML; Kirkbride Jr, JH","1994","11","07",NA,"Brasil",NA,NA,NA,NA,"3064",NA,NA,"(Trin.) Chase","Filgueiras, TS","Goiás","Niquelândia","Fonte da Bica, ca 5 km leste Macedo.","-48.4597015380859","-14.4738998413086",NA,NA,"1100","1100",NA,NA,"1994","11",NA,"74171","auto",NA,NA,NA,NA,NA
"282","2019-11-21 10:15:59-03","IBt","SP","210301","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Pereira, BAS","1984","04","09",NA,"Brasil",NA,NA,NA,NA,"1000",NA,NA,"(Trin.) Chase",NA,"Goiás","Santo Antonio do Descoberto",NA,"-48.2550010681152","-15.9397001266479",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42587","auto",NA,NA,NA,NA,NA
"283","2019-11-21 10:15:59-03","IBt","SP","210306","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Filgueiras, TS; Burman, A","1984","01","21",NA,"Brasil",NA,NA,NA,NA,"1136",NA,NA,"(Trin.) Chase",NA,"Minas Gerais","Diamantina","Serra de Santo Antonio","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"284","2019-11-21 10:15:59-03","IBt","SP","176093","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Burman, AG; Sendulsky, T","1982","02","10",NA,"Brasil",NA,NA,NA,"SP034655","733",NA,NA,"(Trin.) Chase","Filgueiras, TS","Minas Gerais","Diamantina","Serra de Santo Antonio","-43.6002998352051","-18.2493991851807","SP034655",NA,NA,NA,NA,NA,"1984","05","02","101169","auto",NA,NA,NA,NA,NA
"285","2019-11-21 10:15:59-03","IBt","SP","183962","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Sendulsky, T; et al.","1971","12","10",NA,"Brasil",NA,NA,NA,NA,"CFSCs.n.",NA,NA,"(Trin.) Chase","Filgueiras, TS","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"1984","05","02","31264","auto",NA,NA,NA,NA,NA
"286","2019-11-21 10:15:59-03","IBt","SP","183964","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Sendulsky, T; et al.","1971","12","10",NA,"Brasil",NA,NA,NA,"SP034648","439",NA,NA,"(Trin.) Chase","Filgueiras, TS","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752","SP034648",NA,NA,NA,NA,NA,"1984","04","25","31264","auto",NA,NA,NA,NA,NA
"287","2019-11-21 10:15:59-03","IBt","SP","183963","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum ferrugineum","Sendulsky, T; et al.","1971","12","10",NA,"Brasil",NA,NA,NA,NA,"CFSC447",NA,NA,"(Trin.) Chase","Filgueiras, TS","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,"ferrugineum",NA,NA,NA,NA,"1984","04","25","31264","auto",NA,NA,NA,NA,NA
"288","2019-11-21 10:15:59-03","IBt","SP","358681","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Cordeiro, I; Pirani, JR; Furlan, A","1980","11","10",NA,"Brasil",NA,NA,NA,NA,"CFSC6786",NA,NA,"(Trin.) Chase","Renvoize, SA","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada da Usina.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"1984",NA,NA,"26557","auto",NA,NA,NA,NA,NA
"289","2019-11-21 10:15:59-03","IBt","SP","179314","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum ferrugineum","Pirani, JR; Cordeiro, I; Amaral, MCE","1981","03","01",NA,"Brasil",NA,NA,NA,NA,"CFSC7084",NA,NA,"(Trin.) Chase","Filgueiras, TS","Minas Gerais","Santana do Riacho","Serra do Cipó, km 119 ao longo da Rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,"ferrugineum",NA,NA,NA,NA,"1984","04","25","26557","auto",NA,NA,NA,NA,NA
"290","2019-11-21 10:15:59-03","IBt","SP","9847","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum ferrugineum","Edwall, G","1894","11","27",NA,"Brasil",NA,NA,NA,"SP010074","CGG3036",NA,NA,"(Trin.) Chase","Filgueiras, TS","São Paulo","São Paulo","Ipiranga, campo seco.","-46.6300010681152","-23.5400009155273","SP010074","ferrugineum",NA,NA,NA,NA,"1984","04","25","53584","auto",NA,NA,NA,NA,NA
"291","2019-11-21 10:15:59-03","IBt","SP","10614","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Handro, O","1949","12","20",NA,"Brasil",NA,NA,NA,"SP034647","146",NA,NA,"(Trin.) Chase","Longhi Wagner, HM","São Paulo","São Paulo","Jabaquara.","-46.6300010681152","-23.5400009155273","SP034647",NA,NA,NA,NA,NA,"1999","08",NA,"53584","auto",NA,NA,NA,NA,NA
