"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"49","2021-03-15 16:37:00-03","NY","NYBG","00906552","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","M. Sobral",NA,"G. G. Hatschbach","60167","1994","02","09","Brazil","Goiás","São João d'Aliança","-47.5244","-14.7058",NA,NA,"NY00906552","NY00906552_01",NA,NA,"Córrego das Brancas, próximo a barra do Jacaré",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981795' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","887443","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.",NA,NA,"G. G. Hatschbach","40718","1978","01","03","Brazil","Paraná",NA,NA,NA,NA,NA,"NY00887443","NY00887443_01",NA,NA,"Mun. Campo Grande. Retiro Grande.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1093965' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1015073","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.",NA,NA,"A. F. M. Glaziou","8386","1876","01","07","Brazil","São Paulo",NA,"-44.684548","-23.029725",NA,NA,"NY01015073",NA,NA,NA,"Campos da Bocaina.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1099545' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","615403","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.",NA,NA,"O. dos S. Ribas","1046","1996","01","20","Brazil","Paraná","Paranaguá","-48.421288","-25.620588",NA,NA,"NY00615403","NY00615403_01",NA,NA,"Balneário Shangri-lá",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713863' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-30 02:13:00-03","NY","NYBG","1163865","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris stictophylla","O.Berg",NA,NA,"F. Sellow","1644",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,"NY01163865","NY01163865_01",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1392741' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet","stictophylla","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-30 02:13:00-03","NY","NYBG","1163865","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris stictophylla","O.Berg",NA,NA,"F. Sellow","1644",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,"NY01163865","NY01163865_01",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1392741' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet","stictophylla","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-18 09:30:15-03","UNESP-IBB","BOTU","31615","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M.E.G.","2007","Silva, S.M.P.","193","2006","07","19","Brasil","São Paulo","Pindamonhangaba",NA,NA,"9999","9999","BOTU031615",NA,"06",NA,"Fazenda São Sebastião do Ribeirão Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-08 11:09:36-03","UNESP-IBB","BOTU","12877","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Adachi, S.A.","2010","Amaral Jr., A.","12","1985","05","16","Brasil","São Paulo","Campos do Jordão","-45.5","-22.75","45°30'w","22°45's","BOTU012877",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-18 09:30:15-03","UNESP-IBB","BOTU","28760","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Grizzon, M.","2012","Crippa, L.","125","2008","05","01","Brasil","Rio Grande do Sul","São José do Norte",NA,NA,"9999","9999","BOTU028760",NA,"07","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:30:15-03","UNESP-IBB","BOTU","31304","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Silva e Soares, L.H.","1999","Silva-Chagas, F.","2195","1996","12","11","Brasil","Paraná","Reserva",NA,NA,"9999","9999","BOTU031304",NA,NA,NA,"Arredores de Reserva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","2668","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Moraes, A. N.","2011","Moraes, A. N.","04","2011","05","31","Brasil","Piauí",NA,NA,NA,NA,NA,"HDELTA002668",NA,"05","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-13 09:20:23-03","UFRJ","RFA","25208","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"F. M. de B. Pereira","19/32","2000","09","10","Brasil","Rio de Janeiro","São José do Vale do Rio Preto","-42.879722","-22.153056","42º52'47''W","22º9'11''S","RFA42064",NA,NA,NA,"1° Distrito, Fazenda Serra do Capim.","795","795","Sub-arbusto, folha verde, flores brancas com odor forte, rara no local.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 11:31:38-03","UFRJ","RFA","20997","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","M. Sobral",NA,"M. Sobral","1889","1983","05","07","Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"RFA46654",NA,NA,NA,NA,NA,NA,"Arvoreta ca. 5 m de altura. Frutos maduros vermelhos ou negros. Casca rugosa",NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:31:38-03","UFRJ","RFA","20996","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","M. Sobral",NA,"M. Sobral","1920","1983","04","15","Brasil","Rio Grande do Sul","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,"RFA46655",NA,NA,NA,"Parque Estadual do Turvo",NA,NA,"Arvoreta ca. 3 m de altura. Frutos maduros negros",NA,NA,NA,NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:31:38-03","UFRJ","RFA","22653","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","C. Proença",NA,"C. Pereira",NA,"1988","04","03","Brasil","Rio de Janeiro","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,"RFA46618",NA,NA,NA,NA,NA,NA,"Em frutos amarelos",NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:31:38-03","UFRJ","RFA","17490","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","C. Proença","2010","P. Occhioni",NA,"1977","10","17","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"RFA46620",NA,NA,NA,"Pico Itapeva","2000","2000","Arbusto, copcado, frequente, flor creme",NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-13 09:20:23-03","UFRJ","RFA","19165","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","C. Proença","2010","P. Occhioni; E.M. Occhioni","8289","1977","07","25","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"RFA46622",NA,NA,NA,"Pico Itapeva","2000","2000","Arbusto frequente, muito ramificado, com flores cremes",NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:31:40-03","UFRJ","RFA","13507","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","M. Sobral","2001","P. Occhioni","5312","1972","11","24","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"RFA46660",NA,NA,NA,"Barra da Lagoa, Rio Vermelho",NA,NA,"Planta até 5 metros - flor branca",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:31:40-03","UFRJ","RFA","13500","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","M. Sobral","2001","P. Occhioni","5311","1972","11","24","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"RFA46661",NA,NA,NA,"Barra da Lagoa, Rio Vermelho",NA,NA,"Frutos maduros alaranjado - avermelhados",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"68","2020-11-24 17:10:54-03","UTFPR","DVPR","3738","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Caxambu, MG","2011","Caxambu, MG; et al.","3364","2010","12","10","Brasil","Paraná","Luiziana","-52.26157","-24.32064","-52.26157","-24.32064","DVPR003738",NA,"11","20","Estação ecológica Luiziana.","609","609","arboreta ca. 3m, ripária, heliófita. Botões florais amarelos.; Relevo: ondulado. - Vegetação: Floresta Ombrófila Mista Aluvial.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-24 17:10:54-03","UTFPR","DVPR","2781","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M","2009","Souza, LRM; Cavalheiro, AL; Soares-Silva, LH","40","1996","12","05","Brasil","Paraná","Imbituva","-50.6044006347656","-25.2299995422363",NA,NA,"DVPR002781",NA,"07","31","Estrada Irati-Imbituva",NA,NA,"Arbusto 80 cm, botões florais esverdeados.; Mata.","Magnoliophyta",NA,NA,NA,NA,NA,"24222","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-24 17:10:54-03","UTFPR","DVPR","360","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Caxambu, MG","2006","Caxambu, MG","1040","2006","10","19","Brasil","Santa Catarina","Bombinhas","-48.5169982910156","-27.1380004882812",NA,NA,"DVPR000360","DVPR000360","10","19",NA,"8","8","Arbusto palustre, com flores de cor branca.; Em área degradada, solo organossolo hidromórfico, relevo plano. Vegetação: Floresta Ombrófila Densa das Terras Baixas.","Magnoliophyta",NA,NA,NA,NA,NA,"11943","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-24 17:10:54-03","UTFPR","DVPR","3214","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Barboza, E","2014","Silva, JM","7718","2011","02","23","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"DVPR003214",NA,"07","29","Rio Saí Guaçú",NA,NA,"Arbusto 3m, flores alvas.; Floresta Ombrófila Densa","Magnoliophyta",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-24 17:10:54-03","UTFPR","DVPR","3849","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Cordeiro, J","2014","Caxambu, MG; et al.","4123","2012","04","30","Brasil","São Paulo","Cananéia","-47.50115","-24.53178","-47.50115","-24.53178","DVPR003849",NA,NA,NA,"Fazenda Aroeira-Arredores","8","8","arvoreta ca. 3m, heliófita. Frutos imaturos verdes.; Relevo:suave-ondulado-Vegetação:Formação Pioneira com Influência Marinha (restinga)","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-10-18 16:23:28-02","UNEMAT","TANG","2050","S","Plantae","Amaranthaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","Soares-Silva, LH","1996","Chagas-Silva, F","s.n.","1993","01","10","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"TANG000002050",NA,NA,NA,"Material vindo do Herbário FUEL.",NA,NA,"Árvore 3,5m, botões e flores alvas.",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:46:02-03","EAO","IAN","53411","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M","2015","Rambo, B","s.n.","1933","01","14","Brasil",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"IAN053411",NA,NA,NA,"Morro da Gloria.",NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:46:02-03","EAO","IAN","137379","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M","2015","Carauta, JPP; Santos, FR","507","1967","12","14","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"IAN137379",NA,NA,NA,"Guanabara, Reserva Biológica de Jacarepaguá, Estação das Casuarinas.",NA,NA,"Arbusto de restibga, flores diclamídeas, hermafroditas, branco-amareladas, androceu polistêmone.","Dicotiledônea",NA,"Southern America",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-01-20 14:40:43-03","UPM","MACK","913","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","F. F. Mazine; V. C. Souza",NA,"F. M. Souza; et al.","92","2001","04","12","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Parqeu Estadual da Serra do Mar, núcleo Curucutu. Trilha do Rio Branco. Floresta altomontana sobre o divisor de águas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"77","2019-12-04 15:25:31-03","PUCPR","HUCP","4642","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand.","Jaszczerski, JC","1988","Silva, SM; Britez, RM","1897",NA,NA,NA,"Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00015254","HUCP00015254","01","16","Ilha do Mel",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"78","2019-12-04 15:25:31-03","PUCPR","HUCP","3289","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand.","Britez, RM","1988","Britez, RM","1825",NA,NA,NA,"Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00015217","HUCP00015217","01","23","Ilha do Mel, Caminho do Belo.",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"79","2019-12-04 15:25:31-03","PUCPR","HUCP","12411","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand.","Borgo, M",NA,"Borgo, M","627","2000","02","09","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"HUCP00015189","HUCP00015189",NA,NA,"Rio Momuma",NA,NA,"Nº 40663.","Eudicotiledonea",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"80","2019-12-04 15:25:31-03","PUCPR","HUCP","13087","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand.","Soares, LH",NA,"Chagas, F","2131","1996","11","27","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"HUCP00015267","HUCP00015267",NA,NA,NA,NA,NA,"Nº 18930.","Eudicotiledonea",NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"81","2019-12-04 15:25:31-03","PUCPR","HUCP","16617","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M",NA,"Ribas, OS","1966","2002","03","02","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"HUCP00015735","HUCP00015735",NA,NA,"Faxinal dos Pretos",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"82","2019-12-04 15:25:31-03","PUCPR","HUCP","22935","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Bonaldi, R",NA,"Bonaldi, R","537","2012","09","01","Brasil","Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,"HUCP00015786","HUCP00015786",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA
"83","2019-12-04 15:25:31-03","PUCPR","HUCP","23469","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Barboza, E",NA,"Silva, JM","7718","2011","11","23","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"HUCP00015784","HUCP00015784",NA,NA,"Rio Sai Guaçú",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-11-26 18:08:58-03","CPAN-UFMS","COR","14179","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Ishii, I.H.; Alves, F.M.; Urquiza, M.V.S.; Porfírio, G.E.O.","555","2004","07","07","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"Mineração Corumbaense Reunida. Escarpa lado leste de 100 a 150m da linha do transecto; ferricola; morro.",NA,NA,"Com fruto:vermelho",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-02 16:29:05-03","CPAN-UFMS","COR","582","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M.",NA,"Sobral, M.","1409","1983","01","30","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Morro Santana",NA,NA,"Árvore; frutos imaturos e maduros, estes avermelhados Habito: Árvore",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:21:32-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M","2002","Cordeiro, J; Poliquesi, CB; Ribas, OS","1966","2002","03","02","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"Faxinal dos Pretos",NA,NA,"2,50 m. Fruto imaturo verde.; alto do morro, solo rochoso.","Dicotyledon",NA,"Southern America",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:21:32-03","UFBA","ALCB","60395","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M","2002","Cordeiro, J; Poliquesi, CB; Ribas, OS","1966","2002","03","02","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"ALCB059712",NA,NA,NA,"Faxinal dos Pretos",NA,NA,"2,50 m. Fruto imaturo verde.; alto do morro, solo rochoso.","Dicotyledon",NA,"Southern America",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"88","2019-10-09 11:21:32-03","UFBA","ALCB","43296","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Sobral, M","1998","Ribas, OS; Cordeiro, J; Barbosa, E","2279","1998","01","14","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"ALCB059711",NA,NA,NA,"Ambrósios",NA,NA,"Ca. 2,2 m de altura. Flor alva.","Dicotyledon",NA,"Southern America",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"89","2020-02-08 10:06:37-03","NBC","NL-BOTANY","L.2525854","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D.Legrand",NA,NA,"Hatschbach GG",NA,"1963","12","22","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2525854","NL-L2525854",NA,NA,"Est. Parana, Mun. Porto Amazonas. Fda.S.Luiz.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2525854 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"90","2020-02-08 10:06:37-03","NBC","NL-BOTANY","L.2525855","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D.Legrand",NA,NA,"Reitz R; Klein RM",NA,"1961","03","03","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2525855","NL-L2525855",NA,NA,"Plantas de SANTA CATARINA. Serra da Boa Vista, São José.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2525855 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"91","2020-02-08 10:06:37-03","NBC","NL-BOTANY","L.4149801","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D.Legrand",NA,NA,"Hagelund K",NA,"1982","05","23","Brazil",NA,NA,NA,NA,NA,NA,"NL-L4149801","NL-L4149801",NA,NA,"Fazenda Faxinal - Arroio dos Ratos - RS.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4149801 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"92","2020-02-08 10:06:37-03","NBC","NL-BOTANY","L.4149827","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D.Legrand",NA,NA,"Hagelund K",NA,"1982","01","09","Brazil",NA,NA,NA,NA,NA,NA,"NL-L4149827","NL-L4149827",NA,NA,"Fazenda Faxinal - Arroio dos Ratos - RS.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4149827 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"93","2020-02-08 10:06:37-03","NBC","NL-BOTANY","L.4149828","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D.Legrand",NA,NA,"Hagelund K",NA,"1982","04","03","Brazil",NA,NA,NA,NA,NA,NA,"NL-L4149828","NL-L4149828",NA,NA,"Fazenda Faxinal - Arroio dos Ratos - RS.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4149828 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"94","2020-02-08 10:06:37-03","NBC","NL-BOTANY","U 0249531","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D.Legrand","Nic Lughadha EM",NA,"Sellow F",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-U0249531","NL-U0249531",NA,NA,"Brasilia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200249531 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,"isolectotype",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
