"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","locality","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"51","2021-01-06 11:42:09-03","UFPI-MRV","HDELTA","5238","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Silva, M.S.","2018","04","09",NA,"Brasil",NA,NA,NA,"HDELTA005238","132",NA,NA,"L.","Silva, M.S.","Canta galo","Piauí","Parnaíba","-41.7766990661621","-2.90472006797791",NA,NA,NA,"25571","auto",NA,NA,"2018","04","09",NA,NA,NA,NA,NA,NA,NA
"52","2021-01-06 11:42:09-03","UFPI-MRV","HDELTA","5240","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Silva, M.S.; Araújo, J.V.S.","2018","04","13",NA,"Brasil",NA,NA,NA,"HDELTA005240","135",NA,NA,"L.","Silva, M.S.","Embrapa","Piauí","Parnaíba","-41.7766990661621","-2.90472006797791",NA,NA,NA,"25571","auto",NA,NA,"2018","04","13",NA,NA,NA,NA,NA,NA,NA
"53","2021-01-06 11:42:06-03","UFPI-MRV","HDELTA","3614","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Mesquita, K. L.","2013","03","16",NA,"Brasil",NA,NA,NA,"HDELTA003614","3",NA,NA,"L.","Silva, M. S.","Floriópolis","Piauí","Parnaíba","-41.7766990661621","-2.90472006797791",NA,NA,NA,"25571","auto",NA,NA,"2017","01","27",NA,NA,NA,NA,NA,NA,NA
"54","2021-01-06 11:42:09-03","UFPI-MRV","HDELTA","3712","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Silva, M.S.","2016","06","04",NA,"Brasil",NA,NA,NA,"HDELTA003712","22",NA,NA,"L.","Silva, M.S.","Lagoa do bebedouro","Piauí","Parnaíba","-41.7766990661621","-2.90472006797791",NA,NA,NA,"25571","auto",NA,NA,"2016","06","28",NA,NA,NA,NA,NA,NA,NA
"55","2020-06-29 11:30:00-03","UFRJ","RFA","1173","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","longus","Cyperus longus","Muret",NA,NA,NA,NA,"Suíça",NA,NA,NA,"RFA51641",NA,NA,NA,"L.",NA,"Vidy près Lausanne, marais",NA,"Genebra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:30:00-03","UFRJ","RFA","43387","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","D.dos S. Costa","2018","11","11",NA,"Brasil",NA,NA,NA,"RFA46558",NA,NA,NA,"L.",NA,"Base Aérea de Santa Cruz","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:30:00-03","UFRJ","RFA","4123","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","P. Occhioni","1940","03","30",NA,"Brasil",NA,NA,NA,"RFA51665",NA,NA,NA,"L.","T. M. Pedersen","Terrenos do Jardim Botânico do Rio de Janeiro, lugar seco","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-24 17:10:36-03","UTFPR","DVPR","2071","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Wolf, B","2014","06","13",NA,"Brasil",NA,NA,"Erva.","DVPR002071","s.n.","Magnoliophyta",NA,"L.","Wolf, B",NA,"Paraná","Planalto","-53.7661018371582","-25.716100692749",NA,NA,NA,"20975","auto",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-24 17:10:36-03","UTFPR","DVPR","1157","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Duarte, E","2012","03","16",NA,"Brasil",NA,NA,"Plântula.; Banco de sementes.","DVPR001157","29","Magnoliophyta",NA,"L.","Moraes, PVDde","Salto do Chopim.","Paraná","São Jorge d' Oeste","-53.041","-25.3683",NA,NA,"DVPR001157",NA,NA,"-53.041","-25.3683","2013","06","04",NA,NA,NA,NA,NA,NA,NA
"60","2018-08-28 10:12:54-03","UNEMAT","TANG","200","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Palermo, G; Thamy, D","2009","10","18",NA,"Brasil",NA,NA,"10-60 cm, herbáceo","TANG000000200","1",NA,NA,"L.",NA,"campus da Unemat","Mato Grosso","Tangará da Serra","-57.4858016967773","-14.6194000244141",NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-19 15:45:20-03","UNEB","HUNEB","4235","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Fonseca, M.R.","2001","01","11",NA,"Brasil",NA,NA,"Campo atrás das dunas. Substrato de areias amarelas margeadas pelo rio que constitui o Apicum.","HUNEB0004235","25","Angiospermae","Florideophycidae","L.",NA,"Restinga de Massarandupió.","Bahia","Entre Rios",NA,"-12.329167",NA,NA,NA,NA,NA,"37W52'84''","12S19'45''",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"62","2019-11-19 15:45:20-03","UNEB","HUNEB","32","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1991","06","26",NA,"Brasil",NA,NA,"Substrato arenoso, ligeiramente úmido, exposto ao sol.","HUNEB0000032",NA,"Angiospermae","Florideophycidae","L.",NA,"Rua Jardim Pedro Braga.","Bahia","Alagoinhas","-38.4192008972168","-12.1356000900269",NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:51:55-03","EAO","IAN","182369","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","comosus","Cyperus comosus","Neto, SVC; Torres, A; Santos, V","2000","10","14","Southern America","Brasil",NA,NA,"Ocorrendo em sedimento argiloso; Erva com cerca de 70cm de altura. Inflorescência esverdeada.","IAN182369","363","Monocotiledônea",NA,"Sibth. & Sm.","Lobato, LCB",NA,"Amapá","Itaubal","-50.560694","-3.105556",NA,NA,NA,NA,NA,"-50.560694","-3.105556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:51:58-03","EAO","IAN","107241","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Lanjouw, J; Lindeman, JC","1949","02","09","Southern America","Suriname",NA,NA,NA,"IAN107241","1989","Monocotiledônea",NA,"L.",NA,"Hab. on islands, in Armina falls, Marowijne river, on clay between stones.",NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:51:58-03","EAO","IAN","142006","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Hook",NA,NA,NA,NA,"Guiana Francesa",NA,NA,NA,"IAN142006","s.n.","Monocotiledônea",NA,"L.",NA,"Cayenne. Terrain Rebord.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:51:58-03","EAO","IAN","144051","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Pires, JM; Cavalcante, PB","1974","04","29","Southern America","Brasil",NA,NA,NA,"IAN144051","14421","Monocotiledônea",NA,"L.",NA,"io Ajarani. Mata. Quadrícula NA-20-Z-D. Ponto 02A. Rio Anauá. Mata de várzea.","Roraima",NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:51:58-03","EAO","IAN","184523","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Rodrigues, LKM","2009","03","24","Southern America","Brasil",NA,NA,"Erva com inflorescências maduras.","IAN184523","69","Monocotiledônea",NA,"L.","Rodrigues, LKM","Crispim; solo arenoso; próximo ao curso d'água. Restinga.","Pará","Marudá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","05",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:51:58-03","EAO","IAN","45886","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Black, GA","1935",NA,NA,NA,"Estados Unidos",NA,NA,NA,"IAN045886","5199","Monocotiledônea",NA,"L.","Eiten, LT",NA,"Califórnia","Riverside",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:51:58-03","EAO","IAN","49584","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Kuyper, J","1911","12","16","Southern America","Suriname",NA,NA,NA,"IAN049584","13","Monocotiledônea",NA,"L.","Eiten, LT",NA,"Paramaribo","Paramaribo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:51:58-03","EAO","IAN","74516","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Pires, JM; Silva, NT da","1952","06","28","Southern America","Brasil",NA,NA,NA,"IAN074516","4283","Monocotiledônea",NA,"L.","Eiten, LT","Maicurú. Canal Novais Filho.","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:51:58-03","EAO","IAN","32031","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Baldwin Jr., JT","1944","02","23","Southern America","Brasil",NA,NA,NA,"IAN032031","3504","Monocotiledônea",NA,"L.",NA,"Rio Negro.","Amazonas","São Gabriel da Cachoeira","-67.0892028808594","-0.130278006196022",NA,NA,"IAN032031 IAN032031_e","377621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:51:58-03","EAO","IAN","185338","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Marques, LJP","2009","07","08","Southern America","Brasil",NA,NA,"Habitat: Invasora de sistemas agroflorestais","IAN185338","A10","Monocotiledônea",NA,"L.",NA,NA,"Maranhão","São Luis","-44.3027992248535","-2.52972006797791",NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:51:58-03","EAO","IAN","79203","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Vasconcelos, J; Sobrinho",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN079203","82","Monocotiledônea",NA,"L.","Eiten, LT","Dois Irmãos. Parque do I.P.A.","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"18865","auto",NA,NA,"1961",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-12-12 15:31:41-03","UFABC","HUFABC","000753","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Teixeira-Costa, L; Rodrigues, D","2014","12","12",NA,"Brasil",NA,NA,"Herbácea.","HUFABC000753","100","Angiospermas",NA,"L.","Ivanauskas, N","Horto Oswaldo Cruz, Horto botânico dentro da área do Instituto Butantan","São Paulo","São Paulo","-46.716972","-23.566194",NA,NA,"HUFABC000753",NA,NA,"-46.716972","-23.566194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-02-27 21:09:32-03","PUCPR","HUCP","24919","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Ferreira, MV","2004","04","28",NA,"Brasil",NA,NA,NA,"HUCP00024919","s.n.","Monocotiledonea",NA,"Bittencourt","Selusniaki, M",NA,"Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00024919","25180","auto",NA,NA,"2004","08","11",NA,NA,NA,NA,NA,NA,NA
"76","2020-02-27 21:09:32-03","PUCPR","HUCP","9202","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Adur, AR; Ferreira, AP","1996","05","10",NA,"Brasil",NA,NA,NA,"HUCP00003864","044","Monocotiledonea",NA,"Bittencourt","Ferreira, AP; Adur, AR","Prado Velho","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00003864","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-02-27 21:09:32-03","PUCPR","HUCP","14171","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Barros, MHR","1983","11","08",NA,"Brasil",NA,NA,NA,"HUCP00003693","021","Monocotiledonea",NA,"Bittencourt","Jaszczerski, JC","Rodovia BR 116, Avenida Centenário.","Paraná",NA,NA,NA,NA,NA,"HUCP00003693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-02-27 21:09:32-03","PUCPR","HUCP","7525","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Rontal, C","1994","04","17",NA,"Brasil",NA,NA,NA,"HUCP00003687","004","Monocotiledonea",NA,"Bittencourt","Jaszczerski, JC","Centro","Paraná","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,"HUCP00003687","21346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-02-27 21:09:32-03","PUCPR","HUCP","15806","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Ferreira, MV","2004","04","28",NA,"Brasil",NA,NA,NA,NA,"s.n.","Monocotiledonea",NA,"Bittencourt","Selusniaki, M",NA,"Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-02-27 21:09:32-03","PUCPR","HUCP","14597","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Jesus, A","1993","05","09",NA,"Brasil",NA,NA,NA,"HUCP00003790","004","Monocotiledonea",NA,"Bittencourt","Valle, AO; Wunderlich, GC","Alto Boqueirão","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00003790","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-02-27 21:09:32-03","PUCPR","HUCP","16686","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Selusniaki, M","2005","06","04",NA,"Brasil",NA,NA,NA,"HUCP00003736","393","Monocotiledonea",NA,"Bittencourt","Selusniaki, M","Bosque da Fazendinha","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00003736","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-02-27 21:09:32-03","PUCPR","HUCP","15606","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Selusniaki, M","2004","04","17",NA,"Brasil",NA,NA,NA,"HUCP00003808","011","Monocotiledonea",NA,"Bittencourt","Selusniaki, M","Fazendinha","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00003808","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-02-27 21:09:32-03","PUCPR","HUCP","15622","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Selusniaki, M","2004","04","24",NA,"Brasil",NA,NA,NA,"HUCP00003731","028","Monocotiledonea",NA,"Bittencourt","Selusniaki, M","Fazendinha","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00003731","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-02-27 21:09:32-03","PUCPR","HUCP","10576","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Freitas, PF","1997","05","08",NA,"Brasil",NA,NA,NA,"HUCP00003565","005","Monocotiledonea",NA,"Bittencourt","Acra, LA","Prado Velho","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00003565","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-02-27 21:09:32-03","PUCPR","HUCP","14221","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Schittini, JR","1986","07","07",NA,"Brasil",NA,NA,NA,"HUCP00003797","008","Monocotiledonea",NA,"Bittencourt","Wunderlich, GC",NA,"Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"HUCP00003797","15275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-02-27 21:09:32-03","PUCPR","HUCP","14222","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Silva, IRV","1983","12","04",NA,"Brasil",NA,NA,NA,"HUCP00003615","024","Monocotiledonea",NA,"Bittencourt","Wunderlich, GC",NA,"Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"HUCP00003615","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-02-27 21:09:32-03","PUCPR","HUCP","11560","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Tanaka, M","1996","04","05",NA,"Brasil",NA,NA,NA,"HUCP00003511","001","Monocotiledonea",NA,"Bittencourt","Jaszczerski, JC","Ilha do Mel","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00003511","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-02-27 21:09:32-03","PUCPR","HUCP","14170","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Saito, YT","1983","11","03",NA,"Brasil",NA,NA,NA,"HUCP00003746","014","Monocotiledonea",NA,"Bittencourt","Jaszczerski, JC",NA,"Paraná","Paranavaí","-52.4653015136719","-23.0730991363525",NA,NA,"HUCP00003746","51763","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-02-27 21:09:32-03","PUCPR","HUCP","21960","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Matter l","2007","10","13",NA,"Brasil",NA,NA,NA,"HUCP00003748","s.n.","Monocotiledonea",NA,"Bittencourt","Ribas, AN",NA,"Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"HUCP00003748","45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-02-27 21:09:32-03","PUCPR","HUCP","9400","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1996","04","04",NA,"Brasil",NA,NA,NA,"HUCP00003459","007","Monocotiledonea",NA,"Bittencourt","Acra, LA",NA,"Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"HUCP00003459","45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-02-27 21:09:32-03","PUCPR","HUCP","15029","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Baratieri, A","1992","10","27",NA,"Brasil",NA,NA,NA,"HUCP00003605","102","Monocotiledonea",NA,"Bittencourt",NA,"Base 1","Santa Catarina","Jaraguá do Sul","-49.0666999816895","-26.4860992431641",NA,NA,"HUCP00003605","33840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-14 15:02:43-03","CPAN-UFMS","COR","12265","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Tilcara; Oliveira, A. C.; Bezerra, K.; Cavalcante, J. & Fardin, V.","2005","11","02",NA,"Brasil",NA,NA,"Erva, 15 cm de altura Habito: Erva",NA,"16",NA,NA,"L.","Silva, L. P.","Avenida Barão do Rio Branco, próximo à UFMS","Mato Grosso do Sul","Corumbá","-57.629167","-19.000833","130","130",NA,NA,NA,"57º37'45''W","19º0'3''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-02 16:28:45-03","CPAN-UFMS","COR","6986","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Souza, S.; Alvarez, J. M.; Vianna, E. F. & Souza, S. C.","2000","11","18",NA,"Brasil",NA,NA,"Herbácea; flor amarela, predominante amarelo-esverdeada Habito: Herbácea",NA,NA,NA,NA,"L.","Silva, L. P.","Passo do Lontra; UFMS/BEP - Base de Estudos do Pantanal","Mato Grosso do Sul","Corumbá","-57.018889","-19.576944","95","95",NA,NA,NA,"57º1'8''W","19º34'37''S","2018","11","23",NA,NA,NA,NA,NA,NA,NA
"94","2021-03-02 16:28:45-03","CPAN-UFMS","COR","14270","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Duarte, C. R.","1997","06","19",NA,"Brasil",NA,NA,"Erva Habito: Erva",NA,"32",NA,NA,"L.","Silva, L. P.","Fundos do CPAN/UFMS; unidade I","Mato Grosso do Sul","Corumbá","-57.63","-18.999722","120","120",NA,NA,NA,"57º37'48''W","18º59'59''S","2018","11","23",NA,NA,NA,NA,NA,NA,NA
"95","2021-03-02 16:28:45-03","CPAN-UFMS","COR","6975","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Moura, M. A. D.","2000","11","27",NA,"Brasil",NA,NA,"Herbácea; flor vermelha Habito: Herbácea",NA,"17",NA,NA,"L.","Silva, L. P.","Bairro Aeroporto","Mato Grosso do Sul","Corumbá","-57.662778","-19.016944","160","160",NA,NA,NA,"57º39'46''W","19º1'1''S","2018","11","23",NA,NA,NA,NA,NA,NA,NA
"96","2021-03-02 16:28:45-03","CPAN-UFMS","COR","6519","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Costa,L.B. et al.","1998","01","29",NA,"Brasil",NA,NA,"Com Flor: vermelha Habito: erva",NA,"70",NA,NA,"L.","Pereira - Silva, L.","Bairro Santo Antonio. mata secundária; calcário; Campo aberto.","Mato Grosso do Sul","Ladário","-57.6016998291016","-19.0046997070312",NA,NA,NA,"23141","auto",NA,NA,"2018","11","23",NA,NA,NA,NA,NA,NA,NA
"97","2019-10-09 11:27:50-03","UFBA","ALCB","112210","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","PROUFBA","2012","07","05","Southern America","Brasil",NA,NA,"bráctea vermelha.","ALCB017515","56","Monocotyledon",NA,"L.","Campos, L","Campus de Ondina- UFBA.","Bahia","Salvador","-38.510799407959","-12.9710998535156",NA,NA,"ALCB017515","26018","auto",NA,NA,"2012","09",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-10-09 11:27:50-03","UFBA","ALCB","000054","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Noblick, LR","1979","05","11","Southern America","Brasil",NA,NA,NA,"ALCB017542","1306","Monocotyledon",NA,"L.","Noblick, LR","Região Metropolitana Salvador, Ondina, Jardim da EMBRAPA","Bahia","Salvador","-38.5","-12.966667",NA,NA,"ALCB017542",NA,NA,"-38.5","-12.966667","1984","10",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-10-09 11:27:50-03","UFBA","ALCB","005768","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Lordêlo, RP","1956","07",NA,"Southern America","Brasil",NA,NA,"rizoma noduloso. Invasora de terras de cultura.","ALCB017541","56-17","Monocotyledon",NA,"L.","Barros, M","Recôncavo Sul","Bahia","Cruz das Almas","-39.1","-12.666667",NA,NA,"ALCB017541",NA,NA,"-39.1","-12.666667","1956","07",NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-24 18:14:23-03","UFBA","ALCB","009317","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Noblick, LR; Faria, LSS; Guedes, ML; Paranhos, LH","1980","05","25","Southern America","Brasil",NA,NA,"em touceiras. Em frutificação.","ALCB017539","1812","Monocotyledon",NA,"L.","Luceño, M; Alves, M","Região Metropolitana Salvador, Boca do Rio, dunas próximas ao Museu de CiÆncia e Tecnologia","Bahia","Salvador","-38.5","-12.966667",NA,NA,"ALCB017539",NA,NA,"-38.5","-12.966667","1996","02",NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-10-09 11:27:50-03","UFBA","ALCB","010580","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Aragão, Y","1967","11","30","Southern America","Brasil",NA,NA,NA,"ALCB017540","s/n","Monocotyledon",NA,"L.","Noblick, LR","Região Metropolitana Salvador, Vale do Canela","Bahia","Salvador","-38.5","-12.966667",NA,NA,"ALCB017540",NA,NA,"-38.5","-12.966667","1984","10",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-25 16:51:47-03","UFBA","ALCB","010582","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Wanderley, RS","1967","11","30","Southern America","Brasil",NA,NA,NA,"ALCB017517","s/n","Monocotyledon",NA,"L.","Noblick, LR","Região Metropolitana Salvador, Vale do Canela","Bahia","Salvador","-38.5","-12.966667",NA,NA,"ALCB017517",NA,NA,"-38.5","-12.966667","1984","10",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-10-09 11:27:50-03","UFBA","ALCB","016977","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Oliveira, ELPG de","1984","07","19","Southern America","Brasil",NA,NA,"ereta. Caule triangular. Inflorescências terminais em umbelas compostas, com muitas espiguetas marrons. Invasora. Frequente.","ALCB017516","757","Monocotyledon",NA,"L.","Oliveira, ELPG de","Paraguaçu, Fazenda Mandacarú","Bahia","Ipirá","-39.733333","-12.15",NA,NA,"ALCB017516",NA,NA,"-39.733333","-12.15","1985","02",NA,NA,NA,NA,NA,NA,NA,NA
