"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"224","2019-01-17 11:25:27-02","PUCRS","MPUC","14632","S","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P. Queiroz","N.I. Matzenbacher",NA,NA,"2011","05","07","Brasil","RS","Guaíba","BR 116, km 307, Fazenda São Maximiano.","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,"Em mata densa",NA,NA,NA,"Fabales","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2",NA,NA
"225","2020-10-14 10:01:30-03","FURB","FURB","65595","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","Vaz, AMSF","Fonseca, ML; Aparecida da Silva, M; Cardoso, E","2402","2001","03","05","Brasil","Goiás","Guarani de Goiás","Fazenda Forquilha. Propriedade do Sr. Virgilato Francisco Neto. Fazenda Forquilha. Propriedade do Sr. Virgilato Francisco Neto. Folha:SD-23-V-D.","-46.5280556","-13.8033333","-46.5280556","-13.8033333","450","450","Liana semi-ciófita. Caule escuro. Folhas discolores verdes, cartáceas. Botões e flores brancas, cálice e frutos imaturos verde/ferrugíneo. Ocasional. ( 3a. mata, linha 2, parcela 2, habitando árvore no. 183).' Habitat: Mata seca de enc","FURB65595","FURB65595",NA,NA,NA,NA,NA,NA,"2003","07",NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-10-14 10:01:30-03","FURB","FURB","53628","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","Valduga, E.","Valduga, E.","80","2011","08","01","Brasil","Rio Grande do Sul","Bento Gonçalves","Vale dos Vinhedos, Linha Ceará de Graciema.","-51.5191993713379","-29.1714000701904",NA,NA,"600","600",NA,"FURB53628","FURB53628",NA,NA,NA,NA,NA,NA,"2011","08","01","21248","auto",NA,NA,NA,NA,NA
"227","2020-10-14 10:01:44-03","FURB","FURB","36429","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","Bortoluzzi, RLC","Carneiro, F.E.","86","2011","08","18","Brasil","Santa Catarina","Santa Rosa de Lima","PCH do Rio Chapéu - SC-431.","-49.1383333","-28.0702778","-49.1383333","-28.0702778","200","200",NA,"FURB25412","FURB25412",NA,NA,NA,NA,NA,NA,"2011","10","06",NA,NA,NA,NA,NA,NA,NA
"228","2020-10-14 10:02:22-03","FURB","FURB","35487","PreservedSpecimen","Plantae","Leguminosae","Schnella","microstachya","Schnella microstachya","Raddi","Sobral, M.","Vieira, F.C.S.",NA,"2010","09","29","Brasil","Santa Catarina","Nova Trento","Rio Veado.","-49.1369444","-27.3605556","-49.1369444","-27.3605556","479","479","Regeneração Voucher estéril IFFSC 425 Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: erva terrícola;","FURB01803","FURB01803",NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-16 17:51:59-03","UCS","HUCS","42755","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F. Macbr.","Fortunato, R.","Gonzatti, F.","1674","2015","03","22","Brasil","Rio Grande do Sul","Monte Belo do Sul","Linha 80 da Leopoldina","-51.625875","-29.169483","-51.625875","-29.169483","470","470","Lianescente em bordo de mata e cultivo. Flores alvas pequenas.; em bordo de vinhedo",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"2015","12",NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-16 17:51:59-03","UCS","HUCS","23964","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F. Macbr.","Kegler, A.; Wasum, R.A.","Kegler, A.","1625","2003","05","10","Brasil","Rio Grande do Sul","Caxias do Sul","Forqueta","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Na mata",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
"231","2021-03-16 17:51:59-03","UCS","HUCS","21615","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F. Macbr.","Wasum, R.A.","Wasum, R.A.","1944","2003","04","20","Brasil","Rio Grande do Sul","São Francisco de Paula","Linha Feixe","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Interior da mata",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"2003","07",NA,"76715","auto",NA,NA,NA,NA,NA
"232","2021-03-16 17:51:59-03","UCS","HUCS","22483","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F. Macbr.","Wasum, R.A.","Wasum, R.A.","2007","2003","10","17","Brasil","Rio Grande do Sul","São Francisco de Paula","Linha Feixe","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Sobre árvores - interior da mata",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"233","2021-03-16 17:51:59-03","UCS","HUCS","37534","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F. Macbr.","Valduga, E.","Valduga, E.","80","2011","08","01","Brasil","Rio Grande do Sul","Bento Gonçalves","Vale dos Vinhedos, Linha Ceará da Graciema","-51.5191993713379","-29.1714000701904",NA,NA,"600","600","na mata secundária",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"2011","08","01","21248","auto",NA,NA,NA,NA,NA
"234","2021-03-16 17:52:16-03","UCS","HUCS","44228","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P. Queiroz","Waechter, J.L.","Waechter, J.L.","2714","2005","03","27","Brasil","Rio Grande do Sul","Vale do Sol",NA,"-52.6831016540527","-29.6035995483398",NA,NA,NA,NA,"caules achatados com até 25cm de largura, botões violáceis, flores brancas.&nf;; trepadeira em interior de floresta estacional de encosta",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,"19833","auto",NA,NA,NA,NA,NA
"235","2021-03-16 17:52:16-03","UCS","HUCS","47913","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P. Queiroz","Bortoluzzi, R.L.C.","Klein, R.M.","s.n.","2005","08","04","Brasil","Rio Grande do Sul","Maquiné","Fundos da Solidão. Morro da Pedra Branca","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"ICN 150131&nf;Nome popular: pata-de-vaca; Encosta de morro",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA
"236","2021-03-16 17:52:16-03","UCS","HUCS","37279","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P. Queiroz","Bortoluzzi, R.L.C.","Silva, J.M.","5609","2007","03","22","Brasil","Paraná","Jundiaí do Sul","Mata do Ibiti","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"Herbario MBM; Borda da mata",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"2009",NA,NA,"17300","auto",NA,NA,NA,NA,NA
"237","2021-03-16 17:52:16-03","UCS","HUCS","35296","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P. Queiroz","Bortoluzzi, R.L.C.","Grings, M.","136","2005","03","12","Brasil","Rio Grande do Sul","Nova Petrópolis","Mato dos Lenz","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"Herbario ICN 137259; Em borda de mata em estpagio avançado",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"2009","08",NA,"14669","auto",NA,NA,NA,NA,NA
"238","2021-03-16 17:52:16-03","UCS","HUCS","49480","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","Caxambu, M.G.","Caxambu, M.G.","3377","2011","01","26","Brasil","Paraná","Turvo","Propriedade da família Rickii","-51.5775","-25.036806","-51.5775","-25.036806","1068","1068","Relevo ondulado&nf;Doação HCF 9355&nf;&nf;&nf;&nf;&nf;; Trepadeira com gavinhas, heliófita. Flor odorífera, com cálice ferrugíneo e corola alva. Floresta Ombrófila Mista Montana",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"2011","02","17",NA,NA,NA,NA,NA,NA,NA
"239","2019-04-23 11:53:47-03","UNEMAT","HERBAM","18893","S","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz",NA,"Senra, L.C.; et al.","14","2002","05","19","Brasil","Bahia","Lagedo do Tabocal",NA,"-40.2230987548828","-13.4750003814697",NA,NA,NA,NA,NA,"HERBAM018893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30968","auto",NA,NA,NA,NA,NA
"240","2019-08-16 08:39:30-03","UTFPR","HCF","17250","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","M.G. Caxambu","M.G. Caxambu","6548","2015","06","18","Brasil","PR","Céu Azul","Parque Nacional do Iguaçu, cercanias da","-53.842528","-25.149972","53°50'33,1 W","25°08'59,9 S","667","667","trepadeira com gavinhas, heliófita. Frutos imaturos avermelhados.",NA,NA,NA,NA,NA,NA,NA,NA,"2015","08","24",NA,NA,NA,NA,NA,NA,NA
"241","2020-02-10 08:20:57-03","UTFPR","HCF","30298","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","R.R. Völtz","R.R. Völtz","1753","2017","12","06","Brasil","PR","Adrianópolis","estrada para o Parque Estadual das","-48.712778","-24.836667","48°42'46 W","24°50'12 S","870","870","liana em borda de floresta de encosta. Cálice verde-amarronzado, corola alvo-rosada.",NA,NA,NA,NA,NA,NA,NA,NA,"2018","09","24",NA,NA,NA,NA,NA,NA,NA
"242","2020-02-28 11:49:48-03","UTFPR","HCF","30625","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","M.G. Caxambu","F. Marinero","380","2012","07","16","Brasil","PR","Telêmaco Borba",NA,"-50.778611","-24.116111","50°46'43 W","24°06'58 S",NA,NA,"liana, frutos castanhos avermelhados.",NA,NA,NA,NA,NA,NA,NA,NA,"2020","02","27",NA,NA,NA,NA,NA,NA,NA
"243","2021-03-30 17:43:01-03","UTFPR","HCF","31239","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","M.G. Caxambu","M.G. Caxambu","9270","2021","03","18","Brasil","PR","Guaraniaçu","Fazenda Slaviero","-52.814639","-24.821972","52°48'52,7 W","24°49'19,1 S","481","481","trepadeira com gavinhas, heliófita. Frutos imaturos avermelhados.",NA,NA,NA,NA,NA,NA,NA,NA,"2021","03","30",NA,NA,NA,NA,NA,NA,NA
"244","2019-08-16 08:39:30-03","UTFPR","HCF","17192","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","M.G. Caxambu","M.G. Caxambu","6493","2015","06","04","Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu, BR-469, Km 25","-54.451111","-25.633722","54°27'04 W","25°38'01,4 S","215","215","trepadeira com gavinhas, heliófita. Frutos imaturos avermelhados. Orla da floresta.",NA,NA,NA,NA,NA,NA,NA,NA,"2015","08","11",NA,NA,NA,NA,NA,NA,NA
"245","2019-08-16 08:39:30-03","UTFPR","HCF","5210","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","M.G. Caxambu","M.G. Caxambu","1488","2007","04","13","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.311111","-24.1025","52°18'40 W","24°06'09 S","562","562","liana heliófita ca. 6-7m de altura. Frutos avermelhados. Beira da Trilha da Peroba.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","04","17",NA,NA,NA,NA,NA,NA,NA
"246","2019-08-16 08:39:30-03","UTFPR","HCF","7750","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","A. Vaz","E.S. Sekine","138","2009","03","09","Brasil","PR","Ubiratã","Sítio Invicta - Propriedade do Sr. Pedro","-53.016222","-24.611611","53°00'58,4 W","24°36'41,8 S","407","407","trepadeira com gavinhas, semi-ciófila, a cerca de 6 m do solo. Flores de cálice marrom e corola alva.",NA,NA,NA,NA,NA,NA,NA,NA,"2011","03","30",NA,NA,NA,NA,NA,NA,NA
"247","2019-08-16 08:39:30-03","UTFPR","HCF","6640","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","A. Vaz","M.G. Caxambu","2037","2008","03","11","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.317528","-24.105333","52°19'03,1 W","24°06'19,2 S","601","601","liana lenhosa, com gavinhas, semi-ciófila. Flores alvas. Ramos e folhas jovens ferrugíneo-pubescentes.",NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-08-16 08:39:30-03","UTFPR","HCF","9355","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","M.G. Caxambu","M.G. Caxambu","3377","2011","01","26","Brasil","PR","Turvo","Propriedade da família Rickli","-51.5775","-25.070139","51°34'39 W","25°04'12,5 S","1068","1068","trepadeira com gavinhas, heliófita. Flor odorífera, com cálice ferrugíneo e corola alva.",NA,NA,NA,NA,NA,NA,NA,NA,"2011","02","17",NA,NA,NA,NA,NA,NA,NA
"249","2019-08-16 08:39:30-03","UTFPR","HCF","16470","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","M.G. Caxambu","M.G. Caxambu","5953","2015","03","04","Brasil","PR","Fênix","RPPN Cagibi. Propriedade de Bernard","-51.973028","-23.880111","51°58'22,9 W","23°52'48,4 S","347","347","trepaadeira volúvel, heliófita. Botões florais alvo-acastanhados.",NA,NA,NA,NA,NA,NA,NA,NA,"2015","03","04",NA,NA,NA,NA,NA,NA,NA
"250","2019-08-16 08:39:30-03","UTFPR","HCF","8574","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","M.G. Caxambu","M.G. Caxambu","3023","2010","03","04","Brasil","PR","Luiziana","Estação Ecológica Luiziana","-52.433333","-24.534194","52°26'00 W","24°32'03,1 S","604","604","trepadeira com gavinhas, heliófita. Ramos jovens ferrugíneos-pubescentes. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","04","16",NA,NA,NA,NA,NA,NA,NA
"251","2019-08-16 08:39:30-03","UTFPR","HCF","3590","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","M.G. Caxambu","M.G. Caxambu","1098","2006","03","08","Brasil","PR","Campo Mourão","BR 369, Km 0,5","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"liana lenhosa com gavinhas, com folhas jovens e ramos ferrugíneo-pubescentes. Flores amareladas.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","04","16","28572","auto",NA,NA,NA,NA,NA
"252","2019-08-16 08:39:30-03","UTFPR","HCF","3622","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","M.G. Caxambu","H.C.L. Geraldino","293","2006","03","07","Brasil","PR","Campo Mourão","Capela do Calvário","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"arvoreta ca. 2 m, heliófita, pilosa, com inflorescências terminais amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","04","16","28572","auto",NA,NA,NA,NA,NA
"253","2019-08-16 08:39:30-03","UTFPR","HCF","1513","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","M.G. Caxambu","O.A. Dometerco","8","2004","10","21","Brasil","PR","Campo Mourão","Parque Municipal do Lago","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"planta escandente, lenhosa, com folhas pilosas. Presença de frutos alados.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","04","16","28572","auto",NA,NA,NA,NA,NA
"254","2019-08-16 08:39:30-03","UTFPR","HCF","19769","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","R.L.C. Bortoluzzi","J. Carneiro","1620","2007","03","28","Brasil","PR","Jundiaí do Sul","Mata do Ibiti","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"trepadeira lenhosa, flor alvacenta, levemente aromática.",NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"17300","auto",NA,NA,NA,NA,NA
"255","2019-08-16 08:39:30-03","UTFPR","HCF","21778","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","M.G. Caxambu","F. Marinero","380","2012","07","16","Brasil","PR","Telêmaco Borba","Rio Tibagi","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"liana, frutos castanhos-avermelhados.",NA,NA,NA,NA,NA,NA,NA,NA,"2016","10","29","35037","auto",NA,NA,NA,NA,NA
"256","2020-06-29 09:30:18-03","UFRRJ","RBR","13878","S","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","J.F.Macbr.",NA,"G.V. Somner","809","1996","07","31","Brasil","Rio de Janeiro","Saquarema","Reserva Ecológica Estadual de Jacarepiá","-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,NA,"RBR00013878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17036","auto",NA,NA,NA,NA,NA
"257","2020-06-29 09:30:18-03","UFRRJ","RBR","13879","S","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","J.F.Macbr.","A.F. Vaz","L. Xavier","332","1935","03","17","Brasil","Rio Grande do Norte","Natal","Tyrol","-35.209400177002","-5.79500007629395",NA,NA,NA,NA,NA,"RBR00013879",NA,NA,NA,NA,NA,NA,NA,"1990","08",NA,"12751","auto",NA,NA,NA,NA,NA
"258","2021-03-21 19:35:55-03","UFC","EAC","13484","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","Loiola, M.I.B.","Hatschbach, G.","21067","1969","02","08","Brasil","Paraná","Céu Azul","Boa Vista, Bacia do Paraná","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"Árvore; cálice castanho; corola alva;,; Mata pluvial","EAC0013484","EAC0013484","Dicotyledon",NA,"Southern America",NA,NA,NA,"2019","09",NA,"51148","auto",NA,NA,NA,NA,NA
"259","2021-03-21 19:35:55-03","UFC","EAC","14713","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","Loiola, M.I.B.","Hatschbach, G.; Silva, J.M.","50356","1986","03","07","Brasil","Paraná","Morretes","Rio Bromado","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Trepadeira lenhosa; floresce alto das árvores; flores odoríferas., flor alaranjada; Mata pluvial","EAC0014713","EAC0014713","Dicotyledon",NA,"Southern America",NA,NA,NA,"2019","09",NA,"30514","auto",NA,NA,NA,NA,NA
"260","2021-03-21 19:35:55-03","UFC","EAC","24822","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","Loiola, M.I.B.","Jarenkow, J.A.","2350","1993","02","27","Brasil","Rio Grande do Sul","Vale do Sol","Linha XV de Novembro","-52.6831016540527","-29.6035995483398",NA,NA,NA,NA,"Trepadeira (ca. 18m alt.), flor amarela","EAC0024822","EAC0024822","Dicotyledon",NA,"Southern America",NA,NA,NA,"2019","09",NA,"19833","auto",NA,NA,NA,NA,NA
"261","2021-02-11 16:53:06-03","UFSM","SMDB","1642","S","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P. Queiroz","Záchia, R.A","Alvarez, A.F.","372","1979","05","07","Brasil","Rio Grande do Sul","Santa Maria","Perau Velho","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB001642",NA,NA,NA,NA,NA,NA,NA,"2011","11","10","37819","auto",NA,NA,NA,NA,NA
"262","2020-07-30 15:33:33-03","UFSM","SMDB","15234","S","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P. Queiroz","Wolf, S; Wolf, K; Portalet, A","Wolf, K; Portalet, A; Wolf, S","35","2012","07","14","Brasil","Rio Grande do Sul","Santa Maria","Três Barras","-53.683333","-29.566667","-53.683333","-29.566667",NA,NA,"Arvoreta encontrada com frutos. Trabalho de Conclusão de Curso de Engenharia Florestal/UFSM de Sabrina Marques Wolf. Orientador: Prof. Luciano Denardi","SMDB015234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:25:28-03","MBM","MBM","115695","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","langsdorfiana","Bauhinia langsdorfiana","Bong.","Fonseca Vaz, A.M.S.","Lima, H.C. de","2992",NA,NA,NA,"Brazil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano, Serra da Rifa","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,NA,"MBM115695","MBM115695",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA
"264","2020-12-21 16:25:29-03","MBM","MBM","264361","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) Macbr.","Hatschbach, G.","Bianco, E.M.; et al.; et al.","1","2002","02","03","Brazil","Paraná","Morretes","América de Baixo","-48.834400177002","-25.476900100708",NA,NA,"10","10","Escandente; botões florais marrons. Floresta atlântica da Serra do Mar","MBM264361","MBM264361",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"265","2020-12-21 16:25:30-03","MBM","MBM","3258","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","spicata","Bauhinia spicata","Koenig ex Wallich","Fonseca Vaz, A.M.S. da","Lindeman, J.; Haas, H.; Haas, H.","1610","1966","06","17","Brazil","Paraná","Xambrê","Xambrê","-53.4900016784668","-23.7360992431641",NA,NA,NA,NA,NA,"MBM003258","MBM003258",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"25930","auto",NA,NA,NA,NA,NA
"266","2020-12-21 16:27:45-03","MBM","MBM","317845","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P. Queiroz","Queiroz, L.P. de","Carvalho, A.M.; et al.; et al.","6962","2001","08","17","Brazil","Bahia","Encruzilhada","Rod. Encruzilhada/Ribeirão do Lago 13,3 km N","-40.9094009399414","-15.5313997268677",NA,NA,"895","895","Trepadeira com até 4m de alt. Folhas discolores verde-escuro na face superior e a face inferior mais clara. Frutos imaturos verdes róseos quando mais jovens","MBM317845","MBM317845",NA,NA,"Southern America",NA,NA,NA,"2004","06",NA,"49333","auto",NA,NA,NA,NA,NA
"267","2020-12-21 16:27:45-03","MBM","MBM","176047","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P. Queiroz","Fonseca Vaz, A.M.S.","Vellozo, H.P.","901",NA,NA,NA,"Brazil","Bahia","Ilhéus","Pirataquissé","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Liana","MBM176047","MBM176047",NA,NA,"Southern America",NA,NA,NA,"1977","08","16","61245","auto",NA,NA,NA,NA,NA
"268","2020-12-21 16:27:45-03","MBM","MBM","142867","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P. Queiroz","Lewis, G.P.","Mattos, L.A.; et al.; et al.","2326","1988","04","05","Brazil","Bahia","Poções","Fazenda Boa Esperança. Rodovia BR 116 (Rio/Bahia), 9 km ao Sul de Poções. Ramal com entrada em frente ao Posto atalaia-2.","-40.3652992248535","-14.5297002792358",NA,NA,"800","800","Trepadeira, flores com sépalas marrons, pétalas e estames cremes. Frutos novos, arroxeados e pilosos. Folha com a face superior verde-sumo e glabra; face inferior com pilosidade ferrugínea e brilhante. Vegetaação de mata de cipó","MBM142867","MBM142867",NA,NA,"Southern America",NA,NA,NA,"1991","05","02","31357","auto",NA,NA,NA,NA,NA
