"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"313","2020-02-08 10:04:58-03","NBC","NL-BOTANY","U.1387791","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","hispida","Rhynchanthera hispida",NA,"Prance GT; Silva NT",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1387791 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1387791","1964","07","29",NA,"Myrtales","Naudin",NA,"New Brazilian Highways. Northern Goias. 2-6km north of Miracema do Norte.",NA,NA,"NL-U1387791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"314","2020-02-08 10:04:58-03","NBC","NL-BOTANY","WAG.1095013","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","rostrata","Rhynchanthera rostrata",NA,"Heringer EP",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1095013 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1095013","1961","07","18",NA,"Myrtales","DC.",NA,"Rio de Janeiro- Brasil. Brasil: DF, Brasilia, Horto do Guará.",NA,NA,"NL-WAG1095013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"315","2020-11-04 11:13:46-03","ESALQ","ESA","86179","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Fernández, A.","19478.0",NA,"Venezuela",NA,NA,NA,"ESA086179","2003","06","01","Magnoliophyta",NA,"(Aublet) D.C.","Monagas",NA,NA,NA,"ESA086179","Fernández, A.","Aguasay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-11-04 11:13:45-03","ESALQ","ESA","114103","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Rodrigues, K.F.","8.0",NA,"Brasil",NA,NA,NA,"ESA114103","2003","03","23","Magnoliophyta",NA,NA,"Minas Gerais",NA,NA,NA,"ESA114103","Rodrigues, K.F.","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-11-04 11:13:46-03","ESALQ","ESA","72251","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Farah, F.T. et al.","905.0",NA,"Brasil",NA,NA,NA,"ESA072251","1998","12","01","Magnoliophyta",NA,"(Aubl)DC.","Minas Gerais",NA,NA,NA,"ESA072251","Versiane A.F.A","Patrocínio","-46.9925003051758","-18.9438991546631",NA,"44638","auto",NA,NA,"2012","10","17",NA,NA,NA,NA,NA
"318","2020-11-04 11:13:46-03","ESALQ","ESA","64152","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1181.0",NA,"Brasil",NA,NA,"Herbáceo. Altura de 1,0 m e com pilosidade lilás no caule e inflorescência em botão lilás.","ESA064152","1997","06","04","Magnoliophyta",NA,"(Aublet) D.C.","Mato Grosso","Estrada para Fazenda Ipê. Floresta Estacional Semidecidual. Beira de estrada, floresta secundária, antropizado",NA,NA,"ESA064152","Souza, V.C.","Vila Rica","-51.1164016723633","-10.0116996765137",NA,"127030","auto",NA,NA,"1998","04","20",NA,NA,NA,NA,NA
"319","2020-11-04 11:13:46-03","ESALQ","ESA","61018","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.; Oliveira, A.C.P.","22513.0",NA,"Brasil",NA,NA,"Subarbusto; flores rosa-forte.","ESA061018","1999","05","16","Magnoliophyta",NA,"(Aubl.) DC.","Minas Gerais","Serra do Cabral. 17o42'29S, 44o11'31W. Campo arenoso com cerrado e afloramentos rochosos adjacentes.",NA,NA,"ESA061018","Rodrigues, K.F.","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,"37503","auto","-44,191,944","-17,708,083",NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-11-04 11:13:46-03","ESALQ","ESA","76263","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Chaddad Jr., J.","88.0",NA,"Brasil",NA,NA,NA,"ESA076263","2001","09","08","Magnoliophyta",NA,"(Aubl)DC.","Minas Gerais",NA,NA,NA,"ESA076263","Versiane A.F.A","Lavras","-44.999698638916","-21.2453002929688",NA,"20044","auto",NA,NA,"2012","10","17",NA,NA,NA,NA,NA
"321","2020-11-04 11:13:46-03","ESALQ","ESA","41104","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20924.0",NA,"Brasil",NA,NA,NA,"ESA041104","1998","04","05","Magnoliophyta",NA,"(Aubl.) DC.","Minas Gerais",NA,NA,NA,"ESA041104","Souza, V.C.","Gouveia","-43.7407989501953","-18.4543991088867",NA,"37970","auto",NA,NA,"1998","04","20",NA,NA,NA,NA,NA
"322","2020-11-04 11:13:45-03","ESALQ","ESA","114102","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Rodrigues, K.F.","94.0",NA,"Brasil",NA,NA,NA,"ESA114102","2003","12","11","Magnoliophyta",NA,NA,"Minas Gerais",NA,NA,NA,"ESA114102_1 ESA114102_2","Rodrigues, K.F.","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-11-04 11:13:45-03","ESALQ","ESA","101266","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Neto, E.T.","3718.0",NA,"Brasil",NA,NA,NA,"ESA101266","2004","02","03","Magnoliophyta",NA,NA,"Minas Gerais",NA,NA,NA,"ESA101266",NA,"Juíz de Fora","-43.3502998352051","-21.7642002105713",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-11-04 11:13:45-03","ESALQ","ESA","113252","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Bosquetti, L.B.","853.0",NA,"Brasil",NA,NA,NA,"ESA113252","2007","06","24","Magnoliophyta",NA,NA,"Goiás",NA,NA,NA,NA,"Versiane A.F.A","Cocalzinho de Goiás","-48.7757987976074","-15.7944002151489",NA,"56114","auto",NA,NA,"2013","02","01",NA,NA,NA,NA,NA
"325","2020-11-04 11:13:46-03","ESALQ","ESA","76528","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Farah, F.T. ; Freitas, C.A.","1142.0",NA,"Brasil",NA,NA,NA,"ESA076528","1999","11","17","Magnoliophyta",NA,"(Aubl.) DC.","Minas Gerais",NA,NA,NA,"ESA076528","Souza, V.C.","Patrocínio","-46.9925003051758","-18.9438991546631",NA,"44638","auto",NA,NA,"2004","10","10",NA,NA,NA,NA,NA
"326","2020-11-04 11:13:45-03","ESALQ","ESA","81613","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Forster, W.; Elias, S.I.; Uliana, V.L.C.R.","915.0",NA,"Brasil",NA,NA,"Arbusto com ca. de 70 cm de altura. Flores lilases.","ESA081613","2002","05","16","Magnoliophyta",NA,NA,"Distrito Federal","Reserva Ecológica do IBGE, Mata ciliar da nascente do Córrego Roncador, região do lago.",NA,NA,NA,"Versiane, A.F.A.","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto","-47,868,056","-15,948,056","2012","10","17",NA,NA,NA,NA,NA
"327","2020-11-04 11:13:46-03","ESALQ","ESA","64154","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15827.0",NA,"Brasil",NA,NA,"Erva, ca. 1,2 m alt.; flores rosa-forte. Foto.","ESA064154","1997","04","26","Magnoliophyta",NA,"(Aublet) D.C.","Mato Grosso","Serra do Cachimbo. Estrada Guarantã do Norte - Cachimbo, ca. 8 Km antes da divisa com o Estado do Pará. Campo alagável em beira de córrego.",NA,NA,"ESA064154","Souza, V.C.","Guarantã do Norte","-54.9099998474121","-9.78750038146973",NA,"89544","auto","-54,883,333","-9,583,333","1998","04","20",NA,NA,NA,NA,NA
"328","2020-11-04 11:13:46-03","ESALQ","ESA","64155","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","hispida","Rhynchanthera hispida",NA,"Árbocz, G.F.; Assis, M.C.; Silva, M.R.; Zanella, J.","4038.0",NA,"Brasil",NA,NA,"Arbusto de 1m. Flores em botões lilás. Frutos imaturos verdes.","ESA064155","1997","07","03","Magnoliophyta",NA,"Naud.","Mato Grosso","Margem MT-420, a 5 km da cidade. Floresta Ombrófila alterada. Relevo suave ondulado.Solo tipo Podzólico.",NA,NA,"ESA064155","Souza, V.C.","Aripuanã","-592.426","-101.229",NA,NA,NA,"-592,426","-101,229","1998","04","20",NA,NA,NA,NA,NA
"329","2020-11-04 11:13:46-03","ESALQ","ESA","128678","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","hispida","Rhynchanthera hispida",NA,"Flores, T.B.","1883.0",NA,"Brasil",NA,NA,NA,"ESA128678","2013","03","29","Magnoliophyta",NA,NA,"São Paulo","Reserva Particular da Votorantim (CBA). Trilha da Boatudo. Floresta Ombrófila Densa com áreas antigas de roça em alguns trechos.","360","360",NA,NA,"Tapirai","-47.380012","-24.038166",NA,NA,NA,"-47.380012","-24.038166",NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-11-04 11:13:46-03","ESALQ","ESA","128677","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","hispida","Rhynchanthera hispida",NA,"Polisel, R.T.","1164.0",NA,"Brasil",NA,NA,"Erva de 40 cm. Flores vistosas de coloração vinácea.","ESA128677","2013","03","27","Magnoliophyta",NA,NA,"São Paulo","Reserva Particular da Votorantim (CBA). Trilha de Dezembro, entre a UHE Alecrim e Porto Raso. Floresta Ombrófila Densa às margens do Rio de Dezembro.","389","389",NA,NA,"Tapiraí","-47.45","-24.07",NA,NA,NA,"-47.45","-24.07",NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-11-04 11:13:46-03","ESALQ","ESA","10848","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","hispida","Rhynchanthera hispida",NA,"Rocha, Y.T.","96.0",NA,"Brasil",NA,NA,NA,"ESA010848","1993","04","27","Magnoliophyta",NA,"Naud.","São Paulo",NA,NA,NA,NA,"Martins, A.B.","Américo Brasiliense","-48.0999984741211","-21.7199993133545",NA,"19311","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-11-04 11:13:46-03","ESALQ","ESA","10847","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","hispida","Rhynchanthera hispida",NA,"Rocha, Y.T.","90.0",NA,"Brasil",NA,NA,NA,"ESA010847","1993","04","27","Magnoliophyta",NA,"Naud.","São Paulo",NA,NA,NA,NA,"Martins, A.B.","Américo Brasiliense","-48.0999984741211","-21.7199993133545",NA,"19311","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-11-04 11:13:46-03","ESALQ","ESA","64157","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","hispida","Rhynchanthera hispida",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18341.0",NA,"Brasil",NA,NA,"Subarbusto, até 1,2 m alt.; flores lilases.","ESA064157","1997","07","07","Magnoliophyta",NA,"Naud.","Mato Grosso","Beira da estrada Juína-Juruena, ca 43km NWN (em linha reta) de Juína. Contato Floresta Ombrófila-Floresta Estacional",NA,NA,"ESA064157","Souza, V.C.","Castanheira","-58.6025009155273","-11.1324996948242",NA,"65380","auto",NA,NA,"1998","04","20",NA,NA,NA,NA,NA
"334","2020-11-04 11:13:46-03","ESALQ","ESA","64158","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","hispida","Rhynchanthera hispida",NA,"Souza, V.C.",NA,NA,"Brasil",NA,NA,NA,"ESA064158","1997","07","10","Magnoliophyta",NA,NA,"Mato Grosso",NA,NA,NA,"ESA064158",NA,"Juruena","-58.3588981628418","-10.3180999755859",NA,"65163","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-11-04 11:13:46-03","ESALQ","ESA","64159","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","hispida","Rhynchanthera hispida",NA,"Árbocz, G.F.; Assis, M.C.; Silva, M.R.; Zanella, J.","4279.0",NA,"Brasil",NA,NA,"Erva de 1m. Flores liláses. Frutos imaturos verdes.","ESA064159","1997","07","11","Magnoliophyta",NA,"Naud.","Mato Grosso","Serra Morena, margem da MT-420 a cerca de 55 km da cidade em direção a Juruena. Campo úmido em meio ao cerrado. Depressão do terreno no meio da serra, local de afloramento do lençol freático.",NA,NA,"ESA064159","Souza, V.C.","Aripuanã","-59.459400177002","-10.1667003631592",NA,"273871","auto","-59,011,111","-10,303,611","1998","04","20",NA,NA,NA,NA,NA
"336","2020-11-04 11:13:46-03","ESALQ","ESA","128676","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","hispida","Rhynchanthera hispida",NA,"Kuntz, J.","998.0",NA,"Brasil",NA,NA,"Arbusto ca. 90 cm alt. Cálice verde e corola lilás. Anteras amarelas.","ESA128676","2013","03","30","Magnoliophyta",NA,NA,"São Paulo","UHE da Fumaça. Trilha do Chagas. Beira da estrada.","412","412",NA,"Souza, V.C.","Tapiraí","-47.5","-23.9599990844727",NA,"41034","auto",NA,NA,"2013","04","04",NA,NA,NA,NA,NA
"337","2020-11-04 11:13:46-03","ESALQ","ESA","64156","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","hispida","Rhynchanthera hispida",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18655.0",NA,"Brasil",NA,NA,"Erva, ca. 1,2 m alt.; flores róseas.","ESA064156","1997","07","10","Magnoliophyta",NA,"Naud.","Mato Grosso","Ca 27km WSW (em linha reta) de Juruena. Contato Floresta Ombrófila-Floresta Estacional",NA,NA,"ESA064156","Souza, V.C.","Juruena","-58.3588981628418","-10.3180999755859",NA,"65163","auto","-58,783,333","-10,366,667","1998","04","20",NA,NA,NA,NA,NA
"338","2021-01-14 15:31:41-03","MN","R","137356","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Freire Allemão, F.; Cysneiros, M.","622",NA,"Brasil",NA,NA,"M.N. Plantas da Comm. Scient da Prov. do Ceará","R010054867",NA,NA,NA,NA,NA,"(Aubl.) DC.","Ceará",NA,NA,NA,"R010054867_001","Renner, I.L.",NA,NA,NA,NA,NA,NA,NA,NA,"1988","01","20",NA,NA,NA,NA,NA
"339","2021-01-14 15:31:41-03","MN","R","9393","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Glaziou, A.F.M.","19303",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000009393","1886","01","23",NA,NA,"(Aubl.) DC.","Minas Gerais",NA,NA,NA,"R000009393_001","Renner, S.S.",NA,NA,NA,NA,NA,NA,NA,NA,"1988","01","20",NA,NA,NA,NA,NA
"340","2021-01-14 15:31:41-03","MN","R","9394","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Glaziou, A.F.M.","12711",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000009394","1877","05","20",NA,NA,"(Aubl.) DC.","Minas Gerais",NA,NA,NA,"R000009394_001","Renner, S.S.",NA,NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA
"341","2021-01-14 15:31:41-03","MN","R","9398","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Glaziou, A.F.M.","21332",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000009398","1891","06","05",NA,NA,"(Aubl.) DC.","Goiás",NA,NA,NA,"R000009398_001","Renner, S.S.","Santa Luzia",NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA
"342","2021-01-14 15:31:41-03","MN","R","9391","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","hispida","Rhynchanthera hispida",NA,"Glaziou, A.F.M.","21328",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000009391","1890","12","07",NA,NA,"Naudin","Goiás",NA,NA,NA,"R000009391_001","Renner, S.S.",NA,NA,NA,NA,NA,NA,NA,NA,"1988","01","20",NA,NA,NA,NA,NA
"343","2021-04-04 23:43:04-03","UFPI","TEPB","28136","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"MENDES, M. R. A.","248",NA,"Brasil",NA,NA,"Subarbusto; flores lilás escuro e botões; frutos maduros e imaturos (verdes); folhas verdes Ambiente: Campo Limpo Úmido",NA,"2007","08","25",NA,NA,"(Aubl.) DC","Piauí","Parque Nacional de Sete Cidades, área 1 do levantamento fitossociológico",NA,NA,NA,"CHACON, R.","Piracuruca","-41.7092018127441","-3.92806005477905",NA,"41625","auto",NA,NA,"2010","06","01",NA,NA,NA,NA,NA
"344","2021-04-04 23:43:04-03","UFPI","TEPB","28137","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"MENDES, M. R. A.","251",NA,"Brasil",NA,NA,"Subarbusto; flores roxas e botões roxos Ambiente: Campo limpo úmido",NA,"2007","08","25",NA,NA,"(Aubl.) DC","Piauí","Parque Nacional de Sete Cidades, área 6 do levantamento fitossociológico",NA,NA,NA,"CHACON, R.","Piracuruca","-41.7092018127441","-3.92806005477905",NA,"41625","auto",NA,NA,"2010","06","01",NA,NA,NA,NA,NA
"345","2021-04-04 23:43:04-03","UFPI","TEPB","28139","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"MENDES, M. R. A.","94",NA,"Brasil",NA,NA,"Subarbusto; flores roxas e botões; frutos verdes (imaturos) e maduros; folhas verdes Ambiente: Campo Limpo Úmido",NA,"2007","07","07",NA,NA,"(Aubl.)DC","Piauí","Parque Nacional de Sete Cidades, área A1 do levantamento fitossociológico",NA,NA,NA,"Batista, J.A.N","Piracuruca","-41.7092018127441","-3.92806005477905",NA,"41625","auto",NA,NA,"2007","12","01",NA,NA,NA,NA,NA
"346","2021-04-04 23:43:04-03","UFPI","TEPB","28134","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"MENDES, M. R. A.","585",NA,"Brasil",NA,NA,"Subarbusto; flores roxas Ambiente: Campo limpo úmido",NA,"2009","07","25",NA,NA,"(Aubl.) DC","Piauí","Parque Nacional de Sete Cidades, área das linhas 9,10 e 11 do levantamento fitossociológico",NA,NA,NA,"Munhoz, C.B.R","Piracuruca","-41.7092018127441","-3.92806005477905",NA,"41625","auto",NA,NA,"2010","08","01",NA,NA,NA,NA,NA
"347","2021-04-04 23:43:04-03","UFPI","TEPB","5731","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","rostrata","Rhynchanthera rostrata",NA,"F. Chagas e Silva","213",NA,"Brasil",NA,NA,"Arbusto de 1,3m alt. Piloso, folhas membranaceas e flores roxas Ambiente: Mata Ciliar",NA,"1979","06","18",NA,NA,"DC.","Distrito Federal","Arredores da papuda",NA,NA,NA,"J. J. Wurdack","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,"1982","10","01",NA,NA,NA,NA,NA
"348","2021-04-02 11:40:38-03","UFPI","TEPB","1901","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","rostrata","Rhynchanthera rostrata",NA,"A. B. SOUSA",NA,NA,"Brasil",NA,NA,"Subarbusto, flor roxa Ambiente: Cerrado",NA,"1981","07","24",NA,NA,"DC.","Piauí","Estação Ecológica de Uruçuí-Una",NA,NA,NA,"A. S. Lopes","Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151",NA,"121004","auto",NA,NA,"1992","06","29",NA,NA,NA,NA,NA
"349","2021-04-02 11:40:38-03","UFPI","TEPB","1603","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","rostrata","Rhynchanthera rostrata",NA,"DEL' ARCO, M. R.",NA,NA,"Brasil",NA,NA,"Subarbusto, flor lilás Ambiente: Cerrado",NA,"1981","04","14",NA,NA,"DC.","Piauí","Estação Ecológica de Uruçuí-Una",NA,NA,NA,"A. S. Lopes","Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151",NA,"121004","auto",NA,NA,"1992","06","29",NA,NA,NA,NA,NA
"350","2021-04-02 11:40:38-03","UFPI","TEPB","1965","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","rostrata","Rhynchanthera rostrata",NA,"NDEL' ARCO, M. R.",NA,NA,"Brasil",NA,NA,"Arbusto, flor roxa Ambiente: Brejo",NA,"1980","12","11",NA,NA,"DC.","Piauí","Estação Ecológica de Uruçuí-Una",NA,NA,NA,"A. S. Lopes","Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151",NA,"121004","auto",NA,NA,"1992","06","29",NA,NA,NA,NA,NA
"351","2021-04-02 11:40:38-03","UFPI","TEPB","2044","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","rostrata","Rhynchanthera rostrata",NA,"FREIRE, F. M. T.",NA,NA,"Brasil",NA,NA,"Subarbusto com flores na cor roxa Ambiente: Brejo",NA,"1981","05","21",NA,NA,"DC.","Piauí","Estação Ecologica Uruçuí - Una",NA,NA,NA,"A. S. Lopes","Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151",NA,"121004","auto",NA,NA,"1992","06","29",NA,NA,NA,NA,NA
"352","2021-04-02 11:40:38-03","UFPI","TEPB","1271","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","rostrata","Rhynchanthera rostrata",NA,"A. J. CASTRO",NA,NA,"Brasil",NA,NA,"Subarbusto, flor roxa Ambiente: Brejo no Cerrado",NA,"1980","10","16",NA,NA,"DC.","Piauí","Riacho da Prata, Estação Ecológica de Uruçuí-Una",NA,NA,NA,"A. S. Lopes","Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151",NA,"121004","auto",NA,NA,"1992","06","29",NA,NA,NA,NA,NA
"353","2020-11-19 10:24:20-03","CPAP","CPAP","11959","PreserverdSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Schessl, M.","3303",NA,"Brasil",NA,NA,NA,NA,"1993","06","16",NA,NA,"(Aublet) DC.","MT","Baía Acorizal, a 6 km Norte de Barão de Melgaço","120","120",NA,"S. S. Renner","Poconé","-56.916667","-16.166667",NA,NA,NA,"56°55' W","16°10' S","1994","10",NA,NA,NA,NA,NA,NA
"354","2014-10-08 12:58:04-03","FEMACT","MIRR","12170","S","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Pruski, J.F.; Campbell, D.G.; Silva, E.S.S. da; Batista, E.F.; Williams, D.","3407",NA,"Brasil",NA,NA,"Shrub to 1m tall; flowers 5-merous, purple. ; DE",NA,"1987","10","08",NA,NA,"(Aubl.) DC.","Roraima","Ilha de Maracá. Sandy savanna at Santa Rosa at the E side of island",NA,NA,NA,"Renner, S.S.",NA,"-61.416667","3.333333",NA,NA,NA,"-61.416667","3.333333",NA,NA,NA,NA,NA,NA,NA,NA
"355","2014-10-08 12:58:04-03","FEMACT","MIRR","12205","S","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Pruski, J.F.; Campbell, D.G.; Silva, E.S.S. da; Williams, D.; Milliken, W.","3435",NA,"Brasil",NA,NA,"Subshrub to 1m tall in partially inudated areas. Flowers 5-merous, purple; fruits greenish. ; DE",NA,"1987","10","09",NA,NA,"(Aubl.) DC.","Roraima","5 Km S of Ilha de Maracá on the road to the Ecological Station on the SE end of the island. Wet Curatella savannas and forest borders.",NA,NA,NA,"Wurdack, J.J.",NA,"-61.416667","3.333333",NA,NA,NA,"-61.416667","3.333333",NA,NA,NA,NA,NA,NA,NA,NA
"356","2014-09-25 12:32:33-03","FEMACT","MIRR","1290","S","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Stannard, B.L.; Arrais, M.G.M.","686",NA,"Brasil",NA,NA,"Erva lenhosa, flores roxas.",NA,"1987","03","12",NA,NA,"(Aubl.) DC.","Roraima","Ilha de Maracá, SEMA Estação., Ilha de Maracá, campo, brejo, solo arenoso.",NA,NA,NA,NA,"Alto Alegre","-61.333333","3.366667",NA,NA,NA,"-61.333333","3.366667",NA,NA,NA,NA,NA,NA,NA,NA
