"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"46","2021-04-04 13:43:10-03","UFPI","TEPB","7061","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","DC.","ALENCAR, M. E.","158","1993","03","10",NA,"Brasil","Piauí","Padre Marcos","Serra Velha km 2 p/ Alagoinha do PI","-40.9043998718262","-7.35500001907349",NA,NA,NA,"Subarbusto ca. 2.5m",NA,NA,"A. Bocage",NA,NA,NA,"2004","17353","auto","10",NA,"01",NA,NA,NA,NA
"47","2021-03-31 10:26:29-03","UFPI","TEPB","8080","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","DC.","ALENCAR, M. E.","65","1993","06","14",NA,"Brasil","Piauí","Padre Marcos","Serra Velha km 2 p/ Alagoinha do PI","-40.9043998718262","-7.35500001907349",NA,NA,NA,"Arbusto ca 2.5m",NA,NA,"M. Simon",NA,NA,NA,"1997","17353","auto","06",NA,"13",NA,NA,NA,NA
"48","2021-04-02 02:00:52-03","UFPI","TEPB","5423","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,"EMPERAIRE, L.","2865","1986","02","12",NA,"Brasil","Piauí","São Raimundo Nonato","Bonfim","-42.6994018554688","-9.01527976989746",NA,NA,NA,"Altura 2-3m, frutos amarelados Ambiente: Caatinga arbustiva aberta",NA,NA,"FERNANDES, A.",NA,NA,NA,"1978","45407","auto","12",NA,"11",NA,NA,NA,NA
"49","2021-04-04 13:43:10-03","UFPI","TEPB","18264","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","DC.","EMPERAIRE, L.","2468","1984","02","10",NA,"Brasil","Piauí","São Raimundo Nonato","Serra Branca","-42.6994018554688","-9.01527976989746",NA,NA,NA,"Altura 1.5m Ambiente: Caatinga arbustiva densa",NA,NA,"S.A.Renvoize",NA,NA,NA,"1995","45407","auto","10",NA,"01",NA,NA,NA,NA
"50","2020-11-19 10:24:03-03","CPAP","CPAP","23955","PreserverdSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Pott, A.","11848","2004","10","09",NA,"Brasil","MS","Jateí","Rodovia 376 Km 48, entre Fátima do Sul e Jateí, 18 Km W de Glória de Dourados","-54.345","-22.443333","400","400",NA,"Arbusto escandente, 1,5 m de altura. (rebrota). Flor branca. Fruto ausente..invasora de pastagem.Esparsa..Vegetação secundária de floresta latifoliada. Solo: latos.Solo: areno-argiloso.. Relevo: suave ondulado <ll>dwc_commonname:</ll> Quina-Cruzeiro",NA,NA,"E. F. Guimarães",NA,"54°20'42 W","22°26'36 S","2006",NA,NA,"05",NA,"15",NA,NA,NA,NA
"51","2019-02-15 11:44:30-02","IPA","IPA","41295","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Blanchet","2918",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Her. Geneva.","IPA0041295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-02-15 11:44:30-02","IPA","IPA","12914","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Andrade-Lima","61-3992","1961","11","01","Southern America","Brasil","Pernambuco","Buíque","Chapada de São José, alto da chapada, na descida para o brejo de São José.","-37.1557998657227","-8.62306022644043",NA,NA,NA,"Subarbusto 1,5-2m. Flor creme.","IPA0012914",NA,"Krukoff, B.A.",NA,NA,NA,"1969","38964","auto",NA,NA,NA,NA,NA,NA,NA
"53","2019-02-15 11:44:30-02","IPA","IPA","84026","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Pick, R.A.","258","2005","07","30","Southern America","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau","-37.1557998657227","-8.62306022644043",NA,NA,NA,"Arbusto , com frutos alaranjados.","IPA0084026",NA,"Cano, O.",NA,NA,NA,"2006","38964","auto","03",NA,NA,NA,NA,NA,NA
"54","2019-02-15 11:44:30-02","IPA","IPA","25897","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Andrade-Lima","71-6574","1971","10","20","Southern America","Brasil","Pernambuco","Buíque","margem estrada entre Carneiro e Brejo de São José.","-37.1557998657227","-8.62306022644043",NA,NA,NA,"Subarbusto com ramos longos; flor creme-claro","IPA0025897",NA,"Chiappeta, A.",NA,NA,NA,"1983","38964","auto","08",NA,"30",NA,NA,NA,NA
"55","2019-02-15 11:44:30-02","IPA","IPA","53361","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Araújo, F.S. de","238","1991","01","05","Southern America","Brasil","Ceará","Novo Oriente","Baixa Fria.","-40.7742004394531","-5.53444004058838",NA,NA,NA,"Cipó.; Vegetação de carrasco.","IPA0053361",NA,"Fernandes, A.",NA,NA,NA,NA,"28544","auto",NA,NA,NA,NA,NA,NA,NA
"56","2019-02-15 11:44:30-02","IPA","IPA","21539","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Academia Brasileira de Ciências","1202","1971","12","05","Southern America","Brasil","Piauí",NA,"36km de São Raimundo Nonato, na estrada para Bom Jardim.",NA,NA,NA,NA,NA,"Arbusto 3m; flor creme.; Solo arenoso claro.","IPA0021539",NA,"Ataíde, M.",NA,NA,NA,"1977",NA,NA,"02",NA,"16",NA,NA,NA,NA
"57","2019-02-15 11:44:30-02","IPA","IPA","24662","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Harley, R.M.","19142","1977","02","27","Southern America","Brasil","Bahia",NA,"Serra do Açuruá, 5,6km S of São Inácio on the road to Gentio do Ouro","-42.733333","-11.133333","500","500",NA,"Erect shrub to 2m with main stem 3cm in diam. Stems greenish-brown with scattered pale horizontally elongate lenticels and pale vertical shallow fissures. Leaves mid-green above; paler beneath. Sepals yellow-green. corolla white. Stam","IPA0024662",NA,"Krukoff, B.A.",NA,"-42.733333","-11.133333","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-02-15 11:44:30-02","IPA","IPA","29694","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Andrade-Lima","73-7421","1973","06","29","Southern America","Brasil",NA,NA,"Nordeste (expedição das fotografias).",NA,NA,NA,NA,NA,NA,"IPA0029694",NA,"Andrade-Lima",NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-02-15 11:44:30-02","IPA","IPA","30479","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Emperaire, L.","673","1979",NA,NA,"Southern America","Brasil","Piauí",NA,"Serra da Capivara",NA,NA,NA,NA,NA,NA,"IPA0030479",NA,"Chiappeta, A.",NA,NA,NA,"1983",NA,NA,"08",NA,"09",NA,NA,NA,NA
"60","2019-02-15 11:44:30-02","IPA","IPA","31428","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Fotius, G.","3558","1983","08","17","Southern America","Brasil","Pernambuco",NA,"5 km N de Petrolina, em baixa de ladeira suave.",NA,NA,NA,NA,NA,"Arbusto 1,5 - 2,5m altura. Flor branca, cálice amarelo esverdeado. Segunda floração após 2 chuvas. Fenologia : f11.; Solo de areia.","IPA0031428",NA,"Fotius, G.",NA,NA,NA,"1983",NA,NA,"11",NA,NA,NA,NA,NA,NA
"61","2019-02-15 11:44:30-02","IPA","IPA","31516","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Fotius, G.","3474","1983","05","26","Southern America","Brasil","Pernambuco",NA,"5 km N de Petrolina, em baixa de ladeira suave.",NA,NA,NA,NA,NA,"Arbusto 1 - 2m altura. Casca castanho-esverdeada com muita lenticelas brancas. Folha verde acima, verde amarelo por baixo, pilosidade macia por baixo. Fruto amarelo alaranjado quando maduro. Fenologia: fr2.; Solo arenoso branco.","IPA0031516",NA,"Fotius, G.",NA,NA,NA,"1983",NA,NA,"11",NA,NA,NA,NA,NA,NA
"62","2019-02-15 11:44:30-02","IPA","IPA","44367","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Furlan, A.; Cordeiro, I.; Pirani, J.R.; Menezes, N.L.; Cordeiro, I.; Pirani, J.R.; Menezes, N.L.","s.n.","1980","12","02","Southern America","Brasil","Bahia","Santo Inácio","estrada para Gentio do Ouro.",NA,NA,NA,NA,NA,"Subarbusto até 60cm; flores creme odoríferas.","IPA0044367",NA,"Giulietti, A.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-02-15 11:44:30-02","IPA","IPA","49743","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Ataíde, M.","340","1985","05","31","Southern America","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"IPA0049743",NA,"Ataíde, M.",NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-02-15 11:44:30-02","IPA","IPA","91943","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Nascimento, I.S.","255","2017","04","05","Southern America","Brasil","Pernambuco","Buíque","Conglomerado do Inventário Florestal Nacional.&nf; PE_185 , 2-10-2RN","-37.26","-8.64",NA,NA,NA,"Arbusto.; Área de caatinga; solo arenoso; relevo plano.","IPA0091943","IPA0091943","Macedo, A.R.",NA,"-37.26","-8.64","2017",NA,NA,"06",NA,"01",NA,NA,NA,NA
"65","2019-02-15 11:44:30-02","IPA","IPA","84021","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Pick, R.A.","164","2005","03","15","Southern America","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau","-37.1557998657227","-8.62306022644043",NA,NA,NA,"Arbusto, inflorescencia branca à amarelada.","IPA0084021",NA,"Cano, O.",NA,NA,NA,"2006","38964","auto","03",NA,NA,NA,NA,NA,NA
"66","2019-02-15 11:44:30-02","IPA","IPA","12915","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Andrade-Lima","61-3992","1961","11","01","Southern America","Brasil","Pernambuco","Buíque","Chapada de São José, alto da chapada, na descida para o brejo de São José.","-37.1557998657227","-8.62306022644043",NA,NA,NA,"Subarbusto 1,5-2m. Flor creme.","IPA0012915",NA,"Krukoff, B.A.",NA,NA,NA,"1969","38964","auto",NA,NA,NA,NA,NA,NA,NA
"67","2019-07-26 11:40:36-03","IPA","IPA","31086","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Cavalcanti, G.; Barreto, R.; Lima, V.C.; Barreto, R.; Lima, V.C.","CFPE-216","1982","03","11","Southern America","Brasil","Pernambuco","Petrolina","Fazenda Lagoinha, Propriedade dos Borges, próximo à ultima casa que fica no final da estrada para automóveis, ca. 600m da BR-429, km 188.","-40.5008010864258","-9.39861011505127",NA,NA,NA,"Arbusto ca. 1,2m; frutos imaturos verde-amarelados. Frequente.; Solo arenoso.","IPA0031086",NA,"Chiappeta, A.",NA,NA,NA,"1983","90462","auto","09",NA,"15",NA,NA,NA,NA
"68","2019-02-15 11:44:30-02","IPA","IPA","12440","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Andrade-Lima","61-3616","1961","01","07","Southern America","Brasil","Pernambuco","Petrolina","tabuleiro 2km da cidade.","-40.5008010864258","-9.39861011505127",NA,NA,NA,"Arbusto escandente. Flor creme. Fruto 3-4cm de diâmetro, amarelo-laranja.","IPA0012440",NA,"Krukoff, B.A.",NA,NA,NA,"1969","90462","auto",NA,NA,NA,NA,NA,NA,NA
"69","2019-02-15 11:44:30-02","IPA","IPA","54617","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Alencar, M.E.","158","1993","07","15","Southern America","Brasil","Piauí","Padre Marcos","Serra Velha, km 2 da vicinal para Alagoinha do Piauí.","-40.9043998718262","-7.35500001907349","420","420",NA,"Arbusto ca. 2,5m. Frutos amarelados. Substrato arenoso.","IPA0054617",NA,"Fernandes, A.",NA,NA,NA,"1994","17353","auto","03",NA,"10",NA,NA,NA,NA
"70","2019-02-15 11:44:30-02","IPA","IPA","54674","S","Plantae","Plantae",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","Alencar, M.E.","65","1993","06","14","Southern America","Brasil","Piauí","Padre Marcos","Serra Velha, km 2 da vicinal para Alagoinha do Piauí.","-40.9043998718262","-7.35500001907349","420","420",NA,"Arbusto ca. 2,5m. Frutos amarelados. Substrato arenoso.","IPA0054674",NA,"Fernandes, A.",NA,NA,NA,"1993","17353","auto","07",NA,"16",NA,NA,NA,NA
"71","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0038735","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","G. Hatschbach; O. S. Ribas & F. Deodato","66071","1997","1","21",NA,"Brazil","Bahia",NA,"Rio Correntina (Mun. Correntina) Bahia, Brazil","-44.64303","-13.340368",NA,NA,NA,"PMC - DPP 004; Arbusto apoiante.",NA,NA,"S. F. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-27 13:49:52-03","UFS","ASE","15050","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Prata, AP; Costa, SM; Nascimento - Júnior, JE","1750","2009","11","11","Southern America","Brasil","Bahia","Pilão Arcado","Dunas de Salinas","-42.3015","-10.0012",NA,NA,NA,"Árvore, ca. 4 m. Frutos imaturos verdes.; Árvore, ca. 4 m. Frutos imaturos verdes.","ASE0023302","ASE0023302",NA,NA,"-42.3015","-10.0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-27 13:49:52-03","UFS","ASE","16162","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Prata, AP; Costa, SM; Nascimento - Júnior, JE","1890","2009","11","11","Southern America","Brasil","Bahia","Pilão Arcado","Dunas de Salinas","-42.3015","-10.0012",NA,NA,NA,"Árvore, 3 m. Flores brancas.; Árvore, 3 m. Flores brancas.","ASE0023248","ASE0023248",NA,NA,"-42.3015","-10.0012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-27 13:49:52-03","UFS","ASE","18138","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Prata, AP; Costa, SM; Nascimento - Júnior, JE","1956","2009","11","06","Southern America","Brasil","Bahia","Barra","Brejo Olhos d'Água, Estrada de volta para o Brejo Olhos d'Água.","-43.366417","-10.680167","505","505",NA,"Frutos globosos secos.; Frutos globosos secos.","ASE0024692","ASE0024692",NA,NA,"-43.366417","-10.680167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-27 13:49:52-03","UFS","ASE","1898","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Harley, RM","19142","1977","02","27","Southern America","Brasil","Bahia","Gentio do Ouro","Serra do Açuruá","-42.5025","-11.429167",NA,NA,NA,"Arbusto. 2m. . Sépalas amarelo-esverdeadas e corola alva.; Arbusto. 2m. . Sépalas amarelo-esverdeadas e corola alva.; Caatinga","ASE0013877","ASE0013877","B.A.Krukoff",NA,"-42.5025","-11.429167","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-27 13:49:52-03","UFS","ASE","22754","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Oliveira, M; Roque, F","3111","2007","11","01","Southern America","Brasil","Pernambuco","Tiburana","Serra Talhada, Faz. Tiburana.","-38.298056","-7.991944",NA,NA,NA,"Árvore aprox. 4m. Flores alvas. Raro.; Árvore aprox. 4m. Flores alvas. Raro.; Caatinga, arbustivo-arbórea densa.","ASE0028510","ASE0028510","Oliveira, M",NA,"-38.298056","-7.991944","2008",NA,NA,"08",NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:32:59-03","UNICAMP","UEC","124843","S","Plantae","Magnoliopsida",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Flores, AS; Rodrigues, RS; Alencar, ME","961","2002","04","10",NA,"Brazil","Bahia","Remanso","Br 235, em dir. a Bem-Bom.&nf;430 m.s.m.","-42.01675","-9.558056",NA,NA,NA,"Arbusto 2 m alt., frutos maduros alaranjados, em caatinga arbustiva sobre solo arenoso branco.","UEC014993","UEC014993","Brandão, EKS",NA,"-42.01675","-9.558056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:32:59-03","UNICAMP","UEC","130960","S","Plantae","Magnoliopsida",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Silva, MM; Santos, CC; Rocha, ACS; Silva, BM","429","2000","07","03",NA,"Brazil","Bahia","Casa Nova","5 Km na estrada para Pau a Pique.","-41.645833","-9.344167",NA,NA,NA,"Arbusto ca. 1 m de altura. Folhas papiráceas verde claro. Flores verde claro. Odor adocicado.","UEC079836","UEC079836",NA,NA,"-41.645833","-9.344167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:32:59-03","UNICAMP","UEC","26462","S","Plantae","Magnoliopsida",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Hatschbach, G","44149","1981","10","11",NA,"Brazil","Bahia","Ibotirama","Rod. BR-242; 10 km L de Ibotirama.","-43.2206001281738","-12.1852998733521",NA,NA,NA,"Subarbusto 50 cm, flor alva, caatinga.","UEC079837","UEC079837","Hatschbach, G",NA,NA,NA,NA,"71086","auto",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:32:59-03","UNICAMP","UEC","22862","S","Plantae","Magnoliopsida",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Pires, JM; Furtado, PP","17140","1980","09","17",NA,"Brazil","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,"Arborescente de 1-1, 5m; flor branca; casca grossa.","UEC079835","UEC079835","Pires, JM",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"81","2019-11-19 14:08:13-03","UFRPE","PEUFR","22051","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","M. Tschá; A. Laurênio; M. Oliveira; A.P.S. Gomes","399","1995","12","11",NA,"Brasil","Pernambuco","Ibimirim","Estrada Ibimirim-Petrolândia","-38.570833","-8.6",NA,NA,NA,"Cipó; cálice verde; corola creme; anteras amarelas; botões cremes.","PEUFR022051",NA,"A. R. Macedo",NA,"38°34'15''W","8°36'00''S","2017",NA,NA,"11",NA,"12",NA,NA,NA,NA
"82","2019-11-19 14:08:13-03","UFRPE","PEUFR","17494","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","M.J.N. Rodal","434","1994","10","18",NA,"Brasil","Pernambuco","Buíque","Serra do Catimbau","-37.166667","-8.616667","790","790",NA,"Arbusto ereto com cerca de 1m; caule acinzentado; folhas pilosas verde-claro; sépalas esverdeadas; pétalas creme; estames com filetes brancos e anteras amarelas.","PEUFR017494",NA,"A. Laurênio",NA,"37°10'W","8°37'S","1994",NA,NA,"11",NA,NA,NA,NA,NA,NA
"83","2019-11-19 14:08:13-03","UFRPE","PEUFR","17726","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","S.I. Silva; M.J.N. Rodal; M.F. Sales","769","1995","02","11",NA,"Brasil","Pernambuco","Buíque","Serra do Catimbau","-37.166667","-8.616667","790","790",NA,"Subarbusto com cerca 1,5m; ramos pubescentes; folhas pubescentes em ambas as faces; estípulas interpecioladas.","PEUFR017726",NA,"A. R. Macedo",NA,"37°10'W","8°37'S","2017",NA,NA,"11",NA,"14",NA,NA,NA,NA
"84","2019-11-19 14:08:13-03","UFRPE","PEUFR","18294","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","M.J.N. Rodal","432","1994","10","18",NA,"Brasil","Pernambuco","Buíque","Serra do Catimbau","-37.166667","-8.616667","790","790",NA,"Arbusto com cerca de 1m, ramos acinzentados e esverdeados quando mais novos; folhas pilosas verde-claro, quando senescentes amarelas; frutos maduros alaranjados; frutos imaturos verdes.","PEUFR018294",NA,"A. Laurênio",NA,"37°10'W","8°37'S","1995",NA,NA,"07",NA,"03",NA,NA,NA,NA
"85","2019-11-19 14:08:13-03","UFRPE","PEUFR","18723","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","M.J.N. Rodal; L. Figueiredo; K. Andrade","502","1995","03","16",NA,"Brasil","Pernambuco","Buíque","Trilha das Torres, Catimbau","-37.166667","-8.616667","790","790",NA,"Arbusto ca de 1,5m; flores amareladas; fruto imaturo verde","PEUFR018723",NA,"A. Laurênio",NA,"37°10'W","8°37'S","1995",NA,NA,"07",NA,"03",NA,NA,NA,NA
"86","2019-11-19 14:08:13-03","UFRPE","PEUFR","19523","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","K. Andrade; L. Figueiredo","105","1995","07","08",NA,"Brasil","Pernambuco","Buíque","Estrada Buíque Catimbau","-37.166667","-8.616667","790","790",NA,"Arbusto com cerca de 0,6m; frutos imaturos verdes e alaranjados quando maduros.","PEUFR019523",NA,"A. R. Macedo",NA,"37°10'W","8°37'S","2017",NA,NA,"11",NA,"12",NA,NA,NA,NA
"87","2019-11-19 14:08:13-03","UFRPE","PEUFR","44812","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","K.C. Costa; M.N.J. Rodal; A.C.B. Lins e Silva","292","2001","02","11",NA,"Brasil","Pernambuco","Betânia/Floresta","Mata da Fazenda Rabeca","-38.16975","-8.267889","690","690",NA,NA,"PEUFR044812",NA,NA,NA,"38°10'11,1''W","8°16'04,4''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-19 14:08:13-03","UFRPE","PEUFR","23305","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","A.P.S. Gomes; E. Inácio; K. Andrade","337","1996","05","08",NA,"Brasil","Pernambuco","Buíque","Estrada Buíque Catimbau","-37.154167","-8.625","799","799",NA,"Trepadeira sobre arbusto com cerca de 2m de altura; inflorescência com cálice verde; tubo da corola piloso; tubo da corola verde com manchas vináceas; corola amarela na face externa e vinácea na parte interna","PEUFR023305",NA,"A. R. Macedo",NA,"37°09'15''W","8°37'30''S","2017",NA,NA,"11",NA,"12",NA,NA,NA,NA
"89","2019-11-19 14:08:13-03","UFRPE","PEUFR","23465","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","A.P.S. Gomes; A. Laurênio; M. Tschá","284","1996","03","07",NA,"Brasil","Pernambuco","Buíque","Estrada Buíque Catimbau","-37.154167","-8.625","799","799",NA,"Planta auto-sustentante, ramos cinzas; flores esverdeadas","PEUFR023465",NA,"A. R. Macedo",NA,"37°09'15''W","8°37'30''S","2017",NA,NA,"11",NA,"12",NA,NA,NA,NA
"90","2019-11-19 14:08:13-03","UFRPE","PEUFR","23479","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","K. Andrade; L. Figueiredo; E. Freire","271","1996","01","11",NA,"Brasil","Pernambuco","Buíque","Estrada Buíque Catimbau","-37.154167","-8.625","799","799",NA,"Arbusto com cerca de 1m de altura; inflorescência verde","PEUFR023479",NA,NA,NA,"37°09'15''W","8°37'30''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-19 14:08:13-03","UFRPE","PEUFR","23480","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","K. Andrade; L. Figueiredo; E. Freire","243","1995","11","19",NA,"Brasil","Pernambuco","Buíque","Estrada Buíque Catimbau","-37.154167","-8.625","799","799",NA,"Subarbusto cam ca 1m de alt.; inflorescência verde.","PEUFR023480",NA,NA,NA,"37°09'15''W","8°37'30''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-19 14:08:13-03","UFRPE","PEUFR","23489","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","M.J. Campelo; K. Andrade; E. Freire; R. Nunes","54","1996","02","23",NA,"Brasil","Pernambuco","Buíque","Mata da Fazenda Laranjeira","-37.154167","-8.625","799","799",NA,"Arbusto com cerca de 2m de altura; folhas verdes pilosas; frutos imaturos verdes e maduros amarelos.","PEUFR023489",NA,NA,NA,"37°09'15''W","8°37'30''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-19 14:08:13-03","UFRPE","PEUFR","23490","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A. DC.","M.J. Hora; E. Freire; M.J. Campelo; K. Andrade","45","1996","01","11",NA,"Brasil","Pernambuco","Buíque","Estrada Buíque Catimbau","-37.154167","-8.625","799","799",NA,"Arbusto com ca de 2,5m de alt.; frutos imaturos verdes e maduros amarelos; inflorescência amarela","PEUFR023490",NA,NA,NA,"37°09'15''W","8°37'30''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
