"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","infraspecificEpithet","continentOcean","preparationType","occurrenceRemarks","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","relatedCatalogItem","dayIdentified","relationshipType","fieldNumber","individualCount","typeStatus"
"366","2013-08-23 04:12:00-03","MO","MOBOT","100141552","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee","Michael H. Nee|D. McClelland|S. Stern","Nee 55422","2007","5","13","Bolivia","Santa Cruz","Cordillera","Mennonite colony, 6.2 km E of Santa Cruz-Abapó highway, entering on Brecha 7.","-63.1083333","-18.1361111",NA,NA,"430.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"367","2014-01-02 05:36:00-02","MO","MOBOT","100169750","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","D. Villarroel (USZ)","D. Villarroel|L.H. Morales|R.A. Flores","Villarroel Segarra 506","2006","4","8","Bolivia","Santa Cruz","Florida","Bella Vista, Sobre el camino principal entre la abra hasta la casa Don Pastor,","-63.6891666","-18.1991666",NA,NA,"1000.00000000","1100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"368","2010-05-19 14:24:00-03","MO","MOBOT","100180362","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Ariel Lliully|R. León|A. Ortega|J. Vedia","Lliully 361","2005","10","19","Bolivia","Chuquisaca","Luis Calvo","Mun. de Villa Vaca Gúzman, Serrania del Incahuasi. Bajando del abra del Incahuasi hacia Muyupampa,","-63.7272223","-19.8536111",NA,NA,"1318.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"369","2011-06-17 17:02:00-03","MO","MOBOT","100181182","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Foster's 1958 Catalog ntoes file","José Steinbach","Steinbach G. 6182","1924","7","6","Bolivia","Santa Cruz","Sara","Buena Vista","-63.66666","-17.45",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"370","2011-06-17 17:02:00-03","MO","MOBOT","100181205","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Foster's 1958 Catalog notes file","José Steinbach","Steinbach G. 6318",NA,NA,NA,"Bolivia","Santa Cruz","Sara","Rio Surutu, Buena Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"371","2012-12-27 15:53:00-02","MO","MOBOT","100268120","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Jacques S. Blanchet","Blanchet 3576","1849",NA,NA,"Brazil",NA,NA,"[No data on label]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Isolectotype"
"372","2013-07-18 16:00:00-03","MO","MOBOT","100312853","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","G. A. Parada (USZ) 2012","G.A. Parada|V.D. Rojas","Parada-Gutierrez 2620","2010","5","23","Bolivia","Santa Cruz","Vallegrande","Ladera antes del río Piraymirí.","-63.9133333","-18.8075",NA,NA,"1245.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-14","1",NA
"373","2013-08-28 17:23:00-03","MO","MOBOT","100480757","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","G. A. Parada (USZ), 2013","G.A. Parada|Y. Inturias|M. Betancur|H. Fernandez|M.T. Martinez","Parada-Gutierrez 4370","2012","5","6","Bolivia","Santa Cruz","Vallegrande","A 300 metros del río Santa Elena.","-64.1108333","-18.9308334",NA,NA,"1296.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-5","1",NA
"374","2014-10-17 13:58:00-03","MO","MOBOT","100527569","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee","J. Alberto Peñaranda","Peñaranda 1429","2009","6","19","Bolivia","Chuquisaca","Belisario Boeto","Municipio Villa Serrano, Cantón Urriolagotia, Comunidad Potreros, ca. al río Grande.","-64.0736389","-19.0605833",NA,NA,"1142.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"375","2012-09-26 09:39:00-03","MO","MOBOT","100527736","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","J. Villalobos (HSB)","Jeaneth Villalobos|et al.","Villalobos 1650","2008","10","11","Bolivia","Chuquisaca","Luis Calvo","Municipio Villa Vaca Guzmán. P.N. y Área de Manejo Integrado Serranía del Iñao. Comunidad de Monte Grande. Serrania Ñawñaca.","-63.8300834","-19.2748889",NA,NA,"1604.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"376","2013-07-18 15:57:00-03","MO","MOBOT","100528446","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","J. Penaranda (HSB)","J. Alberto Peñaranda|J.G. Tudela","Peñaranda 900","2009","5","27","Bolivia","Chuquisaca","Luis Calvo","Parque Nacional Área Natural de Manejo Integrado Serrania del Iñao, Cantón Ticucha, Trayecto comunidad Iripiti - Hacienda Yuqui.","-63.7587222","-19.3546389",NA,NA,"910.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"377","2014-01-02 05:36:00-02","MO","MOBOT","100535110","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","D. Villarroel (HSB)","D. Villarroel|Michael H. Nee|F. Seidel","Villarroel Segarra 336","2006","2","6","Bolivia","Santa Cruz","Florida","Comunidad Bella Vista, quebrada que esta presente en el cerro la piedra bordada, con especies de Cecropia elongata, Myriocarpa stipitata, Senna espectabilis, Piper spp y Urera caracasana.","-63.6513889","-18.2930555",NA,NA,"1520.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"378","2012-12-05 10:44:00-02","MO","MOBOT","100548472","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","A. Lliully","E. Portal|F. Cardozo|A. Cardozo","Portal 486","2008","4","30","Bolivia","Chuquisaca","Sud Cinti","Municipio de Culpina, Cantón El Palmar, Puesto Arbolito o Loma de Charial.","-64.3505556","-21.0736111",NA,NA,"1827.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"379","2020-11-02 17:44:00-03","MO","MOBOT","101231683","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Michael H. Nee|A. Molina O.","Nee 58448","2011","12","1","Bolivia","Cochabamba","Chapare","Vic. Hotel El Puente, 1.5 km SE of Villa Tunari, on the E side of the Río Espíritu Santo.","-65.4083333","-16.9833333",NA,NA,"330.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"380","2020-11-16 14:00:00-03","MO","MOBOT","101234266","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Michael H. Nee","Nee 55716","2008","5","21","Bolivia","Santa Cruz","Andrés Ibáñez","On road to Planta Naranjllas petroleum station, 0.7 km N of Planta Naranjillas; 15.8 km (by winding road) and 10.9 km (straight line) SE from San José at turnoff from Santa Cruz-Samaipata highway.","-63.2794445","-18.0091667",NA,NA,"665.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"381","2008-05-27 22:02:00-03","MO","MOBOT","1153611","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","R. Guillen & A. Rodriguez (USZ)","M. Castro|A.M. Carrión|V. Roca","Castro 85","1997","1","25","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio puesto La Toledo a 7 km. NE de la casa. Bosque ribereño estacionalmente inundado.","-61.16027","-14.705",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"382","2008-05-27 22:02:00-03","MO","MOBOT","1155790","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee (NY)","J. Richard Abbott","Abbott 16992","1995","6","12","Bolivia","Santa Cruz","Manuel Maria Caballero","Pascana Ministro; 70 road km E of Cuatro Cañadas, then 30 km SE of San Miguelito. Grazed open path through transition of dry and riparian forest; south of Cerro Pontudo.","-61.78333","-17.75",NA,NA,"2550.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2012-03-18 05:12:00-03","MO","MOBOT","1156158","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","R. Guillén & A. Rodriguez (USZ)","J. Richard Abbott|Antony Jardim|Fabiana Mamani M.","Abbott 16543","1995","4","3","Bolivia","Santa Cruz","Nuflo de Chavez","Lomerio; ca. 63 km south of Concepción to Las Trancas community, then ca. 5 km to north on access road; tall subhumid forest and unimproved roadside.","-61.88333","-16.5",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2008-05-27 22:02:00-03","MO","MOBOT","1322132","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee (NY)","G. Moscoso|Antony Jardim","Moscoso 568","1995","3","11","Bolivia","Santa Cruz","Nuflo de Chavez","Lomerio. A 12 km al Norte de la comunidad Las Trancas. Bosque seco chiquitano con especies de Anadenanthera colubrina, Acosmium cardenasii, Centrolobium microchaete. Suelos lateriticos.",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2008-05-27 22:02:00-03","MO","MOBOT","1520800","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee","Michael H. Nee","Nee 41626",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2008-05-27 22:02:00-03","MO","MOBOT","1521414","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee","Michael H. Nee","Nee 48811",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2008-05-27 22:02:00-03","MO","MOBOT","1521816","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee","Michael H. Nee","Nee 47830","1998","1","7","Bolivia","Santa Cruz","Andrés Ibáñez","2.8 km SE turnoff from Santa Cruz to Puerto Pailas highway, 15 km (by air) E of Cotoca. Flat, fine sandy soil. Tall chaco forest with Maclura mora, Pterogyne nitens, Galesia integrifolia, Myrciaria cauliflora. Remnants alternating with large cleared fields for soybean, etc.","-62.86666","-17.71666",NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2008-05-27 22:02:00-03","MO","MOBOT","1523859","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee","Michael H. Nee","Nee 40820",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,NA,"325.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2013-07-27 23:16:00-03","MO","MOBOT","1524110","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Michael H. Nee","Nee 36593","1988","3","9","Bolivia","Santa Cruz","Vallegrande","On road from El Trigal to Mataral, just N of highest point along road, 6 km (by road) NW of Estancia Cochabambita, 12 km (by air) NW of El Trigal. Steep slopes with dry semi-deciduous forest of Schinopsis, Prosopis.","-64.2","-18.2",NA,NA,"1725.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2008-05-27 22:02:00-03","MO","MOBOT","1524365","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee","Michael H. Nee","Nee 41847",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2008-05-27 22:02:00-03","MO","MOBOT","1525950","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee","Michael H. Nee|E. Chávez","Nee 51526","2000","11","19","Bolivia","Santa Cruz","Ichilo","4 km SW of El Cóndor. Disturbed edges of lowland ropical evergreen forest on gentle slopes, with southermost recent slash-and-burn openings for growing upland rice as approaching the first Andean hills and the official limit of Parque Nacional Amboró.","-64.15","-17.45694",NA,NA,"350.00000000","400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","1526529","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.",NA,"Michael H. Nee","Nee 45005","1994","2","15","Bolivia","Santa Cruz","Ichilo","3 km. WSW of EL Hondo, Potrerillo. Secondary subtropical semievergreen forest north of the buildings.","-63.45694","-17.67222",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2008-05-27 22:02:00-03","MO","MOBOT","1528952","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee","Michael H. Nee","Nee 40097",NA,NA,NA,"Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2008-05-27 22:02:00-03","MO","MOBOT","1529351","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee","Michael H. Nee","Nee 48293",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,NA,"580.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","1530164","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee","Michael H. Nee","Nee 34236",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The llanura, at the Jardin Botanico de Santa Cruz","-63.06666","-17.78333",NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2009-09-02 07:20:00-03","MO","MOBOT","1533141","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Serrano (HSB)","Michael H. Nee|Lynn Bohs","Nee 49531","1998","5","31","Bolivia","Santa Cruz","Ichilo","Along trail from Río Yapacaní into Campamento Mataracú of Parque Nacional Amboró, ca. 1 km N of Campamento Mataracú. Lowland evergreen rain forest on nearly level land.","-63.86666","-17.53333",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","1534415","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee","Michael H. Nee","Nee 47597",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,"460.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2008-05-27 22:02:00-03","MO","MOBOT","1536984","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee","Michael H. Nee","Nee 41603",NA,NA,NA,"Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","1537004","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee","Michael H. Nee","Nee 41603",NA,NA,NA,"Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2008-05-27 22:02:00-03","MO","MOBOT","1537071","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee","Michael H. Nee","Nee 48754","1998","3","21","Bolivia","Santa Cruz","Cordillera","Along new highway from Santa Cruz to Ibapó, 7.5 km S of Basilio. Former chaco forest, now completely cleared for cotton and other crops, this the only hill along the highway, a small rise with sandy, blowing soil.","-63.18333","-18.18333",NA,NA,"525.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2008-05-27 22:02:00-03","MO","MOBOT","1750382","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Nee (NY)","Michael H. Nee|et al.","Nee 51720","2001","5","1","Bolivia","Santa Cruz",NA,"Prov. Ibáñez, on Brecha 5, 3 km E of new highway from Santa Cruz to Abapó, the turnoff (km. 38) 29 km. S of junction with highway from Santa Cruz to Samaipata. Slightly rolling, sandy soil, mostly open soybean etc. fields of the Mennonite colony to the east, still remnant forest to the west to the new highway from Santa Cruz to Abapó. Brushy divisions between fields with remnants of original semi-deciduous subtropical forests plus weedy invaders such as Solanum riparium and Cnidoscolus basiacanthus.","-63.15","-18.15",NA,NA,"460.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2012-04-12 05:10:00-03","MO","MOBOT","1750707","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","T. Borsch (BONN)","Alfredo F. Fuentes|et al.","Fuentes Claros 3794","2002","2","8","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Quendeque, campamento de guardaparques, senda hacia el S. Bosque amazónico pluviestacional húmedo, con Pentaplaris davidsmithii, Moraceae spp, Burseraceae spp, Annonaceae spp; en partes con elementos de bosques semideciduos como Anadenanthera colubrina. Terreno ondulado","-67.74194","-15.01944",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-10","7",NA
"403","2020-08-20 17:35:00-03","MO","MOBOT","1856298","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","T. Borsch","F. Canqui|Hector Cabrera|Narel Paniagua Zambrana|Mario Álvarez|Antonio Álvarez","Canqui Magne 238","2003","3","3","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, camino Apolo-Azariamas, arroyo Pintata. A 1,5 km al SW del campamento principal sobre el arroyo Pintata. Parcela Temporal de Muestreo 83 (0.05 ha).","-68.5489444","-14.4651667",NA,NA,"938.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-08","3",NA
"404","2008-05-27 22:02:00-03","MO","MOBOT","1975564","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","M. Serrano (HSB)","R.C. Quevedo|et al.","Quevedo Sopepí 517","1991","3","19","Bolivia","Santa Cruz","Nuflo de Chavez","San Ramon, Puquio Norte, cercania Est. Castedo",NA,NA,NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2012-03-18 05:12:00-03","MO","MOBOT","2056509","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","F. Mamani (USZ)","Fabiana Mamani M.","Mamani M. 579","1995","3","1","Bolivia","Santa Cruz","Nuflo de Chavez","Area de estudio del proyecto BOLFOR, Las Tranca-95. Bosque semideciduo chiquitano, vegetació de la base de laja","-61.84638","-16.52027",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2015-03-10 22:20:00-03","MO","MOBOT","2196268","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Novara, L. J.","J. Protomastro","Protomastro 1233",NA,NA,NA,"Argentina","Jujuy","El Carmen","Dique Las Maderas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2018-05-17 05:28:00-03","MO","MOBOT","2196292","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Massaccesi, G.","María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1949","1997","12","17","Argentina","Misiones","Cainguás","Balneario Cuñá Pirú.","-54.93333","-27.08333",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2011-06-15 17:26:00-03","MO","MOBOT","2196319","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Pedersen, T. M.","Rosa Guaglianone|Nuncia M. Tur|E.P. Carrillo F.","Guaglianone 1172","1983","1","31","Argentina","Misiones","General Manuel Belgrano","Juan Manuel de Rosas, Salto Andresito, sotobosque en barranco Arroyo Gramado, Ruta Nacional 101.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2018-05-17 05:28:00-03","MO","MOBOT","2196378","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Belgrano, M. J.","María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1796","1997","12","12","Argentina","Misiones","San Pedro","Parque Prov. Cruce Caballero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2010-04-12 17:23:00-03","MO","MOBOT","2196399","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","acuminata","Chamissoa acuminata","Mart.","Belgrano, M. J.","Ulrich G. Eskuche","Eskuche 12-78","1970","12","20","Argentina","Misiones","San Pedro","Selva con Araucaria angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
