"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","scientificNameAuthorship","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"732","2009-12-18 15:27:00-02","MO","MOBOT","2634162","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Henning Christensen","Christensen 83598","1988","9","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"H. Christensen","Sucumbíos",NA,"Reserva Faunistica Cuyabeno, 2 km. north of Laguna Grande. One-hectare study plot for cuantitative inventory. Tropical rainforest on terra firme.","-76.1833333",NA,"265.00000000",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"733","2009-12-18 15:26:00-02","MO","MOBOT","2634134","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Henning Christensen","Christensen 83587","1988","9","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"H. Christensen","Sucumbíos",NA,"Reserva Faunistica Cuyabeno, 2 km. north of Laguna Grande. One-hectare study plot for cuantitative inventory. Tropical rainforest on terra firme.","-76.1833333",NA,"265.00000000",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"734","2009-12-18 15:25:00-02","MO","MOBOT","2634105","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Henning Christensen","Christensen 83576","1988","9","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"H. Christensen","Sucumbíos",NA,"Reserva Faunistica Cuyabeno, 2 km. north of Laguna Grande. One-hectare study plot for cuantitative inventory. Tropical rainforest on terra firme.","-76.1833333",NA,"265.00000000",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"735","2009-07-17 16:46:00-03","MO","MOBOT","2632855","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Henning Christensen","Christensen 82988","1988","9","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"H. Christensen","Sucumbíos",NA,"Reserva Faunistica Cuyabeno, 2 km. north of Laguna Grande. One-hectare study plot for cuantitative inventory. Tropical rainforest on terra firme.","-76.18333",NA,"265.00000000",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2009-07-17 16:46:00-03","MO","MOBOT","2632865","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Henning Christensen","Christensen 82994","1988","9","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"H. Christensen","Sucumbíos",NA,"Reserva Faunistica Cuyabeno, 2 km. north of Laguna Grande. One-hectare study plot for cuantitative inventory. Tropical rainforest on terra firme.","-76.18333",NA,"265.00000000",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2009-07-17 16:46:00-03","MO","MOBOT","2632980","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Henning Christensen","Christensen 83041","1988","9","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"H. Christensen","Sucumbíos",NA,"Reserva Faunistica Cuyabeno, 2 km. north of Laguna Grande. One-hectare study plot for cuantitative inventory. Tropical rainforest on terra firme.","-76.18333",NA,"265.00000000",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2009-07-17 16:46:00-03","MO","MOBOT","2633113","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Henning Christensen","Christensen 83098","1988","9","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"H. Christensen","Sucumbíos",NA,"Reserva Faunistica Cuyabeno, 2 km. north of Laguna Grande. One-hectare study plot for cuantitative inventory. Tropical rainforest on terra firme.","-76.18333",NA,"265.00000000",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2009-07-17 16:46:00-03","MO","MOBOT","2633168","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Henning Christensen","Christensen 83116","1988","9","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"H. Christensen","Sucumbíos",NA,"Reserva Faunistica Cuyabeno, 2 km. north of Laguna Grande. One-hectare study plot for cuantitative inventory. Tropical rainforest on terra firme.","-76.18333",NA,"265.00000000",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2009-07-17 16:46:00-03","MO","MOBOT","2633172","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Henning Christensen","Christensen 83117","1988","9","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"H. Christensen","Sucumbíos",NA,"Reserva Faunistica Cuyabeno, 2 km. north of Laguna Grande. One-hectare study plot for cuantitative inventory. Tropical rainforest on terra firme.","-76.18333",NA,"265.00000000",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2009-07-17 16:46:00-03","MO","MOBOT","2633675","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Henning Christensen","Christensen 83375","1988","9","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"H. Christensen","Sucumbíos",NA,"Reserva Faunistica Cuyabeno, 2 km. north of Laguna Grande. One-hectare study plot for cuantitative inventory. Tropical rainforest on terra firme.","-76.18333",NA,"265.00000000",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2009-07-17 16:46:00-03","MO","MOBOT","2634203","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Henning Christensen","Christensen 83617","1988","9","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"H. Christensen","Sucumbíos",NA,"Reserva Faunistica Cuyabeno, 2 km. north of Laguna Grande. One-hectare study plot for cuantitative inventory. Tropical rainforest on terra firme.","-76.18333",NA,"265.00000000",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2011-03-01 12:24:00-03","MO","MOBOT","1442792","PreservedSpecimen","Plantae","Melastomataceae","Miconia","microcarpa","Miconia microcarpa","James A. Duke","Duke 11625","1967","5","25","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Chocó",NA,"Punta Ardita, 0-50 m. (902-918)","-77.8166667","7.1333333",NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"744","2011-03-01 12:23:00-03","MO","MOBOT","1443172","PreservedSpecimen","Plantae","Melastomataceae","Miconia","microcarpa","Miconia microcarpa","James A. Duke","Duke 11639","1967","5","25","South America","Colombia",NA,NA,NA,NA,NA,NA,"J. Wurdack","Chocó",NA,"Punta Ardita, 0-50 m. (902-918)","-77.8166667","7.1333333",NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"745","2008-05-27 22:02:00-03","MO","MOBOT","1562820","PreservedSpecimen","Plantae","Melastomataceae","Miconia","microcarpa","Miconia microcarpa","James A. Duke","Duke 15351","1968","3","8","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Chocó",NA,"Hydro Camp 6; Alto Truando, Triangulation No 1225 (1959); el.ca.2500'; second growth Cecropia, Inga, Jacaranda, Ochroma, Psychotria, Solanu, Vismia.",NA,NA,NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2008-09-29 15:18:00-03","MO","MOBOT","314098","PreservedSpecimen","Plantae","Melastomataceae","Miconia","microcarpa","Miconia microcarpa","Thomas B. Croat","Croat 17809","1972","7","8","South America","Peru",NA,NA,NA,NA,NA,NA,"Ronald L. Liesner (MO)","Loreto",NA,"Along Río Huallaga in vicinity of Lagunas, ca. one half hour by speedboat up river from Lagunas on E bank.","-75.7230556","-5.2486111",NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239","1",NA
"747","2010-03-21 18:20:00-03","MO","MOBOT","3235490","PreservedSpecimen","Plantae","Melastomataceae","Miconia","microcarpa","Miconia microcarpa","Charles M. Belshaw","Belshaw 3442","1937","9","16","South America","Peru",NA,NA,NA,NA,NA,NA,"J.J. Wurdack","San Martín","Lamas","District Lamas. East-facing slope in quebrada, below English Evangelical Mission, Lamas.",NA,NA,NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2017-05-13 17:33:00-03","MO","MOBOT","3235518","PreservedSpecimen","Plantae","Melastomataceae","Miconia","microcarpa","Miconia microcarpa","José Schunke V.","Schunke Vigo 6960","1974","6","15","South America","Peru",NA,NA,NA,NA,NA,NA,"R. Liesner","San Martín","Mariscal Cáceres","Puerto Pizana, (márgen derecha del río Huallaga). Dtto. Tocache Nuevo. En bosque alto, con mucha sombra.","-76.65","-8.00388","350.00000000",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"749","2010-01-25 16:23:00-02","MO","MOBOT","3235599","PreservedSpecimen","Plantae","Melastomataceae","Miconia","microcarpa","Miconia microcarpa","L. Uribe","Uribe Uribe 4699","1964",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"J.J. Wurdack","Santander","San Vincente de Chucuri","Camino a El Carmen, en pequeño bosque residual.",NA,NA,"900.00000000",NA,"DC.","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2011-05-18 16:37:00-03","MO","MOBOT","3235629","PreservedSpecimen","Plantae","Melastomataceae","Miconia","microcarpa","Miconia microcarpa","Nelson A. Rosa|M.R. dos Santos","Rosa 1928","1977","5","23","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Amazonas",NA,"Borba, vilarejo barra do são Manoel floresta de capoeira, terra firme.",NA,NA,NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2009-09-20 11:47:00-03","MO","MOBOT","3235740","PreservedSpecimen","Plantae","Melastomataceae","Miconia","microcarpa","Miconia microcarpa","Robert M. King|Frank Almeda","King 7924","1979","1","31","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Loja",NA,"10 km E of Loja on road to Zamora. Wet windswept forested ridge interspersed with pastures.",NA,NA,"2484.12000000",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2008-05-27 22:02:00-03","MO","MOBOT","943987","PreservedSpecimen","Plantae","Melastomataceae","Miconia","microcarpa","Miconia microcarpa","Brent Berlin","Berlin 1866","1974","7","30","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Amazonas","Condorcanqui","Rio Cenepa region. Trail north of Rio Cenepa to Tuhushiku Creek.",NA,NA,"213.36000000",NA,"DC.","243.84000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"105",NA,NA
"753","2008-05-27 22:02:00-03","MO","MOBOT","3300845","PreservedSpecimen","Plantae","Melastomataceae","Miconia","microcarpa","Miconia microcarpa","A.B. Anderson|Carlos S. Rosário","Anderson 1507","1984","12",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Pará",NA,"Propriedade de dona Alice Dumalakis, ca. 1 km da margem do Furo Santo Antônio, Ilha das Onças, Mun. de Barcarena. Mata de várzea, aparentemente primária.","-48.45","-1.41666",NA,NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2021-01-10 20:46:45-03","INPA","INPA","240326","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Meirelles, J","648","2011","06","24","Southern America","Brasil",NA,NA,NA,"INPA0240326","Dicotyledon Com-Clade","Myrtales","Goldenberg, R","Amazonas","Manaquiri","Comunidade do Bom Intento","-60.459400177002","-3.42806005477905",NA,"INPA0240326 INPA0240326_e","DC.",NA,"111346","auto",NA,"2014","04",NA,NA,NA,NA,NA,NA,NA
"755","2020-08-31 09:06:38-03","INPA","INPA","88829","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Vieira, MGG","504","1979","10","14","Southern America","Brasil",NA,NA,NA,"INPA0088829","Dicotyledon Com-Clade","Myrtales","Wurdack, JJ","Rondônia","Ariquemes","Mineração Campo Novo, Mineração Campo Novo BR-421 a Oeste da Mineração Campo Novo a 120 Km de Ariquemes WSW","-63.616667","-10.583333",NA,"INPA0088829 INPA0088829_e INPA0088829_e1","DC.",NA,NA,NA,NA,"1980",NA,NA,"-63.616667","-10.583333",NA,NA,NA,NA
"756","2020-08-31 09:06:38-03","INPA","INPA","88836","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Vieira, MGG","511","1979","10","18","Southern America","Brasil",NA,NA,NA,"INPA0088836","Dicotyledon Com-Clade","Myrtales","Wurdack, JJ","Rondônia","Ariquemes","Mineração Campo Novo, Mineração Campo Novo BR-421 a Oeste da Mineração Campo Novo a 120 Km de Ariquemes WSW","-63.616667","-10.583333",NA,"INPA0088836 INPA0088836_e INPA0088836_e1","DC.",NA,NA,NA,NA,"1980",NA,NA,"-63.616667","-10.583333",NA,NA,NA,NA
"757","2020-08-31 09:06:38-03","INPA","INPA","134466","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Silva, MFF da","406","1979","12","17","Southern America","Brasil",NA,NA,NA,"INPA0134466","Dicotyledon Com-Clade","Myrtales","Goldenberg, R","Pará","Tucuruí",NA,"-49.6","-3.8",NA,"INPA0134466 INPA0134466_e INPA0134466_nd INPA0134466_num","DC.",NA,NA,NA,NA,"2011","06",NA,"-49.6","-3.8",NA,NA,NA,NA
"758","2020-08-31 09:06:38-03","INPA","INPA","122199","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Renner, SS","994","1984","09","22","Southern America","Brasil",NA,NA,NA,"INPA0122199","Dicotyledon Com-Clade","Myrtales","Goldenberg, R","Amazonas","Manaus","Tarumã, Tarumã road, roadside.","-60.105694","-3.003925",NA,"INPA0122199 INPA0122199_e INPA0122199_nd","DC.",NA,NA,NA,NA,"2011","06",NA,"-60.105694","-3.003925",NA,NA,NA,NA
"759","2020-08-31 09:06:38-03","INPA","INPA","155294","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Pruski, JF","3508","1987","10","16","Southern America","Brasil",NA,NA,NA,"INPA0155294","Dicotyledon Com-Clade","Myrtales","Wurdack, JJ","Acre","Rodrigues Alves","Ca. 30 Km upstream (south) on Rio Juruá of Cruzeiro do Sul. Seasonally deeply flooded várzea inventory site. Margins of fields and varzea.","-72.666667","-7.5",NA,"INPA0155294 INPA0155294_e","DC.",NA,NA,NA,NA,"1988",NA,NA,"-72.666667","-7.5",NA,NA,NA,NA
"760","2020-08-31 09:06:38-03","INPA","INPA","117290","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Daly, DC","1890","1981","12","12","Southern America","Brasil",NA,NA,NA,"INPA0117290","Dicotyledon Com-Clade","Myrtales","Wurdack, JJ","Pará","Serra dos Carajás","Serra dos Carajás, near camp at Serra Norte (22 Km NW, then 10-15 Km SW). Hilly forest on terra firme. At edge of forest.","-50.466667","-5.983333",NA,"INPA0117290 INPA0117290_e INPA0117290_nd","DC.",NA,NA,NA,NA,"1983",NA,NA,"-50.466667","-5.983333",NA,NA,NA,NA
"761","2020-08-31 09:06:38-03","INPA","INPA","103083","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Renner, SS","517","1981","10","24","Southern America","Brasil",NA,NA,NA,"INPA0103083","Dicotyledon Com-Clade","Myrtales","Renner, SS","Amazonas","Humaitá","Humaitá, Rio Madeira banks near Humaitá.","-63.166667","-7.516667",NA,"INPA0103083 INPA0103083_e","DC.",NA,NA,NA,NA,"1981",NA,NA,"-63.166667","-7.516667",NA,NA,NA,NA
"762","2020-08-31 09:06:38-03","INPA","INPA","105672","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Lowrie, SR","166","1980","09","24","Southern America","Brasil",NA,NA,NA,"INPA0105672","Dicotyledon Com-Clade","Myrtales","Wurdack, JJ","Acre","Rio Branco","Parque Zoobotânico, Parque Zoobotanico of Univ. Fed. do Acre","-67.8097","-9.9747",NA,"INPA0105672 INPA0105672_e INPA0105672_e1","DC.",NA,NA,NA,NA,"1982",NA,NA,"-67.8097","-9.9747",NA,NA,NA,NA
"763","2020-08-31 09:06:38-03","INPA","INPA","109384","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Lowrie, SR","244","1980","09","28","Southern America","Brasil",NA,NA,NA,"INPA0109384","Dicotyledon Com-Clade","Myrtales","Wurdack, JJ","Acre",NA,"BR 317, Rio Branco to Xapurí, Km 14","-67.752801","-10.062391",NA,"INPA0109384 INPA0109384_e INPA0109384_e1","DC.",NA,NA,NA,NA,"1982",NA,NA,"-67.752801","-10.062391",NA,NA,NA,NA
"764","2020-08-31 09:06:38-03","INPA","INPA","109415","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Lowrie, SR","275","1980","09","30","Southern America","Brasil",NA,NA,NA,"INPA0109415","Dicotyledon Com-Clade","Myrtales","Wurdack, JJ","Acre",NA,"BR 364, Rio Branco to Porto Velho Hwy, Km 8","-67.813819","-10.018886",NA,"INPA0109415 INPA0109415_1e INPA0109415_1e1 INPA0109415_1x INPA0109415_e INPA0109415_e1","DC.",NA,NA,NA,NA,"1982",NA,NA,"-67.813819","-10.018886",NA,NA,NA,NA
"765","2020-08-31 09:06:38-03","INPA","INPA","109609","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Lowrie, SR","469","1980","10","10","Southern America","Brasil",NA,NA,NA,"INPA0109609","Dicotyledon Com-Clade","Myrtales","Wurdack, JJ","Acre",NA,"BR 364, km 65","-67.643978","-10.415444",NA,NA,"DC.",NA,NA,NA,NA,"1982",NA,NA,"-67.643978","-10.415444",NA,NA,NA,NA
"766","2020-08-31 09:06:38-03","INPA","INPA","110146","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Nelson, BW","724","1980","10","17","Southern America","Brasil",NA,NA,NA,"INPA0110146","Dicotyledon Com-Clade","Myrtales","Renner, SS","Acre","Rio Branco","Estrada para Plácido de Castro, Estrada para Plácido de Castro, 5 Km após interseção com Estrada Rio Branco-Brasiléia","-67.833333","-10",NA,"INPA0110146 INPA0110146_e INPA0110146_e1","DC.",NA,NA,NA,NA,"1984",NA,NA,"-67.833333","-10",NA,NA,NA,NA
"767","2020-08-31 09:06:38-03","INPA","INPA","116499","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Daly, DC","453","1980","10","04","Southern America","Brasil",NA,NA,NA,"INPA0116499","Dicotyledon Com-Clade","Myrtales","Wurdack, JJ","Maranhão",NA,"Fazenda Bacaba, Doctor Haroldo, 5 Km S of MA 119 from entrance 3 Km NW of Lago do Junco. Hillside vegetation by trail & little-disturbed hilltpo forest.","-44.966667","-4.433333",NA,"INPA0116499 INPA0116499_e INPA0116499_nd","DC.",NA,NA,NA,NA,"1982",NA,NA,"-44.966667","-4.433333",NA,NA,NA,NA
"768","2020-08-31 09:06:38-03","INPA","INPA","118183","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Daly, DC","1329","1981","11","14","Southern America","Brasil",NA,NA,NA,"INPA0118183","Dicotyledon Com-Clade","Myrtales","Renner, SS","Pará","Tucuruí","Approx. 25 Km from Tucuruí, SW on new road serving Fazendas. Road construction site","-49.783333","-3.916667",NA,"INPA0118183 INPA0118183_e INPA0118183_e1","DC.",NA,NA,NA,NA,"1984",NA,NA,"-49.783333","-3.916667",NA,NA,NA,NA
"769","2020-08-31 09:06:38-03","INPA","INPA","120599","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Renner, SS","989","1984","09","03","Southern America","Brasil",NA,NA,NA,"INPA0120599","Dicotyledon Com-Clade","Myrtales","Renner, SS; Wurdack, JJ","Acre","Rio Branco","Parque Zoobotânico da Universidade Federal do Acre, Parque Zoobotânico, University Campus.","-67.8","-9.966667",NA,"INPA0120599 INPA0120599_e","DC.",NA,NA,NA,NA,"1984",NA,NA,"-67.8","-9.966667",NA,NA,NA,NA
"770","2020-08-31 09:06:38-03","INPA","INPA","136613","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","França, JT","451","1989","12","11","Southern America","Brasil",NA,NA,NA,"INPA0136613","Dicotyledon Com-Clade","Myrtales","Ramos, JF","Rondônia","Itapuã do Oeste","FLONA do Jamarí, 14 de abril, Jacundá",NA,NA,NA,"INPA0136613 INPA0136613_e INPA0136613_e1","DC.",NA,NA,NA,NA,"1990","02","20",NA,NA,NA,NA,NA,NA
"771","2021-01-10 20:46:45-03","INPA","INPA","184269","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Sothers, CA","232","1994","10","24","Southern America","Brasil",NA,NA,NA,"INPA0184269","Dicotyledon Com-Clade","Myrtales",NA,"Amazonas","Manaus","Reserva Florestal Adolfo Ducke","-59.966667","-2.883333",NA,"INPA0184269 INPA0184269_e","DC.",NA,NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA
"772","2020-08-31 09:06:38-03","INPA","INPA","176995","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Macêdo, M","3015","1991","09","19","Southern America","Brasil",NA,NA,NA,"INPA0176995","Dicotyledon Com-Clade","Myrtales","Goldenberg, R","Mato Grosso","Alta Floresta","Alta Floresta, Fazenda Mogno. Estrada da U. H. A., Km 12.","-56.853139","-9.876497",NA,"INPA0176995 INPA0176995_e INPA0176995_e1 INPA0176995_nd INPA0176995_num","DC.",NA,NA,NA,NA,"2011","06",NA,"-56.853139","-9.876497",NA,NA,NA,NA
"773","2020-08-31 09:06:38-03","INPA","INPA","130824","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Silva, ASL da","39","1977","10","16","Southern America","Brasil",NA,NA,NA,"INPA0130824","Dicotyledon Com-Clade","Myrtales","Renner, SS; Wurdack, JJ","Pará","Marabá","Serra dos Carajás, Serra dos Carajás, 13 Km from mine head-quarters","-50.158714","-6.071994",NA,"INPA0130824_e","DC.",NA,NA,NA,NA,"1982",NA,NA,"-50.158714","-6.071994",NA,NA,NA,NA
"774","2020-08-31 09:06:38-03","INPA","INPA","208553","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Graham, J","395","1997","11","26","Southern America","Peru",NA,NA,NA,"INPA0208553","Dicotyledon Com-Clade","Myrtales","Goldenberg, R","Ucayali","Coronel Portillo","Dist. Yarinacocha, Caño Tushmo, vecindad de Lago Yarinacocha","-74.566667","-8.35","150","INPA0208553 INPA0208553_e INPA0208553_nd INPA0208553_num","DC.","150",NA,NA,NA,"2011","06",NA,"-74.566667","-8.35",NA,NA,NA,NA
"775","2020-08-31 09:06:38-03","INPA","INPA","220999","S","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Clarke, HD","10502","2003","07","04","Southern America","Guiana",NA,NA,NA,"INPA0220999","Dicotyledon Com-Clade","Myrtales","Martin, C; Michelangeli, FA",NA,NA,"Potaro - Siparuni Region. Mt. Wokomung, base of fourth of four escarpments.","-59.843222","5.9075","1375","INPA0220999_1 INPA0220999_1e INPA0220999_e","DC.","1375",NA,NA,NA,"2005",NA,NA,"-59.843222","5.9075",NA,NA,NA,NA
