"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"503","2020-06-29 09:30:08-03","UFRRJ","RBR","14292","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"E.M.R. Silva","2003","08","20","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Trilha para a gruta acima da senzala, mata de encosta, com sombra e sol, local úmido.","-44.040599822998","-22.9596996307373",NA,NA,NA,"RBR00014292",NA,NA,NA,"25","17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-06-29 09:30:08-03","UFRRJ","RBR","14291","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"E.M.R. Silva","2003","11","15","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Trilhja atrás da senzala, mata de encosta, com sombra e sol.","-44.040599822998","-22.9596996307373",NA,NA,NA,"RBR00014291",NA,NA,NA,"55","17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-06-29 09:30:08-03","UFRRJ","RBR","5511","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"C.G.R. Ramos; L.S. Sylvestre, G.D.W. Cattan, M. Moraes, S.J. Silva-Neto, W. Silva","2002","08","14","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Pico do Tinguá. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,"RBR00005511",NA,"1500","1500","5","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-06-29 09:30:08-03","UFRRJ","RBR","5512","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"C.G.R. Ramos; L.S. Sylvestre, G.D.W. Cattan, M. Moraes, S.J. Silva-Neto, W. Silva","2002","08","14","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Pico do Tinguá. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,"RBR00005512",NA,"1500","1500","6","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-12-14 16:14:49-03","UFC","EAC","31921","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Lopes, M.S.","2003","07","25","Melo, E.","1995","10","21","Brasil","Bahia","Santa Teresinha","Serra da Jibóia, próximo da torre da Telebahia","-39.5233001708984","-12.771900177002",NA,NA,"Folhas ca. 2m de comprimento, solos maduros marrons; Mata","EAC0031921","EAC0031921",NA,NA,"1336","25196","auto","Polypodiopsida",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"508","2020-12-21 16:21:50-03","MBM","MBM","326417","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Kerling, M.",NA,NA,NA,"Kerling, M.","2004","05","19","Brazil",NA,"São Francisco do Sul","Vila da Glória","-48.6380996704102","-26.2432994842529",NA,NA,"Xaxim na mata sombreada","MBM326417","MBM326417",NA,NA,"s.n.","23627","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"509","2020-12-21 16:21:48-03","MBM","MBM","115983","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Fernandes, I.",NA,NA,NA,"Harley, R.M.","1977","01","24","Brazil","Bahia","Una","Fazenda Iguaçu, ca. 29km de Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,"MBM115983","MBM115983",NA,NA,"12236","36070","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"510","2020-12-21 16:21:48-03","MBM","MBM","234243","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Labiak, P.",NA,NA,NA,"Labiak, P.; et al.; et al.","1992","12","15","Brazil","Paraná","Guaraqueçaba","Trilha da Vila de Superagui, Morro do Rio das Pacas","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM234243","MBM234243",NA,NA,"20","37295","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"511","2020-12-21 16:21:48-03","MBM","MBM","238262","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Dittrich, VA de O",NA,NA,NA,"Dombrowski, L.T.","1979","09",NA,"Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,"MBM238262","MBM238262",NA,NA,"13695","35166","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"512","2020-12-21 16:21:50-03","MBM","MBM","347289","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Cordeiro, J.","2008",NA,NA,"Caxambú, M.G.; et al.; et al.","2008","04","19","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"Arbusto ca. 1,5m, ciófilo. Com soros castanhos ao longo das nervuras das pinas das folhas. Relevo forte ondulado. Floresta Ombrófila Densa Montana.","MBM347289","MBM347289","1020","1020","2149","12577","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"513","2020-12-21 16:21:50-03","MBM","MBM","394670","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Canestraro, B.K.","2011",NA,NA,"Canestraro, B.K.","2011","05","15","Brazil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,"Arborescente, 2m, ciófila.","MBM394670","MBM394670",NA,NA,"100","17116","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"514","2020-12-21 16:21:50-03","MBM","MBM","347291","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Cordeiro, J.","2008",NA,NA,"Silva, A.R.; et al.; et al.","2008","05","24","Brazil","Santa Catarina","Bombinhas","Caminho a esquerda do atalho de Porto Belo a Mariscal, saindo de Mariscal","-48.5169982910156","-27.1380004882812",NA,NA,"Planta de porte arbustivo, ca. 3m, semi-ciófila. Beira de estreda. relevo ondulado. Floresta Ombrófila Densa Submontana","MBM347291","MBM347291","220","220","711","11943","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"515","2020-12-21 16:21:48-03","MBM","MBM","203212","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Falkenberg, D.B.",NA,NA,NA,"Souza, M.L.; et al.; et al.","1985","09","23","Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,"MBM203212","MBM203212",NA,NA,"803","31105","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"516","2020-12-21 16:21:48-03","MBM","MBM","232057","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Dittrich, VA de O",NA,NA,NA,"Dittrich, VA de O; Ribas, O.S.; Ribas, O.S.","1998","09","08","Brazil","São Paulo","Ubatuba","Região do Pico do Corcovado","-45.0699996948242","-23.4300003051758",NA,NA,NA,"MBM232057","MBM232057",NA,NA,"488","34265","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"517","2020-12-21 16:21:48-03","MBM","MBM","224215","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Fernandes, I.",NA,NA,NA,"Amorim, A.M.; et al.; et al.","1992","08","25","Brazil","Bahia","Uruçuca","Distrito de Serra Grande","-39.2844009399414","-14.5930995941162",NA,NA,NA,"MBM224215","MBM224215 MBM224215_1",NA,NA,"647","33791","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"518","2020-12-21 16:21:48-03","MBM","MBM","254871","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Thomas, W.W.; et al.; et al.","1992","05","14","Brazil","Bahia","Wenceslau Guimarães","Lado W da Reserva Estadual Wenceslau Guimarães","-39.4794006347656","-13.686900138855",NA,NA,NA,"MBM254871","MBM254871",NA,NA,"9247","37469","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"519","2020-12-21 16:21:48-03","MBM","MBM","279138","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Mynssen, C.",NA,NA,NA,"Castro, R.M.; et al.; et al.","2001","07","07","Brazil","Minas Gerais","Descoberto","Reserva Biológica Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"MBM279138","MBM279138",NA,NA,"493","11991","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"520","2020-12-21 16:21:50-03","MBM","MBM","59319","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Prado, J.",NA,NA,NA,"Semir, J.",NA,NA,NA,"Brazil","Minas Gerais","Jaboticatubas","Km 136 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,"MBM059319","MBM059319",NA,NA,"4347","31264","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"521","2020-12-21 16:21:50-03","MBM","MBM","40434","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Sehnem, A.",NA,NA,NA,"Hatschbach, G.","1975","12","16","Brazil","Paraná","Adrianópolis","Colônia Sete Barras","-48.9911003112793","-24.6571998596191",NA,NA,NA,"MBM040434","MBM040434",NA,NA,"37858","49901","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"522","2020-12-21 16:21:48-03","MBM","MBM","229895","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Dittrich, VA de O",NA,NA,NA,"Motta, J.T.",NA,NA,NA,"Brazil","Paraná","Almirante Tamandaré","Marmeleiro","-49.310001373291","-25.3246994018555",NA,NA,NA,"MBM229895","MBM229895 MBM229895_1",NA,NA,"2294","18684","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"523","2020-12-21 16:21:48-03","MBM","MBM","204757","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Smith, A.R.",NA,NA,NA,"Poliquesi, C.B.; Cordeiro, J.; Cordeiro, J.","1996","10","07","Brazil","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,"MBM204757","MBM204757",NA,NA,"591","27346","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"524","2020-12-21 16:21:48-03","MBM","MBM","17019","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A.",NA,NA,NA,"Hatschbach, G.","1971","01","06","Brazil","Paraná","Balsa Nova","Serra São Luís","-49.6356010437012","-25.5839004516602",NA,NA,NA,"MBM017019","MBM017019 MBM017019_1",NA,NA,"25941","27346","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"525","2020-12-21 16:21:48-03","MBM","MBM","229085","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Smith, A.R.",NA,NA,NA,"Silva, J.M.","1998","04","20","Brazil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,"MBM229085","MBM229085",NA,NA,"2347","61623","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"526","2020-12-21 16:21:50-03","MBM","MBM","394676","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Canestraro, B.K.","2011",NA,NA,"Canestraro, B.K.","2011","07","14","Brazil","Paraná","Curitiba","Bairro Bom Retiro, jardim residencial","-49.2731018066406","-25.4277992248535",NA,NA,"Arborescente, 2m, ciófila.","MBM394676","MBM394676",NA,NA,"154","25180","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"527","2020-12-21 16:21:48-03","MBM","MBM","13607","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Sehnem, A.",NA,NA,NA,"Hatschbach, G.","1970","03","17","Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM013607","MBM013607 MBM013607_1",NA,NA,"24038","30514","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"528","2020-12-21 16:21:48-03","MBM","MBM","18561","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A.",NA,NA,NA,"Hatschbach, G.","1963","03","31","Brazil","Paraná","Palmeira","Rod. BR-2, Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,NA,"MBM018561","MBM018561 MBM018561_1",NA,NA,"9982","35166","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"529","2020-12-21 16:21:48-03","MBM","MBM","115603","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Guimarães, O.",NA,NA,NA,"Silva, S.M.","1986","05","04","Brazil","Paraná","Paranaguá","Ilha das Cobras","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM115603","MBM115603",NA,NA,"s.n.","24916","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"530","2020-12-21 16:21:50-03","MBM","MBM","390227","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Bonaldi, R.A.","2013",NA,NA,"Bonaldi, R.A.","2013","02","21","Brazil","Paraná","Paranaguá","Morro Inglês","-48.5092010498047","-25.5200004577637",NA,NA,"Porte de 3 m de altura.; Floresta Ombrófila Densa Submontana.","MBM390227","MBM390227",NA,NA,"640","24916","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"531","2020-12-21 16:21:50-03","MBM","MBM","393645","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Canestraro, B.K.","2012",NA,NA,"Canestraro, B.K.; Labiak, P.H.; Labiak, P.H.","2012","04","30","Brazil","Paraná","Piraí do Sul",NA,"-49.948600769043","-24.5261001586914",NA,NA,"Terrícola, caule arborescente, frondes de 1m.; Em estepe.","MBM393645","MBM393645 MBM393645_1 MBM393645_2",NA,NA,"346","37171","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"532","2020-12-21 16:21:48-03","MBM","MBM","171876","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Fernandes, I.",NA,NA,NA,"Imaguire, N.","1968","07","21","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM171876","MBM171876",NA,NA,"2118","12577","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"533","2020-12-21 16:21:48-03","MBM","MBM","210441","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Dittrich, VA de O",NA,NA,NA,"Barboza, E.; Cordeiro, J.; Cordeiro, J.","1997","04","17","Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,"MBM210441","MBM210441",NA,NA,"81","17116","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"534","2020-12-21 16:21:50-03","MBM","MBM","58435","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A.",NA,NA,NA,"Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","1978","02","14","Brazil","Paraná","Tijucas do Sul","Campinas, 46km S de Curitiba","-49.1988983154297","-25.9281005859375",NA,NA,NA,"MBM058435","MBM058435",NA,NA,"33622","25228","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"535","2020-12-21 16:21:50-03","MBM","MBM","291988","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Lopes, M.S.",NA,NA,NA,"Lopes, M.S.; et al.; et al.","2001","05","31","Brazil","Pernambuco","Jaqueira","Usina Colônia, Mata do Quengo","-35.7933006286621","-8.72667026519775",NA,NA,NA,"MBM291988","MBM291988 MBM291988_1 MBM291988_2",NA,NA,"220","11830","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"536","2020-12-21 16:21:50-03","MBM","MBM","291987","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Lopes, M.S.; Mynssen, C.",NA,NA,NA,"Lopes, M.S.; et al.; et al.","2002","04","03","Brazil","Pernambuco","Jaqueira","Usina Colônia, Serra do Quengo","-35.7933006286621","-8.72667026519775",NA,NA,NA,"MBM291987","MBM291987",NA,NA,"536","11830","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"537","2020-12-21 16:21:50-03","MBM","MBM","51306","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Fernandes, I.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1960","11","03","Brazil","Santa Catarina","Garuva","Monte Crista","-48.8549995422363","-26.0266990661621",NA,NA,NA,"MBM051306","MBM051306",NA,NA,"10279","22441","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"538","2020-12-21 16:21:48-03","MBM","MBM","144872","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A.",NA,NA,NA,"Sobral, M.; et al.; et al.","1991",NA,NA,"Brazil","São Paulo","Peruíbe","Parque Estadual da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,"MBM144872","MBM144872",NA,NA,"6628","21922","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"539","2020-12-21 16:21:48-03","MBM","MBM","269196","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A.",NA,NA,NA,"Salino, A.; et al.; et al.","2000","04","19","Brazil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar","-45.4099998474121","-23.7600002288818",NA,NA,NA,"MBM269196","MBM269196",NA,NA,"5315","41977","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"540","2020-12-21 16:21:48-03","MBM","MBM","227462","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Brade, A.C.",NA,NA,NA,"Dusén, P.",NA,NA,NA,"Brazil","Paraná",NA,"s",NA,NA,NA,NA,NA,"MBM227462",NA,NA,NA,"14943",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"541","2020-12-21 16:21:48-03","MBM","MBM","227463","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Brade, A.C.","1944",NA,NA,"Jönsson, G.",NA,NA,NA,"Brazil","Paraná",NA,"sem localidade",NA,NA,NA,NA,"Unicata","MBM227463",NA,NA,NA,"101A",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"542","2020-12-21 16:21:50-03","MBM","MBM","394644","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Canestraro, B.K.","2013","04","12","Canestraro, B.K.; Canestraro, I.F.; Canestraro, M.C.K.; Canestraro, I.F.; Canestraro, M.C.K.","2013","03","27","Brazil","Rio de Janeiro","Paraty","Estrada para condomínio Laranjeiras, próximo à Trindade","-44.690417","-23.3315","-44.690417","-23.3315","Arborescente, 2,5m, interior de floresta, folha coriácea, local úmido, caule delgado.; Floresta Ombrófila Densa Submontana.","MBM394644","MBM394644","104","104","623",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"543","2020-12-21 16:21:50-03","MBM","MBM","407621","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gonzatti, F.","2013","02",NA,"Grizzon, M.","2013","01","18","Brazil","Paraná","Balsa Nova","Serra São Luiz do Purunã","-49.645333","-25.468194","-49.645333","-25.468194","Planta com aproximadamente 2 m de altura.; No interior da mata.","MBM407621","MBM407621","1172","1172","140",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"544","2020-12-21 16:21:50-03","MBM","MBM","408182","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Guilherme, F.A.G.","2002","05",NA,"Assis, M.A.; Guilherme, F.A.G.; Guilherme, F.A.G.","2001","09","12","Brazil","São Paulo","Sete Barras","Parque Intervales, Base Saibadela","-48.083333","-24.233333","-48.083333","-24.233333","Feto arborescente, aprox. 2 m de altura.; Floresta Atlântica de Terras Baixas.","MBM408182","MBM408182",NA,NA,"1464",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"545","2020-12-21 16:21:50-03","MBM","MBM","415589","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Krupek, R.A.","2017",NA,NA,"Muchinski, P.C.","2017","07","26","Brazil","Paraná","São João do Triunfo","Parque da Gruta","-50.299722","-25.69","-50.299722","-25.69","Planta de grande porte, arborescente, folhas com aespinhos na base do pecíolo.","MBM415589",NA,"835","835","s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"546","2020-12-21 16:21:50-03","MBM","MBM","420958","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Mazziero, F.F.F.","2018","12","01","Mazziero, F.F.F.; Bonin Junior, P.; Bonin Junior, P.","2018","11","15","Brazil","Minas Gerais","Mariana",NA,"-43.3775","-20.253333","-43.3775","-20.253333","Samambaia arborescente, terrícola. Crescendo no interior da floresta.; Vegetação secundária média/avançada","MBM420958",NA,"683","683","3951",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"547","2020-12-21 16:21:50-03","MBM","MBM","425266","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Mynssen, C.","2016","09","21","Martinelli, G.; Moraes, M.; Lima, T.; Lerina, E.; Moraes, M.; Lima, T.; Lerina, E.","2016","08","11","Brazil","Rio de Janeiro","Nova Friburgo","Área de Proteção Ambiental de Macaé de Cima, Cumieira da Serra de Pirineus, na divisa dos municípios de Nova Friburgo e Silva Jardim.","-42.525833","-22.438056","-42.525833","-22.438056","Semi-heliófila, 3m, folhas com base coberta por pelos amarelo-douradas, peciolo das folhas nigrescentes; folhas verdes, levemente doscolores, esporângios moarrom ou de cor creme.; Mata Atlântica de altitude.","MBM425266",NA,"1100","1100","19403",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
