"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount"
"292","2021-01-26 13:57:39-03","IMA","MAC","6421","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore","M.Mota","I.S.Moreira; et al.","22","1987","10","21",NA,"Brasil","Alagoas","Piaçabuçu","Jenipapo, lado esquerdo da AL-212, no sentido Penedo-Piaçabuçu (5km's da ponte da Tapera), vegetação aberta sobre cordões litorâneos.","-36.414789","-10.394183",NA,"Árvore planta com ca. de 2,5m de alt. Flores perfumadas, pétalas brancas.; Restinga arbustiva.","MAC0006421",NA,NA,NA,NA,NA,NA,"-36.414789","-10.394183","2019","10","25",NA,NA,NA,NA,NA,NA
"293","2021-01-26 13:57:39-03","IMA","MAC","8572","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore","M.Mota","R.P.Lyra-Lemos; et al.","2871","1994","01","14",NA,"Brasil","Alagoas","Maceió","APA do Pratagy, Fazenda Bamburral, área de influência da bacia do rio Pratagy.","-35.739264","-9.647683",NA,"Arbusto Planta ramificada, ramos decumbentes. Flores creme.; Mata Atlântica em tabuleiro","MAC0008572",NA,NA,NA,NA,NA,NA,"-35.739264","-9.647683","2019","10","25",NA,NA,NA,NA,NA,NA
"294","2021-01-26 13:57:39-03","IMA","MAC","64335","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore",NA,"J.W.Alves-Silva","1672","2016","09","20",NA,"Brasil","Alagoas","Paripueira","RPPN Placas.","-35.569769","-9.5",NA,"Arbusto ca. 3 m. Frutos marrons, botões verdes.; Mata Atlântica.","MAC0064335","MAC0064335 MAC0064335_1",NA,NA,NA,NA,NA,"-35.569769","-9.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-01-26 13:57:39-03","IMA","MAC","53851","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore","M.Mota","A.M.Miranda; L.P.Félix; S.C.Rodrigues","1805","1994","06","19",NA,"Brasil","Pernambuco","Buíque","Serra do Catimbau.","-37.266111","-9.041944",NA,"Arbusto de ramos escandentes, caule verde amarronzado; folhas membranáceas. Flores em botões amarelo esverdeado.","MAC0053851",NA,NA,NA,NA,NA,NA,"-37.266111","-9.041944","2019","10","25",NA,NA,NA,NA,NA,NA
"296","2021-01-26 13:57:39-03","IMA","MAC","11019","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore","M.Mota","R.P.Lyra-Lemos; S.Rocha; S.P.Santos","4595","2000","05","17",NA,"Brasil","Alagoas","Murici","APA de Murici, Próximo à estação da EMBRATEL.","-35.812778","-9.245278",NA,"Trepadeira, em floração, flores esverdeadas, frutos ausentes.; Mata Atlântica","MAC0011019",NA,NA,NA,NA,NA,NA,"-35.812778","-9.245278","2019","10","25",NA,NA,NA,NA,NA,NA
"297","2021-01-26 13:57:39-03","IMA","MAC","57012","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(A.St.-Hil.) Klotzsch ex A.W.Benn.",NA,"J.S.Correia; A.Santos; R.L.Silva","72","2014","02","20",NA,"Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada, Lajedo dos Bois.","-36.42","-9.241667",NA,"Árvore ca. 7 m. Flores amareladas.; Mata Atlântica.","MAC0057012",NA,NA,NA,NA,NA,NA,"-36.42","-9.241667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-01-26 13:57:39-03","IMA","MAC","52793","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(A.St.-Hil.) Klotzsch ex A.W.Benn.","E.C.O.Chagas","Chagas-Mota; J.A.Rocha; A.S.Gomes","10883","2011","07","02",NA,"Brasil","Alagoas","Branquinha","Assentamento Pato Grande.","-36.0153007507324","-9.24555969238281",NA,"Trepadeira. Frutos verdes.; Mata Atlântica.","MAC0052793",NA,NA,NA,"20414","auto",NA,NA,NA,"2011","07","02",NA,NA,NA,NA,NA,NA
"299","2021-01-26 13:57:39-03","IMA","MAC","62233","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(A.St.-Hil.) Klotzsch ex A.W.Benn.","E.C.O.Chagas","M.C.S.Mota; E.C.O.Chagas","11640","2012","06","22",NA,"Brasil","Alagoas","Coruripe","Usina Coruripe, RPPN Lula Lobo.","-36.1755981445312","-10.125599861145",NA,"Arbusto escandente. Frutos verdes.; Mata Atlântica.","MAC0062233",NA,NA,NA,"31269","auto",NA,NA,NA,"2012","06","22",NA,NA,NA,NA,NA,NA
"300","2021-01-26 13:57:39-03","IMA","MAC","45016","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(A.St.-Hil.) Klotzsch ex A.W.Benn.","E.C.O.Chagas","Chagas-Mota","6520","2009","11","10",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha.","-35.7352981567383","-9.6658296585083",NA,"Arbusto escandente. Flores cremes.; Mata Atlântica.","MAC0045016",NA,NA,NA,"34538","auto",NA,NA,NA,"2009","11","10",NA,NA,NA,NA,NA,NA
"301","2021-01-26 13:57:39-03","IMA","MAC","35760","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(A.St.-Hil.) Klotzsch ex A.W.Benn.","E.C.O.Chagas","Chagas-Mota; K.E.D.Farias","1882","2009","02","05",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","-35.7352981567383","-9.6658296585083",NA,"Árvore ca. 5 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0035760",NA,NA,NA,"34538","auto",NA,NA,NA,"2009","02","05",NA,NA,NA,NA,NA,NA
"302","2021-01-26 13:57:39-03","IMA","MAC","35545","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(A.St.-Hil.) Klotzsch ex A.W.Benn.","E.C.O.Chagas","Chagas-Mota; L.M.Leão","1763","2009","02","04",NA,"Brasil","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo.","-35.8950004577637","-9.710280418396",NA,"Arbusto ca. 4 m de altura. Frutos verdes.; Restinga/Encosta","MAC0035545",NA,NA,NA,"15565","auto",NA,NA,NA,"2009","02","04",NA,NA,NA,NA,NA,NA
"303","2021-01-26 13:57:39-03","IMA","MAC","37320","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(A.St.-Hil.) Klotzsch ex A.W.Benn.","E.C.O.Chagas","Chagas-Mota","2169","2009","02","28",NA,"Brasil","Alagoas","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba.","-36.2407989501953","-9.3713903427124",NA,"Arbusto decumbente. Botões florais verdes.; Mata Pluvial Atlântica.","MAC0037320",NA,NA,NA,"18701","auto",NA,NA,NA,"2009","02","28",NA,NA,NA,NA,NA,NA
"304","2021-03-03 13:56:27-03","UFF","NIT","NIT922","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore","M.Mota","L.G. Quintanilha; A. Lobão, A. Pereira","22","2012","05","04",NA,"Brasil","Rio de Janeiro","Iguaba Grande","BR 106.","-42.2289009094238","-22.8391990661621",NA,NA,"NIT00000850",NA,NA,NA,"5839","auto",NA,NA,NA,"2018","04","11",NA,NA,NA,NA,NA,NA
"305","2021-03-03 13:56:27-03","UFF","NIT","NIT924","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore","M.Mota","L.G. Quintanilha; A. Lobão, A. Pereira, N. Naveira","82","2012","06","02",NA,"Brasil","Rio de Janeiro","Iguaba Grande","BR 106","-42.2289009094238","-22.8391990661621",NA,NA,"NIT00000852",NA,NA,NA,"5839","auto",NA,NA,NA,"2018","04","11",NA,NA,NA,NA,NA,NA
"306","2021-03-03 13:56:27-03","UFF","NIT","NIT923","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore","M.Mota","L.G. Quintanilha; A. Lobão, A. Pereira","19","2012","05","04",NA,"Brasil","Rio de Janeiro","Iguaba Grande","BR 106.","-42.2289009094238","-22.8391990661621",NA,"Habito: Árvore","NIT00000851",NA,NA,NA,"5839","auto",NA,NA,NA,"2018","04","11",NA,NA,NA,NA,NA,NA
"307","2021-02-04 10:29:52-03","UFRPE","HST","11612","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore",NA,"M.Falcão","86","1996","01","29",NA,"Brasil","Pernambuco","Igarassu","Refúgio Ecológico Charles Darwin","-34.947778","-7.824167",NA,"Árvore ca. 3 m alt.; botões de coloração verde.","HST011612",NA,NA,NA,NA,NA,NA,"34W56'52''","07S49'27''","2017",NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-02-04 10:29:52-03","UFRPE","HST","13145","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore",NA,"W.W.Thomas; P.Fiaschi, J.L.Paixão & S.Sant#?#Ana","13285","2002","11","04",NA,"Brasil","Alagoas","Coruripe","Mata do Capiata","-36.1755981445312","-10.125599861145",NA,"Vine, to 12 m high; buds with calyx pale green, corolla greenish white.","HST013145",NA,NA,NA,"31269","auto",NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-04 10:29:52-03","UFRPE","HST","14617","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore",NA,"A.M.Miranda; L.P.Félix et S.C.Rodrigues","1805","1994","06","19",NA,"Brasil","Pernambuco","Buíque","Serra de Catimbau","-37.1557998657227","-8.62306022644043",NA,"Arbusto de ramos escandente, caule verde amarronzado; folhas membranáceas; flores em botões amarelo esverdeado","HST014617",NA,NA,NA,"38964","auto",NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-25 10:12:14-03","CVRD","CVRD","3210","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Geovane S. Siqueira","Farias, G.L.","442","1991","04","24","América do Sul","BRASIL","BA","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,"<ll>dwc_commonname:</ll> Canela de porco","CVRD003210",NA,NA,NA,"68835","auto",NA,NA,NA,"2016","10","25","Magnoliopsida",NA,NA,NA,NA,NA
"311","2021-02-25 10:12:14-03","CVRD","CVRD","12416","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Geovane S. Siqueira","Maas, P.J.M.","9814","2009","05","08","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Canela de porco","CVRD012416",NA,NA,NA,"48094","auto",NA,NA,NA,"2016","10","25","Magnoliopsida",NA,NA,NA,NA,NA
"312","2021-02-25 10:12:14-03","CVRD","CVRD","9452","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Geovane S. Siqueira","Folli, D.A.","5195","2006","02","28","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Canela de porco","CVRD009452","CVRD009452",NA,NA,"48094","auto",NA,NA,NA,"2016","10","25","Magnoliopsida",NA,NA,NA,NA,NA
"313","2021-02-25 10:12:14-03","CVRD","CVRD","16714","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Geovane S. Siqueira","Mazine, F.F.","1308","2015","08","14","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Col. Adic.: T.B Flores, N.B.C. Almeida, K.S. Valdemarin <ll>dwc_commonname:</ll> Canela de porco","CVRD016714",NA,NA,NA,"48094","auto",NA,NA,NA,"2020","02","04","Magnoliopsida",NA,NA,NA,NA,NA
"314","2021-02-25 10:12:14-03","CVRD","CVRD","16241","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","V.C. Souza & E.R. Martins","Lopes, J.C.","210","2011","04","17","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Liana. Frutos verdes. <ll>dwc_commonname:</ll> Canela de porco","CVRD016241",NA,NA,NA,"48094","auto",NA,"40,06125 W","19,15961 S","2011","04","17","Magnoliopsida",NA,NA,NA,NA,NA
"315","2021-02-25 10:12:14-03","CVRD","CVRD","16483","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Duarte, M. M.","Meirelles, J.","537","2011","04","15","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Liana; pétalas negras. <ll>dwc_commonname:</ll> Canela de porco","CVRD016483",NA,NA,NA,"48094","auto",NA,"39,983 W","19,1663 S","2011","04","15","Magnoliopsida",NA,NA,NA,NA,NA
"316","2021-02-25 10:12:14-03","CVRD","CVRD","6759","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Geovane S. Siqueira","Folli, D.A.","3822","2001","03","05","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Canela de porco","CVRD006759",NA,NA,NA,"48094","auto",NA,NA,NA,"2016","10","25","Magnoliopsida",NA,NA,NA,NA,NA
"317","2021-02-25 10:12:14-03","CVRD","CVRD","9590","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Geovane S. Siqueira","Folli, D.A.","5299","2006","06","14","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Canela de porco","CVRD009590","CVRD009590",NA,NA,"48094","auto",NA,NA,NA,"2016","10","25","Magnoliopsida",NA,NA,NA,NA,NA
"318","2021-02-25 10:12:14-03","CVRD","CVRD","16605","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Barboza, E.","Brotto, M.L.","3430","2019","04","03","América do Sul","BRASIL","ES","Linhares","Floresta Ombrófila das Terras Baixas","-40.0722007751465","-19.3910999298096",NA,"Liana; flores esverdeadas. <ll>dwc_commonname:</ll> Canela de porco","CVRD016605",NA,"52","52","48094","auto",NA,"40,03557 W","19,09457 S","2019","06","26","Magnoliopsida",NA,NA,NA,NA,NA
"319","2021-02-25 10:12:14-03","CVRD","CVRD","2212","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Geovane S. Siqueira","Farias, G.L.","262","1989","03","27","América do Sul","BRASIL","ES","Linhares","Localizada ao lado da Fazenda com o Cata-vento.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Canela de porco","CVRD002212",NA,NA,NA,"48094","auto",NA,NA,NA,"2016","10","25","Magnoliopsida",NA,NA,NA,NA,NA
"320","2021-02-25 10:12:14-03","CVRD","CVRD","4874","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Geovane S. Siqueira","Folli, D.A.","2250","1994","03","14","América do Sul","BRASIL","ES","Linhares","Próximo a estrada, Córrego Tamanduá.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Canela de porco","CVRD004874",NA,NA,NA,"48094","auto",NA,NA,NA,"2016","10","25","Magnoliopsida",NA,NA,NA,NA,NA
"321","2021-02-25 10:12:14-03","CVRD","CVRD","13344","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Geovane S. Siqueira","Siqueira, G.S.","614","2011","02","24","América do Sul","BRASIL","ES","Linhares","RNV - 141/2007","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Canela de porco","CVRD013344",NA,NA,NA,"48094","auto",NA,NA,NA,"2016","10","25","Magnoliopsida",NA,NA,NA,NA,NA
"322","2021-02-25 10:12:14-03","CVRD","CVRD","11533","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Geovane S. Siqueira","Rando, J.G.","212","2006","04","08","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Liana. Com botões esverdeados <ll>dwc_commonname:</ll> Canela de porco","CVRD011533",NA,NA,NA,"48094","auto",NA,NA,NA,"2016","10","25","Magnoliopsida",NA,NA,NA,NA,NA
"323","2021-02-25 10:12:14-03","CVRD","CVRD","10827","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Geovane S. Siqueira","Freire, G.Q.","18","2006","04","05","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Liana, flores verdes <ll>dwc_commonname:</ll> Canela de porco","CVRD010827",NA,NA,NA,"48094","auto",NA,NA,NA,"2016","10","25","Magnoliopsida",NA,NA,NA,NA,NA
"324","2021-02-25 10:12:14-03","CVRD","CVRD","11910","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Geovane S. Siqueira","Freire, G.Q.","43","2006","04","06","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Botões amarelos, flores brancas e frutos verdes <ll>dwc_commonname:</ll> Canela de porco","CVRD011910",NA,NA,NA,"48094","auto",NA,NA,NA,"2016","10","25","Magnoliopsida",NA,NA,NA,NA,NA
"325","2021-02-25 10:12:14-03","CVRD","CVRD","11571","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Geovane S. Siqueira","Romão, G.O.","1245","2006","04","06","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Canela de porco","CVRD011571",NA,NA,NA,"48094","auto",NA,NA,NA,"2016","10","25","Magnoliopsida",NA,NA,NA,NA,NA
"326","2021-02-25 10:12:14-03","CVRD","CVRD","10934","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Geovane S. Siqueira","Paula-Souza, J.","5692","2006","04","09","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Arbusto com ramos pendentes, frutos imaturos verdes <ll>dwc_commonname:</ll> Canela de porco","CVRD010934",NA,NA,NA,"48094","auto",NA,NA,NA,"2016","10","25","Magnoliopsida",NA,NA,NA,NA,NA
"327","2021-02-25 10:12:14-03","CVRD","CVRD","16044","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","G.S.Siqueira & G.Felitto","Felitto, G.","1233","2019","09","04","América do Sul","BRASIL","ES","Sooretama",NA,"-40.0978012084961","-19.1968994140625",NA,"Col. Ad. : D.Balestrin, M.Effgen <ll>dwc_commonname:</ll> Canela de porco","CVRD016044",NA,NA,NA,"33715","auto",NA,NA,NA,"2019","09","10","Magnoliopsida",NA,NA,NA,NA,NA
"328","2021-03-01 11:50:55-03","UFPE","UFP","43225","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(St. Hill.) Kl. ex Benn.","Lyra-Lemos, RP","Santos, ALS","20",NA,NA,NA,NA,"Brasil","Alagoas","Junqueiro",NA,"-36.475833","-9.925278",NA,"Cipó. Cipó mais firme enrolado em planta. Flores brancas e pequenas.; Cerrado.","UFP043225",NA,NA,NA,NA,NA,NA,"-36.475833","-9.925278","2003",NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-09-25 10:39:23-03","UFPE","UFP","63913","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(St. Hill.) Kl. ex Benn.","Pessoa, E","Pessoa, E; Souza, JAN","241","2009","12","18",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.980278","-7.808333",NA,"Liana com frutos verdes.; Mata Atlântica. Borda do fragmento. Fragmento Chave.","UFP063913",NA,NA,NA,NA,NA,NA,"-34.980278","-7.808333","2009","12",NA,NA,NA,NA,NA,NA,NA
"330","2021-03-01 11:50:55-03","UFPE","UFP","37102","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","velutina","Bredemeyera velutina","A.W.Bennett",NA,"Harley, RM; Giulietti, AM","53985","2000","06","18",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.760278","-13.461389",NA,"Trepadeira com folhas verdes, discolores. Flor com sépalas internas patentes, branco-esverdeadas. Pétalas com carena verde-esbranquiçada, asas amarelas. Frutos jovens verde-claros.; Caatinga.","UFP037102",NA,"861","861",NA,NA,NA,"-41.760278","-13.461389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-03-01 11:50:55-03","UFPE","UFP","76326","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","velutina","Bredemeyera velutina","A.W.Bennett","Araújo, D","Araújo, D; Portugal-Santana, A; Miranda, PLS; Araújo, D; Assis, LCS","2162","2012","03","25",NA,"Brasil","Minas Gerais","Rio Pardo de Minas",NA,"-42.5396995544434","-15.6097002029419",NA,"Prensado em álcool.; Trepadeira lenhosa. Flores creme.","UFP076326",NA,"1119","1119","62891","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-09-12 05:00:02-03","US","US","2740491","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Bredemeyera","autranii","Bredemeyera autranii obovata","Marques",NA,"R. M. Harley","17596","1974","4","1","South America - Neotropics","Brazil","Bahia",NA,"65 km NE of Itabuna, at mouth of Rio de Contason n bank opposite Itacare; alt. 0.",NA,NA,NA,NA,"US00109069","US00109069_01",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledonae","obovata",NA,NA,NA,"1"
"333","2020-09-12 05:00:02-03","US","US","2827388","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(J. St.-Hil.) Klotzsch ex A.W. Benn.",NA,"E. Pereira","31483","1964","6","5","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara, Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,"US01881724","US01881724_01 US01881724_02",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"334","2020-09-12 05:00:02-03","US","US","2458544","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(J. St.-Hil.) Klotzsch ex A.W. Benn.",NA,"A. Ducke","2552","1956","10","17","South America - Neotropics","Brazil","Ceará","Fortaleza",NA,"-38.543098449707","-3.71722006797791",NA,NA,"US01881713","US01881713_01 US01881713_02",NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"335","2020-09-12 05:00:02-03","US","US","2954491","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(J. St.-Hil.) Klotzsch ex A.W. Benn.",NA,"D. Araujo & R. Henriques","4882","1982","4","6","South America - Neotropics","Brazil","Rio de Janeiro","Macaé","Fazenda Jurubaíba","-41.7868995666504","-22.3708000183105",NA,NA,"US01881716","US01881716_01 US01881716_02",NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"336","2020-09-12 05:00:02-03","US","US","2848133","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(J. St.-Hil.) Klotzsch ex A.W. Benn.",NA,"T. S. Santos & T. S. Santos","2788","1974","9","10","South America - Neotropics","Brazil","Bahia","Una","Km 3 a 8 da Rodovia Una / Olivença","-39.0752983093262","-15.2932996749878",NA,NA,"US01881715","US01881715_01 US01881715_02",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"337","2020-09-12 05:00:02-03","US","US","2848129","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(J. St.-Hil.) Klotzsch ex A.W. Benn.",NA,"T. S. Santos & T. S. Santos","1606","1971","5","7","South America - Neotropics","Brazil","Bahia","Arataca","Estrada a Una, margem da estrada","-39.4143981933594","-15.2632999420166",NA,NA,"US01881719","US01881719_01 US01881719_02",NA,NA,"19859","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
