"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters"
"48","2021-03-15 16:37:00-03","NY","NYBG","520643","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz","1958","08","01","Brazil","Santa Catarina","Rio do Sul","Serra do Matador","-49.6431","-27.2144",NA,NA,"NY00520643","NY00520643_01","J. J. Wurdack","700","700",NA,NA,NA,"6835","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749393' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","520630","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. A. Wasum","1989","10","10","Brazil","Rio Grande do Sul","Flores da Cunha","Flores da Cunha","-51.1817","-29.0292",NA,NA,"NY00520630","NY00520630_01","J. J. Wurdack","750","750",NA,NA,NA,"6196","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749404' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02098805","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","M. K. Caddah","2009","10","11","Brazil","Santa Catarina","Blumenau","Morro Spitzkopf","-49.0658","-26.9194",NA,NA,"NY02098805","NY02098805_01","M. K. Caddah",NA,NA,NA,NA,NA,"698","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305607' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","520642","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. M. Klein","1962","12","13","Brazil","Santa Catarina","Papanduva","Serra do Espigao","-50.1442","-26.3706",NA,NA,"NY00520642","NY00520642_01","J. J. Wurdack","1000","1000",NA,NA,NA,"3981","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749397' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","520631","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","T. Bordin","1988","01","08","Brazil","Rio Grande do Sul","Farroupilha","Sao Roque","-51.339909","-29.218747",NA,NA,"NY00520631","NY00520631_01","J. J. Wurdack","700","700",NA,NA,NA,"3725","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749402' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","520656","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","L. R. Landrum","1977","11","18","Brazil","Santa Catarina","Joinville","Ca. 20 km north of Joinville along road to Curitiba","-48.83","-26.25",NA,NA,"NY00520656","NY00520656_01","G. G. Hatschbach","500","500",NA,NA,NA,"2607","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749417' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","520634","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. A. Wasum","1989","10","10","Brazil","Rio Grande do Sul","Flores da Cunha","Flores da Cunha","-51.1817","-29.0292",NA,NA,"NY00520634","NY00520634_01","J. J. Wurdack","750","750",NA,NA,NA,"6196","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749403' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01855256","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","J. C. Solomon","1983","10","14","Bolivia","Tarija","Aniceto Arce","Valley of the Río Chillaguatas, below Rancho Nogalar on trail between Sidaras and Tariquia.","-64.42","-22.08",NA,NA,"NY01855256","NY01855256_01","J. J. Wurdack","1100",NA,NA,NA,NA,"11240","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2064767' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","685381","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Goldenberg","2005","10","17","Brazil","Paraná","Tunas do Paraná","Estrada Tunas - Parque das Lauráceas","-49.0856","-24.9744",NA,NA,"NY00685381","NY00685381_01","R. Goldenberg",NA,NA,NA,NA,NA,"739","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=894604' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","520633","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","I. Guerra","1985","10","06","Brazil","Rio Grande do Sul","Farroupilha","Estrada Sao Roque - Farroupilha","-51.339909","-29.218747",NA,NA,"NY00520633","NY00520633_01","J. J. Wurdack",NA,NA,NA,NA,NA,"1177","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749401' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1688898","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","W. W. Thomas","2004","01","30","Brazil","Minas Gerais","Bandeira","Fazenda Boi Rajado, 5.9 km E of Macarani-Bandeiras road on farm road ca. 12 km N of Bandeiras (at Fazenda Canada)","-40.51791667","-15.8064167",NA,NA,"NY01688898","NY01688898_01","M. Reginato","830","850",NA,NA,NA,"13636","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796629' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","520872","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","H. de F. Leitão Filho","1976","10","08","Brazil","São Paulo","Jundiaí","Ca. 10 km. SW de Jundiaí. Serra do Japí","-46.88","-23.1803",NA,NA,"NY00520872","NY00520872_01","R. Goldenberg",NA,NA,NA,NA,NA,"3206","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=552873' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-30 10:56:00-03","NY","NYBG","01855255","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii",NA,"A. Perry","1992","05","24","Bolivia","La Paz","Franz Tamayo","Ca. 30 km E de Rurrenebaque, 5 km S del Rio Tuichi.","-67.83","-14.5",NA,NA,"NY01855255","NY01855255_01","S. S. Renner","1400",NA,NA,NA,NA,"1012","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2064741' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","520752","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz","1953","11","02","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5178","-27.0569",NA,NA,"NY00520752","NY00520752_01","J. J. Wurdack","350","350",NA,NA,NA,"1170","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749421' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","520637","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. A. Wasum","1999","11","07","Brazil","Rio Grande do Sul","Sao Francisco de Paula","RS 235","-50.645","-29.3797",NA,NA,"NY00520637","NY00520637_01","S. F. Smith","850","850",NA,NA,NA,"269","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749411' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-09-30 10:55:00-03","NY","NYBG","01855250","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii",NA,"O. Morrone","1996","02","12","Argentina","Misiones","Guaraní","Ruta Prov. 2, Reserva Ecológica Provincial, 23 km de El Soberbio camino al Parque Provincial Moconá.","-54.1","-27.17",NA,NA,"NY01855250","NY01855250_01","M. Reginato","390",NA,NA,NA,NA,"703","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2064543' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","823126","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","J. C. Lindeman","1966","09","24","Brazil","Paraná",NA,"2 km N of Curitiba",NA,NA,NA,NA,"NY00823126","NY00823126_01","J. C. Lindeman","800","800",NA,NA,NA,"2511","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=937113' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","520659","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. L. Pérez-Moreau","1937","07","23","Argentina","Misiones",NA,"X Campo Viera",NA,NA,NA,NA,"NY00520659","NY00520659_01","J. J. Wurdack",NA,NA,NA,NA,NA,"21165","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749391' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","3107688","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","J. Gutiérrez","2004","10","13","Bolivia","Chuquisaca","Tomina","Llantoj. Aprox a 1 hr y media de Las Casas, ladera de Abra Santa Cruz cruz trayecto a Llantoj.","-64.09206","-19.30875",NA,NA,"NY03107688","NY03107688_01",NA,"1636",NA,NA,NA,NA,"928","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3446315' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01855253","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. L. Pérez-Moreau","1927","07","23","Argentina","Misiones",NA,"x Campo Viera",NA,NA,NA,NA,"NY01855253","NY01855253_01","R. Goldenberg",NA,NA,NA,NA,NA,"21165","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2064651' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","478186","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","P. K. H. Dusén","1911","11","20","Brazil","Paraná","Lapa","Volta Grande","-49.7156","-25.7697",NA,NA,"NY00478186","NY00478186_01","R. Goldenberg",NA,NA,NA,NA,NA,"13423","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=213047' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","520653","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","J. M. Silva","1995","12","19","Brazil","Paraná","Piraquara","Serra Piramirim, estrada Itupava","-49.0631","-25.4419",NA,NA,"NY00520653","NY00520653_01","J. J. Wurdack",NA,NA,NA,NA,NA,"1614","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749410' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","520645","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz","1956","10","26","Brazil","Santa Catarina","Palhoça","Pilhoes","-48.6678","-27.6456",NA,NA,"NY00520645","NY00520645_01","J. J. Wurdack","200","200",NA,NA,NA,"3927","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749395' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","520640","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz","1958","07","14","Brazil","Santa Catarina",NA,"Pinhal da Companhia, Lauro Muller-Urussanga",NA,NA,NA,NA,"NY00520640","NY00520640_01","J. J. Wurdack","300","300",NA,NA,NA,"6797","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749392' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","520651","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","G. G. Hatschbach","1969","09","30","Brazil","Paraná","Sao Mateus do Sul","Tesouras","-50.3828","-25.8744",NA,NA,"NY00520651","NY00520651_01","J. J. Wurdack","780","780",NA,NA,NA,"22275","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749399' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01467410","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","H. Huaylla Limachi","2004","11","14","Bolivia","Tarija","Aniceto Arce","Reserva Nacional de Flora y Fauna Tariquía, comunidad Achirales, saliendo del campamento hacia el puesto del guarda parque Alisos.","-64.53392","-22.03575",NA,NA,"NY01467410","NY01467410_01","M. Serrano","1424",NA,NA,NA,NA,"1580","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1708801' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1145621","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Goldenberg","2007","11","02","Brazil","Paraná","Curitiba","Centro Politécnico, estrada entre a Eng. Florestal e Ed Física.","-49.2731","-25.4278",NA,NA,"NY01145621","NY01145621_01","R. Goldenberg",NA,NA,NA,NA,NA,"1021","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1320685' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","520852","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","J. E. Leite","1941","12",NA,"Brazil","Rio Grande do Sul","Salvador do Sul","Prope Sao Salvador","-51.5114","-29.4383",NA,NA,"NY00520852","NY00520852_01","M. Reginato",NA,NA,NA,NA,NA,"2221","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=552859' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","520638","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. A. Wasum","1995","07","12","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Floresta Nacional I","-50.395632","-29.433343",NA,NA,"NY00520638","NY00520638_01","J. J. Wurdack","800","800",NA,NA,NA,"HUCS10708","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749407' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01874849","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","M. Reginato","2012","01","07","Brazil","Paraná","Guaratuba","Pedra Branca do Araraquara","-48.90806","-25.93389",NA,NA,"NY01874849","NY01874849_01","M. Reginato",NA,NA,NA,NA,NA,"1254","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2084842' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","520751","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz","1956","02","04","Brazil","Santa Catarina","Ibirama","Horto Florestal I. N. P.","-49.5178","-27.0569",NA,NA,"NY00520751","NY00520751_01","J. J. Wurdack","300","300",NA,NA,NA,"2566","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749420' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","520655","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","L. R. Landrum","1977","12","13","Brazil","Paraná","Morretes","Via Graciosa Grota Funda","-48.83","-25.33",NA,NA,"NY00520655","NY00520655_01","G. G. Hatschbach",NA,NA,NA,NA,NA,"2879","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749416' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","520641","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. M. Klein","1962","12","13","Brazil","Santa Catarina","Papanduva","Lajeadinho","-50.1442","-26.3706",NA,NA,"NY00520641","NY00520641_01","J. J. Wurdack","750","750",NA,NA,NA,"3964","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749396' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","02098891","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","M. Reginato","2011","02","16","Brazil","Paraná","Guaratuba","Morro dos Perdidos","-49.00503","-25.53484",NA,NA,"NY02098891","NY02098891_01","M. Reginato",NA,NA,NA,NA,NA,"1232","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1568379' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","520647","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","N. B. Deginani","1999","05","12","Argentina","Misiones","Guaraní","A 350 m. del puente del arroyo Fortaleza","-54.12","-26.9",NA,NA,"NY00520647","NY00520647_01","P. Peralta","540","540",NA,NA,NA,"1262","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749418' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","02104581","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Goldenberg","2010","10","14","Brazil","Paraná","Curitiba","Bosque Maack","-49.2731018066406","-25.4277992248535",NA,NA,"NY02104581","NY02104581_01 NY02104581_02","F. A. Michelangeli",NA,NA,NA,NA,NA,"1470","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2570599' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","520654","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","J. C. Lindeman","1966","09","27","Brazil","Paraná","Curitiba","Ca. 10 km E of Curitiba","-49.2731","-25.4281",NA,NA,"NY00520654","NY00520654_01","J. C. Lindeman",NA,NA,NA,NA,NA,"2545","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=749414' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
