"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","county","imagecode","yearIdentified","monthIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"281","2019-11-27 13:45:58-03","UFS","ASE","24147","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Campos, DA; Santos, E","83","2012","04","10","Southern America","Brasil",NA,NA,NA,"ASE0029610","Sergipe","Parque Nacional da Serra de Itabaiana","-37.315","-10.758056","-37.315","-10.758056",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson",NA,"Areia Branca","ASE0029610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-27 13:45:58-03","UFS","ASE","24148","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Campos, DA; Santos, E","84","2012","04","10","Southern America","Brasil",NA,NA,NA,"ASE0029611","Sergipe","Parque Nacional da Serra de Itabaiana","-37.315","-10.758056","-37.315","-10.758056",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson",NA,"Areia Branca","ASE0029611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-27 13:45:58-03","UFS","ASE","24171","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Gomes, LA; Amorim, BS; Costa-Lima, JL; Lourenço, AR; Santos, E","362","2012","04","19","Southern America","Brasil",NA,NA,"Arbusto, 3,5m. Flores brancas.&nf;; Arbusto, 3,5m. Flores brancas.&nf;; Mata atlântica.","ASE0029421","Sergipe","RVS Mata do Junco, Borda da mata. Solo areno-argiloso.","-37.063333","-10.536111","-37.063333","-10.536111",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson","Gomes, LA","Capela","ASE0029421","2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-27 13:45:58-03","UFS","ASE","24236","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Gomes, LA; Amorim, BS; Costa-Lima, JL; Lourenço, AR; Santos, E","444","2012","04","20","Southern America","Brasil",NA,NA,"Arbusto com ca. de 1,70m. Botões brancos e flores brancas.; Arbusto com ca. de 1,70m. Botões brancos e flores brancas.; Mata Atlântica.","ASE0029456","Sergipe","RSV Mata do Junco, Solo arenoso. Borda da Trilha.","-37.051389","-10.519472","-37.051389","-10.519472",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson","Gomes, LA","Capela","ASE0029456","2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-27 13:45:58-03","UFS","ASE","24329","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Gomes, LA; Vasconcelos, L; Santos, E","927","2012","05","29","Southern America","Brasil",NA,NA,"Árvore com cerca de 10 m. Com botões alvos e flores brancas.; Árvore com cerca de 10 m. Com botões alvos e flores brancas.; Mata Atlântica.","ASE0029672","Sergipe","Mata do Cipó, Proximidades do Rio da Mata.","-37.099194","-10.511","-37.099194","-10.511",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson","Gomes, LA","Siriri","ASE0029672","2012","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-27 13:45:58-03","UFS","ASE","26149","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Silva, TR; Freire, GS; Campos, DA; Santos, JPS","31","2012","09","11","Southern America","Brasil",NA,NA,"Árvore, +- 3m, frutos imaturos verdes tipo folículo com látex branco.; Mata Atlântica.","ASE0030713","Sergipe","Área de mata","-37.125833","-10.855","-37.125833","-10.855",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson","Campos, DA","Nossa Senhora do Socorro","ASE0030713","2012","09",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA
"287","2019-11-27 13:45:58-03","UFS","ASE","28811","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Carregosa, T; Santos, E","402","2013","06","10","Southern America","Brasil",NA,NA,"Arbusto ca. 2,5 m alt. Com látex branco. Face abaxial glabrescente a pubérula. Flores brancas.; Tabuleiros costeiros.","ASE0000330","Sergipe","Povoado Alagamar","-36.756167","-10.616861","-36.756167","-10.616861",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson","Campos, DA","Pirambu","ASE0000330","2013","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-27 13:45:58-03","UFS","ASE","30142","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Souza-Alves, JP","30142","2011","07","06","Southern America","Brasil",NA,NA,"Mata Atlântica","ASE0001573","Sergipe","Fazenda Trapsa","-37.310278","-10.998333","-37.310278","-10.998333",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson",NA,"Itaporanga d'Ajuda","ASE0001573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-27 13:45:58-03","UFS","ASE","30765","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Matos, GMA; Santos, E; Fonseca, JER","373","2014","02","17","Southern America","Brasil",NA,NA,"Arbusto 2,80 metros. Flores brancas. Apresenta látex.; Tabuleiro arenoso.","ASE0002135","Sergipe","Povoado Mata do Ipanema","-37.321111","-10.889722","-37.321111","-10.889722",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson","Santana-Júnior, JA","Itaporanga d'Ajuda","ASE0002135","2014","04",NA,NA,NA,"24",NA,NA,NA,NA,NA,NA
"290","2019-11-27 13:45:58-03","UFS","ASE","30832","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Freire, GS; Lima, BCS; Santos, E","193","2014","03","18","Southern America","Brasil",NA,NA,"arbusto, flores brancas.; Restinga","ASE0002178","Sergipe","Mata do Povoado são José, borda da mata","-36.94","-10.593333","-36.94","-10.593333",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson","Freire, GS","Japaratuba","ASE0002178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-27 13:45:58-03","UFS","ASE","7723","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","F.Esteves","ASE7723","1992","05","01","Southern America","Brasil",NA,NA,"Arbusto. 5m. . flores alvas, látex leitoso.; Arbusto. 5m. . flores alvas, látex leitoso.; Cerrado","ASE0017685","Sergipe",NA,"-36.579444","-10.32","-36.579444","-10.32",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson","Souza-Silva, RF","Neópolis","ASE0017685","2008","08",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"292","2019-11-27 13:45:58-03","UFS","ASE","9411","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Rodrigues, L M O; Santos, E","57","2006","03","23","Southern America","Brasil",NA,NA,"Arvoreta ca. 5 m, folhas simples, flor branca.; Arvoreta ca. 5 m, folhas simples, flor branca.; Beira da estrada.","ASE0019877","Sergipe","Pov. São José, P.A. Ivan Ribeiro","-36.94","-10.593333","-36.94","-10.593333",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson","Souza-Silva, RF","Japaratuba","ASE0019877","2008","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-27 13:45:58-03","UFS","ASE","38280","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Nunes, SS; Farias, MCV; Santos, E","161","2017","02","09","Southern America","Brasil",NA,NA,"Árvore ca. 3 metros de altura. Fruto de cor castanha. Flores brancas. Presença de látex.; Mata Atlântica","ASE0039635","Sergipe","Fazenda Jibóia","-37.4348","-11.2731","-37.4348","-11.2731",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson","Nunes, SS","Cristinápolis",NA,"2017","02",NA,NA,NA,"16",NA,NA,NA,NA,NA,NA
"294","2019-11-27 13:45:58-03","UFS","ASE","5374","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Silva, A","ASE5374","1993","08","07","Southern America","Brasil",NA,NA,"Árvore. flores alvas.; Árvore. flores alvas.; Restinga","ASE0016085","Sergipe","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583","-37.2081","-10.4583",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson","Campos, DA","Itabaiana","ASE0016085","2011","05",NA,NA,NA,"08",NA,NA,NA,NA,NA,NA
"295","2019-11-27 13:45:58-03","UFS","ASE","36580","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Santana, JP","446","2015","03","08","Southern America","Brasil",NA,NA,"Árvore, 5m, frutos imaturos verdes.; Mata Atlântica.","ASE0037050","Sergipe","Mata Rio Fundo","-37.1944","-11.0429","-37.1944","-11.0429",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson","Santana, JP","Itaporanga d'Ajuda",NA,"2015","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-27 13:45:58-03","UFS","ASE","26994","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Silva, TR; Santos, JPS","58","2013","01","18","Southern America","Brasil",NA,NA,"Árvore, +- 5m. Frutos castanhos. Planta com látex.; Mata Atlântica","ASE0031460","Sergipe","Ibura, Área de mata","-37.083","-10.5034","-37.083","-10.5034",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson","Silva, TR","Nossa Senhora do Socorro","ASE0031460","2013","02",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"297","2019-11-27 13:45:58-03","UFS","ASE","23061","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Santos, F; Santos, FMS","13","2012","02","02","Southern America","Brasil",NA,NA,"Árvore de aprox. 3 m de altura. Flores brancas. Látex branco.; Árvore de aprox. 3 m de altura. Flores brancas. Látex branco.; Mata Atlântica.","ASE0028660","Sergipe","Ass. Caraíbas","-36.651389","-10.453333","-36.651389","-10.453333",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson","; Campos, DA","Pacatuba","ASE0028660","2012","04",NA,NA,NA,"19",NA,NA,NA,NA,NA,NA
"298","2019-11-27 13:45:58-03","UFS","ASE","29212","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Ferreira, ES; Oliveira, EVS","100","2012","09","04","Southern America","Brasil",NA,NA,"Arbusto; Restinga","ASE0000576","Sergipe","Rebio de Santa Isabel, Povoado Lagoa Redonda","-36.804444","-10.668889","-36.804444","-10.668889",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson","Miranda, AM","Pacatuba","ASE0000576","2016","04",NA,NA,NA,"20",NA,NA,NA,NA,NA,NA
"299","2019-11-27 13:45:58-03","UFS","ASE","30540","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Lima, BCS; Freire, GS; Santos, E","86","2014","02","20","Southern America","Brasil",NA,NA,"flores bramcas, latex branco, arbusto com aproximadamente 3m.; Restinga","ASE000212","Sergipe","Quebrada três","-37.650139","-11.503583","-37.650139","-11.503583",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson","Rocha, LP","Salgado","ASE000212","2014","04",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"300","2019-11-27 13:45:58-03","UFS","ASE","37042A","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Cia. Saneamento de Sergipe","18","2010","08","28","Southern America","Brasil",NA,NA,"Arbusto. Flor branca e látex branco.; Mata Atlântica","ASE0038600","Sergipe","Barragem Rio Poxim-Açu","-37.543","-10.4822","-37.543","-10.4822",NA,NA,"Magnoliophyta",NA,"(Müll.Arg.) Woodson",NA,"São Cristóvão","ASE0038600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-08-20 10:03:22-03","UNICAMP","UEC","111180","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Batalha, MA","2084","1998","11","01",NA,"Brazil",NA,NA,"Arb., 2 m alt. Botões. Latescente. Em campo cerrado.",NA,"Goiás","Parque Nacional das Emas, Em campo cerrado.","-52.65","-17.816667","-52.65","-17.816667",NA,NA,"Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","Chapadão do Céu",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-08-20 10:03:22-03","UNICAMP","UEC","111178","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Batalha, MA","3326","1999","05","01",NA,"Brazil",NA,NA,"Arb., 2,3 m alt. Frutos verdes. Latescente.",NA,"Goiás","Parque Nacional das Emas, Em campo cerrado. Próxima ao Jacuba.","-52.65","-17.816667","-52.65","-17.816667",NA,NA,"Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","Chapadão do Céu",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-08-20 10:03:22-03","UNICAMP","UEC","111183","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Batalha, MA","3953","1999","10","06",NA,"Brazil",NA,NA,"Arb., 2,4 m alt. Frutos. Latescente.",NA,"Goiás","Parque Nacional das Emas, Em cerrado sensu stricto queimado há 2 meses. Próxima ao ponto Z3.","-52.65","-17.816667","-52.65","-17.816667",NA,NA,"Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","Chapadão do Céu",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-08-20 10:03:22-03","UNICAMP","UEC","111179","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Batalha, MA","2380","1998","12","09",NA,"Brazil",NA,NA,"Arbusto, 0,8 m alt. Flores brancas. Latescente. Em campo sujo.",NA,"Goiás","Parque Nacional das Emas, Próxima ao ponto VY.","-52.65","-17.816667","-52.65","-17.816667",NA,NA,"Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","Chapadão do Céu",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-02-17 13:39:52-03","UNICAMP","UEC","109378","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Sena, TSN; Leite, KRB; Silva, MM; Araújo, RCMS","42","1998","03","30",NA,"Brazil",NA,NA,"Árvore ca. 3 m de altura. Látex abundante branco, leitoso. Folhas verdes papiráceas. Flores brancas-esverdeadas. Guia nectáno amarelo. Frutos imaturos deiscentes. Flores visitadas por vespas e formigas, provavelmente pilhadoras.",NA,"Bahia","Campus da UEFS, Atras do 6º módulo.","-39.727778","-12.238889","-39.727778","-12.238889",NA,NA,"Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","Feira de Santana",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-08-20 10:03:22-03","UNICAMP","UEC","111494","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Árbocz, GF; Silva, MMR; Ivanauskas, NM; Zanella, J","3731","1997","03","28",NA,"Brazil",NA,NA,"Árvore de 3 m. Látex branco leitoso. Flores brancas com tubo amarelo.",NA,"Mato Grosso","Fazenda Brasil, Estrada para a Serra Azul em direção à fazenda Ouro e Prata. Savana florestada (cerrado). Relevo ondulado. Solo pouco desenvolvido, de origem arenítica.","-52.484444","-14.887222","-52.484444","-14.887222",NA,NA,"Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","Nova Xavantina",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-08-20 10:03:22-03","UNICAMP","UEC","111505","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Souza, VC; Souza, JP; Scalon, VR; Duarte, AR","16436","1997","05","19",NA,"Brazil",NA,NA,"Arbusto, ca. 2,5 m alt.; frutos imaturos verdes.",NA,"Mato Grosso","Cerca de 30 km NE de Nobres, Br-242, ca. 2 km do entroncamento com a BR 364/163. Serra da caixa Furada. Savana arborizada (cerrado).","-56.183333","-14.533333","-56.183333","-14.533333",NA,NA,"Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","Nobres",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-08-20 10:03:22-03","UNICAMP","UEC","111506","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Souza, VC; Souza, JP; Romão, GO; Mazine, FF","20536","1997","10","09",NA,"Brazil",NA,NA,"Arbusto, ca. 2,5 m alt.; frutos castanhos.",NA,"Mato Grosso","Estrada de Nova Brasilândia à Marzagão, Ca. 65 km de Nova Brasilândia. Estrada secundária sobre a Serra Azul (ca. 10 km do seu início). Savana arborizada (cerrado) sobre solo pedregoso.","-55.233333","-14.633333","-55.233333","-14.633333",NA,NA,"Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","Rosário Oeste",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-08-20 10:03:22-03","UNICAMP","UEC","111508","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Souza, VC; Souza, JP; Scalon, VR; Duarte, AR","16156","1997","05","17",NA,"Brazil",NA,NA,"Árvore, ca. 3 m alt.; frutos imaturos verdes. Látex alvo.",NA,"Mato Grosso","Fazenda Piraputanga. Savana arborizada (cerrado).","-56.266667","-14.566667","-56.266667","-14.566667",NA,NA,"Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","Diamantino",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-08-20 10:03:22-03","UNICAMP","UEC","111498","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Souza, VC; Souza, JP; Scalon, VR; Mazine, FF; Duarte, AR","14062","1997","03","14",NA,"Brazil",NA,NA,"Arbusto, ca. 1,5 m alt.; flores alvas. Látex abundante.",NA,"São Paulo","Est. S. F. do Araguaia - Alto Boa Vista, Ca. 40 km de São Feliz do Araguaia. Savana arborizada (cerrado).","-50.977028","-11.5755","-50.977028","-11.5755","180","180","Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","São Felix do Araguaia",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-08-20 10:03:22-03","UNICAMP","UEC","111504","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Souza, VC; Souza, JP; Scalon, VR; Duarte, AR","16526","1997","05","19",NA,"Brazil",NA,NA,"Arbusto, ca. 3 m alt.; frutos imaturos verdes.",NA,"Mato Grosso","62 km NE de Nobres. BR-242, Savana arborizada (cerrado).","-56.883333","-14.383333","-56.883333","-14.383333",NA,NA,"Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","Nobres",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-08-20 10:03:22-03","UNICAMP","UEC","116653","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Spina, AP; Kinoshita, LS","488","2000","11","23",NA,"Brazil",NA,NA,"Árvore ca. 3 m, flores brancas.",NA,"Minas Gerais","Fazenda Paraúna, Em direção à Lapinha, Serra do Cipó, Cerrado.","-43.7","-19.166667","-43.7","-19.166667","1360","1360","Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","Santana do Riacho",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-08-20 10:03:22-03","UNICAMP","UEC","117882","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Simões, AO; Pansarin, ER","1089","2001","02","11",NA,"Brazil",NA,NA,"Arvoreta, 3 m, látex branco, flores brancas, muito fragrantes. Abundante no local.",NA,"Minas Gerais","Caminho para Diamantina, Trecho próximo à ponte sobre o rio Jequitinhonha.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","Olhos D'Água",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-08-20 10:03:22-03","UNICAMP","UEC","118904","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Moraes, MD; Silva, GP; Oliveira, RC; Valls, JFM","604","2001","05","22",NA,"Brazil",NA,NA,"Arvoreta 2 m.",NA,"Mato Grosso do Sul","Rodovia MS 306, 11 km a noroeste de Paranaíba. Cerradão.","-51.243111","-19.565583","-51.243111","-19.565583","420","420","Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","Paranaíba",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-02-10 17:49:25-03","UNICAMP","UEC","124082","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Tozzi, AMGA; Flores, AS","2001/567","2001","11","14",NA,"Brazil",NA,NA,"fruto, Arvoreta 2 m de altura. Frutos imaturos verdes.",NA,"Minas Gerais",NA,"-44.35","-16.216667","-44.35","-16.216667","900","900","Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","Brasília de Minas",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-02-18 09:32:36-03","UNICAMP","UEC","127809","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Farias, R; Milhomens, LCM; Sampaio, AB; Simpson, PL","400","2001","05","03",NA,"Brazil",NA,NA,"Cerrado aberto, Solo arenoso. Muitas herbáceas. Árvore 4m. Flor amarela. Pau de leite.",NA,"Tocantins","Fervedouro, Norte. Próximo à Vereda.","-46.495","-10.583056","-46.495","-10.583056","470","470","Magnoliopsida",NA,"(Müll.Arg.) Woodson","Farias, R","Mateiros",NA,"2001","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-03-01 16:21:53-03","UNICAMP","UEC","145826","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Neto, JPB","337","2001","07","02",NA,"Brazil",NA,NA,"Árvore de aproximadamente 4.0m de altura. Frutos imaturos verdes. Látex branco.; Cerrado s.s. de alto interflúvio. Relevo plano. Solo areno-argiloso.","UEC137402","Mato Grosso","Fazenda Volpec.","-50.072222","-12.949833","-50.072222","-12.949833","228","228","Magnoliopsida",NA,"(Müll.Arg.) Woodson",NA,"Cocalinho","UEC137402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-08-20 10:03:22-03","UNICAMP","UEC","127719","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Sciamarelli, A; Alfonso, MLM; Balbino, AR; Siqueira, DM","1570","2002","03","24",NA,"Brazil",NA,NA,"flor, Árvore de 5m, flores brancas.",NA,"Mato Grosso do Sul","Estrada BR163 Campo Grande Nova Alvorada","-42.616667","-4.872222","-42.616667","-4.872222",NA,NA,"Magnoliopsida",NA,"(Müll.Arg.) Woodson","Koch, I","Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-02-26 11:19:29-03","UNICAMP","UEC","133833","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Oliveira, RC; Silva, GP","589","1997","03","20",NA,"Brazil",NA,NA,"3,0m, frequente, botões florais brancos",NA,"Maranhão","Projeto Geral de Balsas, Estrada para Sede depois da ponte","-46.0668","-7.893411","-46.0668","-7.893411","300","300","Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","Balsas",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-01-29 12:45:35-03","UNICAMP","UEC","148076","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Hatschbach, G","40148","1977","07","29",NA,"Brazil",NA,NA,"Arbusto muito lacticifera. Flor alva, tubo int. amarelo.",NA,"Minas Gerais","Córrego Ganchos, Cerrado.","-48","-18.8","-48","-18.8",NA,NA,"Magnoliopsida",NA,"(Müll.Arg.) Woodson","Spina, AP","Monte Alegre de Minas",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
