"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"47","2021-03-15 16:37:00-03","NY","NYBG","01023468","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","I. C. C. Macedo","E. P. Heringer","7713","1960","09","18","Brazil","Minas Gerais",NA,"Funil do Dr. Guilherme, 6 km de Paraopeba.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1193954' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023468","NY01023468_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01038846","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","N. A. Rosa","T. C. Plowman","8608","1980","02","09","Brazil","Pará","Conceição do Araguaia","Range of low hills ca. 20 km west of Redenção, near Corrego São João and Troncamento Santa Teresa.","-50.17","-8.05",NA,NA,"350","620","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1611904' target='other'> <mi>dwc_moreinfo</mi></a>","NY01038846","NY01038846_01 NY01038846_02",NA,NA,NA,"South America","separate fruit",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00841419","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","C. Smith","J. B. E. Pohl","2493",NA,NA,NA,"Brazil",NA,NA,"Villa Boa",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926199' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841419","NY00841419_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-09-27 00:13:00-03","NY","NYBG","01142211","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,"B. T. Styles","W. A. Ducke","2269","1950","03","17","Brazil","Pará","Belém","Museu Paraense Emílio Goeldi.","-48.4765479","-1.4534887",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1574381' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142211","NY01142211_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","389952","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","A. M. Strugnell","A. F. M. Glaziou",NA,"1888","01","30","Brazil","Rio de Janeiro","Teresópolis","Teresópolis, ad S. Luiz","-42.9656","-22.4122",NA,NA,NA,NA,"Collection number illegible: possibly 16738? <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415818' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389952","NY00389952_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","389961","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","G. G. Hatschbach","G. G. Hatschbach","45505","1982","09","30","Brazil","Paraná","Teixeira Soares","Rio da Areia","-50.4606","-25.3683",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415812' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389961","NY00389961_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","885841","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"M. C. Tschá","354","1995","11","29","Brazil","Pernambuco","Caruaru","Murici, Brejo dos Cavalos.","-36","-8.31",NA,NA,"1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008665' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885841",NA,NA,NA,NA,"South America","separate fruit",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","389966","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","A. M. Girardi","A. M. Girardi","ICN22094","1973","11","18","Brazil","Rio Grande do Sul","Cachoeira do Sul","Durasnal, km 211,9","-52.8939","-30.0394",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415808' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389966","NY00389966_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","194319","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","T. D. Pennington","W. L. Balée","2250","1986","05","09","Brazil","Maranhão","Monção","Ka'apor Indian Reserve. Inventory of 80 year old fallow","-45.25","-3.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415800' target='other'> <mi>dwc_moreinfo</mi></a>","NY00194319","NY00194319_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-29 12:40:00-03","NY","NYBG","389973","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,"T. D. Pennington","L. J. Dorr","5783","1988","07","03","Venezuela","Barinas","Pedraza","Trail from El Algarrobo to Mesa de Canagua","-70.58","8.52",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415799' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389973",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","389970","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","L. B. Smith","R. M. Klein","2287","1957","11","27","Brazil","Santa Catarina","Vidal Ramos","Sabiá, Vidal Ramos","-49.3556","-27.3919",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415810' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389970","NY00389970_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-09-27 00:13:00-03","NY","NYBG","01142208","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,"N. A. Rosa","T. C. Plowman","8608","1980","02","09","Brazil","Pará","Conceição do Araguaia","Range of low hills ca. 20 km west of Redenção, near Corrego São João and Troncamento Santa Teresa.","-50.17","-8.05",NA,NA,"350","620","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1574362' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142208",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01142205","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"M. H. Nee","34563","1987","03","29","Brazil","Rondônia","Costa Marques","Ca. 5 Km. NW of Costa Marques.","-64.233333","-12.416667",NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415820' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142205",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","390547","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","J. R. Pirani","J. E. Leite",NA,NA,NA,NA,"Brazil","Rio Grande do Sul","Sao Leopoldo","Sao Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415806' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390547","NY00390547_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00841424","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","W. A. Palacios","C. Conceição","1581","1984","09","09","Brazil","Mato Grosso do Sul","Corumbá","Vicinity of Corumba","-57.6496","-19.0199",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926223' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841424","NY00841424_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00841430","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","A. M. Strugnell","R. de Lemos Fróes","11665","1937","12","15","Brazil","Maranhão",NA,"Rio Pindare, Rapoza-Monção",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926252' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841430","NY00841430_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","389954","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","A. M. Girardi","A. M. Girardi","ICN22094","1973","11","18","Brazil","Rio Grande do Sul","Cachoeira do Sul","Durasnal, Km 211,9","-52.8939","-30.0394",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415807' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389954","NY00389954_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1034324","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","R. Spichiger","A. C. Cervi","CA7287","1994","12","12","Brazil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada","-36.42","-9.25",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1250793' target='other'> <mi>dwc_moreinfo</mi></a>","NY01034324","NY01034324_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","389968","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","C. E. Smith, Jr.","P. K. H. Dusén","11303","1910","12","25","Brazil","Paraná","Carambeí","Carambeí","-50.0969","-24.9181",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415803' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389968","NY00389968_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","389967","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","G. G. Hatschbach","C. B. Poliquesi","326","1995","06","23","Brazil","Paraná","Rio Bonito do Iguaçú","Fazenda Giacomet-Marodin, Pinhal Ralo","-52.5256","-25.4908",NA,NA,NA,NA,"See fruit collection <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415813' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389967","NY00389967_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00841417","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","A. M. Strugnell","W. J. Burchell","4570","1827","03","14","Brazil","São Paulo",NA,"Morumbe [=Morumbi, NW part of the city of Sao Paulo now], to the Flint Hill and thence to the Iron Stone Hill",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926320' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841417","NY00841417_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","390549","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","C. E. Smith, Jr.","P. K. H. Dusén","8666","1909","12","13","Brazil","Paraná","Piraquara","Roça Nova","-49.0631","-25.4419",NA,NA,NA,NA,"Pollen sample removed by Enrique Moreno, 1994 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415795' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390549","NY00390549_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","389953","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","C. E. Smith, Jr.","R. Reitz","17372","1965","12","10","Brazil","Santa Catarina","Itaiópolis","Itaió, Itaiópolis","-49.9064","-26.3367",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415796' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389953","NY00389953_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","02694596","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","A. M. Miranda","R. S. Souza","494","2014","05","06","Brazil","Bahia","Piraí do Norte","BA-544. Às margens da rodovia, sentido Piraí do Norte-BA a Gandú-BA.","-39.383161","-13.811589",NA,NA,"438",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952960' target='other'> <mi>dwc_moreinfo</mi></a>","NY02694596","NY02694596_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","389960","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","G. G. Hatschbach","G. G. Hatschbach","45505","1982","09","30","Brazil","Paraná","Teixeira Soares","Rio da Areia","-50.4606","-25.3683",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415811' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389960","NY00389960_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01038845","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","N. A. Rosa","T. C. Plowman","8608","1980","02","09","Brazil","Pará","Conceição do Araguaia","Range of low hills ca. 20 km west of Redenção, near Corrego São João and Troncamento Santa Teresa.","-50.17","-8.05",NA,NA,"350","620","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1611893' target='other'> <mi>dwc_moreinfo</mi></a>","NY01038845","NY01038845_01 NY01038845_02 NY01038845_03",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00837155","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","T. D. Pennington","H. S. Irwin","5512","1964","08","23","Brazil","Minas Gerais","Burití","Fazenda Furquilho Novo.","-46.4302778","-15.6171",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=927482' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837155",NA,NA,NA,NA,"South America","separate fruit",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01142206","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","T. D. Pennington","I. F. Rego","493",NA,NA,NA,"Brazil","Acre",NA,"RBO-AC, Estrada Dias Martins, Chacara Ipe","-67.8679508","-9.9630282",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415801' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142206","NY01142206_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00841418","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","C. S. Rosário","L. M. M. Carreira","823","1983","05","05","Brazil","Mato Grosso","Pontes e Lacerda","Km 8 da estrada Vila Bela a Pontes e Lacerda- Picada da estrada de Sararé","-59.3353","-15.2261",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926193' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841418","NY00841418_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","865823","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","T. D. Pennington","L. C. Ming","363","1993","12","14","Brazil","Acre","Xapuri","Reserva Extrativista Chico Mendes, Seringal Floresta, Colocação Bom Principio.","-68.5044","-10.6517",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950797' target='other'> <mi>dwc_moreinfo</mi></a>","NY00865823","NY00865823_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00841422","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","T. D. Pennington","D. C. Daly","D412","1980","10","01","Brazil","Maranhão",NA,"Road from Sao Luiz Gonzaga to Santo Antonio, 53 to 35 km from Bacabal","-44.67","-4.32",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926215' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841422","NY00841422_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","02859074","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","T. D. Pennington","D. da Silva Costa","263","2013","05","09","Brazil","Acre","Bujari","Riozinho do Andirá, Ramal Nova Linha 1, ao longo da estrada.","-68.13775","-9.7165",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2711865' target='other'> <mi>dwc_moreinfo</mi></a>","NY02859074","NY02859074_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01023472","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","E. P. Heringer","E. P. Heringer","17477","1979","09","01","Brazil","Minas Gerais","Paraopeba","Estação Florestal de Experimentação de Paraopeba.","-44.4042","-19.2744",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1193978' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023472","NY01023472_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00841427","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","B. T. Styles","A. F. M. Glaziou","11844",NA,NA,NA,"Brazil","Goiás",NA,"Chiefly Province of Goyaz",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926238' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841427","NY00841427_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","01023471","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","C. E. Smith, Jr.","F. C. Hoehne","28322","1931","11","27","Brazil","São Paulo","Sao Paulo","Jardim Botanico","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1193963' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023471","NY01023471_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","389957","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","A. M. Strugnell","R. P. Belém","613","1965","03","31","Brazil","Bahia","Ilhéus","Centro de Pesquisas do Cacau, CEPLAC, CEPEC. Ilhéus","-39.2273659","-14.771874",NA,NA,NA,NA,"Coleçao de madeira <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415792' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389957","NY00389957_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2016-09-30 04:28:00-03","NY","NYBG","01142207","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,"T. D. Pennington","L. M. M. Carreira","461","1983","02","01","Brazil","Rondônia","Porto Velho","Guajará-Mirim-Abunã, trecho entre o km 12 ao km 36.","-65.32546","-10.596416",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1574352' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142207","NY01142207_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","880297","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"N. C. Bigio","1100","2013","09","29","Brazil","Rondônia","Porto Velho","estrada para Alvorada, Linha 5. Beira de estrada.","-62.1186","-11.1872",NA,NA,"254",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2542338' target='other'> <mi>dwc_moreinfo</mi></a>","NY00880297","NY00880297_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","01142210","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"G. A. Black","813","1947","11","11","Brazil","Pará","Belém","Capoeira","-48.833333","-1.75",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1574377' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142210","NY01142210_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
