"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","identifiedBy","county","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","minimumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","relationshipType","individualCount","fieldNumber","typeStatus","sex"
"268","2012-04-07 05:12:00-03","MO","MOBOT","3420170","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Carlos Saravia T.|N. Joaquín|Cecilia Ezcurra|Aurelio Schinini","South America","Bolivia","Chuquisaca","Centro El. Salvador-CIMBOC.",NA,NA,NA,NA,"Saravia Toledo 11804","1993","4","14",NA,NA,NA,"Luis Calvo","A. St.-Hil.","-63.16666","-20.61666",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2008-05-27 22:02:00-03","MO","MOBOT","3420298","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","* GEBHARD","South America","Argentina",NA,"Isla la Invernada.",NA,NA,NA,NA,"GEBHARD 57","1948","12","8",NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2009-08-24 12:07:00-03","MO","MOBOT","3420417","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Itaipú Binacional","South America","Paraguay","Alto Paraná","Viv. Ftal. Itaipu. zona de cultivo.",NA,NA,NA,NA,"Itaipú Binacional 391","1979","4","15",NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2009-12-23 05:58:00-02","MO","MOBOT","3420597","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Keiichi Mizoguchi|Tadashi Sano","South America","Paraguay",NA,"Pedro Juan Caballero, department de Amambai.",NA,NA,NA,NA,"Mizoguchi 1146","1979","10","19",NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,"800.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2008-05-27 22:02:00-03","MO","MOBOT","3420754","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Keiichi Mizoguchi","South America","Brazil","Mato Grosso do Sul","Cidade Corumba.",NA,NA,NA,NA,"Mizoguchi 2425","1980","11","7",NA,NA,"Ronald Liesner",NA,"A. St.-Hil.",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2010-12-01 17:34:00-02","MO","MOBOT","3420824","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Aurelio Schinini|Ricardo O. Vanni","South America","Argentina","Corrientes","Isla Apipe Grande, Panco cue.",NA,NA,NA,NA,"Schinini Cacace 15768","1978","10","5",NA,NA,NA,"Ituzaingó","A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2010-03-01 18:55:00-03","MO","MOBOT","3420883","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","F. Javier Fernández Casas|J. Molero","South America","Paraguay","Alto Paraguay","Cerca del Fortin Teniente Martinez, en lugar ruderal.",NA,NA,NA,NA,"Fernández Casas s.n.",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2014-01-06 14:25:00-02","MO","MOBOT","3420957","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Ma. do Socorro|G. Ferreira","South America","Venezuela",NA,"Faz. Morro de Pedra-Proximo a sede-Itabera.",NA,NA,NA,NA,"Socorro 227","1981","9","23",NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2016-11-15 05:15:00-02","MO","MOBOT","3421054","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Antonio C. Krapovickas|Carmen L. Cristóbal|Maria M. Arbo|Victor Maruñak|R.I. Maruñak|J. Irigoyen","South America","Argentina","Corrientes","Colonia Garabi.",NA,NA,NA,NA,"Krapovickas 17018","1970","12","3",NA,NA,NA,"Santo Tomé","A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2017-07-13 15:38:00-03","MO","MOBOT","3421125","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Elena Schwindt","South America","Argentina","Misiones","Tabay-Campina de Tabay.",NA,NA,NA,NA,"Schwindt 1049","1948","12","3",NA,NA,NA,"Cainguás","A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"278","2011-05-03 17:11:00-03","MO","MOBOT","3421159","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Edith Lurvey","South America","Paraguay",NA,"CRIA, capital Miranda edge of corn field.",NA,NA,NA,NA,"Lurvey 399","1981","11","22",NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2008-05-27 22:02:00-03","MO","MOBOT","3421435","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Juan H. Hunziker","South America","Argentina","Buenos Aires",NA,NA,NA,NA,NA,"Hunziker 658",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2010-07-07 16:17:00-03","MO","MOBOT","3421436","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Luis E. Forero","South America","Colombia","Chocó","Corregimiento de Unguia; Reserva Indígena Cuna de Arquía",NA,NA,NA,NA,"Forero Pinto 490","1976","6","23",NA,NA,"Ronald Liesner","Acandi","A. St.-Hil.","-77.1","8.0186111",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3",NA,NA
"281","2012-04-12 13:17:00-03","MO","MOBOT","3421439","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Lidia Pérez de Molas|Victor Vera","South America","Paraguay","Alto Paraguay","Estancia  La Americana de Filadelfia . Lugar con acumulacion de ague, a undos 100 m. de la Estancia.",NA,NA,NA,NA,"Pérez de Molas 1037","1986","9","16",NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2008-05-27 22:02:00-03","MO","MOBOT","3421440","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Juan H. Hunziker","South America","Argentina","Buenos Aires","Hudson.",NA,NA,NA,NA,"Hunziker 658","1945","5","13",NA,NA,"Ronald Liesner",NA,"A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2015-07-29 14:30:00-03","MO","MOBOT","736901","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","R. Frey|Paolo Bettella|R.C. Quevedo","South America","Bolivia","Santa Cruz","Southern border of Laguna Cáceres. Las Piedritas, zona militar, 500 m NNE of the plaza central of Puerto Suarez.",NA,NA,NA,NA,"Frey 566","1990","5","9",NA,NA,"M. Nee","Chiquitos","A. St.-Hil.","-57.79166","-18.96666",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","10",NA,NA
"284","2008-09-23 03:32:00-03","MO","MOBOT","737513","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Alwyn H. Gentry","South America","Peru","Lima","Weedy roadside near ocean S of Lima.",NA,NA,NA,NA,"Gentry 16499","1976","7","4",NA,NA,"Thomas Borsch (FR)","Lima","A. St.-Hil.",NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1010",NA,NA
"285","2011-01-06 14:19:00-02","MO","MOBOT","911777","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Miguel Bang","South America","Bolivia","Cochabamba","Vicinity of Cochabamba.",NA,NA,NA,NA,"Bang 954","1891",NA,NA,NA,NA,NA,NA,"A. St.-Hil.","-66.15","-17.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3","Isotype",NA
"286","2012-04-12 05:10:00-03","MO","MOBOT","969031","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Alfredo F. Fuentes","South America","Bolivia","Santa Cruz","Estancia San Miguelito, 200 km NE de la ciudad de Santa Cruz; puesto Montana. Bosque semideciduo de transición, sobre suelos poco profundos; al NO del puesto",NA,NA,NA,NA,"Fuentes Claros 1202","1995","10","28",NA,NA,"A. Fuentes","Nuflo de Chavez","A. St.-Hil.","-61.86666","-17.05",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA
"287","2008-09-23 03:32:00-03","MO","MOBOT","735651","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","James C. Solomon","South America","Bolivia","Beni","Estancia El Porvenir, 50 km E of the Río Maniqui (San Borja) on the road to Trinidad. Vicinity of Laguna Normandia. Forest islands and savannas.",NA,NA,NA,NA,"Solomon 14762","1985","11","17",NA,NA,"Ronald Liesner 1986 (MO)","Gral. Ballivian","A. St.-Hil.","-66.41666","-14.81666",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","85-161",NA,NA
"288","2008-05-27 22:02:00-03","MO","MOBOT","1522521","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Michael H. Nee","South America","Bolivia","Santa Cruz","Former semievergreen forest on flat and low terraces near río Asuvicito, 0.5 km. N of abandoned railroad line, 15.5 km. N of Portachuelo on road to Loma Alta.",NA,NA,NA,NA,"Nee 46367","1995","12","20",NA,NA,"M. Nee (NY)","Sara","A. St.-Hil.","-64.4","-17.21666",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2008-05-27 22:02:00-03","MO","MOBOT","736079","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoensis","Elsa M. Zardini|E. Velázquez","South America","Paraguay","Central","Estero del Ypoá, 13 km SW of Nueva Italia, SW of Pindoty. Inundated savanna.",NA,NA,NA,NA,"Zardini 18650","1990","1","27",NA,NA,"T.M. Pedersen, (CTES)",NA,"Pedersen","-57.46666","-25.33333",NA,NA,NA,"chacoensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","274",NA,NA
"290","2008-05-27 22:02:00-03","MO","MOBOT","736052","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoensis","William J. Hahn","South America","Paraguay","Boquerón","Filadelfia. Soil pale grey clay with white sand. Remnants of dry deciduous Chaco forest. Acacia, Prosopis, Cereus, Schinopsis, dominants.",NA,NA,NA,NA,"Hahn 800","1982","11","26",NA,NA,"T.M. Pedersen (CTES)",NA,"(Morong ex Morong & Britton) Pedersen","-60.08333","-22.33333",NA,NA,NA,"chacoensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","82-6",NA,NA
"291","2016-06-16 08:32:00-03","MO","MOBOT","736743","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoensis","Blas Pérez","South America","Paraguay","Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,"Pérez Maricerich 1031","1991","8",NA,NA,NA,"T.M. Pedersen (CTES)",NA,"(Morong ex Morong & Britton) Pedersen","-57.4666667","-25.3333333",NA,NA,NA,"chacoensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4",NA,NA
"292","2011-06-09 17:49:00-03","MO","MOBOT","737124","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoensis","Blas Pérez","South America","Paraguay","Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,"Pérez Maricerich 219","1990","6","20",NA,NA,"T.M. Pedersen (CTES)",NA,"(Morong ex Morong & Britton) Pedersen","-57.46666","-25.33333",NA,NA,NA,"chacoensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1",NA,NA
"293","2013-08-20 12:38:00-03","MO","MOBOT","736270","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoensis","Elsa M. Zardini|U. Velázquez","South America","Paraguay","Cordillera","Confluence of Río Paraguay and Río Salado.",NA,NA,NA,NA,"Zardini 16659","1989","11","18",NA,NA,"T.M. Pedersen (CTES)",NA,"(Morong ex Morong & Britton) Pedersen","-57.5","-25.15",NA,NA,NA,"chacoensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","199",NA,NA
"294","2008-05-27 22:02:00-03","MO","MOBOT","737535","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides chacoensis","Elsa M. Zardini|M. Velázquez","South America","Paraguay","Paraguarí","Estero del Ypoá, northern part. 10 km E of Nueva Italia on Arroyo Cañabe. Inundated savanna.",NA,NA,NA,NA,"Zardini 17833","1990","1","7",NA,NA,"T.M. Pedersen (CTES)",NA,"(Morong ex Morong & Britton) Pedersen","-57.4","-25.61666",NA,NA,NA,"chacoensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","250",NA,NA
"295","2009-10-28 10:13:00-02","MO","MOBOT","3357234","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides pilosa","Pablo M. Simón","South America","Argentina","Entre Ríos","Paraje La Calera, márgenes del Río Uruguay, desembocadura del arroyo Perucho Verna en Río Uruguay.",NA,NA,NA,NA,"Simón 63","1998","12","21",NA,NA,"S. Pablo M.","Colón","Pedersen",NA,NA,NA,NA,NA,"pilosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"296","2018-12-20 14:19:34-02","UNIOESTE","UNOP","9172","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Rauber, C.R.; Reinke, R.K.; Temponi, L.G.; Toscan, M.A.G.; Reinke, R.K.; Temponi, L.G.; Toscan, M.A.G.",NA,"Brasil","Paraná","Parque Nacional do Iguaçu. Borda do Parque",NA,NA,"Erva terrícola 40cm, caule verde, folha verde levemente discolor membranácea, inflorecência branca",NA,"53","2018","05","24",NA,NA,"Temponi, L.G.; Rauber, C.R.; Reinke, R.K.","Céu Azul","A.St.-Hil.","-53.859","-25.241972",NA,NA,NA,NA,NA,NA,"2018","06",NA,"-53.859","-25.241972",NA,"06",NA,NA,NA,NA,NA
"297","2020-08-31 09:17:46-03","INPA","INPA","27553","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Castellanos, A","Southern America","Brasil","Amazonas","Próximo do rio Purus, Próximo do Rio Purus.",NA,NA,NA,"INPA0027553","INPA27553","1963","02","04","Dicotyledon Superasterids","Caryophyllales","Senna, LR",NA,"A.St.-Hil.",NA,NA,"INPA0027553 INPA0027553_e INPA0027553_e1",NA,NA,NA,NA,NA,"2015","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-08-31 09:17:46-03","INPA","INPA","287434","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Demarchi, LO","Southern America","Brasil","Amazonas","RDS Uatumã, Rio Uatumã, proximo a comunidade Bela Vista",NA,NA,NA,"INPA0287434","757","2016","11","05","Dicotyledon Superasterids","Caryophyllales","Demarchi, LO","São Sebastião do Uatumã","A.St.-Hil.","-59.011111","-2.255556",NA,NA,NA,NA,NA,NA,"2019",NA,NA,"-59.011111","-2.255556",NA,NA,NA,NA,NA,NA,NA
"299","2020-08-31 09:17:46-03","INPA","INPA","287443","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Demarchi, LO","Southern America","Brasil","Amazonas","RDS Uatumã, Rio Uatumã, proximo a comunidade Bela Vista",NA,NA,NA,"INPA0287443","781","2016","11","13","Dicotyledon Superasterids","Caryophyllales","Demarchi, LO","São Sebastião do Uatumã","A.St.-Hil.","-59.011111","-2.255556",NA,NA,NA,NA,NA,NA,"2019",NA,NA,"-59.011111","-2.255556",NA,NA,NA,NA,NA,NA,NA
"300","2020-08-31 09:17:46-03","INPA","INPA","34501","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Prance, GT","Southern America","Brasil","Amazonas","Rio Purús, between Aiapuá and Moibanda, Rio Purus between Aiapuá and Moibanda.",NA,NA,NA,"INPA0034501","16282","1971","11","22","Dicotyledon Superasterids","Caryophyllales","Senna, LR",NA,"A.St.-Hil.","-62.255359","-4.740397","INPA0034501 INPA0034501_e INPA0034501_e1",NA,NA,NA,NA,NA,"2015","07",NA,"-62.255359","-4.740397",NA,NA,NA,NA,NA,NA,NA
"301","2021-01-10 20:50:57-03","INPA","INPA","80690","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Sem Coletor",NA,"?",NA,"Sem dados de localidade.",NA,NA,NA,"INPA0080690","INPA80690",NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales","Senna, LR",NA,"A.St.-Hil.",NA,NA,"INPA0080690 INPA0080690_e",NA,NA,NA,NA,NA,"2015","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-08-31 09:17:46-03","INPA","INPA","90803","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Prance, GT","Southern America","Brasil","Amazonas","Opposite Coari., Opposite Coari, Rio Solimões north bank.",NA,NA,NA,"INPA0090803","24428","1977","02","15","Dicotyledon Superasterids","Caryophyllales","Senna, LR","Coari","A.St.-Hil.","-63.525833","-4.247306","INPA0090803 INPA0090803_e",NA,NA,NA,NA,NA,"2015","07",NA,"-63.525833","-4.247306",NA,NA,NA,NA,NA,NA,NA
"303","2020-08-31 09:17:46-03","INPA","INPA","94887","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Ahumada, O","Southern America","Argentina",NA,"35 Km SW de Santo Tomé, Ruta Nac. Nº 40.",NA,NA,NA,"INPA0094887","3068","1979","02","05","Dicotyledon Superasterids","Caryophyllales","Senna, LR",NA,"A.St.-Hil.",NA,NA,"INPA0094887 INPA0094887_e INPA0094887_e1",NA,NA,NA,NA,NA,"2012","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-08-31 09:17:46-03","INPA","INPA","22603","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Prance, GT","Southern America","Bolivia","Pando","W bank of Rio Madeira, 6 km above Abunã, W. bank of Rio Madeiral, 6Km above Abunã.",NA,NA,NA,"INPA0022603","5848","1968","07","11","Dicotyledon Superasterids","Caryophyllales","Senna, LR",NA,"A.St.-Hil.","-65.35","-9.7","INPA0022603 INPA0022603_e INPA0022603_e1",NA,NA,NA,NA,NA,"2015","07",NA,"-65.35","-9.7",NA,NA,NA,NA,NA,NA,NA
"305","2020-08-31 09:17:46-03","INPA","INPA","55185","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Lisbôa, PLB","Southern America","Brasil","Amazonas","Ilha da Marchantaria, Rio Solimões, Ilha da Marchantaria.",NA,NA,NA,"INPA0055185","839","1976","03","19","Dicotyledon Superasterids","Caryophyllales","Senna, LR","Manaus","A.St.-Hil.","-60","-3.25","INPA0055185 INPA0055185_e",NA,NA,NA,NA,NA,"2015","07",NA,"-60","-3.25",NA,NA,NA,NA,NA,NA,NA
"306","2020-08-31 09:17:46-03","INPA","INPA","18587","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides amazonica","Prance, GT","Southern America","Brasil","Amazonas","Opposite Manaus, South bank of Rio Negro, Igarapé Janauari, opposite Manaus.",NA,NA,NA,"INPA0018587","3031","1966","11","09","Dicotyledon Superasterids","Caryophyllales","Senna, LR","Manaus","Huber","-60.077694","-3.168845","INPA0018587 INPA0018587_e INPA0018587_e1",NA,NA,"amazonica",NA,NA,"2015","07",NA,"-60.077694","-3.168845",NA,NA,NA,NA,NA,NA,NA
"307","2020-08-31 09:17:46-03","INPA","INPA","111708","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides paronychioides","Best, RC","Southern America","Brasil","Amazonas","Boca do Paraná do Amanã, Boca do Paraná do Amaná (Japurá)",NA,NA,NA,"INPA0111708","50",NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales","Senna, LR",NA,"A.St.-Hil.","-64.6","-2.4","INPA0111708 INPA0111708_e1",NA,NA,"paronychioides",NA,NA,"2015","07",NA,"-64.6","-2.4",NA,NA,NA,NA,NA,NA,NA
"308","2021-01-04 11:29:28-03","UEMA","SLUI","4847","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Reis, T. O.",NA,"Brasil","Maranhão","APA do Maracanã",NA,NA,NA,"SLUI004847",NA,"2017","07","21","Angiospermae",NA,NA,"São Luís","A.St.-Hill.","-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-06-15 15:28:11-03","UNESP-RC","HRCB","6288","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Pott, V.J.",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"Erva prostrada radicante. Solo calcáreo. Canteiro de rua (Ruderal). Muito freqüente. Flor verde esbranquiçada. Brácteas brancas.",NA,"228","1985","12","11",NA,NA,"Furlan, A.","Corumbá","St. Hil.","-57.65","-19.016667",NA,NA,NA,NA,NA,NA,"1986","02",NA,"57º39'W","19º01'S",NA,"18",NA,NA,NA,NA,NA
"310","2020-06-15 15:28:11-03","UNESP-RC","HRCB","33176","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Melo, E.",NA,"Brasil","Distrito Federal",NA,NA,NA,"Arbusto muito ramificado, flor branca , beira do rio",NA,"786","1992","09","06",NA,NA,"Udulutsch, R.G.","Planatina","St. Hil",NA,NA,NA,NA,NA,NA,NA,NA,"2008","03",NA,"47*40'28'W","15*38'45S",NA,"10",NA,NA,NA,NA,NA
"311","2020-06-15 15:28:11-03","UNESP-RC","HRCB","3367","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Rossi, L.",NA,"Brasil","Mato Grosso","Reserva de Taiamã",NA,NA,"Erva de 20cm a parte ereta, flores brancas.",NA,"s/n","1980","01","07",NA,NA,"Furlan, A.","Cáceres","St. Hil.","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"172193","auto","1983","07",NA,NA,NA,NA,"08",NA,NA,NA,NA,NA
"312","2019-05-23 11:07:26-03","UFLA","ESAL","28142","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Domingos, DQ; et al.",NA,"Brasil","Minas Gerais","grupo votorantim, antiga mina de extração de zinco, cava 3A",NA,NA,"erva; 40cm; amarelas;",NA,"224",NA,NA,NA,NA,NA,"M.S. Morchiore","Vazante","A.St.-Hil.","-46.9077987670898","-17.9869003295898",NA,NA,NA,NA,"62440","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-05-23 11:07:26-03","UFLA","ESAL","7078","S","Plantae","Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Gavilanes, ML",NA,"Brasil","Rio Grande do Sul","Bairro Jardim Botânico",NA,NA,"erva; 0.3; ;; formação antrópica",NA,"1728",NA,NA,NA,NA,NA,"M. L. Gavilanes","Porto Alegre","A.St.-Hil.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
