"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"50","2019-10-09 11:10:52-03","UFBA","ALCB","043330","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G","Silva, JM; Abe, LM","2887","1999","02","19","Southern America","Brasil","Paraná","Bocaiuva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,"Ereta, capítulos creme. Campo de altitude.",NA,NA,NA,NA,NA,NA,"1999",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"51","2019-10-09 11:10:52-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G","Silva, JM; Barbosa, E","5524","2007","02","14","Southern America","Brasil","Paraná","Palmeira","Recanto dos papagaios.","-50.0064010620117","-25.4293994903564",NA,"ereta. Capítulo creme.",NA,NA,NA,NA,NA,NA,"2007",NA,NA,"35166","auto",NA,NA,NA,NA,NA
"52","2020-02-08 08:50:13-03","NBC","NL-BOTANY","U.1129767","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Kanimia","oblongifolia","Kanimia oblongifolia","(DC.) Baker",NA,"Widgren JF",NA,"1845","01","01","Southern America","Brazil",NA,NA,"Prov. Minas Geraes Caldas.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1129767 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1129767","NL-U1129767",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 08:50:31-03","NBC","NL-BOTANY","L.3657514","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Hatschbach GG",NA,"1968","03","22","Southern America","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3657514 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3657514","NL-L3657514",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0276652",NA,NA,NA
"54","2020-11-04 11:01:42-03","ESALQ","ESA","50171","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Kanimia","oblongifolia","Kanimia oblongifolia",NA,"Scaramuzza, C.A.M.","Scaramuzza, C.A.M. et al.","878.0","1993","07","03",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA050171","ESA050171",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"55","2020-11-04 11:01:42-03","ESALQ","ESA","50215","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Kanimia","oblongifolia","Kanimia oblongifolia",NA,"Scaramuzza, C.A.M.","Scaramuzza, C.A.M. et al.","805.0","1993","06","12",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA050215","ESA050215",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"56","2020-11-04 11:01:42-03","ESALQ","ESA","94934","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Kanimia","oblongifolia","Kanimia oblongifolia","(DC.) Baker","Scaramuzza, C.A.M.","Scaramuzza, C.A.M. et al.","703.0","1993","02","16",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA094934","ESA094934",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"57","2020-11-04 11:01:57-03","ESALQ","ESA","2377","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Robinson, H.","Hatschbach, G. ; Kummrow, R.","45635.0","1982","10","12",NA,"Brasil","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,"ESA002377","ESA002377",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"58","2020-11-04 11:01:57-03","ESALQ","ESA","37182","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia",NA,NA,"Marcondes Ferreira, W. et al.","1449.0","1997","11","05",NA,"Brasil","São Paulo","Estreito",NA,NA,NA,NA,NA,"ESA037182","ESA037182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:01:57-03","ESALQ","ESA","32492","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Oliveira, C.T.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","9804.0","1996","01","08",NA,"Brasil","Minas Gerais","Delfinópolis","Serra da Gurita, próximo à estrada Delfinópolis - Sacramento. 20º17'21,8S, 46º52'04,8W. Campo rupestre com cerrado e mata ciliar adjacentes. 900 m.s.m.","-46.868",NA,NA,"Subarbusto bastante ramificado na base, ca. 50 cm alt.; capítulos creme.","ESA032492","ESA032492","900","900","-46,868","-20,289,389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:01:57-03","ESALQ","ESA","105641","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia",NA,"M. R. Ritter","Dreveck, S.","274.0","2008","02","25",NA,"Brasil","Santa Catarina","São Cristóvão do Sul",NA,"-50.440601348877","-27.2667007446289",NA,NA,"ESA105641","ESA105641",NA,NA,NA,NA,"2008",NA,NA,"25189","auto",NA,NA,NA,NA,NA
"61","2020-11-04 11:01:57-03","ESALQ","ESA","72604","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Oliveira, C.T.","Roth, L.","1461.0","1955","06","19",NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,"ESA072604","ESA072604",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"62","2020-11-04 11:01:57-03","ESALQ","ESA","106909","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Oliveira, C.T.","Romão, G.O. ; Dantas, A.P.T.","1658.0","1905","06","28",NA,"Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaina; acesso pela rodovia Governador José Richa (BR-476), Km 70-71 na entrada indicada pela placa para a Fazenda Turbay (25°04'34S 49°05'14,3W); a 9Km da BR em estrada de terra com acesso à Chácara Serra da Bocaina (25°03'10,4S 49°01'39,4W","-49.1150016784668","-25.2061004638672",NA,"Subarbusto 50cm alt.; bastante ramificado na base; inflorescências velhas.","ESA106909","ESA106909",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"63","2020-11-04 11:01:57-03","ESALQ","ESA","78061","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Oliveira, C.T.","Souza, V.C.; Romão, G.O.; Sampaio, D.; Araújo, A.O.; Elias, S.I.","28563.0","2002","02","28",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro, km 117.","-43.7144012451172","-19.1688995361328",NA,"Subarbusto; flores creme.","ESA078061","ESA078061","1150","1150","-43,547,778","-19,271,111",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"64","2021-03-31 13:36:08-03","MN","R","152722","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Ritter, M.R.","Glaziou, A.F.M.","15127","1884","06","29",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000152722","R000152722_001",NA,NA,NA,NA,"2000","09","13",NA,NA,NA,NA,NA,NA,NA
"65","2016-02-02 14:37:57-02","BGBM","B","B 10 0002088","S","Plantae",NA,NA,"Compositae","Mikania","oblongifolia","Mikania oblongifolia",NA,NA,"Pereira","5243",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Paraná, Ponta Grossa.",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100002088 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100002088","B100002088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-02-02 14:37:57-02","BGBM","B","B 10 0002087","S","Plantae",NA,NA,"Compositae","Mikania","oblongifolia","Mikania oblongifolia",NA,NA,"Hatschbach","16322",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Paraná.",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100002087 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100002087","B100002087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-02-15 11:34:23-02","IPA","IPA","88854","S","Plantae","Plantae",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Quaresma, A.S.","Leitão Filho, H.F.; Gouveia, L.K.; Martins, F.R.; Tamashiro, J.Y.; et al.; Gouveia, L.K.; Martins, F.R.; Tamashiro, J.Y.; et al.","1334","1981","10","30","Southern America","Brasil","Minas Gerais","Poços de Caldas","Campo do Saco.","-46.564722","-21.838889",NA,"Flores esbranquiçadas. Com xilopódio.","IPA0088854","IPA0088854",NA,NA,"-46.564722","-21.838889","2014","09","16",NA,NA,NA,NA,NA,NA,NA
"68","2019-02-15 11:34:23-02","IPA","IPA","10536","S","Plantae","Plantae",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Gehrt.","Pickel, B.","4600","1940","03","03","Southern America","Brasil","São Paulo","São Paulo","Bosque; no campo.","-46.6300010681152","-23.5400009155273",NA,NA,"IPA0010536",NA,NA,NA,NA,NA,"1940","06",NA,"53584","auto",NA,NA,NA,NA,NA
"69","2019-08-27 13:27:41-03","IAP","PACA-AGP","36292","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Mikania","oblongifolia","Mikania oblongifolia","DC.","M. R. Ritter","Rambo, B.",NA,"1948","02",NA,NA,"Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,"EM PERIGO Habitat: in campestribus dumetosis Fenofase: flor","PACA036292",NA,NA,NA,NA,NA,"2003","09","20","30776","auto","Magnoliatae",NA,NA,NA,NA
"70","2019-08-27 13:27:41-03","IAP","PACA-AGP","52361","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Mikania","oblongifolia","Mikania oblongifolia","DC.","M. R. Ritter","Rambo, B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EM PERIGO Fenofase: flor","PACA052361",NA,NA,NA,NA,NA,"2003","09","20",NA,NA,"Magnoliatae",NA,NA,NA,NA
"71","2019-08-27 13:27:41-03","IAP","PACA-AGP","58568","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Mikania","oblongifolia","Mikania oblongifolia","DC.","M. R. Ritter","Rambo, B.",NA,"1956","02","12",NA,"Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,"EM PERIGO Habitat: in campestribus humidis Fenofase: flor","PACA058568",NA,NA,NA,NA,NA,"2003","09","20","76715","auto","Magnoliatae",NA,NA,NA,NA
"72","2020-12-21 16:36:49-03","IAP","PACA-AGP","6795","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Mikania","oblongifolia","Mikania oblongifolia","DC.","M. R. Ritter","Bruxel, A.",NA,"1935",NA,NA,NA,"Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,"EM PERIGO Habitat: in dumetosis secundariis Fenofase: flor","PACA006795",NA,NA,NA,NA,NA,"2003","09","20","27000","auto","Magnoliatae",NA,NA,NA,NA
"73","2020-12-21 16:36:49-03","IAP","PACA-AGP","6933","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Mikania","oblongifolia","Mikania oblongifolia","DC.","M. R. Ritter","Bruxel, A.",NA,"1935",NA,NA,NA,"Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,"EM PERIGO Habitat: in dumetosis secundariis Fenofase: flor","PACA006933",NA,NA,NA,NA,NA,"2003","09","20","70701","auto","Magnoliatae",NA,NA,NA,NA
"74","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0022844","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","G. Hatschbach","J. Cordeiro; A. Manosso","246","1986","3","11",NA,"Brazil","Parana",NA,"Paraná Rod. do Café (Mun. Palmeira).","-50.0033","-25.4261",NA,"Xilopodifera 80 cm. Capitulos creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-21 14:32:04-03","UFJF","CESJ","38828","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","F.M. Ferreira","F.M. Ferreira","290","2002","10","01","América do Sul","Brasil","Minas Gerais","Baependi","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,"Subarbusto ca. 1 m no campo rupestre, solo pedregoso. Flores alvas.","CESJ038828","CESJ038828",NA,NA,NA,NA,"2004","03",NA,"29865","auto",NA,NA,NA,NA,NA
"76","2019-11-21 14:32:04-03","UFJF","CESJ","33736","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","J.N. Nakajima","F.S. Araújo; V.R. Scalon","142","2001","07","28","América do Sul","Brasil","Minas Gerais","Lima Duarte","Arredores do Parque Estadual do Ibitipo, próximo a estrada para o distrito de Moreiras.","-43.793098449707","-21.8425006866455",NA,"Subarbusto com folhas coriáceas, brácteas verdes, flores liguladas marrom na base e amarelo no ápice. Coletada em área de campo limpo de cerrado.","CESJ033736","CESJ033736",NA,NA,NA,NA,"2003","05",NA,"30417","auto",NA,NA,NA,NA,NA
"77","2019-11-21 14:32:04-03","UFJF","CESJ","9418","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","R.L.Esteves","U.C. Câmara","9418","1970","09","30","América do Sul","Brasil","Minas Gerais","Lima Duarte","Serra de Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Arbusto no campo, flores brancas esverdeadas.","CESJ009418","CESJ009418",NA,NA,NA,NA,"2004","09","01","30417","auto",NA,NA,NA,NA,NA
"78","2019-11-21 14:32:04-03","UFJF","CESJ","1461","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","L.C.Pereira","L. Roth","1461","1955","05","19","América do Sul","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,"Arbusto do cerrado, 1-2 m, flores brancas. Flores, julho todo.","CESJ001461","CESJ001461",NA,NA,NA,NA,"2012","02",NA,"17082","auto",NA,NA,NA,NA,NA
"79","2019-11-21 14:32:04-03","UFJF","CESJ","53805","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","G. Hatschbach","J.M. Silva; E. Barbosa","5524","2007","02","14","América do Sul","Brasil","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,"Ereta, capítulo creme, campo limpo.","CESJ053805","CESJ053805",NA,NA,NA,NA,"2007",NA,NA,"35166","auto",NA,NA,NA,NA,NA
"80","2021-04-07 11:41:29-03","UFMS","CGMS","45001","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"von Linsingen; Sonehara","114","2000","02","06",NA,"Brasil","Paraná","Jaguariaíva","Lago Azul.","-49.7057991027832","-24.2511005401611",NA,"Flor creme. Fruto ausente. Habitat: Campo Cerrado Habito: Arbusto.","CGMS1074969",NA,NA,NA,NA,NA,"2020",NA,NA,"44368","auto",NA,NA,NA,NA,NA
"81","2019-11-27 13:46:18-03","UFS","ASE","28625A","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Esteves, RL","Eiten, G","8094","1968","02","13","Southern America","Brasil","São Paulo","São José dos Campos","3.3km SW along Rio São Paulo highway from turnoff to city of São José dos Campos.","-45.5312","-23.1046",NA,"Part of plant 2&nf;; Composite herb. Petals & styles white, anthers brown, phyllaries light green.; Semi-open scrubby cerrado on S-facing gentle slope overlooking small dammed lake. This cerrado has shrubs 1-3 m tall & small trees 3-4","ASE0000853","ASE0000853",NA,NA,"-45.5312","-23.1046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:24:27-03","UNICAMP","UEC","25639","S","Plantae","Magnoliopsida",NA,"Asteraceae","Kanimia","oblongifolia","Kanimia oblongifolia","(A.DC.) Baker",NA,"Leitão Filho, HF; Kinoshita, LS; Martins, FR; Tamashiro, JY; et al.","1334","1981","10","30",NA,"Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.5614013671875","-21.7877998352051",NA,"Flores esbranquiçadas, com xilopódio","UEC125084","UEC125084",NA,NA,NA,NA,"1982","01","21","23696","auto",NA,NA,NA,NA,NA
"83","2021-03-01 16:24:27-03","UNICAMP","UEC","25609","S","Plantae","Magnoliopsida",NA,"Asteraceae","Kanimia","oblongifolia","Kanimia oblongifolia","(A.DC.) Baker",NA,"Tamashiro, JY; et al.","1288","1981","10","28",NA,"Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.5614013671875","-21.7877998352051",NA,"Erva de 50 cm, capítulos de cor creme","UEC125085","UEC125085",NA,NA,NA,NA,"1982","01","20","23696","auto",NA,NA,NA,NA,NA
"84","2021-03-01 16:24:27-03","UNICAMP","UEC","23333","S","Plantae","Magnoliopsida",NA,"Asteraceae","Kanimia","oblongifolia","Kanimia oblongifolia","(A.DC.) Baker",NA,"Gouvêa, LSK; et al.","709","1981","01","13",NA,"Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.5614013671875","-21.7877998352051",NA,"Subarbusto ereto, até 1m, flores brancas","UEC125086","UEC125086",NA,NA,NA,NA,"1981","06","11","23696","auto",NA,NA,NA,NA,NA
"85","2020-02-10 17:50:39-03","UNICAMP","UEC","149133","S","Plantae","Magnoliopsida",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","A.DC.","Oliveira, CT","Kinoshita, LS; Galvão, JC; Borges, A; Silveira, GAR; Caddah, MK","08-162","2008","11","04",NA,"Brazil","Minas Gerais","Capitólio","Beira da estrada","-46","-20",NA,"Flores e frutos","UEC121943","UEC121943","848","848","-46","-20","2015","05",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:24:46-03","UNICAMP","UEC","144012","S","Plantae","Magnoliopsida",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","A.DC.","Rodrigues, T","Martins, FR","262","1980","10","15",NA,"Brazil","Minas Gerais","Santa Rosália",NA,NA,NA,NA,"Arbusto 60 cm, flores brancas.; Campo secundário.","UEC079446","UEC079446",NA,NA,NA,NA,"1981","05","11",NA,NA,NA,NA,NA,NA,NA
"87","2020-02-10 17:50:39-03","UNICAMP","UEC","149839","S","Plantae","Magnoliopsida",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","A.DC.",NA,"Kinoshita, LS; Martins, AB; Galvão, JC; Fanton, JCM; Shimizu, GH","08-100","2008","11","05",NA,"Brazil","Minas Gerais","Capitólio","Pousada do Rio Turvo., Estrada para mineradora. Cerrado.","-46.293333","-20.636389",NA,"Erva, 0,7 m. Com frutos.",NA,NA,NA,NA,"-46.293333","-20.636389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:24:46-03","UNICAMP","UEC","149839","S","Plantae","Magnoliopsida",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","A.DC.",NA,"Kinoshita, LS; Martins, AB; Galvão, JC; Ferreira, CVV; Shimizu, GH; Fanton, JCM","08-100","2008","11","05",NA,"Brazil","Minas Gerais","Capitólio","Pousada do Rio Turvo. Estrada para mineradora.","-46.293333","-20.636389",NA,"Erva, 0,7m. Com frutos.; Cerrado.","UEC126351","UEC126351",NA,NA,"-46.293333","-20.636389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:24:47-03","UNICAMP","UEC","173642","S","Plantae","Magnoliopsida",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","A.DC.","Oliveira, CT","Souza, VC; Romão, GO; Sampaio, D; Araújo, AO; Elias, SI","ESA78061","2002","02","28",NA,"Brazil","Minas Gerais","Santana do Riacho","Serra di Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro, km 117.","-43.547778","-19.271111",NA,"Subarbusto; flores creme.","UEC089722","UEC089722","1150","1150","-43.547778","-19.271111","2015","05",NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:24:47-03","UNICAMP","UEC","2121","S","Plantae","Magnoliopsida",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","A.DC.",NA,"Leitão Filho, HF","1477","1974","10","18",NA,"Brazil","São Paulo",NA,"Cachoeiras de Emas.",NA,NA,NA,"Arbusto, 1,70m, flores brancas-folhas verticiladas.","UEC126349","UEC126349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:24:47-03","UNICAMP","UEC","25389","S","Plantae","Magnoliopsida",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","A.DC.",NA,"Leitão Filho, HF; et al.","1118","1981","08","31",NA,"Brazil","Minas Gerais",NA,"Campo do Saco.",NA,NA,NA,"Subarbusto de ca. 60 cm, capítulos creme.","UEC126346","UEC126346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:24:47-03","UNICAMP","UEC","50300","S","Plantae","Magnoliopsida",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","A.DC.",NA,"Vichnewski, W","20959","1988","09","01",NA,"Brazil","Minas Gerais","Capitólio","Próximo a Represa de Furnas.","-46.0499992370605","-20.6152992248535",NA,"Arbusto até 1,2m, capítulos com flores brancas.; Cerrado e áreas repestres.","UEC126355","UEC126355",NA,NA,NA,NA,NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA
"93","2021-03-01 16:24:47-03","UNICAMP","UEC","35049","S","Plantae","Magnoliopsida",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","A.DC.",NA,"Leitão Filho, HF; Semir, J; Tozzi, AMGA; et al.","15420","1983","12","01",NA,"Brazil","Minas Gerais","Carrancas","Cachoeira da Fumaça e Serra de Carrancas.","-44.6425018310547","-21.4874992370605",NA,"Subarbusto até 80 cm; capítulos com flores creme.; Cerrado.","UEC126356","UEC126356",NA,NA,NA,NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA
"94","2021-03-01 16:24:46-03","UNICAMP","UEC","102259","S","Plantae","Magnoliopsida",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","A.DC.","Oliveira, CT","Kinoshita, LS; Forster, W; Simões, AO","98/542","1998","10","08",NA,"Brazil","Minas Gerais","Carrancas","Serra de Carrancas, afloramento junto à sede da fazenda do Sr. Joaõ Galdêncio.","-44.6425018310547","-21.4874992370605",NA,"Subarbusto, flores brancas.","UEC126344","UEC126344",NA,NA,NA,NA,"2015","08",NA,"21143","auto",NA,NA,NA,NA,NA
"95","2020-02-10 17:50:39-03","UNICAMP","UEC","120561","S","Plantae","Magnoliopsida",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","A.DC.",NA,"Semir, J; Belinello, R; Mansanares, ME","0168","2001","06","19",NA,"Brazil","Minas Gerais","Diamantina","Estrada de Curvelo, Curvelo-Diamantina (BR 259), beira de estrada.","-43.6002998352051","-18.2493991851807",NA,"Arbusto, 1m flores perfumadas (aroma de mel).","UEC163103","UEC163103",NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
