"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","class","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"233","2020-09-12 05:00:02-03","US","US","3181247","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","G. Cremers","10827","1989","11","17","South America - Neotropics","French Guiana","Station des Nouragues, Bassin de l'Approuague, Arataye Chemin Coco",NA,NA,"US00703360",NA,NA,"-52.7","4.05","125",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"234","2020-09-12 05:00:02-03","US","US","3461426","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","T. Hawkins","2208","2001","7","8","South America - Neotropics","Suriname","Tafelberg (Table Mountain), Arrowhead Basin, south side following the rough trail to Grace Creek and the falls",NA,NA,"US00812401","US00812401_01","Sipaliwini","-56.17","3.9","650","750",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"235","2020-09-12 05:00:02-03","US","US","2723396","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","D. B. Lellinger & E. R. de la Sota","25","1971","1","26","South America - Neotropics","Colombia","Trail to Miniquia E of Puerto Mutis (Bahia Solano).",NA,NA,"US01411133",NA,"Chocó",NA,NA,"20","120",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"236","2020-09-12 05:00:02-03","US","US","2421920","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","W. A. Egler & H. S. Irwin","46413","1961","8","15","South America - Neotropics","Brazil","Territorio Amapa, Brasil. Rio Jari. Cachoeiras das Guaribas.",NA,NA,"US01411138","US01411138_01","Amapá","-53.12","0.4",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"237","2020-09-12 05:00:02-03","US","US","3305382","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","G. Cremers","10088","1988","6","3","South America - Neotropics","French Guiana","Montagne Tortue, Bassin de la Comte",NA,NA,"US00705500",NA,NA,"-52.46","4.3","200",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"238","2020-09-12 05:00:02-03","US","US","71129","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","F. M. R. Leprieur","221","1836","2",NA,"South America - Neotropics","French Guiana","Oyapock",NA,NA,"US00705496",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"239","2020-09-12 05:00:02-03","US","US","3460794","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","M. Boudrie","3834","2003","2","20","South America - Neotropics","French Guiana","Sentier botanique (Boucle Crique), station d'écotourisme de l'Arataï, à 500-600 m au sud-est de la station de l' Arataï, à 60 km au sud-ouest de Régina, Station n° MB 973-143",NA,NA,"US00836888","US00836888_01",NA,"-52.58","3.98","50",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"240","2020-09-12 05:00:02-03","US","US","1742627","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","T. G. Tutin","367","1933","7","13","South America - Neotropics","Guyana","Oko Creek, Cuyuni R.",NA,NA,"US00705494","US00705494_01","Cuyuni-Mazaruni","-58.85","6.48","91",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"241","2019-11-07 11:17:15-03","UFMG","BHCB-SL","156936","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(Wess.Boer) Ebihara & Dubuisson","Salino, A; Silva, LVC; Arruda, AJ; Paula, LFA de; Alves, T; Gontijo, ML","15131","2012","02","08","América","Brasil","Floresta Nacional de Carajás, N1",NA,"Floresta Ombrófila Densa",NA,NA,"Pará","-50.283333","-6.105556","556","556","Parauapebas",NA,NA,NA,NA,NA,NA,NA,"-50.283333","-6.105556",NA,NA,NA,NA
"242","2021-01-12 15:24:10-03","UFMG","BHCB-SL","181995","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Maciel, S","1639","2010","03","25","América","Brasil","Baixo Rio Moju; Comunidade Jurumundeua, Sítio do Sr. Moises.",NA,"Floresta de igapó, no interior da mata, epífita na base da sapopema do mututi.",NA,NA,"Pará","-48.510111","-1.732583",NA,NA,"Moju",NA,"Maciel, S",NA,NA,"2010","04",NA,"-48.510111","-1.732583",NA,NA,NA,NA
"243","2019-11-07 11:17:15-03","UFMG","BHCB-SL","157441","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Salino, A; Arruda, LJ; Arruda, AJ; Pereira, RA","15299","2012","05","24","América","Brasil","Floresta Nacional de Carajás, S11B",NA,"Floresta Ombrófila Densa",NA,NA,"Pará","-50.408333","-6.343333","575","575","Canaã dos Carajás",NA,NA,NA,NA,NA,NA,NA,"-50.408333","-6.343333",NA,NA,NA,NA
"244","2019-11-07 11:17:15-03","UFMG","BHCB-SL","157523","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Arruda, AJ; Paula, LFA de; Salino, A; Silva, LVC; Gontijo, ML; Alves, T","606","2012","02","13","América","Brasil","Serra da Bocaina",NA,"Borda de Floresta Ombrófila Densa em regeneração",NA,NA,"Pará","-49.893611","-6.314722","670","670","Parauapebas",NA,NA,NA,NA,NA,NA,NA,"-49.893611","-6.314722",NA,NA,NA,NA
"245","2021-01-12 15:24:10-03","UFMG","BHCB-SL","59116","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Salino, A; Dittrich, VAO; Meinberg, AC; Carvalho, AC; Teixeira, LCRS","6724","2001","05","04","América","Brasil","Parque Estadual da Serra do Mar; Núcleo Picinguaba, Entre a BR-101 e a Trilha do Jatobá. Floresta Ombrófila Densa da Planície e da Encosta.",NA,"Rupícola no interior da floresta",NA,NA,"São Paulo","-44.837056","-23.3405","40","40","Ubatuba",NA,"Salino, A",NA,NA,"2010","09",NA,"-44.837056","-23.3405",NA,NA,NA,NA
"246","2019-12-19 16:20:48-03","UFMG","BHCB-SL","61890","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7221","2001","08","04","América","Brasil","Parque Estadual da Serra do Mar, Núcleo Picinguaba, Trilha atrás da Sede (alojamento de pesquisador), Floresta Ombrófila Densa.",NA,"Rupícola no interior da floresta.","BHCB001994","BHCB001994","São Paulo","-44.809972","-23.351611","30","30","Ubatuba",NA,"Salino, A",NA,NA,"2010","09",NA,"-44.809972","-23.351611",NA,NA,NA,NA
"247","2019-11-07 11:17:15-03","UFMG","BHCB-SL","61903","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7234","2001","08","05","América","Brasil","Parque Estadual da Serra do Mar, Núcleo Picinguaba, Sertão do Puruba. Floresta Ombrófila Densa.",NA,"Rupícola no interior da floresta.",NA,NA,"São Paulo","-44.977944","-23.34","40","40","Ubatuba",NA,"Salino, A",NA,NA,"2010","09",NA,"-44.977944","-23.34",NA,NA,NA,NA
"248","2019-11-07 11:17:15-03","UFMG","BHCB-SL","157724","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Arruda, AJ; Viana, PL; Marino, F; Meyer, PB; Jorge, TB; Arruda, LJ","815","2012","03","24","América","Brasil","Floresta Nacional de Carajás, N4WS",NA,"Floresta Ombrófila Densa",NA,NA,"Pará","-50.195","-6.072778","505","505","Parauapebas",NA,NA,NA,NA,NA,NA,NA,"-50.195","-6.072778",NA,NA,NA,NA
"249","2021-01-12 15:24:10-03","UFMG","BHCB-SL","141480","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Salino, A; Almeida, TE; Heringer, G; Souza, FF; Ramalho, AJ","14990","2010","06","14","América","Brasil","Reserva Biológica de Duas Bocas; Área em Alegre, Floresta Ombrófila Densa",NA,"Rupícola, no interior de mata",NA,NA,"Espírito Santo","-40.519778","-20.292278","530","530","Cariacica",NA,"Salino, A",NA,NA,"2010","06","14","-40.519778","-20.292278",NA,NA,NA,NA
"250","2019-11-07 11:17:15-03","UFMG","BHCB-SL","157396","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Salino, A; Arruda, LJ; Arruda, AJ; Pereira, RA","15254","2012","05","22","América","Brasil","Floresta Nacional de Carajás, Serra Sul, Corpo S11A",NA,"Floresta Ombrófila Densa",NA,NA,"Pará","-50.454167","-6.308889","577","577","Canaã dos Carajás",NA,NA,NA,NA,NA,NA,NA,"-50.454167","-6.308889",NA,NA,NA,NA
"251","2021-01-12 15:24:10-03","UFMG","BHCB-SL","181994","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Maciel, S","1642","2010","03","25","América","Brasil","Baixo Rio Moju; Comunidade Jurumundeua, Sítio do Sr. Moises",NA,"Floresta de igapó, no interior da mata, epífita na base da sapopema do mututi.",NA,NA,"Pará","-48.510111","-1.732583",NA,NA,"Moju",NA,"Maciel, S",NA,NA,"2010","04",NA,"-48.510111","-1.732583",NA,NA,NA,NA
"252","2019-11-01 15:17:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta",NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, MR","5707","2004","11","12","Southern America","Brasil","Estação Científica Ferreira Penna, plote 3 de 100ha do Projeto TEAM",NA,"Floresta de terra firme, epífita sobre ramo de arvoreta,no platô",NA,NA,"Pará ","-50.7122001647949","-1.80444002151489",NA,NA,"Melgaço",NA,"Pietrobom, MR","142262","auto","2013","04","19",NA,NA,NA,NA,NA,NA
"253","2019-11-01 15:17:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta",NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, MR; et al.","6550","2007","01","13","Southern America","Brasil","Município de Melgaço/Portel, Floresta Nacional de Caxiuanã, grade do PPBio, lnha C, parcela 12",NA,"Floresta de terra firme, epífita na base de tronco vivo",NA,NA,"Pará","-51.628611","-1.978056",NA,NA,NA,NA,"Pietrobom, MR",NA,NA,"2016","01","12","-51.628611","-1.978056",NA,NA,NA,NA
"254","2019-11-01 15:17:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta",NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, MR; et al.","6618","2007","01","15","Southern America","Brasil","município de Melgaço/Portel. Floresta nacional de Caxiuanã, grade do PPBio, linha D, parcela 18",NA,"Floresta de terra dirme, epífeta na base de tronco vivo",NA,NA,"Pará","-51.637778","-1.987222",NA,NA,NA,NA,"Pietrobom, MR",NA,NA,"2013","04","19","-51.637778","-1.987222",NA,NA,NA,NA
"255","2019-11-01 15:17:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta",NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, MR; et al.","6472","2007","01","13","Southern America","Brasil","Floresta Nacional de Caxiuanã, grade do PPBio, linha B, parcela 6",NA,"Floresta de terra firme, epífita na base de tronco vivo",NA,NA,"Pará ","-51.654722","-1.969167",NA,NA,NA,NA,"Pietrobom, MR",NA,NA,"2013","04","18","-51.654722","-1.969167",NA,NA,NA,NA
"256","2019-11-01 15:17:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta",NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, MR; et al.","9117","2012","10","05","Southern America","Brasil","Ramal do Abaeté, igaraeté",NA,"Floresta de terra firme, epífeta na base de tronco vivo junto do igarapé no interior da mata",NA,NA,"Pará ","-47.323889","-1.139722",NA,NA,"Peixe-Boi",NA,"Pietrobom, MR",NA,NA,"2016","01","12","-47.323889","-1.139722",NA,NA,NA,NA
"257","2019-11-01 15:17:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta",NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Lima, DPO; Pietrobom, MR","222","2011","10","12","Southern America","Brasil","Araçateua porto",NA,"Terrestre no interior da mata riparia",NA,NA,"Pará","-46.7655982971191","-1.05360996723175",NA,NA,"Bragança",NA,"Pietrobom, MR; Lima","56429","auto","2011","10","12",NA,NA,NA,NA,NA,NA
"258","2019-11-01 15:17:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridophyta",NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Sanjuan, P; Pietrobom, MR","614","2004","11","20","Southern America","Brasil","Estação Científica Ferreira Penna, plote 3 do Projeto TEAM",NA,"Floresta de igapó, epífita na base de tronco vivo, margem da trilha",NA,NA,"Pará ","-50.7122001647949","-1.80444002151489",NA,NA,"Melgaço",NA,"Pietrobom, MR","142262","auto","2013","04","19",NA,NA,NA,NA,NA,NA
"259","2021-03-04 15:47:01-03","IF","SPSF","30667","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum",NA,"A.Salino","7221","2001","08","04","América do Sul","Brasil","P.E.Serra do Mar, Núcleo de Picinguaba",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","-45.0699996948242","-23.4300003051758",NA,NA,"Ubatuba","Polypodiopsida",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-04 15:47:01-03","IF","SPSF","31933","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum",NA,"A.Salino","6724","2001","05","04","América do Sul","Brasil","P.E.Serra do Mar, Núcleo Picinguaba",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","-45.0699996948242","-23.4300003051758",NA,NA,"Ubatuba","Polypodiopsida",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-02-08 12:46:36-03","UFRGS","ICN","182725","S","Plantae","Fern",NA,"Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(de Boer) Ebihara & Dubuisson","Maciel, S","542","2008","11","01","América do Sul","Brasil","Reserva Biológica Maicuru Acampaneto Biodversidade entorno ca. 00°49'44 3N - 53°55'50 7W",NA,"MG 188459; Epífita; Floresta Ombrófila aberta, terra firme",NA,NA,"PA","-53.930556","-0.828889","226","226","Almeirim",NA,"Góes-Neto, LAA",NA,NA,"2010","07","20","-53.930556","-0.828889",NA,NA,NA,NA
"262","2021-02-08 12:46:36-03","UFRGS","ICN","182726","S","Plantae","Fern",NA,"Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(de Boer) Ebihara & Dubuisson","Maciel, S","1200","2008","10","23","América do Sul","Brasil","Reserva Biológica Maicuru Acampaneto Biodversidade ca. 00°48'42 6N - 53°55'42 3W",NA,"MG 188198; Epífita; Floresta Ombrófila aberta, terra firme, margem da trilha",NA,NA,"PA","-53.928333","-0.811667","200","200","Almeirim",NA,"Góes-Neto, LAA",NA,NA,"2010","07","20","-53.928333","-0.811667",NA,NA,NA,NA
"263","2021-02-08 12:46:36-03","UFRGS","ICN","182727","S","Plantae","Fern",NA,"Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(de Boer) Ebihara & Dubuisson","Maciel, S","553","2008","11","01","América do Sul","Brasil","Reserva Biológica Maicuru Acampaneto Biodversidade ca. 00°49'44 3N - 53°55'50 7W",NA,"MG 188465; Epífita; Floresta Ombrófila aberta, terra firme",NA,NA,"PA","-53.930556","-0.828889","226","226","Almeirim",NA,"Góes-Neto, LAA",NA,NA,"2010","07","20","-53.930556","-0.828889",NA,NA,NA,NA
"264","2021-02-08 12:46:36-03","UFRGS","ICN","182709","S","Plantae","Fern",NA,"Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(de Boer) Ebihara & Dubuisson","Maciel, S","1460","2008","08","07","América do Sul","Brasil","Floresta Estadual do Paru ca. 00°54'07 1S - 53°15'56 7W",NA,"MG 187469; Rupícola; Floresta ombrófila aberta sem cipó, terra firme",NA,NA,"PA","-53.265556","-0.901944","184","184","Alenquer",NA,"Góes-Neto, LAA",NA,NA,"2008","07","20","-53.265556","-0.901944",NA,NA,NA,NA
"265","2021-02-08 12:46:36-03","UFRGS","ICN","182710","S","Plantae","Fern",NA,"Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(de Boer) Ebihara & Dubuisson","Maciel, S","1513","2008","12","09","América do Sul","Brasil","Floresta Estadual do Paru ca. 00°55'32 7S - 53°14'57W",NA,"MG 187522; Epífita; Floresta ombrófila aberta sem cipó, terra firme margem da trilha",NA,NA,"PA","-53.249167","-0.925556","172","172","Alenquer",NA,"Góes-Neto, LAA",NA,NA,"2008","07","20","-53.249167","-0.925556",NA,NA,NA,NA
"266","2021-02-08 12:46:36-03","UFRGS","ICN","182708","S","Plantae","Fern",NA,"Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(de Boer) Ebihara & Dubuisson","Maciel, S","1536","2008","12","11","América do Sul","Brasil","Floresta Estadual do Paru ca. 00°56'48 1S - 53°14'34 7W",NA,"MG 187545; Rupícola; Floresta ombrófila aberta sem cipó, terra margem da grota",NA,NA,"PA","-53.242778","-0.946667","53","53","Alenquer",NA,"Góes-Neto, LAA",NA,NA,"2008","07","20","-53.242778","-0.946667",NA,NA,NA,NA
"267","2019-12-11 08:53:56-03","UNEMAT","NX-CRIPTOGAMOS","18907","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(I.W.Sturm)","Pietrobom, M. R.; et al.","6550","2007","01","13",NA,"BRASIL","Floresta Nacional de Caxiuanã, grade do PPBio, linha C, parcela 12, ca.",NA,"HABITAT: Floresta de terra firme, epífita na base de tronco livre.",NA,NA,"Pará","-51.628778","-1.978306",NA,NA,"Melgaço",NA,"Pietrobom,M.R.",NA,NA,"2013","04","19","51°37'43,6''W","1°58'41,9''S",NA,NA,NA,NA
"268","2019-12-11 08:53:56-03","UNEMAT","NX-CRIPTOGAMOS","18967","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.; et al.","6618","2007","01","15",NA,"Brasil","Floresta Nacional de caxiuanã, grade do PPBio, linha D, parcela 18, ca.",NA,"HABITAT: Floresta de terra firme, epífita na base do tronco vivo.",NA,NA,"Pará","-51.637778","-1.987333",NA,NA,"Melgaço/Portel",NA,"Pietrobom, M.R.",NA,NA,"2007","02","05","51°38'16''W","1°59'14,4''S",NA,NA,NA,NA
"269","2019-12-11 08:53:56-03","UNEMAT","NX-CRIPTOGAMOS","18336","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Duboisson","Pietrobom, M.R.; et al.","6320","2007","01","13",NA,"Brasil","Floresta Nacional de Caxiuanã, grade PPBio, linha B, ca.",NA,"HABITAT: Floresta de terra firme, epífita na base de tronco vivo, na margem da trilha",NA,NA,"Pará","-51.615278","-1.966917",NA,NA,"Melgaço/Portel",NA,"Pietrobom, M.R.",NA,NA,"2007","03","09","51°36'55''W","1°58'0,9''S",NA,NA,NA,NA
"270","2019-12-11 08:53:56-03","UNEMAT","NX-CRIPTOGAMOS","18337","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Duboisson","Pietrobom, M.R.; et al.","6334","2007","01","13",NA,"Brasil","Floresta Nacional de Caxiuanã, grade PPBio, linha C, ca.",NA,"HABITAT: Floresta de terra firme, épifita na base de tronco vivo, margem da trilha.",NA,NA,"Pará","-51.615306","-1.978306",NA,NA,"Melgaço/Portel",NA,"Pietrobom, M.R.",NA,NA,"2013","04","18","51°36'55,1''W","1°58'41,9''S",NA,NA,NA,NA
"271","2019-12-11 08:53:56-03","UNEMAT","NX-CRIPTOGAMOS","18964","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.; Maciel, S.","7870","2008","08","30",NA,"Brasil","ESEC do grão pará, Serra do Acari,ca.",NA,"HABITAT: Floresta de terra firme montana, arbustiva, flor esbranquiçada, margem do igarapé.",NA,NA,"Pará","-58.69125","1.279833",NA,NA,"Oriximiná",NA,"Pietrobom, M.R.",NA,NA,"2015","01","12","58°41'28,5''W","1°16'47,4''N",NA,NA,NA,NA
"272","2019-12-11 08:53:56-03","UNEMAT","NX-CRIPTOGAMOS","18965","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Sanjuan, P.; Pietrobom, M.R.","614","2004","11","20",NA,"Brasil","Estação Científica Ferreira Penna, plote 3 do projeto TEAM.",NA,"HABITAT: Floresta do igapó, epífita na base do tronco vivo, margem da trilha.",NA,NA,"Pará","-50.7122001647949","-1.80444002151489",NA,NA,"Melgaço",NA,"Pietrobom, M.R.","142262","auto","2015","04","12",NA,NA,NA,NA,NA,NA
"273","2019-12-11 08:53:56-03","UNEMAT","NX-CRIPTOGAMOS","18382","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Duboisson","Pietrobom, M.R.","5795","2005","02","28",NA,"Brasil","Estação Científica Ferreira Penna,próximo dom Igarapé Puraquequara.",NA,"HABITAT: Epifíta, na base do tronco de árvore, na margem do igapó.",NA,NA,"Pará","-50.7122001647949","-1.80444002151489",NA,NA,"Melgaço",NA,"Pietrobom, M.R.","142262","auto","2015","03","09",NA,NA,NA,NA,NA,NA
