"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"222","2021-03-01 16:34:56-03","UNICAMP","UEC","187664","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Versiane, AFA","2019","02",NA,"Meyer, FS; Escobar, NAG","2013","02","04","Brazil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.795958","-20.724606","-43.795958","-20.724606",NA,NA,"UEC114639","UEC114639","1486",NA,NA,NA,"Arbustinho em vegetação rupestre, próximo ao rio Belchior.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-01 16:34:56-03","UNICAMP","UEC","145484","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Rodrigues, KF","2004","10","07","Souza, VC; Souza, JP; Elias, SI; Oliveira, ACP; Forster, W","1999","05","21","Brazil","Bahia","Piatã","Estrada de Piatã-Inúbia","-41.859556","-13.076","-41.859556","-13.076","1200","1200",NA,NA,"22986",NA,NA,NA,"Subarbusto; flores amarelas.; Campo arenoso.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-01 16:34:56-03","UNICAMP","UEC","187687","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Versiane, AFA","2017","05",NA,"Meyer, FS","2013","02","14","Brazil","Minas Gerais","Santa Bárbara","RPPN Serra do Caraça. Cadeia do Espinhaço.","-43.814475","-20.170753","-43.814475","-20.170753",NA,NA,"UEC114611","UEC114611","1507",NA,NA,NA,"Subarbusto em campo-cerrado, coletado próximo a Cascatinha. Flores com pétalas roxas, estames maiores com anteras de coloração vermelha e apêndices amarelos, estames menores com anteras amarelas","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-03-01 16:34:56-03","UNICAMP","UEC","159961","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Versiane, AFA","2016","07","18","Sobral, M","2011","02","11","Brazil","Minas Gerais","São João del Rei","BR-494, Em campo alterado.","-44.373611","-21.263056","-44.373611","-21.263056","1057","1057","UEC017903","UEC017903","13749",NA,NA,NA,"Erva 0,5-0,6 m, flores purpúreas.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-01 16:34:56-03","UNICAMP","UEC","164502","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Rodrigues, KF","2004","01",NA,"Rodrigues, KF; Martins, AB","2003","03","23","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.158889","-17.674444","-44.158889","-17.674444","1045","1045","UEC050601","UEC050601","203",NA,NA,NA,"Solo arenoso, úmido.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-01 16:34:56-03","UNICAMP","UEC","187638","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Versiane, AFA","2016","07","18","Meyer, FS","2012","03","24","Brazil","Minas Gerais","Conselheiro Lafaiete","MG 040, km 590. Floresta Ombrófila Densa.","-43.793147","-20.700142","-43.793147","-20.700142",NA,NA,"UEC114790","UEC114790","1207",NA,NA,NA,"Arbusto 50 cm alt., flores com pétalas róseas, estames amarelos.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-02-10 17:54:59-03","UNICAMP","UEC","196649","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Versiane, AFA","2017","05",NA,"Dutilh, JHA; Marcondes-Ferreira, W","1998","02","02","Brazil","Minas Gerais",NA,"BR-267, km 207, Cerca de 4 km depois de Bom Jardim de Minas, indo para Juiz de Fora.",NA,NA,NA,NA,NA,NA,"UEC138785","UEC138785","27",NA,NA,NA,"flor e fruto, Subarbusto de até 50 cm de altura, flores magenta com estames avermelhados, anteras amarelas. Campo de altitude ao lado da estrada.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-02-10 17:54:59-03","UNICAMP","UEC","196651","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Rodrigues, KF","2004",NA,NA,"Dutilh, JHA; Marcondes-Ferreira, W","1998","02","02","Brazil","Minas Gerais",NA,"BR-267, km 207, Cerca de 4 km depois de Bom Jardim de Minas, indo para Juiz de Fora.",NA,NA,NA,NA,NA,NA,"UEC138783","UEC138783","29",NA,NA,NA,"flor e fruto, Subarbusto de até 50 cm de altura, flores magenta com estames avermelhados, anteras marelas. Campo de altitude ao lado da estrada.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-01 16:34:56-03","UNICAMP","UEC","197046","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Chiavegatto, B","2008","06",NA,"Dutilh, JHA; Marcondes-Ferreira, W","1998","02","02","Brazil","Minas Gerais",NA,"BR 267, km 207, 4km depois de Bom Jardim de Minas, indo para Juiz de Fora",NA,NA,NA,NA,NA,NA,"UEC142369","UEC142369","24",NA,NA,NA,"Subarbusto até 50cm de altura, flores magenta com estames avermelhados, anteras amarelas; Campo de altitude ao lado da entrada","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-01 16:34:56-03","UNICAMP","UEC","202491","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.",NA,NA,NA,NA,"Versiane, AFA; Castello, ACD","2018","04","24","Brazil","Minas Gerais","Rio Acima","PARNA Serra da Gandarela","-43.69","-20.092639","-43.69","-20.092639","1523","1523","UEC182836","UEC182836","683",NA,NA,NA,"Arbusto, ca. 0.5 m alt. Hipanto e sépalas verdes; flores com pétalas róseas, estamens maiores com anteras róseas, menores amarelas. Campo limpo.; Campo rupestre, solo sobre canga","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-01 16:34:56-03","UNICAMP","UEC","202493","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.",NA,NA,NA,NA,"Versiane, AFA; Castello, ACD","2018","04","24","Brazil","Minas Gerais","Rio Acima","PARNA Serra da Gandarela","-43.690278","-20.092639","-43.690278","-20.092639","1523","1523","UEC182843","UEC182843","684",NA,NA,NA,"Arbusto, ca. 0.7 m alt. Hipanto e sépalas verdes; flores com corola róseas, estamens maiores com anteras róseas, menores amarelas. Campo limpo.; Campo rupestre, solo sobre canga","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-02-10 17:54:59-03","UNICAMP","UEC","21086","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Romero, R","1996","10",NA,"Shepherd, GJ; Kinoshita, LS; Shepherd, GJ","1980","02","24","Brazil","Minas Gerais",NA,"Serra do Caracol - Estrada entre Andrada",NA,NA,NA,NA,NA,NA,NA,NA,"10945",NA,NA,NA,"flor, Subarbusto até 30 cm, flores rosa-escuras, ou pálidas (variável). Beira da estrada.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-02-10 17:54:59-03","UNICAMP","UEC","25000","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Martins, E","1991","07",NA,"Shepherd, GJ; Kinoshita, LS; Shepherd, GJ","1980","08","01","Brazil","São Paulo",NA,"Serra da Bocaina - Estrada para Silveira, A 25 km de São José do Barreiro, perto da Fazenda Pinheirinho.",NA,NA,NA,NA,"1600","1600",NA,NA,"12833",NA,NA,NA,"flor, Subarbusto de 30 cm, flores vermelhas, com anteras amarelas. Em campo.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-02-10 17:54:59-03","UNICAMP","UEC","25097","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Martins, E","1991","08",NA,"Shepherd, GJ; Kinoshita, LS; Shepherd, GJ","1981","09","08","Brazil","São Paulo",NA,"Serra da Bocaina - Estrada para Fazenda, Campo ao lado do Rio Mambucaba.",NA,NA,NA,NA,"1600","1600",NA,NA,"12894",NA,NA,NA,"flor, Subarbusto de 30 cm, flores vermelho-purpurado. Estames amarelos. Planta levemente viscosa.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-02-10 17:54:59-03","UNICAMP","UEC","35753","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Romero, R","1998","05",NA,"Costa, JM; Krieger, L","1977","07","14","Brazil","Minas Gerais","Ibitipoca","Parque Florestal da Serra de Ibitipoca",NA,NA,NA,NA,"1300","1300",NA,NA,"s.n.",NA,NA,NA,"flor, Erva de 20-30 cm, flores róseo-arroxeadas.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-02-10 17:54:59-03","UNICAMP","UEC","35804","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Versiane, AFA","2018","04",NA,"Maria, J","1971","01","30","Brazil","Minas Gerais",NA,"Serra do Caraça, Seminário Tanque Grande.",NA,NA,NA,NA,NA,NA,"UEC157984","UEC157984","s.n.",NA,NA,NA,"flor","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-02-10 17:54:59-03","UNICAMP","UEC","35813","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Romero, R","1998","05",NA,"Krieger, L; Coons, MP; Souza, LT","1977","03","24","Brazil","Minas Gerais","Ibitipoca","Parque Florestal da Serra de Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,"77-317",NA,NA,NA,"flor e fruto, Subarbustinha de flores róseo-arroxeadas. Nos campos altos.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-01 16:34:56-03","UNICAMP","UEC","75461","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Chiavegatto, B","2008","11",NA,"Souza, VC; Souza, JP; Miyagi, PH","1995","03","08","Brazil","Minas Gerais","Ouro branco","Estrada entre Ouro Branco e o Morro do Gabriel, ca. 9km de Ouro Branco","-43.663639","-20.491556","-43.663639","-20.491556","1250","1250",NA,NA,"7911",NA,NA,NA,"Subarbusto muito ramificado na base, até 40cm alt.; cálice vinho; corola rósea; filetes róseo-avermelhados, apêndice e anteras amarelos. Campo arenoso; Campo rupestre","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-01 16:34:56-03","UNICAMP","UEC","99346","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Chiavegatto, B","2008","06",NA,"Dutilh, JHA; Marcondes-Ferreira, W","1998","02","02","Brazil","Minas Gerais",NA,"BR 267, km 207, 4km depois de Bom Jardim de Minas, indo para Juiz de Fora",NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,NA,"Subarbusto até 50cm de altura, flores magenta com estames avermelhados, anteras amarelas; Campo de altitude ao lado da entrada","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-02-10 17:55:07-03","UNICAMP","UEC","99349","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Versiane, AFA","2017","05",NA,"Dutilh, JHA; Marcondes-Ferreira, W","1998","02","02","Brazil","Minas Gerais",NA,"BR-267, km 207, Cerca de 4 km depois de Bom Jardim de Minas, indo para Juiz de Fora.",NA,NA,NA,NA,NA,NA,"UEC135396",NA,"27",NA,NA,NA,"flor e fruto, Subarbusto de até 50 cm de altura, flores magenta com estames avermelhados, anteras amarelas. Campo de altitude ao lado da estrada.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-02-10 17:55:07-03","UNICAMP","UEC","99351","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Rodrigues, KF","2004",NA,NA,"Dutilh, JHA; Marcondes-Ferreira, W","1998","02","02","Brazil","Minas Gerais",NA,"BR-267, km 207, Cerca de 4 km depois de Bom Jardim de Minas, indo para Juiz de Fora.",NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,"flor e fruto, Subarbusto de até 50 cm de altura, flores magenta com estames avermelhados, anteras marelas. Campo de altitude ao lado da estrada.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-01 16:34:56-03","UNICAMP","UEC","101776","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.","Romero, R","1999","03","18","Almeda, F; Romero, R; Robinson, O; Robinson, D","1998","05","24","Brazil","Minas Gerais","Carrancas","Estrada para a Pedreira do Guilherme, Próximo à pedreira.","-44.65","-21.5","-44.65","-21.5",NA,NA,NA,NA,"5245",NA,NA,NA,"Campo rupestre. Subarbusto em touceira, ca. 0,4m. Corola púrpura; anteras maiores vinho, conectivo vinho com apêndice anterior amarelo; anteras menores, conectivo e apêndice anterior amarelos, filetes e estilete róseos.","Magnoliopsida",NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"244","2020-02-10 17:55:07-03","UNICAMP","UEC","126158","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla laxa","(Schrad. & Mart.) A.DC.","Mello Barreto, HL",NA,NA,NA,"Mello Barreto, HL","1940","03","05","Brazil","Minas Gerais",NA,"Serra do Rola Moça, Divisas de betim e Brumadinho.",NA,NA,NA,NA,"1300","1400",NA,NA,"10670",NA,NA,NA,"flor, Subarbusto com flores violáceo-púrpura. Muito freqüente. Campo.","Magnoliopsida",NA,"laxa",NA,NA,NA,NA,NA,NA,NA
"245","2020-02-14 09:20:51-03","UNICAMP","UEC","40131","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Chiavegatto, B","2008","11",NA,"Weyland Vieira, MC","1987","05","02","Brazil","Minas Gerais","Aiuruoca","Bairro da Pedra antes de chegar ao Vale do Matutu.","-44.603099822998","-21.9755992889404",NA,NA,NA,NA,NA,NA,"1132",NA,NA,NA,"flor e fruto, Herbácea, flores de cor lilás-escuro. Campo de altitude.","Magnoliopsida",NA,NA,NA,"27460","auto",NA,NA,NA,NA
"246","2021-03-01 16:34:56-03","UNICAMP","UEC","117284","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Matsumoto, K",NA,NA,NA,"Matsumoto, K; Simões, AO; Lopes, CA","1997","11","12","Brazil","Minas Gerais","Carrancas","Cachoeira da Zilda","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC012784","UEC012784","541",NA,NA,NA,"Flores com pétalas púrpuras, apêndices, concetivo e estames menores amarelos.","Magnoliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA
"247","2020-02-10 17:54:59-03","UNICAMP","UEC","157589","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Matsumoto, K",NA,NA,NA,"Matsumoto, K; Martins, AB; Faria, AD; Okamoto, JM; Lopes, CA; Belinello, R","1997","03","27","Brazil","Minas Gerais","Carrancas","Cachoeira da Zilda, Afloramento rochoso.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC015763","UEC015763","255",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA
"248","2021-03-01 16:34:56-03","UNICAMP","UEC","117277","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Romero, R",NA,NA,NA,"Matsumoto, K; Romero, R; Jannini, AW; Lopes, CA","1997","07","10","Brazil","Minas Gerais","Carrancas","Cachoeira da Zilda, Campo rupestre.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC012754","UEC012754","396",NA,NA,NA,"Arbusto ca 70 cm.","Magnoliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA
"249","2021-03-01 16:34:56-03","UNICAMP","UEC","117280","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Matsumoto, K; Martins, AB",NA,NA,NA,"Matsumoto, K; Romero, R; Jannini, AW; Lopes, CA","1997","07","09","Brazil","Minas Gerais","Carrancas","Cachoeira Véu de Noiva, Campo rupestre.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC012791","UEC012791","360",NA,NA,NA,"Arbusto ca 40 cm, pétalas róseas, lacínias do cálice curtos, anteras filetes e conectivos amarelos.","Magnoliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA
"250","2021-03-01 16:34:56-03","UNICAMP","UEC","117286","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Matsumoto, K",NA,NA,NA,"Matsumoto, K; Martins, AB; Faria, AD; Okamoto, JM; Lopes, CA; Belinello, R","1997","03","26","Brazil","Minas Gerais","Carrancas","Caminho para Gruta da Ponte, Campo.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC012794","UEC012794","231",NA,NA,NA,"Flores com pétalas púrpuras.","Magnoliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA
"251","2021-03-01 16:34:56-03","UNICAMP","UEC","117281","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Matsumoto, K; Martins, AB",NA,NA,NA,"Matsumoto, K; Romero, R; Jannini, AW","1997","07","08","Brazil","Minas Gerais","Carrancas","Cruz das Almas","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC008009","UEC008009","345",NA,NA,NA,"Arbusto cespitoso, flores magenta.; Campo rupestre.","Magnoliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA
"252","2021-03-01 16:34:56-03","UNICAMP","UEC","117276","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Matsumoto, K; Martins, AB",NA,NA,NA,"Matsumoto, K; Romero, R; Jannini, AW; Lopes, CA","1997","07","08","Brazil","Minas Gerais","Carrancas","Cruz das Almas, Campo rupestre.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC012790","UEC012790","333",NA,NA,NA,"Arbusto cespitoso, pétalas róseas.","Magnoliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA
"253","2020-02-10 17:54:59-03","UNICAMP","UEC","47369","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Romero, R","1998","05",NA,"Kinoshita, LS; Lombardi, JA; Shepherd, GJ; Nogueira-Borges, HB; Zickel, CS; Suda, CNK","1987","07","02","Brazil","Minas Gerais","Carrancas","Descida da Serra Itutinga","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,NA,NA,"19200",NA,NA,NA,"flor e fruto, Erva com 40 cm de altura, flores purpúreas, estames amarelos.","Magnoliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA
"254","2020-02-10 17:54:59-03","UNICAMP","UEC","117271","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Matsumoto, K",NA,NA,NA,"Matsumoto, K; Martins, AB; Faria, AD; Okamoto, JM; Lopes, CA; Belinello, R","1997","03","26","Brazil","Minas Gerais","Carrancas","Estrada da Cachoeira da Toca, Campo.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC012792","UEC012792","223",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA
"255","2020-02-10 17:54:59-03","UNICAMP","UEC","117274","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Matsumoto, K",NA,NA,NA,"Matsumoto, K; Romero, R; Jannini, AW; Lopes, CA","1997","07","08","Brazil","Minas Gerais","Carrancas","Fazenda Mato Dentro, Em Pedreira próximo da escola João Albertino.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC012795","UEC012795","330",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA
"256","2021-03-01 16:34:56-03","UNICAMP","UEC","117288","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Matsumoto, K",NA,NA,NA,"Matsumoto, K; Simões, AO","1998","02","03","Brazil","Minas Gerais","Carrancas","Pedreira do Guilherme","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC008008","UEC008008","634",NA,NA,NA,"Afloramento rochoso.","Magnoliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA
"257","2021-03-01 16:34:56-03","UNICAMP","UEC","117282","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Matsumoto, K; Martins, AB",NA,NA,NA,"Matsumoto, K; Romero, R; Jannini, AW","1997","07","08","Brazil","Minas Gerais","Carrancas","Pedreira do Guilherme","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC008010","UEC008010","317",NA,NA,NA,"Arbusto ca. 50cm, pétala púrpura, estame e conectivo amarelos, filete púrpura.; Campo rupestre.","Magnoliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA
"258","2021-03-01 16:34:56-03","UNICAMP","UEC","117278","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Matsumoto, K; Martins, AB",NA,NA,NA,"Matsumoto, K; Faria, AD; Jannini, AW; Simões, AO; Lopes, CA; Singer, RB","1997","05","21","Brazil","Minas Gerais","Carrancas","Pedreira do Guilherme, Em campo rupestre..","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC012755","UEC012755","280",NA,NA,NA,"Arbusto ca 40 cm, flor púrpura.","Magnoliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA
"259","2021-03-01 16:34:56-03","UNICAMP","UEC","117279","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.","Matsumoto, K",NA,NA,NA,"Matsumoto, K; Simões, AO; Lopes, CA","1998","01","09","Brazil","Minas Gerais","Carrancas","Pedreira do Seo Vasco, Campo rupestre.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC012789","UEC012789","601",NA,NA,NA,"Arbusto ca 40 cm, pétalas róseas, lacínias do cálice curtos, anteras filetes e conectivos amarelos.","Magnoliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA
"260","2020-02-18 09:35:13-03","UNICAMP","UEC","102260","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.",NA,"2018","07",NA,"Kinoshita, LS; Simões, AO; Forster, W","1998","10","08","Brazil","Minas Gerais","Carrancas","Serra de Carrancas","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC161133","UEC161133","98/541",NA,NA,NA,"flor e fruto, Subarbusto, flor lilás. Afloramento junto à sede da fazenda do Sr. João Galdêncio.","Magnoliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA
"261","2021-03-01 16:34:56-03","UNICAMP","UEC","139730","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","A.DC.",NA,NA,NA,NA,"Simões, AO; Belinello, R; Matsumoto, K; Singer, RB","1998","11","10","Brazil","Minas Gerais","Carrancas","Serra de Carrancas, Cruz das almas, caminho para a propriedade do Sr. João Galdêncio.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,NA,NA,"371",NA,NA,NA,"Arbusto, cerca de 60cm, pétalas magenta, etames maiores com filetes e conectivos magenta e anteras rubras, estames menores com filetes magenta e anteras amarelas.","Magnoliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA
