"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"48","2020-11-04 11:00:29-03","ESALQ","ESA","31721","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Leitão Filho, H.F. et al.","1996","02","06","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA031721","ESA031721","(Marchal) Frodin","2002",NA,NA,"34835.0",NA,NA,NA,NA,"Magnoliophyta",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:00:29-03","ESALQ","ESA","123054","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Zipparro, V.B.","2008","07","24","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA).","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA123054",NA,NA,NA,NA,NA,"2459.0",NA,NA,NA,NA,"Magnoliophyta",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:00:29-03","ESALQ","ESA","123073","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Zipparro, V.B.","2008","07","27","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA).","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA123073",NA,NA,NA,NA,NA,"2464.0",NA,NA,NA,NA,"Magnoliophyta",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"51","2020-11-04 10:54:42-03","ESALQ","ESA","141804","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Gibau, A.","T.B. Flores, P.E. Antonio, P.M.L.A. Santos, C.H. Almeida","2015","11","28","Brasil","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaina - Pedra da Macela - Transição entre campo de altitude e floresta - Beira da estrada.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"ESA141804",NA,"(Marchal) Frodin","2016","09","15","2189.0","Regenerante, 1,5m de altura.",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:00:29-03","ESALQ","ESA","129338","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Colletta, G.D.","2014","05","30","Brasil","São Paulo","Ubatuba","Picinguaba trilha 1,5 km sul do praia da fazenda","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA129338",NA,NA,NA,NA,NA,"1754.0","Árvore, 10m, frutos esverdeados",NA,NA,NA,"Magnoliophyta",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:00:29-03","ESALQ","ESA","88929","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Hatschbach, G.","Cervi, A.C. ; Silva, J.M.","2004","11","11","Brasil","Santa Catarina","Guaruva",NA,NA,NA,NA,NA,NA,NA,"ESA088929","ESA088929",NA,"2005",NA,NA,"8802.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:00:29-03","ESALQ","ESA","62752","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Kozera, C. et al.","1999","01","10","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA062752","ESA062752","(Marchal) Frodin","2002",NA,NA,"805.0",NA,NA,NA,NA,"Magnoliophyta",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:00:29-03","ESALQ","ESA","17455","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Moraes, P.L.R. et al.","1995","01","19","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA017455","ESA017455","(Marchal) Frodin","2002",NA,NA,"1154.0",NA,NA,NA,NA,"Magnoliophyta",NA,"27904","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:00:29-03","ESALQ","ESA","112115","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Corrêa, A.C. & Souza, V.C.","Machado, M.S.C.","2008","09","21","Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,"ESA112115","ESA112115",NA,NA,NA,NA,"4.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:00:29-03","ESALQ","ESA","125187","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Virillo, C.B.","2013","04","01","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE - Trilha da Chaminé, Floresta Ombrófila Densa na beira do ribeirão do veado","-47.204722","-24.110555","-47.204722","-24.110555",NA,NA,"ESA125187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:00:29-03","ESALQ","ESA","4586","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Catharino, E.L.M. ; Jaramillo, C.B.J.","1985","12","10","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA004586","ESA004586","(Marchal) Frodin","2002",NA,NA,"514.0",NA,NA,NA,NA,"Magnoliophyta",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-04 10:54:42-03","ESALQ","ESA","139085","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Colletta, G.D","2016","03","29","Brasil","SP","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA139085",NA,"(Marchal) Frodin",NA,NA,NA,"2603.0","Árvore, 6m, estéril",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:00:29-03","ESALQ","ESA","106126","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Sampaio, D.","1905","06","26","Brasil","São Paulo","Cananéia","P.E. Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA106126","ESA106126",NA,NA,NA,NA,"30.0",NA,NA,NA,NA,"Magnoliophyta",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:00:29-03","ESALQ","ESA","109363","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Sampaio, D.",NA,NA,NA,"Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA109363",NA,NA,NA,NA,NA,"171.0",NA,NA,NA,NA,"Magnoliophyta",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:00:29-03","ESALQ","ESA","96584","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Fiaschi, P. et al.","2006","06","22","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"ESA096584","ESA096584","(Marchal) Frodin",NA,NA,NA,"3080.0",NA,NA,NA,NA,"Magnoliophyta",NA,"38855","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:00:29-03","ESALQ","ESA","62750","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Sampaio, D. et al.","1999","01","06","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA062750","ESA062750","(Marchal) Frodin","2002",NA,NA,"61.0",NA,NA,NA,NA,"Magnoliophyta",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:00:29-03","ESALQ","ESA","104319","PreservedSpecimen","Plantae","Araliaceae","Schefflera","navarroi",NA,"Schefflera navarroi","Aguiar, O.T.","Aguiar, O.T.","2002","03","14","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA104319",NA,NA,"2002","03","17",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"27904","auto",NA,NA,NA,NA,NA,NA
"65","2021-01-14 15:23:33-03","MN","R","91837","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.",NA,"1872","06","18","Brasil","Rio de Janeiro","Tijuca",NA,NA,NA,NA,NA,NA,NA,"R010065005,R010065006,R010065007",NA,"(Marchal) Frodin","2010","03","25","943","Herb. J. de Saldanha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-01-14 15:23:33-03","MN","R","193771","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Moreira, B.A","1993","10","19","Brasil","Rio de Janeiro","Parati",NA,"-44.7131004333496","-23.2178001403809","44°30'/44°51'W","23°10'/23°23'S","120","120","R010063988,R010063989",NA,"(Marchal) Frodin","2002","11",NA,NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:23:33-03","MN","R","9792","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Glaziou, A.F.M.","1871","02","18","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"R000009792","R000009792_001 R000009792_002","(Marchal) Frodin","2002",NA,NA,"1495","Plantas do Brasil Central",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"68","2021-01-14 15:23:33-03","MN","R","38332","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Velloso, H.P.","1943","09","02","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"R010065008,R010065009",NA,"(Marchal) Frodin",NA,NA,NA,"479",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:23:33-03","MN","R","138652","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Vidal, J.","1912","09","29","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"1030","1030","R010063985,R010063986,R010063987",NA,"(Marchal) Frodin","2002","11",NA,"4563",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"70","2021-01-14 15:23:33-03","MN","R","22076","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Brade, A.C.","1923","02","03","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"R010065003,R010065004",NA,"(Marchal) Frodin","2010","03","25","9027",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"71","2015-07-02 14:00:34-03","JBP","HPL","11063","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","G.A.D.C. Franco","R.T. Polisel","2006","06","07","Brasil","SP","Juquitiba","Coletado no Recanto Maria Tereza, estrada da Palestina (BR116, km 330), km 4, abaixo do viveiro (S 23° 58' 0; W 47° 6' 0, 700 m).","-47.06","-23.93",NA,NA,NA,NA,NA,NA,"(March.) Frodin","2006","09","10","362",NA,NA,NA,NA,NA,NA,"24559","auto",NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:33:43-03","IAP","PACA-AGP","50374","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","Rambo, B.","1951","07","20","Brasil","SC","Biguaçu",NA,"-48.6556015014648","-27.4941997528076",NA,NA,NA,NA,"PACA050374",NA,"(Marchal) Frodin","2011","03",NA,NA,"Habitat: In silva primaeva. Fenofase: estéril",NA,NA,NA,"Magnoliophyta","Umbellales","20442","auto","Magnoliatae",NA,NA,NA,NA,NA
"73","2019-08-27 13:33:43-03","IAP","PACA-AGP","58199","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","R. Klein","1949","11","10","Brasil","SC","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","PACA058199",NA,"(Marchal) Frodin","2011","03",NA,"187","HBR 7201. Eq. Ecologia nr. 69b. Altura 20m. Habitat: In silva. Mata. Fenofase: fruto Hábito: árvore",NA,NA,NA,"Magnoliophyta","Umbellales","19684","auto","Magnoliatae",NA,NA,NA,NA,NA
"74","2019-08-27 13:33:43-03","IAP","PACA-AGP","50730","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","Reitz, R.","1948","11","02","Brasil","SC","Brusque","Monte Spitzkopf","-48.9174995422363","-27.0981006622314",NA,NA,"350","350","PACA050730",NA,"(Marchal) Frodin","2011","03",NA,"3788","Altura de 8m. Habitat: In silva primaeva. Mata. Fenofase: flor branca Hábito: árvore",NA,NA,NA,"Magnoliophyta","Umbellales","19684","auto","Magnoliatae",NA,NA,NA,NA,NA
"75","2019-08-27 13:33:43-03","IAP","PACA-AGP","47649","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","Reitz, R.","1947","10","27","Brasil","SC","Brusque","Morro da Bateia","-48.9174995422363","-27.0981006622314",NA,NA,"340","340","PACA047649",NA,"(Marchal) Frodin","2011","03",NA,"2771","Altura 6m. Habitat: In silva primaeva. Mata virgem - cume. Fenofase: alabastris novis Hábito: árvore",NA,NA,NA,"Magnoliophyta","Umbellales","19684","auto","Magnoliatae",NA,NA,NA,NA,NA
"76","2019-08-27 13:33:43-03","IAP","PACA-AGP","65142","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","Reitz & Klein","1954","09","30","Brasil","SC","Itajaí","Luis Alves - Braço Joaquim","-48.6618995666504","-26.9078006744385",NA,NA,"400","400","PACA065142",NA,"(Marchal) Frodin","2011","03",NA,"2144","Altura de 10m. HBR 9603. Habitat: Mata. Fenofase: flor em botão Hábito: árvore",NA,NA,NA,"Magnoliophyta","Umbellales","27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"77","2019-08-27 13:33:43-03","IAP","PACA-AGP","65141","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","R. M. Klein","1954","08","12","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"300","300","PACA065141",NA,"(Marchal) Frodin","2011","03",NA,"799","Altura 20m. HBR 9604. Habitat: Mata. Fenofase: flor esverdeada Hábito: árvore",NA,NA,NA,"Magnoliophyta","Umbellales","27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"78","2019-08-27 13:33:43-03","IAP","PACA-AGP","64780","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","Reitz, R.","1957","06","21","Brasil","SC","Joinville","Estr. Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"650","650","PACA064780",NA,"(Marchal) Frodin","2011","03",NA,"4399","Altura de 15m. HBR 16477. Habitat: Mata. Fenofase: flor esverdeada Hábito: árvore",NA,NA,NA,"Magnoliophyta","Umbellales","37150","auto","Magnoliatae",NA,NA,NA,NA,NA
"79","2019-08-27 13:33:43-03","IAP","PACA-AGP","64782","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","Reitz, R.","1956","09","06","Brasil","SC","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"300","300","PACA064782",NA,"(Marchal) Frodin","2011","03",NA,"3620","Altura de 15m. HBR 16473. Habitat: Mata. Fenofase: flor esverdeada Hábito: árvore",NA,NA,NA,"Magnoliophyta","Umbellales","31105","auto","Magnoliatae",NA,NA,NA,NA,NA
"80","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0013094","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","M. Sobral","G. Hatschbach; J. M. Silva, F. Deodato","1996","7","6","Brazil","Espírito Santo",NA,"Mata Fria (Mun. Venda Nova do Imigrante).","-41.27703","-20.331291",NA,NA,"900","1000",NA,NA,"(Marchal) Frodin",NA,NA,NA,"65191","Arvore, 6m, tronco fino, ramoso no ápice.",NA,NA,NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-21 14:30:57-03","UFJF","CESJ","68581","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","B. Moreira","B. Moreira; L.C.D. Dias","2015","05","22","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta nebular, trilha da janela do céu, próxima ao areal","-43.878056","-21.679444","-43.878056","-21.679444","1600","1600","CESJ068581","CESJ068581","(Marchal) Frodin","2016",NA,NA,"247","Árvore, frutos verdes, 5m. Interior de mata","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-21 14:30:57-03","UFJF","CESJ","16512","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","L.C.Pereira","L. Krieger","1952","05","05","Brasil","Minas Gerais","Lima Duarte","Serra de Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ016512","CESJ016512","(Marchal) Frodin","2011","09","28","CESJ16512","Árvore pequena, 5-6m, ramos frágeis, na mata, flores esverdeadas.","América do Sul",NA,NA,"Angiosperma",NA,"30417","auto",NA,NA,NA,NA,NA,NA
"83","2019-11-21 14:30:57-03","UFJF","CESJ","62941","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","D.S. Santiago; J.H.C. Ribeiro","2013","05","31","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Interior da Mata de Araucária proxima a antiga estrada para Alagoa","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,"CESJ062941","CESJ062941","(Marchal) Frodin","2013","08",NA,"563","Árvore, ca. 10 m, frutos verdes.","América do Sul",NA,NA,"Angiosperma",NA,"29865","auto",NA,NA,NA,NA,NA,NA
"84","2019-11-21 14:30:57-03","UFJF","CESJ","62510","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","D.S. Santiago; L. Menini Neto; S.G. Furtado","2013","03","29","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Interior da Mata de Araucária, próximo a antiga estrada para Alagoa.","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,"CESJ062510","CESJ062510","(Marchal) Frodin","2013","08",NA,"487","Árvore, ca. 9 m, inflorescência verde clara.","América do Sul",NA,NA,"Angiosperma",NA,"29865","auto",NA,NA,NA,NA,NA,NA
"85","2021-04-07 11:41:08-03","UFMS","CGMS","49766","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus",NA,"M.G. Caxambu; et al.","2012","04","29","Brasil","São Paulo","Pariquera-Açu","Propriedade do Senhor Flávio.","-47.8455555","-24.7963889","-47,8455555","-24,7963889","50","50","CGMS1079697",NA,"Marchal","2020",NA,NA,"4091","Fruto imaturos verdes. Fruto imaturos verdes. Habitat: Relevo: ondulado. Vegetação:Floresta Ombrófila Densa Submontana. Habito: Árvore. 7,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:22:37-03","UNICAMP","UEC","113854","S","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","Sanchez, M","Pedroni, F; Sanchez, M","1996","01","07","Brazil","São Paulo","Ubatuba","Picinguaba","-44.8","-23.366667","-44.8","-23.366667",NA,NA,"UEC164572","UEC164572","Marchal",NA,NA,NA,"242","Mata de Planície, Restinga, árvore 888 com 9 de altura, com frutos imaturos.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:22:37-03","UNICAMP","UEC","113855","S","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","Sanchez, M","Pedroni, F; Sanchez, M","1995","12","14","Brazil","São Paulo","Ubatuba","Picinguaba","-44.8","-23.366667","-44.8","-23.366667",NA,NA,"UEC164574","UEC164574","Marchal",NA,NA,NA,"243","MAta de Planície, Restinga, árvore 1511 com 13 de altura, veg.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-25 09:27:02-03","UNICAMP","UEC","133421","S","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","Urbanetz, C","Urbanetz, C; Mariuza; Lelo; Domingos","2003","11","18","Brazil","São Paulo","Cananéia","Fazenda Folha Larga","-48.565019","-25.665047","-48.565019","-25.665047",NA,NA,"UEC164652",NA,"Marchal",NA,NA,NA,"220","Árvore de 202m, conhecida como rameira.; Trilha Kaá- Pozanga e trilha Paranã.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:22:37-03","UNICAMP","UEC","146554","S","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus",NA,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1997","01","16","Brazil","São Paulo","Ubatuba","Picinguaba","-44.8","-23.366667","-44.8","-23.366667",NA,NA,"UEC164552","UEC164552","Marchal",NA,NA,NA,"1575","Mata Atlântica de Enconsta, Morro do Corisco, altitude 1000m, árvore 547 com 16m de altura, vegetativo.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:22:37-03","UNICAMP","UEC","146644","S","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus",NA,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1997","01","16","Brazil","São Paulo","Ubatuba","Picinguaba","-44.8","-23.366667","-44.8","-23.366667",NA,NA,"UEC164554","UEC164554","Marchal",NA,NA,NA,"1575","Mata Atlântica de Enconsta, Morro do Corisco, altitude 1000m, árvore 547 com 16m de altura, vegetativo.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:22:37-03","UNICAMP","UEC","48546","S","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus",NA,"Hatschbach, G","1997","07","12","Brazil","Paraná","Parana","Col. S. Luiz",NA,NA,NA,NA,NA,NA,"UEC164573","UEC164573","Marchal",NA,NA,NA,"40024","Árvore 8m, restinga.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:22:37-03","UNICAMP","UEC","89207","S","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus",NA,"Toniato, MTZ; et al.","1993","11","17","Brazil","Rio de Janeiro","Angra dos Reis","Praia do Manduri","-44.633333","-23.033333","-44.633333","-23.033333",NA,NA,"UEC164651","UEC164651","Marchal",NA,NA,NA,"30160","Árvore 15m flores creme pequenas, frutos pequenos redondos.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:22:37-03","UNICAMP","UEC","132875","S","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","Urbanetz, C","Urbanetz, C; Mariuza; Lelo; Domingos","2003","10","01","Brazil","São Paulo","Cananéia","Fazenda Folha Larga","-24.883333","-47.916667","-24.883333","-47.916667",NA,NA,"UEC169545","UEC169545","Marchal",NA,NA,NA,"139","Árvore de 12m. botões.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
