"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","locality","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","infraspecificEpithet"
"140","2009-07-17 14:12:00-03","MO","MOBOT","3190029","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11807","1966","1","South America","Brazil","Goiás",NA,NA,NA,NA,"D. Legrand","Serra Dourada. Campo and cerrado, sandstone summit, Serra Dourada, 20 km. S.E. of Goiás Velho.","19",NA,"-50.0007883","-14.0007886","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2010-10-07 15:27:00-03","MO","MOBOT","3190062","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 13512","1966","3","South America","Brazil","Goiás",NA,NA,NA,NA,"D. Legrand","Serra dos Cristais. Creek margin, ca. 5 km. S. of Cristalina.","4",NA,"-48.0009167","-17.00075","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2016-01-27 16:18:00-02","MO","MOBOT","3207608","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Louis O. Williams|Vicente Assis","Williams 7599","1945","10","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"B.S. Amorim","In campo, Acaba Mundo, Serra da Curral.","3",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"143","2016-01-27 14:13:00-02","MO","MOBOT","100191822","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"George Eiten|Liene T. Eiten","Eiten 8595","1968","9","South America","Brazil","Mato Grosso",NA,NA,NA,NA,"B.S. Amorim","Serra do Roncador. Município de Barra do Garcas: 266 km along new road NNE of village of Xavantina. (6.2 km N along main road from turnoff to Royal Geographic Society base camp).","6",NA,"-51.75","-12.85","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"144","2020-07-31 16:50:44-03","UNESP-IBILCE","SJRP","13200","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"M.R. Pietrobom-Silva & P.G. Windisch; W. Oliveira","3833.0","1996","10","América do Sul","Brasil","Mato Grosso",NA,"Arbórea, botão bege",NA,NA,"M. Sobral","Cerca de 122 Km de Juína, rodovia Juína-Vilhena(RO)/Codemat BR-174, área reserva indígena Ewawene Nawe","10","Juína","-58.78333333","-12.21666667",NA,NA,NA,NA,"2010",NA,"-58.78333333","-12.21666667","Magnoliopsida",NA,NA,NA,NA,NA,NA
"145","2020-07-31 16:50:44-03","UNESP-IBILCE","SJRP","12806","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"M.R. Pietrobom-Silva & P.G. Windisch; W. Oliveira",NA,NA,NA,"América do Sul","Brasil","Mato Grosso",NA,"Flor branca, arbustiva, margem da mata;",NA,NA,"M. Sobral","Balneário Águas Quentes",NA,"Jucimeira","-54.8843994140625","-16.0506000518799",NA,NA,"53063","auto","2010",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"146","2020-08-31 09:08:08-03","INPA","INPA","108083","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Anderson, WR","10268","1973","05","Southern America","Brasil","Goiás",NA,NA,"INPA0108083","INPA0108083 INPA0108083_e INPA0108083_nd","Sobral, MEG; Souza, MAD de","Serra dos Pirineus, ca. 15km (straight line) N of Corumbá de Goiás","14",NA,"-48.8086","-15.78805","1250","1250",NA,NA,"2013","09","-48.8086","-15.78805",NA,NA,NA,NA,NA,NA,NA
"147","2020-08-31 09:08:08-03","INPA","INPA","177042","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Macêdo, M","3145","1993","08","Southern America","Brasil","Mato Grosso",NA,NA,"INPA0177042","INPA0177042 INPA0177042_e INPA0177042_e1","Sobral, MEG; Souza, MAD de","Cuiabá, Estrada da Chapada, km 28, lado direito.","10","Cuiabá","-56","-15.6",NA,NA,NA,NA,"2016","08","-56","-15.6",NA,NA,NA,NA,NA,NA,NA
"148","2017-11-24 14:11:48-02","UFLA","ESAL","2909","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,"arbusto; 1,4; ;; cerrado",NA,NA,"M. F. Santos",NA,NA,"Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2017-11-24 14:11:48-02","UFLA","ESAL","3542","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Lisete C. Davide et alii","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,"arbusto; 1,00; ;; cerrado",NA,NA,"M. F. Santos",NA,NA,"Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2017-11-24 14:11:48-02","UFLA","ESAL","2908","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,"arbusto; 1,20; ;; cerrado",NA,NA,"M. F. Santos",NA,NA,"Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2017-11-24 14:11:48-02","UFLA","ESAL","2633","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,"arbusto; 1,20 m; ;; cerrado",NA,NA,"M. F. Santos",NA,NA,"Pimenta","-45.798900604248","-20.4839000701904",NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-23 14:24:19-03","UFG","UFG","4251","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Rizzo, J.A.","4441","1969","09",NA,"Brasil","Goiás",NA,"Herbáceo. Corola branca.","UFG0004251","UFG0004251","Sobral, M.","Reserva Biológica da Serra Dourada, Área da UFG. Campo rupestre.","01","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-12 10:55:05-03","UFG","UFG","19234","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Marquete, R.; et al.","2568","1996","10",NA,"Brasil","Goiás",NA,"Subarbusto lenhoso, heliófila, rupícula com caule de casca lisa com pelos alvacentos; folhas coriáceas, discolores, fase adaxial verde e abaxial alvo/esverdeado. Fruto imaturos avermelhados, maduros negros nítidos.","UFG0019234","UFG0019234","Sobral, M.","Reserva Biológica da Serra Dourada, Reserva Biológica Prof. José Ângelo Rizzo - Serra Dourada, morro próximo ao olho d#?#agua. Solo pedregoso, relevo plano vegetação de campo rupestre.","12","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-23 14:24:19-03","UFG","UFG","17963","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Ferreira, H.D.","3090","1995","08",NA,"Brasil","Goiás",NA,"3,5m de altura, corola branca e sépalas verdes.","UFG0017963","UFG0017963","Sobral, M.",NA,"12","Jataí","-51.7144012451172","-17.8813991546631",NA,NA,"75073","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-23 14:24:19-03","UFG","UFG","5821","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Rizzo, J.A.; Barbosa, A.","5721","1970","11",NA,"Brasil","Goiás",NA,"Subarbusto de 40cm. Corola branca. Folhas pilosas.","UFG0005821","UFG0005821","Sobral, M.","Margem esquerda da estrada que demana a Fazenda Louzandira. Cerrado.","21","Goianira","-49.426399230957","-16.4960994720459",NA,NA,"19902","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-23 14:24:19-03","UFG","UFG","5645","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Rizzo, J.A.; Barbosa, A.","5508","1970","09",NA,"Brasil","Goiás",NA,"Subarbusto. Corola branca. Folha rígida.","UFG0005645","UFG0005645","Sobral, M.","Margem esquerda da estrada que demanda a Fazenda Louzandira. Cerrado.","19","Goianira","-49.426399230957","-16.4960994720459",NA,NA,"19902","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-12-19 11:19:54-03","UFG","UFG","4242","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Rizzo, J.A.","4703","1970","02",NA,"Brasil","Goiás",NA,"Subarbusto, fruto vermelho.",NA,NA,"Sobral, M.","Reserva Biológica da Serra Dourada, Área da UFG. Campo rupestre.","01","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-12 10:55:05-03","UFG","UFG","4244","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Rizzo, J.A.","4324","1969","07",NA,"Brasil","Goiás",NA,"Subarbarbusto, corola branca.","UFG0004244","UFG0004244","Sobral, M.","Reserva Biológica da Serra Dourada, Área da UFG. Campo rupestre.","02","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-12-19 11:19:54-03","UFG","UFG","4249","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Rizzo, J.A.","4480","1969","10",NA,"Brasil","Goiás",NA,"Herbáceo. Corola branca.",NA,NA,"Sobral, M.","Reserva Biológica da Serra Dourada, Área da UFG. Campo rupestre.","04","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-23 14:24:19-03","UFG","UFG","4252","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Rizzo, J.A.","4632","1970","01",NA,"Brasil","Goiás",NA,"Subarbusto, fruto vermelho.","UFG0004252","UFG0004252","Sobral, M.","Reserva Biológica da Serra Dourada, Área da UFG. Campo rupestre.","02","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-12-19 11:19:54-03","UFG","UFG","20215","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Gomes-Klein, V.L.; et al.","3338","1997","10",NA,"Brasil","Goiás",NA,"Planta herbácea ca. de 30 cm de altura, heliófila. Folhas discolores fortemente tomentosa, na face dorsal. Frutos escuros.",NA,NA,"Sobral, M.","Reserva Biológica da Serra Dourada, Margem direita da estrada que segue para o areal. Formação rupestre.","27","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-04 10:29:30-03","UFRPE","HST","19110","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"A.A.Ribeiro-Filho","276","2001","05",NA,"Brasil","Bahia",NA,"Arbusto ca. 1,5 m alt.; folhas coriáceas, discolores, adaxial verde-escuro, abaxial esbranquiçado com indumento fino e frágil; frutos imaturos amarelos e vermelhos, maduros pretos.","HST019110",NA,"L.S.Funch","Rio Mandassaia","17","Lençóis","-41.433333","-12.466667",NA,NA,NA,NA,"2001","05","41W26'","12S28'",NA,NA,NA,NA,NA,NA,NA
"163","2021-02-04 10:29:30-03","UFRPE","HST","20393","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"M.Aparecida da Silva; V.L.G.Klein, C.Monteiro, M.V.D.Queiroz, T.C.Conceição","7357","2011","06",NA,"Brasil","Goiás",NA,"Subarbusto ca. 0,5 m alt., em moita; folhas discolores verdes com cerosidade na face abaxial; inflorescência ferrugínea; flores com corola e estames esbranquiçados, cálice e botões florais ferrugíneos; frutos cor verde com pubescência","HST020393",NA,"P.O.Rosa","Serra dos Pirineus","03","Pirenópolis","-48.831944","-15.798611","1300","1300",NA,NA,"2014","03","48W49'55''","15S47'55''",NA,"19",NA,NA,NA,NA,NA
"164","2020-09-12 05:00:02-03","US","US","2861879","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"H. S. Irwin, R. Souza & R. R. Santos","13512","1966","3","South America - Neotropics","Brazil","Goiás",NA,NA,"US01893140","US01893140_01 US01893140_02",NA,"Creek margin, ca. 5 Km S of Cristalina","4","Goiás","-50.1403007507324","-15.9343996047974","1200",NA,"63502","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"165","2020-09-12 05:00:02-03","US","US","2963147","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"W. R. Anderson, P. A. Fryxell, S. R. Hill, R. R. Santos & R. Souza","8211","1973","4","South America - Neotropics","Brazil","Goiás",NA,NA,"US01893134","US01893134_01 US01893134_02",NA,"5 km by road E of Cristalina","5","Cristalina","-47.6136016845703","-16.7686004638672","1200",NA,"85457","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"166","2020-09-12 05:00:02-03","US","US","1570129","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"L. Riedel","629",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01893135","US01893135_01 US01893135_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"167","2020-09-12 05:00:02-03","US","US","1570123","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"L. Riedel","851",NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,NA,"US01893142","US01893142_01 US01893142_02",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"168","2020-09-12 05:00:02-03","US","US","2861942","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"H. S. Irwin, R. Souza & R. R. Santos","11807","1966","1","South America - Neotropics","Brazil","Goiás",NA,NA,"US01893139","US01893139_01 US01893139_02",NA,"Sandstone summit, Serra Dourada, ca. 20 SE of Goiás Velho","19","Goiás","-50.1403007507324","-15.9343996047974","800",NA,"63502","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"169","2020-09-12 05:00:02-03","US","US","2861906","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"H. S. Irwin, R. Souza & R. R. Santos","11730","1966","1","South America - Neotropics","Brazil","Goiás",NA,NA,"US01893138","US01893138_01 US01893138_02",NA,"Sandstone summit of Serra dourada, ca. 20 Km SE of Goiás Velho","18","Goiás","-50.1403007507324","-15.9343996047974","800",NA,"63502","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"170","2020-09-12 05:00:02-03","US","US","1123598","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Glaziou, --","21201","1895","2","South America - Neotropics","Brazil","Goiás",NA,NA,"US01893141","US01893141_01 US01893141_02",NA,"Entre Formoza e Itiquira","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"171","2020-09-12 05:00:02-03","US","US","2861701","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"H. S. Irwin & T. R. Soderstrom","6864","1964","10","South America - Neotropics","Brazil","Mato Grosso",NA,NA,"US01893137","US01893137_01 US01893137_02",NA,"Ca. 50 Km N of Barra do Garças, on road to Xavantina","14",NA,"-15.25","-15.88","300","400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"172","2020-09-12 05:00:02-03","US","US","2197129","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"A. Macedo","3443","1951","12","South America - Neotropics","Brazil","Goiás",NA,NA,"US01893136","US01893136_01 US01893136_02",NA,"Serra Dourada","13","Goiás","-50.1403007507324","-15.9343996047974",NA,NA,"63502","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"173","2020-09-02 16:34:04-03","Cenargen","CEN","105055","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Gustavo Paiva Evangelista Rocha","298","2013","07",NA,"Brasil","MG","Unicata",NA,"CEN00105055","CEN00105055","J. E. Q. Faria Júnior","Fazenda Palmeira.","30","UNAI","-47.238611","-16.558611","890","890",NA,NA,"2018","12","-47.238611","-16.558611",NA,NA,NA,"1",NA,NA,NA
"174","2020-09-02 16:34:04-03","Cenargen","CEN","101052","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Bárbara Pachêco","44","2017","05",NA,"Brasil","BA","Exsicatas","Embrapa Cerrados.","CEN00101052","CEN00101052","J. E. Q. Faria Júnior","Área da mineradora Anglo American Brasil.","03","BARRO ALTO","-49.031944","-15.104444",NA,NA,NA,NA,"2018","01","-49.031944","-15.104444",NA,NA,NA,"1",NA,NA,NA
"175","2020-09-02 16:34:04-03","Cenargen","CEN","86993","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Marcelo Fragomeni Simon","1979","2013","08",NA,"Brasil","MG","Exsicatas","Subarbusto 40 cm. Flores brancas.","CEN00086993","CEN00086993","J. E. Q. Faria Júnior","Estrada vicinal a 7 km W da entrada para a Cachoeira Casca D'Anta.","22","SAO ROQUE DE MINAS","-46.581388","-20.304444","1174","1174",NA,NA,"2015","10","-46.581388","-20.304444",NA,NA,NA,"2",NA,NA,NA
"176","2020-09-02 16:34:04-03","Cenargen","CEN","87000","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Marcelo Fragomeni Simon","1986","2013","08",NA,"Brasil","MG","Exsicatas","Subarbusto crescendo de xilopódio. Frutos maduros negros.","CEN00087000","CEN00087000","J. E. Q. Faria Júnior","Estrada vicinal a 13 km W da entrada para a Cachoeira Casca D'Anta.","22","SAO ROQUE DE MINAS","-46.594444","-20.325555","1363","1363",NA,NA,"2015","10","-46.594444","-20.325555",NA,NA,NA,"2",NA,NA,NA
"177","2020-09-02 16:34:04-03","Cenargen","CEN","76472","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Daniela Inácio Junqueira - UEG","142","2008","03",NA,"Brasil","GO","Exsicatas","Doação Herbário UEG - Morrinhos.","CEN00076472","CEN00076472","P. O. Rosa","Parque Estadual Serra de Caldas.","21","CALDAS NOVAS","-48.625","-17.74169921875",NA,NA,"36612","auto","2011","10",NA,NA,NA,NA,NA,"1",NA,NA,NA
"178","2020-10-16 10:36:31-03","UFG","HJ","7738","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Souza, L.F.","5010","2012","09",NA,"Brasil","Goiás",NA,NA,"HJ00007738",NA,"M. Sobral","Reserva do IBAMA.","23","Rio Verde","-50.985556","-17.7975",NA,NA,NA,NA,NA,NA,"50º59'8''W","17º47'51''S",NA,NA,NA,NA,NA,NA,NA
"179","2020-06-05 10:41:17-03","UFG","HJ","8567","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Carmello, S.M.; Fumes, T.F.; Lima, G.P.P.; Minarelli, A.M.; Ono, E.O.; Silva, A.A.; Silva, E.M.J.","30","1987","09",NA,"Brasil","Goiás",NA,"solo arenoso (filito e quartzito)","HJ00008567",NA,"D.F. Lima","Serra Dourada","09","Mossâmedes","-50.383333","-16.183333","900","900",NA,NA,"2016","07","50º23'W","16º11'S",NA,"20",NA,NA,NA,NA,NA
"180","2020-10-16 10:36:31-03","UFG","HJ","3759","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Souza, L.F.","1578","2004","11",NA,"Brasil","Goiás",NA,NA,"HJ00003759",NA,"M. Sobral","RPPN Pousada das Araras.","24","Serranópolis","-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA
"181","2020-10-16 10:36:31-03","UFG","HJ","7736","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Souza, L.F.","5332","2012","10",NA,"Brasil","Goiás",NA,NA,"HJ00007736",NA,"M. Sobral","Pousada do Rio Preto.","27","Rio Verde","-50.949722","-18.0775",NA,NA,NA,NA,NA,NA,"50º56'59''W","18º4'39''S",NA,NA,NA,NA,NA,NA,NA
"182","2020-05-07 10:21:09-03","UFG","HJ","7734","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Souza, L.F.","5219","2012","09",NA,"Brasil","Goiás",NA,NA,"HJ00007734",NA,"Luzia Francisca de Souza","Vale do Rio Sucupira.","27","Doverlândia","-52.253333","-16.6375","550","550",NA,NA,"2013","10","52º15'12''W","16º38'15''S",NA,"20",NA,NA,NA,NA,NA
"183","2020-10-16 10:36:31-03","UFG","HJ","7735","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Souza, L.F.","5186","2012","09",NA,"Brasil","Goiás",NA,NA,"HJ00007735",NA,"L.F. Souza","Zona Rural.","27","Santa Rita do Araguaia","-53.193611","-17.383611",NA,NA,NA,NA,NA,NA,"53º11'37''W","17º23'1''S",NA,NA,NA,NA,NA,NA,NA
"184","2020-10-16 10:36:31-03","UFG","HJ","7739","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Souza, L.F.","5009","2012","09",NA,"Brasil","Goiás",NA,NA,"HJ00007739",NA,"M. Sobral","Reserva do IBAMA.","23","Rio Verde","-50.985556","-17.7975",NA,NA,NA,NA,NA,NA,"50º59'8''W","17º47'51''S",NA,NA,NA,NA,NA,NA,NA
"185","2020-10-16 10:36:31-03","UFG","HJ","7737","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Souza, L.F.","4965","2012","09",NA,"Brasil","Goiás",NA,NA,"HJ00007737",NA,"M. Sobral","Remanescente próximo GO 158.","21","Caiapônia","-50.93","-17.195556","778","778",NA,NA,NA,NA,"50º55'48''W","17º11'44''S",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-13 11:27:18-03","USP","SPF","121882","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Windisch, PG","7166","1992","10",NA,"Brasil","Mato Grosso",NA,NA,"SPF00121882",NA,"Lima, DF",NA,"23","Água Boa","-51.75","-13.916667","300","300",NA,NA,"2016","06","-51.75","-13.916667",NA,NA,NA,NA,NA,NA,NA
"187","2019-11-13 11:27:18-03","USP","SPF","160341","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Vieira, S","320","2003","01",NA,"Brasil","Minas Gerais",NA,NA,"SPF00160341",NA,"Sobral, M","Serra da Moeda","11","Moeda","-43.95725","-20.286583",NA,NA,NA,NA,"2003","09","-43.95725","-20.286583",NA,NA,NA,NA,NA,NA,NA
"188","2019-11-13 11:27:18-03","USP","SPF","223217","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Simon, MF","1965","2013","08",NA,"Brasil","Minas Gerais",NA,NA,"SPF00223217",NA,"Santos, MF","Estrada vicinal 29 km E de Delfinópolis. Cachoeira Bateia.","21","Delfinópolis","-46.713333","-20.366389","1000","1000",NA,NA,"2015",NA,"-46.713333","-20.366389",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-13 11:27:18-03","USP","SPF","92552","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Giulietti, AM","CFCR13632","1994","01",NA,"Brasil","Minas Gerais",NA,NA,"SPF00092552",NA,"Sobral, M","Parque Nacional da Serra da Canastra","12","São Roque de Minas","-46.416111","-20.267222","1095","1095",NA,NA,"2004",NA,"-46.416111","-20.267222",NA,NA,NA,NA,NA,NA,NA
"190","2019-11-13 11:27:18-03","USP","SPF","165106","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Hatschbach, G","34037","1974","02",NA,"Brasil","Mato Grosso",NA,NA,"SPF00165106",NA,"Sobral, M",NA,"11","Itiquira","-54.1502990722656","-17.2089004516602",NA,NA,"148503","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-10-07 09:35:48-03","UEFS","HUEFS","233881","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Azevêdo-Gonçalves, C.F.de",NA,"2006","11",NA,"Brasil","Bahia",NA,NA,"HUEFS0233881",NA,"A.Stadnik","Gerais da Pedra Branca, área da empresa Bagisa.","10","Piatã","-41.7728004455566","-13.1519002914429",NA,NA,"41184","auto","2019","07",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
