"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"46","2021-03-15 16:37:00-03","NY","NYBG","447931","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","G. Guarim Neto","H. A. Weddell","s.n.","1844",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=414834' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447931","NY00447931_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","447907","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","M. S. Ferrucci","G. G. Hatschbach","69189","1999","05","20","South America","Brazil","Espírito Santo","Conceiçao da Barra","Itaúnas.","-39.7319","-18.5933","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=414849' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447907","NY00447907_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","447916","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","P. Acevedo-Rodríguez","A. M. V. de Carvalho","733","1981","07","18","South America","Brazil","Bahia","Ilhéus","Litoral Sul. Cana Brava, 5 km ao S de Olivença.","-39.0492","-14.7892","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=414853' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447916","NY00447916_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","447939","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","T. D. Pennington","L. Riedel","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=414845' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447939","NY00447939_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","447918","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"H. C. de Lima","3803","1990","06","03","South America","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Estrada entre Hotel Sao Joao e Sitio Fazenda Velha.","-42.533","-22.508","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=414867' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447918","NY00447918_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","447917","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"C. M. B. Correia","150","1990","11","11","South America","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima. Sitio Sophronites.","-42.05","-22","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=414866' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447917","NY00447917_01","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","447934","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","G. Guarim Neto","F. Segadas-Vianna","I-795","1953","08","12","South America","Brazil","Rio de Janeiro","Cabo Frio","Arraial do Cabo, Pontal Beach. Na fímbria das moitas da regiao das antedunas.","-42.0317","-22.9467","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=414837' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447934","NY00447934_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","447928","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","P. Acevedo-Rodríguez","S. A. Mori","13713","1981","04","21","South America","Brazil","Bahia","Ilhéus","On road from Olivença to Una, 20 km S of Olivença.","-39.0019852","-15.1242526","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=414858' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447928","NY00447928_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-29 11:32:32-03","UFRJ","RFA","37262","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Manão, C. Y G.","R.S. Couto","430","2010","08","15",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande, restinga de Lopes Mendes.","-44.3180999755859","-23.0067005157471",NA,"Árvore (10m) frequente na restinga com frutos amarelo-esverdeado imaturos.","RFA24080",NA,NA,NA,"2018","05","18","32988","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-06-29 11:32:32-03","UFRJ","RFA","35383","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","C. M. Vieira","Cláudia M. Vieira; M. A. Louzada et I. Aximoff","1780","2007","04","06",NA,"Brasil","Rio de Janeiro","Itaboraí","Fazenda Pedra Bonita","-42.8594017028809","-22.7444000244141",NA,"Árvore na borda da mata. Folhas verdes discolores. Frutos verdes","RFA22772",NA,"18","18",NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:32:32-03","UFRJ","RFA","35240","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","C.M.Vieira","Cláudia M. Vieira","1624","2003","10","11",NA,"Brasil","Rio de Janeiro","Macaé","Rodovia Amaral Peixoto (RJ-106), km 170, loteamento Morada da Praia","-41.7868995666504","-22.3708000183105",NA,"Arvoreta 4 m de altura; Folhas verdes discolores. frutos imaturos verdes","RFA22667",NA,NA,NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:32:32-03","UFRJ","RFA","16915","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","G. V. Somner","P. Occhioni","7600","1975","07","12",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Serra de Friburgo","-42.5311012268066","-22.2819004058838",NA,"Arbusto, fruto.","RFA14283",NA,NA,NA,"1984","04","23","33190","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-11-13 09:20:54-03","UFRJ","RFA","23218","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Cézio Pereira; Fernando; Joanito",NA,"1989","11","20",NA,"Brasil","Rio de Janeiro","Paraty","Porto Saí","-44.7131004333496","-23.2178001403809",NA,NA,"RFA18941",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 11:32:32-03","UFRJ","RFA","21625","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Arline S. de Oliveira","E.M. Occhioni; C.M. Rizzini 341","320","1986","05","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha da Marambaia, caminho entre Praia da Base e Praia Grande","-43.2075004577637","-22.9027996063232",NA,"Árvore com 8 - 10m de altura bastante ramificada. Coberta por líquens foliáceos. Frutos imaturos verdes.","RFA17864",NA,NA,NA,"1988",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:32:32-03","UFRJ","RFA","21416","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","G. V. Somner","Paulo Nunes",NA,"1979","09","00",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Barra da Tijuca","-43.2075004577637","-22.9027996063232",NA,"Arvoreta 3 - 4m.","RFA17705",NA,NA,NA,"1999","04","14","57442","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 11:32:32-03","UFRJ","RFA","37377","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"M.M. Moreira.; T. S. Coser, M. O. Pellegrin, M. Schneider.","122","2010","08","02",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Grumari (APA), Av. Estado da Guanabara","-43.2075004577637","-22.9027996063232",NA,"Arbusto, fruto cordiformes verdes, folhas discolores.","RFA24155",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:32:32-03","UFRJ","RFA","36345","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"M.M. Moreira.; M.O.Silva, L.J.S.Pinto & M. A. Schneider","105","2010","02","04",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Grumari (APA), Av. Estado da Guanabara","-43.2075004577637","-22.9027996063232",NA,"Árvore 4,5 metros de altura , folhas concolores, Inflorescência ereta, flores em antese creme","RFA23168",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:32:32-03","UFRJ","RFA","34262","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"R. S. Candido; H. F. da Costa. A. C. G. Ramos. R. Cotrim.","54","2008","07","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Grumari (APA) próximo da Av. Estado da Guanabara","-43.2075004577637","-22.9027996063232",NA,"Árvore ca 6 m. alt. frutos verdes imaturos cordiforme.","RFA22111",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-13 09:20:54-03","UFRJ","RFA","32473","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"R.C. Lopes; D. M. C. Santos, S. N. C. Menezes & A. C. G. Ramos","161","2006","03","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Grumari (APA), próximo da Av. Estado da Guanabara","-43.2075004577637","-22.9027996063232",NA,"Árvore ca 2,50 m altura, folha composta, inflorescência com botões amarelo claro","RFA21111",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:32:32-03","UFRJ","RFA","4416","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","G. V. Somner","E. Pereira; P. Occhioni 1571","3955","1958","07","01",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,"Arbusto com fruto.","RFA25095",NA,NA,NA,"1999","04","14","57442","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:32:32-03","UFRJ","RFA","28343","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Genise V. Somner","H.M. Dias; A. de C. Borges","39","2003","05","30",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia. Comunidade arbustiva fechada de restinga, as margens da estrada que leva para a linha 2, na área do Exército","-43.4","-22.816667",NA,"Arvoreta ca. 5,5 m de altura; heliófilo, pouco frequente; trifoliada no final do ramo foliar; estéril Habitat: Restinga de Marambaia","RFA19933",NA,NA,NA,"2003",NA,NA,NA,NA,"43º24'W","22º49'S",NA,NA,NA,NA,NA
"67","2020-06-29 11:32:32-03","UFRJ","RFA","33654","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Machado, N.C.; Konno, T.U.P. ; Fontella-Perreira, J.; Castilhori, M.F.","43","2008","08","29",NA,"Brasil","Rio de Janeiro","Carapebus","PARNA Restinga de Jurubatiba. PNRJ próximo a praia em formação arbustiva","-41.705833","-22.236944",NA,"Árvore ca. de 2,2 m de altura. Frutos amarelos deiscentes sementes negra com arilo branco oleoso","RFA33589",NA,NA,NA,NA,NA,NA,NA,NA,"41º42'21''W","22º14'13''S",NA,NA,NA,NA,NA
"68","2020-06-29 11:32:32-03","UFRJ","RFA","22424","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","M.A.P. Accardo Filho","Cézio Pereira",NA,"1988","09","20",NA,"Brasil","Rio de Janeiro","Maricá","Barra de Maricá. Área B2","-42.8185997009277","-22.9193992614746",NA,"Em fruto","RFA18469",NA,NA,NA,"2019","05","21","20726","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 11:32:32-03","UFRJ","RFA","29512","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Somner,G.V.","M.C.L. Ramos; R.Pellens","73","1992","06","08",NA,"Brasil","Rio de Janeiro","Maricá","Ilha Cardosa","-42.8185997009277","-22.9193992614746",NA,"Árvore 8 m de altura; botões","RFA20141",NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 11:32:32-03","UFRJ","RFA","29513","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Somner,G.V.","M.C.L.Ramos; R.Pellens","1","1991","09","00",NA,"Brasil","Rio de Janeiro","Maricá","Ilha Cardosa","-42.8185997009277","-22.9193992614746",NA,"Árvore com frutos Habito: Árvore","RFA20142",NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-13 09:20:54-03","UFRJ","RFA","42334","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","C.Y G. Manão","C.E. Diniz","s.n.","1996","10","30",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Grumari","-43.2075004577637","-22.9027996063232",NA,"Heliófila. Arbusto. frutos maduros amarelados","RFA36235",NA,NA,NA,"2015","01","25","57442","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-06-29 11:32:32-03","UFRJ","RFA","22076","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","A.A.M. de Barros","A.A.M. de Barros; M.D. Senna","292","1988","04","26",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Grumari","-43.2075004577637","-22.9027996063232",NA,"Árvore ca 5 - 6 m de altura. Frutos verdes. Frutos na carpoteca.","RFA18224",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-06-29 11:32:32-03","UFRJ","RFA","21692","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","C.P. Bove","E.M. Occhioni; A.A.M. de Barros 39, C.P. Bove 46","558","1986","10","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha da Marambaia, Praia Grande","-43.2075004577637","-22.9027996063232",NA,"Arvoreta com +/- 6m de altura, ramificado desde a base. Frutos amarelos cordiformes; sementes pretas com arilo branco","RFA17897",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-06-29 11:32:32-03","UFRJ","RFA","21469","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Arline S. de Oliveira","C.M. Rizzini","278","1985","12","18",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha da Marambaia, Praia Grande","-43.2075004577637","-22.9027996063232",NA,"Arbusto ca. 60 de altura, presença de epífitas no caule (bromélias e Pollypodium vaceinifolium), fruto tribolado fechado, verde com manchas avermelhadas","RFA17749",NA,NA,NA,"1988",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-13 09:20:54-03","UFRJ","RFA","- Carpo 21692","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","G. Barroso","E.M. Occhioni","558","1986","01","15",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha de Marambaia","-43.2075004577637","-22.9027996063232",NA,NA,"RFA-Carpo43278",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-06-29 11:32:32-03","UFRJ","RFA","14157","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Genise V. Somner","P. Occhioni","5710","1973","07","25",NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Orgãos, km 55, Rodovia","-42.9655990600586","-22.4122009277344",NA,"Arvoreta de flor creme.","RFA12623",NA,NA,NA,"1984","04","23","38539","auto",NA,NA,NA,NA,NA,NA,NA
"77","2019-11-19 15:45:03-03","UNEB","HUNEB","7309","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,NA,"Lima, L.C.L.","199","2002","08","27",NA,"Brasil","Bahia","Inhambupe","Associação dos Apicultores de Inhambupe","-38.353099822998","-11.7843999862671",NA,NA,"HUNEB0007309",NA,NA,NA,NA,NA,NA,"34892","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"78","2019-11-19 15:45:03-03","UNEB","HUNEB","3422","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Sapindaceae","Cupania","emarginata","Cupania emarginata","Camb.",NA,"Passos, L.A.","44006","1999","08","08",NA,"Brasil","Bahia","Ibicoara","Chapada Diamantina, Faz. Ribeirão da Serra, margem do Rio Sincorá, ca. 2 km a Nordeste da sede.","-41.283333","-13.4",NA,NA,"HUNEB0003422",NA,"900","900",NA,NA,NA,NA,NA,"41W17'","13S24'","Dicotyledoneae",NA,NA,NA,NA
"79","2019-11-19 15:45:03-03","UNEB","HUNEB","9600","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Sapindaceae","Cupania","emarginata","Cupania emarginata","Camb.",NA,"Guedes, M.L.","11221ALCB67237","2004","12","18",NA,"Brasil","Bahia","Lamarão do passé","Região Metropolitana de Salvador, Próximo a um dos braços da represa do Joanes","-38.4","-12.583333",NA,"Alguns indivíduos arbóreos","HUNEB0009600",NA,NA,NA,NA,NA,NA,NA,NA,"38W24'0''","12S35'0''","Dicotyledoneae",NA,NA,NA,NA
"80","2019-11-19 15:45:03-03","UNEB","HUNEB","10485","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,NA,"Guedes, M.L.","ALCB 78102",NA,NA,NA,NA,"Brasil","Bahia","Mucugê","Chapada Diamantina, Próximo ao cemitério.","-41.3708000183105","-13.0052995681763",NA,NA,"HUNEB0010485",NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"81","2021-03-30 12:48:51-03","EAO","IAN","40158","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Saint-Hilaire","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN040158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:48:51-03","EAO","IAN","87911","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Smith, LB","Smith, LB; Magnanini, PWA","6539","1952","04","11","Southern America","Brasil","Distrito Federal",NA,"Praia de Grumari, near Guaratiba, near sea level.",NA,NA,NA,NA,"IAN087911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2013-09-13 13:19:53-03","EBDA","BAH","5041","S","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Edna L.P.G. de Oliveira","Maurício Nobrega Cavalcante","1","1985","03","11",NA,"Brasil","Bahia","Araçás","Faz. Lagoa","-38.2025","-12.2111",NA,NA,NA,NA,NA,NA,"1985","03",NA,"22437","auto",NA,NA,NA,NA,NA,NA,NA
"84","2013-11-22 14:37:46-02","EBDA","BAH","7884","S","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"L.A. Matos Silva,","2550","1988","09","20",NA,"Brasil","Bahia","Cairu","Fazenda Parafuso, do outro lado do rio.","-39.0439","-13.4869",NA,"Árvore, 10m x 35cm. Frutos imaturos, verde-amarelados.",NA,NA,NA,NA,NA,NA,NA,"24756","auto",NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:24:32-03","UFBA","ALCB","64232","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Perdiz, R","Guedes, ML; et al.","10658","2003","11","02","Southern America","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, Santo André","-39","-16.233333",NA,"Ca. 5m.; folíolos coriáceos, discolores. Frutos cápsulas amarelas, semente preta com arílo alvo.","ALCB066707",NA,NA,NA,"2010",NA,NA,NA,NA,"-39","-16.233333",NA,NA,NA,NA,NA
