"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"245","2016-04-07 09:43:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring",NA,NA,"Vellozo, JMC",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"in monte Corcovado et ad ripas fluv. Taguahy, Tatu dicta",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring",NA,NA,"Martius, C",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"in monte Corcovado [et ad ripas fluv. Taguahy, Tatu dicta?",NA,NA,"Original herbarium: Mart.",NA,NA,"Herb. Fl.49","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring",NA,NA,"Vellozo, JMC",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"in monte Corcovado et ad ripas fluv. Taguahy, Tatu dicta",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-02-08 12:43:52-03","UFRGS","ICN","002692","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Legrand, CD",NA,"Reitz, R; Klein, RM","1958","01","28","Brasil","SC","Sabiá",NA,NA,NA,NA,"ICN00000386","ICN00000386 ICN00000386_1",NA,NA,"Vidal Ramos","750","750","Lenho na xiloteca; V. Legrand, C.D. 1961 Sellowia 13: 307.; Árvore de 20m de altura, flôr branca,; Coletada na mata.","Dicotyledon",NA,"6323","América do Sul",NA,"Paratypus",NA,NA,NA,NA,NA,NA,NA
"249","2021-02-08 12:43:52-03","UFRGS","ICN","171985","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Molz, M",NA,"Molz, M; M. Grings, G Seger","2014","01","19","Brasil","RS","Dom Pedro de Alcântara","-49.860556","-29.326667","-49.860556","-29.326667",NA,NA,NA,NA,"Morro dos Leffa","16","16","WGS-84; Árvore com 15 m de altura","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-02-08 12:43:52-03","UFRGS","ICN","083596","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Sobral, M","1989","Hatschbach, G","1982","01","12","Brasil","PR","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,"Mato Preto",NA,NA,"Doação do Museu Botânico Municipal de Curitiba; Arvore 6m, fruto amarelo.; Mata","Dicotyledon",NA,"44518","América do Sul",NA,NA,"32006","auto",NA,NA,NA,NA,NA
"251","2021-02-08 12:43:52-03","UFRGS","ICN","061100","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Legrand, CD","1969","Klein; Bresolin, A","1969","03","14","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"Saco Grande",NA,NA,"Árvore com casca liso-clara com 15m de altura. Parecida com Goiabeira do mato. Flor branca; Mata","Dicotyledon",NA,"8273","América do Sul",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"252","2021-02-08 12:43:52-03","UFRGS","ICN","098722","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Sobral, M","1993","Leitão, HF; et al.","1988","10","14","Brasil","SP","São Roque","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,NA,"Parque da Câmara",NA,NA,"Árvore de 8m, flores brancas.","Dicotyledon",NA,"20933","América do Sul",NA,NA,"15567","auto",NA,NA,NA,NA,NA
"253","2021-02-08 12:43:52-03","UFRGS","ICN","182424","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","M.Molz, M Sobral",NA,"Molz, M","2012","07","08","Brasil","RS","Morrinhos do Sul","-49.924167","-29.323889","-49.924167","-29.323889",NA,NA,NA,NA,NA,"18","18","Árvore alta, 20 m, DAP=70cm; Em fragmento de terras baixas","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-02-08 12:43:52-03","UFRGS","ICN","182425","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","M.Molz, M Sobral",NA,"Molz, M; Seger, GDS","2012","09","02","Brasil","RS","Morrinhos do Sul","-49.923611","-29.323611","-49.923611","-29.323611",NA,NA,NA,NA,NA,"11","11","Árvore com 17 m de altura; Em fragmento de terras baixas","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-02-08 12:43:52-03","UFRGS","ICN","083556","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Sobral, M","1987","Hatschbach, G; Cervi, AC; Acra","1987","04","24","Brasil","PR","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"08",NA,"Cab. Rib. do Tigre",NA,NA,"Doação do Museu Botânico Municipal de Curitiba; Arvore 10m, tronco vermelho, liso. Flores alvas odoriferas.; Mata pluvial","Dicotyledon",NA,"51225","América do Sul",NA,NA,"32006","auto",NA,NA,NA,NA,NA
"256","2021-02-08 12:43:52-03","UFRGS","ICN","066597","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Legrand, CD","1969","Klein, RM","1969","01","24","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"Saco Grande",NA,NA,"Árvore com 15m de altura. Fruto maduro, alaranjado, comestível; Mata","Dicotyledon",NA,"8129","América do Sul",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"257","2021-02-08 12:43:52-03","UFRGS","ICN","066596","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Legrand, CD","1974","Bresolin, A","1972","04","05","Brasil","SC","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,NA,"Morro do Cambirela",NA,NA,"Arvore de 15m de altura. Fruto imaturo verde; Mata","Dicotyledon",NA,"536","América do Sul",NA,NA,"31105","auto",NA,NA,NA,NA,NA
"258","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","73771","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legr.","Legrand, D.","1962","Hatschbach, G.","1961","10",NA,"Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"HAS0073771",NA,NA,NA,"Serra do Canha",NA,NA,"Árvore 10m. Flor alva, na mata.","Magnoliophyta",NA,"8507",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"259","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","91556","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand.","Molz, M.","2015","Molz, M.","2015","03",NA,"Brasil","Rio Grande do Sul","Morrinhos do Sul","-50.922341","-29.318019","-50,922341","-29,318019","HAS0091556",NA,"08","19","Pixirica, em floresta antiga de terras baixas","17","17","Árvore com 17 m de altura; ritidoma bege-alaranjado; frutos amadurecendo (maduros amarelo-alaranjados)","Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","95790","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Mazine, F.F.","2003","Mazine, F.F.; Capelo, F.A.. Lucas, E. & Silva, J.M.","2003","11",NA,"Brasil","Paraná","Quatro Barras","-48.859444","-25.228333","48°51'34W","25°13'42S","HAS0095790",NA,"11",NA,"Trilha para o Pico do Paraná",NA,NA,"Árvore ca. 10m, flores brancas, frutos verdes. Amostras coletadas para análise macromolecular","Magnoliophyta",NA,"994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","91612","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Molz, M.","2015","Molz, M.","2015","04",NA,"Brasil","Santa Catarina","Içara","-49.236446","-28.72321","-49.236446","-28.723210","HAS0091612",NA,"10","05","Fragmento na BR-101","20","20","Árvore com aproximadamente 20 m de altura, no interior do fragmento; frutos maduros amarelo-escuros","Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","94691","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Molz, M.","2015","Molz, M.","2015","10",NA,"Brasil","Santa Catarina","Grão Pará","-49.38755","-28.19827","-49,38755","-28,19827","HAS0094691",NA,"11","18","Fragmento isolado, próximo ao Parque Estadual da Serra Furada","547","547","Árvore com 22 m de altura, flores brancas.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","73768","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Legrand, D.","1969","Klein, R.M.","1969","01",NA,"Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"HAS0073768",NA,NA,NA,"Saco Grande","250","250","Mata. Árvore com 15 metros de altura, fruto maduro alaranjado e comestível.","Magnoliophyta",NA,"8129",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"264","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","73769","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Legrand, D.","1974","Klein, R.M.","1972","02",NA,"Brasil","Santa Catarina","Governador Celso Ramos","-48.5592002868652","-27.3146991729736",NA,NA,"HAS0073769",NA,NA,NA,"Jordão","100","100","Mata. Árvore com 15 metros de altura, fruto imaturo de cor verde.","Magnoliophyta",NA,"10053",NA,NA,NA,"13751","auto",NA,NA,NA,NA,NA
"265","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","87574","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Legrand, C. D.",NA,"Reitz","1956","03",NA,"Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"HAS0087574",NA,NA,NA,"Braço Joaquim, Luis Alves",NA,NA,"Árvore de 12m de alt. Fr. maduro alaranjado.","Magnoliophyta",NA,"2901",NA,NA,"Paratypus","27253","auto",NA,NA,NA,NA,NA
"266","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","73770","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia",NA,"Legrand, C.D.","1974","Bresclin, A.","1972","04",NA,"Brasil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"HAS0073770",NA,NA,NA,NA,NA,NA,"Árvore, mata. Fruto imaturo, verde","Magnoliophyta",NA,"536",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
"267","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","73767","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Legrand, D.","1960","Reitz, R.","1958","01",NA,"Brasil","Santa Catarina","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,"HAS0073767",NA,NA,NA,"Sabiá","750","750","Árvore de 15 metros de altura, flores brancas. HBR 24845","Magnoliophyta",NA,"6332",NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA
"268","2020-08-26 10:50:01-03","MCN-FZBRS","HAS","73541","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, J.E.Q.","2015","Mattos, J.","1962","02",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"HAS0073541",NA,"01",NA,"cultivada no Jardim Botânico de SP",NA,NA,"Árvore de 7m de altura. Fr.maduros amarelos","Magnoliophyta",NA,"s.n.",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"269","2020-08-26 10:50:01-03","MCN-FZBRS","HAS","73542","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, J.E.Q.","2015","Kuhlmann, M.","1956","01",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"HAS0073542",NA,"01",NA,"nativa no Jardim Botânico de SP",NA,NA,"Árvore. Frutos maduros, amarelos e saborosos","Magnoliophyta",NA,"3886",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"270","2020-11-05 09:52:28-03","IBt","SP","334431","S","Plantae","Myrtaceae","Eugenia","axillaris","Eugenia axillaris","(Sw.) Willd.",NA,NA,"Holst, BK; Rivero, R; Britten, J; Baskerville; Cruz; Montero","1997","07","24","Estados Unidos","Florida","Sarasota","-82.498889","27.203611","-82.498889","27.203611","SP010870","SP010870",NA,NA,"Historic Spanish Point, Osprey, along westernmost area of point.","1","1","Shrub 1-3m tall, petals white. Common. Disturbed coastal scrub.",NA,NA,"6105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-21 10:11:22-03","IBt","SP","321106","S","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana","Kiaersk.","Kawasaki, ML",NA,"Árbocz, GF","1994","08","01","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,"SP056979","SP056979",NA,NA,"Parque Estadual Intervales, Base São Pedro, estrada Barra Grande",NA,NA,"Árvore ca. 18m alt., 40cm DAP, tronco sulcado, flores brancas",NA,NA,"467",NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA
"272","2019-11-21 10:11:22-03","IBt","SP","321755","S","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana","Kiaersk.","Kawasaki, ML","1996","Almeida Scabbia, RJ; et al.","1994","09","09","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"SP056978","SP056978",NA,NA,"Parque Estadual Intervales, Base Saibadela, trilha do Rio",NA,NA,"Árvore 12m alt., presença de muitas flores brancas, flores em álcool",NA,NA,"Saibadela707",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"273","2019-11-21 10:11:22-03","IBt","SP","321756","S","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana","Kiaersk.","Kawasaki, ML","1996","Almeida Scabbia, RJ; et al.","1994","09","09","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"SP056980","SP056980",NA,NA,"Parque Estadual Intervales, Base Saibadela, trilha do Rio",NA,NA,"Árvore 15m alt., flores creme, na fit. n. 939",NA,NA,"Saibadela715",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"274","2019-11-21 10:11:22-03","IBt","SP","321766","S","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana","Kiaersk.","Kawasaki, ML","1996","Almeida Scabbia, RJ; et al.","1994","09","07","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"SP056983","SP056983",NA,NA,"Parque Estadual Intervales, Base Saibadela, trilha do Rio",NA,NA,"Árvore, presença de flores brancas, na fit. n. 939",NA,NA,"Saibadela572",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"275","2019-11-21 10:11:22-03","IBt","SP","321781","S","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana","Kiaersk.","Kawasaki, ML","1996","Almeida Scabbia, RJ; et al.","1994","09","09","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"SP056981","SP056981",NA,NA,"Parque Estadual Intervales, Base Saibadela, trilha do Rio",NA,NA,"Árvore 10m alt., presença de flores creme",NA,NA,"Saibadela714",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"276","2019-11-21 10:11:22-03","IBt","SP","338295","S","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana","Kiaersk.","Kawasaki, ML",NA,"Zipparro, VB","1999","09","17","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"SP056982","SP056982",NA,NA,"Parque Estadual Intervales, Base Saibadela, trilha do Rio, entre pontos 7 e 8",NA,NA,"Árvore ca. 6,5m alt., infloresc~encia com botões verde-claros e presença de 1 fruto verde, indiv. nº 63 na fenologia",NA,NA,"1797",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"277","2019-11-21 10:11:22-03","IBt","SP","64296","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Legrand, D","1960","Reitz, R; Klein, RM","1956","03","22","Brasil","Santa Catarina","Luís Alves",NA,NA,NA,NA,"SP001320","SP001320",NA,NA,"Braço Joaquim. Mata","400","400","Árvore 12 m alt. Frutos maduros alaranjados",NA,NA,"2901",NA,NA,"Paratype",NA,NA,NA,NA,NA,NA,NA
"278","2019-11-21 10:11:22-03","IBt","SP","64297","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Legrand, D","1960","Reitz, R; Klein, RM","1960","01","29","Brasil","Santa Catarina","Sombrio","-49.61669921875","-29.113899230957",NA,NA,"SP001321","SP001321",NA,NA,"Vista Alegre, Garapuvu. Mata","20","20","Árvore de casca lisa, 25 m alt. Flor branca",NA,NA,"4156",NA,NA,"Paratype","16515","auto",NA,NA,NA,NA,NA
"279","2019-11-21 10:11:22-03","IBt","SP","64298","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Legrand, D","1960","Reitz, R; Klein, RM","1958","01","28","Brasil","Santa Catarina","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,"SP001322","SP001322",NA,NA,"Sabiá. Mata","750","750","Árvore 15 m alt. Flor branca",NA,NA,"6332",NA,NA,"Paratype","21797","auto",NA,NA,NA,NA,NA
"280","2019-11-21 10:11:22-03","IBt","SP","429821","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Simão Bianchini, R; Kojima, RK; Petrongari, FS","2011","Shirasuna, RT; Gonçalez, VM; Silva, GO","2007","11","28","Brasil","São Paulo","Mauá","-46.4599990844727","-23.6599998474121",NA,NA,NA,NA,"05","18","Lote 1 Rodoanel Mário Covas, Trecho Sul",NA,NA,NA,NA,NA,"696",NA,NA,NA,"8925","auto",NA,NA,NA,NA,NA
"281","2019-11-21 10:11:45-03","IBt","SP","266842","S","Plantae","Myrtaceae","Eugenia","supraaxilaris","Eugenia supraaxilaris","Spring","Faria Jr, JEQ","2013","Peron, M; et al.","1989","09","25","Brasil","Rio de Janeiro","Nova Friburgo","-42.05","-22","-42.05","-22","SP057093","SP057093","01",NA,"Reserva Ecológica Municipal de Macaé de Cima, sítio Sophronites.","1100","1100","Árvore 10-12m alt., heliófila, casca cinza, fendendo-se em pequenas placas irregulares. Pedúnculo floral verde, corola e estames alvos.",NA,NA,"884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-21 10:11:45-03","IBt","SP","454688","S","Plantae","Myrtaceae","Eugenia","supraaxilaris","Eugenia supraaxilaris","Spring","Aguiar, OT",NA,"Kondrat, H","2013","05","13","Brasil","São Paulo","São Paulo","-46.615","-23.6425","-46.615","-23.6425","SP057095","SP057095",NA,NA,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 8, espécime nº 349","826","826",NA,NA,NA,"149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-21 10:11:45-03","IBt","SP","129557","S","Plantae","Myrtaceae","Eugenia","supraaxilaris","Eugenia supraaxilaris","Spring","Ribeiro, CL","2019","Hatschbach, G","1968","11","12","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"SP024273","SP024273","06","12","Serra Virgem Maria.",NA,NA,"Árvore 18m alt., tronco 40cm diam. flor alva, casca lisa, cinzenta, base oriental do morro.",NA,NA,"20281",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"284","2019-11-21 10:11:45-03","IBt","SP","321769","S","Plantae","Myrtaceae","Eugenia","supraaxilaris","Eugenia supraaxilaris","Spring","Mazine, FF","2013","Esteves, GL; et al.","1994","04","29","Brasil","São Paulo","Bananal","-44.3199996948242","-22.6800003051758",NA,NA,"SP057094","SP057094",NA,NA,"Serra da Bocaina, Alto Vale do Rio Paca (Bracuí)",NA,NA,"Arvoreta ca. 4m alt., pétlas alvas, folhas discolores, verde-claras na face abaxial",NA,NA,"2656",NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA
"285","2019-11-21 10:11:45-03","IBt","SP","32550","S","Plantae","Myrtaceae","Eugenia","supraaxilaris","Eugenia supraaxilaris","Spring","Ribeiro, CL","2019","Handro, O","1934","10","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SP024274","SP024274","06","12","Nativa no Jardim Botânico.",NA,NA,"Árvore grande da mata. Flores alvas.",NA,NA,"s.n.",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"286","2019-11-21 10:11:45-03","IBt","SP","32550a","Carpo","Plantae","Myrtaceae","Eugenia","supraaxilaris","Eugenia supraaxilaris","Spring","Ribeiro, CL","2019","Handro, O","1934","10","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"06","12","Nativa no Jardim Botânico.",NA,NA,"Árvore grande da mata. Flores alvas.",NA,NA,"s.n.",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"287","2014-09-23 10:58:54-03","G","G","G00227922","S","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana","Kiaersk.","Mazine-Capelo, F.","2004","Glaziou, A. F. M.","1876",NA,"00","Brazil","Rio de Janeiro",NA,"-42.9125","-22.48222222","-42.9125","-22.48222222","G00227922","G00227922","01","01",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=210315&base=img&lang=en",NA,NA,"6536","AMERIQUE DU SUD",NA,"ISOTYPUS of Eugenia cambucarana Kiaersk.",NA,NA,NA,NA,NA,NA,NA
"288","2014-09-23 10:58:54-03","G","G","G00227779","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Legrand, D.","1960","Reitz, R. & R. M. Klein","1958","01","28","Brazil","Santa Catarina",NA,"-51.16277778","-27.02861111","-51.16277778","-27.02861111","G00227779","G00227779","01","01",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=210281&base=img&lang=en",NA,NA,"6332","AMERIQUE DU SUD",NA,"ISOTYPUS of Eugenia convexinervia D. Legrand",NA,NA,NA,NA,NA,NA,NA
