"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"433","2019-11-21 10:08:21-03","IBt","SP","363456","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Ramos, AE; Oliveira, M","1571","2001","07","07",NA,"Brasil","Minas Gerais","Palmital","Barragem de Mata Velha",NA,NA,NA,NA,NA,NA,"SP015649",NA,NA,NA,"2003",NA,NA,"06",NA,"04",NA,NA,NA,NA,NA
"434","2019-11-21 10:08:21-03","IBt","SP","363458","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Vianna, MCT; et al.","2","1999","08","28",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Oréades, margens da rodovia 252","-47.902222","-14.233056","705","705",NA,NA,"SP015650",NA,"-47.902222","-14.233056","2003",NA,NA,"06",NA,"04",NA,NA,NA,NA,NA
"435","2019-11-21 10:08:21-03","IBt","SP","386604","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Mendonça, RC; Walter, BMT; Cardoso, E; Oliveira, NR","5662","2004","08","10",NA,"Brasil","Tocantins","Almas","RPPN da Fazenda Minnehaha, ca. 70 km a SW da cidade de Almas","-47.129444","-11.115278","405","405",NA,NA,"SP015758",NA,"-47.129444","-11.115278","2007",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"436","2019-11-21 10:08:21-03","IBt","SP","386636","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Fonseca, ML; Alvarenga, D; Cardoso, E","5376","2004","05","21",NA,"Brasil","Goiás","Colinas do Sul","RPPN Cachoeira das Pedras Bonitas. UTM: E 0817.675 m N 8.424.946 m (22 L)","-48.056389","-14.192222","490","490",NA,NA,"SP015757",NA,"-48.056389","-14.192222","2007",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"437","2019-11-21 10:08:21-03","IBt","SP","399447","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Amaral, AG; Eugênio, CUO","1603","2007","06","05",NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.905556","-15.926389","1050","1050",NA,NA,"SP015753",NA,"-47.905556","-15.926389","2009",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"438","2019-11-21 10:08:21-03","IBt","SP","405444","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Forzza, RC; Monteiro, RF; Saavedra, MM; Moura, R; Avelar, MG","4656","2007","07","24",NA,"Brasil","Tocantins","Natividade","Serra da Natividade, Topo da Serra da Natividade, morro da torre","-47.701667","-11.693889","822","822",NA,NA,"SP016826","SP016826","-47.701667","-11.693889","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-11-21 10:08:21-03","IBt","SP","409497","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Pereira da Silva, G; Moreira, GA; Rezende, JM","7133","2003","02","17",NA,"Brasil","Goiás","Santo Antonio do Descoberto","Margem direita do rio Descoberto, próximo a Barra com o córrego Engenho das Lages","-48.274167","-16.094167","900","900",NA,NA,"SP014880","SP014880","-48.274167","-16.094167","2008",NA,NA,"09",NA,"05",NA,NA,NA,NA,NA
"440","2019-11-21 10:08:21-03","IBt","SP","409525","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Rezende, JM; Miranda, FP; Moreira, GA; Pereira, JB","829","2002","12","12",NA,"Brasil","Goiás","Luziânia","Próximo ao canteiro de obras. Montante, a margem direita da barragem do rio Corumbá","-48.196389","-16.336111","934","934",NA,NA,"SP014881",NA,"-48.196389","-16.336111","2008",NA,NA,"09",NA,"05",NA,NA,NA,NA,NA
"441","2019-11-21 10:08:21-03","IBt","SP","409528","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Pereira da Silva, G; Moreira, GA; Amaral, JP","10383","2006","06","05",NA,"Brasil","Tocantins","Paranã","Canteiro de obras do UHE São Salvador","-48.233889","-12.783333","280","280",NA,NA,"SP015752",NA,"-48.233889","-12.783333","2008",NA,NA,"09",NA,"05",NA,NA,NA,NA,NA
"442","2019-11-21 10:08:21-03","IBt","SP","409541","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Pereira da Silva, G; Moreira, GA; Rezende, JM","7936","2003","07","02",NA,"Brasil","Goiás","Luziânia","Estrada vicinal de acesso ao rio Descoberto (captação da Saneago), km 02","-48.178611","-16.288056","900","900",NA,NA,"SP014879","SP014879","-48.178611","-16.288056","2008",NA,NA,"09",NA,"05",NA,NA,NA,NA,NA
"443","2019-11-21 10:08:21-03","IBt","SP","409548","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Pereira da Silva, G; Moreira, GA; Rezende, JM","7937","2003","07","02",NA,"Brasil","Goiás","Luziânia","Estrada vicinal de acesso ao rio Descoberto (captação da Saneago), km 02","-48.178611","-16.288056","900","900",NA,NA,"SP014878",NA,"-48.178611","-16.288056","2008",NA,NA,"09",NA,"05",NA,NA,NA,NA,NA
"444","2019-11-21 10:08:21-03","IBt","SP","412028","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Cappellari, SC","2268","2008","07","25",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, R.A. XVI (Lago Sul). Beira da estrada que passa pelo antigo viveiro","-47.898611","-15.938611","1049","1049",NA,NA,"SP014877",NA,"-47.898611","-15.938611","2009",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"445","2019-11-21 10:08:21-03","IBt","SP","440881","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Arantes, AA; Cardoso, E; Netto, CRB; Silva Neto, EN; Rodrigues, EB; Silva, CR; Gato, HCO","s.n.","2007","11","18",NA,"Brasil","Minas Gerais",NA,"Área 15 B","-47.654722","-17.83","774","774",NA,NA,"SP020524","SP020524","-47.654722","-17.83","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-21 10:08:21-03","IBt","SP","446762","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Francener, A; Wanderley, MGL; Aparecida da Silva, M; Hall, CF; Dantas Queiroz, MV; Silva, GO","1129","2012","08","07",NA,"Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, Área do Cristo Redentor, próximo à vereda","-47.9","-15.947667","1080","1080",NA,NA,NA,NA,"-47.9","-15.947667","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-21 10:08:21-03","IBt","SP","446928","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Francener, A; Fernandes Jr, AJ","1272","2013","01","20",NA,"Brasil","Goiás","Cristalina","Próximo à Cachoeira do Arrojado","-47.523611","-16.793611","985","985",NA,NA,NA,NA,"-47.523611","-16.793611","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-21 10:08:21-03","IBt","SP","447691","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Fonseca, ML; Oliveira, FCA; Silva Filho, AP; Oliveira, VC","5971","2009","07","01",NA,"Brasil","Tocantins","Dianópolis","Projeto Mapeamento e Inventário do Estado do Tocantins. Folha: SC-23-Y-C. Bacia do Tocantins. Sub-bacia do rio Palma (T4, área 14, Ponto 9a).","-46.726667","-11.659167","581","581",NA,NA,"SP032589","SP032589","-46.726667","-11.659167","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-21 10:08:21-03","IBt","SP","447694","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Fonseca, ML; Oliveira, FCA; Silva Filho, AP; Oliveira, VC","6221","2009","07","09",NA,"Brasil","Tocantins","Jaú do Tocantins","Projeto Mapeamento e Inventário do Estado do Tocantins. Folha: SD-22-X-B. Bacia do Tocantins. Sub-bacia Santa Tereza (T2, área 1, Ponto 6).","-48.707222","-12.791389","363","363",NA,NA,"SP032590","SP032590","-48.707222","-12.791389","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-21 10:08:21-03","IBt","SP","447712","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Oliveira, FCA; Fonseca, ML; Silva Filho, AP; Oliveira, VC","1546","2009","07","05",NA,"Brasil","Tocantins","Almas","Projeto Mapeamento e Inventário do Estado do Tocantins. Folha: SC-23-Y-C. Bacia do Tocantins. Sub-bacia Manuel Alves da Natividade. (T-5, área 4b, ponto 25). km9 após placa do Projeto Tamborá.","-47.253889","-11.364444","426","426",NA,NA,"SP032585","SP032585","-47.253889","-11.364444","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-21 10:08:21-03","IBt","SP","447714","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Oliveira, FCA; Fonseca, ML; Silva Filho, AP; Oliveira, VC","1573","2009","07","07",NA,"Brasil","Tocantins","Santa Rosa do Tocantins","Projeto Mapeamento e Inventário do Estado do Tocantins. Folha: SC-22-Z-D. Bacia do Tocantins. Sub-bacia rio Tocantins. (T-1, área 9, ponto 33). Há 6 km do lixão.","-48.056389","-11.416944","312","312",NA,NA,"SP032591","SP032591","-48.056389","-11.416944","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-11-05 09:51:55-03","IBt","SP","468642","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Aparecida da Silva, M; Wanderley, MGL; Silva, GO; Francener, A; Queiroz, MVD; Hall, CF","7766","2012","08","07",NA,"Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, Área do Cristo Redentor. Junto ao córrego intermitente, Taperinha. Divisa com a Reserva Ecológica do IBGE","-47.883333","-15.916667","1060","1060",NA,NA,"SP032592","SP032592","-47.883333","-15.916667","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-11-21 10:08:21-03","IBt","SP","470832","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Carvalho, FJ; Moreira, HJC; Zanata, MR","129","2010","10","08",NA,"Brasil","Distrito Federal","Sobradinho","DF 250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"454","2019-11-21 10:08:21-03","IBt","SP","470840","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Oliveira, FCA; Marocollo, JF; Parente, HM; Fonseca, JS","2039","2010","05","14",NA,"Brasil","Tocantins","Goiatins","Bacia do Tocantins. Sub-bacia rio Manuel Alves Grande","-47.265","-7.82","235","235",NA,NA,NA,NA,"-47.265","-7.82","2014",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"455","2019-11-21 10:08:21-03","IBt","SP","471780","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Walter, BMT; Aquino, FG; Pereira, JB; Paes, NO","5148","2002","09","11",NA,"Brasil","Maranhão","Balsas","Projeto de Colonização Agrícola Gerais de Balsas. Reserva de cerrado no lote 16 na margem direita do Rio Tem Medo","-46.733333","-8.633333","500","500",NA,NA,NA,NA,"-46.733333","-8.633333","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-21 10:08:21-03","IBt","SP","447709","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Dambrós, LA; Silva, SS; Freire, EC","370","2009","09","23",NA,"Brasil","Goiás","Catalão","Projeto Sistematização IBGE. Folha: SE-23-V-C. Ponto 4.","-47.716667","-17.548889","892","892",NA,NA,"SP032588","SP032588","-47.716667","-17.548889","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-21 10:08:21-03","IBt","SP","471834","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Cavalcanti, TB; Sevilha, AC; Pereira da Silva, G; Andreoli, LF; Chacon, RG","2728","2001","09","05",NA,"Brasil","Minas Gerais","Cabeceira Grande","Estrada de acesso ao túnel, ca. 1 km depois do rio. Área de influência da UHE Queimado; influencia indireta","-47.320556","-16.205","850","850",NA,NA,NA,NA,"-47.320556","-16.205","2015",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"458","2019-11-21 10:08:21-03","IBt","SP","471847","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Santos, AA; Pereira, JB","1904","2003","03","11",NA,"Brasil","Minas Gerais","Cabeceira Grande","Fazenda São Bento, sentido Palmital, Divisa MG/DF, lado esquerdo. Área de influencia da UHE Queimado. Local sendo destruído pela erosão","-47.284722","-16.051111",NA,NA,NA,NA,NA,NA,"-47.284722","-16.051111","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2020-12-03 09:40:45-03","IBt","SP","471861","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Santos, AA; Balduíno, APC; Oliveira, AC; Rodrigues, AS; Pastore, JFB; Chacon, RG","1287","2002","06","25",NA,"Brasil","Minas Gerais","Unaí","Mata abaixo do vertedouro","-47.324722","-16.220278",NA,NA,NA,NA,NA,NA,"-47.324722","-16.220278","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-11-21 10:08:21-03","IBt","SP","471862","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Santos, AA; Pereira, JB; Rezende, JM; Paganella, MB","1430","2002","08","15",NA,"Brasil","Goiás","Cristalina","Área de influencia o AHE Queimado; influencia indireta","-47.338611","-16.218056",NA,NA,NA,NA,NA,NA,"-47.338611","-16.218056","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-11-21 10:08:21-03","IBt","SP","475945","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Haidar, RF; Araújo, MJM; Silva, RP","558","2007","07","05",NA,"Brasil","Tocantins","Gurupi",NA,"-48.790278","-11.131944",NA,NA,NA,NA,NA,NA,"-48.790278","-11.131944","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-11-21 10:08:21-03","IBt","SP","471864","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Rezende, JM; Miranda, FF; Moreira, GA; Pereira, JB","830","2002","12","12",NA,"Brasil","Goiás","Luziânia","Próximo ao canteiro de obras. Montante, à margem direita da barragem rio Corumbá. Área de influencia direta AHE Corumbá IV","-48.196389","-16.336111","934","934",NA,NA,NA,NA,"-48.196389","-16.336111","2016",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"463","2019-11-21 10:08:21-03","IBt","SP","471868","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Walter, BMT; Sevilha, AC; Guarino, ESG; Pereira, JB","5046","2002","02","14",NA,"Brasil","Minas Gerais","Cabeceira Grande","Região da ponte sobre o rio Preto, a 29 km do entroncamento BsB/Unai/Palmital. Na direção de Palmital. Divisa DF/MG. Área de influencia do futuro reservatório do AHE Queimado","-47.309444","-16.0375","850","850",NA,NA,"SP032587","SP032587","-47.309444","-16.0375","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-21 10:08:21-03","IBt","SP","471873","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Rua, GH; Maciel, JR","860","2007","03","17",NA,"Brasil","Minas Gerais","Unaí","Entrada da fazenda à direita, na estrada de acesso para a UHE Queimado, ca. 2,5 km da BR-251","-47.301944","-16.239167","844","844",NA,NA,NA,NA,"-47.301944","-16.239167","2015",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"465","2019-11-21 10:08:21-03","IBt","SP","471874","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Rua, GH","906","2007","04","20",NA,"Brasil","Distrito Federal","Brasília","Área da Fercal, estrada de chão para io Córrego d'Ouro entrando no km 8,8 da BR-205 L, Assentamento Contagem, pouco antes da entrada para a Chácara Seis Irmãos, ca. 1800 m da BR ao L da estrada","-47.834167","-15.518611","819","819",NA,NA,NA,NA,"-47.834167","-15.518611","2016",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"466","2019-11-21 10:08:21-03","IBt","SP","471881","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Sevilha, AC; Walter, BMT; Guarino, ESG; Pereira, JB","2123","2002","02","14",NA,"Brasil","Minas Gerais","Cabeceira Grande","Região da ponte sobre o rio Preto, a 29 km do entroncamento BsB/Unai/Palmital. Na direção de Palmital. Divisa DF/MG. Área de influencia do futuro reservatório do AHE Queimado; influenbcia indireta","-47.309444","-16.0375","850","850",NA,NA,"SP032586","SP032586","-47.309444","-16.0375","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-11-21 10:08:21-03","IBt","SP","475777","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Siqueira, AS; Cardoso, E; Netto, CRB; Silva Neto, EN; Rodrigues, EB; Silva, CR; Gato, HCO","SF1091","2008","08","30",NA,"Brasil","Goiás","Campo Alegre de Goiás","Área de influência do AHE Serra do Facão","-47.685556","-17.565",NA,NA,NA,NA,NA,NA,"-47.685556","-17.565","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2019-11-21 10:08:21-03","IBt","SP","475778","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Siqueira, AS; Cardoso, E; Netto, CRB; Silva Neto, EN; Rodrigues, EB; Silva, CR; Gato, HCO","SF1102","2008","09","21",NA,"Brasil","Goiás","Ipameri","Área de influência do AHE Serra do Facão","-47.586944","-17.338333",NA,NA,NA,NA,NA,NA,"-47.586944","-17.338333","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-21 10:08:21-03","IBt","SP","475880","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Rocha, GPE; Siqueira, AS; Leves, RG; Santana, BH; Pafume, A; Rodrigues, EB; Torbitoni, DWM","BA43","2011","01","04",NA,"Brasil",NA,NA,"UHE - Batalha, Rio São Marcos, Paracatu (MG) - Cristalina (GO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-11-21 10:08:21-03","IBt","SP","475884","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Soares Silva, LH; et al.","1001","2001","06","14",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Ao longo da estrada Alto Paraíso - Teresina de Goiás","-47.3064","-14.0443","1362","1362",NA,NA,NA,NA,"-47.3064","-14.0443","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2019-11-21 10:08:21-03","IBt","SP","499886","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Proença, C; et al.","5257","2016","04","09",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica Ermida Dom Bosco","-47.811667","-15.798889",NA,NA,NA,NA,NA,NA,"-47.811667","-15.798889","2019",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"472","2019-11-21 10:08:21-03","IBt","SP","514820","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Queiroz, EP","Pirani, JR; et al.","1551","1987","02","04",NA,"Brasil","Goiás","Cristalina","Ca. 5 km da cidade, estrada para Paracatu","-47.616667","-16.766667","1050","1050",NA,NA,NA,NA,"-47.616667","-16.766667","2013",NA,NA,"09",NA,"12",NA,NA,NA,NA,NA
"473","2019-11-21 10:08:21-03","IBt","SP","82247","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Eiten, G; Eiten, LT","5481","1963","09","08",NA,"Brasil","Maranhão","Balsas","about 15-20 km NE of city of Balsas","-46.033333","-7.383333","250","250",NA,NA,"SP014565","SP014565","-46.033333","-7.383333","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2019-11-21 10:08:21-03","IBt","SP","471863","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Bianchetti, LB; Brochado, AL; Filgueiras, TS","931","1990","07","26",NA,"Brasil","Distrito Federal","Brasília","Área da Fercal, a 6,7 km da fábrica de cimento CIPLAN, na DF-250 Leste","-47.9296989440918","-15.7797002792358","910","910",NA,NA,NA,NA,NA,NA,"2011","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"475","2019-11-21 10:08:21-03","IBt","SP","386868","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Hashimoto, G","9255","1985","03","05",NA,"Brasil","Goiás","Alexânia","BR 60, 43 km de Brasília","-48.5071983337402","-16.0821990966797",NA,NA,NA,NA,"SP014883",NA,NA,NA,"2003","32626","auto",NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-11-21 10:08:21-03","IBt","SP","358849","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Regis, T; et al.","9","1998","06","28",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Oreades","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"SP015631","SP015631",NA,NA,"2002","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-11-21 10:08:21-03","IBt","SP","128349","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Irwin, HS; Grear Jr, JW; Souza, R; Reis dos Santos, R","13742","1966","03","07",NA,"Brasil","Goiás","Cristalina","Ca. 10 km S of Cristalina","-47.6136016845703","-16.7686004638672","1200","1200",NA,NA,"SP014854",NA,NA,NA,"2003","85457","auto","04",NA,"24",NA,NA,NA,NA,NA
"478","2019-11-21 10:08:21-03","IBt","SP","128348","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Irwin, HS; Grear Jr, JW; Souza, R; Reis dos Santos, R","13582","1966","03","05",NA,"Brasil","Goiás","Cristalina","Ca, 15 km W of Cristalina on road to Catalão","-47.6136016845703","-16.7686004638672","1200","1200",NA,NA,"SP014859",NA,NA,NA,"2003","85457","auto","04",NA,"24",NA,NA,NA,NA,NA
