"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"1039","2015-03-07 01:37:42-03","F","FMNH-SEEDPLANTS","V0163571F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0163571F","V0163571F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1040","2015-03-07 01:37:42-03","F","FMNH-SEEDPLANTS","V0163572F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0163572F","V0163572F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1041","2015-03-07 01:37:42-03","F","FMNH-SEEDPLANTS","V0163573F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0163573F","V0163573F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1042","2015-03-07 01:37:42-03","F","FMNH-SEEDPLANTS","V0163574F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0163574F","V0163574F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1043","2015-03-07 01:37:42-03","F","FMNH-SEEDPLANTS","V0163575F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0163575F","V0163575F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1044","2015-03-07 01:37:42-03","F","FMNH-SEEDPLANTS","V0163576F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0163576F","V0163576F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1045","2015-03-07 01:37:42-03","F","FMNH-SEEDPLANTS","V0163577F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0163577F","V0163577F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1046","2015-03-07 01:37:42-03","F","FMNH-SEEDPLANTS","V0163578F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0163578F","V0163578F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1047","2015-03-07 01:37:42-03","F","FMNH-SEEDPLANTS","V0163579F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0163579F","V0163579F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1048","2015-03-07 01:37:42-03","F","FMNH-SEEDPLANTS","V0163580F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0163580F","V0163580F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1049","2015-03-07 01:37:42-03","F","FMNH-SEEDPLANTS","V0163581F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0163581F","V0163581F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1050","2015-03-07 01:37:42-03","F","FMNH-SEEDPLANTS","V0163582F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0163582F","V0163582F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1051","2015-03-07 01:37:42-03","F","FMNH-SEEDPLANTS","V0163583F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0163583F","V0163583F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1052","2015-03-07 01:37:42-03","F","FMNH-SEEDPLANTS","V0163584F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0163584F","V0163584F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1053","2019-06-11 12:39:38-03","F","FMNH-SEEDPLANTS","V0372706F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"RRC ID Flag","L. C. de Guevara","2469","1976","10","28","Venezuela","Barinas",NA,"-69.8333","8.1667",NA,NA,NA,NA,NA,"V0372706F","V0372706F_01 V0372706F_02",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2469",NA
"1054","2019-06-11 12:43:51-03","F","FMNH-SEEDPLANTS","V0372707F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"RRC ID Flag","J. da Costa Sacco","968","1958","3","11","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,NA,NA,"V0372707F","V0372707F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"968",NA
"1055","2019-09-05 15:26:24-03","F","FMNH-SEEDPLANTS","V0058322F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata micheliana",NA,NA,"E. Hassler","7210a","1901","9",NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0058322F","V0058322F_01",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"micheliana","Isosyntype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1056","2019-01-25 15:41:01-02","IAC","IAC","19752","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","H.F. Leitão Filho","H.F. Leitão Filho","297","1968","01","30","Brasil","São Paulo","Pariquera-Açu","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,"1968","03","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2019-01-25 15:41:01-02","IAC","IAC","19762","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","H.F. Leitão Filho","H.F. Leitão Filho","283","1968","01","31","Brasil","São Paulo","Pariquera-Açu","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,"1968","03","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","2019-01-25 15:41:01-02","IAC","IAC","20942","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","H.F. Leitão Filho","H.M. Souza","s/nº","1970","03","05","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"1970","03","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2019-01-25 15:41:01-02","IAC","IAC","25660","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","J.S. Silva (2)","J.P. Lanna & A. Castellanos","822","1965","02","28","Brasil","Rio de Janeiro","Angra dos Reis","-44.3181","-23.0067","-44.3181","-23.0067",NA,NA,"cabeça branca, doação CPF e CN n.4759",NA,NA,"2011","02","28","propriedade Ferro Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2019-01-25 15:41:01-02","IAC","IAC","29199","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","L.C. Bernacci et al.","L.C. Bernacci; E.G. Cardoso; A.M.C. Silva & J.C.A. Bom","546","1994","07","20","Brasil","São Paulo","Tietê","-47.7147","-23.1019","-47.7147","-23.1019",NA,NA,NA,NA,NA,"1994","07","20","IAC, Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2019-01-25 15:41:01-02","IAC","IAC","30072","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","L.S.B. Jordão","L.C. Bernacci; P.R.P. Andrade; M.D.N. Grecco; R. Belinelo & O. Camargo","1207","1995","03","13","Brasil","São Paulo","Monte Alegre do Sul","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"2017","07","11","IAC, Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2019-01-25 15:41:01-02","IAC","IAC","34128","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","L.S.B. Jordão","R.B. Torres","292","1997","07","16","Brasil","São Paulo","Pariquera-Açu","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,"2017","07","11","IAC, Estação Experimental, próximo a plantação de seringueiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2019-01-25 15:35:02-02","IAC","IAC","39199","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","C. Aranha","E. Dias","85","2000","01","20","Brasil","Santa Catarina","Joinville","-48.8456","-26.3044","-48.8456","-26.3044",NA,NA,"Otima para lenha, com muitas calorias, Utilizada como cerca viva",NA,NA,"2000","01","25","Vale do Cubatão, Pirabeiraba, área da CASAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","2019-01-25 15:41:01-02","IAC","IAC","41051","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","J.S. Silva (2)","E.L.M.Catharino","1211","1988","04","07","Brasil","São Paulo","Piracicaba","-47.629297","-22.703711","-47.629297","-22.703711",NA,NA,NA,NA,NA,"2011","02","07","ESALQ, Mata da Pedreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","2019-01-25 15:35:02-02","IAC","IAC","41101","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","J.M.F. Toledo","F.C. Hoehne","s/nº","1917","02","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9028","-43.2075","-22.9028",NA,NA,"exsicata do Herbário Hoehne 107",NA,NA,"1947","01","31","Jacarepaguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2019-01-25 15:35:02-02","IAC","IAC","41102","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","A. Custódio Filho & W. Mantovani","W. Hoehne","s/nº","1949","05","28","Brasil","São Paulo","São Paulo","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,"1949","05","28","Parque do Estado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","2019-01-25 15:41:01-02","IAC","IAC","42962","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","L.C. Bernacci","C.L. Paiva","5103","2003","02","26","Brasil","São Paulo","Indaiatuba","-47.1916667","-23.1166667","-47.1916667","-23.1166667",NA,NA,"Coordenadas do material: 23°07#?#S 47°11#?#30W",NA,NA,"2003","07","21","Bairro Itaici, margem direita do rio Jundaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","2019-01-25 15:41:01-02","IAC","IAC","44472","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Savina","Savina","525","1986","02","20","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Ornal para parques e jardinS.",NA,NA,"1986","02","20","Parque Portugal, Lagoa do Taquaral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","2019-01-25 15:41:01-02","IAC","IAC","46049","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","J.Y. Tamashiro","R.B. Torres; A. Simão; E.L. João; A.S. Espeleta & A.C. Lorandi","1567","2005","05","18","Brasil","São Paulo","Campinas","-47.069798","-22.812654","-47.069798","-22.812654",NA,NA,NA,NA,NA,"2006","05","18","Parque Ecológico Hermógenes de Freitas Leitão Filho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2019-01-25 15:41:01-02","IAC","IAC","47715","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & B. Brasil-Souza","558","2001","10","05","Brasil","São Paulo","Ribeirão Preto","-47.8103","-21.1775","-47.8103","-21.1775",NA,NA,NA,NA,NA,"2001","10","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","2019-06-24 08:12:59-03","IAC","IAC","47716","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & A. Furlan (2)","559","2001","09","24","Brasil","São Paulo","Ribeirão Preto","-47.704087","-21.234637","-47.704087","-21.234637",NA,NA,"Nome popular: arranha-gato. UTM W0219320, S7649454, zona 23",NA,NA,"2001","09","24","margem ribeirão Tamanduá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","2019-01-25 15:41:01-02","IAC","IAC","47718","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & A. Furlan (2)","557","2001","09","03","Brasil","São Paulo","Ribeirão Preto","-47.664117","-21.169134","-47.664117","-21.169134",NA,NA,"UTM W0223349, S7656780, zona 23",NA,NA,"2001","09","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","2019-01-25 15:41:01-02","IAC","IAC","48425","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","L.S.B. Jordão","E. Ramos & H.R. Gonçalves","193","2007","03","11","Brasil","São Paulo","Ubatuba","-45.064912","-23.435126","-45.064912","-23.435126",NA,NA,"abundante nas bordas",NA,NA,"2017","07","11","Beira da estrada Estaleiro-Capricórnio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","2019-01-25 15:41:01-02","IAC","IAC","5371","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","O. Handro","A.C. Smith","s/nº","1940","02","20","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Nome popular: espinho-de-maricá, maricá-do-brejo, espinheiro, maricá, espinho-roxo, unha-de-gato, em S.Paulo",NA,NA,"1947","05","23","Estrada de Ubatuba, Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","2019-01-25 15:41:01-02","IAC","IAC","56858","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","E. Barbosa","E. Barbosa & M.L. Brotto","4627","2018","07","13","Brasil","São Paulo","Barra do Turvo","-48.3094444","-24.9333333","-48.3094444","-24.9333333",NA,NA,"Coordenadas do material: 24°56#?#00 S, 48°18#?#34 W",NA,NA,"2018","08","10","Bela Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","2019-01-25 15:41:01-02","IAC","IAC","7727","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","J.S. Silva (2)","M. Koscinski","401",NA,NA,NA,"Brasil","São Paulo","São Paulo","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"nome popular: maricá, espinheiro, espinho-roxo, espinheiro-de-cêrca; material recebido do Sr. Bento Pickel em fevereiro de 1945",NA,NA,"2011","02","15","Horto Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","2019-01-25 15:41:01-02","IAC","IAC","22399","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","J.S. Silva (2)","W. Hoehne","s/nº","1965","05","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","02","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","2020-07-23 12:14:27-03","CEPLAC","CEPEC","61574","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"Pessoal de NY","W. W. Thomas","10328","1997","02","08","Brasil","Bahia","UNA","-39.066667","-15.2","39W4'","15S12'",NA,NA,NA,NA,NA,NA,NA,NA,"Reserva Biologica de Una: ponte a ca. 0.5Km antes do entroncamento da Reserva,ca. 3,5Km da Rod. P/ Ilheus/Una.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"1079","2020-07-23 12:14:27-03","CEPLAC","CEPEC","75214","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"G. Hatschbach","O. S. Ribas","1833","2005","10","03","Brasil","Mato Grosso","gravatai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Km 68 da BR-101, prox. a corrego.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA,NA,NA
"1080","2020-07-23 12:14:27-03","CEPLAC","CEPEC","76869","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"A. M. Amorim","A. M. de Carvalho","6469","1998","01","28","Brasil","Bahia","UNA","-39.083333","-15.15","39W5'","15S9'",NA,NA,NA,NA,NA,NA,NA,NA,"Reserva Biologica do Mico-leão (IBAMA). Entr. Km 46 Ba-001 Ilheus/Una. Entorno da REBIO. Marg. Do Rio Maruim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA,NA
"1081","2020-07-23 12:14:27-03","CEPLAC","CEPEC","58263","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"G. P. Lewis","J. G. Jardim","137","1993","04","25","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ao N Ilheus. Sambaituba. Prox. cachoeira do Rio Caldeiras.",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1995",NA,NA,NA,NA,NA
"1082","2020-07-23 12:14:27-03","CEPLAC","CEPEC","78023","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"R. C. Barneby","M. L. F. R. Figuera","22","1983","02","18","Brasil","Distrito Federal","BRASÍLIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guarazinho.",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,"30/12/1984",NA,NA,NA,NA,NA
"1083","2020-07-23 12:14:27-03","CEPLAC","CEPEC","48637","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"G. Hatschbach","J. M. Silva","784","1990","01","05","Brasil","Paraná","CERRO AZUL","-49.261100769043","-24.823600769043","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,"Estrela. Araucarieto-pluvial.",NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,"30/12/1990",NA,NA,NA,NA,NA
"1084","2020-07-23 12:14:27-03","CEPLAC","CEPEC","93934","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"G. Hatschbach","J. Carneiro","1081","2001","02","27","Brasil","Paraná","pontal do parana","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Balneário Cidade Atlântica.",NA,NA,NA,NA,NA,NA,NA,"19508","auto",NA,"30/12/2001",NA,NA,NA,NA,NA
"1085","2020-07-23 12:14:27-03","CEPLAC","CEPEC","66616","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"G. Hatschbach","G. Hatschbach","60536","1994","03","17","Brasil","Paraná","TOMAZINA","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rod. Wenceslau Braz-Tomazina, prox. trevo p/ Salto Cavalcante.",NA,NA,NA,NA,NA,NA,NA,"29630","auto",NA,"30/12/1994",NA,NA,NA,NA,NA
"1086","2020-07-23 12:14:27-03","CEPLAC","CEPEC","122400","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"H. C. de Lima","C. M. B. Correia","324","1996","03","08","Brasil","Rio de Janeiro","silva jardim","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reserva Biológica de Poço das Antas. Trilh apara a pelonha, entrada em frente a trilha Morro do Calcario.",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA
"1087","2020-07-23 12:14:27-03","CEPLAC","CEPEC","133458","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"J. R. Lima","J. R. Lima","282","2007","10","10","Brasil","Ceará","PACOTI","-38.9233016967773","-4.22499990463257","38W54'336","4S15'368",NA,NA,NA,NA,NA,NA,NA,NA,"Sítio São Paulo. Estrada para Cachoeira.",NA,NA,NA,NA,NA,NA,NA,"9622","auto",NA,NA,NA,NA,NA,NA,NA
"1088","2020-07-23 12:14:27-03","CEPLAC","CEPEC","56110","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"G. Hatschbach","G. Hatschbach","56188","1992","01","08","Brasil","Paraná","MORRETES","-48.834400177002","-25.476900100708","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,"Rod. p/ Antonina.",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,"30/12/1992",NA,NA,NA,NA,NA
"1089","2020-07-23 12:14:27-03","CEPLAC","CEPEC","30302","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata",NA,"R. C. Barneby","G. P. Lewis","1034","1982","01","08","Brasil","Bahia","barra","-39.083333","-13.366667","39W5'0","13S22'0",NA,NA,"<ll>dwc_commonname:</ll> Unha-de-gato, Juqui-de-cerca",NA,NA,NA,NA,NA,"Area prox. ao Hotel Rio de Una.",NA,NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,"30/12/1991",NA,NA,NA,NA,NA
"1090","2020-07-23 12:14:27-03","CEPLAC","CEPEC","51167","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata",NA,"L. S. B. Jordão","A. F. Silva","1393","1986","03","09","Brasil","São Paulo","SÃO JOSÉ DOS CAMPOS","-45.9375","-23.075","45W56'15","23S4'30",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"Faz. Da Tecelagem Paraíba.",NA,NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,"12/6/2017",NA,NA,NA,NA,NA
"1091","2020-07-23 12:14:27-03","CEPLAC","CEPEC","29943","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata",NA,"G. P. Lewis","G. P. Lewis","734","1981","12","02","Brasil","Bahia","UNA","-39.066667","-15.266667","39W4'0","15S16'0",NA,NA,NA,NA,NA,NA,NA,NA,"Estr. Ilheus/Una, 35-40Km ao S Olivenca.",NA,NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,"30/12/1991",NA,NA,NA,NA,NA
