"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem"
"485","2019-11-01 15:18:15-03","UnB","UB","107181","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Stein, MG; Ferreira, RS; Angarten, NBO",NA,NA,NA,"Ferreira, RS; Andrade, MC; Angarten, NBO; Souza, MGM; Stein, MG","2007","08","21","Brasil","Distrito Federal","Brasília","Setor de Clubes Norte, próximo do Iate Clube de Brasília. Asa Norte. Contrução abandonada, área sob ação de aterramento.","-47.853611","-15.7725",NA,"Erva; . Solo: Solo argiloso.","UB0035577",NA,"Pteridophyta",NA,"4","Southern America",NA,"UB0035577",NA,NA,"-47.853611","-15.7725",NA,NA,NA,NA
"486","2019-11-01 15:18:15-03","UnB","UB","107182","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Stein, MG; Ferreira, RS; Angarten, NBO","2007",NA,NA,"Ferreira, RS; Andrade, MC; Angarten, NBO; Souza, MGM; Stein, MG","2007","08","21","Brasil","Distrito Federal","Brasília","Setor de Clubes Norte, próximo do Iate Clube de Brasília. Asa Norte. Contrução abandonada, área sob ação de aterramento.","-47.853611","-15.7725",NA,"Erva; . Solo: Solo argiloso.","UB0035576",NA,"Pteridophyta",NA,"1","Southern America",NA,"UB0035576",NA,NA,"-47.853611","-15.7725",NA,NA,NA,NA
"487","2019-11-01 15:18:15-03","UnB","UB","107186","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Stein, MG; Ferreira, RS; Angarten, NBO","2007",NA,NA,"Stein, MG; Andrade, MC; Angarten, NBO; Souza, MGM; Ferreira, RS","2007","08","21","Brasil","Distrito Federal","Brasília","Setor de Clubes Norte, próximo do Iate Clube de Brasília. Asa Norte. Contrução abandonada, área sob ação de aterramento.","-47.853611","-15.7725",NA,"Erva; . Solo: Solo argiloso.","UB0035568",NA,"Pteridophyta",NA,"16","Southern America",NA,"UB0035568",NA,NA,"-47.853611","-15.7725",NA,NA,NA,NA
"488","2019-11-01 15:18:15-03","UnB","UB","107187","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Stein, MG; Ferreira, RS; Angarten, NBO","2007",NA,NA,"Stein, MG; Andrade, MC; Angarten, NBO; Souza, MGM; Ferreira, RS","2007","08","21","Brasil","Distrito Federal","Brasília","Setor de Clubes Norte, próximo do Iate Clube de Brasília. Asa Norte. Contrução abandonada, área sob ação de aterramento.","-47.853611","-15.7725",NA,"Erva; Solo argiloso.","UB0035567",NA,"Pteridophyta",NA,"15","Southern America",NA,"UB0035567",NA,NA,"-47.853611","-15.7725",NA,NA,NA,NA
"489","2019-11-01 15:18:15-03","UnB","UB","107191","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Stein, MG; Ferreira, RS; Angarten, NBO","2007",NA,NA,"Ferreira, RS; Andrade, MC; Angarten, NBO; Souza, MGM; Stein, MG","2007","08","28","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa. Córrego Capetinga e arredores. Mata Galeria.","-47.9375","-15.946111",NA,"Erva","UB0035574",NA,"Pteridophyta",NA,"10","Southern America",NA,"UB0035574",NA,NA,"-47.9375","-15.946111",NA,NA,NA,NA
"490","2019-11-01 15:18:15-03","UnB","UB","107197","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Stein, MG; Ferreira, RS; Angarten, NBO","2007",NA,NA,"Ferreira, RS; Andrade, MC; Angarten, NBO; Souza, MGM; Stein, MG","2007","08","28","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa. Córrego Capetinga e arredores. Mata Galeria.","-47.9375","-15.946111",NA,"Erva","UB0035569",NA,"Pteridophyta",NA,"9","Southern America",NA,"UB0035569",NA,NA,"-47.9375","-15.946111",NA,NA,NA,NA
"491","2019-11-01 15:18:15-03","UnB","UB","137337","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J","1991",NA,NA,"Irwin, HS; Harley, RM; Onishi, E","1971","01","18","Brasil","Minas Gerais",NA,"Serra do Espinhaço. Middle and upper slopes, south side of Serra da Piedade, ca. 5 km N of Caeté",NA,NA,NA,"Terrestrial - 0,5m; Outcrops; iron-rich soil","UB0035444",NA,"Pteridophyta",NA,"28737","Southern America",NA,"UB0035444","1800","1800",NA,NA,NA,NA,NA,NA
"492","2019-11-01 15:18:15-03","UnB","UB","137340","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J","1992","09","11","Schinini, A","1981","01","10","Argentina",NA,NA,"Prov. Corrientes, Dep. Capital. Loc. Corrientes",NA,NA,NA,"Crece en calles de la Ciudad","UB0035463",NA,"Pteridophyta",NA,"20954","Southern America",NA,"UB0035463",NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-11-01 15:18:15-03","UnB","UB","137341","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Incógnito",NA,NA,NA,"Brooker, MIH","1969","09","29","Australia",NA,NA,"Ex Western Australian Herbarium. Perth, W.A.&nf;Loc. Hamersley Gorge W.A.",NA,NA,NA,"Fern hanging on sides of a sheltered side gully shaded off","UB0035459",NA,"Pteridophyta",NA,"2189","Asia-Tropical",NA,"UB0035459",NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-11-01 15:18:15-03","UnB","UB","194307","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Link-Pérez, M; Meza Torres, EI","2006","06","07","Argentina",NA,NA,"Provincia de Corrientes: Dpto. San Cosme. Ruta 43 to Santa Ana. In the yard of Maria Eva de Alvores",NA,NA,NA,"Cultived in area next to driveway beside road","UB0035458",NA,"Pteridophyta",NA,"219","Southern America",NA,"UB0035458",NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-11-01 15:18:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Stein, MG; Ferreira, RS; Angarten, NBO",NA,NA,NA,"Ferreira, RS; Andrade, MC; Angarten, NBO; Souza, MGM; Stein, MG","2007","08","21","Brasil","Distrito Federal","Brasília","Setor de Clubes Norte, próximo do Iate Clube de Brasília. Asa Norte. Contrução abandonada, área sob ação de aterramento.","-47.853611","-15.7725",NA,"Erva; . Solo: Solo argiloso.","UB0035579",NA,"Pteridophyta",NA,"4","Southern America",NA,"UB0035579",NA,NA,"-47.853611","-15.7725",NA,NA,NA,NA
"496","2019-11-01 15:18:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Incógnito",NA,NA,NA,"Brooker, MIH","1969","09","29","Australia",NA,NA,"Ex Western Australian Herbarium. Perth, W.A.&nf;Loc. Hamersley Gorge W.A.",NA,NA,NA,"Fern hanging on sides of a sheltered side gully shaded off","UB0035460",NA,"Pteridophyta",NA,"2189","Asia-Tropical",NA,"UB0035460",NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-11-01 15:18:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Stein, MG; Ferreira, RS; Angarten, NBO",NA,NA,NA,"Ferreira, RS; Andrade, MC; Angarten, NBO; Souza, MGM; Stein, MG","2007","08","21","Brasil","Distrito Federal","Brasília","Setor de Clubes Norte, próximo do Iate Clube de Brasília. Asa Norte. Contrução abandonada, área sob ação de aterramento.","-47.853611","-15.7725",NA,"Erva; . Solo: Solo argiloso.","UB0035578",NA,"Pteridophyta",NA,"4","Southern America",NA,"UB0035578",NA,NA,"-47.853611","-15.7725",NA,NA,NA,NA
"498","2019-11-01 15:18:15-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Stein, MG; Ferreira, RS; Angarten, NBO","2007",NA,NA,"Ferreira, RS; Andrade, MC; Angarten, NBO; Souza, MGM; Stein, MG","2007","08","28","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa. Córrego Capetinga e arredores. Mata Galeria.","-47.9375","-15.946111",NA,"Erva","UB0035575",NA,"Pteridophyta",NA,"10","Southern America",NA,"UB0035575",NA,NA,"-47.9375","-15.946111",NA,NA,NA,NA
"499","2019-11-01 15:18:15-03","UnB","UB","7284","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF",NA,NA,NA,"Cláudio, M","1979","11","20","Brasil","Distrito Federal","Brasília","Campus da UnB Centro Olímpico","-47.9296989440918","-15.7797002792358","70570","Construção abandonada.; olo argiloso alagado.",NA,"auto","Pteridophyta",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-11-01 15:18:15-03","UnB","UB","7281","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Cláudio, M","1979","11","20","Brasil","Distrito Federal","Brasília","Campus da UnB Centro Olímpico","-47.9296989440918","-15.7797002792358","70570","Solo argiloso alagado.","UB0035597","auto","Pteridophyta",NA,"s.n.","Southern America",NA,"UB0035597",NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-11-01 15:18:15-03","UnB","UB","7282","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF",NA,NA,NA,"Cláudio, M","1979","11","20","Brasil","Distrito Federal","Brasília","Campus da UnB Centro Olímpico","-47.9296989440918","-15.7797002792358","70570","Solo argiloso alagado.",NA,"auto","Pteridophyta",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-11-01 15:18:15-03","UnB","UB","7283","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF",NA,NA,NA,"Cláudio, M","1979","11","20","Brasil","Distrito Federal","Brasília","Campus da UnB Centro Olímpico","-47.9296989440918","-15.7797002792358","70570","Solo argiloso alagado.","UB0035599","auto","Pteridophyta",NA,"s.n.","Southern America",NA,"UB0035599",NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-11-01 15:18:16-03","UnB","UB","7289","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Parada, MM","1979","11","20","Brasil","Distrito Federal","Brasília","Campus Universitário, próximo ao Centro Olímpico","-47.9296989440918","-15.7797002792358","70570",". Solo: Solo argiloso.","UB0035598","auto","Pteridophyta",NA,"s.n.","Southern America",NA,"UB0035598",NA,NA,NA,NA,NA,NA,NA,NA
"504","2019-11-01 15:18:15-03","UnB","UB","137427","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J","2002","04","03","Souza, MGM","1996","01","30","Brasil","Distrito Federal","Brasília","Construção abandonada, próxima a margem do Lago paranoá, localizada no final de uma rua, que está a esquerda de quem entra no Iate Clube de Brasília","-47.9296989440918","-15.7797002792358","70570",NA,"UB0035606","auto","Pteridophyta",NA,"14","Southern America",NA,"UB0035606",NA,NA,NA,NA,NA,NA,NA,NA
"505","2019-11-01 15:18:15-03","UnB","UB","137422","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Cláudio, M","1979","11","22","Brasil","Distrito Federal","Brasília","Construção abandonada próxima ao Centro Olímpico da Universidade de Brasília (UnB)","-47.9296989440918","-15.7797002792358","70570","Sobre o solo","UB0035566","auto","Pteridophyta",NA,"s.n.","Southern America",NA,"UB0035566",NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-11-01 15:18:16-03","UnB","UB","7378","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J","2002",NA,NA,"Novelino, RF; Lima, JCM","1997","05","04","Brasil","Distrito Federal","Brasília","Country Club de Brasília","-47.9296989440918","-15.7797002792358","70570","Num muro de pedra, local com sol e sombra. Solo: Calcáreo.","UB0035605","auto","Pteridophyta",NA,"1346","Southern America",NA,"UB0035605",NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-11-01 15:18:16-03","UnB","UB","7291","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Gusmão, JF","1979","10","25","Brasil","Distrito Federal","Brasília","Estação Ecológica, ca de 1km NW da rodovia de acesso","-47.9296989440918","-15.7797002792358","70570","Mata ciliar, no chão perto do corre.","UB0035593","auto","Pteridophyta",NA,"1","Southern America",NA,"UB0035593",NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-11-01 15:18:15-03","UnB","UB","137428","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Botelho, MB","1979","11","08","Brasil","Distrito Federal","Brasília","Fazenda Água Lima, ca. 18 km SSW de Brasília. Córrego Capetinga","-47.9296989440918","-15.7797002792358","70570","Em mata ciliar sombreada e úmida. Cescendo sobre substrato orgânico vivo","UB0035607","auto","Pteridophyta",NA,"5","Southern America",NA,"UB0035607",NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-11-01 15:18:15-03","UnB","UB","137426","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Garcia, E","1979","11","13","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, 18 km SSW do centro de Brasília. Córrego Capetinga","-47.9296989440918","-15.7797002792358","70570","Mata ciliar, na sombra, no chão; em solo úmido","UB0035592","auto","Pteridophyta",NA,"44","Southern America",NA,"UB0035592",NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-11-01 15:18:15-03","UnB","UB","137432","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Andrade, MC; Souza, MGM","2006","11","17","Philomeno, MG; César, FB","1998","08","27","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (FAL), próximo a rio (borda)","-47.9296989440918","-15.7797002792358","70570","0,6m; Cerrado","UB0035589","auto","Pteridophyta",NA,"s.n.","Southern America",NA,"UB0035589",NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-11-01 15:18:16-03","UnB","UB","7294","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF",NA,NA,NA,"Silva, JGF","1979","11","27","Brasil","Distrito Federal","Brasília","Margem do Lago Paranoá 3km SSE da UnB","-47.9296989440918","-15.7797002792358","70570","Construção abandonada.; . Solo: Argiloso, úmido e sombreado.",NA,"auto","Pteridophyta",NA,"79042","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-11-01 15:18:15-03","UnB","UB","7286","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Botelho, MB","1979","11","27","Brasil","Distrito Federal","Brasília","Margem do Lago Paranoá 3km SSE da UnB","-47.9296989440918","-15.7797002792358","70570","Construção abandonada.; . Solo: Argiloso úmido.","UB0035588","auto","Pteridophyta",NA,"1A","Southern America",NA,"UB0035588",NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-01 15:18:15-03","UnB","UB","137431","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Andrade, MC; Souza, MGM","2006","11","17","Lima, GBV","1998","09","04","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, margem da trilha Cristal, próximo ao córrego Cristal","-47.9296989440918","-15.7797002792358","70570","Erva terrestre - 0,5m","UB0035590","auto","Pteridophyta",NA,"s.n.","Southern America",NA,"UB0035590",NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-01 15:18:15-03","UnB","UB","137418","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Cláudio, M","1979","11","20","Brasil","Distrito Federal","Brasília","Proximidades do Centro Olímpico da Universidade de Brasília (UnB)","-47.9296989440918","-15.7797002792358","70570","Solo argiloso alagado",NA,"auto","Pteridophyta",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-11-01 15:18:15-03","UnB","UB","137421","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Cláudio, M","1979","11","20","Brasil","Distrito Federal","Brasília","Proximidades do Centro Olímpico da Universidade de Brasília (UnB)","-47.9296989440918","-15.7797002792358","70570","solo; solo argiloso alagado",NA,"auto","Pteridophyta",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-11-01 15:18:15-03","UnB","UB","137429","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","11","25","Cavalheiro, MC","1997","11","25","Brasil","Distrito Federal","Brasília","Quadra residencial","-47.9296989440918","-15.7797002792358","70570","Vivem agrupadas; Ambiente úmido","UB0035609","auto","Pteridophyta",NA,"s.n.","Southern America",NA,"UB0035609",NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-11-01 15:18:16-03","UnB","UB","7288","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF",NA,NA,NA,"Bernd, RB","1979","10","25","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358","70570","Sobre o solo, na sombra, em mata ciliar.","UB0035604","auto","Pteridophyta",NA,"s.n.","Southern America",NA,"UB0035604","1200","1200",NA,NA,NA,NA,NA,NA
"518","2019-11-01 15:18:15-03","UnB","UB","137416","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J","1992","09","11","Bernd, RB","1979","10","25","Brasil","Distrito Federal","Brasília","Reserva Ecológica do Instituto Brsileiro de Geografia e Estatística (IBGE)","-47.9296989440918","-15.7797002792358","70570","Sobre o solo, na sombra, em mata ciliar",NA,"auto","Pteridophyta",NA,"s.n.","Southern America",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA
"519","2019-11-01 15:18:15-03","UnB","UB","137336","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF; Sant'Anna, ME",NA,NA,NA,"Sant'Anna, ME","1998","09","05","Brasil","Minas Gerais","Coromandel","A ca. 30 m do córego Barreira. Fazenda Barreirinha","-47.2002983093262","-18.4733009338379","60859","Terrestre, herbácea; Barranco em mata de galeria. Ambiente úmido","UB0035443","auto","Pteridophyta",NA,"12","Southern America",NA,"UB0035443",NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-11-01 15:18:15-03","UnB","UB","135406","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A","2006","02",NA,"Rolim, LB; et al.","2006","02","14","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697","44599",NA,"UB0035442","auto","Pteridophyta",NA,"273","Southern America",NA,"UB0035442",NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-11-01 15:18:15-03","UnB","UB","137338","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Smith, AR","1993",NA,NA,"Hatschbach, G; Ribas, OS","1992","12","17","Brasil","Paraná ","Cerro Azul","Rodovia Cerro Azul para Adrianópolis, próximo a descida para Ribeirão do Rocha","-49.261100769043","-24.823600769043","32006","Dos afloramentos de calcáreo","UB0035445","auto","Pteridophyta",NA,"58473","Southern America",NA,"UB0035445",NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-10-03 10:04:27-03","UFSCar","SORO","5632","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Souto, L.S.; Mazziero, F.F.F.; Nonato, F.R.; Koga, M.L.","2015","08","18","Brasil","São Paulo","Sorocaba","UFSCar, fragmento 5.","-47.4500007629395","-23.5","17154","Samambaia, terrestre.",NA,"auto",NA,NA,"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-08-04 12:49:07-03","UFU","HUFU","19325","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Arantes, A.A.A.","2008","02",NA,"Ranal, M.","1999","03","22","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","58223","Mata de Galeria. Material oriundo de casca de Tapirira guianensis (12 m alt., 85 cm diam. a 1,30 m.) (bark spore bank).","HUFU00054357","auto",NA,NA,"648",NA,NA,"HUFU00054357",NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-08-20 20:41:53-03","UFSC","FLOR","27267","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Smith, A.R.","1994",NA,NA,"Cordeiro, J.; Poliquesi, C.B.","1993","03","09","Brasil","Paraná","Bocaiúva do Sul","Estrada da Ribeira, Serra de Santana.","-49.1150016784668","-25.2061004638672","61623","terrícola","FLOR0027267","auto",NA,"Polypodiales","1013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-08-20 20:41:53-03","UFSC","FLOR","24402","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Smith, A.R.","1993",NA,NA,"Hatschbach, G.; Ribas, O.S.","1992","12","17","Brasil","Paraná","Cerro Azul","Rod. Cerro Azul para Adrianópolis, próximo à descida para Ribeirão do Rocha.","-49.261100769043","-24.823600769043","32006",NA,"FLOR0024402","auto",NA,"Polypodiales","58473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
