"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","recordNumber","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount"
"303","2020-12-21 16:42:03-03","MBM","MBM","150252","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, M.F.","Ribas, O.S.; Barboza, E.; Barboza, E.","1992","01","10","Brazil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM150252","MBM150252","Ambrósios","407",NA,NA,NA,NA,NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA
"304","2020-12-21 16:42:03-03","MBM","MBM","9708","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, M.F.","Hatschbach, G.","1966","10","16","Brazil","Paraná","União da Vitória","-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,NA,"MBM009708","MBM009708","Estrada para Porto Vitória","14917",NA,NA,NA,NA,NA,"Southern America",NA,"35297","auto",NA,NA,NA,NA,NA,NA
"305","2020-12-21 16:42:03-03","MBM","MBM","119123","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, M.F.","Wasum, R.","1987","08","21","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM119123","MBM119123","Campus da UCS","3178",NA,NA,NA,NA,NA,"Southern America",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"306","2015-09-04 15:50:42-03","MNHN","RECOLNAT_MNHN_P","P04525514","PreservedSpecimen",NA,"Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,"Gaudichaud","1833","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04525514' target='other'> <mi>dwc_moreinfo</mi></a>","P04525514","P04525514_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"21",NA
"307","2015-09-04 15:50:42-03","MNHN","RECOLNAT_MNHN_P","P04525516","PreservedSpecimen",NA,"Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,"Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04525516' target='other'> <mi>dwc_moreinfo</mi></a>","P04525516","P04525516_01","Brésil. Province de Rio-Janeiro.",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"12067",NA
"308","2015-09-04 15:50:42-03","MNHN","RECOLNAT_MNHN_P","P04525517","PreservedSpecimen",NA,"Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,"Glaziou, A.","1874","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04525517' target='other'> <mi>dwc_moreinfo</mi></a>","P04525517","P04525517_01","Environs Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"7739",NA
"309","2015-09-04 15:50:42-03","MNHN","RECOLNAT_MNHN_P","P04525518","PreservedSpecimen",NA,"Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,"Glaziou","1875","1","27","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04525518' target='other'> <mi>dwc_moreinfo</mi></a>","P04525518","P04525518_01","Serra da Estrela.",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"7739",NA
"310","2015-09-04 15:50:42-03","MNHN","RECOLNAT_MNHN_P","P04525511","PreservedSpecimen",NA,"Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,"Vauthier","1836","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04525511' target='other'> <mi>dwc_moreinfo</mi></a>","P04525511","P04525511_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"175",NA
"311","2015-09-04 15:50:42-03","MNHN","RECOLNAT_MNHN_P","P04525509","PreservedSpecimen",NA,"Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,NA,NA,NA,NA,"[Paraguay]",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04525509' target='other'> <mi>dwc_moreinfo</mi></a>","P04525509","P04525509_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"312","2015-09-04 15:50:42-03","MNHN","RECOLNAT_MNHN_P","P04525520","PreservedSpecimen",NA,"Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,"Rambo, B.","1949","11","11","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04525520' target='other'> <mi>dwc_moreinfo</mi></a>","P04525520","P04525520_01","Kappesberg, prope Caxias.",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"43391",NA
"313","2015-09-04 15:50:42-03","MNHN","RECOLNAT_MNHN_P","P04525515","PreservedSpecimen",NA,"Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,"Glaziou, A.","1880","3","5","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04525515' target='other'> <mi>dwc_moreinfo</mi></a>","P04525515","P04525515_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb","36524","auto",NA,NA,NA,NA,"12067",NA
"314","2015-09-04 15:50:42-03","MNHN","RECOLNAT_MNHN_P","P04525513","PreservedSpecimen",NA,"Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,"Smith, L.B.|Klein, R.","1956","11","6","Brasil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04525513' target='other'> <mi>dwc_moreinfo</mi></a>","P04525513","P04525513_01","4 km south of Campo Alegre on the road to Jaraguá do Sul.",NA,NA,NA,NA,NA,NA,NA,"hb","37493","auto",NA,NA,NA,NA,"7327",NA
"315","2015-09-04 15:50:42-03","MNHN","RECOLNAT_MNHN_P","P04525512","PreservedSpecimen",NA,"Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,"Weddell, H.A.","1844","1","1","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04525512' target='other'> <mi>dwc_moreinfo</mi></a>","P04525512","P04525512_01","Estrella.",NA,NA,NA,NA,NA,NA,NA,"hb","36524","auto",NA,NA,NA,NA,"759",NA
"316","2015-09-04 16:04:48-03","MNHN","RECOLNAT_MNHN_P","P04561695","PreservedSpecimen",NA,"Primulaceae","Rapanea","megapotamica","Rapanea megapotamica","Mez",NA,"Reitz|Klein","1957","9","6","Brasil","Santa Catarina",NA,NA,NA,NA,NA,"900",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04561695' target='other'> <mi>dwc_moreinfo</mi></a>","P04561695","P04561695_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"4819",NA
"317","2020-12-11 11:40:30-03","UFMG","BHCB","199548","PreservedSpecimen","Plantae","Primulaceae","Myrsine","lorentziana","Myrsine lorentziana","Arechav.",NA,"Godoy, MB; Verdi, M; Dreveck, S","2007","12","12","Brasil","Santa Catarina","Itaiópolis","-49.9063987731934","-26.3363990783691",NA,NA,"943","943","Fruto maduro roxo.; Floresta em estágio médio de regeneração.","BHCB199548",NA,"Moema","76","2008",NA,NA,"Dicotyledon",NA,"Southern America",NA,"51919","auto",NA,NA,NA,NA,NA,NA
"318","2020-12-11 11:40:30-03","UFMG","BHCB","147765","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,"Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Kamino, LHY","2011","03","19","Brasil","Minas Gerais","Delfim Moreira","-45.314361","-22.587833","-45.314361","-22.587833","1635","1635","Arvoreta, 3 m., em mata ciliar aberta. Frutos verdes.","BHCB004210",NA,"Fazenda Boa Esperança, Trilha dos romeiros.","1519","2011","06",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-12-11 11:40:30-03","UFMG","BHCB","50499","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-12-11 11:40:30-03","UFMG","BHCB","70751","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,"Jaster, CB",NA,NA,NA,"Brasil","Paraná","Jaraguá do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-12-11 11:40:30-03","UFMG","BHCB","96045","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,"Wasum, R","2005","04","21","Brasil","Paraná","Lapa","-49.687667","-25.716639","-49.687667","-25.716639","959","959","interior da mata.; Restinga. Interior de mata.",NA,NA,NA,"2897",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-12-11 11:40:30-03","UFMG","BHCB","71163","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,"Ribas, OS",NA,NA,NA,"Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,NA,NA,"407",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA
"323","2021-02-11 17:20:37-03","UFPR","UPCB","73914","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, M.F.","Blum, C.T.","2010","08","15","Brasil","Paraná","Tijucas do Sul","-49.073611","-25.824167","-49.073611","-25.824167","850","850","Árvore 5 m, frutos imaturos. Floresta Ombrófila Mista no estágio médio da sucessão. UPCB-DNA N° 1242.",NA,NA,"Remanescentes florestais marginais à represa de Vossoroca","10-024","2013","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-02-11 17:20:37-03","UFPR","UPCB","40388","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, M.F.","Chagas e Silva, F.","1992","04","07","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore 8m, botões florais esverdeados, flores creme. frequente na área..",NA,NA,"Arredores da cidade","1510","2013","09",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"325","2021-02-11 17:20:37-03","UFPR","UPCB","84724","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, M.F.","Motta, J.T.","1992","02","26","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arvoreta, 4m x 10cm, com frutos imaturos verdes. Em capãp.",NA,NA,"Caximba","2698","2004",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"326","2021-02-11 17:20:37-03","UFPR","UPCB","15545","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, M.F.","Britez, R.M.","1987","02","24","Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Árvore de 6m, CAP 60cm, flores alvascentes, início de frutificação. Floresta de Araucaria..",NA,NA,"Fazenda do Durgo","1329","2013","09",NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"327","2021-02-11 17:20:37-03","UFPR","UPCB","45176","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, M.F.","Silva, J.M.","1992","05","13","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Árvore 3m, frutos esverdeados. Mata de Araucária..",NA,NA,"Núcleo leiteiro da Lapa","1128","2013","09",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"328","2021-02-11 17:20:37-03","UFPR","UPCB","47293","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, M.F.","Cervi, A.C.","1999","05","11","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arvoreta ca. 4m, frutos verdes, beira da floresta..",NA,NA,"Zoológico","6702","2013","09",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"329","2015-01-21 15:30:00-02","MO","MOBOT","100772219","PreservedSpecimen","Plantae","Primulaceae","Myrsine","lorentziana","Myrsine lorentziana","(Mez) Arechav.",NA,"Auguste F.M. Glaziou","1875","5",NA,"Brazil","Rio de Janeiro","Rio de Janeiro (cidade)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","Glaziou 7739",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"330","2015-02-13 21:15:00-02","MO","MOBOT","100778614","PreservedSpecimen","Plantae","Primulaceae","Myrsine","lorentziana","Myrsine lorentziana","(Mez) Arechav.","Pipoly","Isabel Basualdo|Mirtha Ortiz","1988","6","30","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguari Costa Segundo Cerro Palacios.","Basualdo 1582",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"331","2014-03-24 12:02:00-03","MO","MOBOT","100689023","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,"J.M. Silva","1992","5","13","Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,NA,"Núcleo leiteiro da Lapa","Silva 1128",NA,NA,NA,NA,NA,"South America",NA,"49965","auto",NA,NA,NA,NA,NA,NA
"332","2012-04-19 17:07:00-03","MO","MOBOT","2492411","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO)","Aurelio Schinini|Guillermo Caballero M.","1990","10","10","Paraguay","Alto Paraná",NA,"-54.5833333","-24.45",NA,NA,NA,NA,NA,NA,NA,"Reserva Biol. Itabo, 35 Km W rio Parana.","Schinini Cacace 27106",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","1"
"333","2008-05-27 22:02:00-03","MO","MOBOT","401195","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO)","Elsa M. Zardini|P. Aquino","1991","11","18","Paraguay","Cordillera",NA,"-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"5 km E of Río Salado basin on road to Emboscada. Cerrado forest.","Zardini 28756",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"616","4"
"334","2008-05-27 22:02:00-03","MO","MOBOT","400628","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO)","Elsa M. Zardini|M. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Gallery forest around Estero.","Zardini 21419",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"366","4"
"335","2015-01-18 09:51:00-02","MO","MOBOT","400778","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO)","Elsa M. Zardini|Mirtha Ortiz","1987","9","23","Paraguay","Paraguarí",NA,"-57.16666","-25.41666",NA,NA,NA,NA,NA,NA,NA,"Paraguari, Compañía Costa Segunda, Cerro Palacios.","Zardini 3099",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"87-36","4"
"336","2008-05-27 22:02:00-03","MO","MOBOT","1003888","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO)","Elsa M. Zardini|Leongino Guerrero","1995","6","22","Paraguay","San Pedro",NA,"-56.26666","-23.81666",NA,NA,NA,NA,NA,NA,NA,"Santa Rosa-Santa Bárbara. 3 km from Santa Bárbara. Cerrado scrub on white, sandy soil.","Zardini 43105",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1016","4"
"337","2008-05-27 22:02:00-03","MO","MOBOT","1004501","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO)","Elsa M. Zardini|F. Garcete","1995","8","23","Paraguay","San Pedro",NA,"-56.05361","-23.77944",NA,NA,NA,NA,NA,NA,NA,"Yaguareté forest (Sustainable Forest Systems Site). Northern boundary. Cerrado forest.","Zardini 43489",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1026","4"
"338","2008-05-27 22:02:00-03","MO","MOBOT","1004717","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO)","Elsa M. Zardini|A. Vargas","1995","8","24","Paraguay","San Pedro",NA,"-56.21333","-23.82944",NA,NA,"270.00000000",NA,NA,NA,NA,"Yaguareté forest (Sustainable Forest Systems Site). Trail to confluence. Cerrado scrub on red, sandy soil.","Zardini 43565",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1027","4"
"339","2014-03-24 12:02:00-03","MO","MOBOT","100688287","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","Troels M. Pedersen","1967","3","30","Argentina","Salta","Anta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estancia La Selmira, by the Río Uruguay","Pedersen 8189",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2014-03-24 12:02:00-03","MO","MOBOT","100688559","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","F. Javier Fernández Casas","1980","9","14","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Nacional de Ybycuí, camino de La Colmena","Fernández Casas 3582",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2014-03-24 12:02:00-03","MO","MOBOT","100688560","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","Lidia Pérez de Molas","1986","10",NA,"Paraguay","Cordillera",NA,"-57.21666","-25.26666",NA,NA,"140.00000000",NA,NA,NA,NA,"Atyrá 6-7 km E de Altos, camino a Atyrá","Pérez de Molas 978",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2014-03-24 12:02:00-03","MO","MOBOT","100688561","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","Camilo L. Quarín","1973","10","14","Paraguay","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"San Bernardino, Costa del Lago Ipacaray","Quarín 1512",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2014-03-24 12:02:00-03","MO","MOBOT","100688562","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","Émile Hassler","1913","7",NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguaria Centralis, in regione lacus Ypacaray","Hassler 11809",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2014-03-24 12:02:00-03","MO","MOBOT","100688563","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","Émile Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sin. loc.","Hassler 4523",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2014-03-24 12:02:00-03","MO","MOBOT","100688585","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","Isabel Basualdo","1991","7","10","Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estancia 3 Hermanos, Potrero Aquidabán","Basualdo 3310",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2014-03-24 12:02:00-03","MO","MOBOT","100688586","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","Isabel Basualdo","1991","10","22","Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estancia 3 Hermanos, Potrero Aquidabán","Basualdo 3550",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2014-03-24 12:02:00-03","MO","MOBOT","100688587","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","Rosa Degen","1991","7","9","Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90 km de Concepción, Establecimiento Villa Sana","Degen 1858",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2014-03-24 12:02:00-03","MO","MOBOT","100688588","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","Rosa Degen","1991","7","11","Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reserva Biológica del Rancho Z, Potrero Burro, NE de la casa","Degen 1974",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2014-03-24 12:02:00-03","MO","MOBOT","100688589","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","Mirtha Ortiz","1989","7","19","Paraguay","Cordillera",NA,"-57.25","-25.28333",NA,NA,NA,NA,NA,NA,NA,"Altos, camino a Loma Grande","Ortiz 1343",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2015-02-23 12:36:00-03","MO","MOBOT","100688591","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","S. Keel","1989","8","27","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reserva Limoy, Itaipú Binacional, along the camino interno","Keel 1999",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"351","2014-03-24 12:02:00-03","MO","MOBOT","100688593","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","Nélida Soria","1989","7","19","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Altos - Loma Grande","Soria Rey 3957",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2014-03-24 12:02:00-03","MO","MOBOT","100688595","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","Nélida Soria","1990","10","22","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estancia Carmen de La Sierra, Potrero Lili","Soria Rey 4696",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2014-03-24 12:02:00-03","MO","MOBOT","100688596","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","Nélida Soria","1991","10","24","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estancia Santa Teresa, Potrero Negro","Soria Rey 4883",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2014-03-24 12:02:00-03","MO","MOBOT","100688597","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","Nélida Soria","1994","8","22","Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"San Pedro, Ruta a Cap. Bado. Rancho ZS","Soria Rey 6649",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2014-03-24 12:02:00-03","MO","MOBOT","100688598","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","Nélida Soria","1994","8","22","Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"San Pedro, Ruta a Cap. Bado. Rancho ZS","Soria Rey 6680",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2014-03-24 12:02:00-03","MO","MOBOT","100688599","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson (MO),","Nélida Soria","1995","1",NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Cerro Cora, parcela lado B, cerca del Cerro Muralla","Soria Rey 7093",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
