"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","eventTime","previousCatalogNumber"
"365","2020-08-31 09:01:42-03","INPA","INPA","253834","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Penha, DV","111","2013","06","19","Southern America","Brasil","Pará","Santarém","Comunidade Tapará Grande, canal principal à esquerda sentido Santarém - Tapará","-54.531056","-2.315778",NA,NA,"INPA0253834","INPA0253834 INPA0253834_e","91","91",NA,NA,"-54.531056","-2.315778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-08-31 09:01:42-03","INPA","INPA","253857","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Mello, AT; Cavalcante, SC","Cavalcante, SC","15","2013","06","11","Southern America","Brasil","Pará","Santarém","Várzea Quilombola de Saracura","-54.608944","-2.435833",NA,NA,"INPA0253857","INPA0253857 INPA0253857_e",NA,NA,NA,NA,"-54.608944","-2.435833",NA,NA,"2013","06","28",NA,NA,NA,NA,NA,NA
"367","2020-08-31 09:01:42-03","INPA","INPA","3860","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Almeida, JC de","INPA3860","1956","05","21","Southern America","Brasil","Amazonas","Manaus","BR 174, km 9, BR 17, Km 9","-60.03","-2.87",NA,NA,"INPA0003860","INPA0003860 INPA0003860_e",NA,NA,NA,NA,"-60.03","-2.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-08-31 09:01:42-03","INPA","INPA","3874","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Coêlho, DF","INPA3874","1956","05","24","Southern America","Brasil","Amazonas","Manaus","Igarapé do Buião Km 8, Igarapé do Buião.","-60.025","-3.102",NA,NA,"INPA0003874","INPA0003874 INPA0003874_e INPA0003874_num",NA,NA,NA,NA,"-60.025","-3.102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-01-10 20:45:19-03","INPA","INPA","39950","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Prance, GT","16760","1973","07","23","Southern America","Brasil","Amazonas",NA,"Ilha Aramaçá, quase enfrente a Tabatinga, Ilha Aramaçá, almost opposite Tabatinga. Partially cleared varzea forest, white water flooded.","-69.9164","-4.3331",NA,NA,"INPA0039950","INPA0039950 INPA0039950_e INPA0039950_e1",NA,NA,NA,NA,"-69.9164","-4.3331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-01-10 20:45:19-03","INPA","INPA","39950","Carpo","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Prance, GT","16760","1973","07","23","Southern America","Brasil","Amazonas",NA,"Ilha Aramaçá, quase enfrente a Tabatinga, Ilha Aramaçá, almost opposite Tabatinga. Partially cleared varzea forest, white water flooded.","-69.9164","-4.3331",NA,NA,"INPA0039950","INPA0039950 INPA0039950_e INPA0039950_e1",NA,NA,NA,NA,"-69.9164","-4.3331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-08-31 09:01:42-03","INPA","INPA","282514","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Moutinho, L","Marquete, R","3038","2001","08","23","Southern America","Brasil","Rio de Janeiro","Carapebus","PARNA da Restinga de Jurubatiba","-41.871111","-22.44",NA,NA,"INPA0282514",NA,NA,NA,NA,NA,"-41.871111","-22.44",NA,NA,"2014","08","18",NA,NA,NA,NA,NA,NA
"372","2020-08-31 09:01:42-03","INPA","INPA","269542","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Paula, JE de","1793","1983","10","14","Southern America","Brasil","Mato Grosso","Barão de Melgaço","Pantanal, Baia do Mato, Pantanal, Baia do Mato.","-55.8","-16.2",NA,NA,"INPA0269542",NA,NA,NA,NA,NA,"-55.8","-16.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-08-31 09:01:42-03","INPA","INPA","39991","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Prance, GT","16801","1973","07","24","Southern America","Brasil","Amazonas","Tabatinga","Tabatinga","-69.9164","-4.3331",NA,NA,"INPA0039991","INPA0039991 INPA0039991_e",NA,NA,NA,NA,"-69.9164","-4.3331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-08-31 09:01:42-03","INPA","INPA","41857","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Amaral, MCE","Berg, CC","P18554","1973","10","15","Southern America","Brasil","Mato Grosso","Aripuanã","Rio Aripuanã, Forest on west side of Rio Aripuanã below Salto Dardanelos.","-59.35","-10.2",NA,NA,"INPA0041857","INPA0041857 INPA0041857_e INPA0041857_e1",NA,NA,NA,NA,"-59.35","-10.2",NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-01-10 20:45:19-03","INPA","INPA","54030","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Berg, ME van den","Coêlho, LF","75-427","1975","11","24","Southern America","Brasil","Amazonas",NA,"Rio Jutaí, Alto rio Solimões, margem do rio Jutaí.","-68.623592","-5.051186",NA,NA,"INPA0054030","INPA0054030 INPA0054030_e",NA,NA,NA,NA,"-68.623592","-5.051186",NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-08-31 09:01:42-03","INPA","INPA","64451","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Amaral, MCE","Gomes, M","366","1976","11","09","Southern America","Brasil","Mato Grosso","Aripuanã","Estrada para Fontanilha, a 800m do núcleo","-59.4","-10.1",NA,NA,"INPA0064451","INPA0064451 INPA0064451_e",NA,NA,NA,NA,"-59.4","-10.1",NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-08-31 09:01:42-03","INPA","INPA","75550","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Ayres, JM","9",NA,NA,NA,"Southern America","Brasil","Mato Grosso","Aripuanã","Núcleo Humboldt, Núcleo Humboldt, E-20 E-21","-59.4","-10.1",NA,NA,"INPA0075550","INPA0075550 INPA0075550_e",NA,NA,NA,NA,"-59.4","-10.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-08-31 09:01:42-03","INPA","INPA","98905","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Teixeira, LOA","Teixeira, LOA","68","1981","07","09","Southern America","Brasil","Amazonas","Manaus","Avenida Airão com Major Gabriel, Avenida Airão com Major Gabriel. Planta cultivada na área da TELEMAZON (Centro rádio)","-60.016667","-3.083333",NA,NA,"INPA0098905","INPA0098905 INPA0098905_e",NA,NA,NA,NA,"-60.016667","-3.083333",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-01-10 20:45:19-03","INPA","INPA","98915","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Guarim Neto, G","264","1980","09","13","Southern America","Brasil","Mato Grosso","Cáceres","Ilha de Taiamã, Estação Ecológica, Ilha de Taiamã (Estação Ecológica)","-57.4","-16.8",NA,NA,"INPA0098915","INPA0098915 INPA0098915_e INPA0098915_e1",NA,NA,NA,NA,"-57.4","-16.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-01-10 20:45:19-03","INPA","INPA","98957","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Guarim Neto, G","Guarim Neto, G","327","1980","11","19","Southern America","Brasil","Mato Grosso","Cáceres","Estação Ecológica de Taiamã, Estação Ecológica de Taiamã","-57.4","-16.8",NA,NA,"INPA0098957","INPA0098957 INPA0098957_e INPA0098957_e1",NA,NA,NA,NA,"-57.4","-16.8",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-08-31 09:01:42-03","INPA","INPA","58391","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Berg, ME van den","Macêdo, M","104","1976","07","16","Southern America","Brasil","Mato Grosso","Poconé","Rodovia Poconé-Porto Cercado, Rodovia Poconé- Porto Cercado, margem direita do Rio Corixão.","-56","-15.6",NA,NA,"INPA0058391","INPA0058391 INPA0058391_e",NA,NA,NA,NA,"-56","-15.6",NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-08-31 09:01:42-03","INPA","INPA","81956","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Berg, ME van den","Coêlho, DF","INPA81956","1979","03","20","Southern America","Brasil","Amazonas","Manacapuru","Rio Solimões, Paraná do Jacaré, Rio Solimões, Paraná do Jacaré.","-61.522778","-3.991392",NA,NA,"INPA0081956","INPA0081956 INPA0081956_e",NA,NA,NA,NA,"-61.522778","-3.991392",NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-08-31 09:01:42-03","INPA","INPA","98906","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Teixeira, LOA","Teixeira, LOA","69","1981","07","09","Southern America","Brasil","Amazonas","Manaus","Rua Belém, Rua Belém canto com a rua Maceió","-60.0250015258789","-3.10193991661072",NA,NA,"INPA0098906","INPA0098906 INPA0098906_e",NA,NA,NA,NA,NA,NA,"138090","auto","1981",NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-08-31 09:01:42-03","INPA","INPA","205450","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Berg, ME van den","Lisbôa, PLB","15","1973","08","19","Southern America","Brasil","Amazonas","Manaus","Rua de Manaus, Rua de Manaus.","-60.0250015258789","-3.10193991661072",NA,NA,"INPA0205450","INPA0205450 INPA0205450_e",NA,NA,NA,NA,NA,NA,"138090","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-08-31 09:01:42-03","INPA","INPA","246142","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Ramos, JF","Viana, GP","202","2011","09","17","Southern America","Brasil","Amazonas","Nova Olinda do Norte","Comunidade Nossa Senhora dos Remédios, Margem direita do Rio Madeira.","-59.543667","-4.035222",NA,NA,"INPA0246142","INPA0246142 INPA0246142_e INPA0246142_num",NA,NA,NA,NA,"-59.543667","-4.035222",NA,NA,"2012","01","07",NA,NA,NA,NA,NA,NA
"386","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","10627",NA,"Plantae",NA,NA,"Guttiferae","Garcinia","brasiliensis","Garcinia brasiliensis","Planch. & Triana","Jardim Botânico Rio de Janeiro","L. D. Thomaz","1698","1993","08","26",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Altura 8m. PAP 22cm, caule interno amarelado, látex branco. Estéril.","MBML010627","MBML010627",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","26263",NA,"Plantae",NA,NA,"Guttiferae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","V. Demuner & L.F.S. Magnago","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1727","2006","01","19",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333",NA,"Árvore 10m, fuste 2m, DAP 40cm, botões florais, frutos jovens cor verde, látex amarelo. Interior de mata pedregosa na base de afloramentos rochosos (Gruta a base da mata).","MBML026263","MBML026263","150","150",NA,NA,"40W33'4","19S20'54",NA,NA,"2006","02","08",NA,NA,NA,NA,NA,NA
"388","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","41000",NA,"Plantae",NA,NA,"Guttiferae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"R.F.A. Martins; A.G. Oliveira & M.B. Faria","147","2008","01","16",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Vegetação de restinga pleistocênica. Estrada de terra adjacente a uma fábrica de tijolos, depois do Hospital Roberto Silvares no sentido São Mateus-Guriri","-39.811389","-18.748889",NA,"Planta de 4m com frutos maduros amarelos. Presença de látex amarelado","MBML041000","MBML041000",NA,NA,NA,NA,"39W48'41","18S44'56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-09-03 19:37:20-03","MBML","MBML-HERBARIO","41001",NA,"Plantae",NA,NA,"Guttiferae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","A.G. Oliveira/27-09-2009","A.G. Oliveira; M.M. Monteiro & M. Ribeiro","642","2009","09","27",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas, Parque Estadual de Itaúnas. Mata seca de restinga sobre cordão arenoso próximo de uma área entre cordões dominado por Montrichardia. Área atrás da Fazenda Jequitaia","-39.695278","-18.405556",NA,"Árvore de 14m, flores com estames alvos e gineceu amarelo. Odor doce. Látex esverdeado","MBML041001","MBML041001",NA,NA,NA,NA,"39W41'43","18S24'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","41015",NA,"Plantae",NA,NA,"Guttiferae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"F.C. Teotônio","15","2006","11","25",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Vegetação de restinga. Próximo ao Hospital Roberto Silvares","-39.811389","-18.748889",NA,"Arbusto com látex amarelo, frutos verdes do tipo baga","MBML041015","MBML041015",NA,NA,NA,NA,"39W48'41","18S44'56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","7305",NA,"Plantae",NA,NA,"Guttiferae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Volker/1995","L. D. Thomaz","1695","1993","08","11",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Altura 9m, PAP 26cm, caule interno róseo, látex amarelo. Estéril.","MBML007305","MBML007305",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","53607",NA,"Plantae",NA,NA,"Guttiferae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","L. Mouinho/18-VIII-2014","R. Marquete; L.C. Giordano; N. Marquete; M.C. Valente & Joel","3038","2001","08","23",NA,"Brasil","Rio de Janeiro","Carapebus","PARNA da Restinga de Jurubatiba","-41.871111","-22.44",NA,"Solo areno-argiloso, plano, mata de restinga. Árvore, heliófila com ca. 8m., de alt., em ambiente seco. Tronco com casca levemente estriadoa, cor marrom, liquens de cor esverdeada, alguns ferrugíneas, casca mediana avermelhada a casca","MBML053607","MBML053607",NA,NA,NA,NA,"41W52'16","22S26'24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","6466",NA,"Plantae",NA,NA,"Guttiferae","Garcinia","brasiliensis","Garcinia brasiliensis","Planch. & Triana",NA,"B. Weinberg",NA,"1984","01","29",NA,"Brasil","Espírito Santo","Vila Velha","Interlagos II","-40.2924995422363","-20.3297004699707",NA,"Árvore de 6m de altura ao lado do tainá.","MBML006466","MBML006466",NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","6316",NA,"Plantae",NA,NA,"Guttiferae","Garcinia","brasiliensis","Garcinia brasiliensis","Planch. & Triana",NA,"B. Weinberg","932","1984","01","29",NA,"Brasil","Espírito Santo","Vila Velha","Interlagos II","-40.2924995422363","-20.3297004699707",NA,"Árvore 6m de altura ao lado do tainá, indivíduo masculino.","MBML006316","MBML006316",NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","51666",NA,"Plantae",NA,NA,"Guttiferae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","E.F. Guimarães/09-XI-2016","C. Baez; T. Lima, M. Moraes, P. Rosa, L. Moraes, D. Maurenza, R. Negrão, Girso e Rafael","703","2016","08","08",NA,"Brasil","Rio de Janeiro","Silva Jardim","Área de Proteção Ambiental de Macaé de Cima. Rio Bonito de macaé de Cima. Serra da Velutina. Entrada pela Reserva Biológica do Matão","-42.504444","-22.436944",NA,"Terrícola, heliófila. Pecíolo verde. Folhas glabras discolores. Flores em botão verde claro. Madeira de cor rósea. Látex amarelado. Altura 12m. Habitat: Floresta de altitude com aspecto de Mata Nebular. Abundância de briófitas e epífit","MBML051666","MBML051666","1173","1173",NA,NA,"42W30'16","22S26'13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-01-04 11:29:37-03","UEMA","SLUI","4506","PreservedSpecimen","Plantae","Angiospermae",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"C. Reis",NA,"2016","11","09",NA,"Brasil","Maranhão","São Luís","Fazenda Escola de São Luís, UEMA","-44.3027992248535","-2.52972006797791",NA,"Planta cultivada","SLUI004506",NA,NA,NA,NA,NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-01-04 11:29:37-03","UEMA","SLUI","5393","PreservedSpecimen","Plantae","Angiospermae",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Lucas Romão S. Nascimento",NA,"2018","10","29",NA,"Brasil","Maranhão","São Luís","Universidade Estadual do Maranhão, Campus Paulo VI","-44.3027992248535","-2.52972006797791",NA,NA,"SLUI005393",NA,NA,NA,NA,NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-03-04 11:04:51-03","UFRB","HURB","20434","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Souza, J.S.",NA,"2008","01","13",NA,"Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,"HURB000020434",NA,NA,NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-03-04 11:04:51-03","UFRB","HURB","12747","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Hernandes, T.","01","2012","11","20",NA,"Brasil","Mato Grosso","Santo Antonio de Leverger","Comunidade Rural de Morrinhos;",NA,NA,NA,NA,"HURB000012747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-06-17 15:25:04-03","UNESP-RC","HRCB","31077","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Bencke, C. S. C.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-06-15 15:30:00-03","UNESP-RC","HRCB","44157","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Pl.et..Tr.",NA,"Bortolotto, I.M.","1498","2004","11","02",NA,"Brasil","Mato Grosso do Sul","Corumbá","Região do Amolar","-57.493278","-18.052722",NA,"Árvore de 5 a 6 m; Fruto verde",NA,NA,NA,NA,NA,NA,"57º29'35.8W","18º3'9,8S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-06-15 15:30:00-03","UNESP-RC","HRCB","47779","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Pl.et..Tr.",NA,"Alexander","105","2002","03","28",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Rio Negro","-55.7872009277344","-20.4710998535156",NA,"Folhas simples, opostas, com estípula interpeciolar, fruto tipo baga, verdes, amarelo-esverdeados",NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2017-11-24 14:10:24-02","UFLA","ESAL","16237","S","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Ary T.O.Filho","Oliveira Filho, AT; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Chapada das Perdizes","-44.6425018310547","-21.4874992370605",NA,"árvore; 12.00m; ;; floresta",NA,NA,"1","1",NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2017-11-24 14:10:24-02","UFLA","ESAL","31","S","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Black","2495-B",NA,NA,NA,NA,"Brasil","Minas Gerais","Catas Altas",NA,"-43.4075012207031","-20.0746994018555",NA,"; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-08-20 12:04:41-03","UFLA","ESAL","31856","S","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Van den Berg, E","Domingos, DQ","6","2007","01","07",NA,"Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,"Mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2017-11-24 14:10:24-02","UFLA","ESAL","16454","S","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Ary T.O.Filho","Rodrigues, LA; et al.","262",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,"árvore; 9m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2017-11-24 14:10:24-02","UFLA","ESAL","12562","S","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Costa, MP; Pifano, DS; Melo, PHA","38",NA,NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Municipal Serra de São Domingos, floresta de encosta do Cristo","-46.5614013671875","-21.7877998352051",NA,"árvore; ; ;; floresta",NA,NA,"14","14",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2017-11-24 14:10:24-02","UFLA","ESAL","12206","S","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Ary T.O.Filho","Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,"árvore; 3.0; alva-amarelada;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
