"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","884969","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"J. R. Mattos","15774","South America","Brazil","Campos do Jordão, Parque Estadual.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970126' target='other'> <mi>dwc_moreinfo</mi></a>","NY00884969","NY00884969_01","M. A. Carvalhaes","1974","04","23","São Paulo","-45.454379","-22.673246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","561316","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"B. Rambo","34934","South America","Brazil","Bom Jesus. Fazenda Bernardo Velho","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=413411' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561316","NY00561316_01","M. C. Johnston","1947","01","05","Rio Grande do Sul","-50.388347","-28.558459",NA,NA,"Bom Jesus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2016-09-27 15:43:00-03","NY","NYBG","561307","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"A. H. Gentry","35739","South America","Peru","About 40 km W of San Ramón, dry valley.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=413398' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561307",NA,"M. C. Johnston","1982","02","27","Junín",NA,NA,"2020","2400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","561321","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"G. G. Hatschbach","40719","South America","Brazil","Retiro Grande.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=413401' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561321","NY00561321_01","G. G. Hatschbach","1978","01","03","Paraná","-49.5281","-25.4586",NA,NA,"Campo Largo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","561308","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"J. L. Luteyn","10803","South America","Colombia","Llanos de Quibá area, ca. 24 km N of Santa Rosa de Osos.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=413396' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561308",NA,"R. Callejas Posada","1984","05","27","Antioquia","-75.5","6.83","2625","2625","Santa Rosa de Osos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00996265","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"A. F. M. Glaziou","20252","South America","Brazil",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1103976' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996265","NY00996265_01","M. C. Johnston","1894",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","884968","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"O. Handro","s.n.","South America","Brazil","Capital, nativa no Jardim Botânico.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970125' target='other'> <mi>dwc_moreinfo</mi></a>","NY00884968","NY00884968_01","J. J. Marques","1939","11","22","São Paulo","-46.618358","-23.646109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00996264","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"J. E. B. Warming","s.n.","South America","Brazil",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1103974' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996264","NY00996264_01","M. C. Johnston",NA,NA,NA,"Minas Gerais","-43.8894","-19.6272",NA,NA,"Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00996266","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"H. de F. Leitão Filho","10678","South America","Brazil","Nativo em mata nas proximidades da Vila Montes-Verdes.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1103978' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996266","NY00996266_01","O. Kosovsky","1979","11","19","Minas Gerais","-46.1444","-22.7556",NA,NA,"Camanducaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","561330","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"L. R. Landrum","2237","South America","Brazil","Manancias da Serra.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=413403' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561330","NY00561330_01","G. G. Hatschbach","1977","10","31","Paraná","-49","-25.5","1000","1000","Piraquara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","561315","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"E. Pereira","8191","South America","Brazil","Entre Iguape e Porto Sabaúna.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=413383' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561315","NY00561315_01","M. C. Johnston","1964","01","12","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00996254","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"H. S. Irwin","10729","South America","Brazil","Serra dos Pirineus, ca. 12 km S. of Corumbá de Goiás","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1103934' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996254","NY00996254_01","J. A. Kallunki","1965","11","29","Goiás","-48.8086111","-16.03204","975","975","Abadiânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","02332126","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"F. Sellow","2082","South America","Brazil",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2512038' target='other'> <mi>dwc_moreinfo</mi></a>","NY02332126","NY02332126_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","639087","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"R. A. Wasum","794","South America","Brazil","RS 235","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=413395' target='other'> <mi>dwc_moreinfo</mi></a>","NY00639087","NY00639087_01","S. F. Smith","2000","12","03","Rio Grande do Sul","-50.5833","-29.4483","830","830","Sao Francisco de Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","561326","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"P. K. H. Dusén","15621","South America","Brazil","Curityba","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=413408' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561326","NY00561326_01","M. C. Johnston","1914","10","15","Paraná","-49.2731","-25.4281",NA,NA,"Curitiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01241093","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"J. L. Paixão","720","South America","Brazil","Pico das Almas. 25 km do centro da cidade em direção ao Campo do Queiroz.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1429457' target='other'> <mi>dwc_moreinfo</mi></a>","NY01241093","NY01241093_01","O. Kosovsky","2006","02","26","Bahia","-41.9503","-13.5503","1250","1600","Rio de Contas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:32:12-03","UFRJ","RFA","5955","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","polymorpha",NA,"Rhamnus polymorpha","(Reissek) Werberb.",NA,"E. Pereira","5169",NA,"Brasil","Aeroporto Aff. Pena",NA,"Arbusto de flor alva","RFA26068",NA,NA,"1960","02","09","Paraná","-49.2731018066406","-25.4277992248535",NA,NA,"Curitiba","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 11:32:12-03","UFRJ","RFA","20465","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","polymorpha",NA,"Rhamnus polymorpha","(Reissek) Werberb.",NA,"P. Occhioni","9235",NA,"Brasil","Parque Nacional do Itatiaia, Torre da TV, próximo à Macieiras",NA,"Arbusto, flôr creme esverdeada.","RFA17140",NA,NA,"1980","11","19","Rio de Janeiro","-44.5633010864258","-22.4960994720459","2200","2200","Itatiaia","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-13 09:20:47-03","UFRJ","RFA","19938","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"G.G. Hatschbach","40719",NA,"Brasil","Retiro Grande",NA,"Arbusto de 2m, frutos vinosos","RFA16732",NA,"G.G. Hatschbach","1978","01","03","Paraná","-49.5283012390137","-25.4585990905762",NA,NA,"Campo Largo","53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:47:27-03","EAO","IAN","154017","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnston",NA,"Anderson, WR; Stieber, MT","25923","Southern America","Brasil","Eastern slopes of Pico do Itambé, steep-sided grassy.",NA,"Shrubby, or wooded slopes with sandstone outcrops, sloping down to a deep, shaded box canyon with vertical walls and subterranean drainage.","IAN154017",NA,NA,"1972","02","13","Minas Gerais",NA,NA,"1310","1310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 10:26:01-03","NBC","NL-BOTANY","WAG.1251072","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","polymorpha",NA,"Rhamnus polymorpha","(Reissek) Weberb.",NA,"Smith LB; Klein RM",NA,"Southern America","Brazil","mun. Agua Doce, Campos de Palmas, 30 km SE of Horizonte (Paraná).",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1251072 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1251072","NL-WAG1251072",NA,"1964","12","03",NA,"-51.4","-26.75",NA,NA,NA,NA,NA,"Magnoliopsidae","-51.4","-26.75",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 10:26:01-03","NBC","NL-BOTANY","U.1555931","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","polymorpha","tomentosa","Rhamnus polymorpha tomentosa",NA,NA,"Duarte AP",NA,"Southern America","Brazil","Garandai-Fumaca, Minas Gerais.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1555931 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1555931","NL-U1555931",NA,"1946","11","19",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 10:26:01-03","NBC","NL-BOTANY","U.1555876","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","polymorpha","Rhamnus sphaerosperma polymorpha","(Reissek) M.C.Johnst.",NA,"Ruiz R; Rengifo S",NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1555876 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1555876","NL-U1555876","Liesner RL","1990","10","25","Cauca","-76.566667","2.533333",NA,NA,NA,NA,NA,"Magnoliopsidae","-76.566667","2.533333","U 0084776",NA,NA,NA,NA,NA,NA
"65","2020-02-08 10:26:01-03","NBC","NL-BOTANY","U.1555875","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","polymorpha","Rhamnus sphaerosperma polymorpha","(Reissek) M.C.Johnst.",NA,"Solomon JC",NA,"Southern America","Bolivia","Dpto. La Paz. Prov. Nor Yungas, 13.7 km NW of San Pedro on road through Incahuara-Mejillones, & along trail to 12 de Octubre.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1555875 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1555875","NL-U1555875",NA,"1983","02","12",NA,"-67.616667","-15.966667",NA,NA,NA,NA,NA,"Magnoliopsidae","-67.616667","-15.966667",NA,NA,NA,NA,NA,NA,NA
"66","2020-02-08 10:26:01-03","NBC","NL-BOTANY","U.1555877","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","polymorpha","Rhamnus sphaerosperma polymorpha","(Reissek) M.C.Johnst.",NA,"Callejas Posada R; Echeverri A",NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1555877 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1555877","NL-U1555877","Liesner RL","1995","06","13","Antioquia","-75.566667","6.266667",NA,NA,NA,NA,NA,"Magnoliopsidae","-75.566667","6.266667","U 0084777",NA,NA,NA,NA,NA,NA
"67","2020-02-08 10:26:01-03","NBC","NL-BOTANY","U.1555878","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","polymorpha","Rhamnus sphaerosperma polymorpha","(Reissek) M.C.Johnst.",NA,"Zarucchi JL; Brant AE; Castaño CJ",NA,"Southern America","Colombia","ANTIOQUIA: Mpio. de Frontino; Km 11 of road Frontino-Nutibara (20.5 km before Nutibara). Roadside.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1555878 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1555878","NL-U1555878",NA,"1987","09","26",NA,"-76.2","6.716667",NA,NA,NA,NA,NA,"Magnoliopsidae","-76.2","6.716667",NA,NA,NA,NA,NA,NA,NA
"68","2020-02-08 10:26:01-03","NBC","NL-BOTANY","U.1555879","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","polymorpha","Rhamnus sphaerosperma polymorpha","(Reissek) M.C.Johnst.",NA,"Solomon JC",NA,"Southern America","Bolivia","Dpto. LA PAZ: Prov. Murillo, 27.4 km N (below) of dam at Lago Zongo.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1555879 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1555879","NL-U1555879",NA,"1982","11","27",NA,"-68.1","-16.133333",NA,NA,NA,NA,NA,"Magnoliopsidae","-68.1","-16.133333",NA,NA,NA,NA,NA,NA,NA
"69","2020-02-08 10:26:01-03","NBC","NL-BOTANY","U.1555880","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","polymorpha","Rhamnus sphaerosperma polymorpha","(Reissek) M.C.Johnst.",NA,"Solomon JC",NA,"Southern America","Bolivia","Dpto. LA PAZ Prov. Murillo, 36.2 km N (below of dam at Lago Zongo.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1555880 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1555880","NL-U1555880",NA,"1982","12","18",NA,"-68.05","-16.083333",NA,NA,NA,NA,NA,"Magnoliopsidae","-68.05","-16.083333",NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 10:26:01-03","NBC","NL-BOTANY","L.2328026","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Smith LB; Brade AC",NA,"Southern America","Brazil","Brazil, Morro do Archer-Tijuca",NA,"Muito visitada pelas abelhas<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2328026 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2328026","NL-L2328026",NA,"1948","11","10",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0552733",NA,NA,NA,NA,NA,NA
"71","2020-02-08 10:26:01-03","NBC","NL-BOTANY","L.2328027","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Reitz R; Klein RM",NA,"Southern America","Brazil","Brasil, Santa Catarina, Mafra",NA,"Orla de mata<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2328027 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2328027","NL-L2328027",NA,"1962","01","04","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0552732",NA,NA,NA,NA,NA,NA
"72","2020-02-08 10:26:01-03","NBC","NL-BOTANY","L.2328028","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Lehmann FC",NA,"Southern America","Colombia","Colombia, Highlands of Popayau",NA,"Forets<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2328028 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2328028","NL-L2328028","Johnston MC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0552731",NA,NA,NA,NA,NA,NA
"73","2020-02-08 10:26:01-03","NBC","NL-BOTANY","L.2328029","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Fiebrig K",NA,"Southern America","Paraguay","Paraguay, Alto Paraná",NA,"In regione fluminis<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2328029 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2328029","NL-L2328029","Johnston MC","1909","01","01",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0552730",NA,NA,NA,NA,NA,NA
"74","2020-02-08 10:26:01-03","NBC","NL-BOTANY","L.2328030","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Sellow F",NA,"Southern America","Brazil","Brasilia",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2328030 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2328030","NL-L2328030","Johnston MC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0552729",NA,NA,NA,NA,NA,NA
"75","2020-02-08 10:26:01-03","NBC","NL-BOTANY","L.2328031","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Klein RM",NA,"Southern America","Brazil","Brasil, Santa Catarina, Morro Spitzkopf, Blumenau",NA,"Tôpo de morro.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2328031 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2328031","NL-L2328031","Johnston MC","1959","11","20","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0552728",NA,NA,NA,NA,NA,NA
"76","2020-02-08 10:26:01-03","NBC","NL-BOTANY","L.2328032","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Burchell WJ",NA,"Southern America","Brazil","Brasilia, Prov. San Paulo",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2328032 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2328032","NL-L2328032","Johnston MC",NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0552727",NA,NA,NA,NA,NA,NA
"77","2020-02-08 10:26:01-03","NBC","NL-BOTANY","L.2328033","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Smith HH",NA,"Southern America","Colombia","Colombia",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2328033 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2328033","NL-L2328033",NA,"1898","01","01",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0552726",NA,NA,NA,NA,NA,NA
"78","2020-02-08 10:26:01-03","NBC","NL-BOTANY","L.4197668","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Wasum R",NA,"Southern America","Brazil","RS-Mun, Jaquirana-Bara do Arroio dos Novilhos, interior da mata.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4197668 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4197668","NL-L4197668",NA,"1999","12","17",NA,"-50.649333","-28.755",NA,NA,NA,NA,NA,"Magnoliopsidae","-50.649333","-28.755",NA,NA,NA,NA,NA,NA,NA
