"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","infraspecificEpithet","sex"
"41","2021-03-15 16:37:00-03","NY","NYBG","00836699","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","J. F. Ramos","6673","1966","07","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=922779' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836699",NA,"Magnoliophyta","Magnoliales","Schltdl.","Distrito Federal","Brasília","Fazenda Vargem Bonita, ca. 10 km S. of Brasília","-47.9167","-15.87367","900","1150","NY00836699_01","P. J. M. Maas; H. Maas-van de Kamer; R. H. J. Erkens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","00836889","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","H. S. Irwin","18257","1966","07","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=923773' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836889",NA,"Magnoliophyta","Magnoliales","Schltdl.","Distrito Federal","Brasília","Fazenda Vargem Bonita, ca. 10km. S. of Brasília, road to Belo Horizonte.","-47.78","-15.85","1000","1000","NY00836889_01","P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00836781","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","A. P. Duarte","8870","1965","02","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=923401' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836781",NA,"Magnoliophyta","Magnoliales","Schltdl.","Espírito Santo",NA,"Estrada de Nanuque.",NA,NA,NA,NA,"NY00836781_01","P. J. M. Maas; H. Maas-van de Kamer; R. H. J. Erkens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00836894","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","J. A. Ratter","R2607","1972","10","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=923789' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836894",NA,"Magnoliophyta","Magnoliales","Schltdl.","Distrito Federal","Brasília","Nr Brasilia. E. of the lake on the road to the prison","-47.83","-15.85",NA,NA,"NY00836894_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00836891","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","H. S. Irwin","30397","1971","01","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=923778' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836891",NA,"Magnoliophyta","Magnoliales","Schltdl.","Minas Gerais",NA,"Serra do Espinhaço, upper shrub covered slopes of Serra da Piedade, ca. 35 km E. of Belo Horizonte, near BR-31","-43.7263889","-19.83305","1850","1850","NY00836891_01","P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00836888","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","H. S. Irwin","6239","1964","09","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=923768' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836888",NA,"Magnoliophyta","Magnoliales","Schltdl.","Distrito Federal","Brasília","Cia. Fercal, ca. 20 km. E. of Brasília.","-47.88","-15.58","700","1000","NY00836888_01","P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00836870","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Collector unspecified","s.n.","1824","11",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=923797' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836870",NA,"Magnoliophyta","Magnoliales","Schltdl.",NA,NA,"Lapa",NA,NA,NA,NA,"NY00836870_01","D. M. Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00836863","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","H. S. Irwin","14086","1966","03","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=923771' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836863",NA,"Magnoliophyta","Magnoliales","Schltdl.","Distrito Federal","Brasília","Côrrego Alogado, Parque Municipal do Gama, ca. 20 km S.W. of Brasília","-48.05","-16.03","1000","1000","NY00836863_01","P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00932357","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","J. G. Jardim","2539","2000","01","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=286592' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932357",NA,"Magnoliophyta","Magnoliales","Schltdl.","Bahia","Mucugê","10 km N da cidade na Rod. para Andaraí.","-41.3189","-12.9658",NA,NA,"NY00932357_01","P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","395668","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","E. P. Heringer","11545b","1967","08","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=717341' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395668",NA,"Magnoliophyta","Magnoliales","Schltdl.","Goiás",NA,"Rio Corumbá",NA,NA,NA,NA,"NY00395668_01","P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1018794","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","S. de V. A. Pessôa","1100","2005","05","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262440' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018794",NA,"Magnoliophyta","Magnoliales","Schltdl.","Rio de Janeiro","Silva Jardim","Fazenda Santa Helena Remanescente. Area FSH.","-42.3333","-22.5167",NA,NA,"NY01018794_01","P. J. M. Maas; H. Maas-van de Kamer; R. H. J. Erkens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00836897","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","R. de Mello-Silva","224","1990","05","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=923802' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836897",NA,"Magnoliophyta","Magnoliales","Schltdl.","Minas Gerais","Caeté","Serra da Piedade","-43.6694","-19.88","1480","1650","NY00836897_01","R. de Mello-Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00836890","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","H. S. Irwin","20705","1968","02","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=923776' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836890",NA,"Magnoliophyta","Magnoliales","Schltdl.","Minas Gerais",NA,"Serra do Espinhaço, at Lapinha, ca. 18km N. of Sêrro on road (MG 2) to Diamantina.","-43.55","-18.55","1200","1200","NY00836890_01","P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00836892","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","E. P. Heringer","11545b","1967","08","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=923780' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836892",NA,"Magnoliophyta","Magnoliales","Schltdl.","Goiás",NA,"Rio Corumbá",NA,NA,NA,NA,"NY00836892_01","P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00836609","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","W. R. Anderson","36033","1972","02","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=922436' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836609",NA,"Magnoliophyta","Magnoliales","Schltdl.","Minas Gerais",NA,"Serra do Espinhaço, foothills east and south of Pico do Itambé, about halfway between summit and Santo Antonio de Itambé","-43.3495","-18.4699","950","1150","NY00836609_01","R. M. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","395682","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","S. A. Mori","9722","1978","03","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626983' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395682",NA,"Magnoliophyta","Magnoliales","Schltdl.","Bahia","Prado","Rod. BA 001, a 45 km ao N de Alcobaça. Regiao de Mata Higrófila. Folha SE-24 (17-39c)","-39.2206","-17.3411","25","75","NY00395682_01 NY00395682_02","P. J. M. Maas; H. Maas-van de Kamer; R. H. J. Erkens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00836711","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","L. R. Landrum","4288","1982","02","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=923182' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836711",NA,"Magnoliophyta","Magnoliales","Schltdl.","Minas Gerais","Caeté","Serra da Piedade. Km 1-5 on road to top of Serra","-43.75","-19.92","1200","1700","NY00836711_01","P. J. M. Maas; H. Maas-van de Kamer; R. H. J. Erkens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1019404","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","H. C. de Lima","4368","1992","02","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1282194' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019404",NA,"Magnoliophyta","Magnoliales","Schltdl.","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Caminho próximo represa da CEDAE. Área FP10.","-42.88333","-22.48333",NA,NA,"NY01019404_01","P. J. M. Maas; H. Maas-van de Kamer; R. H. J. Erkens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","26091","PreservedSpecimen","Plantae","Annonaceae","Guatteria","umbrosa","Guatteria umbrosa","L. Riedel","s.n.","1824",NA,NA,"South America","Brazil","sheet",NA,"Langsdorf Expedition to Brazil (Translation from Russian label heading) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=679976' target='other'> <mi>dwc_moreinfo</mi></a>","NY00026091","probable isotype","Magnoliophyta","Magnoliales","R.E.Fr.",NA,NA,"Brasilia",NA,NA,NA,NA,"NY00026091_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-01-28 13:10:58-03","MCN-PUC-MINAS","HPUC-MG","ANG440","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Maielo - Silva, L.",NA,"2009","09","10",NA,"Brasil",NA,NA,"Nº IBAMA (CTF) = 4477412",NA,NA,NA,NA,NA,"Minas Gerais","Brumadinho","Brumadinho","-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-01-28 13:10:58-03","MCN-PUC-MINAS","HPUC-MG","ANG034","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Ricardo Haidar",NA,"2008","07","27",NA,"Brasil",NA,NA,"Árvore de 3m de altura. Flores brancas coordenadas: 1944318/8243873",NA,NA,NA,NA,NA,"Distrito Federal","Brasília","EEJBB","-47.9296989440918","-15.7797002792358","1","1",NA,"Ricardo Haidar","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:28:50-03","UFRJ","RFA","4208","PreservedSpecimen","Plantae","Annonaceae","Guatteria","mexiae","Guatteria mexiae","P. Occhioni","884","1947","03","08",NA,"Brasil",NA,NA,"Árvore mediana; flor verde","RFA35524",NA,NA,NA,"R.E.Fr.","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Lago Azul","-44.5633010864258","-22.4960994720459",NA,NA,NA,"A. Lobão","19648","auto","2002","02","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:28:50-03","UFRJ","RFA","4209","PreservedSpecimen","Plantae","Annonaceae","Guatteria","mexiae","Guatteria mexiae","P. Occhioni","955","1947","03","17",NA,"Brasil",NA,NA,"Árvore mediana; flor verde (com amostra de madeira)","RFA54736",NA,NA,NA,"R.E.Fr.","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, km 2","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:28:50-03","UFRJ","RFA","16163","PreservedSpecimen","Plantae","Annonaceae","Guatteria","pubens","Guatteria pubens","P. Occhioni","7137","1975","04","09",NA,"Brasil",NA,NA,"Arvoreta de 6 m de altura. Flor amarelada Habitat: Mata secundaria","RFA13364",NA,NA,NA,"(Mart.) R.E.Fr.","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,"Adriana Lobão","20531","auto","2004","05","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:28:50-03","UFRJ","RFA","15966","PreservedSpecimen","Plantae","Annonaceae","Guatteria","pubens","Guatteria pubens","P. Occhioni","6982","1975","02","01",NA,"Brasil",NA,NA,"Arbusto de 4 a 5 m de altura. Flor verde","RFA35513",NA,NA,NA,"(Mart.) R.E.Fr.","Rio de Janeiro","Rio de Janeiro","Próximo a Parada Modelo - Cortume Carioca","-43.2075004577637","-22.9027996063232",NA,NA,NA,"A. Lobão","57442","auto","2004","05","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-13 09:18:47-03","UFRJ","RFA","24474","PreservedSpecimen","Plantae","Annonaceae","Guatteria","pubens","Guatteria pubens","F. M. de B. Pereira","91/011","2000","05","13",NA,"Brasil",NA,NA,"Árvore, flores e frutos verdes, estes com suave aroma, folhas verdes e caule cinza escuro, ambos com leve aroma.","RFA32352",NA,NA,NA,"(Mart.) R.E.Fr.","Rio de Janeiro","Sapucaia","3° distrito, Fazendas Selo Verde.","-42.8525","-22.081944","849","849",NA,"Adriana Lobão",NA,NA,"2004","05","14","42º51'9''W","22º4'55''S",NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:28:50-03","UFRJ","RFA","17442","PreservedSpecimen","Plantae","Annonaceae","Guatteria","pubens","Guatteria pubens","P. Occhioni","7937","1976","07","00",NA,"Brasil",NA,NA,"Arvoreta Habitat: Mata","RFA14546",NA,NA,NA,"(Mart.) R.E.Fr.","Rio de Janeiro","Magé","Próximo a Magé","-43.040599822998","-22.6527996063232",NA,NA,NA,"Adriana Lobão","20531","auto","2004","05","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 11:28:50-03","UFRJ","RFA","19879","PreservedSpecimen","Plantae","Annonaceae","Guatteria","pubens","Guatteria pubens","P. Occhioni","8766","1979","03","25",NA,"Brasil",NA,NA,"Arbusto. Flor verde","RFA16681",NA,NA,NA,"(Mart.) R.E.Fr.","Rio de Janeiro","Petrópolis","Serra de Petropólis","-43.1786003112793","-22.5049991607666",NA,NA,NA,"Adriana Lobão","36524","auto","2004","05","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-13 09:18:47-03","UFRJ","RFA","17233","PreservedSpecimen","Plantae","Annonaceae","Guatteria","pubens","Guatteria pubens","P. Occhioni","7867","1976","05","00",NA,"Brasil",NA,NA,"Arbu Habitat: Mata","RFA14379",NA,NA,NA,"(Mart.) R.E.Fr.","Rio de Janeiro","Guapimirim","Limoeiro","-42.9818992614746","-22.5372009277344",NA,NA,NA,"Adriana Lobão","21463","auto","2004","05","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-13 09:18:47-03","UFRJ","RFA","27300","PreservedSpecimen","Plantae","Annonaceae","Guatteria","pubens","Guatteria pubens","A. Quinet","25/81","2001","03","17",NA,"Brasil",NA,NA,"Árvore, folhas discolores verdes, flôr com cálice e corola verdes, comum no local.","RFA32351",NA,NA,NA,"(Mart.) R.E.Fr.","Rio de Janeiro","Nova Friburgo","Flôr das andorinhas.","-42.5311012268066","-22.2819004058838","650","650",NA,"Adriana Lobão","33190","auto","2004","05","14","42º21'71''W","22º21'61''S",NA,NA,NA,NA,NA,NA,NA
"71","2020-06-29 11:28:50-03","UFRJ","RFA","21059","PreservedSpecimen","Plantae","Annonaceae","Guatteria","pubens","Guatteria pubens","P. Occhioni","8391","1978","04","30",NA,"Brasil",NA,NA,"Arvoreta. Flores verdes","RFA17415",NA,NA,NA,"(Mart.) R.E.Fr.","Rio de Janeiro","Teresópolis","Serra dos Orgãos. Morro do Garrafão","-42.9655990600586","-22.4122009277344","1000","1000",NA,"Adriana Lobão","38539","auto","2004","05","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-06-29 11:28:50-03","UFRJ","RFA","39617","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Finotti R.; Caruzo J.","61","2008","07","00",NA,"Brasil",NA,NA,"Arvore de 11 metros de altura e PAP de 61.4 cm.","RFA24620",NA,NA,NA,"Schltdl.","Rio de Janeiro","Guapimirim","Interior de fragmento florestal localizado na propriedade do Sr. Renato Cozzolino","-42.909444","-22.536944","50","50",NA,"Adriana Lobão",NA,NA,NA,NA,NA,"42º54'34''W","22º32'13''S",NA,NA,NA,NA,NA,NA,NA
"73","2020-06-29 11:28:50-03","UFRJ","RFA","29300","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","C. Proença","673","1987","01","06",NA,"Brasil",NA,NA,"Arbusto semi-escandente. Frutos atropurpúreos com gosto adstringente de fruto de Myrtaceae","RFA35498",NA,NA,NA,"Schltdl.","Distrito Federal","Brasília","Jardim Botânico de Brasília. ca. de 20 km a SE de Brasília, faz fronteira coma Escola Fazendária. Jardim Botânico.","-47.9296989440918","-15.7797002792358","1025","1025",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:33:42-03","EAO","IAN","72398","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Mexia, Y","4249","1930","01","27","Southern America","Brasil",NA,NA,"Arborescent 3-4m. high; greenish yellow flowers, few flowered. Occasional.","IAN072398",NA,"Dicotiledônea",NA,"Schltdl.","Minas Gerais",NA,"Districti Carangola, Fazenda da Grama; about 5km. north of trail, capoeira near small stream.",NA,NA,"900","900",NA,"Lobão, A",NA,NA,"2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:33:42-03","EAO","IAN","99566","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Fróes, RL","33334","1957","08","22","Southern America","Brasil",NA,NA,"Árvore de 5m. de altura.","IAN099566",NA,"Dicotiledônea",NA,"Schltdl.","Minas Gerais",NA,"Região do Rio das Velhas, afluente do São Francisco, Localidade Betin.",NA,NA,NA,NA,NA,"Lobão, A",NA,NA,"2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:33:42-03","EAO","IAN","105826","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Magalhães, MG","17016","1942","07","15","Southern America","Brasil",NA,NA,NA,"IAN105826",NA,"Dicotiledônea",NA,"Schltdl.",NA,"São Gotardo","Estrada para a cidade de Tiros. Mata seca.","-46.048900604248","-19.3111000061035",NA,NA,NA,"Mello, R","27592","auto","1988","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:33:42-03","EAO","IAN","104120","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Magalhães, MG","8","1940","01","10","Southern America","Brasil",NA,NA,"Árvore isolada de 6m. de altura.","IAN104120",NA,"Dicotiledônea",NA,"Schltdl.","Minas Gerais","Belo Horizonte","Vila Minas Gerais.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Mello, R","17082","auto","1988","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:08:42-03","UFBA","ALCB","028438","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Harley, RM; Nic Lughadha, E; Gan, W; v, W; Querino, R; iroz, R","PCD50621","1992","01","02","Southern America","Brasil",NA,NA,"até 5m alt. Folhagem e caule jovens. Tépalas verdes. base no exterior das tépalas externas ferrugíneas. Estames creme-amarelados. Estigmas verde-escuros.","ALCB003973",NA,"Dicotyledon",NA,"Schltdl.","Bahia","Abaíra","Chapada Diamantina, Mata do Barbado","-41.9","-13.3","1700","1700","ALCB003973","Mello-Silva, R de; Costa, TF",NA,NA,"1994",NA,NA,"-41.9","-13.3",NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:08:42-03","UFBA","ALCB","032932","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Melo, E; Sena, MP; Funch, R","PCD1696","1995","02","23","Southern America","Brasil",NA,NA,"1,0 m. Folhas simples, levemente discolores, folha jovem coberta com pilosidade ferruginosa. Flores com tépalas imaturas, verdes; maduras verde-amareladas. Ocasional.; Vegetação de campo rupestre na encosta. Afloramentos rochosos de a","ALCB003975",NA,"Dicotyledon",NA,"Schltdl.","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha","-41.450833","-12.450556","920","920","ALCB003975","Mello-Silva, R de",NA,NA,"1996","05",NA,"-41.450833","-12.450556",NA,NA,NA,NA,NA,NA,NA
