"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","year","month","day","locality","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","sex","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"1348","2020-12-21 16:26:47-03","MBM","MBM","198831","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Ribas, O.S.","Silva, M.R.","Brazil","São Paulo","José Bonifácio","-49.6800003051758","-21.0499992370605",NA,NA,NA,NA,"MBM198831","MBM198831","304","1992","09","05","Fazenda Jacaré",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"36198","auto",NA,NA,NA,NA,NA,NA
"1349","2020-12-21 16:26:47-03","MBM","MBM","69112","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"Alzira","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM069112","MBM069112","s.n.",NA,NA,NA,"Jardim Botânico",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1350","2020-12-21 16:26:47-03","MBM","MBM","353730","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Franco, G.A.D.C.","Guillaumon, J.R.","Brazil","São Paulo","Vinhedo","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"MBM353730","MBM353730","s.n.","2002","01","07","Condomínio Estância Marambaia, atrás do Clube BANESPA","Árvore 5-6 m altura, frutos verdes, alongados e chatos, mata ciliar","2005","01","04","Southern America",NA,NA,NA,NA,"9595","auto",NA,NA,NA,NA,NA,NA
"1351","2020-12-21 16:26:47-03","MBM","MBM","428573","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Garcia, F.C.P.","Lozano, E.D.","Brazil","Ceará","Crato","-39.443028","-7.234389","-39.443028","-7.234389",NA,NA,"MBM428573",NA,"4289","2018","10","14","Parque Estadual Sítio Fundão, Rio Batateiras","Árvore, 9 m, flores alvas, margem do rio.; Mata Úmida do Sedimentar.","2018",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","2020-12-21 16:26:47-03","MBM","MBM","237476","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Téllez, O.","Tenorio, P.; et al.; et al.","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"MBM237476","MBM237476","24480",NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353","2020-12-21 16:26:47-03","MBM","MBM","273070","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Lindeman, J.","Lindeman, J.; Haas, H.; Haas, H.","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"MBM273070","MBM273070","3211B","1966","10","23","Rio Guaraú",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354","2020-12-21 16:26:47-03","MBM","MBM","295188","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Sousa, M.","Salas, S.; et al.; et al.","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"MBM295188","MBM295188","2795","2000","03","19","Oaxaca",NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355","2020-12-21 16:26:47-03","MBM","MBM","320692","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Sousa, M.","Martínez, E.; Ramos, C.H.; Lombera, R.; Guerrero, R.; Ramos, C.H.; Lombera, R.; Guerrero, R.","Mexico","Chiapas","Ocosingo",NA,NA,NA,NA,"150","150","MBM320692","MBM320692","25141","1992","07","22","En Estación Chajul, A la orilla del río Lacantún","Arbol con fruto.; Selva alta perennifolia.","1992",NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356","2020-12-21 16:26:47-03","MBM","MBM","344005","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","et al.; Guedes, M.L.","Costa, MA de A; et al.; et al.","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"MBM344005","MBM344005","187","2006","01","29","Recôncavo Sul. Amargosa","Árvore de ca. 8,0m. Folhas com folíolos coriáceos, discolores, viloso. Frutos imaturos, verdes. Ocasional. Mata.","2006","05",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357","2020-12-21 16:26:47-03","MBM","MBM","344006","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","et al.; Guedes, M.L.","Costa, MA de A; et al.; et al.","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"MBM344006","MBM344006","190","2005","10","29","Recôncavo Sul. Amargosa","Árvore de ca. 10,0m. Folhas com folíolos coriáceos, discolores. Inflorescência com flores alvas, botões verdes. Ocasional. Mata","2006","05",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","2020-12-21 16:26:47-03","MBM","MBM","408140","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Franco, G.A.D.C.","Cielo-Filho, R.; Seganfredo, D.; Seganfredo, D.","Brazil","Paraná","Medianeira","-54.035556","-25.270278","-54.035556","-25.270278","450","450","MBM408140","MBM408140","1296","2014","01","08","Sítio do Sr. Simão Sartori","Árvore, 7 m, fruto verde.; Floresta Estacional Semidecidual, borda da mata.","2014","02","20","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","2020-12-21 16:26:47-03","MBM","MBM","414026","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Roher, D.","Felitto, G.; Roher, D.; Bonaldi, R.A.; Dutra, M.M.; Roher, D.; Bonaldi, R.A.; Dutra, M.M.","Brazil","Santa Catarina","Mafra","-49.738889","-26.141667","-49.738889","-26.141667","788","788","MBM414026",NA,"1059","2016","11","07","Linha Férrea RUMO-ALL, trecho Mafra-São Francisco do Sul","Árvore, 10m, flores alvas.; Floresta Ombrófila Mista.","2017","01","30","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","2020-12-21 16:26:47-03","MBM","MBM","419258","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Queiroz, D.L.","Burckhardt, D.; Queiroz, D.L.; Queiroz, D.L.","Brazil","Minas Gerais","São Roque de Minas","-46.524167","-20.309167","-46.524167","-20.309167","860","860","MBM419258",NA,"143A","2014","09","05","Parque Nacional da Serra da Canastra, Cachoeira Casca d' Anta","Sweeping vegetaion.","2014","09","05","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","2020-12-21 16:26:47-03","MBM","MBM","353476","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.",NA,"Maioli, V.; et al.; et al.","Brazil","Mato Grosso","Itauba","-55.2764015197754","-11.0616998672485",NA,NA,NA,NA,"MBM353476","MBM353476","716","2008","07","14","Margem do Rio Renato, afluente do Rio Teles Pires","Flores com cálice verde e estames brancos. Altura: 4. Habitat: várzea, margem do Rio Teles Pires. Hábito/Forma de vida: árvore",NA,NA,NA,"Southern America",NA,NA,NA,NA,"111180","auto",NA,NA,NA,NA,NA,NA
"1362","2020-12-21 16:26:47-03","MBM","MBM","292586","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Assis, L.C.S.","Assis, L.C.S.; et al.; et al.","Brazil","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"MBM292586","MBM292586","461","2002","02","17","Mata do Baú",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA
"1363","2020-12-21 16:26:47-03","MBM","MBM","276918","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.",NA,"Trameirão Neto, E.","Brazil","Minas Gerais","Rio Doce","-42.8958015441895","-20.2446994781494",NA,NA,NA,NA,"MBM276918","MBM276918","3391","2001","11","25","Candonga",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"14517","auto",NA,NA,NA,NA,NA,NA
"1364","2020-12-21 16:26:47-03","MBM","MBM","345381","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Equipe do Museu Botânico Municipal","Bolson, M.","Brazil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"MBM345381","MBM345381","34","2007","10","04","Refúgio Ecológico Bela Vista, Trilha Guaimbê, ITAIPU","Árvore","2008","07","16","Southern America",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"1365","2020-12-21 16:26:47-03","MBM","MBM","9250","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Lindeman, J.","Lindeman, J.; Haas, H.; Haas, H.","Brazil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"MBM009250","MBM009250","5126","1967","04","15","Rod. BR-2, próximo a Itatiaia",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"1366","2020-12-21 16:26:47-03","MBM","MBM","350577","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Lima, H.C. de","Lima, H.C. de","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM350577","MBM350577","8","2009","02","06","Parque Municipal de Marapendi. Recreio.","As flores são visitadas por adultos da borboleta da praia Parides ascanis","2009","03","23","Southern America",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"1367","2020-12-21 16:26:47-03","MBM","MBM","397070","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Prata, E.M.B.","Prata, E.M.B.","Brazil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"MBM397070","MBM397070","s.n.",NA,NA,NA,"campus da Unesp, Mata ribeirinha na confluência do Córrego Bandeirantes no Ribeirão Claro","Arvoreta com 2m de altura, frutos imaturos verdes e maduros vermelhos.",NA,NA,NA,"Southern America",NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"1368","2020-12-21 16:26:47-03","MBM","MBM","415145","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Fernandes, U.G.","Fernandes, U.G.","Brazil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"MBM415145","MBM415145","564","2018","04","23",NA,"Árvore, ca. 7 m alt.; flores alvas levemente odoríferas, com estames exsertos alvos e anteras amarronzadas. Ocasional na área.; Coletada na borda da mata.","2018",NA,NA,"Southern America",NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"1369","2020-12-21 16:26:47-03","MBM","MBM","147522","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"Burkart, A.; et al.; et al.","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM147522","MBM147522","21770",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","2020-12-21 16:26:47-03","MBM","MBM","100946","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Grimes, J.","Irwin, H.S.; et al.; et al.","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"MBM100946","MBM100946","8282",NA,NA,NA,"Córrego Urubu, 10km E de Brasília",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","2020-12-21 16:26:47-03","MBM","MBM","104372","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"Tressens, S.G.; et al.; et al.","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM104372","MBM104372","3077",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372","2020-12-21 16:26:47-03","MBM","MBM","108298","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Pennington, T.D.","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","Brazil","Minas Gerais","São Pedro do Jequitinhonha",NA,NA,NA,NA,NA,NA,"MBM108298","MBM108298","50414",NA,NA,NA,"Rio Jequitinhonha",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373","2020-12-21 16:26:47-03","MBM","MBM","110422","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"Tressens, S.G.; et al.; et al.","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM110422","MBM110422","2658",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374","2020-12-21 16:26:47-03","MBM","MBM","115054","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Ribas, O.S.","Pastore, U.; et al.; et al.","Brazil","São Paulo","Bataiporã",NA,NA,NA,NA,NA,NA,"MBM115054","MBM115054","166","1986","10","29","Ca. 7km NE de Porto São João",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","2020-12-21 16:26:47-03","MBM","MBM","118980","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"Lima, H.C. de; et al.; et al.","Brazil","Rio de Janeiro","Bom Jesus de Itabapoana",NA,NA,NA,NA,NA,NA,"MBM118980","MBM118980","1764",NA,NA,NA,"Estrada para Curitibanos",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376","2020-12-21 16:26:47-03","MBM","MBM","128212","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Schinini, A.","Zardini, E.M.; et al.; et al.","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM128212","MBM128212","3117",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377","2020-12-21 16:26:47-03","MBM","MBM","128213","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Schinini, A.","Zardini, E.M.; et al.; et al.","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM128213","MBM128213","3574A",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378","2020-12-21 16:26:47-03","MBM","MBM","176038","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Pennington, T.D.","Toledo, C.B.; et al.; et al.","Brazil","Rondônia",NA,NA,NA,NA,NA,NA,NA,"MBM176038","MBM176038","205",NA,NA,NA,"Eixo do JP-14",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379","2020-12-21 16:26:47-03","MBM","MBM","223830","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Pedersen, T.M.","Pedersen, T.M.","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM223830","MBM223830","16325",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380","2020-12-21 16:26:47-03","MBM","MBM","248430","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garcia, F.C.P.","Figliola, M.B.","Brazil","São Paulo","Mogi-Guaçu",NA,NA,NA,NA,NA,NA,"MBM248430","MBM248430","8",NA,NA,NA,"Estação Experimental",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381","2020-12-21 16:26:47-03","MBM","MBM","248431","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garcia, F.C.P.","Figliola, M.B.","Brazil","São Paulo","Mogi-Guaçu",NA,NA,NA,NA,NA,NA,"MBM248431","MBM248431","5",NA,NA,NA,"Estação Experimental",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382","2020-12-21 16:26:47-03","MBM","MBM","251395","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Ribas, O.S.","Carauta, J.P.P.","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"MBM251395","MBM251395","1109","1970","07","04","Rio Carangola",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383","2020-12-21 16:26:47-03","MBM","MBM","260264","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Ribas, O.S.","Pott, A.","Brazil","Mato Grosso do Sul","Poconé",NA,NA,NA,NA,NA,NA,"MBM260264","MBM260264","5134","1989","10","08","Retiro São Francisco, Fazenda Porto Jofre",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384","2020-12-21 16:26:47-03","MBM","MBM","279779","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Vanni, R.","Forzza, R.C.; et al.; et al.","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"MBM279779","MBM279779","2300","2002","12",NA,"Santa Cruz",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385","2020-12-21 16:26:47-03","MBM","MBM","29216","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Pennington, T.D.","Hatschbach, G.","Brazil","Mato Grosso","Rio Verde",NA,NA,NA,NA,NA,NA,"MBM029216","MBM029216","33954",NA,NA,NA,"Sete Quedas",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386","2020-12-21 16:26:47-03","MBM","MBM","292999","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Mecenas, V.V.","Mecenas, V.V.; et al.; et al.","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"MBM292999","MBM292999","207","1998","07",NA,"Fazenda Palestina, Brasília",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387","2020-12-21 16:26:47-03","MBM","MBM","386493","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D. Penn.","Barboza, E.","Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","Brazil","Santa Catarina","Campo Alegre","-49.974444","-26.015258","-49.974444","-26.015258","862","862","MBM386493","MBM386493","4069","2013","10","30","Campos do Quiriri","Arbusto 4m; flor alvacenta.; Floresta Ombrófila Mista, margem de rio.","2013","12","03","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388","2020-12-21 16:26:47-03","MBM","MBM","399644","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D. Penn.","Cordeiro, J.","Siqueira, E.L.","Brazil","Mato Grosso do Sul","Nova Alvorada do Sul","-54.029833","-21.899306","-54.029833","-21.899306","256","256","MBM399644","MBM399644","808","2013","10","03","Rio Brilhante","Árvore ca.10m, heliófita. Flores alvas.; Sob a ponte do rio brilhante. Relevo: plano. Vegetação: Floresta Estacional Semidecidual Aluvial.","2015",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389","2020-12-21 16:26:47-03","MBM","MBM","386493","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D. Penn.","Barboza, E.","Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","Brazil","Santa Catarina","Garuva","-48.952681","-26.027328","-48.952681","-26.027328","862","862","MBM386493","MBM386493","4069","2013","10","30","Campos do Quiriri","Arbusto 4m; flor alvacenta.; Floresta Ombrófila Mista, margem de rio.","2013","12","03","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390","2020-12-21 16:26:47-03","MBM","MBM","405048","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D. Penn.","Nobrega, G.A.","Uller, H.F.; Terra, G.; Terra, G.","Brazil","Rio de Janeiro","Cabo Frio","-42.0075","-22.59","-42.0075","-22.59",NA,NA,"MBM405048","MBM405048","420B","2013","11",NA,"Conglomerado 143-1-9-136","Árvore. Flor branca.; Restinga arbórea.","2014","04","25","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391","2020-12-21 16:26:47-03","MBM","MBM","408719","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D. Penn.","Barboza, E.","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","Brazil","Paraná","Campo Mourão","-52.256944","-24.006111","-52.256944","-24.006111","450","450","MBM408719",NA,"9079","2015","10","31","PCH Ouro Branco, Rio da Várzea","Árvore com 5 m de altura; flor alva e fruto maduro amarelo, comestível.; Floresta Estacional Semidecidual.","2017","03","31","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392","2020-12-21 16:26:47-03","MBM","MBM","415328","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D. Penn.","Roher, D.","Roher, D.; Dutra, M.; Dutra, M.","Brazil","Paraná","Tibagi","-50.390833","-24.581389","-50.390833","-24.581389","715","715","MBM415328",NA,"400","2018","11","09","UHE Tibagi Montante, margem esquerda","Árvore com 3 m, flores alvas, setor aluvial.; Zona ripária do Rio Tibagi - Ecotone - Floresta Estacional Semidescidual, Cerrado, Floresta Ombrofila Mista.","2018","12","07","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393","2020-12-21 16:26:47-03","MBM","MBM","418818","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D. Penn.","Marinero, F.","Marinero, F.; Nardin, E.C.; Nardin, E.C.","Brazil","Minas Gerais","Santana do Paraíso","-42.418056","-19.383889","-42.418056","-19.383889","214","214","MBM418818",NA,"1078","2018","11","23","Rio Doce","Árvore 6 m; frutos verdes.; Vegetação Secundária Estágio Inicial","2019","03","14","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394","2020-12-21 16:26:47-03","MBM","MBM","419257","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D. Penn.","Motta, J.T.","Ben-Hur, R.","Brazil","Mato Grosso","Poconé","-56.3775","-16.511667","-56.3775","-16.511667","115","115","MBM419257",NA,"s.n.","2016","04","27",NA,NA,"2016",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395","2020-12-21 16:26:47-03","MBM","MBM","428251","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D. Penn.","Garcia, F.C.P.","Lozano, E.D.; Ariati, V.; Bonaldi, R.A.; Daniel, V.A.; Ariati, V.; Bonaldi, R.A.; Daniel, V.A.","Brazil","Espírito Santo","Rio Bananal","-40.318028","-19.096722","-40.318028","-19.096722",NA,NA,"MBM428251",NA,"3880","2017","10","07","São Jorge de Tiradentes, nos arredores","Árvore, 5 m, flores alvas, em área savânica. Prensada com álcool.; Floresta Estacional Semidecidual.","2017",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396","2020-12-21 16:26:47-03","MBM","MBM","425350","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D. Penn.","Machado, D.N.S.","Martinelli, G.; Moraes, M.; Serrano, T.; Moraes, M.; Serrano, T.","Brazil","Mato Grosso","Corumbá","-57.471111","-18.023889","-57.471111","-18.023889",NA,NA,"MBM425350",NA,"16725","2010","11","30","Margens do Rio Paraguai","Árvoreta 13m. Folhas verdes levemente discolores. Floresta com cálice verde, corola e estames alvos, botões florais ferrugíneo-esverdeado.; Floresta Estacional Semidecídua nas margens do Rio.","2015","04","24","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
