"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"249","2019-12-16 13:37:30-03","F","FMNH-SEEDPLANTS","V0249668F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0249668F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0249668F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"250","2019-01-25 15:37:59-02","IAC","IAC","21845","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","C. Aranha","s/nº","1968","10","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) V.A.W.Graham","A.L.A. Côrtes","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,"2010","07","20","-47.077171","-22.870251",NA,NA,NA,NA
"251","2019-01-25 15:33:20-02","IAC","IAC","3708","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","A.P. Viégas & J. Kiehl","s/nº","1939","04","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) V.A.Graham","C. Kameyama","São Paulo","Cunha","Sertão","-44.9597","-23.0744",NA,NA,NA,NA,NA,NA,"2000","08","17","-44.9597","-23.0744",NA,NA,NA,NA
"252","2019-01-25 15:37:55-02","IAC","IAC","3768","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","A.P. Viégas; A.S. Costa (1) & J. Kiehl","s/nº","1939","03","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) V.A.Graham","C. Kameyama","São Paulo","Monte Mor","3 km da cidade","-47.3158","-22.9467",NA,NA,NA,NA,NA,NA,"2000","08","29","-47.3158","-22.9467",NA,NA,NA,NA
"253","2019-01-25 15:37:59-02","IAC","IAC","55547","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","L. Biral; J.A. Lombardi & M.N. Saka","280","2009","05","28",NA,"Brasil",NA,NA,"coordenadas do material: 22°50#?#15S, 46°30#?#40W",NA,NA,NA,"(Nees) V.A.W.Graham","L. Biral","São Paulo","Botucatu","Parque Ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cachoeiras, depois a esquerda na bifurcação até cachoeira final","-48.445","-22.8858",NA,NA,NA,NA,NA,NA,"2009","06","28","-48.4450","-22.8858",NA,NA,NA,NA
"254","2019-02-27 14:01:33-03","UFSJ","HUFSJ","3968","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Sobral, M","14891","2012","05","29",NA,"Brasil",NA,NA,"Erva em beira de mata alterada junto ao rio; flores fenecidas.","HUFSJ003968",NA,NA,"(Nees) V.A.W.Graham","Sobral, M","Minas Gerais","Itumirim","Ponte sobre o rio Macuco","-44.75375","-21.289056",NA,NA,"HUFSJ003968_v00",NA,NA,NA,"2012",NA,NA,"-44.75375","-21.289056",NA,NA,NA,NA
"255","2019-07-02 15:54:48-03","UEM","HUEM","22963","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","L.M.Garcia","301","2010","06","03",NA,"Brasil",NA,NA,"Herbácea, 30cm; botões florais de coloração lilás, flores de coloração lilás.; Floresta Estacional Semidecidual.","HUEM000000042",NA,NA,"(Nees) V.A.W. Graham","M.G. Caxambu","Paraná","Maringá","fazenda do CESUMAR, margem do córrego","-51.865172","-23.349528","423","423","HUEM000000042",NA,NA,NA,"2014","07",NA,"-51.865172","-23.349528",NA,NA,NA,NA
"256","2021-03-10 11:38:20-03","UNILA","EVB","2993","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Hammes, J.K.; Assis, R.E.; Temponi, L.G.; Hentz, E.; Nunes, A.N.T.","171","2016","06","01",NA,"Brasil",NA,NA,"Flor lilás externamente, internamente com linhas brancas.","EVB002993",NA,NA,"(Nees) V.A.W.Graham","Hammes, J.K.","Paraná","Lindoeste","Linha Goes.","-53.576099395752","-25.2600002288818",NA,NA,"EVB002993",NA,"14969","auto","2016","07","04",NA,NA,NA,NA,NA,NA
"257","2021-02-12 15:01:54-03","UFSCar","SPSC","1","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","M. H. Souza",NA,"1978","03","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) V.A.W.Graham","M. H. Souza","São Paulo","São Carlos","Fazenda Canchim. Pastagem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"258","2020-11-12 17:00:16-03","UEL","FUEL","53538","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Santos, LB; Ferreira, FLS","527","2010","02","18",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Santos, LB","São Paulo","Botucatu","Parque Ecológico da Pavuna, da sede até o lago e volta contornando toda a borda, depois descida até a primeira cachoeira pela trilha à direita","-46.511111","-22.8375","750","750",NA,NA,NA,NA,"2010","03",NA,"-46.511111","-22.8375",NA,NA,NA,NA
"259","2020-11-12 17:00:16-03","UEL","FUEL","35534","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Slusarski, SR; et al.","229","2003","04","15",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Kameyama, C","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,"2009","05","29","-50.975556","-23.540833",NA,NA,NA,NA
"260","2020-11-12 17:00:16-03","UEL","FUEL","35535","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Slusarski, SR; et al.","230","2003","04","24",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Kameyama, C","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,"2009","05","29","-50.975556","-23.540833",NA,NA,NA,NA
"261","2020-11-12 17:00:16-03","UEL","FUEL","45479","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Cotarelli, VM; Francisco, EM","760","2009","06","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Cotarelli, VM","Paraná","Londrina","Faz. Santa Helena","-51.233333","-23.4",NA,NA,NA,NA,NA,NA,"2009",NA,NA,"-51.233333","-23.4",NA,NA,NA,NA
"262","2020-11-12 17:00:16-03","UEL","FUEL","47038","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Rossetto, EFS; et al.","55","2010","04","14",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Rossetto, EFS","Paraná","Londrina","Parque Estadual Mata dos Godoy, próxima ao ribeirão dos Apertados","-51.242972","-23.459056",NA,NA,NA,NA,NA,NA,"2010","04",NA,"-51.242972","-23.459056",NA,NA,NA,NA
"263","2020-11-12 17:00:16-03","UEL","FUEL","47242","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Francisco, EM; et al.","329","2005","05","06",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Rossetto, EFS; Cotarelli, VM","Paraná","Ibiporã","Parque Estadual de Ibiporã","-51.033333","-23.25",NA,NA,NA,NA,NA,NA,"2010","06",NA,"-51.033333","-23.25",NA,NA,NA,NA
"264","2020-11-12 17:00:16-03","UEL","FUEL","54256","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Caxambu, MG; Siqueira, EL; Chagas, MP","6611","2015","07","02",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Caxambu, MG","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Próximo às Cataratas do Iguaçu","-54.438806","-25.689056","199","199",NA,NA,NA,NA,"2015","09","07","-54.438806","-25.689056",NA,NA,NA,NA
"265","2020-11-12 17:00:16-03","UEL","FUEL","6561","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Bordin, ML; et al.","s.n.","1989","04","05",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Kameyama, C","Paraná","Ibiporã","Horto Florestal, Reserva do ITCF","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"20625","auto","2009","05","29",NA,NA,NA,NA,NA,NA
"266","2020-11-12 17:00:16-03","UEL","FUEL","6549","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Gameiro, MG; et al.","s.n.","1989","04","05",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Kameyama, C","Paraná","Ibiporã","Horto Florestal, Reserva do ITCF","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"20625","auto","2009","05","29",NA,NA,NA,NA,NA,NA
"267","2020-11-12 17:00:16-03","UEL","FUEL","3572","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Silva, EA; Dias, MC","46","1986","10","01",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Kameyama, C","Paraná","Ibiporã","Sítio do Salto","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"20625","auto","2009","05","29",NA,NA,NA,NA,NA,NA
"268","2020-11-12 17:00:16-03","UEL","FUEL","3541","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Paro, FE","s.n.","1986","09","03",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Kameyama, C","Paraná","Ibiporã","Sítio do Salto","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"20625","auto","2009","05","29",NA,NA,NA,NA,NA,NA
"269","2020-11-12 17:00:16-03","UEL","FUEL","17014","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Barioni, GC; et al.","1","1995","03","25",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Rossetto, EFS","Paraná","Londrina","Capoeira-Margem D. Rib.dos Apertados-P.E.M. Godoy, Margem D. Rib.dos Apertados-P.E.M. Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2009","08",NA,NA,NA,NA,NA,NA,NA
"270","2020-11-12 17:00:16-03","UEL","FUEL","2138","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Vieira, AOS","60","1986","05","08",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Kameyama, C","Paraná","Londrina","Fazenda Santa Helena","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2009","05","29",NA,NA,NA,NA,NA,NA
"271","2020-11-12 17:00:16-03","UEL","FUEL","2934","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Pires, MA; et al.","14","1986","06","29",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Kameyama, C","Paraná","Londrina","Fazenda Santa Helena","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2009","05","29",NA,NA,NA,NA,NA,NA
"272","2020-11-12 17:00:16-03","UEL","FUEL","4033","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Francisco das Chagas e Silva","1106","1986","04","23",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Kameyama, C","Paraná","Londrina","Floresta dos Irmãos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2009","05","29",NA,NA,NA,NA,NA,NA
"273","2020-11-12 17:00:16-03","UEL","FUEL","5421","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Fonseca, AJ; et al.","s.n.","1988","05","11",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Kameyama, C","Paraná","Londrina","Mata da CONFEPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2009","05","30",NA,NA,NA,NA,NA,NA
"274","2020-11-12 17:00:16-03","UEL","FUEL","705","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Dias, MC","s.n.","1985","04","11",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Kameyama, C","Paraná","Londrina","Mata da Kamby, Próxima à Av. Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2009","05","29",NA,NA,NA,NA,NA,NA
"275","2020-11-12 17:00:16-03","UEL","FUEL","4369","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Paro, FE","74","1987","03","26",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Kameyama, C","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2009","05","29",NA,NA,NA,NA,NA,NA
"276","2020-11-12 17:00:16-03","UEL","FUEL","5580","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Zampieri, C; et al.","149","1988","06","22",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Rossetto, EFS","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2009","08",NA,NA,NA,NA,NA,NA,NA
"277","2020-11-12 17:00:16-03","UEL","FUEL","715","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Rodas, LAC; et al.","s.n.","1985","04","11",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Kameyama, C","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2009","05","29",NA,NA,NA,NA,NA,NA
"278","2020-11-12 17:00:16-03","UEL","FUEL","14682","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Bernard, PS; et al.","s.n.","1995","03","25",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Rossetto, EFS","Paraná","Londrina","Mata do Godoy, proximo ao ribeirao dos apertados, proximo ao ribeirao dos apertados","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2009","08",NA,NA,NA,NA,NA,NA,NA
"279","2020-11-12 17:00:16-03","UEL","FUEL","847","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Jóia, ES","s.n.","1985","05","31",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Kameyama, C","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2009","05","29",NA,NA,NA,NA,NA,NA
"280","2020-11-12 17:00:16-03","UEL","FUEL","26670","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Kinupp, VF; et al.","540","1997","05","24",NA,"Brasil",NA,NA,NA,"FUEL014891","Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Vieira, AOS","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"21990","auto","2018","10","10",NA,NA,NA,NA,NA,NA
"281","2020-11-12 17:00:16-03","UEL","FUEL","26671","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Medri, C; et al.","614","1998","05","16",NA,"Brasil",NA,NA,NA,"FUEL014893","Tracheophyta","Lamiales","(Nees) V.A.W.Graham","Vieira, AOS","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"21990","auto","2018","10","10",NA,NA,NA,NA,NA,NA
"282","2021-01-04 10:56:20-03","UnB","UB","146898","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Heringer, EP","6384","1958","04","08","Southern America","Brasil",NA,NA,"Mata.","UB0111388","Dicotyledoneae",NA,"(Nees) V.A.W. Graham","Wasshausen, DC","Minas Gerais",NA,"Lagoa Preta, margem do rio Paraopeba.",NA,NA,NA,NA,"UB0111388",NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-05-06 11:51:34-03","UFU","HUFU","28733","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Pacheco, R.A.; Romero, R.; Nakajima, J.N. & Volpi, R.L.","229","2002","10","10",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,8 m. Cálice verde, corola branca.; Mata de galeria.","HUFU00053501",NA,NA,"(Nees) V.A.W.Graham",NA,"Minas Gerais","Delfinópolis","Parque Nacional da Serra da Canastra, Paraíso Selvagem, trilha para Cachoeira do Alpinista.","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00053501",NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-01-31 10:37:18-03","IFAM","EAFM","442","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Kinupp, V.F.; Prance, G.T.","3686","2009","04","06",NA,"Brasil",NA,NA,"; HABITAT: Várzea.; DESC: Erva ereta; 0,80 m; flores róseas; nós com máculas arroxeados; potencial ornamental.",NA,NA,NA,"(Ness) V.A.W.Graham","Rodrigues, M.C.","Amazonas","Careiro da Várzea","Costa Terra Nova","-59.8119010925293","-3.20027995109558",NA,NA,NA,NA,"67019","auto","2015","11","27",NA,NA,NA,NA,NA,NA
"285","2020-01-31 10:37:18-03","IFAM","EAFM","639","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Kinupp, V.F.; Estudantes do Manejo Florestal 2009.","3851","2009","08","04",NA,"Brasil",NA,NA,"; DESC: Erva; 0,60 m; flores brancas com manchas roxas; caules com nós amarronzados; material conservado com álcool.",NA,NA,NA,"(Ness) V.A.W.Graham","Rodrigues, M.C.","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste, Manejo Florestal, estrada na margem da Barragem da Piscicultura.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"138090","auto","2015","11","27",NA,NA,NA,NA,NA,NA
"286","2021-03-04 15:46:53-03","IF","SPSF","51582","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","A.V.Scatigna & L.S.Correa & M.M.T.Gissi","869","2015","02","07","América do Sul","Brasil",NA,NA,"COLETA: Erva terrestre, ca. 30 cm. Flores rosa.; GEOGRAFIA: Área degradada em borda de floresta estacional semidecidual, próximo à casa abandonada.;",NA,"Magnoliophyta","Tubiflorae","(Nees) V.A.W.Graham","D.S.Gissi","SP","Piracicaba","Estação ecológica de Ibicatu","-47.825278","-22.778611","500","500",NA,NA,NA,NA,"2015","06","07",NA,NA,"Magnoliopsida",NA,NA,NA
"287","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Heinzelia","lythroides","Heinzelia lythroides","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"(nomine Justiciae lythroidis)",NA,NA,NA,"Nees",NA,NA,NA,"In umbrosis ad fluvium Pirahy, prov. Sebastianopolitanae",NA,NA,NA,NA,"P09P0N0027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Heinzelia","ovalis","Heinzelia ovalis","Tweedie, J","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Nees",NA,NA,NA,"in Tucumaniae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2017-09-11 16:26:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Heinzelia","ovalis","Heinzelia ovalis","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Nees",NA,"Minas Gerais","Barbacena","In umbrosis prope Ypanema, prov. S. Pauli, et in siccis petrosis prope Barbacena, prov. Minarum","-43.77","-21.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.77","-21.23",NA,NA,NA,NA
"290","2021-02-08 12:31:29-03","UFRGS","ICN","150124","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Hagelund, K","1893","1964","02",NA,"América do Sul","Brasil",NA,NA,NA,"ICN00028263","Dicotyledon",NA,"(Nees) V.A.W. Graham","Marchioretto, MS; Silva, V; Parode, MF","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,"ICN00028263 ICN00028263_1",NA,"23862","auto","2015","03",NA,NA,NA,NA,NA,NA,NA
"291","2021-02-08 12:31:29-03","UFRGS","ICN","086298","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Brack, P; et al.","FPET608","1983",NA,NA,"América do Sul","Brasil",NA,NA,"Flores róseo-arroxeadas.; Em interior de mata.","ICN00028267","Dicotyledon",NA,"(Nees) V.A.W. Graham","Marchioretto, MS; Silva, V; Parode, MF","RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,"ICN00028267",NA,"14404","auto","2015","03",NA,NA,NA,NA,NA,NA,NA
"292","2021-02-08 12:31:29-03","UFRGS","ICN","086302","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Brack, P; et al.","s.n.","1983","02",NA,"América do Sul","Brasil",NA,NA,"Flores róseo-arroxeadas.; Em interior de mata.","ICN00028268","Dicotyledon",NA,"(Nees) V.A.W. Graham","Marchioretto, MS; Silva, V; Parode, MF","RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,"ICN00028268",NA,"14404","auto","2015","03",NA,NA,NA,NA,NA,NA,NA
"293","2021-02-08 12:31:29-03","UFRGS","ICN","005070","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Ceroni, Z; et al.","s.n.","1968","07","15","América do Sul","Brasil",NA,NA,"Erva em interior de mato.","ICN00028326","Dicotyledon",NA,"(Nees) V.A.W. Graham","Marchioretto, MS; Silva, V; Parode, MF","PR","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"ICN00028326",NA,"39570","auto","2014","08",NA,NA,NA,NA,NA,NA,NA
"294","2021-02-08 12:31:29-03","UFRGS","ICN","067884","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Sobral, M","3843","1985","04",NA,"América do Sul","Brasil",NA,NA,"Erva 0,5m altura, flores purpúreas.; Em beira de mata ciliar.","ICN00028270","Dicotyledon",NA,"(Nees) V.A.W. Graham","Marchioretto, MS; Silva, V; Parode, MF","RS","Cachoeira do Sul","Mina Iruí","-52.8939018249512","-30.0391998291016",NA,NA,"ICN00028270",NA,"71201","auto","2015","03",NA,NA,NA,NA,NA,NA,NA
"295","2021-02-08 12:31:29-03","UFRGS","ICN","144856","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Hagelund, K","2213","1964","03",NA,"América do Sul","Brasil",NA,NA,NA,"ICN00028265","Dicotyledon",NA,"(Nees) V.A.W. Graham","Marchioretto, MS; Silva, V; Parode, MF","RS","Giruá","Granja Sodal.","-54.3497009277344","-28.028299331665",NA,NA,"ICN00028265 ICN00028265_1",NA,"23862","auto","2015","03",NA,NA,NA,NA,NA,NA,NA
"296","2021-02-08 12:31:29-03","UFRGS","ICN","144857","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Hagelund, K","2214","1964","03",NA,"América do Sul","Brasil",NA,NA,"Doação de Karner Hagelund.","ICN00028269","Dicotyledon",NA,"(Nees) V.A.W. Graham","Marchioretto, MS; Silva, V; Parode, MF","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,"ICN00028269",NA,"23862","auto","2015","03",NA,NA,NA,NA,NA,NA,NA
"297","2021-02-08 12:31:29-03","UFRGS","ICN","144860","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Hagelund, K","1855","1964","02",NA,"América do Sul","Brasil",NA,NA,"Doação de Karner Hagelund.","ICN00028266","Dicotyledon",NA,"(Nees) V.A.W. Graham","Marchioretto, MS; Silva, V; Parode, MF","RS","Giruá","Granja Sodol","-54.3497009277344","-28.028299331665",NA,NA,"ICN00028266",NA,"23862","auto","2015","03",NA,NA,NA,NA,NA,NA,NA
"298","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","81450","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","Kuhlmann, M.","1167","1943","03",NA,NA,"Brasil",NA,NA,"(SP)","HAS0081450","Magnoliophyta",NA,"Benth. & Hook.f.",NA,"São Paulo","Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","50591","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Freitas, R. S.","387","1985","02",NA,NA,"Brasil",NA,NA,"No campestre, flores lilazes.","HAS0050591","Magnoliophyta",NA,"(Nees) V. A. Grahm","Silva, V.; Parode, M.F.; Marchioretto, M.S.","Rio Grande do Sul","Nonoai","Parque Florestal, na tropeira das campinhas, ca. De 11 km da sede","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"35080","auto","2015","03",NA,NA,NA,NA,NA,NA,NA
"300","2019-10-04 16:05:59-03","MCN-FZBRS","HAS","37667","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Kern, L.","s.n.","2000","05",NA,NA,"Brasil",NA,NA,"Erva-terrícola. junta-de-cobra-sete-sangrias","HAS0037667","Magnoliophyta",NA,"(Nees) V. A. Grahm","Silva, V.; Parode, M.F.; Marchioretto, M.S.","Santa Catarina","Piratuba","Lote 81-82","-51.771900177002","-27.4197006225586",NA,NA,NA,NA,"13675","auto","2015","03",NA,NA,NA,NA,NA,NA,NA
"301","2021-02-18 08:30:12-03","IBt","SP","2237","S","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","Campos Novaes, J","446","1895","11","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) Benth. ex B.D.Jacks.",NA,"São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
