"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"850","2009-08-06 20:51:00-03","MO","MOBOT","3015504","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Alcides Marmol","1962","4",NA,"South America","Ecuador",NA,NA,NA,NA,"Marmol 44","Guayas",NA,NA,NA,"L.","T. Croat","Salinas R. 6.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2008-05-27 22:02:00-03","MO","MOBOT","3015690","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Schulz","1939","1",NA,"South America","Argentina",NA,NA,NA,NA,"Schulz 1984",NA,NA,NA,NA,"L.",NA,"Dep. Pres. Perón, Dep 1 de Mayo. Campo Antiquera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2009-11-16 09:40:00-02","MO","MOBOT","3015691","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","C.A. Cid Ferreira|et al.","1986","11","18","South America","Brazil",NA,NA,NA,NA,"Cid Ferreira 8461","Amazonas",NA,NA,NA,"L.","H.T. Beck","Municipio de Tonantins, margem esquerda do rio Solimões, localidade Belo Horiozonte, igarapé Espírito Santos. Mata de terra firme, solo argiloso úmido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2012-01-05 06:07:00-02","MO","MOBOT","3015717","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Heinz Ellenberg","1970","12","20","South America","Peru",NA,NA,NA,NA,"Ellenberg 3415",NA,NA,NA,NA,"L.",NA,"Immergr. FluBuferwald.",NA,NA,NA,NA,"1075.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2009-05-15 11:31:00-03","MO","MOBOT","3015815","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pedro Jörgensen",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,"Jörgensen 2055","Formosa",NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2010-02-09 21:36:00-02","MO","MOBOT","3016187","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Luis E. Forero|Nelly Hernández","1983","11","16","South America","Colombia",NA,NA,NA,NA,"Forero Pinto 1530","Valle del Cauca",NA,NA,NA,"L.","P. Acevedo","Cali.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2017-01-15 11:08:00-02","MO","MOBOT","3025961","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo","2006","5","25","South America","Bolivia",NA,NA,NA,NA,"Loza Rivera 21","La Paz",NA,NA,NA,"L.","A. Fuentes (LPB)","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermin.",NA,"Franz Tamayo","-68.7326945","-14.1515278","1219.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-01","4"
"857","2020-07-21 20:31:00-03","MO","MOBOT","3026487","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","E. Ticona|Alejandro Araujo M.|Vania Torrez|C. Pérez|Guzmán Jove|Lisandro Molina","2006","6","7","South America","Bolivia",NA,NA,NA,NA,"Ticona Plata 266","La Paz",NA,NA,NA,"L.","A. Araujo-M (LPB)","Parque Nacional Madidi, senda Azariamas-San Fermin sector Cumbre. Bosque yungueño subandino pluviestacional humedo, con Capparaceae, Moraceae y Ampelocera ruizii; ladera. PPM-3 (1 ha). Plantas secadas en campo.",NA,"Franz Tamayo","-68.74","-14.1583333","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-03","4"
"858","2008-05-27 22:02:00-03","MO","MOBOT","3073580","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Sara G. Tressens","1976","7","21","South America","Argentina",NA,NA,NA,NA,"Tressens 757","Corrientes",NA,NA,NA,"L.",NA,"Corrientes, costa del río Paraná.",NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2009-09-15 20:41:00-03","MO","MOBOT","3243326","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Laurence J. Dorr|Iván A. Valdespino","1989","7","10","South America","Ecuador",NA,NA,NA,NA,"Dorr 6587","Loja",NA,NA,NA,"L.",NA,"4.7 km N of Catamayo on old road to Chuquiribamba. Dry valley. 1600m.",NA,NA,"-79.35","-3.98333","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2009-11-10 18:23:00-02","MO","MOBOT","3259717","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Oswaldo Handro","1940","3","31","South America","Brazil",NA,NA,NA,NA,"Handro 479","São Paulo",NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2010-05-13 21:22:00-03","MO","MOBOT","3259971","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Armando C. Cervi|Rodolphe E. Spichiger|Pierre A. Loizeau|E. Cottier","1994","1","13","South America","Brazil",NA,NA,NA,NA,"Cervi 7354","Alagoas",NA,NA,NA,"L.","R. Spichiger","Mpio de Quebrangulo. Reserva Biológica de Pedra Talhada. Agreste, Area de transiçao Florestas Estacional Semidecidual/Decidual. Contrafortes da Borborema, solos profundos com aflor. de rochas (gneiss).",NA,NA,"-36.41666","-9.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2008-05-27 22:02:00-03","MO","MOBOT","3286290","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Clarence D. Johnson","1989","2","6","South America","Venezuela",NA,NA,NA,NA,"Johnson 4372-89","Aragua",NA,NA,NA,"L.","Ronald Liesner","5 km E San Mateo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2015-04-29 20:25:00-03","MO","MOBOT","3286314","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","M.G. Gómez","1990","7","10","South America","Venezuela",NA,NA,NA,NA,"Gómez 3","Distrito Federal",NA,NA,NA,"L.","Ma Gabriela Gomez","Pie de colina, en orila de carretera. Dept Libertador. Jardin Botanico de Caracas.",NA,NA,"-66.88611","10.49166","920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2011-10-05 04:59:00-03","MO","MOBOT","3330311","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Richard T. Pennington","1998","3","9","South America","Peru",NA,NA,NA,NA,"Pennington 770b","Amazonas",NA,NA,NA,"L.",NA,"c. 20 km from Bagua Grande on road to Chachapoyas, then c. 100 m up track on right, by small stream.",NA,"Chachapoyas","-78.23222","-5.86583","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2011-03-16 16:06:00-03","MO","MOBOT","3348760","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Gwilym P. Lewis","1998","1","12","South America","Ecuador",NA,NA,NA,NA,"Lewis 3757","Loja",NA,NA,NA,"L.","T. D. Pennington","3 km along tracks via hosteria Bella Vista:, secondary track to the right km 1.2. Vegetation: Semi deciduous cactus thorn scrub in ravine with Opuntia quitensis, Celtis and Cyathostegi matthewsii.",NA,"Catamayo","-79.35","-3.95","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2008-05-27 22:02:00-03","MO","MOBOT","3406519","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Jan C. Lindeman","1967","4","15","South America","Brazil",NA,NA,NA,NA,"Lindeman 5125","Rio de Janeiro",NA,NA,NA,"L.","J.C. Lindeman","Grazy roadside of BR-2 near Itatiai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2008-05-27 22:02:00-03","MO","MOBOT","3406659","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","V. Tafur","1995","6","18","South America","Ecuador",NA,NA,NA,NA,"Tafur 232","Imbabura",NA,NA,NA,"L.",NA,"Km 2 vía Urcuquí-Imbabura. Bosques seco montano bajo, crece en los lugares secos.",NA,NA,"-78.18333","0.4","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2014-06-10 05:49:00-03","MO","MOBOT","3407112","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","M.S. Silveira","1993","4","12","South America","Brazil",NA,NA,NA,NA,"Silveira 535","Acre",NA,NA,NA,"L.","P. Acevedo","Mun. Mal Traumaturgo, Rio Alto Juruá, Reserva Extrativista do Alto Juruá, margem esquerda, Igarapé Amonia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2008-05-27 22:02:00-03","MO","MOBOT","3407966","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","M. Peña-Chocarro","2004","10","14","South America","Argentina",NA,NA,NA,NA,"Peña-Chocarro 1862","Formosa",NA,NA,NA,"L.","D. Prado, 14 Octubre","Estancia Guaycolec. (S-25º55'58W, -58º12'46) Bosque de ribera. Árbol 6m, fruto rojizo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2009-08-24 05:55:00-03","MO","MOBOT","3414430","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Linda K. Albert de Escobar","1978","11","25","South America","Ecuador",NA,NA,NA,NA,"Escobar 1169","El Oro",NA,NA,NA,"L.",NA,"Quebrada El Porvenir. 80 mts altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2014-04-10 05:40:00-03","MO","MOBOT","3415641","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Ramón Ferreyra","1948","6","27","South America","Peru",NA,NA,NA,NA,"Ferreyra 3711","Junín",NA,NA,NA,"L.",NA,"La Merced, La Merced, Borde de camino en bosque denso siempre verde.",NA,"Tarma",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2015-12-27 05:34:00-02","MO","MOBOT","3420433","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","T. D. Pennington|et al.","1989","1","21","South America","Peru",NA,NA,NA,NA,"Pennington 12338","Tumbes",NA,NA,NA,"L.",NA,"Pampas Hospital, El Caucho, near Ecuadorean frontier.",NA,NA,NA,NA,"20.00000000","25.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2008-05-27 22:02:00-03","MO","MOBOT","3440654","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Donald Ugent","1985","1","24","South America","Peru",NA,NA,NA,NA,"Ugent 0385","Ancash",NA,NA,NA,"L.",NA,"Sechin Alto, about 8 km E of Casma. Grounds of Archaeological Museum.",NA,"Casma","-78.28333","-9.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2008-05-27 22:02:00-03","MO","MOBOT","3441698","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","P. Francia","1986","5",NA,"South America","Peru",NA,NA,NA,NA,"Francia 110","Ancash",NA,NA,NA,"L.",NA,"Fundo MANCHAN, off Pan American Highway, about 6 km SE of the City of Casma.",NA,"Casma","-78.28333","-9.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2008-05-27 22:02:00-03","MO","MOBOT","3442558","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Aurelio Schinini","1989","10",NA,"South America","Paraguay",NA,NA,NA,NA,"Schinini Cacace 26629","Central",NA,NA,NA,"L.",NA,"Asunción. Cult. en calle Tacuarí y Manuel Domínguez; Escalinata J. Antequera y Castro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2013-01-28 05:13:00-02","MO","MOBOT","934123","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","René Guillén V.","1994","9","7","South America","Bolivia",NA,NA,NA,NA,"Guillén Villarroel 2230","Santa Cruz",NA,NA,NA,"L.","P. Acevedo (US)","San Matias, Pantanal boliviano. Estancia Cascabel, a 450 m al SE de la casa. Llanura anegada temporalmente la mayor parte del año, dominada por graminoides, matas esferoidales de Couepia sp. y Copernicia alba. Suelos franco arenosos con presencia de arcilla.",NA,"Angel Sandoval","-58.46666","-16.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2008-05-27 22:02:00-03","MO","MOBOT","936465","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","M. Toledo G.|G. Montaño|J. Parapaino","1994","11","28","South America","Bolivia",NA,NA,NA,NA,"Toledo G. 520","Santa Cruz",NA,NA,NA,"L.",NA,"Región de Lomerio. A 5 km al N de la plaza de la comuidad de Florida. Bosque semideciduo con árboles emergentes hasta 20 m.",NA,"Nuflo de Chavez","-61.87111","-16.70722","300.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2008-05-27 22:02:00-03","MO","MOBOT","950606","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Erik Asplund","1955","6","17","South America","Ecuador",NA,NA,NA,NA,"Asplund 16656","Guayas",NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2012-02-25 12:01:00-02","MO","MOBOT","950607","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Benkt Sparre","1967","4","10","South America","Ecuador",NA,NA,NA,NA,"Sparre 15358","Esmeraldas",NA,NA,NA,"L.",NA,"Hacienda Timbre, Hacienda Guayas, +/- 20 km S Esmeraldas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"880","2008-05-27 22:02:00-03","MO","MOBOT","978446","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Antony Jardim|A. Cadden|M. Ward","1995","7","3","South America","Bolivia",NA,NA,NA,NA,"Jardim 2123","Santa Cruz",NA,NA,NA,"L.","P. Acevedo (US)","Bocamina, Serranía de Sunsas, Tucavaca. Cerca el campamento de Emicruz/RTZ. Bosque seco chiquitano de Anadenanthera con influencia chaqueno. Suelos lateríticos con piedra caliza.",NA,"Chiquitos","-58.916667","-18.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2008-05-27 22:02:00-03","MO","MOBOT","978841","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Antony Jardim|A. Cadden","1995","7","5","South America","Bolivia",NA,NA,NA,NA,"Jardim 2240","Santa Cruz",NA,NA,NA,"L.","P. Acevedo (US)","Cerro Bocamina, Serranía de Sunsas, Tucavaca. Cerca el area de exploracion de RTZ/Comsur. Bosque seco chiquitano de Anadenanthera con influencia chaque~na. Suelos con mucho piedra caliza.",NA,"Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"882","2008-05-27 22:02:00-03","MO","MOBOT","979933","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Antony Jardim|Timothy J. Killeen","1994","12","14","South America","Bolivia",NA,NA,NA,NA,"Jardim 1436","Santa Cruz",NA,NA,NA,"L.","P. Acevedo (US)","3 km al sur de San Javier alado al camino, bosque seco, secundario con Astronium urundeuva, Cedrela fissulis, Sterculia apetala, Curatella americana.. Suelos latisoles.",NA,"Nuflo de Chavez","-62.51666","-16.3","470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"883","2014-01-22 12:40:00-02","MO","MOBOT","3014535","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","W.L. Balée|O. Álvares da Silva","1993","8","13","South America","Bolivia",NA,NA,NA,NA,"Balée 5049","Beni",NA,NA,NA,"L.","R.L. Liesner","Forest inventory on Indian mound.",NA,NA,"-64.40972","-14.80305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2010-04-14 17:47:00-03","MO","MOBOT","2891450","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","José Balderrama|Ignacio Guareco","1994","8","3","South America","Bolivia",NA,NA,NA,NA,"Balderrama 281","Beni",NA,NA,NA,"L.","R. de Michel","Prov: Gral Ballivian y Yacuma, Estacion Biol del Beni, comunidad Totaizal.",NA,NA,"-66.61666","-14.5","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2020-03-02 04:32:00-03","MO","MOBOT","168335","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","R. M. Rueda","1992","7","23","South America","Bolivia",NA,NA,NA,NA,"Rueda 875","Beni",NA,NA,NA,"L.","R. Guillén (USZ)","Trinidad, a 5 km sobre La Carretera a Santa Cruz, bosque seco alterado y con zonas pantanosas.",NA,NA,"-64.88","-14.87","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","8"
"886","2008-05-27 22:02:00-03","MO","MOBOT","169977","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","David N. Smith|Edgar García|R.E. Gullison","1990","9","4","South America","Bolivia",NA,NA,NA,NA,"Smith 14318","Beni",NA,NA,NA,"L.",NA,"Bosque de Producción Permanente Chimanes, Concesión de Bolivian Mohogany, 27 km de San Borja en carretera a Trinidad, 19 km de aquella carretera en camino de extracción. Bosque tropical húmedo, intervenido muchas veces en los últimos 20 años. Inventario de árbolitos de 2.5 a 15 cm DAP en zona de caída de un Sweitenia macrophylla, 4 a 6 años de edad. Especimenes preservados en alcohol.",NA,"Moxos","-66.61666","-15.16666","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105","4"
"887","2013-03-01 13:32:00-03","MO","MOBOT","1751146","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Carlos E. Cerón","1992","8","15","South America","Ecuador",NA,NA,NA,NA,"Cerón Martínez 20222","Guayas",NA,NA,NA,"L.","C. Cerón (QAP)","Reserva Ecológica Manglares - Churute. Cumbre del Cerro Masuale. Suelo un escasa roca, topografía colinada. Aspecto muy húmedo. Estrato herbáceo dominado de Cyclanthaceae, Polypodiophytos, Columnea, Geonoma. Tallos de los árbols cubiertos casi en su totalidad de Bryophytos. Aspecto nublado. Transectos de 50 x 2 m x 5 (0.05 Ha.).",NA,"Naranjal","-79.4333333","-2.6333333","780.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94","7"
"888","2014-04-04 05:49:00-03","MO","MOBOT","1105215","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Rodolfo Vásquez","1996","5","11","South America","Peru",NA,NA,NA,NA,"Vásquez Martínez 20810","Cajamarca",NA,NA,NA,"L.","R. Vasquez (MO)","Huarango. Bosque Secundario.",NA,"San Ignacio","-78.58333","-5.33333","605.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"889","2020-06-22 14:19:07-03","UNESP-IBILCE","SJRP","21611","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","G.T. Correa",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 12 m, botões creme esverdeados, margem do rio;",NA,NA,"Paraná","Tracheophyta","Sapindales",NA,"L.","M.C. Dias","base do Nupelia-Rio Paraná",NA,"Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"890","2015-05-20 10:37:12-03","UFERSA","MOSS","9826","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Silva, A.S.","2008","02","22","América do Sul","Brasil",NA,NA,"árvore de 6 m. de altura; coletada em várzea de rio; solo argiloso; rara; fruto castanho; caule prateado com lenticelas castanhas; n.v. sabonete.",NA,"41","Rio Grande do Norte",NA,NA,NA,"L.","Silva, A.S.","Serrote do Boi.",NA,"Mossoró","-37.3442","-5.1875",NA,NA,"38979","auto","2008","03","07",NA,NA,NA,NA,NA,NA,NA
"891","2015-05-20 10:37:12-03","UFERSA","MOSS","3121","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Figueiredo, M.A.","1991","08","15","América do Sul","Brasil",NA,NA,"árvore; coletada na caatinga; n.v. sabonete.",NA,"456","Ceará",NA,NA,NA,"L.","Fernandes, A.G.","Milho Amarelo.",NA,"Aiuaba","-40.1236","-6.57361",NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2015-05-20 10:37:12-03","UFERSA","MOSS","13669","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Fonseca, M.","1974","10","12","América do Sul","Brasil",NA,NA,"árvore com 10 a 11 m.; coletada em mata subperenifolia; folha composta com 5 - 10 folíolos; raque terminado em folíolo abortado, nem sempre observado em todas as folhas, alterna e sem estípilas; flor em inflorescência paniculada composta, herma",NA,"131","Sergipe",NA,NA,NA,"L.","Silva, M. de A.","Povoado de Aguada.",NA,"Carmópolis","-36.9889","-10.6481",NA,NA,"9381","auto","1974","11","20",NA,NA,NA,NA,NA,NA,NA
"893","2015-05-20 10:37:12-03","UFERSA","MOSS","12910","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Lima, B.G. de","2009","09","01","América do Sul","Brasil",NA,NA,"arbórea de 5m de altura, coletada em caatinga; relevo plano; substrato cristalino; rara; n.v. sabonete.",NA,"536","Ceará",NA,NA,NA,"L.","Oliveira, O.F. de","Matapasto.",NA,"Cedro","-38.991389","-6.660278",NA,NA,NA,NA,"2010","09","13","38W59'29","6S39'37",NA,NA,NA,NA,NA
"894","2015-05-20 10:37:12-03","UFERSA","MOSS","1472","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Oliveira, O.F. de","1980","06","08","América do Sul","Brasil",NA,NA,"árvore até 7 m.; coletada na margem de rio; solo aluvião; frequente; flor alvacenta; fruto marrom; n.v. sabonete.",NA,"976","Rio Grande do Norte",NA,NA,NA,"L.","Oliveira, O.F. de","próximo à localidade Panorama.",NA,"Jardim de Piranhas","-37.35","-6.35","115","115",NA,NA,"1980","06","08","37W21'00","6S21'00",NA,NA,NA,NA,NA
"895","2015-05-20 10:37:12-03","UFERSA","MOSS","1473","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Oliveira, O.F. de","1980","06","08","América do Sul","Brasil",NA,NA,"árvore até 7 m.; coletada na margem de rio; solo aluvião; frequente; flor alvacenta; fruto marrom; n.v. sabonete.",NA,"976","Rio Grande do Norte",NA,NA,NA,"L.","Oliveira, O.F. de","próximo à localidade Panorama.",NA,"Jardim de Piranhas","-37.35","-6.35","115","115",NA,NA,"1980","06","08","37W21'00","6S21'00",NA,NA,NA,NA,NA
"896","2015-05-20 10:37:12-03","UFERSA","MOSS","4808","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Oliveira, F.M.da S.","1997","06","10","América do Sul","Brasil",NA,NA,"n.v. sabonete-de-bode.",NA,"12","Rio Grande do Norte",NA,NA,NA,"L.","Oliveira, O.F. de",NA,NA,"Apodi","-37.798889","-5.664167","67","67",NA,NA,"1997","10","10","37W47'56","5S39'51",NA,NA,NA,NA,NA
"897","2015-05-20 10:37:12-03","UFERSA","MOSS","5470","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Oliveira, O.F. de","1980","06","08","América do Sul","Brasil",NA,NA,"árvore até 7 m.; coletada na margem de rio; solo aluvião; frequente; flor alvacenta; fruto marrom; n.v. sabonete.",NA,"976","Rio Grande do Norte",NA,NA,NA,"L.","Oliveira, O.F. de","próximo à localidade Panorama.",NA,"Jardim de Piranhas","-37.35","-6.35","115","115",NA,NA,"1980","06","08","37W21'00","6S21'00",NA,NA,NA,NA,NA
"898","2015-05-20 10:37:12-03","UFERSA","MOSS","5471","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Oliveira, O.F. de","1980","06","08","América do Sul","Brasil",NA,NA,"árvore até 7 m.; coletada na margem de rio; solo aluvião; frequente; flor alvacenta; fruto marrom; n.v. sabonete.",NA,"976","Rio Grande do Norte",NA,NA,NA,"L.","Oliveira, O.F. de","próximo à localidade Panorama.",NA,"Jardim de Piranhas","-37.35","-6.35","115","115",NA,NA,"1980","06","08","37W21'00","6S21'00",NA,NA,NA,NA,NA
"899","2015-05-20 10:37:12-03","UFERSA","MOSS","8835","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Oliveira, O.F. de","1997","06","28","América do Sul","Brasil",NA,NA,"árvore; coletada na várzea; ocasional (rara); n.v. sabonete.",NA,"5078","Rio Grande do Norte",NA,NA,NA,"L.","Oliveira, O.F. de","Sítio Serra de São Miguel.",NA,"Almino Afonso","-37.75","-6.183333","500","500",NA,NA,"1997","06","28","37W45'00","6S11'00",NA,NA,NA,NA,NA
