"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"174","2020-10-01 14:25:00-03","JBB","HEPH","29555","S","Plantae","Dicotyledon","Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Oliveira, MS","Soares, ACA; Sampaio, RC; Oliveira, MS; Freire, E","34","2013","10","09","Southern America","Brasil","Tocantins","Arraias","Fazenda sossego, proprietário José dos Santos Freire","-46.9383010864258","-12.9314002990723",NA,"Beira do rio Arraias-TO",NA,NA,NA,NA,"66446","auto",NA,NA,"2013","10","09",NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:41:21-03","UFMG","BHCB","27145","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-11 11:41:21-03","UFMG","BHCB","110247","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Souza, DT; Almeida, TE; Giorni, VT","183","2007","06","07","Southern America","Brasil","Minas Gerais","Santana de Pirapama","PCH Quartel III, Trecho de vazão reduzida.","-43.936133","-18.630858",NA,"Árvore de 10 metros, flores brancas esverdeadas.; Cerradão.","BHCB013157",NA,NA,NA,NA,NA,"-43.936133","-18.630858","2007","07",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-11 11:41:21-03","UFMG","BHCB","14224","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Pedralli, G; Stehmann, JR","s.n.","1987","10","11","Southern America","Brasil","Minas Gerais",NA,"Rio Araçuaí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-11 11:41:21-03","UFMG","BHCB","27029","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-11 11:41:21-03","UFMG","BHCB","27029","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-11 11:41:21-03","UFMG","BHCB","27145","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-11 11:41:21-03","UFMG","BHCB","15030","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Pedralli, G; et al.","s.n.","1986","11","21","Southern America","Brasil","Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-11 11:41:21-03","UFMG","BHCB","61708","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Tocantins","Novo Alegre",NA,"-46.573600769043","-12.9310998916626",NA,NA,NA,NA,NA,NA,"14172","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-11 11:41:21-03","UFMG","BHCB","36617","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Matozinhos","APA Carste de Lagoa Santa","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-11 11:41:21-03","UFMG","BHCB","13643","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Stehmann, JR; Teixeira, MCB; Pedralli, G","s.n.","1987","11","02","Southern America","Brasil","Minas Gerais","Minas Novas","Mata de Acauã.","-42.5903015136719","-17.218599319458",NA,NA,NA,NA,NA,NA,"54253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-11 11:41:21-03","UFMG","BHCB","56799","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Salino, A","5677","2001","02","02","Southern America","Brasil","Minas Gerais","Arinos","Rio Piratinga.","-46.105598449707","-15.9168996810913",NA,"Árvore com 5m de altura,. Folhas cartáceas, frutos imaturos verdes.",NA,NA,NA,NA,"73882","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-11 11:41:21-03","UFMG","BHCB","56799","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Salino, A","5677","2000","09","26","Southern America","Brasil","Minas Gerais","Arinos","Rio Piratinga., Próximo ao rio Piratininga, em área de domínio de Cerrado.","-46.105598449707","-15.9168996810913",NA,"Árvore com 5 metros de altura, folhas cartáceas, frutos imaturos verdes.; Árvore com 5m de altura,. Folhas cartáceas, frutos imaturos verdes.","BHCB002410",NA,NA,NA,"73882","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-02-11 17:21:41-03","UFPR","UPCB","27267","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Proença, C. & Andrade, I.","Kirkibride Jr., J.H.",NA,"1980","10","08",NA,"Brasil","Distrito Federal","Brasília","Perto do Rio Salinas","-47.95","-15.516667",NA,"Árvore, 8-15m, fruto verde. Mata decídua sobre rochas calcáreas com solo delgado..",NA,NA,NA,NA,NA,NA,"-47.95","-15.516667","1994","01","01",NA,NA,NA,NA,NA,NA
"188","2021-02-11 17:21:41-03","UFPR","UPCB","96797","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Meyer, F.S.","Meyer, F.S. | Meyer, T.","2330","2017","11","23",NA,"Brasil","São Paulo","Santa Salete","Margem da ferrovia","-50.687222","-20.238611",NA,"Floresta Estacional Semidecidual em regeneração. Árvore comum. Maria-pobre.","UPCB0035927",NA,NA,NA,NA,NA,"-50.687222","-20.238611","2017","11",NA,NA,NA,NA,NA,NA,NA
"189","2021-02-11 17:21:41-03","UFPR","UPCB","48678","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Hatschbach, G.","Hatschbach, G.","73856","2002","11","08",NA,"Brasil","Mato Grosso do Sul","Bonito","Rod. Bonito - Campo dos Índios, Córrego Seco","-56.4818992614746","-21.1210994720459",NA,"Árvore 5m, fruto avermelhado. Mata rala na encosta rochosa do morro..",NA,NA,NA,NA,"71352","auto",NA,NA,"2003","01","01",NA,NA,NA,NA,NA,NA
"190","2010-04-14 17:28:00-03","MO","MOBOT","2994040","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Michel, R. de","Ignacio Guareco","Guareco 542","1995","6","17","South America","Bolivia","Beni","Gral. Ballivian","Yacuma, Estación del Beni, comunidad estancia Esperanza. Barbecho de 3-5 años, isla de bosque.","-66.61666","-14.5",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-03-02 04:36:00-03","MO","MOBOT","100363157","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"W. D. Stevens|Isabel Basualdo|O. M. Montiel J.|Christopher Davidson|Sharon R. Christoph","Stevens 31256","2011","3","20","South America","Paraguay","Concepción",NA,"Estancia Garay Cuê, Mirador at top of a steep sandstone bluff with jumbled boulders; pasture/savanna on limestone just back from bluff","-57.3616667","-22.5336111",NA,NA,NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1417","1",NA,NA
"192","2016-05-11 05:35:00-03","MO","MOBOT","100549442","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","A. Fuentes (LPB)","Lourdes Quispe|I. Loza|P.M. Jørgensen|Rolando Cuevas|R. Echave|V. Apaza|M. Cuevas","Quispe Paucara 362","2012","5","1","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6852777","-14.5513889",NA,NA,NA,NA,"1185.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-06","1",NA,NA
"193","2015-05-06 14:00:00-03","MO","MOBOT","100815874","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"A. Saint-Hilaire","Saint-Hilaire 1586",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Syntype",NA
"194","2019-02-19 04:30:00-03","MO","MOBOT","100815877","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"C.F.P. Martius","Martius s.n.",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Syntype",NA
"195","2015-05-06 14:04:00-03","MO","MOBOT","100815878","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Ludwig Riedel","Riedel 1090",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Syntype",NA
"196","2015-05-06 14:05:00-03","MO","MOBOT","100815879","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"J.E.B. Warming","Warming s.n.",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Syntype",NA
"197","2017-07-14 13:41:00-03","MO","MOBOT","100987802","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","F. Billiet","Charles M. Evrard","Evrard 8519","1977","11","5","South America","Bolivia","Santa Cruz",NA,"San Javier - San Ramon, km 13.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"198","2018-04-10 14:12:00-03","MO","MOBOT","101038987","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. Nee","Michael H. Nee","Nee 55696","2008","5","20","South America","Bolivia","Santa Cruz","Warnes","14 km NE of railroad crossing on east side of Warnes, along a main dirt road.","-63.0666667","-17.4197223",NA,NA,NA,NA,"305.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"199","2013-01-28 05:13:00-02","MO","MOBOT","1150841","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","T.D. Pennington (K)","René Guillén V.|M. Marmañas","Guillén Villarroel 4613","1996","8","29","South America","Bolivia","Santa Cruz","Velasco","San José de Campamento, 20 km al oeste de la hacienda San Roque. Bosque semidecíduo, húmedo estacionalmente, dominado por Orbignya phalerata; suelos arenosos.","-60.99138","-15.15555",NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2013-02-13 05:33:00-02","MO","MOBOT","1152914","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. Saldías","Mario Saldias P.|E. Ramos|Juan Surubí","Saldias Paz 3668","1994","4","3","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Cerro Pelao; 5 km del aserradero sobre el camino a El Empalme. Parcela permanente en estudio.","-61.5","-14.53333",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"201","2012-03-18 05:12:00-03","MO","MOBOT","1153389","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","P. Acevedo (US)","Antony Jardim|Fabiana Mamani M.","Jardim 3591","1998","11","11","South America","Bolivia","Santa Cruz","Chiquitos","26 km al NE de San José yendo a Taperas. Bosque cerrado con elementos del bosque seco y cerrado. Schinopsis bresilensis,Rhanideum elaeocarpum, Nagonia, Terminalia argentia, Acrocomia totai. Suelos arenosos, colorados.","-60.61666","-18.4",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"202","2008-05-27 22:02:00-03","MO","MOBOT","1153857","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","R. Guillén & A. Rodriguez (USZ)","J. Guillén|et al.","Guillén 31","1996","4","29","South America","Bolivia","Santa Cruz","Velasco","Hacienda Acuario a 24 km de San José de Campamento, camino hacia el empalme a Piso Firme. Parcela permanente en estudio.","-61.24277","-15.24611",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"203","2012-03-18 05:12:00-03","MO","MOBOT","1195821","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","T.D. Pennington (K)","Fabiana Mamani M.","Mamani M. 985","1995","9","10","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Lomerio. 12 km al N de la comunidad Las Trancas. Parcelas permanentes del proyecto Bolfor, Las Trancas 95. Bosque seco chiquitano. Especies frecuentes de Anadenthera colubrina, Poeppigia procera, Centrolobuium mecrochaete, etc. Suelos lateríticos.","-61.84638","-16.52027",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2012-03-18 05:12:00-03","MO","MOBOT","1195823","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","P. Acevedo-Rodriguez (US)","Fabiana Mamani M.|M. Saucedo","Mamani M. 806","1995","6","14","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Lomerio. 12 km al N de la comunidad Las Trancas. Parcelas permanentes del proyecto Bolfor, Las Trancas 95.","-61.8463889","-16.5202778",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"205","2013-03-09 05:41:00-03","MO","MOBOT","1322233","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","A. Fuentes","Alfredo F. Fuentes|G. Navarro","Fuentes Claros 2048","1997","8","27","South America","Bolivia","Santa Cruz","Chiquitos","25 km al S de San José, camino a las Salinas. Bosques de cerrado sobre arenas (Abayoy), con Magonia, Luehea y Schinopsis cornuta.","-60.366667","-18.216667",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2015-12-04 06:39:00-02","MO","MOBOT","1373577","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26270","1994","10","17","South America","Paraguay","Concepción",NA,"Estancia Centurión, Potrero Central.","-57.5716667","-22.2758334",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"832","3",NA,NA
"207","2015-12-04 06:39:00-02","MO","MOBOT","1373620","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26311","1994","10","18","South America","Paraguay","Concepción",NA,"Estancia Centurión, SE de la casa estancia; loma granitica con bosque mediano.","-57.5530556","-22.2691667",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"834","3",NA,NA
"208","2012-04-12 08:00:00-03","MO","MOBOT","1397072","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","L. Sánchez (USZ)","Lupita Sánchez A.|S. Ortiz|R. Manacá|J.L. Araúz","Sánchez Acebo 1041","1999","11","5","South America","Bolivia","Santa Cruz","Chiquitos","Parcela 6. Proyecto Corredor Santa Cruz-Puerto Suárez. En las cercanías de Taperas, bosque de cerrado o pampa arbolada, dosel 3-6 m.","-60.3569444","-17.9241667",NA,NA,NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"209","2008-05-27 22:02:00-03","MO","MOBOT","1527804","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. Nee","Michael H. Nee","Nee 39016","1990","9","30","South America","Bolivia","Santa Cruz","Andrés Ibáñez","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east. 2 km SE of Naranjillos on road from Santa Cruz to Ibapo, 5-6 km N of railroad crossing. Low subtropical deciduous forest on flat, sandy soil.","-63.23333","-18",NA,NA,NA,NA,"520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2008-05-27 22:02:00-03","MO","MOBOT","1534002","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. Nee, 1991/Ferracci,94","Michael H. Nee","Nee 41444","1991","6","27","South America","Bolivia","Santa Cruz","Velasco","Estancia Flor de Oro, levee forest along oxbow of Rio Itenez (=Rio Guaporé), 3 km S (upstream) from buildings, on fine Recent alluvium. Tropical semi-deciduous forest.","-61","-13.6",NA,NA,NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","1536219","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. Nee","Michael H. Nee","Nee 41562","1991","7","6","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Cerro Puquio Sur, 7 km ENE of San Ramon. Dry forest of Hymenaea, Anadenanthera.","-62.43333","-16.59166",NA,NA,NA,NA,"500.00000000","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2008-05-27 22:02:00-03","MO","MOBOT","1536237","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. Nee","Michael H. Nee","Nee 41562",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2011-06-13 15:17:00-03","MO","MOBOT","167721","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Alwyn H. Gentry|Camilo Díaz S.","Gentry 73294","1991","3","3","South America","Peru","Junín","Chanchamayo","Road from La Merced to Hda. La Genoa, just W of Río Tulumayo.",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"450","5",NA,NA
"214","2008-05-27 22:02:00-03","MO","MOBOT","167910","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Alwyn H. Gentry|Robin B. Foster","Gentry 71173","1990","6","13","South America","Bolivia","La Paz","Franz Tamayo","Chaquimayo-Apolo trail ca 15 km NW of Apolo, near Río Machariapo, small patch of cerrado vegetation.","-68.46666","-14.56666",NA,NA,NA,NA,"1400.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"382","5",NA,NA
"215","2008-05-27 22:02:00-03","MO","MOBOT","167924","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Alwyn H. Gentry|Robin B. Foster","Gentry 71175","1990","6","13","South America","Bolivia","La Paz",NA,"Chaquimayo-Apolo trail ca 15 km NW of Apolo, near Río Machariapo, small patch of cerrado vegetation.","-68.46666","-14.56666",NA,NA,NA,NA,"1400.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"382","5",NA,NA
"216","2008-05-27 22:02:00-03","MO","MOBOT","169110","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Alwyn H. Gentry|Marielos Peña|Bonifacio Mostacedo C.","Gentry 73986","1991","5","16","South America","Bolivia","Santa Cruz",NA,"Santiago, cerrado vegetation.","-59.5","-18.33333",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"627","4",NA,NA
"217","2008-05-27 22:02:00-03","MO","MOBOT","169402","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Alwyn H. Gentry","Gentry 74097","1991","5","19","South America","Bolivia","Santa Cruz",NA,"3 km N of Buena vista, road to Laguna Madrejon.","-63.66666","-17.41666",NA,NA,NA,NA,"315.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"636","4",NA,NA
"218","2008-05-27 22:02:00-03","MO","MOBOT","1716286","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","I. G. Vargas '95; M. Nee '96","Israel G. Vargas C.|et al.","Vargas Caballero 3318",NA,NA,NA,"South America","Bolivia","Santa Cruz","Chiquitos","Cerro Mutún, 7 km al NE de la pista de aterrizaje del campamento minero (25 km al S de Puerto Suárez). Farellones con afloramientos rocosos; arbolitos de Norantea guianensis, Qualea parviflora y Pseudobombax sp. Area sometida a quemas periódicas.","-57.86861","-18.18416",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","171797","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"David R. Brunner","Brunner 1760","1986","4","4","South America","Paraguay","Concepción",NA,"Arroyo Tagatiya-mí. Bosque ribereño de 20-35 m. de altura cambiando a savanas y campos fuera del arroyo. Suelo calcareo de poco profundidad sobre piedra caliza.","-57.53333","-22.61666",NA,NA,NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-5","2",NA,NA
"220","2019-01-25 04:35:00-02","MO","MOBOT","1924860","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","A. Fuentes (LPB)","Washington L. Galiano|Percy Núñez V.|Luis Valenzuela G.|Jim Farfán|A. Rodríguez|F. Carazas","Galiano 4451","2002","9","15","South America","Peru","Cusco","La Convención","Dist. Yanatile, Bosque seco intervenido","-72.48888","-12.61666",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA
"221","2008-05-27 22:02:00-03","MO","MOBOT","2412567","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","A. Fuentes (USZ)","Stephan G. Beck","Beck 2259A","1979","9","22","South America","Bolivia","La Paz","Nor Yungas","en el camino a Puente Villa. Ladera Norte, seco, sobre el Rio Unduavi.",NA,NA,NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2009-08-21 07:03:00-03","MO","MOBOT","2518584","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Ferrucci, M. S.","Émile Hassler","Hassler 7393",NA,NA,NA,"South America","Paraguay","Concepción",NA,"prope Concepción in campis siccis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
