"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber","sex"
"1284","2020-12-21 16:12:57-03","MBM","MBM","187283","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Ferrari Tomé, M.V.","114","1994","09","29","Brazil","Paraná","Bandeirantes","Mata São Francisco","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"MBM187283",NA,NA,NA,NA,NA,"Southern America",NA,"19645","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1285","2020-12-21 16:12:58-03","MBM","MBM","411111","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Koch, I.","2010","10","10","Vieira, A.; Rodrigueiro, E.; Alberto, R.; Rodrigueiro, E.; Alberto, R.","1","1997","10","25","Brazil","Paraná","Bandeirantes","Mata São Francisco","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"MBM411111","MBM411111","Arbórea, pétala amarela.; Beira da estrada.",NA,NA,NA,"Southern America",NA,"19645","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1286","2020-12-21 16:12:57-03","MBM","MBM","187284","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Ferrari Tomé, M.V.","77","1994","07","27","Brazil","Paraná","Bandeirantes","Mata São Francisco","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"MBM187284",NA,NA,NA,NA,NA,"Southern America",NA,"19645","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1287","2020-12-21 16:12:58-03","MBM","MBM","411095","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Koch, I.","2010","10","10","Bonifácio, J.; Gomes, M.; Pescador, R.; Gomes, M.; Pescador, R.","1","1997","10","25","Brazil","Paraná","Bandeirantes","Mata São Francisco","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"MBM411095","MBM411095","Arbustiva, pétalas brancas.; Mata.",NA,NA,NA,"Southern America",NA,"19645","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1288","2020-12-21 16:12:57-03","MBM","MBM","189214","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Ferrari Tomé, M.V.","s.n.","1995","10","19","Brazil","Paraná","Bandeirantes","Mata São Francisco","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"MBM189214",NA,NA,NA,NA,NA,"Southern America",NA,"19645","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1289","2020-12-21 16:12:57-03","MBM","MBM","170086","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Ferrari Tomé, M.V.","103","1994","09","24","Brazil","Paraná","Bandeirantes","Mata São Francisco","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"MBM170086",NA,NA,NA,NA,NA,"Southern America",NA,"19645","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1290","2020-12-21 16:12:57-03","MBM","MBM","175314","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Ferrari Tomé, M.V.","103","1994","09","24","Brazil","Paraná","Bandeirantes","Mata São Francisco","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"MBM175314",NA,NA,NA,NA,NA,"Southern America",NA,"19645","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1291","2020-12-21 16:12:57-03","MBM","MBM","173590","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Ferrari Tomé, M.V.","130","1994","10","15","Brazil","Paraná","Bandeirantes","Mata São Francisco","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"MBM173590",NA,NA,NA,NA,NA,"Southern America",NA,"19645","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1292","2020-12-21 16:12:57-03","MBM","MBM","241708","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"Kinupp, V.F.; et al.; et al.","849",NA,NA,NA,"Brazil","Paraná","Cambé","Parque Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"MBM241708",NA,NA,NA,NA,NA,"Southern America",NA,"29438","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1293","2020-12-21 16:12:57-03","MBM","MBM","221736","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Svolenski, A.C.; et al.; et al.","242","1996","07","23","Brazil","Paraná","Campo Largo","Caverna do Pinheirinho","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"MBM221736",NA,NA,NA,NA,NA,"Southern America",NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1294","2020-12-21 16:12:57-03","MBM","MBM","221731","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.; et al.; et al.","605","1996","11","17","Brazil","Paraná","Campo Largo","Caverna do Pinheirinho","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"MBM221731",NA,NA,NA,NA,NA,"Southern America",NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1295","2020-12-21 16:12:58-03","MBM","MBM","36275","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","12970",NA,NA,NA,"Brazil","Paraná","Campo Mourão","Estrada para Barbosa Ferraz","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"MBM036275",NA,NA,NA,NA,NA,"Southern America",NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1296","2020-12-21 16:12:57-03","MBM","MBM","10891","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","2729","1966","10","16","Brazil","Paraná","Cândido de Abreu","Fazenda Visconde","-51.3333015441895","-24.5669002532959",NA,NA,NA,NA,"MBM010891",NA,NA,NA,NA,NA,"Southern America",NA,"55411","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1297","2020-12-21 16:12:58-03","MBM","MBM","426492","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Duarte, E.","2014","09","02","Stolfo, R.","s.n.","2011","10",NA,"Brazil","Paraná","Capitão Leonidas Marques",NA,"-53.614200592041","-25.4792003631592",NA,NA,NA,NA,"MBM426492",NA,"Árvore 4m, flores brancas, apresenta exsudação.",NA,NA,NA,"Southern America",NA,"14258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1298","2020-12-21 16:12:58-03","MBM","MBM","36272","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1510","1949","10","03","Brazil","Paraná","Cerro Azul","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM036272",NA,NA,NA,NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1299","2020-12-21 16:12:57-03","MBM","MBM","179493","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","6398","1959","10","20","Brazil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM179493",NA,NA,NA,NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1300","2020-12-21 16:12:58-03","MBM","MBM","36277","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Markgraf, F.",NA,NA,NA,"Hatschbach, G.","6398","1959","10","20","Brazil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM036277",NA,NA,NA,NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1301","2020-12-21 16:12:58-03","MBM","MBM","55174","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","40327","1977","10","05","Brazil","Paraná","Cerro Azul","Rio Turvo","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM055174",NA,NA,NA,NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1302","2020-12-21 16:12:57-03","MBM","MBM","192778","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Ferrari Tomé, M.V.","503","1995","09","25","Brazil","Paraná","Cornélio Procópio","Bosque Cornélio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"MBM192778",NA,NA,NA,NA,NA,"Southern America",NA,"23842","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1303","2020-12-21 16:12:57-03","MBM","MBM","179474","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","12846","1984","12",NA,"Brazil","Paraná","Curitiba","Praça Osório","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179474",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1304","2020-12-21 16:12:57-03","MBM","MBM","179475","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","12587","1982","10",NA,"Brazil","Paraná","Curitiba","Praça Ozório","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179475",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1305","2020-12-21 16:12:57-03","MBM","MBM","10892","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","3300","1966","11","18","Brazil","Paraná","Foz do Iguaçu","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"MBM010892",NA,NA,NA,NA,NA,"Southern America",NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1306","2020-12-21 16:12:58-03","MBM","MBM","36274","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Markgraf, F.",NA,NA,NA,"Hatschbach, G.","12575","1965","04","12","Brazil","Paraná","Foz do Iguaçu","Parque Nacional","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"MBM036274",NA,NA,NA,NA,NA,"Southern America",NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1307","2020-12-21 16:12:57-03","MBM","MBM","10339","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","18683","1960","03","08","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM010339",NA,NA,NA,NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1308","2020-12-21 16:12:57-03","MBM","MBM","212796","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Ziller, S.R.",NA,NA,NA,"Maschio, W.; et al.; et al.","126","1995","12","12","Brazil","Paraná","Guaraqueçaba","Serra Negra, Fazenda Guam","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM212796",NA,NA,NA,NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1309","2020-12-21 16:12:57-03","MBM","MBM","179492","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Markgraf, F.",NA,NA,NA,"Pereira, M.L.B.","111","1964","11","01","Brazil","Paraná","Guaratuba","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM179492",NA,NA,NA,NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1310","2020-12-21 16:12:58-03","MBM","MBM","331912","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.","2007",NA,NA,"Rodrigues, R.","43","2006","10","14","Brazil","Paraná","Guaratuba","Morro do Cristo.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM331912",NA,"Arbusto, 1m, flor creme. Restinga.",NA,NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1311","2020-12-21 16:12:57-03","MBM","MBM","241707","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Dias, M.C.",NA,NA,NA,"Tiago, P.V.; et al.; et al.","s.n.","1997","04","30","Brazil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"MBM241707",NA,NA,NA,NA,NA,"Southern America",NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1312","2020-12-21 16:12:58-03","MBM","MBM","411096","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Koch, I.","2010","10","10","Cloclet, F.A.; Souza, L.M.R.; Alves, J.; Souza, L.M.R.; Alves, J.","8","1997","08","13","Brazil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"MBM411096","MBM411096","Árvore 7m, frutos imaturos verdes.; Borda da mata.",NA,NA,NA,"Southern America",NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1313","2020-12-21 16:12:57-03","MBM","MBM","133080","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Cervi, A.C.; et al.; et al.","2954","1989","11","01","Brazil","Paraná","Jaguariaíva","Jaguariaíva, arredores","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM133080",NA,NA,NA,NA,NA,"Southern America",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1314","2020-12-21 16:12:57-03","MBM","MBM","31932","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Markfraf, F.",NA,NA,NA,"Hatschbach, G.","35426","1974","11","13","Brazil","Paraná","Jaguariaíva","Rio Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM031932",NA,NA,NA,NA,NA,"Southern America",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1315","2020-12-21 16:12:58-03","MBM","MBM","53066","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","53066","1976","11","20","Brazil","Paraná","Joaquim Távora","Joaquim Távora, arredores","-49.9047012329102","-23.4993991851807",NA,NA,NA,NA,"MBM053066",NA,NA,NA,NA,NA,"Southern America",NA,"21735","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1316","2020-12-21 16:12:57-03","MBM","MBM","244210","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Carneiro, J.","789","1999","10","27","Brazil","Paraná","Jundiaí do Sul","Fazenda Monte Verde","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"MBM244210",NA,NA,NA,NA,NA,"Southern America",NA,"17300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1317","2020-12-21 16:12:57-03","MBM","MBM","239728","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Paiva, M.R.C.",NA,NA,NA,"Francisco, E.M.; et al.; et al.","s.n.","1998","10","02","Brazil","Paraná","Leópolis","Beira do Rio Congonhas","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,"MBM239728",NA,NA,NA,NA,NA,"Southern America",NA,"22638","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1318","2020-12-21 16:12:57-03","MBM","MBM","110651","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Ezcurra, C.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","50665","1986","10","25","Brazil","Paraná","Lobato","Lobato, arredores","-51.9505996704102","-23.00830078125",NA,NA,NA,NA,"MBM110651",NA,NA,NA,NA,NA,"Southern America",NA,"18699","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1319","2020-12-21 16:12:57-03","MBM","MBM","179446","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Koch, I.","2009","05","16","Kuniyoshi, Y.S.","401","1976","09","30","Brazil","Paraná","Londrina","Bosque do IAPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"MBM179446",NA,"Árvore frequente",NA,NA,NA,"Southern America",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1320","2020-12-21 16:12:58-03","MBM","MBM","346092","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Lovato, M.C.","2003",NA,NA,"Lovato, M.C.; et al.; et al.","179","2003","04","11","Brazil","Paraná","Londrina","Fazenda Figueira-Paiquerê","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"MBM346092",NA,"Árvore 2m; frutos imaturos verdes. Fragmento 02",NA,NA,NA,"Southern America",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1321","2020-12-21 16:12:57-03","MBM","MBM","113475","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Chagas; Silva, F.; Soares, L.H.S.; Soares, L.H.S.","910","1985","10","16","Brazil","Paraná","Londrina","Floresta dos Irmãos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"MBM113475",NA,NA,NA,NA,NA,"Southern America",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1322","2020-12-21 16:12:58-03","MBM","MBM","59054","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","40572","1978","12","10","Brazil","Paraná","Marechal Cândido Rondon","Bom Jardim","-54.0567016601562","-24.5561008453369",NA,NA,NA,NA,"MBM059054",NA,NA,NA,NA,NA,"Southern America",NA,"27823","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1323","2020-12-21 16:12:57-03","MBM","MBM","15750","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Markgraf, F.",NA,NA,NA,"Hatschbach, G.","24430","1970","07","09","Brazil","Paraná","Marechal Cândido Rondon","Três Bicos","-54.0567016601562","-24.5561008453369",NA,NA,NA,NA,"MBM015750",NA,NA,NA,NA,NA,"Southern America",NA,"27823","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1324","2020-12-21 16:12:57-03","MBM","MBM","165439","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Abrão, H.",NA,NA,NA,"Guapyassú, M.","287","1993","10","27","Brazil","Paraná","Maringá","Parque do Ingá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"MBM165439",NA,NA,NA,NA,NA,"Southern America",NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1325","2020-12-21 16:12:57-03","MBM","MBM","232697","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Soares, A.; et al.; et al.","186","1997","06","25","Brazil","Paraná","Morretes","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM232697",NA,NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1326","2020-12-21 16:12:57-03","MBM","MBM","26843","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","30614","1972","11","10","Brazil","Paraná","Morretes","Porto Barreiro","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM026843",NA,NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1327","2020-12-21 16:12:57-03","MBM","MBM","2399","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","15288","1966","11","29","Brazil","Paraná","Morretes","Prainhas","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM002399",NA,NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1328","2020-12-21 16:12:58-03","MBM","MBM","36270","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"Killip, E.P.","s.n.","1946","11","10","Brazil","Paraná","Morretes","Rio Mãe Catira, Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM036270",NA,NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1329","2020-12-21 16:12:58-03","MBM","MBM","697","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","13066",NA,NA,NA,"Brazil","Paraná","Paranaguá","Caiobá, Morro do Boi","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM000697",NA,NA,NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1330","2020-12-21 16:12:57-03","MBM","MBM","179487","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"Silva, S.M.; et al.; et al.","920","1986","11","16","Brazil","Paraná","Paranaguá","Ilha das Cobras","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM179487",NA,NA,NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1331","2020-12-21 16:12:57-03","MBM","MBM","179486","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.","Silva, S.M.",NA,NA,NA,"Souza, W.S.; et al.; et al.","372","1986","11","02","Brazil","Paraná","Paranaguá","Ilha das Cobras","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM179486",NA,NA,NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
