"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"241","2020-08-17 16:11:10-03","CEPLAC","CEPEC","111749","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","A. M. Amorim","5854","2006","04","22",NA,"Brasil","Minas Gerais","SANTA MARIA DO SALTO","Povoado de Talismã, fazenda Duas Barras, Reserva Alto do Cariri. Trilha do Sul que sai em Santa Maria do Salto.","-40.054444","-16.403611",NA,NA,NA,NA,NA,NA,NA,"40W3'16","16S24'13",NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2014",NA
"242","2020-08-17 16:11:10-03","CEPLAC","CEPEC","126690","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"Sem Informação","Perdiz, R. de O.","528","2009","09","12",NA,"Brasil","Bahia","arataca","Serra do Novo Javi.","-39.343611","-15.161944","700","700",NA,"Frutos em álcool.",NA,NA,NA,"39W20'37","15S9'43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-08-17 16:11:10-03","CEPLAC","CEPEC","129066","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","A. P. Fontana","5151","2007","05","05",NA,"Brasil","Espírito Santo","cariacica","Reserva Biológica Duas Bocas. Localidade de Alegre, trilha do Pau Oco.","-40.516667","-20.266667",NA,NA,NA,NA,NA,NA,NA,"40W31'0","20S16'0",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA
"244","2020-08-17 16:11:10-03","CEPLAC","CEPEC","129130","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","R. C. Forzza","5389","2008","07","22",NA,"Brasil","Espírito Santo","cariacica","Reserva Biológica Duas Bocas. Localidade de Alegre, trilha do Pau-oco.","-40.525","-20.267778",NA,NA,NA,NA,NA,NA,NA,"40W31'30","20S16'4",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA
"245","2020-08-17 16:11:10-03","CEPLAC","CEPEC","129637","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","P. H. Labiak","5014","2008","10","21",NA,"Brasil","Espírito Santo","cariacica","Reserva Biológica Duas Bocas. Pau Amarelo, ex-Condomínio Rural Cantinho do Céu.","-40.540556","-20.278333",NA,NA,NA,NA,NA,NA,NA,"40W32'26","20S16'42",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA
"246","2020-08-17 16:11:10-03","CEPLAC","CEPEC","129972","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","R. Goldenberg","1252","2009","01","18",NA,"Brasil","Espírito Santo","cariacica","Reserva Biológica Duas Bocas. Localidade de Alegre, trilha do Pau-Oco.","-40.525","-20.267778",NA,NA,NA,NA,NA,NA,NA,"40W31'30","20S16'4",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA
"247","2020-08-17 16:11:10-03","CEPLAC","CEPEC","134386","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"Sem Informação","M.M. Coelho","491","2011","11","04",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos.","-39.603889","-14.7025",NA,NA,NA,NA,NA,NA,NA,"39W36'14","14S42'9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-08-17 16:11:10-03","CEPLAC","CEPEC","136128","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"O. Thier","O. Thier","2070","2010","09","27",NA,"Brasil","Rio de Janeiro","GUAPIMIRIM","Estação Ecológica Estadual do Paraíso. Perto do Centro de Primatologia.","-42.931944","-22.491389",NA,NA,NA,NA,NA,NA,NA,"42W55'55","22S29'29",NA,NA,NA,NA,NA,NA,NA,NA,"30/03/2014",NA
"249","2020-08-17 16:11:10-03","CEPLAC","CEPEC","139208","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"O. Thier","O. Thier","2004","2010","08","23",NA,"Brasil","Rio de Janeiro","CACHOEIRAS DE MACACÚ","Rua entre Funchal e Guapiaçu, perto REGUA.","-42.7625","-22.474444",NA,NA,NA,NA,NA,NA,NA,"42W45'45","22S28'28",NA,NA,NA,NA,NA,NA,NA,NA,"30/03/2011",NA
"250","2020-08-17 16:11:10-03","CEPLAC","CEPEC","139919","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","J. L. da Paixao","510","2005","07","17",NA,"Brasil","Bahia","ILHÉUS","RPPN Salto Apepique. Rod. Ilhéus/Itacaré (BA-001), com entrada à esq. Na altura do Km 20 (Ponta da Tulha) - acesso ao retiro, ramal vicinal ca. 5,5km à direita para alGaoa Encantada.","-39.123611","-14.586111",NA,NA,NA,NA,NA,NA,NA,"39W7'25","14S35'10",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA
"251","2020-08-17 16:11:10-03","CEPLAC","CEPEC","141700","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"SpeciesLink network","Asprino, R.","82","2014","05","20",NA,"Brasil","Bahia","UNA","Rod. BA-001 Ilhéus/Una. Entrada para Pedras de Una, floresta à direita a ca. 500 m da rodovia.","-39.053056","-15.27",NA,NA,NA,NA,NA,NA,NA,"39W3'11","15S16'12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-08-17 16:11:10-03","CEPLAC","CEPEC","135734","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","100","100",NA,"Indivíduo P11-11",NA,NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-08-17 16:11:10-03","CEPLAC","CEPEC","151216","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"C. Pessoa","Rocha, F.O.","3","2014","07","19",NA,"Brasil","Bahia","NOVA VIÇOSA","Conglomerado BA_1440-3-3-20","-39.779722","-17.820556",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"39W46'47","17S49'14",NA,NA,NA,NA,NA,NA,NA,NA,"10/11/2016",NA
"254","2020-08-17 16:11:10-03","CEPLAC","CEPEC","150367","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"C. Pessoa","Oliveira, N.E.","701","2014","12","01",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Conglomerado BA_1379-2-4-11","-29.42","-16.2",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"29W25'12","16S12'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-08-17 16:11:10-03","CEPLAC","CEPEC","140568","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"Sem Informação","Lopes, L.C.M.","246","2012","05","27",NA,"Brasil","Bahia","UNA",NA,"-39.096944",NA,NA,NA,NA,NA,NA,NA,NA,"39W5'49","15S9'73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-08-17 16:11:10-03","CEPLAC","CEPEC","153432","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"R. Asprino","Schulte, T.F.","323","2016","03","14",NA,"Brasil","Bahia","ITANAGRA","Conglomerado BA_724-1-2-12","-38.041667","-12.263056",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"38W2'30","12S15'47",NA,NA,NA,NA,NA,NA,NA,NA,"12/4/2017",NA
"257","2020-08-17 16:11:10-03","CEPLAC","CEPEC","18752","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","L. A. Mattos-Silva","671","1979","10","30",NA,"Brasil","Bahia","ITAMARAJÚ","Faz. Pau-brasil, ca; 5Km ao NW de Itamarajú.","-39.55","-17.016667",NA,NA,NA,NA,NA,NA,NA,"39W33'","17S1'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA
"258","2020-07-27 09:40:29-03","CEPLAC","CEPEC","73154","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"SpeciesLink network","W. W. Thomas","11362","1996","11","21",NA,"Brasil","Bahia","santa luzia","Serra da Onça, 10,8Km ao NE da cidade (30m ao SW de Una), Rod. Una/Sta. Luzia, depois 4.2Km ao N R. p/ Serra da Onça.","-15.333333","-39.5",NA,NA,NA,NA,NA,NA,NA,"15W20'","39S30'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA
"259","2020-08-17 16:11:10-03","CEPLAC","CEPEC","17493","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"SpeciesLink network","S. A. Mori","12707","1979","08","14",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Antiga Rodvia que liga a Estação Ecológica do Pau-brasil (ESPAB) à Cabrália, 7Km ao NE da Estação. Ca. 12Km ao NW de Porto Seguro.",NA,"-16.383333",NA,NA,NA,NA,NA,NA,NA,NA,"16S23'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA
"260","2020-08-17 16:11:10-03","CEPLAC","CEPEC","39720","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"SpeciesLink network","T. H. Brito","4011","1986","02","25",NA,"Brasil","Bahia","UNA","Ribeirão da Caveira, Serra Javi. Ramal com entrada no Km aa da Rod. São José/Una, ao S; coleta a 6Km ao S da entrada.","-38.316667","-15.133333",NA,NA,NA,NA,NA,NA,NA,"38W19'","15S8'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA
"261","2020-07-27 09:40:29-03","CEPLAC","CEPEC","62110","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"SpeciesLink network","A. M. de Carvalho","4583","1994","08","19",NA,"Brasil","Bahia","santa luzia","Ca. 7.5Km na estrada da BR-101 para Sta. Luzia.","-39.397222","-15.414167",NA,NA,NA,NA,NA,NA,NA,"39W23'50","15S24'51",NA,NA,NA,NA,NA,NA,NA,NA,"30/03/2003",NA
"262","2020-08-17 16:11:10-03","CEPLAC","CEPEC","86761","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","W. W. Thomas","12176","2000","09","28",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual Serra do Condurú, no caminho para o topo da Serra do Condurú.","-39.1","-14.466667",NA,NA,NA,NA,NA,NA,NA,"39W6'","14S28'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA
"263","2020-08-17 16:11:10-03","CEPLAC","CEPEC","93687","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"Pessoal do CEPEC","J. G. Jardim","4048","2002","12","02",NA,"Brasil","Bahia","JUSSARÍ","RPPN Serra do Teimoso. Ca. 7,5Km de Jussari na Rod. para Palmira.","-39.536111","-15.160278",NA,NA,NA,NA,NA,NA,NA,"39W32'10","15S9'37",NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2004",NA
"264","2020-08-17 16:11:10-03","CEPLAC","CEPEC","97652","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"Sem Informação","Fiaschi, P.","1805","2003","11","02",NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel e sobe até o acesso à serra.","-39.536111","-14.770278",NA,NA,NA,NA,NA,NA,NA,"39w32'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-08-17 16:11:10-03","CEPLAC","CEPEC","28522","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","A. M. de Carvalho","1176","1982","02","09",NA,"Brasil","Bahia","BUERAREMA","Rodovia que liga Buerarema à Vila Brasil, KM 14.","-39.2997016906738","-14.959400177002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14251","auto",NA,NA,NA,"30/08/2014",NA
"266","2020-08-17 16:11:10-03","CEPLAC","CEPEC","5981","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","T. S. dos Santos","889","1979","07","05",NA,"Brasil","Bahia","EUNÁPOLIS","Eunápolis, Itabela, Guaratinga.","-39.5802993774414","-16.3775005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37596","auto",NA,NA,NA,"30/12/2011",NA
"267","2020-08-17 16:11:10-03","CEPLAC","CEPEC","6176","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","T. S. dos Santos","1196","1970","10","26",NA,"Brasil","Bahia","IPIAÚ","Estrada a Jequié.","-39.7338981628418","-14.1372003555298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24789","auto",NA,NA,NA,"30/08/2014",NA
"268","2020-08-17 16:11:10-03","CEPLAC","CEPEC","3396","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","R. S. Pinheiro","416","1967","11","10",NA,"Brasil","Bahia","ITAPEBÍ","Rod. Itaimbé/Potiraguá.","-39.5339012145996","-15.9507999420166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43726","auto",NA,NA,NA,"30/12/2011",NA
"269","2020-08-17 16:11:10-03","CEPLAC","CEPEC","14456","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","S. A. Mori","10477","1978","09","14",NA,"Brasil","Bahia","MUCURÍ","A 7Km a NW de Mucurí.","-39.5508003234863","-18.0863990783691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78440","auto",NA,NA,NA,"30/08/2014",NA
"270","2020-08-17 16:11:10-03","CEPLAC","CEPEC","24713","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","A. Euponino","473","1984","02","03",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estração Ecológica do Pau-brasil (ESPAB). (CEPLAC).","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,"30/12/2011",NA
"271","2020-07-24 12:40:42-03","CEPLAC","CEPEC","81523","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"SpeciesLink network","A. M. Amorim","2425","1998","05","10",NA,"Brasil","Bahia","santa luzia","Santa Luzia/Una, entrada a 11,3Km a E da sede do município. Serra da Onça, ca. 4,5Km da estrada.","-39.3342018127441","-15.4294004440308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33804","auto",NA,NA,NA,"30/12/2011",NA
"272","2020-07-27 09:40:29-03","CEPLAC","CEPEC","66770","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"SpeciesLink network","A. M. Amorim","1701","1995","08","14",NA,"Brasil","Bahia","UNA","Estrada São José/Una. Km 8. Ramal a direita a partir de São José.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/08/2014",NA
"273","2020-08-17 16:11:10-03","CEPLAC","CEPEC","66771","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","A. M. Amorim","1693","1995","08","14",NA,"Brasil","Bahia","UNA","Estrada São José/Una. Km 8. Ramal a direita a partir de São José.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/08/2014",NA
"274","2020-07-27 09:40:29-03","CEPLAC","CEPEC","5276","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"SpeciesLink network","T. S. dos Santos","478","1993","11","09",NA,"Brasil","Bahia","UNA","Fazenda São Rafael.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"<ll>dwc_commonname:</ll> Mangue-seco",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/12/2011",NA
"275","2020-07-27 09:40:29-03","CEPLAC","CEPEC","76257","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"SpeciesLink network","L. A. Mattos-Silva","3671","1997","12","11",NA,"Brasil","Bahia","UNA","Fazenda São Rafael (antiga Faz. Dendhevea). Coletas na mata Os Gonçalves.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/12/2011",NA
"276","2020-08-17 16:11:10-03","CEPLAC","CEPEC","24369","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"SpeciesLink network","L. A. Mattos-Silva","1309","1981","07","20",NA,"Brasil","Bahia","UNA","KM 37 da Rod. São José (entroncamento da BR-101)/Una.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/12/2011",NA
"277","2020-07-27 09:40:29-03","CEPLAC","CEPEC","65744","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"SpeciesLink network","L. A. Mattos-Silva","3105","1992","04","09",NA,"Brasil","Bahia","UNA","Serra do Javí. Ramal com entrada no Km 9 da Rod. São José do Paraíso/Una. Mata a 2-3Km da entrada.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/12/2011",NA
"278","2020-08-17 16:11:10-03","CEPLAC","CEPEC","3139","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","R. S. Pinheiro","144","1967","07","26",NA,"Brasil","Bahia","JUSSARÍ","Sem informação.","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21386","auto",NA,NA,NA,"30/12/2011",NA
"279","2020-08-17 16:11:10-03","CEPLAC","CEPEC","43715","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"SpeciesLink network","E. B. dos Santos","105","1987","10","27",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão (REBIO). (IBDF). KM 8 da Rod. Uma/Ilhéus (BA-001).","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/12/2011",NA
"280","2019-05-06 11:54:43-03","UFU","HUFU","49937","S","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral, L.","Amorim, A.M.; Jardim, J. & Sant`Ana, S.C.","4642","2004","12","29",NA,"Brasil","Bahia","Itanhém","Estrada de Itanhém a Batinga, Cerca de 18 km. Ramal a direita que dá acesso à Fazenda Pedra Grande, de propriedade de Etevaldo Rezende da Silva.","-40.3300018310547","-17.1664009094238",NA,NA,NA,NA,"HUFU00004093","HUFU00004093",NA,NA,NA,"2012","03",NA,"35532","auto",NA,NA,NA,NA,NA
"281","2021-03-04 15:42:19-03","IF","SPSF","33776","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","ligustrina","Maytenus ligustrina",NA,NA,"C.Urbanetz","48","2003","04","17","América do Sul","Brasil","SP","Eldorado","Parque Estadual Intervales","-48.447222","-24.270833","820","820",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: vegetacao secundaria&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"282","2021-03-04 15:42:19-03","IF","SPSF","43187","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","ligustrina","Maytenus ligustrina","Reiss.","L.Biral","J.R.L.Godoy & N.M.Ivanauskas & J.B.Silva & V.A.Costa & A.Mota","510","2009","09","27","América do Sul","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira, Núcleo Santana","-48.669722","-24.517778","487","487",NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 5m altura, flores verdes.; GEOGRAFIA: Trilha da Onça Parda;",NA,NA,NA,NA,NA,"2012","02","06",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"283","2021-03-04 15:42:19-03","IF","SPSF","48940","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","ligustrina","Maytenus ligustrina","Reissek","N.M.Ivanauskas","C.de Moura & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & N.M.Ivanauskas","474","2012","11","27","América do Sul","Brasil","SP","Apiaí","Gleba Banhado Grande","-48.626111","-24.3925","900","900",NA,"COLETA: árvore, 1,7m de altura,com flores amarelas.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,NA,NA,NA,NA,"2012","12","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"284","2021-03-04 15:42:19-03","IF","SPSF","20393","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","ligustrina","Maytenus ligustrina","Reiss.","L.Biral","G.A.D.C. Franco & F.A.R.D.P.Arzolla","1417","1996","05","15","América do Sul","Brasil","SP","Eldorado","Parque Estadual Turistico do Alto Ribeira, Nucleo Santana","-48.0999984741211","-24.5200004577637",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata ciliar&nf;Árvore multirramosa, 8m altura; frutos maduros vinosos.;",NA,NA,NA,NA,NA,"2012","02","06","38804","auto","Magnoliopsida",NA,NA,NA,NA
"285","2017-09-11 17:09:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Celastraceae","Maytenus","commutata","Maytenus commutata","Reissek",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in prov. Rio de Janeiro loco non indicata",NA,NA,NA,NA,NA,NA,NA,"P11P1N0003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2017-09-11 17:09:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Celastraceae","Maytenus","ligustrina","Maytenus ligustrina","Reissek",NA,"Gaudichaud Beaupré, C","s.n.",NA,NA,NA,NA,"?",NA,NA,"prope urbem principalem",NA,NA,NA,NA,NA,NA,NA,"P11P1N0004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2017-09-11 17:09:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Celastraceae","Maytenus","ligustrina","Maytenus ligustrina","Reissek",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in prov. Rio de Janeiro in silvaticis ad Mandiocca",NA,NA,NA,NA,NA,NA,NA,"P11P1N0004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-08-13 18:01:43-03","IBt","SP","297258","S","Plantae",NA,NA,"Celastraceae","Maytenus","ligustrina","Maytenus ligustrina","Reissek",NA,"Franco, GADC","1417","1996","05","15",NA,"Brasil","São Paulo","Eldorado","Parque Estadual Turístico do Alto Ribeira","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA
"289","2019-11-21 10:03:08-03","IBt","SP","204650","S","Plantae",NA,NA,"Celastraceae","Maytenus","ligustrina","Maytenus ligustrina","Reissek","Carvalho Okano, RM","Martuscelli, P","118","1985","05","20",NA,"Brasil","São Paulo","Miracatu",NA,"-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"43974","auto",NA,NA,NA,NA,NA
"290","2020-11-26 09:59:46-03","IBt","SP","386507","S","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis","(Mart.) Biral",NA,"Lopes, MMM","557","2006","02","15",NA,"Brasil","Bahia","Arataca",NA,"-39.4143981933594","-15.2632999420166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19859","auto",NA,NA,NA,NA,NA
"291","2020-12-10 11:27:08-03","IBt","SP","397515","S","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis","(Mart.) Biral",NA,"Lopes, MMM","592","2006","04","29",NA,"Brasil","Bahia","Camacan",NA,"-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,NA,NA,NA,NA
"292","2020-11-26 09:59:46-03","IBt","SP","386483","S","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis","(Mart.) Biral",NA,"Paixão, JL","510","2005","07","17",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"293","2020-10-08 08:52:32-03","IBt","SP","335265","S","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis","(Mart.) Biral",NA,"Amorim, AM","2425","1998","05","10",NA,"Brasil","Bahia","Santa Luzia",NA,"-39.3342018127441","-15.4294004440308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33804","auto",NA,NA,NA,NA,NA
