"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"258","2019-11-13 11:21:46-03","USP","SPF","65238","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Queiroz, LP","Sem coletor","s.n.","1944","12","09",NA,"Brasil","São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"SPF00065238",NA,NA,"Cerrado de Emas",NA,NA,"1997","12",NA,NA,NA,"24621","auto",NA,NA,NA,NA
"259","2019-11-13 11:21:46-03","USP","SPF","204472","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Queiroz, LP","Rachid, M","s.n.","1944","11","29",NA,"Brasil","São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"SPF00204472",NA,NA,"Cerrado de Emas",NA,NA,"1997","12",NA,NA,NA,"24621","auto",NA,NA,NA,NA
"260","2019-11-13 11:21:46-03","USP","SPF","204470","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Queiroz, LP","Rachid, M","s.n.","1944","12","09",NA,"Brasil","São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"SPF00204470",NA,NA,"Cerrado de Emas",NA,NA,"1997","12",NA,NA,NA,"24621","auto",NA,NA,NA,NA
"261","2019-11-13 11:21:46-03","USP","SPF","112870","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Lopes, KB","Mello-Silva, R","1195","1994","11",NA,NA,"Brasil","São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"SPF00112870",NA,NA,"Cerrado de Emas",NA,NA,"2013",NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA
"262","2020-05-08 11:11:58-03","UEFS","HUEFS","205932","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Snak, C.","763","2011","10","23",NA,"Brasil","Goiás","Niquelândia","-48.438611","-14.431111",NA,NA,"HUEFS0205932",NA,NA,"GO-535 Niquelândia - Macedo, lado esquerdo da estrada. Cerrado. 860m alt.",NA,NA,NA,NA,NA,"48W26'19''","14S25'52''",NA,NA,"Rosanae",NA,NA,NA
"263","2020-05-08 11:11:58-03","UEFS","HUEFS","138707","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Fernandes, A.","8906EAC","1980","08","23",NA,"Brasil","São Paulo","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,"HUEFS0138707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20305","auto","Rosanae",NA,NA,NA
"264","2020-05-08 11:11:58-03","UEFS","HUEFS","205952","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Snak, C.","881","2012","04","12",NA,"Brasil","Mato Grosso do Sul","Rio Verde do Mato Grosso","-54.923611","-18.945278",NA,NA,"HUEFS0205952",NA,NA,"MS 427. Estrada para Sete Quedas.",NA,NA,NA,NA,NA,"54W55'25''","18S56'43''",NA,NA,"Rosanae",NA,NA,NA
"265","2020-05-08 11:11:58-03","UEFS","HUEFS","100155","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Silva, G.P.","2311","1994","09","12",NA,"Brasil","Distrito Federal","Brasília","-47.833333","-15.683333",NA,"Cerrado.","HUEFS0100155",NA,NA,"Chapada da contagem, entre o Posto Colorado e a estação de cartografia do CCAEX.","1200","1200",NA,NA,NA,"47W50'","15S41'",NA,NA,"Rosanae",NA,NA,NA
"266","2020-05-08 11:11:58-03","UEFS","HUEFS","104362","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Nunes, T.S.","1592","2006","01","10",NA,"Brasil","Bahia","Caetité","-42.504167","-14.129722",NA,"Cerrado.","HUEFS0104362",NA,NA,"6 Km ao Sul de Caetité na estrada para Brejinho das Ametistas.",NA,NA,NA,NA,NA,"42W30'15''","14S7'47''",NA,NA,"Rosanae",NA,NA,NA
"267","2020-05-08 11:11:58-03","UEFS","HUEFS","160260","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","L.P.de Queiroz","Freitas, J.G.","561","2009","10","31",NA,"Brasil","Bahia","Correntina","-44.678889","-13.422222",NA,NA,"HUEFS0160260",NA,NA,"5 Km de Correntina, sentido leste.",NA,NA,"2011","12",NA,"44W40'44''","13S25'20''",NA,NA,"Rosanae",NA,NA,NA
"268","2020-05-08 11:11:58-03","UEFS","HUEFS","210804","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Alvarenga, D.","1279","1999","12","14",NA,"Brasil","Distrito Federal","Brasília","-47.8975","-15.931944",NA,NA,"HUEFS0210804",NA,NA,"Reserva Ecológica do IBGE. Cerrado atrás do antigo laboratório.",NA,NA,NA,NA,NA,"47W53'51''","15S55'55''",NA,NA,"Rosanae",NA,NA,NA
"269","2020-05-08 11:11:58-03","UEFS","HUEFS","229338","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","C.Siniscalchi","Verdi, M.","7387","2014","11","27",NA,"Brasil","Goiás","Alto Paraíso de Goiás","-47.593889","-14.178889",NA,"Cerrado, campo rupestre.","HUEFS0229338",NA,NA,"Pousada Fazenda São Bento, Almecega I. Encontrada em solo arenoso, ao longo da trilha de acesso a cachoeira com intensa visitação turística.","1115","1115","2014","12",NA,"47W35'38''","14S10'44''",NA,NA,"Rosanae",NA,NA,NA
"270","2020-05-08 11:11:58-03","UEFS","HUEFS","27168","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","L.P.de Queiroz","Cordeiro, I.","409","1987","11","20",NA,"Brasil","Goiás","Alto Paraíso",NA,NA,NA,NA,"HUEFS0027168",NA,NA,"Estrada para Colinas, entrada do Parque nacional da Chapada dos Veadeiros.",NA,NA,"1997","11",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"271","2020-05-08 11:11:58-03","UEFS","HUEFS","27212","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","L.P.de Queiroz","Souza, V.C.","7098","1994","11","12",NA,"Brasil","São Paulo","Itapeva","-49.0525","-24.073611",NA,"Cerrado.","HUEFS0027212",NA,NA,"Estação Ecológica de Itapeva.",NA,NA,"1997","11",NA,"49W3'9''","24S4'25''",NA,NA,"Rosanae",NA,NA,NA
"272","2020-05-08 11:11:58-03","UEFS","HUEFS","47468","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","L.P.de Queiroz","Pedralli, G.","3285","1989","12","07",NA,"Brasil","Paraná","Jaguariaíva","-49.633333","-24.2",NA,"Cerrado / Mata Galeria / Mata de Araucária.","HUEFS0047468","HUEFS0047468",NA,"Rio das Mortes; a 8 Km da sede; estrada para Senges.",NA,NA,"2000","08",NA,"49W38'","24S12'",NA,NA,"Rosanae",NA,NA,NA
"273","2020-05-08 11:11:58-03","UEFS","HUEFS","20497","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","L.P.de Queiroz","Hatschbach, G.","62025","1995","03","18",NA,"Brasil","Bahia","Igaporã","-42.7141990661621","-13.7733001708984",NA,NA,"HUEFS0020497","HUEFS0020497",NA,NA,"950","950",NA,NA,NA,NA,NA,"31978","auto","Rosanae",NA,NA,NA
"274","2020-05-08 11:11:58-03","UEFS","HUEFS","203417","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","K.L.Barreto","Mello-Silva, R.","1195","1994","11",NA,NA,"Brasil","São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"HUEFS0203417",NA,NA,"Cerrado de Emas.",NA,NA,"2013",NA,NA,NA,NA,"24621","auto","Rosanae",NA,NA,NA
"275","2020-05-08 11:11:58-03","UEFS","HUEFS","107115","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","K.L.Barreto","Jesus, F.P.R.de","203","2002","10","24",NA,"Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Cerrado.","HUEFS0107115",NA,NA,"Estação Ecológica do Jardim Botânico de Brasília.",NA,NA,"2013","05",NA,NA,NA,"70570","auto","Rosanae",NA,NA,NA
"276","2020-05-08 11:11:58-03","UEFS","HUEFS","201913","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Barreto, K.L.","71","2013","03","08",NA,"Brasil","Bahia","Barreiras","-44.9900016784668","-12.1527996063232",NA,"Cerrado.","HUEFS0201913",NA,NA,"Estrada de chão para Palmeiral.",NA,NA,NA,NA,NA,NA,NA,"152720","auto","Rosanae",NA,NA,NA
"277","2020-05-08 11:11:58-03","UEFS","HUEFS","201917","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Barreto, K.L.","75","2013","03","08",NA,"Brasil","Bahia","Barreiras","-44.9900016784668","-12.1527996063232",NA,"Cerrado.","HUEFS0201917",NA,NA,"Estrada de chão para Palmeiral, próximo ao cemitério.",NA,NA,NA,NA,NA,NA,NA,"152720","auto","Rosanae",NA,NA,NA
"278","2020-05-08 11:11:58-03","UEFS","HUEFS","27211","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","L.P.de Queiroz","Souza, V.C.","7199","1994","11","13",NA,"Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,"Campo na beira do Rio Verde.","HUEFS0027211","HUEFS0027211",NA,"Estrada Itararé-Bonsucesso. Fazenda Ibiti (Ripasa).",NA,NA,"1997","11",NA,NA,NA,"27729","auto","Rosanae",NA,NA,NA
"279","2020-05-08 11:11:58-03","UEFS","HUEFS","97336","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Farinaccio, M.A.","568","2003","12","08",NA,"Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,"Cerrado à Ponte do Rio Verde.","HUEFS0097336",NA,NA,"Estrada Itararé-Itapeva.",NA,NA,"2007","11",NA,NA,NA,"27729","auto","Rosanae",NA,NA,NA
"280","2020-05-08 11:11:58-03","UEFS","HUEFS","203424","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","K.L.Barreto","Cordeiro, I.","409","1987","11","20",NA,"Brasil","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"HUEFS0203424",NA,NA,"Parque Nacional da Chapada dos Veadeiros. Entrada para Colinas, estrada do parque.",NA,NA,"2013","04",NA,NA,NA,"44724","auto","Rosanae",NA,NA,NA
"281","2019-09-04 18:54:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum",NA,NA,"J. B. E. Pohl",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"282","2019-06-11 13:25:12-03","F","FMNH-SEEDPLANTS","V0359369F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum",NA,"RRC ID Flag","P. Dusén","15933","1914","11","20","South America","Brazil","Paraná",NA,"-51","-24",NA,NA,"V0359369F","V0359369F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","15933",NA,NA
"283","2020-07-23 12:07:13-03","CEPLAC","CEPEC","71842","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum",NA,"L. P. de Queiroz","P. C. M. Ramos","284","2004","12","08",NA,"Brasil","Distrito Federal","BRASÍLIA","-47.933333","-15.883333",NA,NA,NA,NA,NA,"Prox. ao corrego Sta. Maria.",NA,NA,NA,NA,NA,"47W56'","15S53'",NA,NA,NA,NA,NA,"30/10/1998"
"284","2020-07-23 12:07:13-03","CEPLAC","CEPEC","63707","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum",NA,"C. Proença","Pessoal de Brasilia","1032","1970","12","01",NA,"Brasil","Distrito Federal","BRASÍLIA","-47.883333","-15.733333",NA,NA,NA,NA,NA,"Est. Bio. de Brasilia.",NA,NA,NA,NA,NA,"47W53'0","15S44'0",NA,NA,NA,NA,NA,"30/12/1994"
"285","2020-07-23 12:07:13-03","CEPLAC","CEPEC","75712","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum",NA,"L. Rossi","E. L. M. Catharino","1837","1992","11","26",NA,"Brasil","Mato Grosso","BRASILÂNDIA",NA,NA,NA,NA,NA,NA,NA,"Varzea do Rio Paraná, estr. de terra entre Brasilandia/Porto Joao Andre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992"
"286","2020-07-23 12:07:13-03","CEPLAC","CEPEC","48692","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum",NA,"G. Hatschbach","G. Hatschbach","52665","1999","12","09",NA,"Brasil","Paraná","jaguariaiva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"PR-11, Rio Jaguariaiva.",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,"30/12/1989"
"287","2020-11-04 17:29:20-03","UEM","HUEM","5670","S","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Queiroz, LP","Meira Neto, JAA","483",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"HUEM000005463","HUEM000005463",NA,NA,NA,NA,"1991","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-11-04 17:29:20-03","UEM","HUEM","1656","S","Plantae",NA,NA,"Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Andrade, ALP","Assis, MA; João A.A.Meira Neto","483","1989","12","07",NA,"Brasil","São Paulo","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,"Planta reptante. Frutos imaturos. Flores de coloração lilás - roxa.","HUEM000005464","HUEM000005464",NA,"Cerrado",NA,NA,"2007","03",NA,NA,NA,"18363","auto",NA,NA,NA,NA
"289","2020-11-12 16:59:21-03","UEL","FUEL","47190","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Aguiar, TH","Aguiar, TH; et al.","58","2009","11","27",NA,"Brasil","Paraná","Jaguariaíva","-49.668056","-24.171111",NA,NA,NA,NA,NA,"Parque Estadual do Cerrado",NA,NA,"2011","11","07","-49.668056","-24.171111",NA,NA,NA,NA,NA,NA
"290","2020-11-12 16:59:21-03","UEL","FUEL","6066","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Andrade, ALP","Francisco das Chagas e Silva; et al.","s.n.","1988","12","05",NA,"Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"Saída de Jaguariaíva, em direção à Sengés","850","850","2007","02",NA,NA,NA,"44368","auto",NA,NA,NA,NA
"291","2020-11-12 16:59:21-03","UEL","FUEL","6597","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Andrade, ALP","Vieira, AOS; et al.","307","1989","02","20",NA,"Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"Vila Velha",NA,NA,"2007","02",NA,NA,NA,"46557","auto",NA,NA,NA,NA
"292","2020-11-12 16:59:21-03","UEL","FUEL","34881","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Bortoluzzi, RLC","K.L.V.R. de Sá; et al.","361","2002","10","15",NA,"Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,"Reserva Indígena São Jerônimo",NA,NA,"2009",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA
"293","2020-11-12 16:59:21-03","UEL","FUEL","7825","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Bortoluzzi, RLC","Dias, MC; et al.","s.n.","1989","12","11",NA,"Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"Fazenda Charlote, Margem do r. Iapó.","750","750","2009",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"294","2019-11-01 14:58:49-03","UnB","UB","42222","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Proença, CEB","Taxonomy Class of Universidade de Brasília","1101",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Brasília","-47.883333","-15.733333",NA,NA,NA,NA,NA,"Campus da Universidade de Brasília",NA,NA,NA,NA,NA,"-47.883333","-15.733333",NA,NA,NA,NA,NA,NA
"295","2019-11-01 14:58:48-03","UnB","UB","145776","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Barroso, GM","Belém, RP; Barroso, GM","3973","1968","11","20","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Trepadeira. Flores roxas.; Cerrado",NA,NA,NA,"Campus da Universidade de Brasília",NA,NA,"1968",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"296","2019-11-01 14:58:49-03","UnB","UB","201825","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Nogueira, LMG","Dias, EBA; et al.","144","2006","10","19","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Erva rastejante. Flor lilás; Campo sujo. Solo úmido com afloramento rochoso",NA,NA,NA,"Parque Nacional de Brasília",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"297","2019-11-01 14:58:49-03","UnB","UB","146061","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Freitas, RIP; Freitas, GS","s.n.","1996","11","12","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Reserva Ecológica do IBGE.",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"298","2019-11-01 14:58:48-03","UnB","UB","136862","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Alkimim, W","Alkimim, W; Bringel, JBA","95","2009","11","10","Southern America","Brasil","Distrito Federal","Brasília","-47.835","-15.874167",NA,"Trepadeira rasteira. Flor roxa.; Cerrado sensu stricto",NA,NA,NA,"Jardim Botânico, Trilha Ecológica",NA,NA,"2009","11","17","-47.835","-15.874167",NA,NA,NA,NA,NA,NA
"299","2019-11-01 14:58:48-03","UnB","UB","141150","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Lopes, KB","Irwin, HS","31567","1971","03","05","Southern America","Brasil","Bahia",NA,NA,NA,NA,"Fruit green.; Twining herb.; Sandy cerrado",NA,NA,NA,"Ca. 32km W of Barreiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-01 14:58:48-03","UnB","UB","141214","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Volpi, RL","467","2002","12","07","Southern America","Brasil","Minas Gerais","Delfinópolis","-46.756389","-20.367778",NA,"Cálice verde, corola externamente creme, internamente lilás.; Rasteira.; Cerrado rupestre",NA,NA,NA,"Estrada para Casinha Branca, Sete Cidades",NA,NA,NA,NA,NA,"-46.756389","-20.367778",NA,NA,NA,NA,NA,NA
"301","2019-11-01 14:58:49-03","UnB","UB","191048","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Fagg, CW","Martins, CR","917","2006","05","10","Southern America","Brasil","Distrito Federal","Brasília","-47.921861","-15.729444",NA,"Solo: Latossolo. Vegetação: Cerrado Ralo.",NA,NA,NA,"Parque Nacional de Brasilia. Entorno da trilha do Cristal.",NA,NA,NA,NA,NA,"-47.921861","-15.729444",NA,NA,NA,NA,NA,NA
"302","2019-11-01 14:58:49-03","UnB","UB","191049","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Fagg, CW","Martins, CR","910","2006","05","10","Southern America","Brasil","Distrito Federal","Brasília","-47.933361","-15.818556",NA,"Solo: Latossolo. Vegetação: Cerrado Ralo.",NA,NA,NA,"Parque Nacional de Brasilia. Entorno da trilha do Cristal.",NA,NA,NA,NA,NA,"-47.933361","-15.818556",NA,NA,NA,NA,NA,NA
"303","2019-11-01 14:58:49-03","UnB","UB","2873","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Proença, CEB","Taxonomy Class of Universidade de Brasília","1032","1993","11","01","Southern America","Brasil","Distrito Federal","Brasília","-47.883333","-15.733333",NA,"Centro da flor mais claro com exudado.; Erva prostrada. Flor lilás; Cerrado.",NA,NA,NA,"Estação Biológica Universidade de Brasília","1002","1002","1994",NA,NA,"-47.883333","-15.733333",NA,NA,NA,NA,NA,NA
"304","2019-11-01 14:58:49-03","UnB","UB","3957","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Proença, CEB; Lima, JH","Ramos, PCM","284","1990","11","06","Southern America","Brasil","Distrito Federal","Brasília","-47.933333","-15.883333",NA,"Erva rasteira. Flor lilás; Cerrado.",NA,NA,NA,"Parque Nacional de Brasília, próximo ao córrego Santa Maria",NA,NA,"1999",NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA,NA
"305","2019-11-01 14:58:49-03","UnB","UB","40683","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Proença, CEB","Irwin, HS","9784","1965","11","02","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-01 14:58:49-03","UnB","UB","40684","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Proença, CEB","Irwin, HS","13398","1966","03","03","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-11-01 14:58:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Martins, RC; Dos Santos, LG; Disciplina Etnobotânica","1800","2018","03","26","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","-47.529167","-14.139444",NA,"Uso: medicinal. Parte usada: raiz. Indicação de uso: problemas de estômago. Modo de preparo: chá ou no vinho; Subarbusto prostrado, ca. 10cm alt.; Cerrado, latossolo amarelo a argiloso","UB0125135","UB0125135",NA,"Cerrado antropizado ao lado do posto de gasolina",NA,NA,NA,NA,NA,"-47.529167","-14.139444",NA,NA,NA,NA,NA,NA
"308","2021-01-04 10:57:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Zanatta, MRV","Zanatta, MRV; Niemeyer, RP","2416","2015","12","10","Southern America","Brasil","Distrito Federal","Brasília","-48.107528","-15.554111",NA,"Erva, trepadeira rasteira. Flor lilás. Fruto verde imaturo; Campo sujo rupestre",NA,NA,NA,"Chapada Imperial, estrada fora da propriedade",NA,NA,NA,NA,NA,"-48.107528","-15.554111",NA,NA,NA,NA,NA,NA
"309","2019-11-01 14:58:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Almeida, SP","385","1984","02","01","Southern America","Brasil","Distrito Federal","Planaltina","-47.708333",NA,NA,"Erva rasteira de haste amarelada e folhas trifolioladas. Frutos imaturos, flores roxas; Cerrado. Solo arenoso",NA,NA,NA,"CPAC- Chapada entre Sobradinho e CPAC à direita da rodovia","1175","1200",NA,NA,NA,"-47.708333",NA,NA,NA,NA,NA,NA,NA
"310","2019-11-01 14:58:49-03","UnB","UB","208377","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Rios, MNS","55","2012","12","06","Southern America","Brasil","Distrito Federal","Planaltina","-47.716667","-15.633333",NA,"Projeto Década; Trepadeira. Folhas trifolioladas. Flores com corola lilás/roxas; Cerrado sentido restrito",NA,NA,NA,"Reserva da Embrapa Cerrados",NA,NA,NA,NA,NA,"-47.716667","-15.633333",NA,NA,NA,NA,NA,NA
