"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"301","2021-03-15 16:37:00-03","NY","NYBG","4138225","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"M. H. Nee","43256","1992","12","23","Bolivia","Santa Cruz","Ichilo","floodplain of río Ichilo, downstream (N) of highway bridge","-64.33","-17.27",NA,NA,"240",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467571' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138225",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-03-15 16:37:00-03","NY","NYBG","4138252","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"M. H. Nee","46010","1994","12","18","Bolivia","Santa Cruz","Ichilo","1 km ENE of bridge over Rí Ichilo (and boundary with Depto. Cochabamba), on new highway from Buena Vista to Villa Tunari","-64.3292","-17.2589",NA,NA,"240",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467598' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138252",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-03-15 16:37:00-03","NY","NYBG","01467544","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","R. Callejas Posada","C. A. Cid Ferreira","5017","1984","07","03","Brazil","Rondônia","Jaru","BR 364, estrada Cuiabá-Porto Velho, km 428, linha 621, estrada da Pedra Branca, km 40","-63.05","-10.18",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1712237' target='other'> <mi>dwc_moreinfo</mi></a>","NY01467544","NY01467544_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-03-15 16:37:00-03","NY","NYBG","01467526","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","R. Callejas Posada","J. J. Pipoly","6631","1984","02","04","Brazil","Amazonas",NA,"0-3 Km N of 211 of Perimetral N Hwy; Pico Rondon.","-62.8","1.533333",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1712013' target='other'> <mi>dwc_moreinfo</mi></a>","NY01467526","NY01467526_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-03-15 16:37:00-03","NY","NYBG","01467323","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","R. Callejas Posada","C. A. Cid Ferreira","206","1979","08","10","Brazil","Amazonas","Presidente Figueiredo","Rio Uatumã, margem direita a 300 m da cachoeira Morena, subindo o rio.","-58.7269878","-2.3065914",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1713565' target='other'> <mi>dwc_moreinfo</mi></a>","NY01467323","NY01467323_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-15 16:37:00-03","NY","NYBG","00957464","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","R. Callejas Posada","W. R. Anderson","9932","1973","05","09","Brazil","Goiás","Goiás","Serra Dourada, ca. 17 km (straight line) S of Goiás Velho, ca. 6 km NE of Mossamedes; mesophytic woods along stream at base of east side of serra.","-50.1333","-16.0869",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096860' target='other'> <mi>dwc_moreinfo</mi></a>","NY00957464","NY00957464_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-03-15 16:37:00-03","NY","NYBG","01467316","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","T. G. Yuncker","C. F. Baker","MG15368","1908","06","04","Brazil","Pará","Belém","Rio Guamá","-47.6124072","-1.6053602",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1713557' target='other'> <mi>dwc_moreinfo</mi></a>","NY01467316","NY01467316_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-03-15 16:37:00-03","NY","NYBG","4148239","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.",NA,"J. A. Steyermark","120306","1979","11","14","Venezuela","Táchira",NA,"forested slopes bordering Quebrada Colorada, between San Juan de Colón and Las Cruces, at La Pocina","-72.25","8.075",NA,NA,"680",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468036' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148239",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-03-15 16:37:00-03","NY","NYBG","4148237","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.",NA,"J. A. Steyermark","120668","1979","11","29","Venezuela","Sucre",NA,"Peninsula de Paria: cloud forest in tributary headwaters of Río Cumaná, southwest of Cerro de Humo, vicinity of Manacal, 15 km (by air) northwest of Irapa","-62.6514","10.6847",NA,NA,"800",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468034' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148237",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-03-15 16:37:00-03","NY","NYBG","04148235","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.",NA,"C. A. González Martínez","866","1977","06","01","Venezuela","Miranda","Páez","Fila El Guapo, cerca represa El Guapo","-66.05","10.1",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468032' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148235",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-03-15 16:37:00-03","NY","NYBG","4148238","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.",NA,"R. L. Liesner","16201","1984","02","23","Venezuela","Amazonas","Río Negro","White water river. 0 to 1 km south of Río Mawarinuma. 3 km by air east of Cerro de La Neblina Base Camp","-66.15","0.83",NA,NA,"140",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468035' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148238",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-03-15 16:37:00-03","NY","NYBG","556666","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum hispidum","Sw.","E. F. Guimarães","C. B. Toledo","149","1986","10","02","Brazil","Rondônia",NA,"Jaru, Igarapé Paraiso e arredores. Ponto I","-62.08","-10.17",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=126822' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556666","NY00556666_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","hispidum",NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-03-15 16:37:00-03","NY","NYBG","4148241","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum lanceolatum","Steyerm.",NA,"G. Davidse","21058","1982","10","24","Venezuela","Lara","Jiménez","Parque Nacional Yacambú, 3 km E of Park heasquarters, Quebrada El Blanco","-69.57","9.72",NA,NA,"1300","1400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468040' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148241",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","lanceolatum",NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-03-15 16:37:00-03","NY","NYBG","4148245","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum lanceolatum","Steyerm.",NA,"J. L. Luteyn","1212","1982","01","13","Venezuela","Aragua",NA,"Henri Pittier Natl. Pk. Portachuelo trail","-45","10.33",NA,NA,"1000","1120","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468044' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148245",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","lanceolatum",NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-03-15 16:37:00-03","NY","NYBG","556678","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum magnifolium","C.DC.","T. G. Yuncker","R. E. Braga","36","1959","10","10","Brazil","Paraná",NA,"Rio Ivai",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334545' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556678","NY00556678_02",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","magnifolium",NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-03-15 16:37:00-03","NY","NYBG","4138595","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum magnifolium","C.DC.",NA,"B. Maguire","46067A","1961","09","02","Guyana",NA,NA,"Southern Pakaraima Mountains, escarpment to foot of falls, Kopinang Falls",NA,NA,NA,NA,"838",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467979' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138595",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","magnifolium",NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-03-15 16:37:00-03","NY","NYBG","556679","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum magnifolium","C.DC.",NA,"G. G. Hatschbach","9401","1962","10","15","Brazil","Paraná","Foz do Iguaçu","Parque Nacional, Estr. do Poço Preto","-54.5881","-25.5481",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334547' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556679","NY00556679_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","magnifolium",NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-03-15 16:37:00-03","NY","NYBG","556677","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum magnifolium","C.DC.",NA,"R. E. Braga","36","1959","10","29","Brazil","Paraná","Cruzeiro do Oeste","Soradina, Cruzeiro do Oeste Paraná; Rio Ivai Pr","-53.0731","-23.785",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334546' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556677","NY00556677_02",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","magnifolium",NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-03-15 16:37:00-03","NY","NYBG","251367","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum obliquum","Trel. & Yunck.",NA,"H. H. Rusby","58","1896","04",NA,"Venezuela",NA,NA,"Delta Amacuro: lower Orinoco",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=24593' target='other'> <mi>dwc_moreinfo</mi></a>","NY00251367","NY00251367_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","obliquum","isotype",NA,NA,NA,NA,NA,NA,NA
"320","2021-03-15 16:37:00-03","NY","NYBG","01488349","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum obliquum","Trel. & Yunck.",NA,"J. M. Pires","683","1945","11","19","Brazil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1733585' target='other'> <mi>dwc_moreinfo</mi></a>","NY01488349","NY01488349_02",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","obliquum",NA,"48462","auto",NA,NA,NA,NA,NA
"321","2021-03-15 16:37:00-03","NY","NYBG","251167","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum subtrigosum","Trel. & Yunck.",NA,"E. P. Killip","11688","1922","10","05","Colombia","Valle del Cauca",NA,"Pacific Coast",NA,NA,NA,NA,NA,"10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194547' target='other'> <mi>dwc_moreinfo</mi></a>","NY00251167","NY00251167_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","subtrigosum",NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-03-15 16:37:00-03","NY","NYBG","4148254","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum surinamense","Steyerm.",NA,"R. L. Liesner","11586","1981","04","29","Venezuela","Táchira",NA,"14 km NE of La Fundación; Caserio La Negra, permanent waterfall close to road","-71.78","7.83",NA,NA,"900",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468054' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148254",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","surinamense",NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-03-15 16:37:00-03","NY","NYBG","04148250","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum surinamense","Steyerm.",NA,"J. A. Steyermark","121320","1980","02","18","Venezuela","Sucre","Benítez","primary tall forest on low ground along Caño Ajíes, north of Ajíes","-63.08","10.4681",NA,NA,"5",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468049' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148250",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","surinamense",NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-03-15 16:37:00-03","NY","NYBG","4148252","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum surinamense","Steyerm.",NA,"G. A. Aymard Corredor","3884","1985","08","03","Venezuela","Bolívar","Sifontes","Concesión Minera Oro Uno. 7 Km. al N-O de la Clarita","-61.45","6.22",NA,NA,"180",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468052' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148252",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","surinamense",NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-03-15 16:37:00-03","NY","NYBG","4148232","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum trachydermum","(Trel.) Yunck.",NA,"J. L. Luteyn","9225","1983","05","10","Venezuela","Zulia",NA,"Serrania de Perijá. Cano Indio ca. 1 km from Campamento Guasare No. 1. Streamside","-72.48","10.87",NA,NA,"250",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468029' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148232",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","trachydermum",NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-03-15 16:37:00-03","NY","NYBG","4148219","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum trachydermum","(Trel.) Yunck.",NA,"W. H. Camp","E997","1944","11","14","Ecuador",NA,NA,"Santiago-Zamora: Oriente: Near Mendez. Uplands along río Upano just north of junction with r. Chupiantza",NA,NA,NA,NA,"533","762","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468016' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148219","NY04148219_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","trachydermum",NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-03-15 16:37:00-03","NY","NYBG","556674","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum trachydermum","(Trel.) Yunck.","T. G. Yuncker","A. Lima","1","1957","11","02","Brazil","Alagoas",NA,"Colônia Leopoldina. Engenho S. Sebastiao",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=330321' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556674","NY00556674_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","trachydermum",NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-03-15 16:37:00-03","NY","NYBG","4148205","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum trachydermum","(Trel.) Yunck.",NA,"H. H. Rusby","2179","1886","05",NA,"Bolivia",NA,NA,"Guanai",NA,NA,NA,NA,"610",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468002' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148205",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","trachydermum",NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-03-15 16:37:00-03","NY","NYBG","251368","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum trachydermum","(Trel.) Yunck.",NA,"J. A. Samuels","425","1916","05","26","Suriname","Paramaribo",NA,"In a garden",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=330323' target='other'> <mi>dwc_moreinfo</mi></a>","NY00251368","NY00251368_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","trachydermum",NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-03-15 16:37:00-03","NY","NYBG","01488356","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum trachydermum","(Trel.) Yunck.",NA,"R. S. Cowan","38311","1954","11","13","Brazil","Amapá",NA,"Rio Amapari. Along Terezinha-Reservatorio Trail.",NA,NA,NA,NA,"75",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1733596' target='other'> <mi>dwc_moreinfo</mi></a>","NY01488356","NY01488356_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","trachydermum",NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-03-15 16:37:00-03","NY","NYBG","4148225","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum trachydermum","(Trel.) Yunck.",NA,"C. Vargas C.","3790","1943","12","12","Peru","Cusco","Quispicanchi","Marcapata; Mandor",NA,NA,NA,NA,"1200",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468022' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148225",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","trachydermum",NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-03-15 16:37:00-03","NY","NYBG","01488350","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum trachydermum","(Trel.) Yunck.","C. L. F. Ichaso","G. T. Prance","5235","1968","06","26","Brazil","Rondônia",NA,"Secondary forest between Jaciparaná and Rio Madeira.","-64.408483","-9.232415",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1733588' target='other'> <mi>dwc_moreinfo</mi></a>","NY01488350","NY01488350_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","trachydermum",NA,NA,NA,NA,NA,NA,NA,NA
"333","2016-09-27 19:01:00-03","NY","NYBG","251681","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum trachydermum","(Trel.) Yunck.",NA,"O. Buchtien","618","1926","12","17","Bolivia",NA,NA,"Region de Mapiri: San Carlos","-68.183381","-15.400373",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=330325' target='other'> <mi>dwc_moreinfo</mi></a>","NY00251681","NY00251681_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","trachydermum",NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-03-15 16:37:00-03","NY","NYBG","01488355","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum trachydermum","(Trel.) Yunck.","T. G. Yuncker","R. S. Cowan","38311","1954","11","13","Brazil","Amapá",NA,"Rio Amapari. Along Terezinha-Reservatorio Trail.",NA,NA,NA,NA,"75",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1733594' target='other'> <mi>dwc_moreinfo</mi></a>","NY01488355","NY01488355_02",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","trachydermum",NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-15 16:37:00-03","NY","NYBG","556675","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum trachydermum","(Trel.) Yunck.","T. G. Yuncker","A. J. de Sampaio","4370","1926","04",NA,"Brazil","São Paulo",NA,"Campo Alto Loreto",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=330324' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556675","NY00556675_02",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","trachydermum",NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-03-15 16:37:00-03","NY","NYBG","251258","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum trachydermum","(Trel.) Yunck.",NA,"W. R. Hostmann","312",NA,NA,NA,"Suriname",NA,NA,NA,"-57.5","4",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=670118' target='other'> <mi>dwc_moreinfo</mi></a>","NY00251258","NY00251258_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","trachydermum",NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-03-15 16:37:00-03","NY","NYBG","4148218","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum trachydermum","(Trel.) Yunck.",NA,"W. H. Camp","E996","1944","11","14","Ecuador",NA,NA,"Santiago-Zamora: Oriente: Near Mendez. Uplands along río Upano just north of junction with r. Chupiantza",NA,NA,NA,NA,"533","762","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468015' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148218","NY04148218_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","trachydermum",NA,NA,NA,NA,NA,NA,NA,NA
