"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"42","2021-03-15 16:37:00-03","NY","NYBG","01141693","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J. Jangoux","1981","07",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503807' target='other'> <mi>dwc_moreinfo</mi></a>","NY01141693","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","1543","Pará",NA,"Rio Maicuru, igarapé do Mutum, 3.30 hrs por canoa de motor de poupa acima da pista de pouso do Lageiro","-54.5","-0.916667","NY01141693_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","929103","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","D. C. Daly","1980","10","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995468' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929103","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","D492","Maranhão","Lago do Junco","Fazenda Bacaba, Doctor haroldo. 5 km S of MA 119 from entrance 3 km NW of Lago do Junco.","-44.97","-4.43","NY00929103_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01141705","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","C. A. Cid Ferreira","1984","06","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1504280' target='other'> <mi>dwc_moreinfo</mi></a>","NY01141705","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","4760","Rondônia","Presidente Medici","BR 364, rodovia Cuiabá-Porto Velho, Km 300, estrada do morro da EMBRATEL, Km 7","-62.03","-11.2","NY01141705_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01141700","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J. J. Strudwick","1981","08","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503814' target='other'> <mi>dwc_moreinfo</mi></a>","NY01141700","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","4499","Pará",NA,"Sete Varas airstrip on Rio Curua.","-55.1657197","-0.2209974","NY01141700_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01141698","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","T. C. Plowman","1980","02","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503812' target='other'> <mi>dwc_moreinfo</mi></a>","NY01141698","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","8842","Pará","Santana do Araguaia","100 km. south of Redenção on road (PA-150) to Barreiras dos Campos. Fazenda Inajaporã between Rio Inajazinho and Rio Inajá","-50.42","-8.75","NY01141698_01","210","210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","929108","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","R. de Lemos Fróes","1932","04","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995473' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929108","Magnoliophyta","Sapindales","maurioides","(Mart.) Kaastra","J. A. Kallunki","1710","Maranhão","Cândido Mendes","Maracassumé River Region. Near the river.","-45.7278872","-1.456347","NY00929108_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","929106","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","R. de Lemos Fróes","1940","01",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995471' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929106","Magnoliophyta","Sapindales","maurioides","(Mart.) Kaastra","J. A. Kallunki","11797","Maranhão",NA,"Arutahy.",NA,NA,"NY00929106_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","885833","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","A. M. Amorim","2004","10","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008657' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885833","Magnoliophyta","Sapindales","maurioides","(Mart.) Kaastra","J. A. Kallunki","4330","Bahia","Itapé","Estrada Itapé a Itajú do Colônia em ramal a 19.7 km da saída de Itajú. Fazenda Coração de Jesus.","-39.6097","-14.9603","NY00885833_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","929105","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","M. dos R. Cordeiro","1976","11","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995470' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929105","Magnoliophyta","Sapindales","maurioides","(Mart.) Kaastra","J. A. Kallunki","1207","Mato Grosso","Matupá","Fazenda Cachimbo, Sub-base Projeto RADAM.","-54.9328","-10.0575","NY00929105_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","777883","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","T. M. C. da Silva","2001","01","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=722002' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777883","Magnoliophyta","Sapindales","maurioides","(Mart.) Kaastra","J. A. Kallunki","30","Pernambuco",NA,"São Laurenço da Mata. Estação Ecológica do Tapacurá","-34.9503","-8.0128","NY00777883_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","632070","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","K. Almeida","2001","04","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=721999' target='other'> <mi>dwc_moreinfo</mi></a>","NY00632070","Magnoliophyta","Sapindales","maurioides","(Mart.) Kaastra","J. A. Kallunki","119","Pernambuco","Sao Lourenço da Mata","Estaçao Ecológica do Tapacurá","-34.95027778","-8.0127778","NY00632070_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","929104","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","M. dos R. Cordeiro","1976","11","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995469' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929104","Magnoliophyta","Sapindales","maurioides","(Mart.) Kaastra","J. A. Kallunki","1075","Mato Grosso","Matupá","Fazenda Cachimbo, sub. Base Projeto RADAM.","-54.9328","-10.0575","NY00929104_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","2422797","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","M. M. Pignal","2009","10","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2673801' target='other'> <mi>dwc_moreinfo</mi></a>","NY02422797","Magnoliophyta","Sapindales","maurioides","(Mart.) Kaastra","J. A. Kallunki","3646","Bahia","Itapetinga",NA,"-40.4175","-15.2697","NY02422797_01","378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","929107","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","R. de Lemos Fróes","1937","12","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995472' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929107","Magnoliophyta","Sapindales","maurioides","(Mart.) Kaastra","J. A. Kallunki","11666","Maranhão",NA,"Rio Pindaré, Rapoza-Monção.",NA,NA,"NY00929107_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","777881","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","K. Almeida","2000","05","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=722001' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777881","Magnoliophyta","Sapindales","maurioides","(Mart.) Kaastra","J. A. Kallunki","58","Pernambuco",NA,"São Laurenço da Mata. Estação Ecológica do Tapacurá","-34.9503","-8.0128","NY00777881_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","777880","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","E. L. Sette Silva","2000","10","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=722000' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777880","Magnoliophyta","Sapindales","maurioides","(Mart.) Kaastra","J. A. Kallunki","28","Pernambuco",NA,"São Laurenço da Mata. Estação Ecológica do Tapacurá","-34.9503","-8.0128","NY00777880_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01141694","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","A. S. L. da Silva","1977","11","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503808' target='other'> <mi>dwc_moreinfo</mi></a>","NY01141694","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","250","Pará",NA,"Cuiabá-Santarém, km 1203","-55.6210381","-6.1362559","NY01141694_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01141996","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J. J. Strudwick","1981","07","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1508720' target='other'> <mi>dwc_moreinfo</mi></a>","NY01141996","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","3651","Pará",NA,"Ca. 23 km upstream from Lageira airstrip on Rio Maicuru, west bank, north side of Mutum stream","-54.43","-0.92","NY01141996_01 NY01141996_02","244","244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","929101","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","M. G. da Silva","1977","06","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995466' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929101","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","3225","Mato Grosso","Aripuanã","Fontanilha, estrada para Aripuanã. Arredores do acampamento da prefeitura.","-58.8143849","-10.6948097","NY00929101_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01141697","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","L. R. Marinho","1982","05","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503811' target='other'> <mi>dwc_moreinfo</mi></a>","NY01141697","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","278","Pará",NA,NA,NA,NA,"NY01141697_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01141695","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","M. G. da Silva","1978","05","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503809' target='other'> <mi>dwc_moreinfo</mi></a>","NY01141695","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","3553","Pará",NA,"Rio Tocantins, Tucuruí, Vila do Repartimento.",NA,NA,"NY01141695_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","929102","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","R. Vilhena","1983","03","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995467' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929102","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","981","Maranhão",NA,"Estrada à direita entre Grajaú e Arame.",NA,NA,"NY00929102_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01141701","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J. J. Strudwick","1981","07","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503815' target='other'> <mi>dwc_moreinfo</mi></a>","NY01141701","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","3651","Pará",NA,"Ca. 23 km upstream from Lageira airstrip on Rio Maicuru, west bank, north side of Mutum stream","-54.43","-0.92",NA,"244","244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01141706","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","C. A. Cid Ferreira","1984","06","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1504281' target='other'> <mi>dwc_moreinfo</mi></a>","NY01141706","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","4723","Rondônia","Cacoal","BR 364, rodovia Cuiabá-Porto velho, km 234, ao Norte da cidade, morro da Torre da EMBRATEL","-62.03","-11.2","NY01141706_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","929099","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","C. C. Berg","1973","10","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995464' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929099","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","P18392","Mato Grosso",NA,"Along road to new airstrip of Humboldt Center","-59.35","-10.2","NY00929099_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","929100","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","G. T. Prance","1973","10","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995465' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929100","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","18202","Mato Grosso","Aripuanã","Road from Humboldt Centre to new airport","-59.35","-10.2","NY00929100_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01141703","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","C. A. Cid Ferreira","1987","04","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1504278' target='other'> <mi>dwc_moreinfo</mi></a>","NY01141703","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","8945","Rondônia","Alvorada d'Oeste","BR-429 entre o Rio Machado e a cidade de Alvorada do Oeste a 22 Km da cidade.","-62.333333","-11.25","NY01141703_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01141696","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","D. C. Daly","1981","12","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503810' target='other'> <mi>dwc_moreinfo</mi></a>","NY01141696","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","1662","Pará",NA,"Near Rio Itacaiunas: Approx. 80 km from Marabá; 37 km S on PA 150 and 50km WNW on service road.",NA,NA,"NY01141696_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01141699","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J. J. Strudwick","1981","08","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503813' target='other'> <mi>dwc_moreinfo</mi></a>","NY01141699","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","4267","Pará",NA,"Sete Varas airstrip on Rio Curua.","-55.1657197","-0.2209974","NY01141699_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","02591534","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","I. M. C. Rodrigues","2012","12","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2894640' target='other'> <mi>dwc_moreinfo</mi></a>","NY02591534","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","576","Pará","Canaã dos Carajás","Borda do Primeiro Aceiro da Pilha de Esteril S11D; beira de estrada.","-50.3287414","-6.4598394","NY02591534_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01141692","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","C. R. Sperling","1982","06","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503806' target='other'> <mi>dwc_moreinfo</mi></a>","NY01141692","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","5979","Pará",NA,"Serra Norte, AMZA camp 3-Alfa","-50.55","-5.8","NY01141692_01","300","475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01141691","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J. F. Ramos","1983","11","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503805' target='other'> <mi>dwc_moreinfo</mi></a>","NY01141691","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","983","Pará","Tucuruí","BR-422, km 25, rio Caraipé","-49.7234774","-3.9700079","NY01141691_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01141693","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J. Jangoux","1981","07",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503807' target='other'> <mi>dwc_moreinfo</mi></a>","NY01141693","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","1543","Pará",NA,"Rio Maicuru, igarapé do Mutum, 3.30 hrs por canoa de motor de poupa acima da pista de pouso do Lageiro","-54.5","-0.916667","NY01141693_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","929103","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","D. C. Daly","1980","10","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995468' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929103","Magnoliophyta","Sapindales","pilocarpoides","Kunth","J. A. Kallunki","D492","Maranhão","Lago do Junco","Fazenda Bacaba, Doctor haroldo. 5 km S of MA 119 from entrance 3 km NW of Lago do Junco.","-44.97","-4.43","NY00929103_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
