"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"365","2011-06-21 05:18:00-03","MO","MOBOT","970066","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","T.D. Pennington (K)","Miryam Monsalve B.","Monsalve Benavides 2078","1988","1","21","South America","Colombia","Valle del Cauca","Buenaventura","Concesión Pulpapel/Buenaventura. Bosque Pluvial Tropical. Suelos deficientes en nutrientes principalmente en P, Ca, K, Mg, Cu, B, Mn, Zn y un alto porcentaje de saturación de Al. Carretera Hans.","-77","3.91666","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2011-06-21 05:18:00-03","MO","MOBOT","970069","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","T.D. Pennington (K)","Miryam Monsalve B.","Monsalve Benavides 1629","1987","8","19","South America","Colombia","Valle del Cauca","Buenaventura","Concesión Pulpapel/Buenaventura. Bosque Pluvial Tropical. Suelos deficientes en nutrientes principalmente en P, Ca, K, Mg, Cu, B, Mn, Zn y un alto porcentaje de saturación de Al. Carretera La Gasolina. PT3.","-77","3.91666","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2008-05-27 22:02:00-03","MO","MOBOT","996669","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","T.D. Penington (K)","Paul F. Foster|Pablo Solíz|K. Dickinson","Foster 477","1995","10","26","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercardo, Campamento Las Gamas. Bosque galeria formando islas en la pampa.","-60.38861","-14.81527","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"368","2014-06-10 05:49:00-03","MO","MOBOT","3344748","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","T.D. Pennington","M.S. Silveira","Silveira 702","1993","11","2","South America","Brazil","Acre",NA,"Mun. Porto Acre. Bacia do Rio Purus, Reserva Florestal de Humaitá; margem esquerda do Rio Acre, ca. 4 horas de barco abaixo de Rio Branco. Floresta secundária em área de várzea.","-69.21666","-10.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2008-05-27 22:02:00-03","MO","MOBOT","3305524","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","T.D. Pennington","A.M. de Carvalho","Carvalho 6088","1995","8","30","South America","Brazil","Bahia",NA,"Mpio de Una, Reserva Biológica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Regiao da Mata Higrófila Sul Baiana.","-39.08333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2008-05-27 22:02:00-03","MO","MOBOT","3347708","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","T.D. Pennington","Jomar G. Jardim","Jardim 18","1993","1","7","South America","Brazil","Bahia",NA,"Mpio de Una, Reserva Biológica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Regiao da Mata Higrófila Sul Baiana.","-39.08333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2013-08-23 04:12:00-03","MO","MOBOT","3270084","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","T. Pennington","W. Wayt Thomas","Thomas 4709","1985","10","31","South America","Brazil","Mato Grosso",NA,"Mun. Vila Bela da Santissima Trindade: 41 km NNW of Pontes e Lacerda on BR364 to Vilhena. Forest on terra firme, canopy 30 m.","-59.58333","-14.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-08-31 08:54:28-03","INPA","INPA","154851","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","abbreviata","Ecclinusa abbreviata","Ducke",NA,"Souza, JMA de","s.n.","1988","09","30","Southern America","Brasil","Acre","Rio Branco","Ilha das Flores, Estrada de Porto Velho - Acre, Fazenda Humaitá.","-67.273889","0.035833",NA,NA,NA,NA,"INPA0154851","INPA0154851 INPA0154851_e INPA0154851_e1",NA,NA,NA,NA,NA,"-67.273889","0.035833",NA,NA,NA,NA,NA,NA,NA
"373","2020-08-31 08:54:28-03","INPA","INPA","154851","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","abbreviata","Ecclinusa abbreviata","Ducke",NA,"Souza, JMA de","1105","1959","02",NA,"Southern America","Brasil","Amazonas",NA,"Ilha das Flores, Inventário Florestal da Catinga da Ilha das Flores","-67.273889","0.035833",NA,NA,NA,NA,"INPA0154851","INPA0154851 INPA0154851_e INPA0154851_e1",NA,NA,NA,NA,NA,"-67.273889","0.035833",NA,NA,NA,NA,NA,NA,NA
"374","2020-08-31 08:54:28-03","INPA","INPA","7423","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","abbreviata","Ecclinusa abbreviata","Ducke",NA,"Rodrigues, WA","1105","1959","02",NA,"Southern America","Brasil","Amazonas","São Gabriel da Cachoeira","Ilha das Flores., Inventário Florestal da Catinga da Ilha das Flores","-67.273889","0.035833",NA,NA,NA,NA,"INPA0007423","INPA0007423 INPA0007423_e INPA0007423_e1",NA,NA,NA,NA,NA,"-67.273889","0.035833",NA,NA,NA,NA,NA,NA,NA
"375","2020-08-31 08:54:28-03","INPA","INPA","151227","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Lima, LF","Thomas, WW","4709","1985","10","31","Southern America","Brasil","Mato Grosso","Vila Bela da SantíssimaTrindad","41 km NNW of Pontes e Lacerda on BR364 to Vilhena., 41 kim NNW of Pontes e Lacerda on BR-364 to Vilhena.","-59.583333","-11.95",NA,NA,NA,NA,"INPA0151227","INPA0151227 INPA0151227_e INPA0151227_e1",NA,NA,"2017","10","20","-59.583333","-11.95",NA,NA,NA,NA,NA,NA,NA
"376","2020-08-31 08:54:28-03","INPA","INPA","158739","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Lima, LF","Silva, NT da","5495","1979","10","23","Southern America","Brasil","Pará","Almeirim","Area do Perimetral, Area do Perimetral","-52.2","-0.8",NA,NA,NA,NA,"INPA0158739","INPA0158739 INPA0158739_e INPA0158739_e1",NA,NA,"2017","10","20","-52.2","-0.8",NA,NA,NA,NA,NA,NA,NA
"377","2021-01-10 20:43:08-03","INPA","INPA","198116","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Setz, EZF","s.n.","1990","06","21","Southern America","Brasil","Amazonas","Manaus","Distrito Agropecuário, ZF3., Distrito Agropecuário da Suframa - Rodovia BR 174 Km 64 depois 24 Km leste na ZF 3, Fazenda Esteio. Acampamento Colosso.","-59.866667","-2.416667",NA,NA,NA,NA,"INPA0198116",NA,NA,NA,NA,NA,NA,"-59.866667","-2.416667",NA,NA,NA,NA,NA,NA,NA
"378","2020-08-31 08:54:28-03","INPA","INPA","3265","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Almeida, JC de","INPA3265","1956","01","04","Southern America","Brasil","Rondônia",NA,"B.A.M.-igarape de Santa Maria, B.A.M. - igarape de Santa Maria",NA,NA,NA,NA,NA,NA,"INPA0003265","INPA0003265 INPA0003265_e INPA0003265_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-08-31 08:54:28-03","INPA","INPA","106168","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Coêlho, LF","1958","1982","12","09","Southern America","Brasil","Acre","Rio Branco","Campus UFAC, Campus da Universidade.","-67.8097","-9.9747",NA,NA,NA,NA,"INPA0106168","INPA0106168 INPA0106168_e",NA,NA,NA,NA,NA,"-67.8097","-9.9747",NA,NA,NA,NA,NA,NA,NA
"380","2020-08-31 08:54:28-03","INPA","INPA","10674","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Lima, LF","Rodrigues, WA","4109","1962","01","23","Southern America","Brasil","Amazonas","Manaus","Estrada do Tarumã., Estrada do Taruma","-60.057648","-3.021542",NA,NA,NA,NA,"INPA0010674","INPA0010674 INPA0010674_e INPA0010674_e1",NA,NA,"2017","10","20","-60.057648","-3.021542",NA,NA,NA,NA,NA,NA,NA
"381","2020-08-31 08:54:28-03","INPA","INPA","107101","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Amaral, IL do","716","1982","12","12","Southern America","Brasil","Amazonas","Tefé","Lago de Tefé, Rio Solimoes, margem direita, lago de tefe.","-64.879289","-3.449167",NA,NA,NA,NA,"INPA0107101","INPA0107101 INPA0107101_e INPA0107101_e1",NA,NA,NA,NA,NA,"-64.879289","-3.449167",NA,NA,NA,NA,NA,NA,NA
"382","2020-08-31 08:54:28-03","INPA","INPA","131035","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Maciel, UN","489","1979","12","10","Southern America","Brasil","Pará","Paragominas","Itinga, Fazenda Cabore.","-47.538503","-4.436442",NA,NA,NA,NA,"INPA0131035","INPA0131035 INPA0131035_e INPA0131035_e1",NA,NA,NA,NA,NA,"-47.538503","-4.436442",NA,NA,NA,NA,NA,NA,NA
"383","2021-01-10 20:43:08-03","INPA","INPA","155719","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Ferreira, CAC","9662","1987","11","23","Southern America","Brasil","Pará","Oriximiná","Futuro reservatorio da usina hidreletrica, Area do Futuro reservatorio da usina hidreletrica de Cachoeira Porteira, proximo a Cachoeira Viramundo. Mata de terra firme, solo argiloso.","-57","-1.066667",NA,NA,NA,NA,"INPA0155719","INPA0155719 INPA0155719_e INPA0155719_e1",NA,NA,NA,NA,NA,"-57","-1.066667",NA,NA,NA,NA,NA,NA,NA
"384","2020-08-31 08:54:28-03","INPA","INPA","158885","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Krukoff, BA","112","1941","04","05","Southern America","Brasil","Amazonas","Novo Airão","Moura, Basin of Rio Negro. Locality Moura.","-61.4478","-0.6577",NA,NA,NA,NA,"INPA0158885",NA,NA,NA,NA,NA,NA,"-61.4478","-0.6577",NA,NA,NA,NA,NA,NA,NA
"385","2020-08-31 08:54:28-03","INPA","INPA","173712","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Pennington, TD","Miller, RP","532","1989","08","31","Southern America","Brasil","Amazonas","Novo Airão","Area Indigena Waimiri Atroari, Rio Camanau, Vicinity of Aldeia Mare.","-61","-1.75","60","60",NA,NA,"INPA0173712","INPA0173712 INPA0173712_e",NA,NA,NA,NA,NA,"-61","-1.75",NA,NA,NA,NA,NA,NA,NA
"386","2020-08-31 08:54:28-03","INPA","INPA","181349","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Terra-Araujo, MH","Daly, DC","7217","1991","11","08","Southern America","Brasil","Acre","Xapurí","Rio Acre. 3 hours by boat downstream from Xapuri and 1 hr walking inland from left bank.","-68.333333","-10.75",NA,NA,NA,NA,"INPA0181349","INPA0181349 INPA0181349_e",NA,NA,"2016","02","24","-68.333333","-10.75",NA,NA,NA,NA,NA,NA,NA
"387","2020-08-31 08:54:28-03","INPA","INPA","217065","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Perdiz, RO","Daly, DC","4406","1986","11","24","Southern America","Brasil","Amazonas","São Paulo de Olivença","Estrada Bomfim, trail beyond, road approx. 16 Km S of tourn center. Low forest on white sand, undulating terrain. Discontinuous, canopy 15m with emergents to 35m. Relatully few.","-68.95","-3.5",NA,NA,NA,NA,"INPA0217065",NA,NA,NA,"2012","12",NA,"-68.95","-3.5",NA,NA,NA,NA,NA,NA,NA
"388","2021-01-10 20:43:08-03","INPA","INPA","230152","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Lima, LF","Ramos, MP","296","2007","08","08","Southern America","Brasil","Pará","Juruti","Sítio do senhor Barroso, Sítio do senhor Barroso","-55.9","-2.3",NA,NA,NA,NA,"INPA0230152",NA,NA,NA,"2017","10","20","-55.9","-2.3",NA,NA,NA,NA,NA,NA,NA
"389","2020-08-31 08:54:28-03","INPA","INPA","24489","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Prance, GT","7691","1968","09","30","Southern America","Brasil","Acre","Sena Madureira","BR 364, km 7, Vicinity of km 7, road Sena Madureira to Rio Branco.","-68.62","-9.1",NA,NA,NA,NA,"INPA0024489","INPA0024489 INPA0024489_e INPA0024489_e1",NA,NA,NA,NA,NA,"-68.62","-9.1",NA,NA,NA,NA,NA,NA,NA
"390","2020-08-31 08:54:28-03","INPA","INPA","250459","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Terra-Araujo, MH","Terra-Araujo, MH","757","2011","05","20","Southern America","Brasil","Amazonas","Manaus","Tarumãzinho.","-60.116667","-3.066667",NA,NA,NA,NA,"INPA0250459","INPA0250459 INPA0250459_e",NA,NA,"2011","05","20","-60.116667","-3.066667",NA,NA,NA,NA,NA,NA,NA
"391","2020-08-31 08:54:28-03","INPA","INPA","251966","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Sperling, CR","6375","1982","06","27","Southern America","Brasil","Pará",NA,"Serra dos Carajás, Serra dos Carajás. 16 km. west of camp ECB on the ferrovia, ca. 61 km. west of road BR 150.","-49.25","-5.58","150","150",NA,NA,"INPA0251966","INPA0251966 INPA0251966_e",NA,NA,NA,NA,NA,"-49.25","-5.58",NA,NA,NA,NA,NA,NA,NA
"392","2020-08-31 08:54:28-03","INPA","INPA","278815","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Terra-Araujo, MH","Campos, P","373","2016","01","22","Southern America","Brasil","Amazonas","Manaus","Igarapé Tarumã-Mirim, Sítio Toca da Onça.","-60.234722","-2.845833",NA,NA,NA,NA,"INPA0278815",NA,NA,NA,"2016","02","12","-60.234722","-2.845833",NA,NA,NA,NA,NA,NA,NA
"393","2020-08-31 08:54:28-03","INPA","INPA","278882","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Terra-Araujo, MH","Campos, P","1251","2016","07","14","Southern America","Brasil","Amazonas","Manaus","Igarapé Tarumã-Mirim, Comunidade Vale do Novo Amanhecer.","-60.236111","-2.847222",NA,NA,NA,NA,"INPA0278882",NA,NA,NA,"2017","02","01","-60.236111","-2.847222",NA,NA,NA,NA,NA,NA,NA
"394","2020-08-31 08:54:28-03","INPA","INPA","282620","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Cardoso, LJT","1799","2017","12","27","Southern America","Brasil","Rio de Janeiro","Macaé","Macaé, região rural entre a RJ-106, a Estr. do Imburo, a Av. industrial e as localidades Balacó e Lot. Paradiso. Projeto - Terminal Portuário de Macaé. Coordenadas próximas ao indivíduo (WGS84). Fragmento em meia-encosta.","-41.788056","-22.293056","20","20",NA,NA,"INPA0282620",NA,NA,NA,NA,NA,NA,"-41.788056","-22.293056",NA,NA,NA,NA,NA,NA,NA
"395","2021-01-10 20:43:08-03","INPA","INPA","162354","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Ferreira, CAC","10275","1991","08","27","Southern America","Brasil","Acre","Senador Giomard","BR 317, BR-317, estrada Rio Branco-Brasileia, km 68 a 4 km da BR. Centro de Estudos Tropicais - FUNTAC, proximo ao Igarape Grande.","-68.184967","-10.586819",NA,NA,NA,NA,"INPA0162354","INPA0162354 INPA0162354_e INPA0162354_e1",NA,NA,NA,NA,NA,"-68.184967","-10.586819",NA,NA,NA,NA,NA,NA,NA
"396","2020-08-31 08:54:28-03","INPA","INPA","2112","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Almeida, JC de","INPA2112","1955","10","10","Southern America","Brasil","Amazonas","Manaus","Igarapé de Santa Maria, Margem do Igarape de Santa Maria. Flores.","-60.033333","-3.216667",NA,NA,NA,NA,"INPA0002112","INPA0002112 INPA0002112_e INPA0002112_e1",NA,NA,NA,NA,NA,"-60.033333","-3.216667",NA,NA,NA,NA,NA,NA,NA
"397","2020-08-31 08:54:28-03","INPA","INPA","36789","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Silva, MF da","698","1972","07","13","Southern America","Brasil","Amazonas",NA,"BR 319, Rio Castanho, Estrada Manaus-Porto Velho, Rio Castanho, em direçao a Porto Velho.","-60.333333","-3.833333",NA,NA,NA,NA,"INPA0036789","INPA0036789 INPA0036789_e INPA0036789_e1",NA,NA,NA,NA,NA,"-60.333333","-3.833333",NA,NA,NA,NA,NA,NA,NA
"398","2020-08-31 08:54:28-03","INPA","INPA","37187","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Schultes, RE","26142A","1972","04","14","Southern America","Brasil","Amazonas","Manaus","Cachoeira Baixa do Tarumã., Vicinity of Manaós, Cachoeira Baixa do Tarumã.","-60.1","-2.88",NA,NA,NA,NA,"INPA0037187","INPA0037187 INPA0037187_e INPA0037187_e1 INPA0037187_e2",NA,NA,NA,NA,NA,"-60.1","-2.88",NA,NA,NA,NA,NA,NA,NA
"399","2020-08-31 08:54:28-03","INPA","INPA","52389","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Coêlho, DF","INPA52389","1975","08","22","Southern America","Brasil","Amazonas",NA,"Rio Juruá, seringal Santa Rosa, lago do Curapé, Rio Jurua, seringal Santa Rosa, lago do Curape; local Saracura","-66.641667","-4.058333",NA,NA,NA,NA,"INPA0052389","INPA0052389 INPA0052389_1 INPA0052389_1e INPA0052389_e INPA0052389_e1",NA,NA,NA,NA,NA,"-66.641667","-4.058333",NA,NA,NA,NA,NA,NA,NA
"400","2020-08-31 08:54:28-03","INPA","INPA","53465","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Lima, LF","Monteiro, OP","INPA53465","1975","10","25","Southern America","Brasil","Amazonas","Boca do Acre","Boca do Acre","-67.671667","-9.256167",NA,NA,NA,NA,"INPA0053465","INPA0053465 INPA0053465_e INPA0053465_e1",NA,NA,"2017","10","21","-67.671667","-9.256167",NA,NA,NA,NA,NA,NA,NA
"401","2020-08-31 08:54:28-03","INPA","INPA","53541","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Monteiro, OP","INPA53541","1975","11","18","Southern America","Brasil","Amazonas","Manaus","Estrada do Jardim Tarumãzinho, A 2 Km da Cachoeira","-60.016667","-3.116667",NA,NA,NA,NA,"INPA0053541","INPA0053541 INPA0053541_e INPA0053541_e1",NA,NA,NA,NA,NA,"-60.016667","-3.116667",NA,NA,NA,NA,NA,NA,NA
"402","2021-01-10 20:43:08-03","INPA","INPA","56362","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Lima, LF","Monteiro, OP","76-512","1976","02","19","Southern America","Brasil","Acre","Cruzeiro do Sul","Projeto RADAM, Nas proximidades do novo Aeroporto, Sub-base do projeto Radam/Brasil.","-72.77","-7.631",NA,NA,NA,NA,"INPA0056362","INPA0056362 INPA0056362_e INPA0056362_e1",NA,NA,"2017","10","20","-72.77","-7.631",NA,NA,NA,NA,NA,NA,NA
"403","2021-01-10 20:43:08-03","INPA","INPA","56362","Carpo","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Lima, LF","Monteiro, OP","76-512","1976","02","19","Southern America","Brasil","Acre","Cruzeiro do Sul","Projeto RADAM, Nas proximidades do novo Aeroporto, Sub-base do projeto Radam/Brasil.","-72.77","-7.631",NA,NA,NA,NA,"INPA0056362","INPA0056362 INPA0056362_e INPA0056362_e1",NA,NA,"2017","10","20","-72.77","-7.631",NA,NA,NA,NA,NA,NA,NA
"404","2020-08-31 08:54:28-03","INPA","INPA","6220","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Pessoal do C.P.F.","INPA6220","1958","03","19","Southern America","Brasil","Amazonas","Manaus","Igarapé da Goiabinha, Igarape da Goiabinha","-59.966667","-2.883333",NA,NA,NA,NA,"INPA0006220","INPA0006220 INPA0006220_e",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"405","2020-08-31 08:54:28-03","INPA","INPA","92270","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Rankin, JM","94","1979","11",NA,"Southern America","Brasil","Amazonas","Manaus","Distrito Agropecuário, ZF3., Fazenda Esteio, ZF-3, Distrito Agropecuario da Suframa.","-59.79","-2.45",NA,NA,NA,NA,"INPA0092270","INPA0092270 INPA0092270_e INPA0092270_e1",NA,NA,NA,NA,NA,"-59.79","-2.45",NA,NA,NA,NA,NA,NA,NA
"406","2021-01-10 20:43:08-03","INPA","INPA","28393","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Lima, LF","Coêlho, LF","70-69","1970","11","28","Southern America","Brasil","Pará","Marabá","BR 156, Estrada do Amapá","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,"INPA0028393","INPA0028393 INPA0028393_e INPA0028393_e1","262883","auto","2017","10","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-08-31 08:54:28-03","INPA","INPA","219766","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Ramos, JF","Sasaki, D","132","2006","07","20","Southern America","Brasil","Mato Grosso","Alta Floresta","Ilha Ariosto da Riva, Rio Teles Pires. Em pedras na beira do Rio Teles Pires.","-55","-9",NA,NA,NA,NA,"INPA0219766","INPA0219766 INPA0219766_e",NA,NA,"2006","11",NA,"-55","-9",NA,NA,NA,NA,NA,NA,NA
"408","2020-08-31 08:54:28-03","INPA","INPA","150003","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Pennington, TD","Mori, SA","14833","1982","09","02","Southern America","French Guiana","Saül",NA,"Monts La Fumee","-53","3.616667","200","200",NA,NA,"INPA0150003","INPA0150003 INPA0150003_e",NA,NA,"1984",NA,NA,"-53","3.616667",NA,NA,NA,NA,NA,NA,NA
"409","2020-08-31 08:54:28-03","INPA","INPA","231239","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Pennington, TD","Silveira, M","702","1993","11","02","Southern America","Brasil","Acre","Porto Acre","Reserva Florestal de Humaitá, Bacia do Rio Purus, Reserva Florestal de Humaitá; margem esquerda do Rio Acre, ca. 4 horas de barco abaixo de Rio Branco.","-69.2","-10.1",NA,NA,NA,NA,"INPA0231239","INPA0231239 INPA0231239_e",NA,NA,"1995",NA,NA,"-69.2","-10.1",NA,NA,NA,NA,NA,NA,NA
"410","2020-07-10 09:49:20-03","MBML","MBML-HERBARIO","27830",NA,"Plantae",NA,NA,"Sapotaceae","Ecclinusa","cf. ramiflora","Ecclinusa cf. ramiflora","Mart.","L.F.S. Magnago e V. Demuner, 7/3/2006","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","517","2006","01","05",NA,"Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, propr.:Virloni, Mata de várzea.","-40.468333","-20.339167","150","150",NA,"Árvore 18m de alt. DAP 22cm. Fuste 10m. Frutos amarelos. Latex branco. Mata beira de um corrego.","MBML027830",NA,NA,NA,"2006","03","07","40W28'6","20S20'21",NA,NA,NA,NA,NA,NA,NA
"411","2020-07-10 09:49:20-03","MBML","MBML-HERBARIO","10315",NA,"Plantae",NA,NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","T. D. Pennington/Set.1995","L. D. Thomaz","897","1993","06","29",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Altura 16m, PAP 88cm, caule interno creme, látex branco/creme. A2P58N1451.","MBML010315",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"412","2020-07-10 09:49:20-03","MBML","MBML-HERBARIO","18155",NA,"Plantae",NA,NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","L.C.Fabris/29-4-2009","R.R. Vervloet; et al","1264","2002","10","24",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Árvore com 20m, latescente, látex de cor branca, frutos imaturos verdes, baixada, dossel 18m.","MBML018155",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
