"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","recordNumber","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","sex"
"340","2015-05-20 10:36:45-03","UFERSA","MOSS","8002","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Oliveira, R.C.","2008","05","26","Oliveira, R.C.","2005","09","16","Brasil","Rio Grande do Norte","Mossoró","Alto de São Manoel, próximo à primeira ponte da Via Nova, margem do Rio Mossoró.","-37.344167","-5.187778","37W20'39","5S11'16","16","16","erva rizomatosa; coletada na margem do Rio Mossoró, em campo úmido com carnaúba; solo argiloso, plano; abundante.",NA,NA,"América do Sul",NA,NA,NA,NA,"1600",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2015-05-20 10:36:45-03","UFERSA","MOSS","8950","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Silva, A.S.","2006","12","19","Oliveira, R.C.","2006","12","12","Brasil","Rio Grande do Norte","Tibau","Praia das Emanuelas, estrada de Areias Alvas.","-37.25","-4.833333","37W15'00","4S50'00","10","10","erva estolonífera; coletada em dunas antropizada, com lago periódico; solo arenoso; abundante.",NA,NA,"América do Sul",NA,NA,NA,NA,"1830",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2015-05-20 10:36:45-03","UFERSA","MOSS","9623","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Silva, A.S.","2008","01","09","Ribeiro, A.R.O.","2007","10","19","Brasil","Rio Grande do Norte","Mossoró","Margem do Rio Mossoró, atrás do Cartódromo.","-37.328333","-5.198889","37W19'42","5S11'56",NA,NA,"erva estolonífera; coletada na margem de rio; substrato áquatico; muito frequente.",NA,NA,"América do Sul",NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2015-05-20 10:36:45-03","UFERSA","MOSS","9725","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Oliveira, R.C.","2007","11","02","Ribeiro, A.R.O.","2007","11","02","Brasil","Rio Grande do Norte","Baía Formosa","Próximo à Barra do Sagi.","-34.977778","-6.466667","34W58'40","6S28'00","31","31","erva estonolonífera; coletada em dunas litorâneas; substrato arenoso; abundante.",NA,NA,"América do Sul",NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-08-31 09:21:38-03","INPA","INPA","159922","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Ramos, JF","2014","06","04","Cremers, G","1986","12","21","Guiana Francesa",NA,NA,"Plage de Susini entre Bourda et la plage de Mont joly.",NA,NA,NA,NA,"1","1",NA,"INPA0159922","INPA0159922 INPA0159922_e",NA,NA,NA,"Monocotyledon","Poales","9518",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-01-04 11:29:59-03","UEMA","SLUI","608","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","SW.",NA,NA,NA,NA,"A. Fernandes","1988","10","13","Brasil","Maranhão","São Luís",NA,"-44.302778","-2.529722","44°18'10W","02°31'47S","24","24",NA,"SLUI000608","SLUI000608",NA,NA,NA,"Angiospermae",NA,"128",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2017-11-24 14:12:08-02","UFLA","ESAL","419","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Regina Célia de Oliveira",NA,NA,NA,"?",NA,NA,NA,"Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,"s.n.","20837","auto",NA,NA,NA,NA,NA,NA,NA
"347","2020-10-20 15:00:18-03","FUVATES","HVAT","2257","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","R. Trevisan","2008","02","21","J. Spellmeier","2008","01","13","Brasil","Rio Grande do Sul","Estrela","Linha Arroio do Ouro.","-51.966389","-29.501944","-51º57'59''W","-29º30'7''S",NA,NA,NA,"HVAT00002257",NA,NA,NA,NA,NA,NA,"248",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-10-20 15:00:18-03","FUVATES","HVAT","4373","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","J. Lindeman; B. Irgang","1972","07","12","B. Irgang; A. Girardi","1972","07","12","Brasil","Rio Grande do Sul","Torres","Centro.","-49.726944","-29.335278","-49º43'37''W","-29º20'7''S",NA,NA,"Doação do Herbário ICN, registro ICN 27767","HVAT00004373",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-01-26 13:57:34-03","IMA","MAC","2044","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"S.Sucre","1967","12","25","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MAC0002044",NA,NA,NA,NA,NA,NA,"2046",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-01-26 13:57:34-03","IMA","MAC","3348","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"M.N.Rodrigues","1984","02","07","Brasil","Alagoas","Maceió",NA,"-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,"Erva. Inflorescência verde.","MAC0003348",NA,NA,NA,NA,NA,NA,"701","34538","auto",NA,NA,NA,NA,NA,NA,NA
"351","2021-01-26 13:57:34-03","IMA","MAC","29541","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"R.C.Oliveira; A.S.Silva","2006","12","12","Brasil","Rio Grande do Norte","Tibau","Praia das emaoelas.","-37.252498626709","-4.83722019195557",NA,NA,NA,NA,"Erva estolonifera. Inflorescência creme.; Restinga.","MAC0029541",NA,NA,NA,NA,NA,NA,"1830","22036","auto",NA,NA,NA,NA,NA,NA,NA
"352","2021-02-04 10:29:49-03","UFRPE","HST","947","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"S.Tavares; P.Duarte","1962","06","05","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Erva. Mangue modificado por acrescimo de fosforita.","HST000947",NA,NA,NA,NA,NA,NA,"947","18865","auto",NA,NA,NA,NA,NA,NA,NA
"353","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","09","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.",NA,NA,NA,NA,NA,NA,NA,"UFP369","16085","auto",NA,NA,NA,NA,NA,NA,NA
"354","2021-03-01 11:50:52-03","UFPE","UFP","41998","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","H.C.Nakakura","2003","06",NA,"H.C.Nakakura; Lima, GF","2003","04","27","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.","UFP041998",NA,NA,NA,NA,NA,NA,"UFP425","16085","auto",NA,NA,NA,NA,NA,NA,NA
"355","2021-03-01 11:50:52-03","UFPE","UFP","11999","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz",NA,NA,NA,NA,"Bastos, MJ; Rosário, CS; Teodório, R","1991","06","19","Brasil","Pará","Maracanã",NA,"-47.581901550293","-0.595000028610229",NA,NA,NA,NA,"Erva reptante, inflorescência em 2 racemos terminais. Primeiro cordão dunar, próximo a linha de praia, psamófila reptante.; Erva reptante, inflorescência em 2 racemos terminais. Primeiro cordão dunar, próximo a linha de praia, psamófil","UFP011999",NA,NA,NA,NA,NA,NA,"UFP847","48335","auto",NA,NA,NA,NA,NA,NA,NA
"356","2021-03-01 11:50:52-03","UFPE","UFP","12017","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz",NA,NA,NA,NA,"Bastos, MJ; Rosário, CS; Dorothy, Araújo","1990","10","10","Brasil","Pará","Maracanã",NA,"-47.581901550293","-0.595000028610229",NA,NA,NA,NA,"Erva reptante, inflorescência em 2 racemos terminais.; Erva reptante, inflorescência em 2 racemos terminais.","UFP012017",NA,NA,NA,NA,NA,NA,"UFP605","48335","auto",NA,NA,NA,NA,NA,NA,NA
"357","2021-03-01 11:50:52-03","UFPE","UFP","11996","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz",NA,NA,NA,NA,"Bastos, MJ; Rosário, CS; Teodório, R","1991","06","19","Brasil","Pará","Maracanã",NA,"-47.581901550293","-0.595000028610229",NA,NA,NA,NA,"Erva reptante, 2 racemos terminais, primeiro cordão dunar, próximo a linha de praia, psamófila reptante.; Erva reptante, 2 racemos terminais, primeiro cordão dunar, próximo a linha de praia, psamófila reptante.","UFP011996",NA,NA,NA,NA,NA,NA,"UFP847","48335","auto",NA,NA,NA,NA,NA,NA,NA
"358","2021-03-01 11:50:52-03","UFPE","UFP","12025","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz",NA,NA,NA,NA,"Bastos, MJ; Rosário, CS; L.Carlos, Lobato","1991","06","14","Brasil","Pará","Marapanim",NA,"-47.6996994018555","-0.717499971389771",NA,NA,NA,NA,"Erva reptante, inflorescência com racemos verdes.; Erva reptante, inflorescência com racemos verdes.","UFP012025",NA,NA,NA,NA,NA,NA,"UFP940","39607","auto",NA,NA,NA,NA,NA,NA,NA
"359","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Silva, AS","2008","01","09","Ribeiro, ARO","2007","10","19","Brasil","Rio Grande do Norte","Mossoró",NA,"-37.328333","-5.198889","-37.328333","-5.198889",NA,NA,"Erva estolonífera; coletada em margem de rio; substrato aquático; muito frequente.; Erva estolonífera; coletada em margem de rio; substrato aquático; muito frequente.",NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2021-03-01 11:50:52-03","UFPE","UFP","56788","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Silva, AS","2008","01","09","Ribeiro, ARO","2007","10","19","Brasil","Rio Grande do Norte","Mossoró",NA,"-37.328333","-5.198889","-37.328333","-5.198889",NA,NA,"Erva estolonífera; coletada em margem de rio; substrato aquático; muito frequente.; Erva estolonífera; coletada em margem de rio; substrato aquático; muito frequente.","UFP056788",NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2021-03-01 11:50:52-03","UFPE","UFP","56636","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Silva, AS","2008","03","13","Ribeiro, ARO","2007","12","31","Brasil","Rio Grande do Norte","Mossoró",NA,"-37.328333","-5.198889","-37.328333","-5.198889",NA,NA,"Erva estolonífera; coletada em margem de rio antropizada; substrato argiloso; muito frequente.; Erva estolonífera; coletada em margem de rio antropizada; substrato argiloso; muito frequente.","UFP056636",NA,NA,NA,NA,NA,NA,"92",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2021-03-01 11:50:52-03","UFPE","UFP","56529","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Silva, AS","2008","01","09","Ribeiro, ARO","2007","10","19","Brasil","Rio Grande do Norte","Mossoró",NA,"-37.328333","-5.198889","-37.328333","-5.198889",NA,NA,"Erva estolonífera; coletada em margem de rio; substrato aquático; muito frequente.; Erva estolonífera; coletada em margem de rio; substrato aquático; muito frequente.","UFP056529",NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Silva, AS","2008","03","13","Ribeiro, ARO","2007","12","31","Brasil","Rio Grande do Norte","Mossoró",NA,"-37.328333","-5.198889","-37.328333","-5.198889",NA,NA,"Erva estolonífera; coletada em margem de rio antropizada; substrato argiloso; muito frequente.; Erva estolonífera; coletada em margem de rio antropizada; substrato argiloso; muito frequente.",NA,NA,NA,NA,NA,NA,NA,"92",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Silva, AS","2008","01","09","Ribeiro, ARO","2007","10","19","Brasil","Rio Grande do Norte","Mossoró",NA,"-37.328333","-5.198889","-37.328333","-5.198889",NA,NA,"Erva estolonífera; coletada em margem de rio; substrato aquático; muito frequente.; Erva estolonífera; coletada em margem de rio; substrato aquático; muito frequente.",NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC; Lima, GF","2003","05","11","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde, fruto verde-claro.; Erva, flor verde, fruto verde-claro.",NA,NA,NA,NA,NA,NA,NA,"UFP390","16085","auto",NA,NA,NA,NA,NA,NA,NA
"366","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","09","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.",NA,NA,NA,NA,NA,NA,NA,"UFP369","16085","auto",NA,NA,NA,NA,NA,NA,NA
"367","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC; Lima, GF","2003","04","27","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.",NA,NA,NA,NA,NA,NA,NA,"UFP425","16085","auto",NA,NA,NA,NA,NA,NA,NA
"368","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC; Lima, GF","2003","04","27","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.",NA,NA,NA,NA,NA,NA,NA,"UFP355","16085","auto",NA,NA,NA,NA,NA,NA,NA
"369","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","H.C.Nakakura","2003","06",NA,"H.C.Nakakura; Lima, GF","2003","04","27","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.",NA,NA,NA,NA,NA,NA,NA,"UFP425","16085","auto",NA,NA,NA,NA,NA,NA,NA
"370","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","H.C.Nakakura","2003","06",NA,"H.C.Nakakura; Lima, GF","2003","04","27","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.",NA,NA,NA,NA,NA,NA,NA,"UFP355","16085","auto",NA,NA,NA,NA,NA,NA,NA
"371","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","13","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.",NA,NA,NA,NA,NA,NA,NA,"UFP437","16085","auto",NA,NA,NA,NA,NA,NA,NA
"372","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","13","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.",NA,NA,NA,NA,NA,NA,NA,"UFP437","16085","auto",NA,NA,NA,NA,NA,NA,NA
"373","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","12","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.",NA,NA,NA,NA,NA,NA,NA,"UFP425","16085","auto",NA,NA,NA,NA,NA,NA,NA
"374","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","12","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.",NA,NA,NA,NA,NA,NA,NA,"UFP425","16085","auto",NA,NA,NA,NA,NA,NA,NA
"375","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","12","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.",NA,NA,NA,NA,NA,NA,NA,"UFP414","16085","auto",NA,NA,NA,NA,NA,NA,NA
"376","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","12","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.",NA,NA,NA,NA,NA,NA,NA,"UFP414","16085","auto",NA,NA,NA,NA,NA,NA,NA
"377","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","05",NA,"Nakakura, HC; Lima, GF","2003","05","11","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde, fruto verde-claro.; Erva, flor verde, fruto verde-claro.",NA,NA,NA,NA,NA,NA,NA,"UFP402","16085","auto",NA,NA,NA,NA,NA,NA,NA
"378","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","05",NA,"Nakakura, HC; Lima, GF","2003","05","11","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde, fruto verde-claro.; Erva, flor verde, fruto verde-claro.",NA,NA,NA,NA,NA,NA,NA,"UFP402","16085","auto",NA,NA,NA,NA,NA,NA,NA
"379","2021-03-01 11:50:52-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","11","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde, fruto verde-claro.; Erva, flor verde, fruto verde-claro.",NA,NA,NA,NA,NA,NA,NA,"UFP390","16085","auto",NA,NA,NA,NA,NA,NA,NA
"380","2021-03-01 11:50:52-03","UFPE","UFP","42382","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","12","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.","UFP042382",NA,NA,NA,NA,NA,NA,"UFP414","16085","auto",NA,NA,NA,NA,NA,NA,NA
"381","2021-03-01 11:50:52-03","UFPE","UFP","42382","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","12","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.","UFP042382",NA,NA,NA,NA,NA,NA,"UFP414","16085","auto",NA,NA,NA,NA,NA,NA,NA
"382","2021-03-01 11:50:52-03","UFPE","UFP","42381","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","13","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.","UFP042381",NA,NA,NA,NA,NA,NA,"UFP437","16085","auto",NA,NA,NA,NA,NA,NA,NA
"383","2021-03-01 11:50:52-03","UFPE","UFP","42045","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","05",NA,"Nakakura, HC; Lima, GF","2003","05","11","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde, fruto verde-claro.; Erva, flor verde, fruto verde-claro.","UFP042045",NA,NA,NA,NA,NA,NA,"UFP402","16085","auto",NA,NA,NA,NA,NA,NA,NA
"384","2021-03-01 11:50:52-03","UFPE","UFP","42045","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","05",NA,"Nakakura, HC; Lima, GF","2003","05","11","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde, fruto verde-claro.; Erva, flor verde, fruto verde-claro.","UFP042045",NA,NA,NA,NA,NA,NA,"UFP402","16085","auto",NA,NA,NA,NA,NA,NA,NA
"385","2021-03-01 11:50:52-03","UFPE","UFP","42044","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC; Lima, GF","2003","05","11","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde, fruto verde-claro.; Erva, flor verde, fruto verde-claro.","UFP042044",NA,NA,NA,NA,NA,NA,"UFP390","16085","auto",NA,NA,NA,NA,NA,NA,NA
"386","2021-03-01 11:50:52-03","UFPE","UFP","42044","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","11","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde, fruto verde-claro.; Erva, flor verde, fruto verde-claro.","UFP042044",NA,NA,NA,NA,NA,NA,"UFP390","16085","auto",NA,NA,NA,NA,NA,NA,NA
"387","2021-03-01 11:50:52-03","UFPE","UFP","42043","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","09","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.","UFP042043",NA,NA,NA,NA,NA,NA,"UFP369","16085","auto",NA,NA,NA,NA,NA,NA,NA
"388","2021-03-01 11:50:52-03","UFPE","UFP","42043","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","09","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.","UFP042043",NA,NA,NA,NA,NA,NA,"UFP369","16085","auto",NA,NA,NA,NA,NA,NA,NA
"389","2021-03-01 11:50:52-03","UFPE","UFP","42030","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","12","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.","UFP042030",NA,NA,NA,NA,NA,NA,"UFP425","16085","auto",NA,NA,NA,NA,NA,NA,NA
"390","2021-03-01 11:50:52-03","UFPE","UFP","42030","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Swartz","Nakakura, HC","2003","06",NA,"Nakakura, HC","2003","05","12","Brasil","Ceará","Gijoca de Jericoacoara",NA,"-40.4491996765137","-2.89499998092651",NA,NA,NA,NA,"Erva, flor verde.; Erva, flor verde.","UFP042030",NA,NA,NA,NA,NA,NA,"UFP425","16085","auto",NA,NA,NA,NA,NA,NA,NA
