"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","eventTime","fieldNumber","individualCount"
"314","2021-03-01 16:36:44-03","UNICAMP","UEC","91312","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Lima, DF","2016","06",NA,"Ivanauskas, NM","190","1995","05","25","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.876944","-24.608333","-47.876944","-24.608333","Árvore de 7 m. Frutos jovens amarelos, coberto por pilosidade marrom; Floresta Atlântica","UEC065244",NA,NA,"UEC065244",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-03-01 16:36:44-03","UNICAMP","UEC","91362","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Lima, DF","2016","06",NA,"Ivanauskas, NM; Nascimento, RC","67PQ1","1995","03","23","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333","-47.885","-24.608333","Arvoreta de 3 m. Flores velhas em botão cobertas por pilosidade ferrugínea.; Mata Atlântica.","UEC065245",NA,NA,"UEC065245",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-03-01 16:36:44-03","UNICAMP","UEC","95577","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Lima, DF","2016","06",NA,"Ivanauskas, NM; Nascimento, RC","67PQ1","1995","03","23","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333","-47.885","-24.608333","Arvoreta de 3 m. Flores velhas em botão cobertas por pilosidade ferrugínea.; Mata Atlântica.","UEC065248",NA,NA,"UEC065248",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-03-01 16:36:44-03","UNICAMP","UEC","95811","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Lima, DF","2016","06",NA,"Ivanauskas, NM","190","1995","05","25","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.876944","-24.608333","-47.876944","-24.608333","Árvore de 7 m. Frutos jovens amarelos, coberto por pilosidade marrom; Floresta Atlântica","UEC065246",NA,NA,"UEC065246",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-03-01 16:36:44-03","UNICAMP","UEC","124947","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Sobral, M","2004",NA,NA,"Castro, RM; Pifano, DS","710","2001","12","01","Brazil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.","-42.9674987792969","-21.4596996307373",NA,NA,"Árvore na beira do curso d'água na mata ciliar helófila. Botões florais creme. Pouco frequente.; Beira do curso d'água na Mata ciliar helófila.","UEC108393",NA,NA,"UEC108393",NA,NA,NA,"Magnoliopsida",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"319","2021-03-01 16:36:44-03","UNICAMP","UEC","21259","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Hatschbach, G","1980",NA,NA,"Hatschbach, G","42742","1980","01","24","Brazil","Paraná","Cerro Azul","Cab. Rib. do Tigre","-49.261100769043","-24.823600769043",NA,NA,"Árvore 6m, flor alva.; Mata pluvial","UEC104530",NA,NA,"UEC104530",NA,NA,NA,"Magnoliopsida",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"320","2021-03-01 16:36:44-03","UNICAMP","UEC","12069","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Hatschbach, G","1970",NA,NA,"Hatschbach, G","24039","1970","03","17","Brazil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,NA,"Árvore 15m, tronco 30cm de diâmetro. Flor alva.; Mata pluvial vertente atlântica","UEC108390",NA,NA,"UEC108390",NA,NA,NA,"Magnoliopsida",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"321","2021-03-01 16:36:44-03","UNICAMP","UEC","60300","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"Britez, RM; et al.","24826","1987","03","14","Brazil","Paraná","Paranaguá","Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore de 10m, cap=55 cm, flores brancas, tronco rugoso.; Encosta.","UEC104528",NA,NA,"UEC104528",NA,NA,NA,"Magnoliopsida",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"322","2021-03-01 16:36:44-03","UNICAMP","UEC","87550","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"Britez, RM; Souza, WS","24828","1987","03","07","Brazil","Paraná","Paranaguá","Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore de 7m, cap=34cm, c/ botões; casca cinza clara reticulada.; Encosta","UEC104532",NA,NA,"UEC104532",NA,NA,NA,"Magnoliopsida",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"323","2021-03-01 16:36:44-03","UNICAMP","UEC","87567","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"Britez, RM","24831","1987","03","06","Brazil","Paraná","Paranaguá","Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore de 15m, cap= 60 cm, flores brancas.; Floresta de Encosta.","UEC108391",NA,NA,"UEC108391",NA,NA,NA,"Magnoliopsida",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"324","2021-03-01 16:36:44-03","UNICAMP","UEC","87569","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"Britez, RM; Sousa, WS; Silva, SM","24829","1988","05","27","Brazil","Paraná","Paranaguá","Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore de 7m, cap= 40 cm, frutos verdes, ramos jovens ferrugíneos.; Encosta.","UEC104526",NA,NA,"UEC104526",NA,NA,NA,"Magnoliopsida",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"325","2021-03-01 16:36:44-03","UNICAMP","UEC","87551","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"Britez, RM","24827","1987","03","24","Brazil","Paraná","Paranaguá","Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore de 11m, cap= 68 cm, c/ frutos.; Floresta de Encosta.","UEC104531",NA,NA,"UEC104531",NA,NA,NA,"Magnoliopsida",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"326","2021-03-01 16:36:44-03","UNICAMP","UEC","87568","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"Britez, RM; Souza, WS","24830","1987","08","28","Brazil","Paraná","Paranaguá","Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore de 7m, com frutos.; Em floresta da planície costeira","UEC104533",NA,NA,"UEC104533",NA,NA,NA,"Magnoliopsida",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"327","2021-03-01 16:36:44-03","UNICAMP","UEC","12068","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Legrand, D",NA,NA,NA,"Hatschbach, G","9535","1962","12","29","Brazil","Paraná","Paranaguá","Sítio do meio.","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore 15m.; Mata Pluvial da Planície Litorânea","UEC108374",NA,NA,"UEC108374",NA,NA,NA,"Magnoliopsida",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"328","2021-03-01 16:36:44-03","UNICAMP","UEC","82146","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Barroso, GM","1990",NA,NA,"Sucre, D","7987","1971","12","01","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa, mais ou menos 450 msm","-43.2075004577637","-22.9027996063232",NA,NA,"Pquena árvore com 4m, com caule não decorticante.Ramos novos piloso-ferrugineos.Folhas novas cobre- ferrugíneas, adulta, face ventral verde escuro lúcida e dorsal claro fosca.","UEC104538",NA,NA,"UEC104538",NA,NA,NA,"Magnoliopsida",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"329","2019-08-20 10:21:34-03","UNICAMP","UEC",NA,"S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Urbanetz, C","2004","07",NA,"Urbanetz, C","149","2003","10","02","Brazil","São Paulo","Cananéia","Fazenda Folha Larga","-47.9199981689453","-25.0100002288818",NA,NA,"fruto, Árvore de 18m.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"330","2021-03-01 16:36:44-03","UNICAMP","UEC","54816","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"Alvares, SMR","23318","1989","09","05","Brazil","São Paulo","Capão Bonito","Fazenda Intervales (Fundação Florestal Secr. Meio Ambiente)","-48.3400001525879","-24",NA,NA,"Árvore 20m, frutos imaturos esverdeados.","UEC108379",NA,NA,"UEC108379",NA,NA,NA,"Magnoliopsida",NA,NA,"39505","auto",NA,NA,NA,NA,NA,NA,NA
"331","2021-03-01 16:36:44-03","UNICAMP","UEC","85867","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Sobral, M","2003",NA,NA,"Catharino, ELM; Rossi, L","1984","1994","07","19","Brazil","São Paulo","São José do Barreiro","Parque Nacional da Bocaina. Caminho em direção à Cachoeira do Veado. Rio dos Veados.","-44.5699996948242","-22.6399993896484",NA,NA,"Arvoreta ca. 8,0m alt. Capoeira próxima ao Mambucaba. Fruto poliespérmico, sementes com embrião mircióide, verde acizentado.; Rio dos Veados.","UEC104535",NA,NA,"UEC104535",NA,NA,NA,"Magnoliopsida",NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA
"332","2021-03-01 16:36:44-03","UNICAMP","UEC","80302","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Sobral, M",NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Santin, DA; et al.","34766","1996","02","01","Brazil","São Paulo","Ubatuba","IAC","-45.0699996948242","-23.4300003051758",NA,NA,"Árvore com 18 metros de altura.; Transição entre planície e encosta atlântica.","UEC104537",NA,NA,"UEC104537",NA,NA,NA,"Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"333","2021-03-01 16:36:44-03","UNICAMP","UEC","80300","S","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Sobral, M",NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; et al.","34798","1996","02","03","Brazil","São Paulo","Ubatuba","Início da Encosta- Rodovia Osvaldo Cruz.","-45.0699996948242","-23.4300003051758",NA,NA,"Árvore com 15 metros de altura;botões.; Transição entre planície e encosta atlântica.","UEC104536",NA,NA,"UEC104536",NA,NA,NA,"Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"334","2019-11-06 09:56:39-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Myrtaceae","Marlierea","antonia","Marlierea antonia","(O.Berg) D.Legrand",NA,NA,NA,NA,"Badini, J.","s.n.",NA,NA,NA,"Indisponível",NA,NA,"Mata",NA,NA,NA,NA,"Arbusto, flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-06 09:56:39-03","UFOP","OUPR","7030","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","antonia","Marlierea antonia","(O.Berg) D.Legrand",NA,NA,NA,NA,"Silva, J.L.","s.n.","1997","11","18","Brasil","Minas Gerais","Mariana","Padre Viegas, Mata","-43.4160995483398","-20.377799987793",NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA
"336","2019-11-06 09:56:39-03","UFOP","OUPR","1492","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","antonia","Marlierea antonia","(O.Berg) D.Legrand","Kawasaki, M.L.","1998",NA,NA,"Dias, S.; Messias, M.C.T.B. & Roschel, M.B.","s.n.","1994","04","30","Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi, Vale do Belchior, mata","-43.4160995483398","-20.377799987793",NA,NA,"Arbusto de 2,5m, botões florais ferrugíneos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA
"337","2020-12-04 13:19:31-03","UDESC","LUSC","7188","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,"2011","03","17","E.J. Lucas; et al.","477","2006","11","18","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, próximo da casa dos pesquisadores.","-42.9655990600586","-22.4122009277344",NA,NA,NA,"LUSC008764",NA,NA,"LUSC008764",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"338","2020-12-04 13:19:31-03","UDESC","LUSC","3358","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Rodrigues, R.S.",NA,NA,NA,"Rodrigues, R.S.",NA,"1998","04","24","Brasil","Rio Grande do Sul","Torres","Faxinal.","-49.7268981933594","-29.3353004455566",NA,NA,NA,"LUSC008760",NA,NA,"LUSC008760",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"339","2020-10-14 10:03:36-03","FURB","FURB","13707","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Lopes, CP","2009","07","06","Lopes, C.P.",NA,"2009","07","06","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa da Conceição.","-48.4763889","-27.5905555","-48.4763889","-27.5905555","15 cm DAP","FURB34156",NA,NA,"FURB34156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-10-14 10:03:36-03","FURB","FURB","13852","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Gasper, AL de","2009","08","11","Gasper, A.L. de; Cadorin, T.J. & Schmitt, J.","2233","2009","08","11","Brasil","Santa Catarina","Blumenau","Campus V - FURB.","-49.0494444","-26.8552778","-49.0494444","-26.8552778","Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; clareira Habito: árvore caída;","FURB34155","70","70","FURB34155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-10-14 10:03:36-03","FURB","FURB","14568","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Gasper, AL de","2009","09","15","Gasper, A.L. de; Brogni, E.","2389","2009","09","15","Brasil","Santa Catarina","Brusque","RPPN Chácara Edith.","-48.8966666","-27.1008333","-48.8966666","-27.1008333",NA,"FURB34170","112","112","FURB34170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-10-14 10:03:36-03","FURB","FURB","15482","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Korte, A","2009","10","15","Korte, A.; Kniess, A.","437","2009","10","15","Brasil","Santa Catarina","Presidente Nereu","Braço Thieme.","-49.3208334","-27.2716667","-49.3208334","-27.2716667","Florística IFFSC 465 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB34175","458","458","FURB34175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-10-14 10:03:36-03","FURB","FURB","15731","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Korte, A","2009","10","19","Korte, A.; Kniess, A.","546","2009","10","19","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5030556","-27.3608333","-49.5030556","-27.3608333","Florística IFFSC 421 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB34176","708","708","FURB34176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-10-14 10:03:36-03","FURB","FURB","1686","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Sobral, M","2009","07","17","Sobral, M.",NA,"2001","05","19","Brasil","Santa Catarina","Indaial","Faxinal do Bepe.","-49.2091667","-27.1141667","-49.2091667","-27.1141667","Projeto FNMA. Florística.","FURB34160",NA,NA,"FURB34160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-10-14 10:03:36-03","FURB","FURB","17935","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Verdi, M","2010","01","25","Verdi, M.; Klettenberg, D.H. & Klemz, G.","3292","2009","11","30","Brasil","Santa Catarina","Nova Veneza","São Bento Baixo.","-49.4994444","-28.7108333","-49.4994444","-28.7108333","Fito IFFSC 40 /O/6 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","FURB34169","48","48","FURB34169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-08 08:53:58-03","FURB","FURB","19187","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Oliveira, AA de","2010","01","25","Cadorin, T.J.; Oliveira, C.P.L. & Boing, E.","354","2009","10","28","Brasil","Santa Catarina","Angelina",NA,"-49.05","-27.45","-49.0500000","-27.4500000",NA,"FURB34171","822","822","FURB34171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-10-14 10:03:36-03","FURB","FURB","20662","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Gasper, AL de","2010","01","25","Dreveck, S.; Carneiro, F.E.","1991","2009","05","29","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Vargem do Braço.","-48.8669445","-27.81","-48.8669445","-27.8100000","Fito IFFSC 254 /N/4 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB34172","744","744","FURB34172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-10-14 10:03:36-03","FURB","FURB","24317","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Gasper, AL de","2010","05","05","Verdi, M.; Klettenberg, D.H. & Klemz, G.","4065","2010","02","19","Brasil","Santa Catarina","Lauro Muller","Rio Oratório/Cabo Aereo.","-49.4997222","-28.35","-49.4997222","-28.3500000","Florística IFFSC 95 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; entorno do fragmento Habito: arvoreta;","FURB34173","449","449","FURB34173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-10-14 10:03:36-03","FURB","FURB","29862","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Sobral, M","2010","08","15","Dreveck, S.; Carneiro, F.E.","1580","2010","01","26","Brasil","Santa Catarina","Jaraguá do Sul","Garibaldi.","-49.1758334","-26.5522222","-49.1758334","-26.5522222","Florística IFFSC 907 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea; flor botão floral creme","FURB34161","180","180","FURB34161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-10-14 10:03:36-03","FURB","FURB","31939","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Sobral, M","2010","10","25","Korte, A.; Kniess, A.","4702","2010","10","20","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Rio da Nova Descoberta.","-48.7808334","-27.81","-48.7808334","-27.8100000","Florística IFFSC 255 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","FURB34164","558","558","FURB34164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-08 08:53:58-03","FURB","FURB","32625","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Gasper, AL de","2010","11","26","Schmitt, J.L.","3119","2010","10","20","Brasil","Santa Catarina","Rio dos Cedros","Palmeiras.","-49.3330556","-26.6202778","-49.3330556","-26.6202778",NA,"FURB34163","350","350","FURB34163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-08 08:53:58-03","FURB","FURB","33932","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Oliveira, AA de","2011","02","10","Meyer, L.; Oliveira, A.A. de",NA,"2011","02","10","Brasil","Santa Catarina","Blumenau","Campus I - FURB.","-49.0788889","-26.9052778","-49.0788889","-26.9052778",NA,"FURB02554","38","38","FURB02554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-08 08:53:58-03","FURB","FURB","38482","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Oliveira, AA de","2015","04","06","Funez, L.A.","642","2012","07","04","Brasil","Santa Catarina","Blumenau","Campus I - FURB.","-49.0788889","-26.9052778","-49.0788889","-26.9052778",NA,"FURB34168","38","38","FURB34168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-08 08:53:58-03","FURB","FURB","43713","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Oliveira, AA de","2015","04","06","Funez, L.A.","2473","2014","02","14","Brasil","Santa Catarina","Ascurra","Morro do 80.","-49.4213889","-26.9136111","-49.4213889","-26.9136111",NA,"FURB34167","736","736","FURB34167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-10-14 10:03:36-03","FURB","FURB","45326","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Pastório, FF","2014","10",NA,"Mayer, M.","491","2014","09","11","Brasil","Santa Catarina","Gaspar","Gasparinho - aos fundos da capela Santo Antonio.","-48.9602778","-26.9994444","-48.9602778","-26.9994444","Regeneração IFFSC 638 /O/197","FURB34162","92","92","FURB34162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-10-14 10:03:36-03","FURB","FURB","45443","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Oliveira, AA de","2015","01","15","Oliveira, A.A. de","848","2015","01","15","Brasil","Santa Catarina","Nova Veneza","São Bento Baixo.","-49.4994444","-28.7108333","-49.4994444","-28.7108333","Fito IFFSC 40 /N/32","FURB34174","48","48","FURB34174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-10-14 10:03:36-03","FURB","FURB","46580","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Uller, HF","2014","07","01","Uller, H.F.; Silva, D.A.",NA,"2014","07","01","Brasil","Santa Catarina","Guaramirim","Morro da Antena.","-49.0419444","-26.5319445","-49.0419444","-26.5319445","sofre influência direta do sol Habitat: beira de estrada Habito: arbórea; Fruto roxa/negra;","FURB34166",NA,NA,"FURB34166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-10-14 10:03:36-03","FURB","FURB","48099","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","Barboza, E","2013","10","11","Brotto, M.L.","1339","2013","10","10","Brasil","Paraná","Paranaguá","Colônia Quinquilha.","-48.6047222","-25.6438889","-48.6047222","-25.6438889",NA,"FURB48099","54","54","FURB48099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
