"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","phylum","order","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount"
"204","2020-02-08 10:27:01-03","NBC","NL-BOTANY","U.1749217","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Prance GT; Ramos JF; Farias LG","1968","09","24","Brazil",NA,NA,"Brazilian Amazonia, State od Acre, Municipality of Tarauacá. 1-3 km east of Rion Tarauacá, at Tarauacá. Forest on terra firme.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749217 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749217",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749217",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"205","2020-02-08 10:27:01-03","NBC","NL-BOTANY","U.1749218","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Prance GT; Rodrigues WA; Ramos JF; Farias LG","1968","11","26","Brazil",NA,NA,"Brazilian Amazonia, Territory of Rondonia, Basin of Rio Madeira. Vicinity of Sao Lorenço mines.","-65.1","-9.55",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749218 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749218",NA,NA,"Southern America","-65.1","-9.55",NA,NA,NA,"Rosales","NL-U1749218",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"206","2020-02-08 10:27:01-03","NBC","NL-BOTANY","U.1749222","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Prance GT; et al.","1973","07","23","Brazil",NA,NA,"Brazilian Amazonia, Estado de Amazonas, Rio Solimoes and Rio Javari. Ilha Aramaçá, alomost varzea forest.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749222 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749222",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749222",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"207","2020-02-08 10:27:01-03","NBC","NL-BOTANY","U.1749226","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Krukoff BA","1931","12","01","Brazil",NA,NA,"State of Mato Grosso: source of the Jatuarana River, Machado River region.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749226 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749226",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749226",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"208","2020-02-08 10:27:01-03","NBC","NL-BOTANY","U.1749227","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Ule EHG","1911","09","01","Brazil",NA,NA,"Rio Acre.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749227 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749227",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749227",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"209","2020-02-08 10:27:01-03","NBC","NL-BOTANY","U.1749228","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Krukoff BA","1933","05","01","Brazil",NA,NA,"Rio Jurua, on verzea land. Marapata (Municipality Carauary). State of Amazonas.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1749228 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1749228",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-U1749228",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"210","2020-02-08 10:27:02-03","NBC","NL-BOTANY","L.1629221","PreservedSpecimen","Plantae","Urticaceae","Urera","punu","Urera punu","Wedd.",NA,NA,NA,NA,"Ule EHG","1901","04","01","Brazil",NA,NA,"Rio Jurua.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1629221 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1629221",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-L1629221",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"211","2020-02-08 10:27:02-03","NBC","NL-BOTANY","L.1629222","PreservedSpecimen","Plantae","Urticaceae","Urera","punu","Urera punu","Wedd.",NA,NA,NA,NA,"Ule EHG","1911","04","01","Brazil",NA,NA,"Rio Acre. Kletterstr, FR. orange,Seringal Auristella.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1629222 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1629222",NA,NA,"Southern America",NA,NA,NA,NA,NA,"Rosales","NL-L1629222",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"212","2020-11-04 11:20:20-03","ESALQ","ESA","98945","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,NA,NA,NA,NA,"Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.","2007","01","26","Argentina","Tucumán","Monteros","Ruta 307, ca. 21km W de Santa Lucía. Floresta",NA,NA,NA,"Arbusto, ca. 2,5m alt. Frutos alaranjados","ESA098945",NA,"7948.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"ESA098945","1095","1095",NA,NA,NA,NA,NA,NA,NA
"213","2020-11-04 11:20:20-03","ESALQ","ESA","47797","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Gaglioti, A.L.","2015","01","22","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","10","Brasil","Mato Grosso","Nova Brasilândia","Estrada velha Nova Brasilândia - Planalto da Serra, ca 17km ENE (em linha reta) de Nova Brasilândia. Contato floresta aluvial - savana","-54.85",NA,NA,"Arbusto, ca. 2,5 m alt.; flores creme.","ESA047797",NA,"20638.0",NA,"-54.85","-14,883,333",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-11-04 11:20:20-03","ESALQ","ESA","24012","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Gaglioti, A.L.","2011","08","02","Barreto, K.D. et al.","1995","01","04","Brasil","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455","25656",NA,"ESA024012","auto","3472.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"ESA024012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-11-04 11:20:20-03","ESALQ","ESA","40264","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Gaglioti, A.L.","2010",NA,NA,"Rozza, A.F.","1995","10","20","Brasil","São Paulo","Matão",NA,"-48.3600006103516","-21.6000003814697","26922",NA,"ESA040264","auto","151.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"ESA040264",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-11-04 11:20:20-03","ESALQ","ESA","32644","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Gaglioti, A.L.","2010",NA,NA,"Gandolfi, S. et al.","1992","05","27","Brasil","São Paulo","São Pedro",NA,"-47.9099998474121","-22.5400009155273","19379",NA,"ESA032644","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"ESA032644",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-11-04 11:20:20-03","ESALQ","ESA","79127","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Gaglioti, A.L.","2010",NA,NA,"Ivanauskas, N.M.; Pereira, V.C.; Souza, P.C.A.; Stella, A.; Muniz, M.; Silva, P.P.V.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2000","04","18","Brasil","São Paulo","Caraguatatuba","P.E.Serra do Mar, Estrada Intermediária, km 30. Floresta Ombrófila Densa de encosta, com perturbação. Borda","-45.4099998474121","-23.6200008392334","30093","arbusto com frutos imaturos verdes e maduros laranja, 2 m de altura","ESA079127","auto","4517.0",NA,"-45,618,333","-23,692,222",NA,NA,"Magnoliophyta",NA,"ESA079127",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-11-04 11:20:20-03","ESALQ","ESA","128780","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,NA,NA,NA,NA,"Flores, T.B.","2013","04","02","Brasil","São Paulo","Tapirai","Reserva da Votorantim. Estrada entre a portaria e o alojamento. 6-8 Km da portaria.","-47.5","-23.9599990844727","41034",NA,"ESA128780","auto","1917.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-11-04 11:20:20-03","ESALQ","ESA","94284","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Gaglioti, A.L.",NA,NA,NA,"Souza, V.C.; Sakuragui, C.M.; Eterovic, A.; Marques, O.A.V.","1990","03","25","Brasil","São Paulo","Ilhabela","Trilha entre as Praias de Castelhanos e Mansa.","-45.3499984741211","-23.7700004577637","23719","Arbusto, 2 m alt.; frutos laranja.","ESA094284","auto","3111.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"ESA094284",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-11-04 11:20:20-03","ESALQ","ESA","28234","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Ratter, J.A.","1996","01","01","Dubs, B.","1995","01","24","Brasil","Mato Grosso","Alto Paraguai",NA,"-56.4824981689453","-14.5136003494263","78022",NA,"ESA028234","auto","1770.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"ESA028234",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-11-04 11:20:20-03","ESALQ","ESA","95300","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Gaglioti, A.L.","2010",NA,NA,"Destefani, A.C.C. et al.","2005","03","25","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637","38804",NA,"ESA095300","auto","135.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"ESA095300",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-11-04 11:20:20-03","ESALQ","ESA","31205","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Gaglioti, A.L.","2010",NA,NA,"Leitão Filho, H.F. et al.","1996","01","30","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758","34265",NA,"ESA031205","auto","34540.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"ESA031205",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-11-04 11:20:20-03","ESALQ","ESA","47790","PreservedSpecimen","Plantae","Urticaceae","Urera","punu","Urera punu","Wedd.","Souza, V.C.","1997","01","01","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","1997","03","16","Brasil","Mato Grosso","São Félix do Araguaia","Beira do Rio Araguaia, entre São Félix do Araguaia. e o encontro com o Rio das Mortes. Pequena Ilha entre a cidade e a Ilha do Bananal. Vegetação arbóreo-arbustiva, alagada nesta época do ano.","-50.6693992614746","-11.6171998977661","290331","Erva, ca. 1,5 m alt.; flores creme. Urticante.","ESA047790","auto","14233.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"ESA047790","130","130",NA,NA,NA,NA,NA,NA,NA
"224","2020-11-04 11:20:20-03","ESALQ","ESA","47794","PreservedSpecimen","Plantae","Urticaceae","Urera","subpeltata","Urera subpeltata","Miq.","Souza, V.C.","1997","05","09","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","1997","04","25","Brasil","Mato Grosso","Matupá","BR-080. Agropecuária Cachimbo. Reserva de mata entre as Fazendas São José e São Jerônimo. Área de tensão ecológica Floresta Estacional Semidecidual / Floresta Ombrófila Aberta.","-54.75",NA,NA,"Arbusto, ca. 2 m alt.; pedúnculos vinho; frutos imaturos róseos.","ESA047794",NA,"15696.0",NA,"-54.75","-10,233,333",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-11-04 11:20:20-03","ESALQ","ESA","47793","PreservedSpecimen","Plantae","Urticaceae","Urera","subpeltata","Urera subpeltata","Miq.","Souza, V.C.","1997","01","01","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","1997","04","23","Brasil","Mato Grosso","Matupá","Agropecuária Cachimbo. Estrada Vicinal E-60. Cerca de 35 Km ENE (em linha reta) de Matupá. Área de tensão ecológica Floresta estacional semidecidual / Floresta Ombrófila Aberta. Dossel ca. 30 m alt., com intenso desmatamento.",NA,"-10.05",NA,"Arbusto, ca. 2 m alt.; pedúnculos e flores rosa-forte.","ESA047793",NA,"15407.0",NA,"-54,733,333","-10.05",NA,NA,"Magnoliophyta",NA,"ESA047793",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-31 13:41:40-03","MN","R","110236","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Fagerlind, F.; Wibom, G.","1952","09","29","Equador","Guayas","Las Americas",NA,NA,NA,NA,"Flora aequatoriensis. Iter Regnell quintum.",NA,NA,"307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-31 13:41:40-03","MN","R","171734","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Pederneiras, L.C.","2009","03","09","Reitz, R.; Klein, R.M.","1964","01","30","Brasil","Santa Catarina",NA,NA,NA,NA,NA,"Plantas de Santa Catarina",NA,NA,"17012",NA,NA,NA,NA,NA,NA,NA,NA,"500","500",NA,NA,NA,NA,NA,NA,NA
"228","2021-03-31 13:41:40-03","MN","R","171783","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Prance, G.T.","1972",NA,NA,"Prance, G.T.","1971","10","23","Brasil","Amazonas",NA,NA,NA,NA,NA,"The New York Botanical Garden/ Instituto Nacional de Pesquisas de Plantas da Amazônia",NA,NA,"15553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-31 13:41:40-03","MN","R","39425","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Ule, E.H.G.","1892","11",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-31 13:41:40-03","MN","R","85401","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Asplund, E.","1939","10","01","Equador","Napo-Pastaza","Tena",NA,NA,NA,NA,"Iter Regnellianum quartum. Flora aequatorienses.",NA,NA,"8968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-31 13:41:40-03","MN","R","171730","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Pederneiras, L.C.","2009","03","09","Mello Filho, L.E.","1969","03","25","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto","2648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-31 13:41:40-03","MN","R","171735","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Pederneiras, L.C.","2009","03","09","Segadas-Vianna, F.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232","57442","Herbário Fernando Segadas Vianna",NA,"auto","78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-31 13:41:40-03","MN","R","58504","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Pederneiras, L.C.","2009","04","13","Freire, C.V.","1935","02","19","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto","581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-03-31 13:41:40-03","MN","R","56258","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Prance, G.T.","2009","03","09","Freire, C.V.; Xavier, L.","1936","11","24","Brasil","Rio de Janeiro","Petrópolis","Pedro do Rio","-43.1786003112793","-22.5049991607666","36524",NA,NA,"auto","670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-31 13:41:40-03","MN","R","202743","PreservedSpecimen","Plantae","Urticaceae","Urera","mitis","Urera mitis","(Vell.) Miq.","Carauta, J.P.P","2003","04",NA,"Castro, R.M.","2001","05","27","Brasil","Minas Gerais","Descoberto",NA,"-42.9674987792969","-21.4596996307373","11991",NA,NA,"auto","418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-31 13:41:40-03","MN","R","39426","PreservedSpecimen","Plantae","Urticaceae","Urera","subpeltata","Urera subpeltata","Miq.","Velloso, H.P.","1941","12","22","Dusén, P.K.H.","1904",NA,NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545","46557",NA,NA,"auto","3196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-11-19 10:25:36-03","CPAP","CPAP","23591","PreserverdSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,"2002",NA,NA,"Pott, A.","2002","11","15","Brasil","MS","Bodoquena","Fazenda Matsumoto, 65Km NW de Bonito, Serra da Bodoquena.","-56.844722","-20.859722",NA,". Frequente. Flor amarelada. Fruto castanho. Vegetação secundária de floresta decidual. Solo: litólico. Relevo: sopé de morro.",NA,NA,"10750",NA,"56°50'41''W","20°51'35''S",NA,NA,NA,NA,NA,"500","500",NA,NA,NA,NA,NA,NA,NA
"238","2019-12-19 08:15:33-03","FPS","FPS","477","MachineObservation","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Schwirkowski, P.","2014","12","13","Schwirkowski, P.","2014","12","13","Brasil","Santa Catarina","São Bento do Sul","Rio Natal - Beira de estrada, sentido Corupá","-49.273742","-26.361184",NA,"<ll>dwc_commonname:</ll> Urtiga-branca","FPS00477",NA,"712",NA,"-49.273742","-26.361184",NA,NA,NA,NA,"FPS00477_v01 FPS00477_v02 FPS00477_v03 FPS00477_v04 FPS00477_v05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-12-19 08:08:27-03","FPS","FPS","2685","MachineObservation","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Schwirkowski, P.","2016","11","19","Schwirkowski, P.","2014","11","19","Brasil","Santa Catarina","São Bento do Sul","Rio Natal, entrada de ferro, próximo à Estação abandonada","-49.285673","-26.354516",NA,NA,"FPS02685,FURB52216",NA,"2113",NA,"-49.285673","-26.354516",NA,NA,NA,NA,"FPS02685_v01 FPS02685_v02 FPS02685_v03 FPS02685_v04 FPS02685_v05 FPS02685_v06 FPS02685_v07 FPS02685_v08 FURB52216",NA,NA,NA,NA,"FURB 52216, HUCS 46198",NA,"voucher",NA,NA
"240","2014-09-25 12:33:21-03","FEMACT","MIRR","2283","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Milliken, W.","1987","08","13","Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação., Boulders on low hill S of Cachoeira de Fumaça.","-61.333333","3.366667",NA,"Tree, diam. 5cm. Main stem recumbent, pale. Flowers and fruits pale green. Black ants feeding at apices.",NA,NA,"546",NA,"-61.333333","3.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2014-09-03 10:04:19-03","FEMACT","MIRR","4866","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Milliken, W.",NA,NA,NA,"Brasil","Amazonas","Barcelos","Yanomami Village, Watorikëtheri, Close to FUNAI PIN Demini on the old route of the abandoned BR210 Perimentral Norte highway (Km 211).","-62.816666","1.516666",NA,NA,NA,NA,"1972",NA,"-62.816666","1.516666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-02-15 11:51:37-02","IPA","IPA","32222","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Lima, V.C.","1985","11","25","Hage, J.L.","1981","05","12","Brasil","Bahia","Ilhéus","CEPEC - Centro de Pesquisas do Cacau, km 22 da rodovia Ilhéus / Itabuna, BR 415. Quadra E.","-39.0494003295898","-14.7889003753662","61245","Planta herbácea ca. 5m de altura. Frutos imaturos verdes.; Região de Mata Higrófila Sul Baiana.","IPA0032222","auto","658","Southern America",NA,NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-02-15 11:51:38-02","IPA","IPA","32240","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Lima, V.C.","1984","01","05","Mattos-Silva, L.A.; Hage, J.L.; Ribeiro, A.J.; Hage, J.L.; Ribeiro, A.J.","1979","07","03","Brasil","Bahia","Itamaraju","Fazenda Pau-brasil, ca. 5 km ao NW de Itamarajú. Plantação de cacau.","-39.5311012268066","-17.0391998291016","55932","Arbusto 2,5m de altura. Frutos maduros, laranjas.; Região de Mata Higrófila Sul Baiana. Afloramento de rochas na área.","IPA0032240","auto","527","Southern America",NA,NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-02-15 11:51:38-02","IPA","IPA","55168","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Ferreira, B.A.S.; Avarenga, D.; Avarenga, D.","1992","12","22","Brasil","Distrito Federal","Brasilia","Fazenda Palestina, ocorrendo nas frestas das rochas de calcáreo, na margem esquerda do Córrego Lage.","-47.9296989440918","-15.7797002792358","70570",NA,"IPA0055168","auto","2379","Southern America",NA,NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-02-15 11:51:37-02","IPA","IPA","32218","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Lima, V.C.","1984","01","05","Mattos-Silva, L.A.; Hage, J.L.; Ribeiro, A.J.; Hage, J.L.; Ribeiro, A.J.","1979","07","03","Brasil","Bahia","Itamaraju","Fazenda Pau-brasil, ca. 5 km ao NW de Itamarajú. Plantação de cacau.","-39.55","-17.016667",NA,"Arbusto 2,5m de altura. Frutos maduros, laranjas.; Região de Mata Higrófila Sul Baiana. Afloramento de rochas na área.","IPA0032218",NA,"527","Southern America","-39.55","-17.016667",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-02-15 11:51:38-02","IPA","IPA","42003","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Lima, V.C.","1984","09","24","Kulhmann, J.G.","1923","10","19","Brasil","Amazonas",NA,"Maravilha, Abuman.",NA,NA,NA,"Arvoreta de 3-4m de altura.; Terra firme.","IPA0042003",NA,"663","Southern America",NA,NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-02-15 11:51:38-02","IPA","IPA","42328","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Lima, V.C.","1985","11","26","Noblick, L.R.","1984","05","24","Brasil","Bahia","Feira de Santana","Fazenda Boa Vista, Serra de São José.","-38.966667","-12.25",NA,"Arvoreta de 5-6m de altura, com folhas de pelos urticantes e inflorescências verdes.","IPA0042328",NA,"3283","Southern America","-38.966667","-12.25",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-02-15 11:51:38-02","IPA","IPA","8525","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Lima, V.C.","1984","10","03","Andrade-Lima","1955","11","21","Brasil","Ceará",NA,"encosta da Serra de Maranguape, na sombra das árvores.",NA,NA,NA,NA,"IPA0008525",NA,"55-2298","Southern America",NA,NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
