"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","previousCatalogNumber","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"185","2020-11-04 11:20:20-03","ESALQ","ESA","4695","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Catharino, E.L.M.","1985","12","11","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA004695","ESA004695","Souza, V.C. & Souza, J.P.",NA,NA,NA,NA,"561.0","55628","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-11-04 11:20:20-03","ESALQ","ESA","4693","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Catharino, E.L.M.","1986","01","25","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA004693","ESA004693","Souza, V.C. & Souza, J.P.",NA,NA,NA,NA,"685.0","55628","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-11-04 11:20:20-03","ESALQ","ESA","24114","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Barreto, K.D. et al.","1994","11","29","Brasil","São Paulo","Juquiá",NA,"-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"ESA024114","ESA024114","Fiaschi, P.",NA,NA,NA,NA,"3294.0","32505","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-11-04 11:20:20-03","ESALQ","ESA","76483","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Sztutman, M. et al.","1999","01","07","Brasil","São Paulo","Pariquera-açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA076483","ESA076483",NA,NA,NA,NA,NA,"145.0","17990","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-11-04 11:20:20-03","ESALQ","ESA","19947","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Sakai, L. et al.","1995","02","10","Brasil","São Paulo","Pariquera-açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA019947","ESA019947",NA,NA,NA,NA,NA,"33153.0","17990","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-11-04 11:20:20-03","ESALQ","ESA","62184","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Kozera, C. et al.","1999","01","05","Brasil","São Paulo","Pariquera-açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA062184",NA,NA,NA,NA,NA,NA,"706.0","17990","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-11-04 11:20:20-03","ESALQ","ESA","29348","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Ivanauskas, N.M. et al.","1996","07","09","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029348","ESA029348","Ivanauskas, N.M.",NA,NA,NA,NA,"903.0","17990","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-11-04 11:20:20-03","ESALQ","ESA","29444","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Ivanauskas, N.M. et al.","1996","09","23","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029444","ESA029444","Ivanauskas, N.M.",NA,NA,NA,NA,"999.0","17990","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-11-04 11:20:20-03","ESALQ","ESA","29647","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Ivanauskas, N.M.","1995","02","12","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029647","ESA029647","Ivanauskas, N.M.",NA,NA,NA,NA,NA,"17990","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-11-04 11:20:20-03","ESALQ","ESA","73102","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Moraes, P.L.R.","1992","01","01","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA073102","ESA073102","Gaglioti, A.L.",NA,"2011","08","02",NA,"27904","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-11-04 11:20:20-03","ESALQ","ESA","104571","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Aguiar, O.T.","2002","03","13","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA104571","ESA104571","Aguiar, O.T.",NA,"2002","03","17","1109.0","27904","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-11-04 11:20:20-03","ESALQ","ESA","76127","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Chaddad Jr., J.","2001","02","14","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ESA076127","ESA076127","Ivanauskas, N.M.",NA,NA,NA,NA,"1.0","53584","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-11-04 11:20:20-03","ESALQ","ESA","27632","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Leitão Filho, H.F. et al.","1996","02","02","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA027632","ESA027632","Sanches, M.",NA,NA,NA,NA,"34769.0","34265","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-11-04 11:20:20-03","ESALQ","ESA","94915","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott.) Rizzini","Viani, R.A.G. et al.","2002","04","26","Brasil","Rio Grande do Sul","Barra do Ribeiro","Área da Riocell. Floresta Estacional.","-51.3011016845703","-30.2910995483398",NA,NA,NA,NA,"ESA094915","ESA094915","Souza, V.C.",NA,NA,NA,NA,NA,"31686","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-11-04 11:20:20-03","ESALQ","ESA","13413","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Leitão Filho, H.F. Tamashiro, J.Y.","1985","12","04","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA013413",NA,"Souza, V.C. & Souza, J.P.",NA,NA,NA,NA,"18015.0","37574","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-11-04 11:20:20-03","ESALQ","ESA","75372","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","17","Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.","-46.7799987792969","-24.1800003051758",NA,NA,"30","30","ESA075372","ESA075372",NA,"Árvore, inflorescências verdes.",NA,NA,NA,"2322.0","26998","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-11-04 11:20:20-03","ESALQ","ESA","50587","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"L.B.Bosquetti P.Dias, N.M.Ivanauskas, V.C. Souza, E.M.Campos Filho, S. Obando, P.G.Soares,A.C. Destefani, A. G. Faraco, M. Carboni, R.R.Rodrigues","2005","03","31","Brasil","São Paulo","Cananéia","Parque Estadual de Jacupiranga, extremo sul","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA050587",NA,NA,"Árvore.6m, inflorescências verdes",NA,NA,NA,"186.0","37574","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-11-04 11:20:20-03","ESALQ","ESA","124962","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Flores, T.B.","2013","04","02","Brasil","São Paulo","Tapirai","Reserva Particular da Votorantim (CBA) Estrada entre a portaria e o alojamento, ao lado de uma torre de transmissão.","-47.5","-23.9599990844727",NA,NA,NA,NA,"ESA124962",NA,NA,NA,NA,NA,NA,NA,"41034","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-11-04 11:20:20-03","ESALQ","ESA","128215","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Flores, T.B.","2013","04","02","Brasil","São Paulo","Tapirai","Reserva Particular da Votorantim (CBA) Estrada entre a portaria e o alojamento, ao lado de uma torre de transmissão.","-47.5","-23.9599990844727",NA,NA,NA,NA,"ESA128215","ESA128215",NA,NA,NA,NA,NA,"1906.0","41034","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-11-04 11:20:20-03","ESALQ","ESA","123615","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Colletta, G.D. ; Souza, V.C.","2013","04","29","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra.","-47.5","-23.9599990844727",NA,NA,NA,NA,"ESA123615",NA,"Ivanauskas, N.M.","Árvore, 6m","2013","04","29","1003.0","41034","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-11-04 11:20:20-03","ESALQ","ESA","21452","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1993","11","25","Brasil","São Paulo","Ubatuba","Puruba. Restinga.","-445.538","-232.054","-445,538","-232,054",NA,NA,"ESA021452","ESA021452",NA,"Árvore, 4 m alt.; flores verdes. Borda.",NA,NA,NA,"1625.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-11-04 11:20:20-03","ESALQ","ESA","68207","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Oliveira, A.A.; Baptista, V.R.; Forster, W.; Ferreira, L.; Cielo Filho, R.; Zidko, A.; Mendonça, C.G.","2000","04","23","Brasil","São Paulo","São Sebastião","Praia da Baleia. R. Olavo Pazzanesi, 100 m da antiga Rio-Santos, remanescente margeando loteamentos. Interior de Floresta de Restinga - Caixetal, com perturbação.","-453.954","-234.627","-453,954","-234,627","10","10","ESA068207","ESA068207","Souza, V.C.","Árvore ca. 10 m alt.; frutos imaturos verdes.",NA,NA,NA,"3652.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-11-04 11:20:20-03","ESALQ","ESA","68995","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Franco, G.A.D.C.; Fonseca, M.G.; Matteo, B.C.; Passold, A.J.; Nogueira, L.; Giarola, N.; Rodrigues, R.R.; Tamashiro, J.Y.; Souza, V.C.","2000","04","23","Brasil","São Paulo","São Sebastião","Praia da Baleia, rua Olavo Pazzanesi, 100 m da antiga Rio-Santos, remanescente margeando loteamentos. Caxetal com perturbação. Borda de estrada","-453.954","-234.627","-453,954","-234,627","10","10","ESA068995","ESA068995",NA,"Árvore com aproximadamente 6m de altura. Frutos imaturos verdes.",NA,NA,NA,"2992.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-11-04 11:20:20-03","ESALQ","ESA","42814","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Dário, F.R.; Nave, A.G.; Lopes, R.F. Bertani, D.F.","1997","06","10","Brasil","Mato Grosso","Vila Rica","Fazenda Ipê. Floresta Estacional Semidecidual. Interior de floresta, bem preservada, alto de morro, afloramentos de rocha.","-511.284","-95.452","-511,284","-95,452",NA,NA,"ESA042814",NA,"Gaglioti, A.L.","Arbóreo. Altura de 7, 0 m e com inflorescência em botão verde e látex bege claro.","2015","01","22","1288.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-11-04 11:20:20-03","ESALQ","ESA","68735","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Krieger, L. ; Urbano, C.","1971","02","06","Brasil","Minas Gerais","Laranjal",NA,"-42.4768981933594","-21.3743991851807",NA,NA,NA,NA,"ESA068735","ESA068735","Chaddad Jr., J.",NA,NA,NA,NA,"9955.0","14056","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-11-04 11:20:20-03","ESALQ","ESA","16086","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Roderjan, C.V. ; Kuniyoshi, Y.S.","1985","12","30","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"ESA016086","ESA016086","Hatschbach, G.",NA,NA,NA,NA,"492.0","30514","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-11-04 11:20:20-03","ESALQ","ESA","34952","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Jarenkow, J.A.","1991","11","28","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ESA034952","ESA034952","Jarenkow, J.A.",NA,NA,NA,NA,"1984.0","20837","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-11-04 11:20:20-03","ESALQ","ESA","13436","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Tamashiro, J.Y. ; Joly, C.A.","1986","10","03","Brasil","São Paulo","Atibaia",NA,"-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"ESA013436","ESA013436","Souza, V.C. & Souza, J.P.",NA,NA,NA,NA,"18614.0","21675","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-11-04 11:20:20-03","ESALQ","ESA","108064","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Santos, M.B.","2005","03","31","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA108064","ESA108064",NA,NA,NA,NA,NA,"177.0","37574","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-11-04 11:20:20-03","ESALQ","ESA","20030","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Árbocz, G.F. et al.","1995","02","07","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA020030","ESA020030",NA,NA,NA,NA,NA,"32631.0","37574","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-11-04 11:20:20-03","ESALQ","ESA","108073","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"L.B.Bosquetti","2005","03","31","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA108073","ESA108073",NA,NA,NA,NA,NA,"186.0","37574","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-11-04 11:20:20-03","ESALQ","ESA","101367","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Breier, T.B.","2002","05","17","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA101367","ESA101367","Breier, T.B.",NA,NA,NA,NA,"6.0","37574","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-11-04 11:20:20-03","ESALQ","ESA","50332","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Carboni, M. et al.","2005","03","29","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA050332","ESA050332",NA,NA,NA,NA,NA,"176.0","37574","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-11-04 11:20:20-03","ESALQ","ESA","93084","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Meireles, J.E. et al.","2005","03","26","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA093084","ESA093084",NA,NA,NA,NA,NA,"271.0","37574","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-11-04 11:20:20-03","ESALQ","ESA","93277","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Destefani, A.C.C. et al.","2005","03","31","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA093277","ESA093277",NA,NA,NA,NA,NA,"227.0","37574","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-11-04 11:20:20-03","ESALQ","ESA","108061","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Santos, M.B.","2005","03","31","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA108061","ESA108061",NA,NA,NA,NA,NA,"174.0","37574","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-11-04 11:20:20-03","ESALQ","ESA","4694","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Catharino, E.L.M.","1986","05","30","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA004694","ESA004694","Souza, V.C. & Souza, J.P.",NA,NA,NA,NA,"772.0","55628","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-11-04 11:20:20-03","ESALQ","ESA","4697","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Catharino, E.L.M.","1985","09","21","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA004697","ESA004697","Souza, V.C. & Souza, J.P.",NA,NA,NA,NA,"404.0","55628","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-11-04 11:20:20-03","ESALQ","ESA","21101","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Gorenstein, M.R. et al.","1994","09","09","Brasil","São Paulo","Juquiá",NA,"-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"ESA021101","ESA021101","Souza, V.C. & Souza, J.P.",NA,NA,NA,NA,"3.0","32505","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-11-04 11:20:20-03","ESALQ","ESA","76487","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Sztutman, M. ; Valmir","1998","09","03","Brasil","São Paulo","Pariquera-açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA076487","ESA076487","Franco, G.A.D.C. & Sztutman, M.",NA,NA,NA,NA,"24.0","17990","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-11-04 11:20:20-03","ESALQ","ESA","39698","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Sakai, L. et al.","1995","02","10","Brasil","São Paulo","Pariquera-açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA039698",NA,NA,NA,NA,NA,NA,"33153.0","17990","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-11-04 11:20:20-03","ESALQ","ESA","62185","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Kozera, C. et al.","1999","01","05","Brasil","São Paulo","Pariquera-açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA062185","ESA062185",NA,NA,NA,NA,NA,"700.0","17990","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-11-04 11:20:20-03","ESALQ","ESA","29349","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Ivanauskas, N.M. et al.","1995","11","16","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029349","ESA029349","Ivanauskas, N.M.",NA,NA,NA,NA,"904.0","17990","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-11-04 11:20:20-03","ESALQ","ESA","28770","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Ivanauskas, N.M.","1995","09","30","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA028770","ESA028770","Ivanauskas, N.M.",NA,NA,NA,NA,"454.0","17990","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-11-04 11:20:20-03","ESALQ","ESA","29171","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Ivanauskas, N.M.","1996","04","25","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029171","ESA029171",NA,NA,NA,NA,NA,"766.0","17990","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-11-04 11:20:20-03","ESALQ","ESA","29350","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Ivanauskas, N.M. et al.","1996","06","14","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029350","ESA029350","Ivanauskas, N.M.",NA,NA,NA,NA,"905.0","17990","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-11-04 11:20:20-03","ESALQ","ESA","12816","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Souza, V.C. ; Abbud, V.","1988","11","06","Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"ESA012816","ESA012816","Souza, V.C.",NA,NA,NA,NA,"322.0","21922","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-11-04 11:20:20-03","ESALQ","ESA","13081","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Moraes, P.L.R.","1993","12","19","Brasil","São Paulo","São Luís do Paraitinga",NA,"-45.310001373291","-23.2199993133545",NA,NA,NA,NA,"ESA013081","ESA013081","Moraes, P.L.R.",NA,NA,NA,NA,"887.0","27362","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-11-04 11:20:20-03","ESALQ","ESA","32443","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Leitão Filho, H.F. et al.","1996","02","03","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA032443","ESA032443","Sanches, M.",NA,NA,NA,NA,"34794.0","34265","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-11-04 11:20:20-03","ESALQ","ESA","94822","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott.) Rizzini","Viani, R.A.G. et al.","2002","04","26","Brasil","Rio Grande do Sul","Barra do Ribeiro","Área da Riocell. Floresta Estacional.","-51.3011016845703","-30.2910995483398",NA,NA,NA,NA,"ESA094822","ESA094822","Souza, V.C.",NA,NA,NA,NA,NA,"31686","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
