"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"47","2020-02-08 08:44:01-03","NBC","NL-BOTANY","L.4214432","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Pedersen TM","1983","12","20","Argentina",NA,NA,"Carambola, Dep. Concepclón, Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"NL-L4214432","NL-L4214432",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4214432 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"48","2020-02-08 08:44:01-03","NBC","NL-BOTANY","L.4220898","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Vink R; Wijninga VM","1985","02","21","Colombia",NA,NA,"GRowing in Lagunam, near borders, Depto, Cundinamarca, region de la Laguna de # La Herrera.",NA,NA,NA,NA,NA,NA,"NL-L4220898","NL-L4220898",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4220898 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"49","2020-02-08 08:44:01-03","NBC","NL-BOTANY","L.4222276","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Koops CG","1992","01","01","Colombia",NA,NA,"Risaralda, Parque Natural Nacional Los Nevados.",NA,NA,NA,NA,NA,NA,"NL-L4222276","NL-L4222276",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4222276 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"50","2020-02-08 08:44:01-03","NBC","NL-BOTANY","L.4345409","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Cabrera Walsh G","2007","07","13","Argentina","Buenos Aires",NA,"José Léon Suarez.","-58.59017","-34.50514","-58.59017","-34.50514",NA,NA,"NL-L4345409","NL-L4345409",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4345409 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0768046",NA,NA,NA,NA,NA
"51","2020-02-08 08:44:01-03","NBC","NL-BOTANY","L.4345410","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Cabrera Walsh G","2007","07","13","Argentina","Buenos Aires",NA,"José Léon Suarez.","-58.59017","-34.50514","-58.59017","-34.50514",NA,NA,"NL-L4345410","NL-L4345410",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4345410 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0768045",NA,NA,NA,NA,NA
"52","2020-02-08 08:44:01-03","NBC","NL-BOTANY","L.4345411","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Cabrera Walsh G","2007","07","05","Argentina","Buenos Aires",NA,"Otamendi.","-58.88752","-34.20818","-58.88752","-34.20818",NA,NA,"NL-L4345411","NL-L4345411",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4345411 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0768048",NA,NA,NA,NA,NA
"53","2020-02-08 08:44:01-03","NBC","NL-BOTANY","L.4345412","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Cabrera Walsh G","2007","07","05","Argentina","Buenos Aires",NA,"Otamendi.","-58.88752","-34.20818","-58.88752","-34.20818",NA,NA,"NL-L4345412","NL-L4345412",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4345412 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0768047",NA,NA,NA,NA,NA
"54","2020-02-08 08:44:01-03","NBC","NL-BOTANY","L.4345413","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Cabrera Walsh G","2007","07","05","Argentina","Buenos Aires",NA,"Otamendi.","-58.88752","-34.20818","-58.88752","-34.20818",NA,NA,"NL-L4345413","NL-L4345413",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4345413 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0768050",NA,NA,NA,NA,NA
"55","2020-02-08 08:44:01-03","NBC","NL-BOTANY","L.4345417","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Cabrera Walsh G","Cabrera Walsh G","2007","07","20","Argentina","Formosa",NA,"Colonia Cano.","-58.35968","-26.84036","-58.35968","-26.84036",NA,NA,"NL-L4345417","NL-L4345417",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4345417 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales","2007","07","20",NA,NA,"Magnoliopsidae","L 0768055",NA,NA,NA,NA,NA
"56","2020-02-08 08:44:01-03","NBC","NL-BOTANY","U.1077825","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Renvoize SA; Wilmot-Dear CM; Tur N","1978","11","24","Argentina",NA,NA,"Argentina. Corrientes. Ruta Provincial 5, E. of Corrientes. Aquatic herb.","-58.783333","-27.480556","-58.783333","-27.480556",NA,NA,"NL-U1077825","NL-U1077825",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1077825 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"57","2020-02-08 08:44:01-03","NBC","NL-BOTANY","U.1077834","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Pedersen TM","1949","11","05","Argentina",NA,NA,"Argentina. Estancia,, Santa Teresa''. Dep. Mburucuya. Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"NL-U1077834","NL-U1077834",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1077834 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"58","2020-02-08 08:44:01-03","NBC","NL-BOTANY","U.1077835","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Pedersen TM","1951","04","01","Argentina",NA,NA,"Argentina. Miramar, Partido Gral. Alvarado. Prov. de Buenos Aires.",NA,NA,NA,NA,NA,NA,"NL-U1077835","NL-U1077835",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1077835 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"59","2020-02-08 08:44:01-03","NBC","NL-BOTANY","U.1077836","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Herter WGF","1927","09","18","Uruguay",NA,NA,"Uruguayenses. Montevideo, Uruguay. Pall. vir. Aren. argill. Soli exp. Dict. Santiago Vasquez.",NA,NA,NA,NA,NA,NA,"NL-U1077836","NL-U1077836",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1077836 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"60","2020-02-08 08:44:01-03","NBC","NL-BOTANY","U.1077906","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Lindeman JC; Haas JH de","1966","10","27","Brazil","Paraná",NA,NA,"-49.416667","-25.6945","-49.416667","-25.6945",NA,NA,"NL-U1077906","NL-U1077906",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1077906 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0137153",NA,NA,NA,NA,NA
"61","2020-02-08 08:44:01-03","NBC","NL-BOTANY","U.1077907","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Hatschbach GG; Lideman J; Haas H","1966","02","21","Brazil",NA,NA,"Est. Parana (Brasil). Mun. Gal. Carneiro. Cabeceiras de Rio Iratin. De breja.",NA,NA,NA,NA,NA,NA,"NL-U1077907","NL-U1077907",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1077907 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"62","2020-02-08 08:44:01-03","NBC","NL-BOTANY","U.1077985","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Solomon JC","1986","12","14","Bolivia",NA,NA,"Bolivia. Dpto. La Paz: Prov. Murillo. Laguna Las Animas, ca. 5 km al este de Overjuyo por el camino a Palca. Zona semi-arida con arbustos y gramineas en macollas. Sumergido en agua de pocaa profundidad.","-68","-16.516667","-68.0","-16.516667",NA,NA,"NL-U1077985","NL-U1077985",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1077985 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"63","2020-02-08 08:44:01-03","NBC","NL-BOTANY","U.1077986","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Ellenberg H","1957","03","27","Peru",NA,NA,"Vegetacion del Peru. 58 Wassergraben, 3900 alt. Checayani, No von Azangaro.",NA,NA,NA,NA,NA,NA,"NL-U1077986","NL-U1077986",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1077986 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"64","2020-02-08 08:44:01-03","NBC","NL-BOTANY","U.1077987","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Ellenberg H","1957","03","27","Peru",NA,NA,"Vegetacion del Peru. 58 Wassergraben, 3900 m. Checayani, No von Azangaro.",NA,NA,NA,NA,NA,NA,"NL-U1077987","NL-U1077987",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1077987 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"65","2020-02-08 08:44:01-03","NBC","NL-BOTANY","U.1077988","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Trujillo B","1976","05","11","Venezuela",NA,NA,"Sobre subsuelo granitico en Palmarito, Norte de Maracay. Edo. Aragua.",NA,NA,NA,NA,NA,NA,"NL-U1077988","NL-U1077988",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1077988 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"66","2020-02-08 08:44:01-03","NBC","NL-BOTANY","U.1077989","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Cleef AM","1972","02","09","Colombia",NA,NA,"Colombiana. Cundinamarca: Paramo de Sumapaz, Andabobos Laguna rellena con cojines flotantes de Plantago rigida asociados con Sphagnum, y Hydrocotyle ranunculoides. Plantas sumergidas, excepto de las hojas.",NA,NA,NA,NA,NA,NA,"NL-U1077989","NL-U1077989",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1077989 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Apiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:00:29-03","ESALQ","ESA","118475","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides",NA,"Rodrigues, M.E.F.","Rodrigues, M.E.F.","2007","12","01","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ESA118475","ESA118475","332.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:00:29-03","ESALQ","ESA","78428","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Silveira, M.F.","Arbo, M.M. et al.","1999","11","24","Argentina","Corrientes","Santo Andre",NA,NA,NA,NA,NA,NA,NA,"ESA078428","ESA078428","8469.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:00:29-03","ESALQ","ESA","118476","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides",NA,"Rodrigues, M.E.F.","Rodrigues, M.E.F.","2008","09","01","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ESA118476","ESA118476","434.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:00:29-03","ESALQ","ESA","118356","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides",NA,"Macedo, C.C.L.","Macedo, C.C.L.","2007","05","01","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ESA118356","ESA118356","8.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-19 10:22:45-03","CPAP","CPAP","22195","PreserverdSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","V. J. Pott","Pott, V. J.","2002","06","14","Brasil","MS","Jaráguari","MS-244, 14Km de Jaráguari a Bálsamo.","-54.325528","-20.238333","54°19'31,9 W","20°14'18,0 S",NA,NA,NA,NA,"5556",NA,NA,NA,"Erva aquática emergente, flores ausentes. Freequência Ocasional.. Vala artificial de água límpida. Solo: argiloso.-arenoso. Relevo: levemente inclinado.",NA,NA,"2002","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-19 10:22:45-03","CPAP","CPAP","11285","PreserverdSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","V. J. Pott","Pott, V. J.","1993","04","23","Brasil","MT","Barão de Melgaço","Baía Acurizal - em frente a igreja Nossa Senhora da Conceição - Pantanal","-55.933333","-16.183333","55°56' W","16°11' S","100","100",NA,NA,"2106",NA,NA,NA,"Erva aquática flutuante fixa. Estéril. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Baía tomada de bacero de E.crassipes, S.auriculata, Pistia stratiotes. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-19 10:22:45-03","CPAP","CPAP","14859","PreserverdSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","V. J. Pott","Pott, V. J.","1995","11","20","Brasil","MS","Aquidauana","Fazenda Rio Negro; rio Negro; Pantanal","-56.25","-19.566667","56°15' W","19°34' S","96","96",NA,NA,"2924",NA,NA,NA,"Erva aquática emergente, estolonífera. FLOR: branca. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Muito frequente. AMBIENTE: Borda de lagoa. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"1995","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-19 10:22:45-03","CPAP","CPAP","21880","PreserverdSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","V. J. Pott","Pott, V. J.","2001","03","24","Brasil","MT","Poconé","Rio Alegre, parque Nacional do Pantanal","-57.412778","-17.629444","57°24'46'' W","17°37'46'' S","209","209",NA,NA,"4410",NA,NA,NA,"Erva aquática flutuante fixa, 20-25cm de altura, planta . Frequente. Ilha de vegetação flutuante (batume ou baceiro) em estágio avançado de sucessão,. Solo: orgânico,. Relevo: plano.",NA,NA,"2001","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-19 10:22:45-03","CPAP","CPAP","22046","PreserverdSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","V. J. Pott","Pott, V. J.","2001","11","19","Brasil","MT","Poconé","parque Nacional do Pantanal. Atrás da sede.","-57.401972","-17.846278","57°24'07,1 W","17°50'46,6 S",NA,NA,NA,NA,"4992",NA,NA,NA,"Erva aquática. Emergente. . Frequente. Flor: Branca. Fruto: creme. Borda úmida de lagoa permanente com pouca água. Coletada no Período chuvoso. Solo: argiloso. com muita matéria orgânica.",NA,NA,"2001","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-19 10:22:45-03","CPAP","CPAP","25148","PreserverdSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","V. J. Pott","Pott, V. J.","2001","09","15","Brasil","MT","Poconé","parque Nacional do Pantanal (atrás da sede).","-57.402667","-17.842194","57°24'09,6''W","17°50'31,9''S",NA,NA,NA,NA,"4921",NA,NA,NA,"Erva aquática rasteira, enrraizada, 10-25 cm de altura. . Frequente. Flor estéril. Lagoa (borda), 15 cm de profundidade, com muita matéria orgânica. Solo: argiloso.. Relevo: plano.",NA,NA,"2001","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-19 10:22:45-03","CPAP","CPAP","855","PreserverdSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","V. J. Pott","Pott, V. J.","1984","08","10","Brasil","MS","Corumbá","Cidade de Corumbá - esquina da rua Antonio João com rua Cabral","-57.65","-19.016667","57°39' W","19°01' S","140","140",NA,NA,"02",NA,NA,NA,"Erva aquática. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Terreno baldio com córrego. SUBSTRATO: solo calcário em brejo de Typha com riachinho. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-19 10:22:45-03","CPAP","CPAP","9802","PreserverdSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","V. J. Pott","Pott, V. J.","1992","07","13","Brasil","MS","Miranda","Km 607 da BR-262, lado direito sentido Corumbá-Campo Grande, Pantanal","-56.816667","-20.033333","56°49' W","20°02' S","115","115",NA,NA,"1677",NA,NA,NA,"Erva aquática flutuante, enraiz na borda da lagoa. FLOR: branca. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Muito frequente. AMBIENTE: Caixa de empréstimo com Pistia e Hydrocotyle ranunculoides e Wolffiella cf. oblonga. SUBSTRATO: solo calc",NA,NA,"1992","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-19 10:22:45-03","CPAP","CPAP","10371","PreserverdSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","V. J. Pott","Pott, V. J.","1993","02","19","Brasil","MS","Ladário","Terminal da Branave, lado Leste do aterro, no Porto de Ladário, Pantanal","-58","-19.016667","57°60' W","19°01' S","85","85",NA,NA,"1842",NA,NA,NA,"Erva aquática flutuante fixa. FLOR: creme. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Lagoa de meandro na planície de inundação do rio. SUBSTRATO: solo calcário, argiloso fértil. RELEVO: plano deprimido.",NA,NA,"1993","02","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-12-19 08:15:07-03","FPS","FPS","2459","MachineObservation","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Schwirkowski, P.","Schwirkowski, P.","2016","10","02","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Propriedade do Sr. Ivo Drechsler, ao lado da Estrada Saraiva","-49.363059","-26.279973","-49.363059","-26.279973",NA,NA,"FPS02459,FURB52000","FPS02459_v01 FPS02459_v02 FPS02459_v03 FPS02459_v04 FPS02459_v05 FPS02459_v06 FPS02459_v07 FPS02459_v08 FURB52000","1894",NA,NA,NA,"<ll>dwc_commonname:</ll> Erva-capitão-do-brejo, acariçoba",NA,NA,"2016","10","02",NA,NA,NA,"FURB 52000","voucher",NA,NA,NA,NA
"81","2019-12-19 08:15:07-03","FPS","FPS","1096","MachineObservation","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Schwirkowski, P.","Schwirkowski, P.","2015","11","22","Brasil","Santa Catarina","São Bento do Sul","Sertãozinho. Estrada dos Bugres. Beira de estrada.","-49.367382","-26.317517","-49.367382","-26.317517",NA,NA,"FPS01096,FURB49421","FPS01096_v01 FPS01096_v02 FPS01096_v03 FPS01096_v04 FPS01096_v05 FPS01096_v06 FURB49421","1353",NA,NA,NA,"<ll>dwc_commonname:</ll> Erva-capitão-do-brejo, acariçoba",NA,NA,"2015","11","22",NA,NA,NA,"FURB 49421","voucher",NA,NA,NA,NA
"82","2019-02-15 11:33:18-02","IPA","IPA","92111","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Leite, M.S.","Leite, M.S.","2006","04","30","Brasil","Pernambuco","Camaragibe","Rio Capibaribe.","-34.9810981750488","-8.0216703414917",NA,NA,NA,NA,"IPA0092111",NA,"57","Southern America",NA,NA,NA,"Plantae",NA,"2006",NA,NA,"11122","auto",NA,NA,NA,NA,NA,NA,NA
"83","2019-02-15 11:33:18-02","IPA","IPA","90743","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Alcântara, J D'arc","Alcântara, J D'arc; Dias, A.P.; Dias, A.P.","2015","01","27","Brasil","Pernambuco","Recife","Parque Dois Irmãos, Açude do Meio.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0090743",NA,"s.n.","Southern America",NA,NA,"Amostras botânicas para fins de Dissertação de Mestrado (UFRPE) da aluna Joana D'arc Alcântara, sob a orientação do Prof. Enio W.Dantas e da Profa. Karine M. Magalhães.; Anfíbia; flores brancas.; Mata Atlântica.","Plantae",NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"84","2019-02-15 11:33:18-02","IPA","IPA","41288","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Gardner",NA,NA,NA,"Brasil","Ceará",NA,"small stream near Barra do Jardim.",NA,NA,NA,NA,NA,NA,"IPA0041288",NA,"1956","Southern America",NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-02-15 11:33:18-02","IPA","IPA","80469","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Cano, O.","Sobral-Leite, M.; Almeida, A.; Gomes, P.; Almeida, A.; Gomes, P.","2011","02","16","Brasil","Pernambuco","Recife","Parque Estadual de Dois Irmãos, Açude do Meio","-34.948611","-8.007778","-34.948611","-8.007778","18","18","IPA0080469",NA,"1215","Southern America",NA,NA,"Herbácea anfíbia abundante nas margens do açude, vegetando junto com Alternanthera philoxeroides(Amaranthaceae) e Justicia comata (Acanthaceae).Material estéril.; Floresta Ombrófila Densa das Terras Baixas.","Plantae",NA,"2017","01","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
