"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"296","2019-11-19 14:06:50-03","UFRPE","PEUFR","36492","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"L. Xavier","1967","02","17","Brasil","São Paulo","lindóia","-46.6500015258789","-22.5200004577637",NA,NA,"PEUFR036492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6377","auto",NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-05-09 17:17:21-03","UFPB","JPB","1931","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit",NA,"Carneiro, F","1953","05","11","Brasil","Paraíba","João Pessoa","-34.863056","-7.115","-34.863056","-7.115",NA,NA,"Angiosperma","Dicotyledon","JPB1931","Southern America","Mata do buraquinho","47","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-04-22 16:19:20-03","UFPB","JPB","30646","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Alves, M","Gadelha Neto, PC","1996","03","02","Brasil","Paraíba","Sousa","-38.228056","-6.759444","-38.228056","-6.759444",NA,NA,"Angiosperma","Dicotyledon","315","Southern America",NA,"220","220",NA,"; DESC: Erva pegajosa. Flor branca.","1995","11",NA,NA,"14",NA,NA,NA,NA,NA,NA,NA
"299","2020-04-22 16:19:20-03","UFPB","JPB","31621","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Gomes, APS; Laurênio, A","Lima, RB; Pessoa, MC","2003","03","17","Brasil","Paraíba","Araruna","-35.674722","-6.472222","-35.674722","-6.472222",NA,NA,"Angiosperma","Dicotyledon","1754","Southern America","Parque Estadual da Pedra da Boca, Proximo a Pedra da Caveira. Mata Seca.",NA,NA,NA,"; DESC: Erva 40-50cm alt., ramos hirsutos; flores alvas; frutos imaturos verdes. Frequente. Presença de lagartas nas folhas.","2004","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-04-22 16:19:20-03","UFPB","JPB","3628","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Carneiro-Torres, DS","Xavier, LP","1974","09","09","Brasil","Paraíba","Areia","-35.691389","-6.963333","-35.691389","-6.963333",NA,NA,"Angiosperma","Dicotyledon","JPB3628","Southern America","Propr. Viração.","618","618",NA,"; DESC: Planta ruderal comum em volta das habitações.","2007","05",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"301","2020-04-22 16:19:20-03","UFPB","JPB","39378","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Queiroz, RT","Queiroz, RT","2006","04","18","Brasil","Rio Grande do Norte","Serra Negra do Norte","-37.261056","-6.620389","-37.261056","-6.620389",NA,NA,"Angiosperma","Dicotyledon","766","Southern America","Estação Ecológica do Seridó, Bosque do ipê.","220","220",NA,"; HABITAT: Campo.; DESC: Erva ereta. Flores brancas. Frutos verdes. Solo arenoso.","2006","04",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA
"302","2020-04-22 16:19:20-03","UFPB","JPB","39658","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Hurbath, F","Lima, RB; Araújo, CMLR; Freitas, GB; Brito, MM","2008","05","17","Brasil","Paraíba","Baía da Traição","-34.935556","-6.688333","-34.935556","-6.688333",NA,NA,"Angiosperma","Dicotyledon","2322","Southern America","Aldeia São Miguel",NA,NA,NA,"; DESC: Subarbusto com cerca de 80 cm a 1m de altura. Fruto imaturo verde.","2017","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-04-22 16:19:20-03","UFPB","JPB","4950-1","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Alves, M","Sousa, MA; Silva, AL; B, JV; Moura, OT","1982","03","18","Brasil","Paraíba","Mamanguape","-35.125833","-6.838889","-35.125833","-6.838889",NA,NA,"Angiosperma","Dicotyledon","1042","Southern America","Fazenda Itapicirica do INCRA.","35","35",NA,"; DESC: Erva de flor branca. campo cultivado.","1995","11",NA,NA,"14",NA,NA,NA,NA,NA,NA,NA
"304","2020-04-22 16:19:20-03","UFPB","JPB","37475","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Hurbath, F","Lyra Lemos, RP de","2001","05","17","Brasil","Alagoas","Coruripe","-37.166667","-10.833333","-37.166667","-10.833333",NA,NA,"Angiosperma","Dicotyledon","5613","Southern America","Vale do Riacho do Camundongo, veg. ombrófila pioneira em pasto. Mata Ciliar.",NA,NA,NA,"; DESC: Arbusto, em floração, planta ereta, flores brancas, frutos ausentes.","2017","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-04-22 16:19:20-03","UFPB","JPB","58590","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Barbosa, MR; Vieira, LAF","Vieira, LAF","2011","05","28","Brasil","Paraíba","São José dos Cordeiros","-36.898222","-7.470556","-36.898222","-7.470556","JPB0058590",NA,"Angiosperma","Dicotyledon","102","Southern America","RPPN Fazenda Almas","600","600",NA,"; HABITAT: Caatinga; DESC: Erva, ca de 60 cm de altura, fruto marrom claro","2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-04-22 16:19:20-03","UFPB","JPB","23359","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Laurênio, A","Schlindwein, C","1998","01","16","Brasil","Paraíba","Borborema","-35.5800018310547","-6.8033299446106",NA,NA,NA,NA,"Angiosperma","Dicotyledon","868","Southern America","Cachoeira do Roncador",NA,NA,NA,"; DESC: N° Banco de dados: H834; N° do coletor:CS868.","2004","04","9536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-04-22 16:19:20-03","UFPB","JPB","5116","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Alves, M","Miranda, CAB de; Moura, OT","1982","05","12","Brasil","Paraíba","Catolé do Rocha","-37.7467002868652","-6.34389019012451",NA,NA,NA,NA,"Angiosperma","Dicotyledon","57","Southern America","Escola Agrotécnica. Solo argiloso-humoso.",NA,NA,NA,"; DESC: Erva, flor branca.","1995","11","21431","auto","14",NA,NA,NA,NA,NA,NA,NA
"308","2020-04-22 16:19:20-03","UFPB","JPB","20387","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Gomes, APS; Laurênio, A","Agra, MF; Rocha, EA","1993","10","01","Brasil","Paraíba","Ingá","-35.6044006347656","-7.28082990646362",NA,NA,NA,NA,"Angiosperma","Dicotyledon","2164","Southern America","Itacoatiara, Microregião do Piemonte da Borborema.",NA,NA,NA,"; HABITAT: Vegetação herbáceo-arbustiva, predominante rupestre.","2004","04","14177","auto",NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-04-22 16:19:20-03","UFPB","JPB","20393","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Carneiro-Torres, DS","Agra, MF; Rocha, EA","1993","10","01","Brasil","Paraíba","Ingá","-35.6044006347656","-7.28082990646362",NA,NA,NA,NA,"Angiosperma","Dicotyledon","2159","Southern America","Itacoatiara microregião do Piemonte da Borborema, vegetação herbácea arbustiva, predominante rupestre.",NA,NA,NA,NA,"2007","03","14177","auto",NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-04-22 16:19:20-03","UFPB","JPB","21213","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Gomes, APS; Laurênio, A","Agra, MF; Rocha, EA; Barracho, GS","1994","04","29","Brasil","Paraíba","Ingá","-35.6044006347656","-7.28082990646362",NA,NA,NA,NA,"Angiosperma","Dicotyledon","2856","Southern America","Itacoatiara, Microregião do Piemonte da Borborema, vegetação herbáceo-arbustiva, predominante rupestre.",NA,NA,NA,NA,"2004","04","14177","auto",NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-04-22 16:19:20-03","UFPB","JPB","20390","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Gomes, APS; Laurênio, A","Agra, MF; Rocha, EA","1993","10","01","Brasil","Paraíba","Ingá","-35.6044006347656","-7.28082990646362",NA,NA,NA,NA,"Angiosperma","Dicotyledon","2144","Southern America","Itacoatiara, Microregião do Piemonte da Borborema, vegetação herbáceo-arbustiva, predominante rupestre.",NA,NA,NA,NA,"2004","04","14177","auto",NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-04-22 16:19:20-03","UFPB","JPB","54105","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Queiroz, RT","Duarte, L","2004","08","20","Brasil","Paraíba","Queimadas","-35.8983001708984","-7.35832977294922",NA,NA,"JPB0054105",NA,"Angiosperma","Dicotyledon","51","Southern America",NA,NA,NA,NA,"; DESC: Arbusto, flor roxa nas bordas.","2017","04","20308","auto","05",NA,NA,NA,NA,NA,NA,NA
"313","2020-04-22 16:19:20-03","UFPB","JPB","8019","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Carneiro-Torres, DS","Felix, LP; Santana, ES","1989","01","31","Brasil","Paraíba","Rio Tinto","-35.0806007385254","-6.80306005477905",NA,NA,NA,NA,"Angiosperma","Dicotyledon","JPB8019","Southern America","Rebio Guaribas - Sema IV - Pedrinhas",NA,NA,NA,NA,"2007","05","24573","auto","10",NA,NA,NA,NA,NA,NA,NA
"314","2020-04-22 16:19:20-03","UFPB","JPB","22787","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Laurênio, A","Gadelha Neto, PC","1997","02","04","Brasil","Paraíba","Sousa","-38.228099822998","-6.7591700553894",NA,NA,"JPB0022787",NA,"Angiosperma","Dicotyledon","370","Southern America","Fazenda Jangada",NA,NA,NA,"; DESC: Herbácea. Flor branca.","2004","04","21208","auto",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-04-22 16:19:20-03","UFPB","JPB","25587","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Gomes, APS; Laurênio, A","Moreira, HM","1996","04","06","Brasil","Paraíba","Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,"Angiosperma","Dicotyledon","JPB25587","Southern America","Sítio Lamarão",NA,NA,NA,"; DESC: Arbusto.","2004","04","21208","auto",NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-04-22 16:19:20-03","UFPB","JPB","2787","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Herit","Carneiro-Torres, DS","Xavier, LP","1967","02","17","Brasil","São Paulo","Lindóia","-46.6500015258789","-22.5200004577637",NA,NA,"JPB0002787",NA,"Angiosperma","Dicotyledon","JPB2787","Southern America",NA,NA,NA,NA,"; DESC: Herbácea ramosa com pelos urticantes abundantes. Flores brancacentas. Inflorescências terminais.","2007","05","6377","auto","10",NA,NA,NA,NA,NA,NA,NA
"317","2019-08-16 08:39:14-03","UTFPR","HCF","9755","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér","M.G. Caxambu","M.G. Caxambu","2011","10","13","Brasil","PR","Balsa Nova","-49.806583","-25.551028","49°48'23,7 W","25°33'03,7 S",NA,NA,NA,NA,"3505",NA,"Ponte dos Arcos","837","837",NA,"erva heliófita, ereta, ca. 0,40 m. Flores alvas.","2012","11",NA,NA,"21",NA,NA,NA,NA,NA,NA,NA
"318","2019-08-16 08:39:14-03","UTFPR","HCF","4016","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér","A.P.N. Pereira","M.G. Caxambu","2006","03","17","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"1104",NA,"Cerrado",NA,NA,NA,"herbácea, terrestre, heliófita, pilosa, com flores amarelas.","2016","10","28572","auto","18",NA,NA,NA,NA,NA,NA,NA
"319","2019-08-16 08:39:14-03","UTFPR","HCF","3557","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér","A.P.N. Pereira","A.E. Bianek","2006","03","17","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"258",NA,"Cerrado Valtra",NA,NA,NA,"herbácea, heliófita, pilosa, com frutos.","2016","10","28572","auto","18",NA,NA,NA,NA,NA,NA,NA
"320","2019-08-16 08:39:14-03","UTFPR","HCF","3315","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér","F. Hubeth","H.C.L. Geraldino","2006","01","26","Brasil","PR","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,NA,NA,"186",NA,"Fazenda Água do Índio",NA,NA,NA,"herbácea, ereta, com diminutas flores brancas no ápice dos ramos. Em área agrícola.","2013",NA,"24014","auto",NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-03-21 19:34:20-03","UFC","EAC","12370","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Carneiro-Torres, D.S.","Nunes, E.","1984","03","22","Brasil","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,"EAC0012370","EAC0012370","Dicotyledon",NA,"EAC12370","Southern America","Estação Ecológica de Aiuaba, Próximo à lagoa do Rosilho (Experimen. sobre Cntrole de Espéc. Lenhosas).",NA,NA,NA,"Subarbusto; Flor branca.","2006","05","68662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-03-21 19:34:20-03","UFC","EAC","8196","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Martins, P.","1980","03","01","Brasil","Ceará","Caririaçu","-39.2835998535156","-7.04222011566162",NA,NA,"EAC0008196","EAC0008196","Dicotyledon",NA,"s.n.","Southern America","Serra de S. Pedro",NA,NA,NA,"Subarbusto; Flor branca.; Capoeira","2007","11","23277","auto","23",NA,NA,NA,NA,NA,NA,NA
"323","2021-03-21 19:34:20-03","UFC","EAC","19780","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Andrade, M.","1993","07","20","Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,"EAC0019780","EAC0019780","Dicotyledon",NA,"s.n.","Southern America","Campus do Pici - UFC",NA,NA,NA,"Erva erecta.","2007","11","19924","auto","23",NA,NA,NA,NA,NA,NA,NA
"324","2021-03-21 19:34:20-03","UFC","EAC","25356","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Figueiredo, M.A.","1997","04","25","Brasil","Ceará","Morada Nova","-38.372501373291","-5.10666990280151",NA,NA,"EAC0025356","EAC0025356","Dicotyledon",NA,"s.n.","Southern America","Fazenda Serraria",NA,NA,NA,"Flor branca.; Caatinga","2007","11","67042","auto","23",NA,NA,NA,NA,NA,NA,NA
"325","2021-03-21 19:34:20-03","UFC","EAC","25400","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Lima-Verde, L.W.","1997","04","25","Brasil","Ceará","Morada Nova","-38.372501373291","-5.10666990280151",NA,NA,"EAC0025400","EAC0025400","Dicotyledon",NA,"s.n.","Southern America","Fazenda Serraria",NA,NA,NA,"Flor branca.","2007","11","67042","auto","23",NA,NA,NA,NA,NA,NA,NA
"326","2021-03-21 19:34:20-03","UFC","EAC","21870","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Cordeiro, I.","Andrade, I.M.","1993","06","15","Brasil","Ceará","Quixadá","-39.0153007507324","-4.97138977050781",NA,NA,"EAC0021870","EAC0021870","Dicotyledon",NA,"s.n.","Southern America","Fazenda Olho d'Água",NA,NA,NA,"Erva; Arbustiva.; Caatinga","2002","08","41968","auto",NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-03-21 19:34:20-03","UFC","EAC","3112","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Cordeiro, I.","Fernandes, A.; Matos, F.J.A.","1977","03","11","Brasil","Ceará","Quixadá","-39.0153007507324","-4.97138977050781",NA,NA,"EAC0003112","EAC0003112","Dicotyledon",NA,"EAC3112","Southern America","Faz. Sta. Branca",NA,NA,NA,"Subarbusto.","2002","08","41968","auto",NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-03-21 19:34:20-03","UFC","EAC","28102","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Webster, G.L.","Miranda, A.M.; Félix, L.P.; et al.","1993","05","31","Brasil","Pernambuco",NA,"-32.425","-3.836111","-32.425","-3.836111","EAC0028102","EAC0028102","Dicotyledon",NA,"786","Southern America","Ilha de Fernando de Noronha, Próximo ao Hotel de trânsito.",NA,NA,NA,"Subarbusto; Flor alva singela; Caule levemente alaranjado, pelos histos; folhas membranáceas, pilosas, discolor.","1995","02",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"329","2021-03-21 19:34:20-03","UFC","EAC","40248","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Soares, R.M.","Soares, R.M.","2004","10","01","Brasil","Rio Grande do Norte","Natal","-35.203222","-5.848778","-35.203222","-5.848778","EAC0040248","EAC0040248","Dicotyledon",NA,"4","Southern America","Campus Central da UFRN, Ao lado do anatômico, solo arenoso.","53","53",NA,"Subarbusto, flores brancas, caule laranja-avermelhado, fruto imaturo, altura: ca. 40cm.; Ruderal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-03-21 19:34:20-03","UFC","EAC","41237","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lima-Verde, L.W.; Andrade, I.","Lima-Verde, L.W.; Barros, E.O.; Nunes, L.E.C.","1998","04","10","Brasil","Ceará","Aiuaba","-40.0435","-6.579639","-40.0435","-6.579639","EAC0041237","EAC0041237","Dicotyledon",NA,"671","Southern America","Serra dos Bois, Sítio Olho d'Água","500","500",NA,"Subarbusto, 2m; folha simples e pilosa.; Caatinga","1998","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-03-21 19:34:20-03","UFC","EAC","62669","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Araújo, F.F.","Araújo, F.F.","2017","03","05","Brasil","Ceará","Graça","-40.817778","-6.242778","-40.817778","-6.242778","EAC0062669","EAC0062669","Dicotyledon",NA,"138","Southern America","Sítio Santa Clara",NA,NA,NA,"Erva ereta, ca 30-40 cm altura. Caule verde com tricomas hirsutos. Folhas cartáceas. Flores brancas. Frutos verdes imaturos.; Área de caatinga fechada.","2017","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-03-21 19:34:20-03","UFC","EAC","54314","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Souza, J.P.","Paula-Souza, J.; Ferreira, M.A.P.; Franco, J.O.R.; Silva, R.E.R.","2012","04","26","Brasil","Ceará","Santa Quitéria","-39.691111","-4.56","-39.691111","-4.56","EAC0054314","EAC0054314","Dicotyledon",NA,"10992","Southern America","Serra dos Quirino ou dos Pajeú. ca. 8,5km (em linh",NA,NA,NA,"Erva, flores creme.; Caatinga arbórea aberta.","2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-03-21 19:34:20-03","UFC","EAC","56094","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Quaresma, A.S.","Loiola, M.I.B.; Quaresma, A.S.","2014","06","02","Brasil","Ceará","Aracati","-37.537778","-4.745556","-37.537778","-4.745556","EAC0056094","EAC0056094","Dicotyledon",NA,"2277","Southern America","Fazenda Belém, antropizado; arenoso; coletada na área do projeto de reúso da água produzida para irrigação.","82","82",NA,"Subarbusto; inflorescência em botão.","2014","06",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"334","2021-03-21 19:34:20-03","UFC","EAC","58290","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lima-Verde, L.W.","Vasconcelos Carlos, J.E.","2015","05","27","Brasil","Ceará","Fortaleza","-38.55255","-3.785842","-38.55255","-3.785842","EAC0058290","EAC0058290","Dicotyledon",NA,"12","Southern America","UECE, campus do Itaperi, próximo ao espaço cultura","31","31",NA,NA,"2015","07",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"335","2021-03-21 19:34:20-03","UFC","EAC","58749","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Souza, E.B.; Nepomuceno, F.A.A.","Souza, E.B.; Mesquita, J.M.; Tereza, V.","2015","04","09","Brasil","Ceará","Sobral","-40.306111","-3.616944","-40.306111","-3.616944","EAC0058749","EAC0058749","Dicotyledon",NA,"3265","Southern America","Fazenda Experimental da UVA","60","60",NA,"Subarbusto ca. 40 cm alt. Caule verde-amarelado, folhas membranáceas, flores com cálice verde-esbranquiçados(masculina), flores(femininas) com ovário verde-claro, estames brancos e frutos maduros marrons.; Área de Floresta Caducifólia","2015","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-03-21 19:34:20-03","UFC","EAC","60282","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Miranda, R.R.; Gomes, F.M.; Oliveira, C.","2016","02","24","Brasil","Ceará","Pentecoste","-39.348611","-3.818333","-39.348611","-3.818333","EAC0060282","EAC0060282","Dicotyledon",NA,"37","Southern America","Fazenda Experimental Vale do Curu, área após 5 anos de corte.",NA,NA,NA,"Erva, forma de vida anual, flor branca, botões florais esverdiados.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-03-21 19:34:20-03","UFC","EAC","61389","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lima-Verde, L.W.","Meneses, H.M.","2017","04","05","Brasil","Ceará","Crateús","-40.847461","-5.384292","-40.847461","-5.384292","EAC0061389","EAC0061389","Dicotyledon",NA,"177","Southern America","Santana","377","377",NA,"Meliponicultura: reintrodução de abelhas nativas sem ferrão em área de recuperação ambiental da RPPN Serra das Almas - CE.; Arbusto.","2017","08",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA
"338","2021-03-21 19:34:20-03","UFC","EAC","62665","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Araújo, F.F.","Araújo, F.F.; Pereira, M.C.; Sousa, S.B.; Azevedo, V.","2017","04","04","Brasil","Ceará","Ipu","-40.585611","-4.476","-40.585611","-4.476","EAC0062665","EAC0062665","Dicotyledon",NA,"157","Southern America","Localidade de Manuíno",NA,NA,NA,"Subarbusto, ca 30-40 cm altura. Caule verde amarelado. Folhas cartáceas. Flores brancas. Frutos verdes imaturos.; Caatinga antropizada.","2017","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-03-21 19:34:20-03","UFC","EAC","62667","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Araújo, F.F.","Araújo, F.F.; Pereira, M.C.; Sousa, S.B.; Azevedo, V.","2017","04","04","Brasil","Ceará","Hidrolândia","-40.561972","-4.401528","-40.561972","-4.401528","EAC0062667","EAC0062667","Dicotyledon",NA,"183","Southern America","Riacho Verde",NA,NA,NA,"Subarbusto, ca 30-40 cm altura. Caules verde amarelados. Folhas cartáceas. Flores brancas. Frutos verde imaturos.; Caatinga antropizada, mata ciliar do Rio Acaraú.","2017","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
