"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"50","2021-04-05 14:34:06-03","UNESC","CRI","10643","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.",NA,NA,"2000","07","25","Brasil","Santa Catarina","Praia Grande","-49.950556","-29.197222","49º57'2''W","29º11'50''S","CRI009264","CRI009264",NA,NA,NA,NA,NA,NA,"Aparados da Serra - Trilha das Mulas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-04-05 14:26:02-03","UNESC","CRI","14881","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Aline Votri Guislon & Felipe Seron","Aline Votri Guislon; Iara Zanoni; Suelane Fenali & Felipe Seron","2019","03","08","Brasil","Santa Catarina","Criciúma","-49.401111","-28.786944","49º24'4''W","28º47'13''S","CRI014243","CRI014243","2019","03","08",NA,"30","30","APA Morro Albino e Esteves (L13)","Habito: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-04-05 14:34:06-03","UNESC","CRI","6421","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","J. A. Jarenkow","J. A. Jarenkow","1992","11","17","Brasil","Rio Grande do Sul","Torres","-49.793056","-29.356667","49º47'35''W","29º21'24''S","CRI009553","CRI009553",NA,NA,NA,"2202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-05 14:26:04-03","UNESC","CRI","9670","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","M. Verdi","M. Verdi; A.L. Tomazi & G. Klemz","2009","11","05","Brasil","Santa Catarina","Siderópolis","-49.424722","-28.598333","49º25'29''W","28º35'54''S","CRI009566","CRI009566","2009","11","05","2940","50","50","São Bento.","Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-04-05 14:26:04-03","UNESC","CRI","693","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Vanilde Citadini- Zanette","Vanilde Citadini-Zanette; Jairo José Zocche & Aurélio José de Aguiar","1991","04","20","Brasil","Santa Catarina","Orleans","-49.298889","-28.285278","49º17'56''W","28º17'7''S","CRI009552","CRI009552",NA,NA,NA,"1043","300","300","Rio Novo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-04-05 14:34:06-03","UNESC","CRI","8394","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Vanilde Citadini-Zanette","Mainara F. Cascaes","2007","10","26","Brasil","Santa Catarina","Maracajá","-49.460833","-28.846667","49º27'39''W","28º50'48''S","CRI009243","CRI009243","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-04-05 14:34:06-03","UNESC","CRI","7658","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Vanilde Citadini-Zanette","Jean Gabriel Cemin","2008","12","21","Brasil","Santa Catarina","Turvo","-49.681944","-28.927778","49º40'55''W","28º55'40''S","CRI009252","CRI009252","2008","12","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-04-05 14:26:02-03","UNESC","CRI","14646","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Marcelo R. Pasetto","Marcelo R. Pasetto","2008","07","28","Brasil","Santa Catarina","Maracajá","-49.454444","-28.848056","49º27'16''W","28º50'53''S","CRI013953","CRI013953","2008","07","28",NA,NA,NA,NA,"Habito: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-04-05 14:26:04-03","UNESC","CRI","573","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Marcos Sobral","Vanilde Citadini-Zanette; Jairo José Zocche & Aurélio José de Aguiar","1990","06","27","Brasil","Santa Catarina","Orleans","-49.298889","-28.285278","49º17'56''W","28º17'7''S","CRI009558","CRI009558",NA,NA,NA,"923","300","300","Rio Novo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-04-05 14:34:06-03","UNESC","CRI","5040","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Vanilde Citadini-Zanette","Vanilde Citadini-Zanette","1996","11","04","Brasil","Santa Catarina","Lauro Muller","-49.395833","-28.391667","49º23'45''W","28º23'30''S","CRI009239","CRI009239",NA,NA,NA,"2193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-04-05 14:34:06-03","UNESC","CRI","5176","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Vanilde Citadini-Zanette","Vanilde Citadini-Zanette; V. Boff","1996","09","11","Brasil","Santa Catarina","Siderópolis","-49.431667","-28.595833","49º25'54''W","28º35'45''S","CRI009250","CRI009250",NA,NA,NA,"2329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-09-23 10:43:11-03","E","E","85660","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides",NA,NA,"Steinbach, J.","1928","10","25","BO",NA,NA,NA,NA,NA,NA,"E00085660",NA,NA,NA,NA,"8541",NA,NA,NA,"<a href=http://data.rbge.org.uk/herb/E00085660 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","W. Tropical South America","herbarium specimen of unspecif","BGBASE:94903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-09-23 10:43:11-03","E","E","187427","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides",NA,NA,"Duarte, A.P.","1905","05","03","BR",NA,NA,NA,NA,NA,NA,"E00187427",NA,NA,NA,NA,"4292",NA,NA,NA,"<a href=http://data.rbge.org.uk/herb/E00187427 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E. Tropical South America","herbarium specimen of unspecif","BGBASE:194812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-09-23 10:43:11-03","E","E","83549","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides",NA,NA,"Poliquesi, C.B. & da Cruz, J.M.","1995","10","12","BR",NA,NA,NA,NA,NA,NA,"E00083549",NA,NA,NA,NA,"470",NA,NA,NA,"<a href=http://data.rbge.org.uk/herb/E00083549 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E. Tropical South America","herbarium specimen of unspecif","BGBASE:92505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","501341","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","P. G. Delprete","P. G. Delprete","1998","12","05","Brazil","Santa Catarina","Lauro Muller","-49.47","-28.38",NA,NA,"NY00501341","NY00501341_01",NA,NA,NA,"6991","600","600","Loc. Novo Horizonte, Hotel Verde Serra","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=448584' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1005845","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","B. M. Boom","M. C. Weyland Vieira","1986","01","15","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"NY01005845","NY01005845_01",NA,NA,NA,"855",NA,NA,"Fazenda Lagoa. Monte Belo. 685. Ponto. 172. Mato Olaria.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098458' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","502522","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","D. C. Zappi","J. A. Pastore","1992","10","09","Brazil","São Paulo","Ibiúna","-47.22","-23.65",NA,NA,"NY00502522","NY00502522_01",NA,NA,NA,"429",NA,NA,"Loteamento Alpes de Santa Cándida, a margem da estrada, sob efeito de degradaçao","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334456' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","502654","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","J. H. Kirkbride Jr.","G. G. Hatschbach","1983","10","16","Brazil","Espírito Santo","Linhares","-40.0719","-19.3911",NA,NA,"NY00502654","NY00502654_01",NA,NA,NA,"46912","100","100","Rod. BR-101; 20 km S de Linhares","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334461' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","502641","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","L. B. Smith; S. F. Smith","G. G. Hatschbach","1966","11","23","Brazil","Paraná","Campina Grande do Sul","-49.0553","-25.3058",NA,NA,"NY00502641","NY00502641_01",NA,NA,NA,"15259","1100","1100","Caminho ao Morro Cerro Verde","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334455' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","502653","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.",NA,"J. Mattos","1964","11","07","Brazil","São Paulo","Itapecerica da Serra","-46.84","-23.71",NA,NA,"NY00502653","NY00502653_01",NA,NA,NA,"11855a",NA,NA,"Perto de Itapecerica da Serra","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334475' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","502648","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","L. B. Smith","R. Reitz","1947","11","25","Brazil","Santa Catarina","Brusque","-48.910147","-27.126635",NA,NA,"NY00502648","NY00502648_01",NA,NA,NA,"2843","50","50","Azambuja","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334462' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","719873","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.",NA,"R. J. Almeida-Scabbia","2007","12","13","Brazil","São Paulo","Santo André","-46.439811","-23.779214",NA,NA,"NY00719873","NY00719873_01",NA,NA,NA,"5217",NA,NA,"Suborefeitura de Paranapiacaba e Parque Andreense, Rua Pombo Correio","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2523713' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1005846","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","B. M. Boom","M. C. Weyland Vieira","1986","01","14","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"NY01005846","NY01005846_01",NA,NA,NA,"848",NA,NA,"Fazenda Lagoa. Monte Belo. Mato Olaria. Quandrante 90 -359.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098459' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01091731","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","S. L. Jung-Mendaçolli","R. D. Calasans Xavier","1982","10","27","Brazil","São Paulo","Cananéia","-48","-25.17",NA,NA,"NY01091731","NY01091731_01",NA,NA,NA,"19",NA,NA,"Parque Estadual da Ilha do Cardoso.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1251269' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","502659","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","P. K. H. Dusén","P. K. H. Dusén","1908","11","04","Brazil","Paraná","Morretes","-48.8342","-25.4769",NA,NA,"NY00502659","NY00502659_01",NA,NA,NA,"7014","200","200","Serra do mar, Porto de Cima","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334452' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","502658","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","L. B. Smith","L. B. Smith","1956","11","12","Brazil","Santa Catarina","Ibirama","-49.5178","-27.0569",NA,NA,"NY00502658","NY00502658_01",NA,NA,NA,"7536","450","700","Densely forested high morro, Horto Florestal","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334470' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","02206161","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","C. P. Bruniera","P. Fiaschi","2003","03","08","Brazil","Bahia","Boa Nova","-40.1875","-14.3736111",NA,NA,"NY02206161","NY02206161_01",NA,NA,NA,"1432",NA,NA,"Fazenda Coternmaia (proprietário Alipe Maia), entrada à esq., ca. 12 km E de Boa Nova, na estrada para Dario Meira.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2206858' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","779101","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","C. B. Costa","R. Simão-Bianchini","2000","10","19","Brazil","São Paulo","Caraguatatuba","-45.4097","-23.6203",NA,NA,"NY00779101","NY00779101_01",NA,NA,NA,"1489",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Tropeiros.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=801052' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","502655","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.",NA,"A. C. Cervi","1987","08","13","Brazil","Paraná","Antonina","-48.72","-25.42",NA,NA,"NY00502655","NY00502655_01",NA,NA,NA,"2451",NA,NA,"Reserva Biológica de Sapitanduva","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334476' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1005844","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","B. M. Boom","W. R. Anderson","1972","02","13","Brazil","Minas Gerais",NA,"-43.3919444","-18.43185",NA,NA,"NY01005844","NY01005844_01",NA,NA,NA,"35957","1310","1310","Serra do Espinhaço, eastern slopes of Pico do Itambé","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098454' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01093285","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","J. M. A. Braga","J. M. A. Braga","2003","10","29","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9031",NA,NA,"NY01093285","NY01093285_01",NA,NA,NA,"7231","330","330","Parque Municipal Ecológico da Prainha, proximadades do topo do Morro da Boa Vista.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1232250' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","416469","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.",NA,"W. W. Thomas","1998","02","10","Brazil","Bahia","Jussari","-39.58","-15.17",NA,NA,"NY00416469","NY00416469_01",NA,NA,NA,"11825","450","800","Serra do Teimoso, 7.5 km N of Jussari on road to Palmira, then 2 km W to Fazenda Teimoso, then 45 min. walk W to Reserva da Fazenda Teimoso.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=350094' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","1005847","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","J. H. Kirkbride Jr.","G. G. Hatschbach","1982","10","10","Brazil","Minas Gerais","Itamonte","-44.8697","-22.2842",NA,NA,"NY01005847","NY01005847_01",NA,NA,NA,"45575",NA,NA,"Serra da Mantiqueira","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098461' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","799423","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","P. G. Delprete","A. Reis","1997","06","21","Brazil","Santa Catarina","Ilhota","-48.929543","-26.801438",NA,NA,"NY00799423","NY00799423_01",NA,NA,NA,"2582","700","700","Parque Botanico do Morro Baú","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=794926' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","502664","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","E. L. Cabral","A. Schinini","1996","10","16","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,"NY00502664",NA,NA,NA,NA,"31471",NA,NA,"Reserva Biológica, cerca del río Itabó, sobre el embalse Itaipú del Río Paraná","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334473' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","502656","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","P. G. Delprete","G. K. Gottsberger","1966","09","03","Brazil","São Paulo","Sao Paulo","-46.618358","-23.646109",NA,NA,"NY00502656","NY00502656_01",NA,NA,NA,"163966",NA,NA,"Parque do Estado, Instituto de Botanica","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334472' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-15 16:37:00-03","NY","NYBG","1034103","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","P. G. Delprete","M. Barreto","1940","11","08","Brazil",NA,NA,NA,NA,NA,NA,"NY01034103","NY01034103_01",NA,NA,NA,"10929",NA,NA,"Matta Estrada de Parreiras (antigo Caldas) Pocos de Caldas","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1230267' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-15 16:37:00-03","NY","NYBG","502661","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","D. C. Zappi","M. Kirizawa","1995","08","21","Brazil","São Paulo","Bertioga","-46.1383","-23.8544",NA,NA,"NY00502661","NY00502661_01",NA,NA,NA,"3175",NA,NA,"Rod. BR 101, km 216. Loteamento Chácaras de Itapanhau","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334457' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-15 16:37:00-03","NY","NYBG","502645","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","L. B. Smith","R. Reitz","1957","11","06","Brazil","Santa Catarina","Joinville","-48.8456","-26.3044",NA,NA,"NY00502645","NY00502645_01",NA,NA,NA,"5570","650","650","Estrada Dona Francisca","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334467' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-15 16:37:00-03","NY","NYBG","1145551","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi","D. C. Zappi","J. Wesenberg","2004","12","09","Brazil","Rio de Janeiro","Teresópolis","-42.9656","-22.4122",NA,NA,"NY01145551","NY01145551_01",NA,NA,NA,"269","1000","1000","Parque Nacional da Serra dos Orgãos. Estrada entre portaria e barragem.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1320182' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales","corniculata",NA,NA,NA,NA,NA,NA,NA
"90","2021-03-15 16:37:00-03","NY","NYBG","502652","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","L. B. Smith","R. Reitz","1953","08","07","Brazil","Santa Catarina","Brusque","-48.910147","-27.126635",NA,NA,"NY00502652","NY00502652_01",NA,NA,NA,"873","60","60","Azambuja","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334464' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
