"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","imagecode","year","month","day","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"205","2020-07-23 12:07:10-03","CEPLAC","CEPEC","60478","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"G. Hatschbach","55584",NA,"Brasil",NA,NA,NA,NA,"Espírito Santo","Marg. Rio Guandu. Barra do Infancia.",NA,NA,NA,NA,"1991","06","17","afonso claudio","-41.1239013671875","-20.0741996765137","25110","auto","G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991"
"206","2020-07-23 12:07:10-03","CEPLAC","CEPEC","67226","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"E. V. R. Mota","30",NA,"Brasil",NA,NA,NA,NA,"Espírito Santo","Pedro Canario, prox. de Cristal, estr. Nanuque.",NA,NA,NA,NA,"1980","07","13","CONCEIÇÃO DA BARRA","-39.7322006225586","-18.5932998657227","41644","auto","J. G. Jardim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/1996"
"207","2020-07-23 12:07:10-03","CEPLAC","CEPEC","67138","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"W. Boone","1176",NA,"Brasil",NA,NA,NA,NA,"Espírito Santo","Beira do Rio 5 de Novembro, Barra do Corrego Valsugana.",NA,NA,NA,NA,"2000","10","06","SANTA TERESA","-40.6002998352051","-19.9356002807617","23813","auto","J. G. Jardim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"208","2020-07-23 12:07:10-03","CEPLAC","CEPEC","67248","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"W. A. Hofmann","55",NA,"Brasil",NA,NA,NA,NA,"Espírito Santo","Corrego Espanhol.",NA,NA,NA,NA,"1967","06","02","SANTA TERESA","-40.6002998352051","-19.9356002807617","23813","auto","J. G. Jardim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/1996"
"209","2020-07-23 12:07:10-03","CEPLAC","CEPEC","67247","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"W. Boone","276",NA,"Brasil",NA,NA,NA,NA,"Espírito Santo","Rio Saltinho.",NA,NA,NA,NA,"1996","07","24","SANTA TERESA","-40.6002998352051","-19.9356002807617","23813","auto","J. G. Jardim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/1996"
"210","2020-07-23 12:07:10-03","CEPLAC","CEPEC","172","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"R. P. Belém","1592",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Margem da Rod. Nanuque/Teofilo Otoni.",NA,NA,NA,NA,"1965","08","14","NANUQUE","-40.3539009094238","-17.8391990661621","46980","auto","G. P. Lewis",NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"11/12/1981"
"211","2020-07-23 12:07:10-03","CEPLAC","CEPEC","4519","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"R. P. Belém","3780",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Faz. Sao Marcos.",NA,NA,NA,NA,"1968","06","29","TEOFILO OTONI","-41.505298614502","-17.8575000762939","62594","auto","R. S. Cowan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/12/1979"
"212","2020-07-23 12:07:10-03","CEPLAC","CEPEC","39543","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"J. Mattos","8950",NA,"Brasil",NA,NA,NA,NA,"São Paulo","Sao Luiz da Paraitinga.",NA,NA,NA,NA,"1976","11","01","SÃO PAULO","-46.6300010681152","-23.5400009155273","53584","auto","J. Mattos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1961"
"213","2020-07-23 12:07:17-03","CEPLAC","CEPEC","113348","PreservedSpecimen","Plantae","Fabaceae","Cratylia","isopetala","Cratylia isopetala",NA,"P. Fiaschi","3121",NA,"Brasil",NA,NA,NA,NA,"Espírito Santo","Estrada Santa Teresa/Colatina, ca. 10Km, entrada à direita, acesso para 25 de Julho, ca. 1Km.",NA,NA,NA,NA,"2006","07","20","SANTA TERESA","-40.6002998352051","-19.9356002807617","23813","auto","L. P. de Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2008"
"214","2016-08-23 09:45:18-03","NHMLondon","NHM-LONDON-BOT","BM000099495","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"John Miers; b.1789; d.1879; Miers","s.n.",NA,"Brasil",NA,"NHMUK:ecatalogue:4214885",NA,NA,"Rio de Janeiro",NA,NA,NA,"(Lam.) Traub",NA,NA,NA,NA,NA,"-42.64735","-22.531489",NA,NA,"Luciano Paganucci de Queiroz; Universidade Estadual de Feira de Santana; Departamento de Ciências B",NA,NA,"1984","11","14","-42.64735","-22.531489",NA,NA,NA,NA
"215","2015-02-26 09:29:19-03","NHMLondon","NHM-LONDON-BOT","BM000099465","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Collaboration; J. Bowie & A. Cunningham","199",NA,"Brasil",NA,"NHMUK:ecatalogue:4214775",NA,NA,NA,NA,NA,NA,"(Lam.) Traub",NA,"1814","01","01",NA,"-53.08982","-10.773109",NA,NA,"Luciano Paganucci de Queiroz; Universidade Estadual de Feira de Santana; Departamento de Ciências B",NA,NA,"1968","01","01","-53.08982","-10.773109",NA,NA,NA,NA
"216","2015-02-26 09:29:19-03","NHMLondon","NHM-LONDON-BOT","BM000099466","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Collaboration; J. Bowie & A. Cunningham","267",NA,"Brasil",NA,"NHMUK:ecatalogue:4214777",NA,NA,NA,NA,NA,NA,"(Lam.) Traub",NA,"1816","01","01",NA,"-53.08982","-10.773109",NA,NA,"Luciano Paganucci de Queiroz; Universidade Estadual de Feira de Santana; Departamento de Ciências B",NA,NA,"1968","01","01","-53.08982","-10.773109",NA,NA,NA,NA
"217","2016-08-23 09:45:18-03","NHMLondon","NHM-LONDON-BOT","BM000099496","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"John Miers; b.1789; d.1879; Miers","s.n.",NA,"Brasil",NA,"NHMUK:ecatalogue:4214886",NA,NA,"Rio de Janeiro",NA,NA,NA,"(Lam.) Traub",NA,NA,NA,NA,NA,"-42.64735","-22.531489",NA,NA,"Luciano Paganucci de Queiroz; Universidade Estadual de Feira de Santana; Departamento de Ciências B",NA,NA,"1984","10","01","-42.64735","-22.531489",NA,NA,NA,NA
"218","2016-08-23 10:59:17-03","NHMLondon","NHM-LONDON-BOT","BM000099498","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum","Syntype","Ludwig Riedel; b.1790; d.1861; Riedel","s.n.",NA,"Brasil",NA,"NHMUK:ecatalogue:4214888","Habitat: In sylvis<a href=http://www.nhm.ac.uk/services/media-store/asset/6dd59436dddd22358c491531cce1c0b611cc1243/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rio de Janeiro",NA,NA,NA,"(Lam.) Traub",NA,"1832","05",NA,NA,"-41.783","-22.377",NA,NA,"Luciano Paganucci de Queiroz; Universidade Estadual de Feira de Santana; Departamento de Ciências B",NA,NA,"1984","10","01","-41.783","-22.377",NA,NA,NA,NA
"219","2016-08-23 09:45:18-03","NHMLondon","NHM-LONDON-BOT","BM000099499","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Friedrich Sellow; b.1789; d.1831; Sellow","s.n.",NA,"Brasil",NA,"NHMUK:ecatalogue:4214892",NA,NA,NA,NA,NA,NA,"(Lam.) Traub",NA,"1815",NA,NA,NA,"-53.08982","-10.773109",NA,NA,"Luciano Paganucci de Queiroz; Universidade Estadual de Feira de Santana; Departamento de Ciências B",NA,NA,"1984","10","01","-53.08982","-10.773109",NA,NA,NA,NA
"220","2016-08-23 09:45:19-03","NHMLondon","NHM-LONDON-BOT","BM000099500","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Friedrich Sellow; b.1789; d.1831; Sellow","374",NA,"Brasil",NA,"NHMUK:ecatalogue:4214894",NA,NA,NA,NA,NA,NA,"(Lam.) Traub",NA,"1815",NA,NA,NA,"-53.08982","-10.773109",NA,NA,"Luciano Paganucci de Queiroz; Universidade Estadual de Feira de Santana; Departamento de Ciências B",NA,NA,"1984","11","12","-53.08982","-10.773109",NA,NA,NA,NA
"221","2016-08-23 09:45:19-03","NHMLondon","NHM-LONDON-BOT","BM000099502","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Friedrich Sellow; b.1789; d.1831; Sellow","978",NA,"Brasil",NA,"NHMUK:ecatalogue:4214899",NA,NA,NA,NA,NA,NA,"(Lam.) Traub",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,"Luciano Paganucci de Queiroz; Universidade Estadual de Feira de Santana; Departamento de Ciências B",NA,NA,"1984","11","12","-53.08982","-10.773109",NA,NA,NA,NA
"222","2016-12-19 13:51:31-02","PERD","PERD","608","S","Plantae","Leguminosae-Pap","Camptosema","isopetalum","Camptosema isopetalum",NA,"Bortoluzzi, RLC; Sr. Waldemar; Rogério.","665",NA,"Brasil",NA,NA,"Liana do lado direito da estrada após trilha da Garapa Torta, direção Trilha da Garapa Torta-Trilha da Lagoa do Meio.",NA,"MG","Parque Estadual do Rio Doce, Estrada que corta o Parque.",NA,NA,"Taub.",NA,"1999","05","21","Marliéria","-42.7322006225586","-19.7122001647949","28215","auto","Bortoluzzi, RLC",NA,NA,"1999","09",NA,NA,NA,NA,NA,NA,NA
"223","2019-11-01 14:58:45-03","UnB","UB","141046","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Belém, RP","1592","Southern America","Brasil",NA,NA,"Frutos verdes.; Arbusto 2m.",NA,"Minas Gerais","Margem da Rodovia Nanuque-Teófilo Otoni","Dicotyledoneae",NA,"(Lam.) Taub.",NA,"1965","08","14",NA,NA,NA,NA,NA,"Del'Arco, MR",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-01 14:58:45-03","UnB","UB","141047","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Leoni, LS","291","Southern America","Brasil",NA,NA,"Corola vermelha.; Trepadeira.",NA,"Minas Gerais","Rio Carangola","Dicotyledoneae",NA,"(Lam.) Taub.",NA,"1988","05","29","Carangola","-42.016667","-20.716667",NA,NA,NA,NA,NA,NA,NA,NA,"-42.016667","-20.716667",NA,NA,NA,NA
"225","2019-11-01 14:58:45-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Gomes, MS","IFN-2932002.1","Southern America","Brasil",NA,NA,"Conglomerado PI_293. Subunidade 2. Subparcela 1. Indivíduo 4.&nf;F8 - Avaliação da regeneração natural; Arbusto. Flor vermelha. Fruto imaturo de dimensões 6-7, cor externa verde consistência externa seca","UB0128216","Piauí",NA,"Dicotyledoneae",NA,"(Lam.) Taub.","UB0128216","2017","07","19","Uruçuí","-44.466672","-7.944411",NA,NA,"Oliveira, ALR; Santiago, DS",NA,NA,"2017","09","12","-44.466672","-7.944411",NA,NA,NA,NA
"226","2019-11-01 14:58:45-03","UnB","UB","141048","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Barreto, M","1405","Southern America","Brasil",NA,NA,"Flor vermelha.; Trepadeira.",NA,"Minas Gerais","Fazenda da Cachoeira","Dicotyledoneae",NA,"(Lam.) Taub.",NA,"1935","07","06","Tombos","-42.0228004455566","-20.9046993255615","16749","auto","Del'Arco, MR",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-21 10:05:02-03","IBt","SP","51925","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Heringer, EP","1414",NA,"Brasil",NA,NA,NA,"SP026170","Minas Gerais","Estação Experimental de Coronel Pacheco",NA,NA,"(Lam.) Taub.","SP026170","1944","06","13","Coronel Pacheco","-43.2655982971191","-21.5877990722656","10350","auto","Del'Arco, M",NA,NA,"1984","10",NA,NA,NA,NA,NA,NA,NA
"228","2019-11-21 10:05:02-03","IBt","SP","37630","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Mello Barreto","5687",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","SAnta Isabel, sujo",NA,NA,"(Lam.) Taub.",NA,"1933","06","05","Leopoldina","-42.6431007385254","-21.5319004058838","26325","auto","Del'Arco, M",NA,NA,"1984","10",NA,NA,NA,NA,NA,NA,NA
"229","2014-06-03 11:09:52-03","GH","HU-HERB","GH 00589101","PreservedSpecimen","Plantae","Fabaceae","Camptosema","erythrinoides","Camptosema erythrinoides","Syntype","L. Riedel",NA,"South America","Brazil","Sheet",NA,NA,NA,"Rio de Janeiro","R. Janeiro et Macahé",NA,NA,"Bentham",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2014-09-23 10:57:43-03","G","G","G00364817","S","Plantae","Fabaceae","Cratylia","isopetala","Cratylia isopetala","SYNTYPUS of Camptosema erythrinoides Benth.","Blanchet, J. S.","33","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00364817","Rio de Janeiro",NA,NA,NA,"(Lam.) L. P. Queiroz",NA,"1831",NA,"00",NA,"-42.9125","-22.48222222",NA,NA,"Queiroz, L. P.",NA,NA,"2001","01","01","-42.9125","-22.48222222",NA,NA,NA,NA
"231","2014-09-23 10:57:43-03","G","G","G00364871","S","Plantae","Fabaceae","Cratylia","isopetala","Cratylia isopetala","SYNTYPUS of Camptosema erythrinoides Benth.","Martius, C. F. P.","242","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00364871",NA,NA,NA,NA,"(Lam.) L. P. Queiroz",NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,"Queiroz, L. P.",NA,NA,"2001","01","01","-53.08972222","-10.77305556",NA,NA,NA,NA
