"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex","typeStatus"
"655","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","B. M. Torke & R. Gonzáles","672","2009","6","4","South America","Bolivia","La Paz","Iturralde. Pampas del Madidi area of the middle reaches of the Rio Madidi basin: Campamento Permanente on the N shore of the Rio Madidi, ca. 15.6 linear km NE of the confluence with the Rio Enatahua (Rio Inambari according to one guide), pampas toward the tractor track","-67.6448","-12.8532",NA,"See US # 3677588 (BC 01319454)",NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"163",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"656","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15146","1966","4","20","South America - Neotropics","Brazil","Goias","Serrao Morcêgo, Côrrego Estrema, ca. 42 km NE of Formosa.",NA,NA,NA,NA,NA,NA,"Joyal, E.",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"657","2020-09-12 05:00:02-03","US","US","3670189","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","M. S. Ferrucci, J. Coulleri, M. Dematteis & J. Urdampilleta","3124","2013","7","18","South America - Neotropics","Bolivia","Santa Cruz","Cordillera, 22.4 km NE de Limoncito, por ruta 7, camino a Bermejo.","-63.5331","-18.1675",NA,NA,NA,NA,"Ferrucci, M. S.",NA,"1325",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"658","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","C. A. Cid Ferreira, J. Lima, J. Guedes & J. Coêlho","4741","1984","6","23","South America - Neotropics","Brazil","Rondônia","Mun. de Cacoal, BR 364, rodovia Cuiabá-Porto Velho, km 234, ao Norte da cidade, morro da Torre da EMBRATEL.","-61.98","-11.2",NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"659","2020-09-12 05:00:02-03","US","US","3444122","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","T. J. Killeen & J. Surubi","7254","1994","11","25","South America - Neotropics","Bolivia","Santa Cruz","Camino de Concepción a San Antonio de Lomerio. A 30 km al S de Concepción.","-61.9831","-16.3667",NA,"US, USZ",NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Nuflo de Chávez","500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"660","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15856","1966","5","14","South America - Neotropics","Brazil","Distrito Federal","Brasília, ca. 30 km NE.",NA,NA,NA,NA,NA,NA,"Joyal, E.",NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"661","2020-09-12 05:00:02-03","US","US","3339456","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","R. d. Michel & S. G. Beck","1234","1993","9","16","South America - Neotropics","Bolivia","Beni","Prov. Gral. Ballivián, 35 km de Santa Rosa hacia el rio Yata, pasando El Rosario.",NA,NA,NA,NA,NA,NA,"Michel, R. de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"662","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","M. Saldias-P.","724","1989","8","26","South America - Neotropics","Bolivia","Santa Cruz","Prov. Andres Ibañez. La Miel, 17 km WSW (línea recta) del centro de Santa Cruz.","-63.35","-17.8",NA,NA,NA,NA,"Daly, D. C.",NA,"460",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"663","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","B. A. Krukoff","2063","1933","4","18","South America - Neotropics","Brazil","Goias","Upper Rio Tocantins, near Boa Vista.",NA,NA,NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"664","2020-09-12 05:00:02-03","US","US","1484289","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","L. Riedel","1091","1827","7",NA,"South America - Neotropics","Brazil","Mato Grosso","Cuyabá [Cuiabá].",NA,NA,NA,NA,"US01288773","US01288773_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"665","2020-09-12 05:00:02-03","US","US","2544346","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","E. P. Heringer","9276","1963","8","10","South America - Neotropics","Brazil","Distrito Federal","Rio Prêto, Brasília.",NA,NA,NA,NA,"US01288764","US01288764_01","Smith, Anthony J.; Smith, L. B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"666","2020-09-12 05:00:02-03","US","US","3352685","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","F. M. Freire et al.","4220","1985","8","8","South America - Neotropics","Brazil",NA,"Crotolândia, Povoado de Tataira.",NA,NA,NA,NA,"US01288776","US01288776_01","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"667","2020-09-12 05:00:02-03","US","US","2572213A","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","H. S. Irwin & T. R. Soderstrom","5492","1964","8","23","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US01288755","US01288755_01","Prance, G. T.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"668","2020-09-02 16:39:30-03","Cenargen","CEN","103226","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Anderson Cássio Sevilha","6333","2016","12","08",NA,"Brasil","MG","Sítio 10. Ponto 2.","-42.779444","-15.388611","Exsicatas","Projeto Bem Diverso.","CEN00103226","CEN00103226","A. C. Servilha","RUBELITA","990","990",NA,NA,"-42.779444","-15.388611","2016","12",NA,NA,NA,NA,"5",NA,NA
"669","2020-09-02 16:39:30-03","Cenargen","CEN","107524","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Natália Rodrigues Bijos","339","2017","06","28",NA,"Brasil","TO","Conglomerado: TO-605. Subunidade 4, subparcela 8, indivíduo 29.","-47.34","-12.24","Unicata","Projeto Inventário Florestal Nacional (IFN). Árvore com 11 m de altura e 16,5 cm de DAP, base do tipo reta. Fuste de casca externa grossa, com depressões pequenas irregulares e de cor cinza amarelada.","CEN00107524","CEN00107524","J. B. Bringel","CONCEICAO DO TOCANTINS",NA,NA,NA,NA,"-47.34","-12.24","2017","11",NA,NA,NA,NA,"1",NA,NA
"670","2020-09-02 16:39:30-03","Cenargen","CEN","17919","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Taciana Barbosa Cavalcanti","1060","1992","03","09",NA,"Brasil","GO","2 km ao norte do antigo aeroporto do canteiro de obras da UHE Serra da Mesa.","48.3833333","-13.466666","Exsicatas","Frutos na carpoteca.","CEN00017919","CEN00017919","J. B. Pereira","MINACU","550","550",NA,NA,"48.3833333","-13.466666","2016","07",NA,NA,NA,NA,"5",NA,NA
"671","2020-09-02 16:39:30-03","Cenargen","CEN","27779","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Bruno Machado Teles Walter","3136","1996","02","08",NA,"Brasil","GO","BR - 153, aproximadamente 8 km antes de Uruaçú, no sentido Brasília - Belém. Beira da estrada","-48.971388","-14.714444","Exsicatas","Árvore copa larga. Fruto na carpoteca. Área de influência do AHE Serra da Mesa.","CEN00027779","CEN00027779","J. B. Pereira","BARRO ALTO","480","480",NA,NA,"-48.971388","-14.714444","2016","07",NA,NA,NA,NA,"3",NA,NA
"672","2020-09-02 16:39:30-03","Cenargen","CEN","45998","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","N. G. Jesus - ALCB","800","2000","02","01",NA,"Brasil","BA","Fazenda Inhuma.","-43.951111","-12.019444","Exsicatas","Árvore de cerca de 12 m alt., CAP 100 cm.. Folíolos cartáceos, discolores, tomentosas. Frutos cápsulas ferrugíneas; sementes aladas. Doação do Projeto Flora da Bahia. Herbário Alexandre Leal Costa - ALCB (46000). Projeto Financiado pelo CNPq.","CEN00045998","CEN00045998","M. L. Guedes","BARREIRAS","440","440",NA,NA,"-43.951111","-12.019444","2000","02",NA,NA,NA,NA,"1",NA,NA
"673","2020-09-02 16:39:30-03","Cenargen","CEN","54473","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Anderson Cássio Sevilha","3064","2003","08","25",NA,"Brasil","GO","Fazenda Itú (Sr. Felipe). Ponto 3.","-46.723888","-14.539166","Exsicatas","Guias de néctar vináceo. (Det. in dupl.).","CEN00054473","CEN00054473","M. S. Ferrucci","ALVORADA DO NORTE","491","491",NA,NA,"-46.723888","-14.539166","2013","01",NA,NA,NA,NA,"4",NA,NA
"674","2020-09-02 16:39:30-03","Cenargen","CEN","55256","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Aécio Amaral-Santos","2329","2004","03","12",NA,"Brasil","GO","Saída da Fazenda dos Alagoanos, em direção à Estiva, beira da estrada.","-46.596111","-13.648055","Exsicatas","Frutos na carpoteca.","CEN00055256","CEN00055256","J. M. Rezende","SAO DOMINGOS",NA,NA,NA,NA,"-46.596111","-13.648055","2004","05",NA,NA,NA,NA,"3",NA,NA
"675","2020-09-02 16:39:30-03","Cenargen","CEN","61691","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Anderson Cássio Sevilha","4509","2005","05","27",NA,"Brasil","MG","Assentamento Americana, cerrado de coleta de pequi. Ponto 2.","-42.974722","-16.358611","Exsicatas","Fruto na carpoteca.","CEN00061691","CEN00061691","M. S. Ferrucci","GRAO MOGOL","949","949",NA,NA,"-42.974722","-16.358611","2013","01",NA,NA,NA,NA,"4",NA,NA
"676","2020-09-02 16:39:30-03","Cenargen","CEN","97729","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Anderson Cássio Sevilha","5561","2015","10","25",NA,"Brasil","MA","Parque Nacional Chapada das Mesas. Divisa Oeste. Fazenda do Sr. Raimundo, pai do Antônio mateiro da brigada do ICMBio.","-47.3975","-7.1377777","Exsicatas",NA,"CEN00097729","CEN00097729","A. C. Servilha","CAROLINA",NA,NA,NA,NA,"-47.3975","-7.1377777","2015","11",NA,NA,NA,NA,"4",NA,NA
"677","2020-09-02 16:39:30-03","Cenargen","CEN","100704","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Terezinha Aparecida Borges Dias","686","1993","07","30",NA,"Brasil","GO","Margem esquerda do rio Corumbá, cerca de 1 Km a montante da barragem da UHE Corumbá.","-48.533333","-17.983333","Exsicatas","Sépalas verde com manchas vinácea. Pétalas face externa esverdeada e face interna vinho, anteras castanha. Filetes verde.","CEN00100704","CEN00100704",NA,"CALDAS NOVAS",NA,NA,NA,NA,"-48.533333","-17.983333",NA,NA,NA,NA,NA,NA,"2",NA,NA
"678","2020-09-02 16:39:30-03","Cenargen","CEN","103748","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Anderson Cássio Sevilha","6800","2017","03","23",NA,"Brasil","MG","Sítio 17. Ponto 7.","-42.318333","-15.455833","Exsicatas","Várzea. Projeto Bem Diverso.","CEN00103748","CEN00103748","A. C. Servilha","VARGEM GRANDE DO RIO PARDO","798","798",NA,NA,"-42.318333","-15.455833","2017","03",NA,NA,NA,NA,"2",NA,NA
"679","2020-09-02 16:39:30-03","Cenargen","CEN","22393","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Terezinha Aparecida Borges Dias","426","1993","02","12",NA,"Brasil","GO","Pela estrada de acesso a UHE Corumbá, a 2,7 km antes do portão de acesso à obra.","-48.566666","-18","Exsicatas",NA,"CEN00022393","CEN00022393","D. M. S. Rocha","CALDAS NOVAS","640","640",NA,NA,"-48.566666","-18.0","1993","02",NA,NA,NA,NA,"2",NA,NA
"680","2020-09-02 16:39:30-03","Cenargen","CEN","109286","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Romulo Ewerton Gomes Sousa - IFN","772","2018","04","12",NA,"Brasil","GO","Conglomerado GO-357. Subunidade 01, subparcela 10, indíviduo 20.","-48.78","-15.48","Exsicatas","Inventário Florestal Nacional (IFN). Árvore com 27,8 cm de DAP, base dilatada. Frutos imaturos, com dimensões de 8x10cm, de forma globosa e consistência externa carnosa, possui polpa. Fuste de casca externa marrom, grossa, laminada, desprendimento de placas lenhosas, casca interna amarela.","CEN00109286","CEN00109286","E. B. A. Dias & J. B. Bringel","VILA PROPÍCIO",NA,NA,NA,NA,"-48.78","-15.48","2018","05",NA,NA,NA,NA,"3",NA,NA
"681","2020-09-02 16:39:30-03","Cenargen","CEN","113523","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Aécio Amaral-Santos","3165","2009","09","18",NA,"Brasil","TO","Estrada vicinal Palmeirante - TO 010, oeste da cidade, saída pelo posto de gasolina.","-47.943611","-7.8130555","Exsicatas",NA,"CEN00113523","CEN00113523","A. A. Santos & J. B. Pereira","PALMEIRANTE","181","181",NA,NA,"-47.943611","-7.8130555","2009","09",NA,NA,NA,NA,"2",NA,NA
"682","2020-09-02 16:39:30-03","Cenargen","CEN","113908","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","D. R. Romão - UB","113","2017","10","23",NA,"Brasil","GO","Área de ampliação do Parque Nacional da Chapada dos Veadeiros.","-46.991388","-13.952222","Exsicatas","Floresta de encosta presente no corredor Chapada dos Veadeiros e Vão Paranã, mata decídua. Doação Herbário UB.","CEN00113908","CEN00113908","N. R. Oliveira","NOVA ROMA","618","618",NA,NA,"-46.991388","-13.952222","2017","10",NA,NA,NA,NA,"1",NA,NA
"683","2020-09-02 16:39:30-03","Cenargen","CEN","114890","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Gustavo Henrique Lima da Silva - IFN","2428","2018","09","13",NA,"Brasil","MS","Conglomerado: MS-93. Subunidade 4, subparcela 1, indivíduo 20.","-53.46","-18.36","Exsicatas","Projeto Inventário Florestal Nacional (IFN). Árvore com 8,0m de altura, 6,8cm de DAP. Tipo base reta. Fuste de casca externa marrom claro, interna verde claro, fina, áspera, desprendimento placas lenhosas, odor de corte vargem.","CEN00114890","CEN00114890","F. B. Passos","ALCINOPOLIS",NA,NA,NA,NA,"-53.46","-18.36","2018","12",NA,NA,NA,NA,"4",NA,NA
"684","2020-09-02 16:39:30-03","Cenargen","CEN","24687","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Bruno Machado Teles Walter","2745","1995","10","08",NA,"Brasil","GO","Estrada da fazenda Praia Grande à fazenda Palmeiras do Maranhão, cerca de 8 km ao norte do Córrego Praia Grande.",NA,NA,"Exsicatas","Frutos imaturos verde. Futuro reservatório do AHE Serra da Mesa.","CEN00024687","CEN00024687","B. M. T. Walter","CAMPINACU","490","490",NA,NA,"-4840000.0","-1395000.0","1995","10",NA,NA,NA,NA,"3",NA,NA
"685","2020-09-02 16:39:30-03","Cenargen","CEN","3247","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Ghillean Tolmie Prance","26129","1979","06","09",NA,"Brasil",NA,"Vicinity of Acurizal.","-57.533333","-17.866666","Exsicatas","Tree 10m x 25 cm diam. fruit brow. fruit separate,. Doação - The New York Botanical Garden - Instituto Nacional de Pesquisas da Amazônia - State of Mato Grosso. Field work carried out in collaboration with The New York Zoological Society, The Instituto Brasileiro de Desenvolvimento Florestal and The Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq).","CEN00003247","CEN00003247","B. M. T. Walter",NA,NA,NA,NA,NA,"-57.533333","-17.866666","2015","01",NA,NA,NA,NA,"1",NA,NA
"686","2020-09-02 16:39:30-03","Cenargen","CEN","65722","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Aécio Amaral-Santos","455","1999","09","01",NA,"Brasil","GO","Rodovia GO 237, sentido Uruaçú - Niquelândia, entrada para Estância Lago Sul, 1,5 km.",NA,"-14.510277","Exsicatas","Corola interno bordeaux, externa verde. Estames verde. Área de influência da UHE Serra da Mesa.","CEN00065722","CEN00065722","A. A. Santos","NIQUELANDIA",NA,NA,NA,NA,"-4894250.0","-14.510277","1999","08",NA,NA,NA,NA,"2",NA,NA
"687","2020-09-02 16:39:30-03","Cenargen","CEN","65628","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Aécio Amaral-Santos","318","1998","10","20",NA,"Brasil","GO","Margem esquerda da rodovia 237, a 3 km da Polícia Militar Rodoviária, sentido Uruaçú - Niquelândia.",NA,NA,"Exsicatas","Área de influência da UHE Serra da Mesa.","CEN00065628","CEN00065628","A. A. Santos","URUACU",NA,NA,NA,NA,"-4904528.0","-1454722.0","1998","10",NA,NA,NA,NA,"4",NA,NA
"688","2020-09-02 16:39:30-03","Cenargen","CEN","67800","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Glocimar Pereira-Silva","12058","2007","07","17",NA,"Brasil","TO","Portaria principal do canteiro de obra CSSC.","-48.233888","-12.789722","Exsicatas","Pétals vináceas na parte adaxial, verdes na parte abaxial, anteras creme, filete e estilete verde claro. Área de influência direta (canteiro).","CEN00067800","CEN00067800",NA,"PARANA","260","260",NA,NA,"-48.233888","-12.789722",NA,NA,NA,NA,NA,NA,"4",NA,NA
"689","2020-09-02 16:39:30-03","Cenargen","CEN","72457","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Aécio Amaral-Santos","3007","2008","08","27",NA,"Brasil","TO","Cerca de 5 km L de Palmeirante.","-47.943611","-7.8130555","Unicata","Pétalas amarelas por fora e vinácea por dentro.","CEN00072457","CEN00072457","A. A. Santos","PALMEIRANTE","181","181",NA,NA,"-47.943611","-7.8130555","2008","08",NA,NA,NA,NA,"1",NA,NA
"690","2020-09-02 16:39:30-03","Cenargen","CEN","72498","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Aécio Amaral-Santos","3056","2008","09","01",NA,"Brasil","TO","Fazenda Canto Grande.","-47.821388","-7.4711111","Unicata",NA,"CEN00072498","CEN00072498","A. A. Santos","FILADELFIA","200","200",NA,NA,"-47.821388","-7.4711111","2008","08",NA,NA,NA,NA,"1",NA,NA
"691","2020-09-02 16:39:30-03","Cenargen","CEN","87492","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","João Benedito Pereira","204","2010","08","18",NA,"Brasil","TO","Estrada antiga que liga Palmeirante à TO - 010.","-47.946944","-7.8061111","Exsicatas","Área de influência indireta.","CEN00087492","CEN00087492","J. B. Pereira","PALMEIRANTE","211","211",NA,NA,"-47.946944","-7.8061111","2010","08",NA,NA,NA,NA,"2",NA,NA
"692","2020-09-02 16:39:30-03","Cenargen","CEN","94099","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Gustavo Martinelli","18530","2015","05","27",NA,"Brasil","MT","Fazenda do Sr. Milton Leão, próximo da divisa com o SESC Serra Azul.","-55.680555","-14.473611","Exsicatas","(Frutos na carpoteca). Afloramento de arenito com Vellozia. Heliófila; folhas verdes discolores; sementes alvacentas com alas alvas; usado para fabricação de sabão. RB carpo 7887.. Doação Jardim Botânico do Rio de Janeiro - RB 625306.","CEN00094099","CEN00094099","Elsie F. Guimarães & T. S. Mendes","ROSARIO OESTE","331","331",NA,NA,"-55.680555","-14.473611","2015","08",NA,NA,NA,NA,"1",NA,NA
"693","2020-09-02 16:39:30-03","Cenargen","CEN","99366","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Glocimar Pereira-Silva","13641","2008","08","29",NA,"Brasil","TO","Estrada Itacajá - Goiatins, km 19.","-47.692777","-8.2386111","Exsicatas","Área de influência indireta. Germoplasma obtido de 5 indivíduos.","CEN00099366","CEN00099366",NA,"GOIATINS","250","250",NA,NA,"-47.692777","-8.2386111",NA,NA,NA,NA,NA,NA,"3",NA,NA
"694","2020-09-02 16:39:30-03","Cenargen","CEN","30362","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","A.St.-Hil.","Glocimar Pereira-Silva","3689","1996","09","30",NA,"Brasil","BA","Rodovia Carinhanha/BA - Montalvanha/MG km 4.","-43.7649993896484","-14.3046998977661","Exsicatas","Germoplasma coletado de 7 árvores. Fruto na carpoteca.","CEN00030362","CEN00030362","G. Pereira-Silva","CARINHANHA","500","500","73990","auto","-4380000.0","-1426667.0",NA,NA,NA,NA,NA,NA,"5",NA,NA
