"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"453","2008-05-27 22:02:00-03","MO","MOBOT","307303","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","David R. Brunner","1985","11","16","South America","Paraguay",NA,NA,NA,NA,"Brunner 1475",NA,NA,"Cambess.","B.K. Holst (MO)","Amambay",NA,"Parque Nacional Cerro Cora. Cerrado vegetación al lado el camino entre la administración y el lugar de camping. Bosque bajo abierto sobre suelo arenoso.","-56.06666","-22.63333",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-27","3",NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","308906","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","William J. Hahn","1983","11","1","South America","Paraguay",NA,NA,NA,NA,"Hahn 1716",NA,NA,"Cambess.","B.K. Holst (MO)","Amambay",NA,"Parque Nacional Cerro Corá. Open savanna area dominated by Butia, Gochnatia, Anadenanthera, Styrax.","-56.08333","-22.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-71","5",NA
"455","2008-05-27 22:02:00-03","MO","MOBOT","309029","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","William J. Hahn|et al.","1983","3","18","South America","Paraguay",NA,NA,NA,NA,"Hahn 1199",NA,NA,"Cambess.","B.K. Holst (MO)","Amambay",NA,"Parque Nacional Cerro Cora. Cerrado vegetation; open field with trees of Gochnatia and Anadenanthera. Soil pale sand.","-56.08333","-22.66666",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-16","11",NA
"456","2008-05-27 22:02:00-03","MO","MOBOT","310666","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Elsa M. Zardini|et al.","1988","1","5","South America","Paraguay",NA,NA,NA,NA,"Zardini 4051",NA,NA,"Cambess.","B.K. Holst (MO)","Amambay",NA,"Parque Nacional Cerro Corá, Cerrado. Camino al monumento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-1","2",NA
"457","2008-05-27 22:02:00-03","MO","MOBOT","3203261","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","VAVREK","1981","1","23","South America","Paraguay",NA,NA,NA,NA,"VAVREK 148",NA,NA,"Cambess.","B.K. Holst",NA,NA,"Parque Nacional Cerro Cora, camino al area Historica. km al S.O. y 2 k de la Administracion .",NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2008-05-27 22:02:00-03","MO","MOBOT","3203412","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Steven Ginzbarg","1987",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Ginzbarg 557",NA,NA,"Cambess.","B.K.Holst","Amambay",NA,"Pq. Nac. Cerro Corá. 1 km al O de la rotunda y ca. 2 km al Se de Ruta 5. Entrada a Aceite'i, Cancha Cue . Cerrado.","-56.03333","-22.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2016-01-27 15:20:00-02","MO","MOBOT","3203620","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Kiyoko Deguchi|Shunsuke Tsugaru","1987","3","10","South America","Paraguay",NA,NA,NA,NA,"Deguchi B-1691",NA,NA,"Cambess.","B.S. Amorim","Amambay",NA,"Cerro Cora, Pedro Juan Caballéro.",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"460","2008-05-27 22:02:00-03","MO","MOBOT","3203940","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Nélida Soria","1991",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Soria Rey 4675",NA,NA,"Cambess.","B.K.Holst","Amambay",NA,"En El campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2009-10-17 07:00:00-03","MO","MOBOT","3204057","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Nélida Soria","1991",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Soria Rey 4822a",NA,NA,"Cambess.","B.K.Holst",NA,NA,"Cerrado a 8 km NE del Casco de la Estancia. En el campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2009-12-05 05:17:00-02","MO","MOBOT","3204152","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","1990",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Hatschbach 54524",NA,NA,"Cambess.","M. Sobral","Goiás",NA,"Rod. Go-118, Corrego das Brancas. Mun. S. Joáo da Alianca. Goias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2009-07-09 17:05:00-03","MO","MOBOT","3204238","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Gert G. Hatschbach","1992",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Hatschbach 56257",NA,NA,"Cambess.","G.Hatschbach","Goiás",NA,"Niquelandia, km17 da rodovia para Colinas do Sul, Goias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2016-01-27 15:11:00-02","MO","MOBOT","3204307","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Ezechias P. Heringer|Carlos T. Rizzini","1979","8","30","South America","Brazil",NA,NA,NA,NA,"Heringer 17424",NA,NA,"Cambess.","B.S. Amorim","Minas Gerais",NA,"Coleta efetuada entre Brasilia, Joso Pinheiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"465","2009-12-04 16:24:00-02","MO","MOBOT","3204348","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Gert G. Hatschbach|J.M. Silva","1987",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Hatschbach 51565",NA,NA,"Cambess.","M. Sobral","Mato Grosso do Sul",NA,"Bela Vista, rod. Para Caracol, Mato Grosso do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2014-04-10 08:47:00-03","MO","MOBOT","3205865","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Timothy J. Killeen","1985","10","31","South America","Bolivia",NA,NA,NA,NA,"Killeen 1344",NA,NA,"Cambess.","B. K. Holst (SEL)","Santa Cruz","Nuflo de Chavez","Est. Las Madres, 13 km N of Concepcion. Eroded tertiary planation surface overlying precambrian shield; mosaic of semideciduous froest, savanna forest and savanna wetland.","-62","-16",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"467","2016-01-27 15:09:00-02","MO","MOBOT","3206066","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","James A. Ratter","1972","9","22","South America","Brazil",NA,NA,NA,NA,"Ratter 2487",NA,NA,"Cambess.","B.S. Amorim","Goiás",NA,"Region of Fazenda Lagoa Santa, Nr Padre Bernardo. About 140 km N of Brasilia.","-48.5833333","-15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"468","2016-01-27 15:13:00-02","MO","MOBOT","3206554","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","James A. Ratter","1983","11","10","South America","Brazil",NA,NA,NA,NA,"Ratter 4817",NA,NA,"Cambess.","B.S. Amorim","São Paulo",NA,"Floresta de Angatuba. Instituto Florestal de SP.","-48.4166667","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"469","2016-01-27 15:03:00-02","MO","MOBOT","3206582","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Ezechias P. Heringer","1980","10","18","South America","Brazil",NA,NA,NA,NA,"Heringer 17950",NA,NA,"Cambess.","B.S. Amorim","Distrito Federal",NA,"Catetinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"470","2016-01-27 15:07:00-02","MO","MOBOT","3207560","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Maria M. Arbo|Renato de Mello-Silva|Joao Vicente","1992","11","27","South America","Brazil",NA,NA,NA,NA,"Arbo 5340",NA,NA,"Cambess.","B.S. Amorim","Bahia","Gentio do Ouro","Alrededores de Santo Inacio y Hasta 9 km al N, camino a Xique-Xique. Serra do Acurua.","-42.7333333","-11.0833333",NA,"500.00000000","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"471","2015-01-19 16:04:00-02","MO","MOBOT","3208171","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Tadashi Sano","1981","11","5","South America","Paraguay",NA,NA,NA,NA,"Sano 144",NA,NA,"Cambess.","B.K. Holst","Amambay",NA,"Pedro Juan Caballero, a planin 30 km. E from Pedro Juan Cabalbro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2009-07-17 07:39:00-03","MO","MOBOT","3208386","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Émile Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Hassler 7763",NA,NA,"Cambess.","B.K. Hoslt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2009-12-04 21:27:00-02","MO","MOBOT","3401267","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Gert G. Hatschbach|Aurelio Schinini|J.M. Silva","1996",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Hatschbach 65123",NA,NA,"Cambess.","L. R. Landrum","Bahia",NA,"Macaubas, estrada para Canatiba, subida para a Serra Poção, próximo ao alto (mun. Macaúbas).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2011-03-02 12:54:00-03","MO","MOBOT","3414434","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Vinicius C. Souza|et al.","1996","1","27","South America","Brazil",NA,NA,NA,NA,"Souza 10664",NA,NA,"Cambess.",NA,"São Paulo",NA,"Angatuba, estrada para Itatinga a ca. 22 m de Angatauba.","-48.51833","-23.35805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2014-04-10 09:30:00-03","MO","MOBOT","935403","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Timothy J. Killeen|Mario Saldias P.|E. Gutiérrez","1993","10","30","South America","Bolivia",NA,NA,NA,NA,"Killeen 5955",NA,NA,"Cambess.","B. K. Holst (SEL)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Pampa Los Fierros. Cerrado, atrás del primer bosque alto.","-60.8411111","-14.6166667",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"476","2014-04-10 09:08:00-03","MO","MOBOT","936403","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","R.C. Quevedo|E. Gutiérrez|Timothy J. Killeen","1993","11","12","South America","Bolivia",NA,NA,NA,NA,"Quevedo Sopepí 2516",NA,NA,"Cambess.","B. K. Holst (SEL)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Flor De Oro. Sabana inundada.","-61.0347222","-13.5519444",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"477","2014-04-10 09:04:00-03","MO","MOBOT","936422","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Bonifacio Mostacedo C.|H. Gonzáles|Juan Surubí|Pablo Solíz","1994","6","9","South America","Bolivia",NA,NA,NA,NA,"Mostacedo C. 2155",NA,NA,"Cambess.","B. Holst (SEL)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Serranía de Huanchaca I. Pista Noel Kempff m. Parcela permanente en cerrado. Cerrado abierto con Curatella sp., Davilla grandiflora, Guttiferae, Vochysiaceae y gramíneas.","-60.8127778","-13.9152778",NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"478","2014-04-10 09:28:00-03","MO","MOBOT","938600","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Timothy J. Killeen|Mario Saldias P.|René Guillén V.|E. Gutiérrez|M. Menacho","1993","10","17","South America","Bolivia",NA,NA,NA,NA,"Killeen 5616",NA,NA,"Cambess.","B. K. Holst (SEL)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Pampa Los Fierros. Campo cerrado con arboles de hasta 18 m de alto, recien quemado (90 dias), estrato graminoide denso.","-60.3958333","-14.8113889",NA,"225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"479","2015-09-10 13:13:00-03","MO","MOBOT","940620","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Bonifacio Mostacedo C.|Luzmila Arroyo P.|S. Cabrera|H. Gonzáles|Juan Surubí","1994","5","12","South America","Bolivia",NA,NA,NA,NA,"Mostacedo C. 1665",NA,NA,"Cambess.","B. K. Holst (SEL)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. 1,5 km al S de la Pista Noel Kempff Mercado. Vegetacion cerrado alto. Ecotono entre bosque alto y sabana arbolada (cerrado abierto). Suelo rojizo, arcillo arenoso.","-60.8144444","-13.9061111",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"480","2014-04-10 09:37:00-03","MO","MOBOT","979740","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Timothy J. Killeen|T. Grinwood","1995","11","3","South America","Bolivia",NA,NA,NA,NA,"Killeen 7829",NA,NA,"Cambess.","B. K. Holst (SEL)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca I. Campo cerrado cerca la Pista.","-60.40222","-14.81444",NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"481","2013-10-11 12:24:00-03","MO","MOBOT","979847","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","A. Rodríguez O.|et al.","1995","11","3","South America","Bolivia",NA,NA,NA,NA,"Rodríguez Olmos 632",NA,NA,"Cambess.","B. Holst (SEL)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, Huanchaca I, desde pequeñas islas de bosques hasta campo cerrado.","-60.81277","-13.89861",NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"482","2013-10-11 12:24:00-03","MO","MOBOT","979859","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","A. Rodríguez O.|et al.","1995","11","3","South America","Bolivia",NA,NA,NA,NA,"Rodríguez Olmos 643",NA,NA,"Cambess.","B. Holst (SEL)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, Huanchaca I, desde pequeñas islas de bosques hasta campo cerrado.","-60.81277","-13.89861",NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"483","2013-03-29 05:29:00-03","MO","MOBOT","1721596","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","canescens","Myrcia canescens","Israel G. Vargas C.|Robin B. Foster|Peña, Marc|Alfredo F. Fuentes|Narel Paniagua Zambrana","1999","9","30","South America","Bolivia",NA,NA,NA,NA,"Vargas Caballero 3942",NA,NA,"O. Berg","M.L. Kawasaki","Santa Cruz","Velasco","Parque Nal. Noel Kempff Mercado. Meseta de Huanchaca, 15 km al W de la Estación Los Fierros. Campo rupestre, compo abierto con afloramiento rocoso, mediana pendiente y con arbustos ralos","-60.7613889","-14.5583333",NA,"650.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"484","2009-07-17 14:12:00-03","MO","MOBOT","3203801","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","canescens","Myrcia canescens","Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","11","12","South America","Brazil",NA,NA,NA,NA,"Irwin 10204",NA,NA,"O. Berg","D. Legrand","Distrito Federal",NA,"Cerrado slopes, near creek, Parque Municipal do Gama.",NA,NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2009-12-05 05:17:00-02","MO","MOBOT","3226324","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","canescens","Myrcia canescens","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","1991","11","7","South America","Brazil",NA,NA,NA,NA,"Hatschbach 55872",NA,NA,"O. Berg",NA,"Goiás",NA,"Sao Gabriel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2015-09-10 13:21:00-03","MO","MOBOT","935207","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","canescens","Myrcia canescens","René Guillén V.|G. Salvatierra","1994","10","13","South America","Bolivia",NA,NA,NA,NA,"Guillén Villarroel 2311",NA,NA,"O. Berg","B.K. Holst (SEL)","Santa Cruz","Velasco","Campamento EL REFUGIO. En la primera loma camino a la meseta. En bosque siempre verde.","-60.7613889","-14.5583333",NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"487","2008-05-27 22:02:00-03","MO","MOBOT","936266","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","canescens","Myrcia canescens","Antony Jardim|G. Chamos","1993","11","11","South America","Bolivia",NA,NA,NA,NA,"Jardim 120",NA,NA,"O. Berg","B.K. Holst (SEL)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, Senda a Huanchaca II de Los Fierros hasta la superficie de la meseta. Campo rupestre, sabana abierta, sin árboles, con rocas grandes y suelos superficiales.","-60.76138","-14.55833",NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2008-05-27 22:02:00-03","MO","MOBOT","943127","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","canescens","Myrcia canescens","Bonifacio Mostacedo C.|S. Cabrera","1994","5","21","South America","Bolivia",NA,NA,NA,NA,"Mostacedo C. 2050",NA,NA,"O. Berg","B.K. Holst (SEL)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Parcela permanente en cerrado a 500 m de la pista de aterrizaje Vegetación cerrado a denso.","-60.81444","-13.90611",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2013-01-28 05:13:00-02","MO","MOBOT","968202","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","canescens","Myrcia canescens","René Guillén V.|F. Mayle|Pablo Solíz|Juan Surubí","1995","8","26","South America","Bolivia",NA,NA,NA,NA,"Guillén Villarroel 4142",NA,NA,"O. Berg","B.K. Holst (SEL)","Santa Cruz","Velasco","Parque Nacional Noel Kempff M; Los Fierros; La Meseta. Campo rupestre. Suelos arenosos.","-60.75805","-14.55833",NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2018-11-09 11:22:00-02","MO","MOBOT","1847267","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dasyblasta","Myrcia dasyblasta","Nélida Soria","1984","11",NA,"South America","Paraguay",NA,NA,NA,NA,"Soria Rey 6795",NA,NA,"O. Berg",NA,"Amambay",NA,"Parque Nacional Cerro Corá. Camino a la Administración. En el cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"491","2020-07-22 15:47:00-03","MO","MOBOT","2517880","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dasyblasta","Myrcia dasyblasta","Émile Hassler","1907","10",NA,"South America","Paraguay",NA,NA,NA,NA,"Hassler 10663",NA,NA,"O. Berg",NA,"Amambay",NA,"cerrados de Esperanza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"492","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","23048","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","M.H. Ongaro Pinheiro",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arboreta de 3 m, flores brancas;",NA,NA,"Tracheophyta","Myrtales","Cambess.","M.L. Kawasaki","São Paulo","Bauru","Jardim Botânico Municipal","-49.060001373291","-22.3099994659424",NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"493","2020-07-17 18:28:21-03","UNESP-IBILCE","SJRP","31217","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","A.A. Rezende & N.T. Ranga","2012","08","24","América do Sul","Brasil",NA,NA,"Árvore 1,5m, flor e botão branco",NA,"1300.0","Tracheophyta","Myrtales","Cambess.",NA,"Mato Grosso do Sul","Nova Andradina","RPPN Vale do Ainhanduí, Fazenda Douradinho, Distrito de Casa Verde","-53.3431015014648","-22.2332992553711",NA,NA,NA,"77831","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"494","2020-07-17 18:28:21-03","UNESP-IBILCE","SJRP","31233","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","A.A. Rezende & N.T. Ranga","2013","01","28","América do Sul","Brasil",NA,NA,"Árvore 2m, fruto imaturo verde",NA,"1512.0","Tracheophyta","Myrtales","Cambess.",NA,"Mato Grosso do Sul","Nova Andradina","RPPN Vale do Ainhanduí, Fazenda Douradinho, Distrito de Casa Verde","-53.3431015014648","-22.2332992553711",NA,NA,NA,"77831","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"495","2020-08-31 09:07:52-03","INPA","INPA","137750","S","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Ferreira, CAC","1985","09","18","Southern America","Brasil",NA,NA,NA,"INPA0137750","6115","Dicotyledon Com-Clade","Myrtales","Cambess.","Sobral, MEG; Souza, MAD de","Mato Grosso","Nobres","BR163 125 km ao S de Sinop, 10 km de Primavera., BR 163, a 125 km ao sul de Sinop, 10 km de Primavera.","-55.883333","-12.916667","INPA0137750 INPA0137750_e INPA0137750_ni",NA,NA,NA,NA,NA,"2015","-55.883333","-12.916667",NA,NA,NA,NA,NA,NA,NA
"496","2020-08-31 09:07:52-03","INPA","INPA","176492","S","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Macêdo, M","1988","08","20","Southern America","Brasil",NA,NA,NA,"INPA0176492","2059","Dicotyledon Com-Clade","Myrtales","Cambess.","Sobral, MEG","Mato Grosso","Cuiabá","Cuiabá, Universidade Federal do Mato Grosso, Instituto Linguístico.","-56","-15.6","INPA0176492 INPA0176492_e INPA0176492_e1",NA,NA,NA,NA,NA,"2014","-56","-15.6",NA,NA,NA,NA,NA,NA,NA
"497","2020-08-31 09:07:52-03","INPA","INPA","176508","S","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Macêdo, M","1988","10","22","Southern America","Brasil",NA,NA,NA,"INPA0176508","2075","Dicotyledon Com-Clade","Myrtales","Cambess.","Sobral, MEG","Mato Grosso","Cuiabá","Cuiabá, Universidade Federal do Mato Grosso, Instituto Linguístico.","-56","-15.6","INPA0176508 INPA0176508_e INPA0176508_e1",NA,NA,NA,NA,NA,"2014","-56","-15.6",NA,NA,NA,NA,NA,NA,NA
"498","2020-08-31 09:07:52-03","INPA","INPA","176763","S","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Macêdo, M","1989","10","31","Southern America","Brasil",NA,NA,NA,"INPA0176763","2437","Dicotyledon Com-Clade","Myrtales","Cambess.","Sobral, MEG","Mato Grosso","Cuiabá","Cuiabá, Instituto Linguístico.","-56","-15.6","INPA0176763 INPA0176763_e INPA0176763_e1 INPA0176763_nd",NA,NA,NA,NA,NA,"2013","-56","-15.6",NA,NA,NA,NA,NA,NA,NA
"499","2020-08-31 09:07:52-03","INPA","INPA","177163","S","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Macêdo, M","1993","10","23","Southern America","Brasil",NA,NA,NA,"INPA0177163","3329","Dicotyledon Com-Clade","Myrtales","Cambess.","Sobral, MEG; Souza, MAD de","Mato Grosso","Cuiabá","Chapada dos Guimarães, Rodovia Cuiabá-Chapada, próximo ao Rio Claro.","-56","-15.6","INPA0177163 INPA0177163_e",NA,NA,NA,NA,NA,"2019","-56","-15.6",NA,NA,NA,NA,NA,NA,NA
"500","2020-08-31 09:07:52-03","INPA","INPA","177510","S","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Macêdo, M","1993","12","15","Southern America","Brasil",NA,NA,NA,"INPA0177510","3581","Dicotyledon Com-Clade","Myrtales","Cambess.","Sobral, MEG; Souza, MAD de","Mato Grosso","Tangará da Serra","Tangará da Serra, Divisa com os municípios de Tangará da Serra e Nova Olímpia.","-58.2","-14.2","INPA0177510 INPA0177510_e INPA0177510_e1",NA,NA,NA,NA,NA,"2017","-58.2","-14.2",NA,NA,NA,NA,NA,NA,NA
"501","2020-08-31 09:07:52-03","INPA","INPA","200649","S","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Hatschbach, GG","1981","10","07","Southern America","Brasil",NA,NA,NA,"INPA0200649","44057","Dicotyledon Com-Clade","Myrtales","Cambess.","Sobral, MEG","Goiás","Cristalina","Serra dos Cristais.","-47.6133","-16.7686","INPA0200649 INPA0200649_e",NA,NA,NA,NA,NA,"2014","-47.6133","-16.7686",NA,NA,NA,NA,NA,NA,NA
"502","2021-01-10 20:47:03-03","INPA","INPA","55565","S","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Guarim Neto, G","1975","11","11","Southern America","Brasil",NA,NA,NA,"INPA0055565","4","Dicotyledon Com-Clade","Myrtales","Cambess.","Sobral, MEG","Mato Grosso",NA,"Cuiabá-Santo Antônio de Leverger, Estrada Cuiabá-Sto Antonio de Leverger, estrada para Varginha","-57.4","-16.8","INPA0055565 INPA0055565_e",NA,NA,NA,NA,NA,"2014","-57.4","-16.8",NA,NA,NA,NA,NA,NA,NA
