"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem","sex"
"338","2019-01-25 15:40:31-02","IAC","IAC","25715","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","G. De Marinis","s/nº","1967",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo","Rio Claro",NA,"-47.5614","-22.4114",NA,"(Kunth) Brandeg",NA,NA,"A.M.G. Azevedo-Tozzi","1997","06","30","-47.5614","-22.4114",NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-01-25 15:40:31-02","IAC","IAC","28784","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","R.B. Torres; L.C. Bernacci; S.M.P. Falivene & O. Camargo","133","1994","04","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo","São Roque","IAC, Estação Experimental","-47.1353","-23.5292",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L.Riley",NA,NA,"R.R. Silva (1)","2005","11","26","-47.1353","-23.5292",NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-01-25 15:40:31-02","IAC","IAC","50884","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","M.C. Rodrigues; A.C. Silva (2); B.O. Polisello & E.J. Carvalho","35","2009","04","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo","São José do Rio Preto","Subdistrito de Talhado, Sítios Nossa Senhora Aparecida e São Sebastião","-49.3163889","-20.7080556",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L.Riley",NA,NA,"M.C. Rodrigues","2009","04","15","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-01-25 15:40:31-02","IAC","IAC","50899","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","M.C. Rodrigues; A.C. Silva (2); B.O. Polisello & E.J. Carvalho","56","2009","05","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo","São José do Rio Preto","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião","-49.3163889","-20.7080556",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L.Riley",NA,NA,"M.C. Rodrigues","2009","05","13","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-01-25 15:40:31-02","IAC","IAC","51073","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","I.M. Silva","86","2009","05","30",NA,"Brasil",NA,NA,"Coordenadas medidas 20o42`29`` S e 49o18`59`` W",NA,NA,NA,"São Paulo","São José do Rio Preto","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião","-49.3163889","-20.7080556",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L.Riley",NA,NA,"I.M. Silva","2009","05","30","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-07-23 12:07:13-03","CEPLAC","CEPEC","54949","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","A. M. de Carvalho","3811","1992","02","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bahia","VITÓRIA DA CONQUISTA","Ramal a 15Km na estr. Conquista/Ilheus.","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,"R. C. Barneby",NA,NA,NA,NA,NA,"70493","auto",NA,NA,NA,NA,"30/12/1992",NA
"344","2020-11-04 17:29:20-03","UEM","HUEM","26190","S","Plantae","Leguminosae","Centrosema","sagittatum","Centrosema sagittatum","Romagnolo, MB","3439","2013","05","20",NA,"Brasil",NA,NA,"Trepadeira. Flor de coloração creme com detalhe roxo.","HUEM000015252",NA,NA,"Paraná","Diamante do Norte","Borda Conceição. Floresta Estacional Semidecidual.","-52.5362","-22.3534","HUEM000015252","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Ma.C.Souza","2014","02",NA,"-52.5362","-22.3534",NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-11-04 17:29:20-03","UEM","HUEM","13345","S","Plantae","Leguminosae","Centrosema","sagittatum","Centrosema sagittatum","Ma.C. Souza","29","1992","06","07",NA,"Brasil",NA,NA,"Liana. Flor coloração bege, com manchas roxas. Rara.","HUEM000025911",NA,NA,"Mato Grosso do Sul","Jateí","rio Ivinhema, Mata da Lagoa Finado Raimundo. Área ripária e sujeita alagamento.","-54.3025016784668","-22.4818992614746",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"S.Miotto","2007","05",NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA
"346","2020-11-04 17:29:20-03","UEM","HUEM","31841","S","Plantae","Leguminosae","Centrosema","sagittatum","Centrosema sagittatum","Rosado","301","2017","04","20",NA,"Brasil",NA,NA,"Trepadeira; botões florais coloração verde-claro e amarelado; fruto imaturo verde.","HUEM000014507",NA,NA,"Paraná","Faxinal","Hotel Fazenda Luar de Agosto, trilha do mirante","-51.3194007873535","-24.0002994537354","HUEM000014507","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Buchoski, MG","2018","08","20",NA,NA,"22912","auto",NA,NA,NA,NA,NA,NA
"347","2020-11-04 17:29:20-03","UEM","HUEM","18175","S","Plantae","Leguminosae","Centrosema","sagittatum","Centrosema sagittatum","I.Tanaka","s.n.","1998",NA,NA,NA,"Brasil",NA,NA,"Liana. Tóxica.","HUEM000025912",NA,NA,"Paraná","Porto Rico","rio Paraná, Fazenda Tambaú/ Fazenda São Marcos (manancial do córrego São Pedro).","-53.2668991088867","-22.7721996307373",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"348","2020-11-04 17:29:20-03","UEM","HUEM","18050","S","Plantae","Leguminosae","Centrosema","sagittatum","Centrosema sagittatum","Ma.C. Souza","1087","2004","03","27",NA,"Brasil",NA,NA,"Liana. Flor coloração amarela.","HUEM000025910",NA,NA,"Paraná","São Pedro do Paraná","ribeirão São Pedro, Margem direita.","-53.2200012207031","-22.8239002227783",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Ma.C. Souza","2008","05",NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA,NA
"349","2021-03-10 11:38:35-03","UNILA","EVB","2271","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Lima, L.C.P.; Oliveira, A.; Paredes, A.; Bogado, D.M.; González, Y.; Jesus, G.; Huergo, E.M.; Neves, B.C.","1039","2018","04","13",NA,"Brasil",NA,NA,"Flor creme com mácula roxa. Habitat: Campo úmedo Habito: Trepadeira","EVB002271",NA,NA,"Paraná","Foz do Iguaçu","Refúgio Biológico Bela Vista. Refúgio Biológico Bela Vista","-54.578611","-25.443333","EVB002271","(Humb. & Bonpl. ex Willd.) Brandegee","179","179","Lima, L.C.P.","2019","10","01","54º34'43''W","25º26'36''S",NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-03-10 11:38:35-03","UNILA","EVB","268","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Buttura, E.","138",NA,NA,NA,NA,"Brasil",NA,NA,NA,"EVB000268",NA,NA,"Paraná","Guaíra","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas","-54.295556","-24.068889","EVB000268","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Hatschbach, G.","1979","08","08","54º17'44''W","24º4'8''S",NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-11-12 16:59:21-03","UEL","FUEL","16610","PreservedSpecimen","Plantae","Leguminosae","Centrosema","sagittatum","Centrosema sagittatum","Buttura, E","138",NA,NA,NA,NA,"Brasil",NA,NA,"Coleção Ecomuseu/ITAIPU","FUEL055878","Tracheophyta","Fabales","Paraná","Guaíra","Sete Quedas, capoeira alta, terras arenosas com pedras","-54.2557983398438","-24.0799999237061",NA,"(Kunth) Brandegee",NA,NA,"Hatschbach, G","1979","08","08",NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA
"352","2020-11-12 16:59:21-03","UEL","FUEL","17070","PreservedSpecimen","Plantae","Leguminosae","Centrosema","sagittatum","Centrosema sagittatum","Stranghetti, V","95","1993","04","06",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,"(Kunth) Brandegee",NA,NA,"Miotto, STS","2009",NA,NA,NA,NA,"29574","auto",NA,NA,NA,NA,NA,NA
"353","2019-11-01 14:58:49-03","UnB","UB","141126","PreservedSpecimen","Plantae","Fabaceae","Centrosema","hastatum","Centrosema hastatum","Oliveira, JE","440","1941","06","14","Southern America","Brasil",NA,NA,"Trepadeira.; Capoeira",NA,"Dicotyledoneae",NA,"Minas Gerais","Tombos","Usina","-42.0228004455566","-20.9046993255615",NA,"Benth.",NA,NA,"Barreto, M",NA,NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA
"354","2019-11-01 14:58:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Centrosema","hastatum","Centrosema hastatum","Proença, CEB","1123","1994","04","15","Southern America","Brasil",NA,NA,"Mata de galeria do Córrego Crimpim, em local pertubado, sombreado, à beira da trilha",NA,"Dicotyledoneae",NA,"Distrito Federal","Gama","Parque Municipal do Gama","-48.5","-16.333333",NA,"Benth.","1100","1100","Proença, CEB","1994",NA,NA,"-48.5","-16.333333",NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-01 14:58:49-03","UnB","UB","40695","PreservedSpecimen","Plantae","Fabaceae","Centrosema","hastatum","Centrosema hastatum","Pires, JM","9705","1963","05","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Goiás",NA,"Entre Brasília e Niquelândia",NA,NA,NA,"Benth.",NA,NA,"Barroso, GM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-01 14:58:49-03","UnB","UB","40696","PreservedSpecimen","Plantae","Fabaceae","Centrosema","hastatum","Centrosema hastatum","Ratter, JA","1014","1968","04",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mato Grosso",NA,"8 Km NE da Base Camp",NA,NA,NA,"Benth.",NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-01 14:58:50-03","UnB","UB","180704","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Eiten, G; Eiten, LT","6259","1965","04","21","Southern America","Brasil",NA,NA,"Lateral white with purple tips; keel white.; Houses & secondary shrubbery",NA,"Dicotyledoneae",NA,"Rio de Janeiro","Parati","Several meters above sea level on roadside going up a hill on north side of the river","-44.7131004333496","-23.2178001403809",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Harley, RM","1976",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"358","2019-11-01 14:58:50-03","UnB","UB","212188","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","RE227","2012","09","22","Southern America","Brasil",NA,NA,"Mata seca semidecídua. Solo orgânico úmido, arenoso e argiloso, serrapilheira, vermelho",NA,"Dicotyledoneae",NA,"Goiás","Edéia","Fazenda Canadá - Casa Base (REMSFC01)","-50.0927","-17.6803",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley","498","498","Silva, MJ","2012",NA,NA,"-50.0927","-17.6803",NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-01 14:58:50-03","UnB","UB","40686","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Heringer, EP","13203","1974","04","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Goiás","Corumbá de Goiás","Corumbá de Goiás","-48.8086","-15.9236",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,"Queiroz, LP",NA,NA,NA,"-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,NA,NA
"360","2021-01-04 10:57:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Zanatta, MRV; Castro, BM","2102","2015","05","16","Southern America","Brasil",NA,NA,"Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Erva trepadeira rasteira. Aromática. Pétalas brancas com guia de néctar roxo.; Pastagem beira-rio com arbustivas e herbáceas exóticas, poucas nativas.",NA,"Dicotyledoneae",NA,"Distrito Federal","Brasília","Região da Fercal. Monumento Natural do Morro da Pedreira","-47.952413","-15.515632",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley","856","856","Castro, BM","2015","05",NA,"-47.952413","-15.515632",NA,NA,NA,NA,NA,NA,NA,NA
"361","2021-01-04 10:57:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Zanatta, MRV; Faria, JEQ","2268","2015","05","30","Southern America","Brasil",NA,NA,"Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Erva trepadeira. Frutos verdes imaturos. Foto (M.R. Zanatta).; Mata sempre verde (ou semidecídua) de encosta (florística diferente da Mata sobre calcáreo adjacente).",NA,"Dicotyledoneae",NA,"Distrito Federal","Brasília","Região da Fercal. Monumento Natural do Morro da Pedreira.","-47.958056","-15.508528",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley","783","783","Zanatta, MRV","2015","05",NA,"-47.958056","-15.508528",NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-11-01 14:58:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Villarroel, D; Parada, AG; Inturiaz, YI; Miranda, V","3394","2014","07","23","Southern America","Bolivia",NA,NA,NA,NA,"Dicotyledoneae",NA,"Santa Cruz","Prov. Germán Busch","Cerro Mutún. Área de cerradão, con dosel de entre los 10 y 12 m, y emergentes de hasta 15 m, suelos profundos.","-57.913722","-19.208278",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley","455","455","Villarroel, D",NA,NA,NA,"-57.913722","-19.208278",NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-01 14:58:50-03","UnB","UB","180705","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Heringer, EP; Lima, DA; Sobrinho, JPL; Sarmento, AC","927","1971","05","25","Southern America","Brasil",NA,NA,"Planta escandente, com fl. amarelo esverdeado.",NA,"Dicotyledoneae",NA,"Pernambuco","Triunfo",NA,"-38.1016998291016","-7.83805990219116",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L. Riley",NA,NA,NA,NA,NA,NA,NA,NA,"14606","auto",NA,NA,NA,NA,NA,NA
"364","2019-10-03 10:03:40-03","UFSCar","SORO","1789","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Scudeler, A.L.; Cabral, L.M.","135","2014","03","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo","Sorocaba","UFSCar - Sorocaba, fragmento 3","-47.4500007629395","-23.5",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"365","2021-03-04 15:43:08-03","IF","SPSF","20314","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","V.Stranghetti","304","1994","04","19","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Trepadeira, botão branco e flor roxa; GEOGRAFIA: beira da mata&nf;;",NA,"Magnoliophyta","Fabales","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.533333","-19.966667",NA,"(Humb. & Bonpl. ex Willd.) Bandegec",NA,NA,"L.P. de Queiroz","1998","10","10",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"366","2021-03-04 15:43:08-03","IF","SPSF","20315","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","V.Stranghetti","333","1994","05","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Trepadeira, flor roxa; GEOGRAFIA: beira da mata&nf;;",NA,"Magnoliophyta","Fabales","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.533333","-19.966667",NA,NA,NA,NA,"L.P. de Queiroz","1998","10","10",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"367","2021-03-04 15:43:08-03","IF","SPSF","20316","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","V.Stranghetti","507","1995","04","25","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Trepadeira, flor branca; GEOGRAFIA: interior da mata, clareira&nf;;",NA,"Magnoliophyta","Fabales","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.533333","-19.966667",NA,NA,NA,NA,"L.P. de Queiroz","1998","10","10",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"368","2021-03-04 15:43:08-03","IF","SPSF","20313","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","V.Stranghetti","95","1993","04","06","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Trepadeira, flor roxa; GEOGRAFIA: beira da mata&nf;;",NA,"Magnoliophyta","Fabales","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"L.P. de Queiroz","1998","10","10",NA,NA,"29574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"369","2021-02-08 12:41:30-03","UFRGS","ICN","087630","S","Plantae","Fabaceae","Centrosema","cf. sagittatum","Centrosema cf. sagittatum","Conceição, CA","1297","1983","03","25","América do Sul","Brasil",NA,NA,"Trepadeira siofila; flores amarelo claro","ICN00020075","Dicotyledon",NA,"MS","Ladário",NA,"-57.6016998291016","-19.0046997070312","ICN00020075","(Willd.) L.Riley",NA,NA,"Sobral, M",NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA
"370","2021-02-08 12:41:30-03","UFRGS","ICN","005987","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Irgang, BE; et al.","s.n.","1969","07","22","América do Sul","Brasil",NA,NA,"Volúvel.","ICN00020076","Dicotyledon",NA,"RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459","ICN00020076 ICN00020076_1","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA
"371","2021-02-08 12:41:30-03","UFRGS","ICN","171670","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Ferreira, PPA; et al.","854","2012","02","07","América do Sul","Brasil",NA,NA,"et al. = J. Durigon, G.A. Dettke, C.A.D. Welker & E.L.C. Soares; trepadeira, estandarte amarelo com raias roxas, quilha branca, alas brancas com a ponta roxa","ICN00020078","Dicotyledon",NA,"RS","Barra do Quaraí","Ilha Brasileira","-57.628056","-30.18","ICN00020078 ICN00020078_1","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,"-57.628056","-30.18",NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-02-08 12:41:30-03","UFRGS","ICN","171924","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Durigon, J","951","2012","02","07","América do Sul","Brasil",NA,NA,"Trepadeira volúvel.","ICN00020079","Dicotyledon",NA,"RS","Barra do Quaraí","Ilha Brasileira.","-57.628056","-30.18","ICN00020079","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Miotto, STS","2014","07","07","-57.628056","-30.18",NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-02-08 12:41:30-03","UFRGS","ICN","051405","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Brack, P","s.n.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Trepadeira; Mato à beira do Rio Uruguai","ICN00020074","Dicotyledon",NA,"RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459","ICN00020074","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Fortunato, R",NA,NA,NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA
"374","2021-02-08 12:41:30-03","UFRGS","ICN","098470","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Miotto, STS; et al.","1408","1993","03","20","América do Sul","Brasil",NA,NA,"Trepadeira volúvel, com botões","ICN00020077","Dicotyledon",NA,"RS","Uruguaiana","Ilha brasileira, Rio Uruguai com Rio Quaraí","-57.0882987976074","-29.7546997070312","ICN00020077 ICN00020077_1","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Miotto, STS",NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA
"375","2020-03-04 16:04:19-03","UNESP-IS","HISA","723","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Santos,J et al","44","1988","04","28",NA,"Brasil",NA,NA,"Transição para o cerrado, margem da estrada.Trepadeira, estandarte creme com mancha roxa.",NA,"Magnoliophyta","Fabales","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,"51w24'26''","20s21'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"376","2020-03-04 16:04:19-03","UNESP-IS","HISA","717","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Noronha,M.R.P et al","652","1988","04","28",NA,"Brasil",NA,NA,"Transição para o cerrado, margem da estrada.Trepadeira, estandarte creme com mancha roxa.",NA,"Magnoliophyta","Fabales","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Garcia,F.C.P","1996","06","11","51w24'26''","20s21'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"377","2020-09-02 13:17:01-03","UNESP-IS","HISA","11377","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","S. Y. Sawakuchi","105","2020","01","29",NA,"Brasil",NA,NA,"Ilha Solteira, trepadeira, vegetativo.",NA,NA,NA,"São Paulo","Ilha Solteira","Ilha Fluvial, Ilha Solteira, Rio Paraná","-51.3725","-20.396944",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,"51w22'21","20s23'49",NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-04-05 12:33:52-03","UNIVASF","HVASF","11989","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","F.F.S. Silva","412","2011","05","17","América do Sul","Brasil",NA,NA,"Trepadeira. Flor alva. Fruto imaturo.","HVASF011989",NA,NA,"Paraíba","Cajazeiras","Povoado de Garguelo","-38.631666","-7.040486","HVASF011989_v01 HVASF011989_v02 HVASF011989_v03","(Humb. & Bonpl. ex Willd.) Brandegee","480","480","L.P. Queiroz","2011","07","13","-38.631666","-7.040486",NA,NA,NA,NA,NA,NA,NA,"U"
"379","2020-11-19 09:29:10-03","IBt","SP","309760","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Souza, VC; Rodrigues, RR; Sakuragui, CM; Moraes, PLR","5642","1994","04","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo","Matão","Fazenda Cambuhy","-48.558056","-21.620833",NA,"(Humb. & Bonpl. ex Willd.) L.Riley","600","600","Queiroz, LP","1997","11",NA,"-48.558056","-21.620833",NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-10-22 10:13:07-03","IBt","SP","140473","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Eiten, G; Eiten, LT","6259","1965","04","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Rio de Janeiro","Parati","Several meters above sea level on roadside going up a hill on north side of the river. Houses & secondary shrubbery","-44.701389","-23.216667",NA,"(Humb. & Bonpl. ex Willd.) L.Riley",NA,NA,"Lopes, KB","2013","04","15","-44.701389","-23.216667",NA,NA,NA,NA,NA,NA,NA,NA
