"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","eventTime"
"45","2020-02-08 09:17:56-03","NBC","NL-BOTANY","U.1103375","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Porto ML; Oliveira PL",NA,"1971","02","02","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1103375 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1103375",NA,"44 km Júlio de Castilhos-Crua Alta.",NA,"Gentianales","(Hook. & Arn.) Woodson","NL-U1103375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"46","2020-02-08 09:17:56-03","NBC","NL-BOTANY","U.1103376","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Lindeman JC; Haas JH de",NA,"1967","01","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1103376 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1103376",NA,"Brasiliae Australis, Paraná, Park Santa Maria near Tamandaré, 10 km N. of Curitiba.",NA,"Gentianales","(Hook. & Arn.) Woodson","NL-U1103376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"47","2020-02-08 09:17:56-03","NBC","NL-BOTANY","WAG.1608806","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Soels K",NA,"1958","11","08","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1608806 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1608806",NA,"nabij Ned. Colonie in Monte Alegre.",NA,"Gentianales","(Hook. & Arn.) Woodson","NL-WAG1608806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 09:17:56-03","NBC","NL-BOTANY","WAG.1608807","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Lemos Filho JP",NA,"1997","11","02","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1608807 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1608807",NA,"Gouvea, Diamantina-MG.",NA,"Gentianales","(Hook. & Arn.) Woodson","NL-WAG1608807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-11-04 10:59:56-03","ESALQ","ESA","94491","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","213.0","1997","12","16",NA,"Brasil",NA,NA,"Erva de 40 cm. Caule vermelho. Flores vermelhas com tubo amarelo no interior. Sépalas vermelhas.","ESA094491",NA,"Fazenda Santa Maria do Espinho e Saco Grande - Bom Sucesso de Itararé. Campo","Magnoliophyta",NA,"(Hook. & Arn.) Woodson","ESA094491","Souza, J.P.","São Paulo","-491.535","-241.614","Bom Sucesso de Itararé",NA,NA,NA,NA,"-491,535","-241,614",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 10:59:56-03","ESALQ","ESA","21266","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Souza, V.C. et al.","7104.0","1994","11","12",NA,"Brasil",NA,NA,NA,"ESA021266",NA,NA,"Magnoliophyta",NA,"(Hook. & Arn.) Woodson",NA,"Sales, M.F.","São Paulo","-48.8699989318848","-23.9799995422363","Itapeva",NA,NA,NA,NA,NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 10:59:56-03","ESALQ","ESA","12073","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Souza, V.C. et al.","4381.0","1993","10","30",NA,"Brasil",NA,NA,NA,"ESA012073",NA,NA,"Magnoliophyta",NA,NA,"ESA012073","Kinoshita, L.S.","São Paulo","-49.3400001525879","-24.1100006103516","Itararé",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 10:59:56-03","ESALQ","ESA","25410","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Souza, V.C. et al.","7357.0","1994","11","14",NA,"Brasil",NA,NA,NA,"ESA025410",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"São Paulo","-49.3400001525879","-24.1100006103516","Itararé",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 10:59:56-03","ESALQ","ESA","21063","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Souza, V.C. et al.","7357.0","1994","11","14",NA,"Brasil",NA,NA,NA,"ESA021063",NA,NA,"Magnoliophyta",NA,NA,"ESA021063_1 ESA021063_2",NA,"São Paulo","-49.3400001525879","-24.1100006103516","Itararé",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 10:59:56-03","ESALQ","ESA","94562","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","131.0","1997","12","12",NA,"Brasil",NA,NA,"Erva de 25 cm. Caule avermelhado. Flores com pedicelo e calice vermelhos. Fauce da corola vermelha com tubo amarelo internamente.","ESA094562",NA,"Rio Verde. Estrada Itararé - Capão Bonito. Cerrado.","Magnoliophyta",NA,"(Hook. & Arn.) Woodson","ESA094562","Souza, J.P.","São Paulo","-491.219","-240.514","Bom Sucesso de Itararé",NA,NA,NA,NA,"-491,219","-240,514",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 10:59:56-03","ESALQ","ESA","28439","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Souza, V.C.; Miyagi, P.H.; Souza, J.P.; Nakagomi, M.Y.","7262.0","1994","11","14",NA,"Brasil",NA,NA,"Erva; flores vermelhas","ESA028439",NA,"Estrada Itararé - Itapeva, próximo à ponte do Rio Verde. Área de cerrado adjacente a banhado.","Magnoliophyta",NA,NA,"ESA028439","Mergouth Sole","São Paulo","-491.206","-240.506","Itararé",NA,NA,NA,NA,"-491,206","-240,506",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 10:59:56-03","ESALQ","ESA","37329","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Elias, S.I. et al.","213.0","1997","12","16",NA,"Brasil",NA,NA,NA,"ESA037329",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"São Paulo","-49.3400001525879","-24.1100006103516","Itararé",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 10:59:56-03","ESALQ","ESA","12403","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Souza, V.C. et al.","4667.0","1994","11","26",NA,"Brasil",NA,NA,NA,"ESA012403",NA,NA,"Magnoliophyta",NA,"(Hook. & Arn.) Woodson",NA,"Scaramuzza, C.A.","São Paulo","-49.3400001525879","-24.1100006103516","Itararé",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 10:59:56-03","ESALQ","ESA","12097","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Souza, V.C. et al.","4405.0","1993","10","30",NA,"Brasil",NA,NA,NA,"ESA012097",NA,NA,"Magnoliophyta",NA,NA,"ESA012097","Kinoshita, L.S.","São Paulo","-49.3400001525879","-24.1100006103516","Itararé",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 10:59:56-03","ESALQ","ESA","89261","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Souza, V.C.; Tsuji, R.; Rando, J.G.","30088.0","2004","12","17",NA,"Brasil",NA,NA,"Subarbusto, ca. 40 cm alt.; corola vermelho-vivo.","ESA089261",NA,"Ventania. Campo de altitude.","Magnoliophyta",NA,"(Hook. & Arn.) Woodson",NA,"Souza, V.C.","São Paulo","-49.1399993896484","-24.3099994659424","Bom Sucesso de Itararé",NA,NA,NA,NA,"-49,151,389","-24,269,722","14955","auto",NA,NA,NA,NA,NA,NA,NA
"60","2021-01-14 15:20:55-03","MN","R","220036","PreservedSpecimen","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Sampaio, A.J.","103","1905","11","20",NA,"Brasil",NA,NA,NA,"R010013614",NA,NA,NA,NA,"(Stadelm.) Müll. Arg.",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-01-15 14:41:35-03","MN","R","220039","PreservedSpecimen","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Regnell, A.F.","III - 875","1864","12","26",NA,"Brasil",NA,NA,"Ex. herb. Brasil. Regnellian. Musei bot. Stockholm.","R010013617",NA,NA,NA,NA,"(Stadelm.) Müll. Arg.",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-01-14 15:20:55-03","MN","R","220040","PreservedSpecimen","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Widgren. J.F.","372","1845",NA,NA,NA,"Brasil",NA,NA,"Ex. herb. Brasil. Regnellian. Musei bot. Stockholm.","R010013616",NA,NA,NA,NA,"(Stadelm.) Müll. Arg.",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-01-14 15:20:55-03","MN","R","12138","PreservedSpecimen","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Glaziou, A.F.M.","15217 a","1884","11","11",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000012138",NA,NA,NA,NA,"(Stadelm.) Müll. Arg.","R000012138_001",NA,"Minas Gerais","-43.6918983459473","-20.5207996368408","Ouro Branco",NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA
"64","2021-01-14 15:20:55-03","MN","R","220038","PreservedSpecimen","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Becham, C.B.",NA,"1882",NA,NA,NA,"Brasil",NA,NA,"Herb. J. de Saldanha nº 7475",NA,NA,NA,NA,NA,"(Stadelm.) Müll. Arg.",NA,NA,"Minas Gerais","-46.5614013671875","-21.7877998352051","Poços de Caldas",NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"65","2021-01-14 15:20:55-03","MN","R","220037","PreservedSpecimen","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Dusén, P.K.H.","2373","1903","11","30",NA,"Brasil",NA,NA,NA,"R010013612,R010013613",NA,NA,NA,NA,"(Stadelm.) Müll. Arg.",NA,NA,"Paraná","-49.2731018066406","-25.4277992248535","Curitiba",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"66","2021-01-14 15:20:55-03","MN","R","20541","PreservedSpecimen","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Malme, G.O.A.","572","1901","11","26",NA,"Brasil",NA,NA,"Ex. Herb. Brasil. Regnell. Musei bot. Stockholm. Exped Imae Regnellian. Phanerogamae n° 572",NA,NA,NA,NA,NA,"(Stadelm.) Müll. Arg.",NA,NA,"Rio Grande do Sul","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:20:55-03","MN","R","22019","PreservedSpecimen","Plantae","Apocynaceae","Dipladenia","xanthostoma","Dipladenia xanthostoma","Brade, A.C.","6696","1915","11",NA,NA,"Brasil",NA,NA,NA,NA,NA,"Vila Ema",NA,NA,"(Stadelm.) Müll. Arg.",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"68","2021-01-14 15:21:34-03","MN","R","129367","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Smith, L.B. 14899; Klein, R.M.",NA,"1965","01","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Woodson",NA,"Markgraf, F.","Paraná","-50.033333","-25.216667","Ponta Grossa","800","800",NA,NA,"50°02'W","25°13'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:21:34-03","MN","R","165064","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Dusén, P.K.H.","2574","1903","12","11",NA,"Brasil",NA,NA,NA,"R010015019,R010015020",NA,NA,NA,NA,"(Hook. & Arn.) Woodson","R010015019 R010015020","Sales, M.F.","Paraná",NA,NA,NA,NA,NA,"1993","06",NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA
"70","2021-01-14 15:21:34-03","MN","R","165076","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Lutz, B.M.J.",NA,"1949","12","29",NA,"Brasil",NA,NA,"Herbarium Lutz",NA,NA,NA,NA,NA,"(Hook. & Arn.) Woodson",NA,"Sales, M.F.","Santa Catarina",NA,NA,NA,"800","800","1983","06",NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA
"71","2021-01-14 15:21:34-03","MN","R","165099","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Hans, D.","403","1950","11","22",NA,"Brasil",NA,NA,NA,"R010015016",NA,NA,NA,NA,"(Hook. & Arn.) Woodson","R010015016","Markgraf, F.","Santa Catarina",NA,NA,NA,NA,NA,"1952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-02 18:54:33-03","MN","R","165139","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Vidal, J.","IV - 411","1953",NA,NA,NA,"Brasil",NA,NA,NA,"R010015015",NA,NA,NA,NA,"(Hook. & Arn.) Woodson","R010015015","Sales, M.F.",NA,NA,NA,NA,NA,NA,"1993","06",NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA
"73","2021-01-14 15:21:34-03","MN","R","165111","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Smith, L.B. 10029; Reitz, R.",NA,"1957","01","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Woodson",NA,"Sales, M.F.","Santa Catarina","-50.326099395752","-27.8160991668701","Lages","900","900","1993","06",NA,NA,"70701","auto","22",NA,NA,NA,NA,NA,NA
"74","2021-01-15 14:41:35-03","MN","R","101892","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Vidal, J.","III - 328","1949","12",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Woodson",NA,"Sales, M.F.","São Paulo","-48.3400001525879","-24","Capão Bonito",NA,NA,"1993","06",NA,NA,"39505","auto","22",NA,NA,NA,NA,NA,NA
"75","2021-01-15 14:41:35-03","MN","R","101922","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Vidal, J.","III - 382","1950","10",NA,NA,"Brasil",NA,NA,NA,"R010015017",NA,NA,NA,NA,"(Hook. & Arn.) Woodson","R010015017","Sales, M.F.","São Paulo","-48.8699989318848","-23.9799995422363","Itapeva",NA,NA,"1993","06",NA,NA,"42926","auto","23",NA,NA,NA,NA,NA,NA
"76","2021-01-15 14:41:35-03","MN","R","101765","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Vidal, J.","III - 139","1949","10",NA,NA,"Brasil",NA,NA,NA,"R010015012",NA,"Butantan",NA,NA,"(Hook. & Arn.) Woodson","R010015012","Sales, M.F.","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"1993","06",NA,NA,"53584","auto","22",NA,NA,NA,NA,NA,NA
"77","2021-04-02 18:54:33-03","MN","R","165100","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Vidal, J.","IV - 634","1954","01",NA,NA,"Brasil",NA,NA,NA,NA,NA,"Maria de Torres",NA,NA,"(Hook. & Arn.) Woodson",NA,"Sales, M.F.","Rio Grande do Sul","-49.7268981933594","-29.3353004455566","Torres",NA,NA,"1993","06",NA,NA,"20837","auto","22",NA,NA,NA,NA,NA,NA
"78","2021-01-14 15:21:34-03","MN","R","31841","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Brade, A.C.","12131","1932","12",NA,NA,"Brasil",NA,NA,NA,NA,NA,"Vila Ema",NA,NA,"(Hook. & Arn.) Woodson",NA,"Markgraf, F.","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"1993","06",NA,NA,"53584","auto","22",NA,NA,NA,NA,NA,NA
"79","2021-01-14 15:21:34-03","MN","R","165165","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Santos, E.A.A. 2160; Sacco, J.C. 2366",NA,"1964","11","17",NA,"Brasil",NA,NA,NA,NA,NA,"Vila Velha",NA,NA,"(Hook. & Arn.) Woodson",NA,"Sales, M.F.","Paraná","-50.1618995666504","-25.0949993133545","Ponta Grossa",NA,NA,"1993","06",NA,NA,"46557","auto","22",NA,NA,NA,NA,NA,NA
"80","2020-11-19 10:22:37-03","CPAP","CPAP","9961","PreserverdSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Cervi, A. C.","3000","1989","11","03",NA,"Brasil",NA,NA,". FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .",NA,NA,"1km do rio das Mortes",NA,NA,"(Hook. & Arn.) Woodson",NA,"A. C. Cervi","PR",NA,NA,"Jáguariaíva&nf;ag",NA,NA,"1989","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2015-07-02 14:41:52-03","JBP","HPL","486","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","E.R. Salviani","367","1999","01","24",NA,"Brasil",NA,NA,NA,NA,NA,"Campos Gerais, próximo a Vila Velha.",NA,NA,"(Hook. & Arn.) R.E. Woodson",NA,"E.R. Salviani","PR",NA,NA,"Vila Velha",NA,NA,"1999","01",NA,NA,NA,NA,"24",NA,NA,NA,NA,NA,NA
"82","2015-07-02 14:41:52-03","JBP","HPL","487","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","G.F. Arbocz","1087","1994","12","04",NA,"Brasil",NA,NA,NA,NA,NA,"Margem da BR 116, campo nativo.",NA,NA,"(Hook. & Arn.) R.E. Woodson",NA,"G.F. Arbocz","SC","-50.3261","-27.8161","Lages",NA,NA,"1994","12",NA,NA,"70701","auto","04",NA,NA,NA,NA,NA,NA
"83","2019-02-15 11:33:04-02","IPA","IPA","10048","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Pickel, B.","5873","1941","01","01","Southern America","Brasil",NA,NA,NA,"IPA0010048",NA,"Bosque, no campo alto.","Plantae",NA,"(Hook. & Arn.) Woodson",NA,"Toledo, J.F.","São Paulo","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"1948","10",NA,NA,"53584","auto","28",NA,NA,NA,NA,NA,NA
"84","2019-08-27 13:34:13-03","IAP","PACA-AGP","114204","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Sehnem, A.","5793","1951","01","28",NA,"Brasil",NA,NA,"Habitat: in campo","PACA114204",NA,"Ad fl. Uruguay superius.","Magnoliophyta","Gentianales","(Hook. & Arn.) Woodson",NA,"A. Sehnem","RS",NA,NA,"Passo do Socorro","800","800",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"85","2019-08-27 13:34:13-03","IAP","PACA-AGP","56893","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","M. Frank",NA,"1955","02",NA,NA,"Brasil",NA,NA,"VULNERÁVEL Habitat: in campestribus graminosis Fenofase: flor","PACA056893",NA,NA,"Magnoliophyta","Gentianales","(Hook. & Arn.) Woodson",NA,"Emrich-Rambo","PR",NA,NA,"Palmeiras",NA,NA,"1955","04",NA,NA,NA,NA,"03","Magnoliopsida",NA,NA,NA,NA,NA
"86","2019-08-27 13:34:13-03","IAP","PACA-AGP","9542","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Rambo, B.",NA,NA,NA,NA,NA,NA,NA,NA,"VULNERÁVEL Habitat: in siccis saxosis Fenofase: sterilis","PACA009542",NA,NA,"Magnoliophyta","Gentianales","(Hook. & Arn.) Woodson",NA,"Emrich-Rambo",NA,NA,NA,NA,NA,NA,"1954","05",NA,NA,NA,NA,"05","Magnoliopsida",NA,NA,NA,NA,NA
"87","2019-08-27 13:34:13-03","IAP","PACA-AGP","36884","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Hatschbach, G.","585","1947","01","09",NA,"Brasil",NA,NA,"VULNERÁVEL Habitat: in siccis saxosis graminosis Fenofase: flor","PACA036884",NA,NA,"Magnoliophyta","Gentianales","(Hook. & Arn.) Woodson",NA,"Emrich-Rambo","PR","-50.0119018554688","-24.7910995483398","Castro",NA,NA,"1954","05",NA,NA,"50779","auto","05","Magnoliopsida",NA,NA,NA,NA,NA
"88","2019-08-27 13:34:13-03","IAP","PACA-AGP","8974.1","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Rambo, B.",NA,"1942","01","16",NA,"Brasil",NA,NA,"VULNERÁVEL Habitat: In siccis saxosis graminosis Fenofase: flor","PACA008974-1",NA,"Arr. Capão Grande","Magnoliophyta","Gentianales","(Hook. & Arn.) Woodson",NA,"Emrich-Rambo","RS","-50.4166984558105","-28.6678009033203","Bom Jesus",NA,NA,"1954","05",NA,NA,"55856","auto","05","Magnoliopsida",NA,NA,NA,NA,NA
"89","2019-08-27 13:34:13-03","IAP","PACA-AGP","70281","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","J. A. Jarenkow","651","1987","01","21",NA,"Brasil",NA,NA,"VULNERÁVEL&nf;subarbusto lactescente flores avermelhadas; Herb. 9689 Habitat: na encosta do morro pedregoso Hábito: arbusto","PACA070281",NA,"5km a Oeste da sede","Magnoliophyta","Gentianales","(Hook. & Arn.) Woodson",NA,"M. Sobral","RS","-52.6755981445312","-31.3950004577637","Canguçu",NA,NA,"1987","01",NA,NA,"68702","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"90","2019-08-27 13:34:16-03","IAP","PACA-AGP","91470","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","J. Larocca",NA,"1990","08","13",NA,"Brasil",NA,NA,"VULNERÁVEL. Até 50 cm junto às rochas (conglomerado), corola vermelha.&nf;HASU 2605. Hábito: Erva ereta","PACA091470",NA,"Chácara das Pedras","Magnoliophyta","Gentianales","(Hook. & Arn.) Woodson",NA,"J. Larocca","RS","-52.6755981445312","-31.3950004577637","Canguçu",NA,NA,NA,NA,NA,NA,"68702","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"91","2019-08-27 13:34:13-03","IAP","PACA-AGP","11222","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","E. Friderichs",NA,"1943","01",NA,NA,"Brasil",NA,NA,"VULNERÁVEL Habitat: in saxosis graminosis Fenofase: flor","PACA011222",NA,NA,"Magnoliophyta","Gentianales","(Hook. & Arn.) Woodson",NA,"Emrich-Rambo","RS","-51.5257987976074","-28.2085990905762","Lagoa Vermelha",NA,NA,"1954","05",NA,NA,"42261","auto","05","Magnoliopsida",NA,NA,NA,NA,NA
"92","2019-08-27 13:34:13-03","IAP","PACA-AGP","41028","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Rambo, B.",NA,"1949","04","13",NA,"Brasil",NA,NA,"VULNERÁVEL&nf;fl. SEM MATERIAL Habitat: in saxosis subhumidis graminosis","PACA041028",NA,"Morro Agudo","Magnoliophyta","Gentianales","(Hook. & Arn.) Woodson",NA,"Emrich-Rambo","RS","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,"1954","05",NA,NA,"29946","auto","05","Magnoliopsida",NA,NA,NA,NA,NA
"93","2019-08-27 13:34:13-03","IAP","PACA-AGP","27054","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Rambo, B.",NA,"1944","10",NA,NA,"Brasil",NA,NA,"VULNERÁVEL Habitat: in rupestribus subhumidis Fenofase: flor","PACA027054",NA,"Morro da Polícia","Magnoliophyta","Gentianales","(Hook. & Arn.) Woodson",NA,"Emrich-Rambo","RS","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,"1954","05",NA,NA,"29946","auto","05","Magnoliopsida",NA,NA,NA,NA,NA
