"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"433","2008-05-27 22:02:00-03","MO","MOBOT","1852219","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","conf. W.R. Anderson (MICH)","Manuel J. Macía|et al.","Macía 6752","2002","3","13","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme en una zona plana de un cerro, próximo al arroyo Aguapolo y al río Tuichi","-67.67611","-14.55611",NA,NA,NA,NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2008-05-27 22:02:00-03","MO","MOBOT","1855587","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","conf. W.R. Anderson (MICH)","Manuel J. Macía|et al.","Macía 6941","2002","3","18","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme, al pie de un cerro, sin pendiente, próximo al arroyo Aguapolo y al río Tuichi","-67.67305","-14.55916",NA,NA,NA,NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2008-05-27 22:02:00-03","MO","MOBOT","1859007","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","conf. W.R. Anderson (MICH)","Manuel J. Macía|et al.","Macía 5076","2001","6","27","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme mediana pendiente, región de Tumupasa","-67.92277","-14.18333",NA,NA,NA,NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2008-05-27 22:02:00-03","MO","MOBOT","1859642","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","conf. W.R. Anderson (MICH)","Manuel J. Macía|et al.","Macía 5111","2001","6","27","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme mediana pendiente, región de Tumupasa","-67.92277","-14.18333",NA,NA,NA,NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2014-09-18 05:38:00-03","MO","MOBOT","1946975","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","N. Raes","N. Raes|G. Iraipi","Raes 132","2003","4","6","South America","Bolivia","Santa Cruz","Guarayos","60 km east of Ascension de Guarayos","-62.91666","-15.78333",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"438","2011-03-23 13:58:00-03","MO","MOBOT","195443","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Juan Celedonia Ruiz M.","Ruiz M. 1278","1988","4","26","South America","Peru","Loreto","Maynas","Distrito Iquitos, Puerto Almendras, Río Nanay. Bosque transicional, cerca al Arboretum.","-73.41666","-3.8",NA,NA,NA,NA,NA,"122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","4",NA,NA
"439","2014-09-18 05:38:00-03","MO","MOBOT","2085320","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","N. Raes","N. Raes|G. Iraipi","Raes 132","2003","4","6","South America","Bolivia","Santa Cruz","Guarayos","60 km east of Ascension de Guarayos","-62.91666","-15.78333",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"440","2009-08-21 04:37:00-03","MO","MOBOT","2230002","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Múlgura de Romero, M. E.","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1804","2000","3","8","South America","Argentina","Misiones","Concepción","alrededores de Prefectura Naval Argentina, cerca de la desembocadura del Arroyo Santa María en el Río Uruguay","-55.35","-27.96666",NA,NA,NA,NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2012-04-19 10:36:00-03","MO","MOBOT","2230011","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.",NA,"E.L. Holmberg","Holmberg 116","1900","2","12","South America","Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2018-05-17 05:29:00-03","MO","MOBOT","2403090","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Anderson, W. R., //","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","Zuloaga 5199","1995","3","3","South America","Argentina","Misiones","Iguazú","Parque Nac. Iguazú, picada al Hidrógrafo, detrás del camping El Ñandú","-54.41666","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2010-02-15 15:39:00-02","MO","MOBOT","2439357","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Múlgura de Romero, M. E.","F. Biganzoli|Paola Peralta|G. Irrazabal|G. Massaccesi|B. Zucchino","Biganzoli 884","2000","3","16","South America","Argentina","Misiones","Cainguás","Predio UNLP. Reserva Privada. Picada nueva en selva, linea de alta tensión.","-54.95","-27.0833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2018-05-17 05:29:00-03","MO","MOBOT","2515051","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Múlgura, M. E. & O'Leary, N., III-","María E. Múlgura|C. Calviño|S. Martínez|Nataly O'Leary","Múlgura 3528","2003","12","5","South America","Paraguay","Canindeyú",NA,"Reserva Natural Mbaracayú, alrededores de la casa","-55.51666","-24.13916",NA,NA,NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2009-05-15 13:24:00-03","MO","MOBOT","2515069","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Anderson, W. R.","Pedro Jörgensen","Jörgensen 3832",NA,NA,NA,"South America","Paraguay","Guairá",NA,"Villarica","-56.45","-25.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2010-02-09 10:58:00-02","MO","MOBOT","2676636","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Burnham, R. (MO)","Jacob Nabe-Nielsen","Nabe-Nielsen 308","1996","7","11","South America","Ecuador","Napo",NA,"The Yasuní National Park. Liana diversity plot no. 1, humid ridge-side","-76.4","-0.66666",NA,NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-01-25 04:35:00-02","MO","MOBOT","2745966","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Luis Valenzuela G.","Valenzuela Gamarra 2394","2003","11","27","South America","Peru","Madre de Dios","Tambopata","Dist. Las Piedras, Loboyoc. Bosque Primario.","-69.01416","-12.4725",NA,NA,NA,NA,NA,"177.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA
"448","2011-03-31 13:14:00-03","MO","MOBOT","2756345","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.",NA,"Stephen F. Smith","Smith 1641","1989","1","28","South America","Peru","Madre de Dios",NA,"Collected during high water by boat along banks of Rio La Torre, along lower 4 km. of river, between Rio D'Orbigny and Rio Tambopata, Explorer's Inn, 39 km. SW. of Puerto Maldonado.","-69.33333","-12.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2008-05-27 22:02:00-03","MO","MOBOT","2854756","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Ghillean T. Prance","Prance 1324","1965","9","17","South America","Brazil","Pará",NA,"West bank of Rio Pacaja, opposite Ilha de Breu. Riverside Vegetation. 2'33'-2'50S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2009-12-11 12:42:00-02","MO","MOBOT","2855147","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Howard S. Irwin|Ghillean T. Prance|Thomas R. Soderstrom|Noel H. Holmgren","Irwin 55389A","1963","9","5","South America","Suriname",NA,NA,"In riverine forest, Lucíe River, 2-10 km below confluence of OOst Rivier.","-56.5","3.51666",NA,NA,NA,NA,NA,"225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2016-03-25 06:58:00-03","MO","MOBOT","2855298","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Christopher Davidson|Gustavo Martinelli","Davidson s.n.","1980",NA,NA,"South America","Brazil","Pará",NA,"Municipio de Oriximiná. Estrada Oriximiná-CachoeiraTrombetas ( BR-163), ca. 75 km north of Oriximiná.",NA,NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2010-07-19 16:28:00-03","MO","MOBOT","2767175","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Timothy C. Plowman","Plowman 8867","1980","2","18","South America","Brazil","Pará","Santana do Araguaia","Municipo Santa de Araguaia. 100 km S of Redencáo on road (PA-150) to Barrairos dos Campo. Fazenda Inajaporã betweem Rio Inajãzinho and Rio Inajã.","-50.4166667","-8.75",NA,NA,NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","12",NA,NA
"453","2008-05-27 22:02:00-03","MO","MOBOT","2855451","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Basil Stergios","Stergios 6128","1983","7","18","South America","Venezuela","Bolívar",NA,"Rio Venamo, entre río Cuyuni ( Anacoco) y Caño Apanao. Selva pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2011-11-08 05:06:00-02","MO","MOBOT","2855513","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W. Anderson","Gert G. Hatschbach|Ricardo Callejas","Hatschbach 47318","1983","12","16","South America","Brazil","Mato Grosso do Sul",NA,"Iguatemi, 5 km O,.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2011-12-10 05:21:00-02","MO","MOBOT","2855587","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","J. Cuatrecasas","Hans P. Fuchs|L. Zanella","Fuchs 21813","1967","2","8","South America","Colombia","Chocó",NA,"Area of Baudó- On right bank of river Baudó, about 18.5 km upstream of estuary, a little way above sawmill Porquera. Ca. 5 m above s.1. At edge of secondary vegetation ( rastrojo), immediately at water's edge at high tide, but not influenced by salt water.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2008-05-27 22:02:00-03","MO","MOBOT","2855591","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Ronald L. Liesner","Guillermo Klug","Klug 2058","1931","3",NA,"South America","Peru","Loreto",NA,"FLorida, Río Putumayo, at mouth of Río Zubineta.",NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2008-05-27 22:02:00-03","MO","MOBOT","2855732","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Cornelis C. Berg","Berg 599","1977","10","17","South America","Brazil","Pará",NA,"Serra dos Carajas, Serra Norte, ca. 20 km N of AMZA Exploration Camp. In Liana forest.","-50.00035","-6.00086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2008-05-27 22:02:00-03","MO","MOBOT","2855782","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Ronald L. Liesner","Guillermo Klug","Klug 3866","1934","10",NA,"South America","Peru","San Martín",NA,"Juan Jui. Alto Río Huallaga,.",NA,NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2011-11-08 05:06:00-02","MO","MOBOT","2855790","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W. Anderson","Gert G. Hatschbach|Ricardo Callejas","Hatschbach 47211","1983","12","13","South America","Brazil","Mato Grosso do Sul",NA,"Rod. MT-642 ( mun. Amambai) Mato Grosso do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-07-20 10:42:00-03","MO","MOBOT","2855878","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Diego Giraldo-Cañas","Giraldo-Cañas 762","1991","12","14","South America","Colombia","Antioquia","Cocorná","Vereda La Piñuela, carretera a San Francisco;","-75.1333333","6.0333333",NA,NA,NA,NA,NA,"700.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"461","2011-02-18 17:26:00-02","MO","MOBOT","2855920","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","R. Liesner","Daniel F. Austin","Austin 4184","1969","6","12","South America","Brazil","Pará",NA,"Belem; Grounds of the Instituto de Pesquisas e Experimentacao Agropecuarias do Norte. In water at edge of Igarape. Igarape do Aura, in A.P.E.G. Glands yellow.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2008-05-27 22:02:00-03","MO","MOBOT","2855945","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.",NA,"Boris A. Krukoff","Krukoff 8959","1936","10","26","South America","Brazil","Amazonas",NA,"Municipality Sáo Paulo de Olivenca; basin of creek Belem. Basin of Rio Solimoes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2011-02-18 17:26:00-02","MO","MOBOT","2855951","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","R. Liesner","Daniel F. Austin","Austin 4185","1968","6","12","South America","Brazil","Pará",NA,"Belem; Grounds of the Instituto de Pesquisas e Experimentacao Agropecuarias do Norte. Igarape do Aura, in A.P.E.G. Reserve, Cipo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2020-05-13 15:04:00-03","MO","MOBOT","2856019","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","L.C. Stutz","Stutz de Ortega 2081","1984","12","19","South America","Paraguay",NA,NA,"Bord Lagune, C.F.A.P. , Pto Stoessner, km 12.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"465","2010-09-20 19:22:00-03","MO","MOBOT","2856027","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.",NA,"Bassett Maguire|Gerold Stahel","Maguire 22777","1944","4","8","South America","Suriname","Suriname",NA,"Charlesburg Rift, sandy soil of old sea beach, jungle bordered on both sides by swamps and marshes, open scrub land, secondary jungle. 3 km. north Paramaribo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2015-09-25 06:24:00-03","MO","MOBOT","2856110","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.",NA,"René Chávez A.","Chávez Alfaro 1073","1972","8","27","South America","Peru","Madre de Dios","Manu","Habitat : Bosque Ribereño.",NA,NA,NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2009-07-17 07:37:00-03","MO","MOBOT","2856141","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Julian A. Steyermark|Ronald L. Liesner","Steyermark 120787","1979","11","30","South America","Venezuela","Sucre",NA,"Peninsula de paria; priamry wet forest with large rocks, Cumbre de Las Estrellas, west of manacal, approximately 15 km (by air) northwest of Irapa, E of El Sanche, N of El Paujil.","-62.66666","10.66666",NA,NA,NA,NA,NA,"800.00000000","830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2008-05-27 22:02:00-03","MO","MOBOT","2856209","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Isabel Basualdo","Basualdo 3980","1991","12","12","South America","Paraguay",NA,NA,"Orillas de bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2008-05-27 22:02:00-03","MO","MOBOT","2855866","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Ronald L. Liesner","Boris A. Krukoff","Krukoff 4670","1933","6","4","South America","Brazil","Amazonas",NA,"Near Mouth of Rio Embira ( tributary of Rio Tarauaca). Basin of Rio Jurua.","-70.25","-7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2011-11-08 05:06:00-02","MO","MOBOT","2856242","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Pedro Acevedo-Rodríguez|Ricardo Callejas|S. P. Churchill","Acevedo-Rodríguez 6863","1994","9","7","South America","Colombia","Chocó",NA,"Mun. Muqui; Corregimiento Coqui, Estero de Coqui ( mangrove area ) Jobi. Habitat: mangrove swamp.",NA,NA,NA,NA,NA,NA,NA,"0E8","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2008-05-27 22:02:00-03","MO","MOBOT","2856362","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Nélida Soria","Soria Rey 002886","1988","12","12","South America","Paraguay","Guairá",NA,"Camino al Cerro Acati. Orillas de bosque.","-56.28333","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2008-05-27 22:02:00-03","MO","MOBOT","2856456","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Rosa Degen","Degen 2497","1991",NA,NA,"South America","Paraguay",NA,NA,"En el bosque del A Pitanoaga, Ranch Esperanza. Zonas bajas. En el bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2008-05-27 22:02:00-03","MO","MOBOT","2856467","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Rosa Degen","Degen 001184","1988","12","15","South America","Paraguay","Guairá",NA,"Tororo San Pedro. En el bosque.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2008-05-27 22:02:00-03","MO","MOBOT","2856509","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Nélida Soria","Soria Rey 002953","1988","12","15","South America","Paraguay","Guairá",NA,"San Pedro. En el bosque.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2008-05-27 22:02:00-03","MO","MOBOT","2856634","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Nélida Soria","Soria Rey 002939","1988","12","15","South America","Paraguay","Guairá",NA,"San Pedro. En el bosque.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2008-05-27 22:02:00-03","MO","MOBOT","2856956","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Fátima Mereles","Mereles H. 3684","1989",NA,NA,"South America","Paraguay","Alto Paraná",NA,"Alto Oarana, Centro Forestal. Laguna Yrendy.Sobre vegetación de ribera d ela laguna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2012-04-23 16:48:00-03","MO","MOBOT","2857074","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Reinilda Duré|A. Bogado|A. Fleitas","Duré Rodas 84","1984",NA,NA,"South America","Paraguay","Caaguazú",NA,"Colonia Río Corriente, cerca del Ao. Río Corrientes a 20 km de Potiy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"478","2010-02-11 22:08:00-02","MO","MOBOT","2857373","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Enrique Forero|Roberto Jaramillo M.|Alba L. Forero R.","Forero 9298","1982","4","15","South America","Colombia","Chocó",NA,"Quebrada del Fuerte, arriba de Bellavista.Hoya del Rio Atrato. Colombia.",NA,NA,NA,NA,NA,NA,NA,"40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2009-10-21 21:32:00-02","MO","MOBOT","2859086","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson","Gilberto N. Morillo|Ronald L. Liesner","Morillo 8836","1982","5",NA,"South America","Venezuela","Bolívar",NA,"Rio Caura, 5-20 km Sur (rio arriba) del Campamento Las Pavas (Salto Para), bosque húmedo riparino.","-64.41666","6.25",NA,NA,NA,NA,NA,"220.00000000","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2010-11-27 07:28:00-02","MO","MOBOT","2859752","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Anderson","Jan van Rooden|Ben J.H. ter Welle|S.M.C. Topper","van Rooden 656","1979","11","15","South America","Colombia","Chocó",NA,"Drainage basin of Rio San Juán, reibutary Rio Taparal, annual rainfall 7400 mm., rel. hum 86% average temp.22-33 degress C. Along the riverains at high waterlevel, primary tropical lowland rainforest.","-77.16666","4.25",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2008-05-27 22:02:00-03","MO","MOBOT","2859792","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Ronald L. Liesner","Guillermo Klug","Klug 2811","1932","12",NA,"South America","Peru","Loreto",NA,"Fortaleza, near Yurimaguas, forest.",NA,NA,NA,NA,NA,NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
