"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"315","2019-08-20 10:28:08-03","UNICAMP","UEC","125226","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Yamamoto, K; Barbosa, AR",NA,"Brazil","grotão na base da Pedra do Abreu.",NA,NA,"frutos.","UEC072665","2000","11","23","Magnoliopsida",NA,NA,"Spreng.",NA,"00/26","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-08-20 10:28:08-03","UNICAMP","UEC","125235","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Yamamoto, K; Barbosa, AR",NA,"Brazil","Hotel Monjolos",NA,NA,"árvore ca. 8m.","UEC072666","2000","11","23","Magnoliopsida",NA,NA,"Spreng.",NA,"00/29","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-03-01 16:43:07-03","UNICAMP","UEC","152112","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Arraes, MG; Harley, RM; Stannard, BL; Esteves, GL; Longhi-Wagner, HM",NA,"Brazil","Km 107, chapéu do Sol, campo rupestre.",NA,NA,"Árvore 4m alt., tronco tortuoso, casca grossa, folhas coriáceas, brilhantes, flores brancas c/ a base vermelha.","UEC030268","1984","11","13","Magnoliopsida",NA,NA,"Spreng.",NA,"s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-03-01 16:43:07-03","UNICAMP","UEC","152119","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Pirani, JR; Cordeiro, I; Furlan, A; Kawasaki, ML",NA,"Brazil","Km 115 ao longo da rodovia Belo Horizonte-Conceiçã, Cerrado com pedras.",NA,NA,"Arvoreta ca. 2m. flor alva com manchas vinho.","UEC030272","1981","10","04","Magnoliopsida",NA,NA,"Spreng.",NA,"s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-03-01 16:43:07-03","UNICAMP","UEC","152122","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Giulietti, AM; Menezes, NL; Cordeiro, I; Sajo, MG; Castro, NM; Diacuí, J",NA,"Brazil","Km 118 ao longo da rodovia Belo Horizonte-Cconceiç, Campo rupestre.",NA,NA,"Arbusto de 2,0m, pétalas alvas c/ listra rósea na base.","UEC030267","1981","06","30","Magnoliopsida",NA,NA,"Spreng.",NA,"s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-03-01 16:43:07-03","UNICAMP","UEC","152120","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Kawasaki, ML; Esteves, GL",NA,"Brazil","Km 119 ao longo da rodovia Belo Horizonte-Conceiçã, Mata e frente à entrada da Fazenda Palácio.",NA,NA,"Árvore 1,70m. flores c/ 1 pétala grane alva, c/ manchas cor-de-vinho. Frutos negros.","UEC030269","1982","10","16","Magnoliopsida",NA,NA,"Spreng.",NA,"s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-03-01 16:43:07-03","UNICAMP","UEC","52460","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Fischer, EA; Gordo, M",NA,"Brazil","Serra do Cipó",NA,NA,"Arbustos, flores braca-rosadas.","UEC030258","1989","11","10","Magnoliopsida",NA,NA,"Spreng.","Lisboa, MLG","22833","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2000","08","07",NA,NA,NA,NA
"322","2021-03-01 16:43:07-03","UNICAMP","UEC","62872","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Stehmann, JR",NA,"Brazil","Serra do Cipó",NA,NA,"Arbóreo, Tanino na casca, flor marrom, um só pistilo, fruto com casca preta.",NA,"1990","10","20","Magnoliopsida",NA,NA,"Spreng.","Lisboa, MLG","s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2000","08","07",NA,NA,NA,NA
"323","2021-03-01 16:43:07-03","UNICAMP","UEC","62872","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Stehmann, JR",NA,"Brazil","Serra do Cipó",NA,NA,"Arbóreo, Tanino na casca, flor marrom, um só pistilo, fruto com casca preta.","UEC030262","1990","10","20","Magnoliopsida",NA,NA,"Spreng.","Lisboa, M","s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2000","08","07",NA,NA,NA,NA
"324","2021-03-01 16:43:07-03","UNICAMP","UEC","62870","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Mansur, MH",NA,"Brazil","Serra do Cipó",NA,NA,"Arbóreo.; Em cerrado.","UEC030259","1989","10","28","Magnoliopsida",NA,NA,"Spreng.","Lisboa, M","s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2000","08","07",NA,NA,NA,NA
"325","2021-03-01 16:43:07-03","UNICAMP","UEC","62870","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Mansur, MH",NA,"Brazil","Serra do Cipó",NA,NA,"Arbóreo.; Em cerrado.",NA,"1989","10","28","Magnoliopsida",NA,NA,"Spreng.","Lisboa, MLG","s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2000","08","07",NA,NA,NA,NA
"326","2019-08-20 10:28:08-03","UNICAMP","UEC","125103","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Yamamoto, K; Barbosa, AR",NA,"Brazil","Serra do Cipó, Afloramento entre Faz. Palácio e Estátua do Juca.",NA,NA,NA,NA,"2000","11","22","Magnoliopsida",NA,NA,"Spreng.",NA,"0010","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-08-20 10:28:08-03","UNICAMP","UEC","125103","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Yamamoto, K; Barbosa, AR",NA,"Brazil","Serra do Cipó, Afloramento entre Faz. Palácio e Estátua do Juca.",NA,NA,NA,"UEC030240","2000","11","22","Magnoliopsida",NA,NA,"Spreng.",NA,"00/10","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-03-01 16:43:07-03","UNICAMP","UEC","51293","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Leitão Filho, HF; Carvalho-Okano, RM; et al.",NA,"Brazil","Serra do Cipó, Cadeia do espinhaço.",NA,NA,"Arbusto com aproximadamente 2 metros de altura, flores brancas com região central com manchas roxas.; Campo rupestre.","UEC030225","1989","07","02","Magnoliopsida",NA,NA,"Spreng.","Lisboa, MLG","21760","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2000","08","07",NA,NA,NA,NA
"329","2021-03-01 16:43:07-03","UNICAMP","UEC","152920","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Gomes, CG; Menezes, NL; Strassburg, RC; Vechi, C; Yoshitake, AMF",NA,"Brazil","Serra do Cipó, Estrada Belo Horizonte-Conceição do Mato Dentro, Km 100. Antes do 1° muro, pouco antes do santuário. Beira da estrada.",NA,NA,"Arbusto ca. 1m. Corola branca com variegação vinácea (guias de néctar).","UEC030271","2001","10","23","Magnoliopsida",NA,NA,"Spreng.","Shimizu, GH","54","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2009","01",NA,NA,NA,NA,NA
"330","2021-03-01 16:43:07-03","UNICAMP","UEC","152917","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Salatino, A; Santos, DYAC; Conceição, AA; Patrício, MCB; Mimura, MRM",NA,"Brazil","Serra do Cipó, Estrada da Usina de Força, após segunda ponte em solo arenoso próximo à afloramento rochos, margem direita.",NA,NA,"árvore, ca. 3,5m alt., comum. Folhas adultas com face adaxial brilhante, jovens discolores. frutos marrons abertos.","UEC030274","1995","09","25","Magnoliopsida",NA,NA,"Spreng.","Shimizu, GH","60","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2009","01",NA,NA,NA,NA,NA
"331","2019-08-20 10:28:08-03","UNICAMP","UEC","174682","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Carmello-Guerreiro, SM; Belinello, R; Semir, J; Sajo, MG",NA,"Brazil","Serra do Cipó, Estrada da Usina próxima à casa do Sr. José.",NA,NA,NA,"UEC030471","2000","09","18","Magnoliopsida",NA,NA,"Spreng.","Barbosa, AR","05","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328","UEC030471",NA,NA,"26557","auto",NA,NA,"2000","11",NA,NA,NA,NA,NA
"332","2019-08-20 10:28:08-03","UNICAMP","UEC","118060","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Carmello-Guerreiro, SM; Belinello, R; Semir, J; Sajo, MG",NA,"Brazil","Serra do Cipó, Estrada da Usina próxima à casa do Sr. José.",NA,NA,NA,"UEC030224","2000","09","18","Magnoliopsida",NA,NA,"Spreng.","Barbosa, AR","05","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2000","11",NA,NA,NA,NA,NA
"333","2019-08-20 10:28:08-03","UNICAMP","UEC","118066","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Carmello-Guerreiro, SM; Belinello, R; Semir, J; Sajo, MG",NA,"Brazil","Serra do Cipó, Estrada para a Usina, próxima a casa do Sr. José.",NA,NA,NA,"UEC030282","2000","09","18","Magnoliopsida",NA,NA,"Spreng.","Barbosa, AR","01","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2000","11",NA,NA,NA,NA,NA
"334","2019-08-20 10:28:08-03","UNICAMP","UEC","118068","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Carmello-Guerreiro, SM; Belinello, R; Semir, J; Sajo, MG",NA,"Brazil","Serra do Cipó, Estrada para Santana do Riacho.",NA,NA,NA,"UEC030285","2000","09","20","Magnoliopsida",NA,NA,"Spreng.","Barbosa, AR","54","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2000","11",NA,NA,NA,NA,NA
"335","2021-03-01 16:43:07-03","UNICAMP","UEC","27893","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Pirani, JR; Cordeiro, I; Furlan, A; Kawasaki, ML",NA,"Brazil","Serra do Cipó, km 105 ao longo da Rodovia Belo horizonte - Conceição do Mato Dentro.",NA,NA,"Arvoreta com 2 metros. Flor alva com manchas vinho.; Cerrado com pedras.","UEC030265","1981","10","04","Magnoliopsida",NA,NA,"Spreng.","Lisboa, M","s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2000","08","07",NA,NA,NA,NA
"336","2021-03-01 16:43:07-03","UNICAMP","UEC","27893","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Pirani, JR; Cordeiro, I; Furlan, A; Kawasaki, ML",NA,"Brazil","Serra do Cipó, km 105 ao longo da Rodovia Belo horizonte - Conceição do Mato Dentro.",NA,NA,"Arvoreta com 2 metros. Flor alva com manchas vinho.; Cerrado com pedras.",NA,"1981","10","04","Magnoliopsida",NA,NA,"Spreng.","Lisboa, MLG","s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2000","08","07",NA,NA,NA,NA
"337","2021-03-01 16:43:07-03","UNICAMP","UEC","152916","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Forero, E; Muniz, CF; Menezes, N; Jung, SL",NA,"Brazil","Serra do Cipó, Km 107 caminho para Usina Dr. Pacífico Mascarenhas.",NA,NA,"Arbol. Frutos grises. Cerrado.","UEC030273","1980","09","07","Magnoliopsida",NA,NA,"Spreng.","Shimizu, GH","s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2009","01",NA,NA,NA,NA,NA
"338","2021-03-01 16:43:07-03","UNICAMP","UEC","27894","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Giulietti, AM; Menezes, NL; Cordeiro, I; Sajo, MG; Castro, NM; Diacuí, J",NA,"Brazil","Serra do Cipó, km 118 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.",NA,NA,"Arbusto de 2,0m. pétalas alvas com listra rósea na base.; Campo Rupestre.","UEC030281","1981","06","30","Magnoliopsida",NA,NA,"Spreng.","Lisboa, MLG","s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2000","08","07",NA,NA,NA,NA
"339","2021-03-01 16:43:07-03","UNICAMP","UEC","27894","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Giulietti, AM; Menezes, NL; Cordeiro, I; Sajo, MG; Castro, NM; Diacuí, J",NA,"Brazil","Serra do Cipó, km 118 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.",NA,NA,"Arbusto de 2,0m. pétalas alvas com listra rósea na base.; Campo Rupestre.",NA,"1981","06","30","Magnoliopsida",NA,NA,"Spreng.","Lisboa, MLG","s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2000","08","07",NA,NA,NA,NA
"340","2021-03-01 16:43:06-03","UNICAMP","UEC","118058","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Carmello-Guerreiro, SM; Belinello, R; Semir, J; Sajo, MG",NA,"Brazil","Serra do Cipó, Pensão Fazenda Monjolos.",NA,NA,"Árvore, flores brancas-roseas.","UEC030283","2000","09","20","Magnoliopsida",NA,NA,"Spreng.","Barbosa, AR","61","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2000","11",NA,NA,NA,NA,NA
"341","2021-03-01 16:43:07-03","UNICAMP","UEC","53839","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Menezes, NL; Miyazaki, S; Morales, P; Bertolucci, J",NA,"Brazil","Serra do Cipó, Rodovia Belo Horizonte, km 114 (alto).&nf;Conceição do Mato Dentro.",NA,NA,"Hospedeira de<em> Psittacanthus robustus.</em> Experimentos de Biologia Floral. Árvore de até 3,5m.","UEC030289","1988","01","18","Magnoliopsida",NA,NA,"Spreng.",NA,"s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2021-03-01 16:43:07-03","UNICAMP","UEC","53839","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Menezes, NL; Bertolucci, J; Miyazaki, S; Morales, P",NA,"Brazil","Serra do Cipó, Rodovia Belo Horizonte, km 114 (alto).&nf;Conceição do Mato Dentro.",NA,NA,"Hospedeira de<em> Psittacanthus robustus.</em> Experimentos de Biologia Floral. Árvore de até 3,5m.",NA,"1988","01","18","Magnoliopsida",NA,NA,"Spreng.",NA,"s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-03-01 16:43:06-03","UNICAMP","UEC","130324","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Yamamoto, K; Kinoshita, LS",NA,"Brazil","Serra do Cipó, Sede da fazenda Monjolos.",NA,NA,"Árvore 3m alt, flores com pétalas brancas e manchas róseas, frutos maduros castanhos.; Em cerrado.","UEC030260","2002","09","24","Magnoliopsida",NA,NA,"Spreng.",NA,"02/65","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2021-03-01 16:43:06-03","UNICAMP","UEC","130324","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Yamamoto, K; Kinoshita, LS",NA,"Brazil","Serra do Cipó, Sede da fazenda Monjolos.",NA,NA,"Árvore 3m alt, flores com pétalas brancas e manchas róseas, frutos maduros castanhos.; Em cerrado.",NA,"2002","09","24","Magnoliopsida",NA,NA,"Spreng.",NA,"0265","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-03-01 16:43:07-03","UNICAMP","UEC","53841","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Mello-Silva, R; Giulietti, AM; Pirani, JR; Meguro, M",NA,"Brazil","Serra do Cipó, Vale Mãe D'Água.",NA,NA,"Arvoreta, frutos castanhos.; Cerrado de encosta.","UEC030288","1986","05","03","Magnoliopsida",NA,NA,"Spreng.",NA,"s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2021-03-01 16:43:07-03","UNICAMP","UEC","62875","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Lopes, MA; Andrade, PM",NA,"Brazil","UCAT",NA,NA,"2,5m.; árvore.&nf;Fruto marrom deiscente.; Campo rupestre.","UEC030277","1985","02","22","Magnoliopsida",NA,NA,"Spreng.","Lisboa, MLG","s.n.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2000","08","07",NA,NA,NA,NA
"347","2019-08-20 10:28:08-03","UNICAMP","UEC","174864","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Gonçalves, DJP",NA,"Brazil",NA,NA,NA,NA,"UEC010374","2012","05","01","Magnoliopsida",NA,NA,"Spreng.",NA,"541","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895","UEC010374",NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2021-03-01 16:43:07-03","UNICAMP","UEC","155822","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Gonçalves, DJP; Roque, N; Silva, AQ; Franco, IM",NA,"Brazil","Brasil, Minas Gerais, São Gonçalo do Rio Preto, Parque Estadual do Rio Preto, Estrada para o sanitário, ca.500m da casa do vigilante.",NA,NA,"Árvore ca, 3m.Frutos imaturos marrons.; Cerrado.","UEC055090","2011","06","23","Magnoliopsida",NA,NA,"Spreng.","Gonçalves, DJP","103","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895","UEC055090",NA,NA,"26697","auto",NA,NA,"2011","06",NA,NA,NA,NA,NA
"349","2021-03-01 16:43:07-03","UNICAMP","UEC","174866","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Gonçalves, DJP; Matheus, MMT; Gonçalves, JL; Gonçalves, SPM",NA,"Brazil","Parque estadual do Rio Preto, 926 msm, 18,147310000000001 S, 43,327148999999999 w",NA,NA,"Árvore ca. 2,5m, frutos castanhos.","UEC010372","2012","05","01","Magnoliopsida",NA,NA,"Spreng.",NA,"540","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-03-01 16:43:07-03","UNICAMP","UEC","155811","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Gonçalves, DJP; Roque, N; Silva, AQ; Franco, IM",NA,"Brazil","Parque Estadual do rio Preto, Estrada para o sanitário, ca. 500m da casa do vigilante.",NA,NA,"Árvore ca. 3m, frutos imaturos marrons.; Cerrado.","UEC055089","2011","06","23","Magnoliopsida",NA,NA,"Spreng.",NA,"102","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895","UEC055089",NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2021-03-01 16:43:07-03","UNICAMP","UEC","165974","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Gonçalves, DJP; Costa, LB; Oliveira, CNS",NA,"Brazil","Parque estadual do Rio Preto, Próx. a Casa dos Vigilantes, sent. Sanitários.&nf;&nf;18.202962 s, 43.576.141 w.",NA,NA,"Árvore ca. 4m, flores velhas c. cálice avermelhado.","UEC069069","2011","11","17","Magnoliopsida",NA,NA,"Spreng.",NA,"169","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-03-01 16:43:07-03","UNICAMP","UEC","165973","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Gonçalves, DJP; Costa, LB; Oliveira, CNS",NA,"Brazil","Parque estadual do rio Preto, Trilha para a Forquilha, 782 msm.&nf;18133017S , 43.338139 w. &nf;cerrado próximo a margem do rio.",NA,NA,"Árvore ca. 2m. planta sobre rocha.","UEC069072","2011","11","17","Magnoliopsida",NA,NA,"Spreng.",NA,"175","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-03-01 16:43:07-03","UNICAMP","UEC","165979","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Gonçalves, DJP; Costa, LB; Oliveira, CNS",NA,"Brazil","Parque Estadual do Rio Preto, trilha para Cachoeira do Crioulo, próximo ao Sanitário - 962 msm.&nf;18140774s , 43360904w .",NA,NA,"Arbusto ca. 2m, frutos jovens esverdeados.; Cerrado.","UEC039143","2011","11","19","Magnoliopsida",NA,NA,"Spreng.",NA,"208","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895","UEC039143",NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-03-01 16:43:07-03","UNICAMP","UEC","195130","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Martinelli, G; Baez, C",NA,"Brazil","Parque Estadual do Rio Preto. Vale das Estrelas.",NA,NA,"Arbusto, 4,30m, heliófila, folhas verdes, discolores, flores de cor verde, com nuances avermelhados, frutos passados nigrescentes.; Campos rupestres com capões de cerrado.","UEC132040","2015","10","12","Magnoliopsida",NA,NA,"Spreng.",NA,"18839","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895","UEC132040",NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-03-01 16:43:07-03","UNICAMP","UEC","180699","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Scatigna, AV; Silva, JS; Costa, MFB; Silva, ED; Galvão, JC; Tozzi, AMGA",NA,"Brazil","Serra da Canastra, estrada para Cachoeira do Quilombo.",NA,NA,"Árvore ca. 2m. Cálice verde.; Mata ciliar.","UEC021126","2011","11","13","Magnoliopsida",NA,NA,"Spreng.","Scatigna, AV","11","Minas Gerais","São João Batista do Glória","-46.5055999755859","-20.6413993835449","UEC021126",NA,NA,"29048","auto",NA,NA,"2011","12",NA,NA,NA,NA,NA
"356","2021-03-01 16:43:07-03","UNICAMP","UEC","180682","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Scatigna, AV; Silva, JS; Costa, MFB; Silva, ED; Galvão, JC; Tozzi, AMGA",NA,"Brazil","Serra da Canastra, próx. cachoeira do Quilombo. Margem de riacho.",NA,NA,"Arvoreta ca 1,7m. Corola branca com guia de nectário roxa.","UEC021108","2011","11","13","Magnoliopsida",NA,NA,"Spreng.","Shimizu, GH","14","Minas Gerais","São João Batista do Glória","-46.5055999755859","-20.6413993835449","UEC021108",NA,NA,"29048","auto",NA,NA,"2011","11",NA,NA,NA,NA,NA
