"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","recordNumber","continentOcean","coordinatePrecision","preparationType","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"363","2011-02-18 11:55:00-02","MO","MOBOT","3411813","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Brian M. Boom","1987","3","28","Guyana",NA,NA,"Abary River mouth near coastline. Mangrove formation and margins.","-57.75","6.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boom 7159","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2009-07-01 16:16:00-03","MO","MOBOT","3411955","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Anonymous","1983","10","25","Brazil","Espírito Santo",NA,"Reserva floresta da CVRD,linhares, ES Est. Gavea, ant x 32 ,km. 6,920, brejo J. Pedro lado direito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous 1066","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2014-05-13 21:13:00-03","MO","MOBOT","3412106","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"W. Wilbert|E. Wade Davis|T. Rivero|Ayala Lafée, Cecilia","1997","5",NA,"Venezuela",NA,NA,"Hanna Asitabaida, tributary of the Winikina River near the village of Hana Kahamana in Delta Amacuro State. The fruit is produced and consumed between the months of June and August. Said to be more abundant in the moriche groves and near the mouth of the Winikina near Soboroho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wilbert 226","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2008-05-27 22:02:00-03","MO","MOBOT","754543","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","P. J. M. Maas & A. K. van Setten (U)",NA,NA,NA,"Francisco J. Roldán|et al.","1986","9","30","Colombia","Antioquia","Arboletes","Arboletes, orilla de la playa","-76.43333","8.85",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,"Roldán 524","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2016-06-21 14:21:00-03","MO","MOBOT","100914217","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","P.J.M. Maas",NA,NA,NA,"R.M. Deda|E. Santos","2012","11","13","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto: Poço dos bois.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deda 201","South America","26417",NA,"auto",NA,NA,NA,"1",NA,NA
"368","2015-05-20 10:33:29-03","UFERSA","MOSS","2015","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Oliveira, O.F. de","1982","01","19","Oliveira, O.F. de","1981","02","25","Brasil","Rio Grande do Norte","Vila Flor","Cunhaú.","-35.041667","-6.316667","35W02'30","6S19'00","10","10",NA,NA,"Arbusto; coletado no mangue, sujeito a inundações periódicas; freqüente; flor creme; n.v. araticum.",NA,NA,"1689","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-08-31 09:11:58-03","INPA","INPA","27937","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Silva, MF da","1980","07",NA,"Rodrigues, WA","1970","03","16","Brasil","Amazonas","Manaus","Igarapé do Segundo, Petropólis, rua José Florêncio, Igarapé do Segundo, Petropólis, rua José Florêncio.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0027937","INPA0027937 INPA0027937_e",NA,"Dicotyledon Magnoliids","Magnoliales","8763","Southern America","138090",NA,"auto",NA,NA,NA,NA,NA,NA
"370","2020-08-31 09:11:58-03","INPA","INPA","130738","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Schatz, GE",NA,NA,NA,"Rosário, CS","1982","01","12","Brasil","Pará","Belém","Joanes, Salinas, Joanes.","-48.3","-1.1","-48.3","-1.1",NA,NA,"INPA0130738","INPA0130738 INPA0130738_e",NA,"Dicotyledon Magnoliids","Magnoliales","130","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-01-10 20:48:43-03","INPA","INPA","138204","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Miralha, JMS","1995","01",NA,"Ferreira, CAC","1985","10","30","Brasil","Mato Grosso","Cáceres","BR 174, 45 km S Pontes e Lacerda, BR 174, a 45 km sul da Cidade de Pontes e Lacerda.","-60","-15.266667","-60","-15.266667",NA,NA,"INPA0138204","INPA0138204 INPA0138204_e INPA0138204_e1",NA,"Dicotyledon Magnoliids","Magnoliales","6570","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-01-10 20:48:43-03","INPA","INPA","140588","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Maas, PJM","1995",NA,NA,"Ferreira, CAC","1986","04","25","Brasil","Amazonas","Japurá","Limoeiro, Rio Puruê afluente da margem direita do Rio Japurá.","-69.15","-1.033333","-69.15","-1.033333",NA,NA,"INPA0140588","INPA0140588 INPA0140588_e INPA0140588_nd",NA,"Dicotyledon Magnoliids","Magnoliales","7201","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-01-10 20:48:43-03","INPA","INPA","140588","Carpo","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Maas, PJM","1995",NA,NA,"Ferreira, CAC","1986","04","25","Brasil","Amazonas","Japurá","Limoeiro, Rio Puruê afluente da margem direita do Rio Japurá.","-69.15","-1.033333","-69.15","-1.033333",NA,NA,"INPA0140588","INPA0140588 INPA0140588_e INPA0140588_nd",NA,"Dicotyledon Magnoliids","Magnoliales","7201","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-01-10 20:48:43-03","INPA","INPA","165163","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Boschwezen","1990",NA,NA,"Boom, BM","1987","03","28","Guyana",NA,NA,"Abary River, Abary River mouth near coastline.","-57.75","6.5","-57.75","6.5",NA,NA,"INPA0165163","INPA0165163 INPA0165163_e",NA,"Dicotyledon Magnoliids","Magnoliales","7159","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-08-31 09:11:58-03","INPA","INPA","169668","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Rainer, H","1996","09",NA,"Beck, HT","1987","10","24","Brasil","Pará",NA,"Rio Gipurú, Ilha de Marajó. Rio Gipurú.","-50.5","-0.25","-50.5","-0.25",NA,NA,"INPA0169668","INPA0169668 INPA0169668_e INPA0169668_e1 INPA0169668_nd",NA,"Dicotyledon Magnoliids","Magnoliales","171","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-08-31 09:11:58-03","INPA","INPA","200192","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Reiner, H","2014","01",NA,"Macêdo, M","1993","10","23","Brasil","Mato Grosso","Chapada dos Guimarães","Chapada dos Guimarães, Rodovia Cuiabá-Chapada, próximo ao Rio Claro.","-55.7","-14.8","-55.7","-14.8",NA,NA,"INPA0200192","INPA0200192 INPA0200192_e INPA0200192_e1",NA,"Dicotyledon Magnoliids","Magnoliales","3319","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-08-31 09:11:58-03","INPA","INPA","215802","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Reiner, H","2014","01",NA,"Costa, P da","2005","05","14","Brasil","Roraima","Caracaraí","Vila de Canaueni, Pomar caseiro na vila de Canaueni.","-62.1","-1","-62.1","-1",NA,NA,"INPA0215802","INPA0215802 INPA0215802_e INPA0215802_nd",NA,"Dicotyledon Magnoliids","Magnoliales","11","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-08-31 09:11:58-03","INPA","INPA","244179","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Rainer, H","2014","07",NA,"Amaral-Santos, A","2011","05","24","Brasil","Rondônia","Porto Velho","UHE Jirau, Final do Ramal do Arrependido. Margem direita do rio Madeira.","-64.690278","-9.298333","-64.690278","-9.298333","96","96","INPA0244179","INPA0244179 INPA0244179_e INPA0244179_num",NA,"Dicotyledon Magnoliids","Magnoliales","3313","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-08-31 09:11:58-03","INPA","INPA","270299","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Boeira, ASP","2010","09","25","Terra-Araujo, MH","2009","06","05","Brasil","Amazonas","Presidente Figueiredo","Igarapé das Lajes, Igarapé das Lajes","-60.28","-1.99","-60.28","-1.99","102","102","INPA0270299",NA,NA,"Dicotyledon Magnoliids","Magnoliales","477","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-01-10 20:48:43-03","INPA","INPA","2933","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Fries, RE","1960",NA,NA,"Rodrigues, WA","1955","11","18","Brasil","Amazonas","Manaus","Cachoeira Alta do Tarumã, Cachoeira Alta do Tarumã","-60.03","-2.87","-60.03","-2.87",NA,NA,"INPA0002933","INPA0002933 INPA0002933_e INPA0002933_e1",NA,"Dicotyledon Magnoliids","Magnoliales","INPA2933","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-01-10 20:48:43-03","INPA","INPA","4170","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Coêlho, LF","1956","09","17","Brasil","Amazonas","Manaus","Igarapé do Tarumã, Igarapé do Tarumã.","-60.016667","-3.116667","-60.016667","-3.116667",NA,NA,"INPA0004170","INPA0004170 INPA0004170_e",NA,"Dicotyledon Magnoliids","Magnoliales","INPA4170","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-08-31 09:11:58-03","INPA","INPA","91940","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Webber, AC","1981",NA,NA,"Webber, AC","1980","04","15","Brasil","Amazonas","Manaus","BR 174, km 41. Agricultura Ecológica, Br-174, estrada Manaus-Caracaraí, km 41. Agricultura Ecológica.","-60.03491","-2.618502","-60.03491","-2.618502",NA,NA,"INPA0091940","INPA0091940 INPA0091940_e INPA0091940_e1",NA,"Dicotyledon Magnoliids","Magnoliales","159","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-08-31 09:11:58-03","INPA","INPA","272135","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Laranjeira, AGA","2016","04","03","Brasil","Roraima","Boa Vista","Bairro Jóquei clube, Rua José Airton de Almeida nº 136. Ao lado da igreja Assembléia de Deus sedentos por Cristo","-61.210075","-3.339747","-61.210075","-3.339747",NA,NA,"INPA0272135",NA,NA,"Dicotyledon Magnoliids","Magnoliales","2","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-08-31 09:11:58-03","INPA","INPA","17098","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Coêlho, LF; Silva, MF da","1980","07",NA,"Rodrigues, WA","1966","04","23","Brasil","Amazonas","Autazes","Paraná do Autaz-Mirim, Margem do Paraná do Autaz-Mirim.","-59.719761","-3.442717","-59.719761","-3.442717",NA,NA,"INPA0017098","INPA0017098 INPA0017098_e",NA,"Dicotyledon Magnoliids","Magnoliales","7792","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","36520",NA,"Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","J.C. Lopes/2011",NA,NA,NA,"L. Kollmann; A.P.Fontana & C.Esgario","2008","10","24","Brasil","Espírito Santo","Linhares","Povoação","-39.7925","-19.579167","39W47'33","19S34'45",NA,NA,"MBML036520","MBML036520","Arbusto escandente, flores violetas.",NA,NA,"11271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-12-13 08:11:23-03","ICAUFMG","MCCA","2206","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","XAVIER, M.V.B.","2018","05","02","XAVIER, M.V.B.","2017","10","22","Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"MCCA02290","MCCA02290","Local aberto",NA,NA,"264",NA,"72568",NA,"auto",NA,NA,NA,NA,NA,NA
"387","2021-03-04 11:04:17-03","UFRB","HURB","15310","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Costa, G.; Martins, M.L.L.; Correia, F.R.; Silva, T.T. & Cerqueira, T.S.","2017","02","11","Brasil","Bahia","Jaguaripe","Praia do Garcês;","-38.906389","-13.207222","38º54'23W","13º12'26S",NA,NA,"HURB000015310","HURB000015310",NA,NA,NA,"2372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-01-30 12:40:14-03","UFES","SAMES-CARPOTECA","90010","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Ribeiro,M.","2016","04","11","Menezes,L.F.T.; Silva,W.B.;Mello,E.A.;Vieira,P.B.;Coelho,R.","2013","01","23","Brasil","Espírito Santo","Linhares","Restinga de Comboios.","-39.899444","-19.678889","39º53'58''W","19º40'44''S",NA,NA,"SAMEScarpo90010",NA,"Presença de frutos. Exsicata SAMES 165 Habitat: Encontrada na margem da área brejosa, sub-bosque. Habito: Árvore",NA,NA,"2073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-01-30 12:40:14-03","UFES","SAMES-CARPOTECA","90012","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Ribeiro,M.","2019","06","13","Monteiro,M.M.; Giaretta,A.O.","2008","12","13","Brasil","Espírito Santo","Conceição da Barra",NA,"-39.698611","-18.415278","39º41'55''W","18º24'55''S",NA,NA,"SAMEScarpo90012",NA,"Frutos verdes. Exsicata SAMES 163",NA,NA,"133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-01-30 12:37:16-03","UFES","SAMES-CARPOTECA","90011","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Lobão,A.Q","2010","02","02","Martins,R.F.A","2007","12","14","Brasil","Espírito Santo","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"SAMEScarpo90011",NA,"Frutos verdes. Exsicata SAMES 199",NA,NA,"219",NA,"41644",NA,"auto",NA,NA,NA,NA,NA,NA
"391","2020-06-15 15:28:20-03","UNESP-RC","HRCB","36671","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Martins, S.",NA,NA,NA,"Carrasco, P.G.","2000","03","11","Brasil","São Paulo","Ilha Comprida",NA,"-47.5400009155273","-24.7399997711182",NA,NA,NA,NA,NA,NA,"Arbóreo, fruto verde, flor creme <ll>dwc_commonname:</ll> Araticum",NA,NA,"139",NA,"49747",NA,"auto",NA,NA,NA,NA,NA,NA
"392","2020-06-17 15:23:53-03","UNESP-RC","HRCB","9810","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L. ","R. Mello-Silva",NA,NA,NA,"Garcia, F. C. P.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA
"393","2020-06-17 15:23:53-03","UNESP-RC","HRCB","10025","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L. ","R. Mello-Silva",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA
"394","2020-06-17 15:23:53-03","UNESP-RC","HRCB","23322","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L. ","R. Mello-Silva",NA,NA,NA,"Assis, M. A. de",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA
"395","2020-06-17 15:23:53-03","UNESP-RC","HRCB","11376","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L. ","R. Mello-Silva",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA
"396","2019-05-23 11:07:30-03","UFLA","ESAL","23034","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Berg, E V D",NA,NA,NA,"Castro, GC",NA,NA,NA,"Brasil","Minas Gerais","Santo Antônio do Amparo","Fragmento de floresta estacional semidecidual","-44.9188995361328","-20.9463996887207",NA,NA,"1","1",NA,NA,"árvore; 6m; ;; floresta",NA,NA,"122",NA,"19303",NA,"auto",NA,NA,NA,NA,NA,NA
"397","2019-05-23 11:07:30-03","UFLA","ESAL","12819","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Oliveira Filho, AT",NA,NA,NA,"Brasil","Paraíba","Mataraca",NA,"-35.0511016845703","-6.60138988494873",NA,NA,NA,NA,NA,NA,"árvore; 6.0; ;; palustre",NA,NA,"s.n.",NA,"15636",NA,"auto",NA,NA,NA,NA,NA,NA
"398","2021-03-12 08:14:25-03","IMA","MAC","2597","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","R.F.Rocha","1983","04","08","R.F.Rocha","1983","03","14","Brasil","Alagoas","Piaçabuçu",NA,"-36.437183","-10.405717","-36.437183","-10.405717",NA,NA,"MAC0002597","MAC0002597","Árvore. Fruto verde.",NA,NA,"444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-03-12 08:14:25-03","IMA","MAC","23769","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"P.Bonfim","2005","10","24","Brasil","Alagoas","Barra de Santo Antônio","Fazenda Santa Luzia, Entrada da cidade.","-35.527558","-9.439353","-35.527558","-9.439353",NA,NA,"MAC0023769","MAC0023769","Árvore. Frutos verdes.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-03-12 08:14:25-03","IMA","MAC","15030","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","E.C.O.Chagas","2008","10","24","A.I.L.Pinheiro","2001","11","20","Brasil","Alagoas","Passo de Camaragibe","Barra do rio Camaragibe.","-35.415564","-9.306739","-35.415564","-9.306739",NA,NA,"MAC0015030","MAC0015030","Árvore ca. 2 m de altura. Frutos verdes.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-03-12 08:14:25-03","IMA","MAC","37901","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","M.L.Bazante","2017","01","31","Chagas-Mota","2009","04","04","Brasil","Alagoas","Maceió","Serra da Saudinha.","-35.7528","-9.665828","-35.7528","-9.665828",NA,NA,"MAC0037901","MAC0037901","Árvore ca. 10 m de altura. Flores cremes.",NA,NA,"2613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-03-12 08:14:25-03","IMA","MAC","7185","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","R.P.Lyra-Lemos","1989",NA,NA,"I.S.Moreira; et al.","1988","10","20","Brasil","Alagoas","Piaçabuçu","Ponta da Terra.","-36.454136","-10.405022","-36.454136","-10.405022",NA,NA,"MAC0007185","MAC0007185","Árvore ca. 3 m de altura. Flores amarelas. Frutos verdes.",NA,NA,"178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-03-12 08:14:25-03","IMA","MAC","56","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","D.Andrade-Lima","1977",NA,NA,"O.Viegas; G.L.Esteves","1976","12","13","Brasil","Alagoas","Coqueiro Seco","Margem da Lagoa Mundaú.","-36.318131","-10.073406","-36.318131","-10.073406",NA,NA,"MAC0000056","MAC0000056","Árvore.",NA,NA,"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-03-12 08:14:25-03","IMA","MAC","31","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","O.Viégas","1977",NA,NA,"O.Viegas; G.L.Esteves","1976","12","20","Brasil","Alagoas","Maceió","Bebedouro, Margem da Lagoa Mundaú.","-36.266067","-10.049814","-36.266067","-10.049814",NA,NA,"MAC0000031","MAC0000031","Marrom da Lagoa Mundaú. folhas simples inteiras, alternas. Interesse econômico: acessórios de pesca.",NA,NA,"61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-01-26 09:44:06-03","IMA","MAC","17703","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","E.C.O.Chagas","2008","10","17","Ana Isabel","2003","04","12","Brasil","Alagoas","Maceió","Borda da Lagoa Mundaú.","-36.303508","-10.000847","-36.303508","-10.000847",NA,NA,"MAC0017703","MAC0017703",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-03-12 08:14:25-03","IMA","MAC","1171","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","J.Elias de Paula","1979",NA,NA,"J.E.Paula; et al.","1979","02","20","Brasil","Alagoas","Maceió","Ipioca.","-35.990131","-9.85965","-35.990131","-9.85965",NA,NA,"MAC0001171","MAC0001171","Árvore pequena. bem ramosa. bem próximo do mangue. folha e casca odorpiferas.raiz semelhante a cortiça. petalhas grossas.",NA,NA,"1141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-03-12 08:14:25-03","IMA","MAC","13499","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"A.I.L.Pinheiro","2000","12","18","Brasil","Alagoas","Barra de Santo Antônio","Margem da AL-101 norte, Próximo ao manguezal que margeia o Rio Ribeira.","-35.840947","-9.660692","-35.840947","-9.660692",NA,NA,"MAC0013499","MAC0013499","Árvore ca. 2 m de altura. Frutos imaturos.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-03-12 08:14:25-03","IMA","MAC","2264","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","G.L.Esteves","1987","12","16","R.P.Lyra-Lemos; M.N.Rodrigues","1982","11","23","Brasil","Alagoas","Maragogi","8Km da divisa Al/Pe, Ruderal de Beira de Estrada. Solo mal Drenado.","-35.373611","-9.022778","-35.373611","-9.022778",NA,NA,"MAC0002264","MAC0002264","Árvore ca. 3 m de altura. Frutos verdes. Comestível.",NA,NA,"788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-03-12 08:14:25-03","IMA","MAC","6472","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","R.Mello-Silva","2002","08",NA,"G.L.Esteves; et al.","1987","11","16","Brasil","Alagoas","Piaçabuçu",NA,"-36.434398651123","-10.4055995941162",NA,NA,NA,NA,"MAC0006472","MAC0006472","Árvore ca. 4 m de altura. Frutos verdes.",NA,NA,"1938",NA,"16123",NA,"auto",NA,NA,NA,NA,NA,NA
"410","2020-09-17 10:39:45-03","UEPA","MFS-FRUTOS","MFSFR000033","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Silva C.A.S.da",NA,NA,NA,"Lucas, F.C.A.","2011","07","24","Brasil","Pará","Abaetetuba","Rio Urubueua de Fátima.","-48.976167","-1.619222","-48.976167","-1.619222",NA,NA,"MFSFR000033","MFSFR000033 MFSFR000033_e","&nf;; Fruto composto (sincárpico), oblongo, esférico, semelhante a uma maça, verde brilhante (imaturo) e amarelado (maduro), carnoso, indeiscente. Mesocarpo com polpa perfumada e de sabor agradável.&nf;&nf;Informações adicionais: A polpa é",NA,NA,"14",NA,NA,NA,NA,NA,"MFS000319",NA,NA,NA,NA
"411","2014-09-09 14:08:36-03","UNIVILLE","JOIW","735","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Charlin Manoel Raimundo",NA,NA,NA,"M.S.Weiers","2008","01","24","Brasil","SC","BR - 280 - Araquari","Transição manguezal- restinga","-48.681083","-26.369806","48º40'51,9 W","26º22'11,3 S","31","31",NA,NA,"Arvoreta,MAD=base;CB=18cm;h=3m. Frutos verdes.",NA,NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2014-09-09 14:08:36-03","UNIVILLE","JOIW","827","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Tomy Fisher",NA,NA,NA,"M.S.Weiers","2008","02","06","Brasil","SC","BR - 280 - São Francisco do Sul-próximo depósito de containers","Floresta Ombrófila Densa de terras baixas","-48.620667","-26.255139","48º37'14,4'' W","26º15'18,5'' S","18","18",NA,NA,"Árvore,MAD=galho;CAP=90+10;h=20m",NA,NA,"130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-03-03 13:56:06-03","UFF","NIT","NIT10582","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"L.F.T. Menezes","2001","07","01","Brasil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca, restinga localizada atrás do condomínnio Barra Sul.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"NIT00003154",NA,NA,NA,NA,"853",NA,"57442",NA,"auto",NA,NA,NA,NA,NA,NA
