"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","previousCatalogNumber","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"49","2015-02-10 11:46:04-02","BM","SOLANACEAE_SOURCE_BR","34842","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Wied-Neuwied, M.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Knapp, S.",NA,NA,NA,NA,NA,"2009","01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"50","2015-02-10 11:46:04-02","BM","SOLANACEAE_SOURCE_BR","39039","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Sellow, F.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"sin. loc.",NA,NA,NA,NA,NA,NA,NA,"Carvalho, Ld'AF",NA,NA,NA,NA,NA,"1985","01","01","Dicotyledoneae",NA,NA,NA,NA,NA
"51","2015-02-10 11:46:04-02","BM","SOLANACEAE_SOURCE_BR","39043","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Skvortsov, V.","s.n.","1968","08","15","Southern America","Brazil","São Paulo",NA,"Parque do Estado",NA,NA,NA,NA,"a shrub or small tree; cult.",NA,NA,"Knapp, S.",NA,NA,NA,NA,NA,"2009","10",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"52","2015-02-10 11:46:04-02","BM","SOLANACEAE_SOURCE_BR","39254","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Wied-Neuwied, M.","18",NA,NA,NA,"Southern America","Brazil",NA,NA,"sin. loc.",NA,NA,NA,NA,NA,NA,NA,"Knapp, S.",NA,NA,NA,NA,NA,"2009","10",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"53","2015-02-10 11:46:04-02","BM","SOLANACEAE_SOURCE_BR","44860","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Agra, M.F.; Bohs, L.; Coelho, V.; Souza, P.P. de; Rodrigues, I.M.C.","7230","2010","04","19","Southern America","Brazil","Minas Gerais",NA,"Canaã, Vegetation remnant just outside center of town (SE of Viçosa)","-42.626","-20.683306","660",NA,"Small tree 3-4 m tall. Corollas white; anthers yellow.",NA,NA,"Agra, M.F.","690",NA,NA,"-42.626","-20.683306","2010","04",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"54","2015-02-10 11:46:05-02","BM","SOLANACEAE_SOURCE_BR","44899","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Agra, M.F.; Bohs, L.; Giacomin, L.L.; Stehmann, J.R.; Rodrigues, I.M.C.","7272","2010","04","28","Southern America","Brazil","Rio de Janeiro",NA,"Road between Teresopolis and Nova Friburgo (Tere Fri) along Rio dos Frades just below Cachoeira dos Frades","-42.800778","-22.339778","900",NA,"Spindly tree 4-5 m tall. Leaves green above, white below. Corollas white; anthers yellow.",NA,NA,"Stehmann, J.R.","900",NA,NA,"-42.800778","-22.339778","2010","04",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"55","2015-02-10 11:46:05-02","BM","SOLANACEAE_SOURCE_BR","44899","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Agra, M.F.; Bohs, L.; Giacomin, L.L.; Stehmann, J.R.; Rodrigues, I.M.C.","7272","2010","04","28","Southern America","Brazil","Rio de Janeiro",NA,"Road between Teresopolis and Nova Friburgo (Tere Fri) along Rio dos Frades just below Cachoeira dos Frades","-42.800778","-22.339778","900",NA,"Spindly tree 4-5 m tall. Leaves green above, white below. Corollas white; anthers yellow.",NA,NA,"Stehmann, J.R.","900",NA,NA,"-42.800778","-22.339778","2010","04",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"56","2015-02-10 11:46:05-02","BM","SOLANACEAE_SOURCE_BR","73222","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Giacomin, L.L.; Kameyama, C.; Knapp, S.; Rodrigues, I.M.C.","2022","2013","11","19","Southern America","Brazil","São Paulo","São Paulo","Instituto de Botânica de São Paulo; margens da rua de acesso ao prédio do herbário","-46.622889","-23.643778","757",NA,"Arbusto, 4 m, ereto. Flores com pétalas alvas, estames amarelos; fragmento de Floresta Ombrófila Densa secundária",NA,NA,NA,"757",NA,NA,"-46.622889","-23.643778",NA,NA,NA,"Dicotyledoneae","166975",NA,NA,NA,NA
"57","2015-02-10 11:46:05-02","BM","SOLANACEAE_SOURCE_BR","98490","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Giacomin, L.L.; Bohs, L.; Gouvêa, Y.F.","1837","2012","06","03","Southern America","Brazil","Rio de Janeiro","Varre-Sai","Fazenda Bom Destino, proximidades da Fazenda","-41.89","-20.879722","750",NA,"arbusto ereto 4 m; corola alva, estames amarelos; fruto roxo; fragmento de floresta estacional semidecidual secundaria; crescendo a sombra","BM001035164",NA,"Giacomin, L.L.","750",NA,NA,"-41.89","-20.879722","2014","01","01","Dicotyledoneae",NA,NA,NA,NA,NA
"58","2021-02-08 21:33:09-03","UFBA","ALCB","11898","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","s.col.","PHs/n",NA,NA,NA,"Southern America","Brasil",NA,NA,"Do Brasil oriental e meridional",NA,NA,NA,NA,NA,"ALCB015365","ALCB015365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-08 21:33:09-03","UFBA","ALCB","11899","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","s.col.","PHs/n",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"ALCB015366","ALCB015366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-08 21:33:09-03","UFBA","ALCB","11900","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","s.col.","PHs/n",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"ALCB015367","ALCB015367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-08 21:33:09-03","UFBA","ALCB","20503","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Baretta, I","s/n","1987","10","27","Southern America","Brasil","Paraná","Maringá","Horto de Plantas Medicinais.","-51.9385986328125","-23.4253005981445",NA,NA,"folhas, caules pilosos; flores brancas amareladas, folhas com o odor desagradável.",NA,NA,"Agra, MF",NA,"19250","auto",NA,NA,"1996","08",NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 10:36:05-03","NBC","NL-BOTANY","L 0403227","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200403227 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0403227",NA,"Nee MH",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 10:36:05-03","NBC","NL-BOTANY","L.2885560","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.",NA,NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2885560 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2885560","NL-L2885560","Nee MH",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0403227",NA,NA
"64","2020-02-08 10:36:05-03","NBC","NL-BOTANY","L.2885561","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2885561 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2885561","NL-L2885561","Nee MH",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0403228",NA,NA
"65","2020-02-08 10:36:05-03","NBC","NL-BOTANY","U.1750492","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Mexia YEJ",NA,"1930","02","25","Southern America","Brazil",NA,NA,"State of Minas Geraes. Vicosa, Agricultural College lands. Near western boundary.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1750492 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1750492","NL-U1750492",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 10:36:05-03","NBC","NL-BOTANY","U.1750493","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Regnell AF",NA,"1868","03","01","Southern America","Brazil",NA,NA,"Prov. Minas Geraes: Caldas.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1750493 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1750493","NL-U1750493",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 10:36:05-03","NBC","NL-BOTANY","U.1750494","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Hoehne W",NA,"1965","08","26","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1750494 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1750494","NL-U1750494","Cordeiro I",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"U 0098262",NA,NA
"68","2020-02-08 10:36:05-03","NBC","NL-BOTANY","U.1750495","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Kirizawa M; et al.",NA,"1977","06","08","Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1750495 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1750495","NL-U1750495",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"U 0098150",NA,NA
"69","2020-02-08 10:36:05-03","NBC","NL-BOTANY","U.1750496","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Kirizawa M; et al.",NA,"1977","06","08","Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1750496 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1750496","NL-U1750496",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"U 0098151",NA,NA
"70","2020-02-08 10:36:05-03","NBC","NL-BOTANY","U.1750497","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Maas PJM; Carauta JPP",NA,"1977","10","17","Southern America","Brazil",NA,NA,"Edo. Rio de Janeiro, Macico da Tijuca, Reserva Florestal de Feema.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1750497 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1750497","NL-U1750497",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-11-04 11:20:01-03","ESALQ","ESA","2020","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"ESA002020","ESA002020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:20:01-03","ESALQ","ESA","949","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.",NA,"227.0","1936","06","08",NA,"Brasil","São Paulo","Paulo Machado",NA,NA,NA,NA,NA,NA,"ESA000949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:20:01-03","ESALQ","ESA","105775","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"Silva, A.C.B.","758.0","2001","01","10",NA,"Brasil","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,NA,"ESA105775","ESA105775","Giacomin, L.L.",NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:20:01-03","ESALQ","ESA","5560","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Gandolfi, S.",NA,"1987","05","16",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"ESA005560",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:20:01-03","ESALQ","ESA","126547","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"Gissi, D.S.","38.0","2013","10","02",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA126547",NA,"Gissi, D.S.",NA,"44778","auto",NA,NA,"2013","10","02",NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:20:01-03","ESALQ","ESA","83124","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"Mazine, F.F.; Vieira, S.; Romão, G.O.","871.0","2003","02","25",NA,"Brasil","Minas Gerais","Mariana","Distrito de Monsenhor Horta - próximo à Ponte do Gama. Beira de estrada. Mata Estacional. Próximo à curso d'água.","-43.4160995483398","-20.377799987793","621",NA,"Árvore 6m. Flores brancas.","ESA083124",NA,"Giacomin, L.L.","621","33524","auto","-43,296,944","-20,269,444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:20:01-03","ESALQ","ESA","83929","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Zuchiwschi, E.","56.0","2003","03","17",NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,"ESA083929","ESA083929",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:20:01-03","ESALQ","ESA","4218","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"Djuragin, B. ; Duarte, K.M.R.",NA,"1989","03","03",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA004218","ESA004218",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:20:01-03","ESALQ","ESA","131751","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"Barreto, K.D. et al.","2374.0","1994","04","28",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA131751",NA,"Rodrigues, R.R. & Souza, V.C.",NA,"44778","auto",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA
"80","2015-07-02 14:04:23-03","JBP","HPL","7008","S","Plantae",NA,NA,"Solanaceae","Solanum","cernum","Solanum cernum",NA,"R. Tsuji, H. Lorenzi et al.","1588","2007","01","28",NA,"Brasil","MG","Belo Oriente","Coletado na estrada não pavimentada, atrás da fábrica da CENIBRA.","-42.4836","-19.22",NA,NA,NA,NA,NA,"R. Tsuji, H. Lorenzi et al.",NA,"17433","auto",NA,NA,"2007","01","28",NA,NA,NA,NA,NA,NA
"81","2015-07-02 14:04:23-03","JBP","HPL","7831","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"G.F. Arbocz","1778","1995","09","11",NA,"Brasil","RJ","Paraty","Coletado nas proximidades do município de Paraty.","-44.7131","-23.2178",NA,NA,NA,NA,NA,"G.F. Arbocz",NA,"34470","auto",NA,NA,"1995","09","11",NA,NA,NA,NA,NA,NA
"82","2015-07-02 14:04:23-03","JBP","HPL","7832","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"H. Lorenzi","21","1990","06","08",NA,"Brasil","SP","Piracicaba","Coletado na Escola Superior de Agricultura Luiz de Queiroz - entre o canteiro de plantas medicinais.","-47.64","-22.72",NA,NA,NA,NA,NA,"H. Lorenzi",NA,"44778","auto",NA,NA,"1990","06","08",NA,NA,NA,NA,NA,NA
"83","2014-09-04 12:56:04-03","UNICAP","HUCPE","313","S","Plantae",NA,NA,"Solanaceae","Solanum","jubatum","Solanum jubatum","Willd.","Ramalho, F. .B.","375","1975","02","11",NA,"Brasil","Piauí","Bertulina","Fazenda Irapuã.",NA,NA,NA,NA,"Árvore com mais ou menos 3m de altura, flores roxas perfume leve agradável.",NA,NA,"C. T. Rizzini",NA,NA,NA,NA,NA,"1976","05","04",NA,NA,NA,NA,NA,NA
"84","2020-12-20 21:19:31-03","UFV","VIC","019264","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell","Bovini, M.G.; et al.","1323","1998","03","20",NA,"Brasil","Minas Gerais","Marliéria","PERD, Estrada para restaurante.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore de ca de 3.5 m, heliófila, folhas menbranáceas, na face dorsal prateadas, flores alvas, páleas ferrugineas.","VIC019264",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-20 21:19:31-03","UFV","VIC","005293","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell","Fontella; et al.","1041","1978","05","22",NA,"Brasil","Minas Gerais","Ponte Nova","Estrada para Amparo da Serra, 10 km da estrada BR 120 e 15 km da pkonte sobre Ribeirão das flores.","-42.9085998535156","-20.4164009094238",NA,NA,"Beira de mata pluvial, solo argiloso vermelho, subarbusto umbrófilo de 0,8-1 m de altura.","VIC005293","VIC005293",NA,NA,"16921","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-20 21:19:31-03","UFV","VIC","010455","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell","Oliveira, M.J.F. de","s.n.","1988","05","06",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Estrada da pedreira.","-42.8819007873535","-20.7539005279541",NA,NA,"Arbusto sem ramificaçãoes secundárias, cheiro forte de alcalóide, flores brancas.","VIC010455",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-20 21:19:31-03","UFV","VIC","015623","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell","Almeida, M.A.Z. de","24","1990","03","03",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Próximo ao estábulo, debaixo da centenária gameleira.","-42.8819007873535","-20.7539005279541",NA,NA,"Arbusto de 3-4 m, flores brancas, folhas verdes brilhantes na face ventral e acinzentada na face dorsal.","VIC015623",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-20 21:19:31-03","UFV","VIC","005904","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell","Vidal, W.N.","148","1962","07","10",NA,"Brasil","Minas Gerais","Viçosa","Esa UREMG Horto Botânico","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore de flores brancas, fruto pardo, planta de caule e fruto pubescente pardo, um só pé.","VIC005904","VIC005904",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-20 21:19:31-03","UFV","VIC","040323","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell","Simão, M.R.V.C.","40","2012","04","09",NA,"Brasil","Minas Gerais","Viçosa","Estação de pesquisa treinamento e educação ambient, Floresta Estacional Semidecidual.","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore de 4 m, pétalas brancas,anteras amarelas e frutos maduros verdes.","VIC040323","VIC040323",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-20 21:19:31-03","UFV","VIC","029245","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell","Pires, E.M.","s.n.","2005","04","14",NA,"Brasil","Minas Gerais","Viçosa","Em direção Paula Cândido a 4 km margem esquerda","-42.8819007873535","-20.7539005279541",NA,NA,"Arbusto de ca de 4 m de altura.","VIC029245",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-20 21:19:31-03","UFV","VIC","000474","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell","Mexia, Y.","4404",NA,NA,NA,NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"Folhas consideradas diuréticas.","VIC000474","VIC000474",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-20 21:19:31-03","UFV","VIC","011654","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell","Vieira, M.F.","721","1992","10","23",NA,"Brasil","Minas Gerais","Viçosa","Mata do Paraíso, Beira de estrada principal, próximo as plantações de Pinus.","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore de 6 m, flores de corola branca, estames amarelos.","VIC011654",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-20 21:19:31-03","UFV","VIC","012335","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell","Heringer, E.P.","s.n.","1943","04","20",NA,"Brasil","Minas Gerais","Cel. Pacheco","Estação Experimental",NA,NA,NA,NA,"Planta quase arbusto flores grandes brancas na face inderior , flores em cachos brancos pubescentes com 5 lobos, caule pubescente.","VIC012335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-20 21:19:31-03","UFV","VIC","018943","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell","Pereira-Silva, G.; et al.","10796","2006","07","02",NA,"Brasil","Minas Gerais","Mar de Espanha","Área de influência direta do lago da UHE Simplicio","-43.0097007751465","-21.8672008514404",NA,NA,"Árvore de 3 m.","VIC018943",NA,NA,NA,"17647","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-20 21:19:31-03","UFV","VIC","013338","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell","Valente, G.E.","21","1994","11","04",NA,"Brasil","Minas Gerais","Viçosa","em frente ao trevo de Cajuri, Em barranco da estrada que dá acesso ao Palmital.","-42.8819007873535","-20.7539005279541",NA,NA,"Planta com cerca de 1,5 m de altura, crescendo em barranco em beira de estrada. Folha chegando a 50 cm por 35 cm, face abaxial branca ligeiramente ferruginosa, corola branca de anteras amarelas.","VIC013338",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
