"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","typeStatus","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relationshipType","relatedCatalogItem","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","1013963","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","D. F. Austin",NA,NA,NA,"H. S. Irwin","14044","1966","03","17","Brazil","Distrito Federal","Brasília","Côrrego Landim, ca. 20 km N.E. of Brasília","-47.78471","-15.6555",NA,NA,"NY01013963","NY01013963_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1106864' target='other'> <mi>dwc_moreinfo</mi></a>","950","950",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","486390","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","D. F. Austin",NA,NA,NA,"Martii Herbar. Florae Brasil.","982",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"NY00486390","NY00486390_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529560' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-09-29 14:37:00-03","NY","NYBG","486393","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia",NA,NA,NA,NA,NA,"W. Hoehne",NA,"1950","05","16","Brazil","São Paulo","Limeira","Próximo à Limeira","-47.4","-22.56",NA,NA,"NY00486393","NY00486393_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529561' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","486400","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","B. Verdcourt",NA,NA,NA,"R. M. Harley","21970","1980","05","01","Brazil","Bahia",NA,"Chapadao Ocidental da Bahia. 5 km to the N of Tabocas, which is 10 km NW of Serra Dourada","-44.03","-12.65",NA,NA,"NY00486400","NY00486400_01 NY00486400_02","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529564' target='other'> <mi>dwc_moreinfo</mi></a>","500","500",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","486404","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","J. R. I. Wood",NA,NA,NA,"J. P. P. Carauta","3494","1980","05","12","Brazil","Rio de Janeiro","Mendes","Mendes, Cinco Lagos","-43.7328","-22.5269",NA,NA,"NY00486404","NY00486404_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=342509' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1013961","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","D. F. Austin",NA,NA,NA,"H. S. Irwin","14960","1966","04","18","Brazil","Goiás","Formosa","Serra do Morcêgo, Côrrego Estrema, 35 km N.E. of Formosa","-47.10261","-15.30964",NA,NA,"NY01013961","NY01013961_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1106858' target='other'> <mi>dwc_moreinfo</mi></a>","800","800",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1013950","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","D. F. Austin",NA,NA,NA,"G. Eiten","4046","1962","04","05","Brazil","Maranhão","Lorêto","Ilha de Balsas region, between the Rio Balsas and Parnaíba. About 30 km south of Lorêto. Ca. 6 km S of main house of Fazenda São Raimundo. Trail from Veados to S. Raimundo.","-45.1411018371582","-7.08444023132324",NA,NA,"NY01013950","NY01013950_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1106818' target='other'> <mi>dwc_moreinfo</mi></a>","250","300","79629","auto",NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01067779","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","D. F. Austin",NA,NA,NA,"H. S. Irwin","5526","1964","08","23","Brazil","Minas Gerais","Burití","Fazenda Furquilho Novo.","-46.4302778","-15.6171",NA,NA,"NY01067779","NY01067779_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1215353' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-30 02:23:00-03","NY","NYBG","1182633","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima",NA,NA,NA,NA,NA,"A. Moura","34","2009","04","22","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Perto da Aldeia dos pássaros, estrada principal.","-44.6011","-22.4608",NA,NA,"NY01182633","NY01182633_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1407362' target='other'> <mi>dwc_moreinfo</mi></a>","700","700",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","486457","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D. F. Austin",NA,NA,NA,"G. Jönsson","64a","1914","03","24","Brazil","Paraná","Jaguariaíva","Jacarehý","-49.7056","-24.2511",NA,NA,"NY00486457","NY00486457_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=550440' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-29 14:58:00-03","NY","NYBG","494121","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima",NA,"D. F. Austin",NA,NA,NA,"S. Venturi","5590","1927","11","01","Argentina","Salta","Orán","Abra Grande",NA,NA,NA,NA,"NY00494121",NA,"Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=550436' target='other'> <mi>dwc_moreinfo</mi></a>","750","750",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1014032","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D. F. Austin",NA,NA,NA,"H. S. Irwin","15321","1966","04","08","Brazil","Distrito Federal","Brasília",NA,"-47.9167","-15.7833",NA,NA,"NY01014032","NY01014032_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1107533' target='other'> <mi>dwc_moreinfo</mi></a>","975","975",NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-30 12:15:00-03","NY","NYBG","1922757","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima",NA,NA,NA,NA,NA,"L. O. A. Teixeira","555","1982","05","17","Brazil","Rondônia","Ariquemes","Mineração Mibrasa, Setor Alto Candeias, km 128, Sudoeste de Ariquemes.","-63.58","-10.583333",NA,NA,"NY01922757","NY01922757_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2156955' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-09-30 12:15:00-03","NY","NYBG","01922755","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima",NA,NA,NA,NA,NA,"J. M. Pires","58022","1964","06","20","Brazil","Minas Gerais","João Pinheiro","João Pinheiro.","-46.1725","-17.7428",NA,NA,"NY01922755","NY01922755_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2156953' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-09-30 03:26:00-03","NY","NYBG","1039610","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima",NA,"D. C. Zappi; S. Frisby",NA,NA,NA,"D. C. Zappi","1317","2008","08","21","Brazil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino. Limite Nordeste do Parque, a oeste do Olho da Xuxa.","-55.172739","-9.50506",NA,NA,"NY01039610","NY01039610_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1488504' target='other'> <mi>dwc_moreinfo</mi></a>","314",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","494119","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D. F. Austin",NA,NA,NA,"L. v. d. Hoogte","3882",NA,NA,NA,"Peru","Madre de Dios","Manú","San Jorge-Salvación",NA,NA,NA,NA,"NY00494119",NA,"Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=550435' target='other'> <mi>dwc_moreinfo</mi></a>","750","750",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1922816","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J. R. I. Wood",NA,NA,NA,"E. Lima","53","1983","10","19","Brazil","Pará","Tucuruí","PA-149 na beira.","-49.6735668","-3.764569",NA,NA,"NY01922816","NY01922816_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2157041' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","486455","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D. F. Austin",NA,NA,NA,"G. G. Hatschbach","14507","1966","06","24","Brazil","Paraná","Colorado","Rio Pirapo","-51.9731","-22.8375",NA,NA,"NY00486455","NY00486455_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=550431' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1922756","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy",NA,NA,NA,NA,"I. L. do Amaral","492","1982","11","16","Brazil","Amazonas",NA,"Vila Bittencourt, rio Japurá, margem direita, localidade denominada Serrinha","-69.4294471","-1.3979305",NA,NA,"NY01922756","NY01922756_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2156954' target='other'> <mi>dwc_moreinfo</mi></a>","100","100",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","10000001","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D. F. Austin",NA,NA,NA,"H. Lugo Sanchez","279","1968","08","12","Ecuador","Napo",NA,"Latas",NA,NA,NA,NA,"NY10000001",NA,"Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=550432' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-09-29 23:07:00-03","NY","NYBG","1014034","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima",NA,"B. Verdcourt",NA,NA,NA,"D. R. Hunt","6104","1966","06","21","Brazil","Goiás","Piranhas","Caiaponia-Aragarças road, about 75 km from Aragarças.","-51.8219","-16.4269",NA,NA,"NY01014034","NY01014034_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1107537' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1014033","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D. F. Austin",NA,NA,NA,"H. S. Irwin","17587","1966","06","22","Brazil","Goiás","Piranhas","Drainage of the Upper Rio Araguaia.","-51.85","-16.53",NA,NA,"NY01014033","NY01014033_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1107535' target='other'> <mi>dwc_moreinfo</mi></a>","700","700",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","486454","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D. F. Austin",NA,NA,NA,"Y. E. J. Mexia","4103","1929","12","05","Brazil","Espírito Santo",NA,"Santa Barbara de Caparaó. Waterfall above village",NA,NA,NA,NA,"NY00486454","NY00486454_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=550437' target='other'> <mi>dwc_moreinfo</mi></a>","800","800",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1922823","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J. R. I. Wood",NA,NA,NA,"F. E. L. de Miranda","499","1983","09","09","Brazil","Pará","Tucuruí","Desmatamento na margem esquerda, local de controle de colonização.","-49.802752","-3.856206",NA,NA,"NY01922823","NY01922823_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2157048' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-09-29 14:58:00-03","NY","NYBG","486456","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima",NA,NA,NA,NA,NA,"M. Dublasievicz","1","1972","05","01","Brazil","Rio de Janeiro","Rio de Janeiro","Entre a Barra da Tijuca e o Recreio dos Bandeirantes, a 5 km da Ponte sobre o Canal da Barra da Tijuca, ao lado da Estrada Rio-Santos","-43.2075","-22.9031",NA,NA,"NY00486456","NY00486456_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=550438' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00749810","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","R. Simão-Bianchini",NA,NA,NA,"W. W. Thomas","13015","2002","08","02","Brazil","Bahia","Camacan","Serra Bonita (Serra da Torre), 10 km N of Camacan on road to Jacareci, then 6.2 km. W on road to transmission towers","-39.56867","-15.39817",NA,NA,"NY00749810","NY00749810_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=585534' target='other'> <mi>dwc_moreinfo</mi></a>","920","950",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","494120","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D. F. Austin",NA,NA,NA,"H. Lugo Sanchez","279","1968","08","12","Ecuador","Napo",NA,"Latas",NA,NA,NA,NA,"NY00494120",NA,"Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=550433' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1014031","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D. F. Austin",NA,NA,NA,"W. R. Anderson","10195","1973","05","12","Brazil","Goiás","Goiás","Serra Dourada, ca. 17 km (straight line) S of Goiás Velho, ca. 6 km NE of Mossâmedes, in and along margin of forest on lower eastern slope of serra","-50.1333","-15.9333",NA,NA,"NY01014031","NY01014031_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1107531' target='other'> <mi>dwc_moreinfo</mi></a>","700","780",NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-09-30 12:15:00-03","NY","NYBG","1922758","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima",NA,NA,NA,NA,NA,"L. O. A. Teixeira","435","1982","05","14","Brazil","Rondônia","Aríquemes","Mineração Mibrasa, Setor Alto Candeias, Km 128; sudoeste de Ariquemes; a 4 Km da sede da Mineração.","-63.583333","-10.583333",NA,NA,"NY01922758","NY01922758_01","Magnoliophyta","Solanales",NA,NA,"South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2156956' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-18 09:29:07-03","UNESP-IBB","BOTU","31697","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy",NA,NA,NA,NA,"Paschoal, M.E.S.","2543","2001","09","28","Brasil","São Paulo","Agudos","Fazenda Monte Alegre, casa de vegetação",NA,NA,"9999","9999","BOTU031697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-18 09:29:07-03","UNESP-IBB","BOTU","31701","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy",NA,NA,NA,NA,"Paschoal, M.E.S.","2493",NA,NA,NA,"Brasil","São Paulo","Agudos","Fazenda Monte Alegre, casa de vegetação",NA,NA,"9999","9999","BOTU031701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-18 09:29:07-03","UNESP-IBB","BOTU","31705","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy",NA,NA,NA,NA,"Paschoal, M.E.S.","2614",NA,NA,NA,"Brasil","São Paulo","Agudos","Fazenda Monte Alegre, casa de vegetação",NA,NA,"9999","9999","BOTU031705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-06 11:42:06-03","UFPI-MRV","HDELTA","4538","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Costa, B.N.","2017","07","03","Costa, B.N.","1","2017","06","26","Brasil","Piauí","Parnaíba","Lagoa da Prata","-41.7766990661621","-2.90472006797791",NA,NA,"HDELTA004538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25571","auto",NA,NA,NA,NA,NA,NA
"77","2021-01-06 11:42:06-03","UFPI-MRV","HDELTA","3671","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","Souza, E.B.; Nepomuceno, F.A.A.","2016","05",NA,"Souza, E.B.; Nepomuceno, F.A.A.; Araújo, F.F.; Nepomuceno, I.V.; Ramos, D.B.; Mendes, F.A. & Mendes, V.","4074","2016","05","20","Brasil","Ceará","Sobral","Distrito de Taperuaba","-40.3497009277344","-3.68611001968384",NA,NA,"HDELTA003671",NA,NA,NA,NA,NA,NA,NA,"Sobre solos arenosos, com afloramentos graníticos.",NA,NA,"84289","auto",NA,NA,NA,NA,NA,NA
"78","2020-06-29 11:29:54-03","UFRJ","RFA","24125","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","R. Simão; Bianchini","2010","10","26","F. M de B. Pereira","155",NA,NA,NA,"Brasil","Rio de Janeiro","Sapucaia","Brasil, Estado do Rio de Janeiro, Município de Sapucaia, Fazenda Mata Suiça","-42.9143981933594","-21.9950008392334",NA,NA,"RFA37478",NA,NA,NA,NA,NA,NA,NA,"trepadeira, abundante no local, capoeira","750","750","27567","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-13 09:19:22-03","UFRJ","RFA","12866","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","hederifolia","Ipomoea hederifolia","L.","R. Simão","2010","10","26","A.P. Duarte","10128","1967","01","12","Brasil","Goiás","Goiás","Do Vale de São Marcos para Cristalina","-50.1403007507324","-15.9343996047974",NA,NA,"RFA11935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63502","auto",NA,NA,NA,NA,NA,NA
"80","2020-06-29 11:29:56-03","UFRJ","RFA","27393","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","R. Simão Bianchini","2011","10","07","F.V. Agarez","8","1992","05","26","Brasil","Bahia","Bahia","Ilha de Santa Bárbara, abrolhos, ponta norte (atrás das habitações)",NA,NA,NA,NA,"RFA19737",NA,NA,NA,NA,NA,NA,NA,"Escandente, flores rôxas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-06-29 11:29:56-03","UFRJ","RFA","18119","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","R. Simão Bianchini","2010","10","29","C. Pereira","261","1976","06","08","Brasil","Rio de Janeiro","Rio de Janeiro","Santa Maria Madalena - São fidelis. terras frias","-43.2075004577637","-22.9027996063232",NA,NA,"RFA28235",NA,NA,NA,NA,NA,NA,NA,"Flores azuis",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"82","2020-06-29 11:29:56-03","UFRJ","RFA","6214","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","Joaquim Falcão","1975","04","08","Dobereine; Tokarnia","518","1957","06","05","Brasil","Maranhão","Brejo","Guabiraba","-42.750301361084","-3.68443989753723",NA,NA,"RFA26261",NA,NA,NA,NA,NA,NA,NA,"Gitirana",NA,NA,"31184","auto",NA,NA,NA,NA,NA,NA
"83","2020-12-15 11:14:36-03","FUNED","FUNED-POL","3758","PreservedSpecimen","Plantae","Convovulaceae","Ipomoea","ramosissima","Ipomoea ramosissima",NA,NA,NA,NA,NA,"Claudia Simeao",NA,"2000","01","19","Brasil","MG",NA,"Estaçao Ecologica UFMG",NA,NA,NA,NA,"POL003758","POL003758_p01 POL003758_p02 POL003758_p03 POL003758_p04 POL003758_p05 POL003758_p06 POL003758_p07 POL003758_p08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
