"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","previousCatalogNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","2210945","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"M. Silva","2547","1969","09","10","South America","Brazil","Pará","Km 70 da estrada do Palhão, arredores do Acampamento do Igarapé Guaraná","-54.7081","-2.4433","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345903' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210945","NY02210945_01","Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01198243","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","X. Cornejo","W. W. Thomas","14138","2004","09","18","South America","Brazil","Bahia","Along the Rio Maruim between the Reserva Biologica de Una and the Ecoparque de Una.","-39.0553665","-15.1755509","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=828762' target='other'> <mi>dwc_moreinfo</mi></a>","NY01198243","NY01198243_01","Una","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1738242","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","J. D. García-Gonzáles","S. de O. Santos","254","2010","10","06","South America","Brazil","Alagoas","Reserva Biológica da Pedra Talhada. Trilha do Val Divino.","-36.425","-9.245","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1980070' target='other'> <mi>dwc_moreinfo</mi></a>","NY01738242","NY01738242_01","Quebrangulo","773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1462296","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","J. D. García-González","J. D. García-González","1169","2009","09","14","South America","Brazil","Pernambuco","Usina São José. Mata de Piedade, area protegida de propriedade de Usina São José.","-35.0083","-7.8397","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1740728' target='other'> <mi>dwc_moreinfo</mi></a>","NY01462296","NY01462296_01","Igarassu","109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","2210938","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"W. A. Ducke","7639","1942","09","16","South America","Brazil","Para","Outskirts of Belem, near the I.A.N.","-48.5043983459473","-1.4558299779892","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345896' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210938","NY02210938_01","Belem",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","777991","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","A. Pool","W. Ganev","2348","1993","10","25","South America","Brazil","Bahia","Cranaiba, estrada Santa Terezinha-Carnaiba (Quati)","-41.85","-13.38","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=532409' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777991","NY00777991_01","Pindobaçu","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02210949","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"G. T. Prance","3475","1966","11","30","South America","Brazil","Amazonas","Road Humaitá to Porto Velho, km 27. Varzea forest.","-63.1474292","-7.7662203","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345907' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210949","NY02210949_01","Humaitá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02210971","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"M. J. G. Hopkins","776","1986","06","16","South America","Brazil","Roraima","Ilha de Maracá, SEMA Estação.-Ilha de Maracá. SEMA Estação. 2nd growth in front of Estação.","-61.333333","3.366667","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2346047' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210971","NY02210971_01","Alto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","2210953","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"W. Milliken","1902","1993","08",NA,"South America","Brazil","Amazonas","Yanomami indigenous reserva (Rio Demini region). Vicinity of Watoriketheri village, below Serra Demini","-62.6566601","0.5201697","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345911' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210953","NY02210953_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","02210970","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"G. T. Prance","6568","1968","07","27","South America","Brazil","Rondônia","Basin of Rio Madeira, 1 km south of Riberao, road Abuna-Guajara-Mirim","-65.291358","-10.263266","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2346046' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210970","NY02210970_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","2210960","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"J. M. Pires","52183","1962","07","18","South America","Brazil","Amapá","Along road to Amapa, vic. km 108, Rio Pedreira",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345919' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210960","NY02210960_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","02210969","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"G. T. Prance","5214","1968","06","25","South America","Brazil","Rondônia","between Jaciparaná and Rio Madeira","-64.408483","-9.232415","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2346045' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210969","NY02210969_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1183598","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","Radlk.","W. Milliken","C. R. A. Soares","PFC372","2006","07","24","South America","Brazil","Mato Grosso","Área particular de preservação ambiental, delimitada pelo Parque Estadual Cristalino e pelos Rio Teles Pires e Cristalino. Nas proximidades da estrada de terra que leva à base do Limão.","-55.9025","-9.5383","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1449774' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183598","NY01183598_01","Novo Mundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","2210951","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"R. Spruce","1505","1851","05",NA,"South America","Brazil","Amazonas","Prope Barra [Manaus], Prov. Rio Negro","-59.9953079","-3.0673242","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345909' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210951","NY02210951_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","2210963","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"N. T. da Silva","1416","1968","11","15","South America","Brazil","Pará","Rio Jarí, Monte Dourado, Planalto B, Pilão.","-52.6008224","-0.8809315","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345922' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210963","NY02210963_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","02210968","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"G. T. Prance","5952","1968","07","12","South America","Brazil","Rondônia","0-3km W of Rio Madeira along road Abuña to Rio Branco.","-65.4583696","-9.6680864","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2346043' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210968","NY02210968_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","02210946","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","Radlk.",NA,"E. Lleras","17047","1973","08","02","South America","Brazil","Amazonas","Rio Javari, fields around Palmeiras Army Post",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345905' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210946","NY02210946_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","2210952","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"B. A. Krukoff","8656","1936","10","26","South America","Brazil","Amazonas","Basin of Rio Solimoes, basin of creek Belém","-68.8724975585938","-3.37832999229431","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345910' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210952","NY02210952_01","São Paulo de Olivença",NA,NA,"362329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","2210961","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"N. T. da Silva","1217","1968","10","15","South America","Brazil","Pará","R. Jarí, Monte Dourado, Planalto B.","-52.6008224","-0.8809315","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345920' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210961","NY02210961_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","2210958","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"D. F. Austin","7098","1979","10","18","South America","Brazil","Amapá","Entre km. 105 e Local Areal, 5 km. E de Porto Grande. Posto Sop. ao Norte","-51.4106","0.71","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345917' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210958","NY02210958_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","2210954","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"C. A. Cid Ferreira","4129","1983","07","14","South America","Brazil","Amazonas","Rio Parauarí, margem direita, próximo ao lugar chamado Água Mineral","-57.92","-4.67","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345912' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210954","NY02210954_01","Maués",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","2210950","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"R. Spruce","1548","1851","05",NA,"South America","Brazil",NA,"Ad oram meridionalem Rio Negro, usque ad concursum flim. Solimoes","-59.9016237","-3.1715397","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345908' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210950","NY02210950_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","2210955","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"G. T. Prance","14447","1971","07","20","South America","Brazil","Amazonas","Rio Curuquetê, São Paulo, 30 Km above mouth of Rio Coti","-65.5721569","-8.7658225","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345913' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210955","NY02210955_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2210959","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"J. M. Pires","52544","1962","08","21","South America","Brazil","Amapá","Vic. Calcoene","-50.92","2.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345918' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210959","NY02210959_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","2210962","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"E. de Oliveira","4470","1968","06","10","South America","Brazil","Pará","Rio Jarí, Monte Dourado, ao lado da estrada que liga ao Planalto, em frente a Serraria.","-52.539719","-0.8678545","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345921' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210962","NY02210962_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","02210956","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"P. J. M. Maas","12820","1971","05",NA,"South America","Brazil","Acre","Igarapé São Francisco, lower Rio Moa.","-72.6699981689453","-7.63111019134521","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345915' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210956","NY02210956_01","Cruzeiro do Sul",NA,NA,"123037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","2210957","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Roem. & Schult.) Radlk.",NA,"P. J. M. Maas","13219","1971","05","21","South America","Brazil","Acre","Vinicity of Porangaba, Rio Juruá-Mirim.","-72.6699981689453","-7.63111019134521","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345916' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210957","NY02210957_01","Cruzeiro do Sul",NA,NA,"123037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","02210947","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","Radlk.",NA,"W. A. Ducke","1576","1944","01","28","South America","Brazil","Amazonas",NA,"-67.8022003173828","-2.87305998802185","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2345906' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210947","NY02210947_01","Tonantins",NA,NA,"102502","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-06-29 11:32:12-03","UFRJ","RFA","3374","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,NA,NA,"1880","04","00",NA,"Brasil","Rio de Janeiro","Itaoca","-41.3244018554688","-21.7541999816895",NA,"Gabinete de Botânica e Zoologia, Faculdade Medicina do Rio de Janeiro.","RFA21912",NA,"Campos dos Goytacazes",NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-06-29 11:32:12-03","UFRJ","RFA","24200","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"F. M. de B. Pereira","234","2000","04","11",NA,"Brasil","Rio de Janeiro",NA,"-41.921944","-22.337778",NA,"trepadeira de flores brancas e caule avermelhado e rara no local.","RFA42682",NA,"Macaé",NA,NA,NA,NA,"41º55'19''W","22º20'16''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-13 09:20:47-03","UFRJ","RFA","24545","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Claudia Magalhães Vieira","F. M. B. Pereira","29/13","2000","05","23",NA,"Brasil","Rio de Janeiro",NA,"-42.039444","-22.345833",NA,"trepadeira, folhas e frutos verdes, flores brancas e comum no local.","RFA42698",NA,"Macaé",NA,NA,NA,NA,"42º2'22''W","22º20'45''S","2000","06","06",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-13 09:20:47-03","UFRJ","RFA","5798","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"A.P. Duarte",NA,"1959","04","15",NA,"Brasil","Rio de Janeiro","Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,"Planta sarmentosa. Flores alvas em formação de mata seca","RFA25925",NA,"Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-24 17:11:00-03","UTFPR","DVPR","5762","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Biral, L","Biral, L; Carmo, FR; Thomaz, TT","1322","2018","05","28",NA,"Brasil","Paraná","Refúgio Biológico de Santa Helena (Itaipu), estrada principal que corta o Refúgio.","-54.212485","-24.494936",NA,"Trepadeira, folhas membránecas, frutos imaturos verdes, maduros marrons com semente enegrecida.; Floresta estacional semidecidual, estágio secundário.","DVPR005762",NA,"Santa Helena","240","240",NA,NA,"-54.212485","-24.494936","2018","05",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-19 15:45:37-03","UNEB","HUNEB","7301","PreservedSpecimen","Plantae","Fungi",NA,"Ramnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Oliveira, T.S.","13190","2002","08","22",NA,"Brasil","Bahia","Fazenda Rio Branco","-38.4","-12.166667",NA,NA,"HUNEB0007301",NA,"Alagoinhas",NA,NA,NA,NA,"38W24'0''","12S10'0''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-19 15:44:55-03","UNEB","HUNEB","8911","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Jost, T.","383","1996","08","15",NA,"Brasil","Bahia","Fazenda do Bu / Margem esquerda do Rio Bu.","-37.721389","-12.052778",NA,NA,"HUNEB0008911",NA,"Conde",NA,NA,NA,NA,"37W43'17''","12S3'10''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"79","2019-11-19 15:44:55-03","UNEB","HUNEB","480","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Noblick, L.R.","4115","1984","09","21",NA,"Brasil","Bahia","Oeste da BR-101, ca. 10 km N da BR-324.","-38.7","-12.333333",NA,NA,"HUNEB0000480",NA,"Camaçari",NA,NA,NA,NA,"38W42'","12S20'",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:47:27-03","EAO","IAN","22546","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Blanchet, JS","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"IAN022546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:47:27-03","EAO","IAN","49484","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"sc","s.n.","1925","02","19","Southern America","Suriname",NA,NA,"-56.5","3.6",NA,NA,"IAN049484",NA,NA,NA,NA,NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:47:27-03","EAO","IAN","187552","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Rosa, NA","Freitas, JC; Rosa, NA","235","2010","12","16","Southern America","Brasil","Pará","Área do Projeto Sustentabilidade dos Usos da Terra na Amazônia, B:202, T:13.","-47.3527984619141","-2.99583005905151",NA,"Cipó muito comum sobre árvore de 6 m de altura, frutos maduros secos.","IAN187552",NA,"Paragominas",NA,NA,"186685","auto",NA,NA,"2011","01","31",NA,NA,NA,NA,NA,NA,NA
