"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","locality","coordinatePrecision","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"47","2021-04-08 17:41:39-03","EAO","IAN","119523","PreservedSpecimen","Plantae","Leguminosae-Pap.","Erythrina","speciosa","Erythrina speciosa","Andrews","Krukoff, BA","Belém, RP; Magalhães, MG","1965","05","22","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"IAN119523",NA,"Árvore de 3 m x 10 cm de diâmetro; flores vermelhas.","1970",NA,NA,"Rodovia Rio Branco-Itabuna. Plantação de cacau.",NA,NA,"Dicotiledônea",NA,"1092","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-04-08 17:41:39-03","EAO","IAN","15246","PreservedSpecimen","Plantae","Leguminosae-Pap.","Erythrina","speciosa","Erythrina speciosa","Andrews","Krukoff, BA","Oliveira, JE de","1942","09","16","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"IAN015246","IAN015246 IAN015246_e","Árvore de 4 m de altura. Cultivada. Flores vermelhas.","1968",NA,NA,"Estação Experimental.","17082","auto","Dicotiledônea",NA,"1094","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-12-12 15:31:41-03","UFABC","HUFABC","000089","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andr.","Vitorino, DA","Vitorino, D A","2011","07","19","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"HUFABC000089","HUFABC000089","Árvore com lenho marrom claro e casca marrom escuro. Inflorescência em forma de candelabro com flores tubulares vermelhos.",NA,NA,NA,"Parque Regional da Criança, No canteiro em frente ao EMIA.","27258","auto","Angiospermas",NA,"43",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-12-04 15:25:12-03","PUCPR","HUCP","1329","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews.","Acra, LA","Pasinato, N",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00011647","HUCP00011647",NA,"1987","11","08","Batel, Praça Espanha.","25180","auto","Eudicotiledonea",NA,"010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-12-04 15:25:12-03","PUCPR","HUCP","23065","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews.","Bonaldi, R","Bonaldi, R","2012","09","01","Brasil","Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"HUCP00011605","HUCP00011605",NA,NA,NA,NA,NA,"19508","auto","Eudicotiledonea",NA,"535",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-12-04 15:25:12-03","PUCPR","HUCP","16900","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews.","Selusniaki, M","Selusniaki, M","2005","07",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00011596","HUCP00011596",NA,NA,NA,NA,NA,"25180","auto","Eudicotiledonea",NA,"508",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:25:12-03","PUCPR","HUCP","22028","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews.",NA,"Sante, F",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo Comprido","25180","auto","Eudicotiledonea",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-12-04 15:25:12-03","PUCPR","HUCP","1328","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews.","Acra, LA","Cervi, AC",NA,NA,NA,"Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00011544","HUCP00011544",NA,"1982","08","05",NA,"24916","auto","Eudicotiledonea",NA,"007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-26 18:08:14-03","CPAN-UFMS","COR","11409","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Damasceno - Junior, G.A.; Nakajima, J.; Resende, U.; e equipe Projeto aquarap","1998","08","27","Brasil","Mato Grosso do Sul","Rio Negro","-55.031389","-19.438611","55º1'53''W","19º26'19''S","231","231",NA,NA,"Habito: Arvore",NA,NA,NA,"Margem do rio Negro. margem do rio Negro B98-N-B-0 solo arenoso; relevo plano.",NA,NA,NA,NA,"1236",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-26 18:08:14-03","CPAN-UFMS","COR","11406","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Damasceno-Júnior, G. A.; Nakagima, J.; Resende, U. M. & equipe do projeto Aquarap","1998","09","05","Brasil","Mato Grosso do Sul","Bonito","-56.381111","-21.101667","56º22'52''W","21º6'6''S",NA,NA,NA,NA,"Arvoreta, 2 m de altura Habito: Arvoreta",NA,NA,NA,"Rancho Tucano; às margens do rio Formoso",NA,NA,NA,NA,"1630",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-26 18:08:14-03","CPAN-UFMS","COR","11830","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Damasceno-Júnior, G. A.; Maria, V. R.; Batilani, J.; Pott, A. & Velasques, J.","2005","09","02","Brasil","Mato Grosso do Sul","Bonito","-56.719167","-20.774722","56º43'9''W","20º46'29''S","446","446",NA,NA,"Arbusto, 1,5 m de altura; flor vermelha Habito: Arbusto",NA,NA,NA,"Fazenda Remanso; desvio do córrego",NA,NA,NA,NA,"3668",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:16:03-03","UFBA","ALCB","10467","PreservedSpecimen","Plantae","Fabaceae","Erythrina","reticulata","Erythrina reticulata","C. Presl",NA,"Silva, D",NA,NA,NA,"Brasil","Minas Gerais","Baixada Fluminense",NA,NA,NA,NA,NA,NA,"ALCB030855","ALCB030855",NA,"1953","08",NA,NA,NA,NA,"Dicotyledon",NA,"7","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:16:03-03","UFBA","ALCB","01751","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Costa, AL","1970","08","14","Brasil","Bahia","Uruçuca","-39.283333","-14.583333","-39.283333","-14.583333",NA,NA,"ALCB030857","ALCB030857",NA,NA,NA,NA,"Litoral Sul",NA,NA,"Dicotyledon",NA,"s/n","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:16:03-03","UFBA","ALCB","131993","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Machado, DNS","2017","10","04","Brasil","Rio de Janeiro","Rio de Janeiro","-43.224444","-22.965556","-43.224444","-22.965556","16","16","ALCB048672","ALCB048672","Ca 2m de altura. Heliófilo.",NA,NA,NA,"Arboreto do jardim Botânico do Rio de Janeiro. Vertente da Rua Pacheco Leão.",NA,NA,"Dicotyledon",NA,"2157","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 09:13:00-03","NBC","NL-BOTANY","L.1062511","PreservedSpecimen","Plantae","Leguminosae-Pap.","Erythrina","speciosa","Erythrina speciosa","Andr.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"NL-L1062511","NL-L1062511","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1062511 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"near Morretes",NA,NA,NA,"Fabales",NA,"Southern America",NA,"Magnoliopsidae","Uw13897A",NA,NA,NA,NA,NA
"62","2020-02-08 09:13:00-03","NBC","NL-BOTANY","L.1062512","PreservedSpecimen","Plantae","Leguminosae-Pap.","Erythrina","speciosa","Erythrina speciosa","Andr.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"NL-L1062512","NL-L1062512","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1062512 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"near Morretes",NA,NA,NA,"Fabales",NA,"Southern America",NA,"Magnoliopsidae","U 0054884 | Uw 13897a",NA,NA,NA,NA,NA
"63","2020-02-08 09:13:00-03","NBC","NL-BOTANY","L.1951748","PreservedSpecimen","Plantae","Leguminosae-Pap.","Erythrina","speciosa","Erythrina speciosa","Andr.",NA,"Hatschbach GG","1967","07","25","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1951748","NL-L1951748","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1951748 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rio Camberá (Mun. Peranoguá) Paraná.",NA,NA,NA,"Fabales",NA,"Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"64","2020-02-08 09:13:00-03","NBC","NL-BOTANY","L.1951749","PreservedSpecimen","Plantae","Leguminosae-Pap.","Erythrina","speciosa","Erythrina speciosa","Andr.",NA,"Reitz R; Klein RM","1956","08","03","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1951749","NL-L1951749","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1951749 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Plantas de Santa Catarina - Brasil. Pilões, Palhoça. Banhado.",NA,NA,NA,"Fabales",NA,"Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"65","2020-02-08 09:13:00-03","NBC","NL-BOTANY","L.1951750","PreservedSpecimen","Plantae","Leguminosae-Pap.","Erythrina","speciosa","Erythrina speciosa","Andr.",NA,"Reitz R; Klein RM","1959","08","21","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1951750","NL-L1951750","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1951750 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Plantas de Santa Catarina - Brasil. Morro Spitzkopf, Blumenau. Beira de regato.",NA,NA,NA,"Fabales",NA,"Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"66","2020-02-08 09:13:00-03","NBC","NL-BOTANY","U 0054885","PreservedSpecimen","Plantae","Leguminosae-Pap.","Erythrina","speciosa","Erythrina speciosa","Andr.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"NL-U0054885",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200054885 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"near Morretes",NA,NA,NA,"Fabales",NA,"Southern America",NA,"Magnoliopsidae","Uw 13897a",NA,NA,NA,NA,NA
"67","2020-02-08 09:13:00-03","NBC","NL-BOTANY","U 0270585","PreservedSpecimen","Plantae","Leguminosae-Pap.","Erythrina","speciosa","Erythrina speciosa","Andr.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"NL-U0270585",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200270585 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"near Morretes",NA,NA,NA,"Fabales",NA,"Southern America",NA,"Magnoliopsidae","Uw13897a",NA,NA,NA,NA,NA
"68","2020-02-08 09:13:00-03","NBC","NL-BOTANY","U.1243365","PreservedSpecimen","Plantae","Leguminosae-Pap.","Erythrina","speciosa","Erythrina speciosa","Andr.",NA,"Lindeman JC; Haas JH de","1966","10","03","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1243365","NL-U1243365","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1243365 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Flora Brasiliae Australis, Est. Parana, Near Morretes, moist depression by road.",NA,NA,NA,"Fabales",NA,"Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:09:32-03","ESALQ","ESA","98435","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"Fonseca, M.L.","Oliveira, F.C.A.","2007","08","01","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"ESA098435","ESA098435",NA,"2007","08","01",NA,"70570","auto","Magnoliophyta",NA,"1262.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:09:32-03","ESALQ","ESA","81374","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andr.",NA,"Lombardi, J.A.","1999","05","31","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"ESA081374","ESA081374",NA,NA,NA,NA,NA,"17082","auto","Magnoliophyta",NA,"2896.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:09:32-03","ESALQ","ESA","34275","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,NA,"Ferretti, A.R.; Vanini, A.; Nave, A.G.; Peneireiro, F.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.",NA,NA,NA,"Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"ESA034275",NA,NA,NA,NA,NA,NA,"38855","auto","Magnoliophyta",NA,"116.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:09:32-03","ESALQ","ESA","28817","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andr.",NA,"Ivanauskas, N.M.","1995","08","26","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA028817","ESA028817",NA,NA,NA,NA,NA,"17990","auto","Magnoliophyta",NA,"325.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:09:32-03","ESALQ","ESA","106301","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"Assis, L.C.S.","Bazarian, S.V.","2006","09","02","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"ESA106301","ESA106301",NA,"2007",NA,NA,NA,"25028","auto","Magnoliophyta",NA,"123.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:09:32-03","ESALQ","ESA","93410","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Romão, G.O. ; Duarte, A.R.","2000","09","19","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ESA093410","ESA093410",NA,NA,NA,NA,NA,"53584","auto","Magnoliophyta",NA,"123.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:09:32-03","ESALQ","ESA","21486","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"Souza, V.C. & Rodrigues, R.R.","Barreto, K.D. et al.","1993","11","25","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA021486",NA,NA,"1994",NA,NA,NA,"34265","auto","Magnoliophyta",NA,"1650.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:09:32-03","ESALQ","ESA","120488","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"Zachillo, B.","Zachillo, B.","2012","10","01","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"ESA120488",NA,NA,"2012",NA,NA,"Jardim Botânico de Santos.","26836","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:09:32-03","ESALQ","ESA","16181","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"Souza, V.C.","Souza, V.C. ; Sakuragui, C.M.","1990","01","01","Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"ESA016181",NA,NA,"1991",NA,NA,NA,"23719","auto","Magnoliophyta",NA,"1621.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:09:32-03","ESALQ","ESA","24094","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,NA,"Barreto, K.D. et al.","1994","11","29","Brasil","São Paulo","Juquiá","-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"ESA024094","ESA024094",NA,NA,NA,NA,NA,"32505","auto","Magnoliophyta",NA,"3299.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:09:32-03","ESALQ","ESA","17060","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","And.","Martins, M.V.","Kobayakawa, C.","1994","11","09","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA017060","ESA017060",NA,"2011","02","02",NA,"44778","auto","Magnoliophyta",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:09:32-03","ESALQ","ESA","20832","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","And.","Martins, M.V.","Bastos, E.B.; Sanches, C.D.; Gorenstein, M.R.; Hoffmann, J.R.; Ferreira, V.F.","1994","09","05","Brasil","São Paulo","Pariquera-açú","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA020832","ESA020832","Arvoreta, ca. 4, 0 m alt., flores com brácteas vermelhas. Campo alagado.",NA,NA,NA,"Estação Experimental do Instituto Agronômico de Campinas. Beira da Rodovia Regis Bittencourt. Área com fragmentos de mata Atlântica secundária.","17990","auto","Magnoliophyta",NA,"7.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:09:32-03","ESALQ","ESA","65093","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","And.","Martins, M.V.","Souza, J.P.","1998","08","31","Brasil","São Paulo","Monte Mor","-47.310001373291","-22.9400005340576",NA,NA,NA,NA,"ESA065093","ESA065093","Arvoreta, flores vermelhas, frutos imaturos verdes","2011","02","02","Haras Vanguarda. Módulo II","12206","auto","Magnoliophyta",NA,"2736.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:09:32-03","ESALQ","ESA","129131","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa",NA,"Colletta, G.D. et al.","Colletta, G.D.","2014","05","15","Brasil","São Paulo","Nova Odessa","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,"ESA129131",NA,"Árvore","2014",NA,NA,"Plantarum","8440","auto","Magnoliophyta",NA,"1547.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-01-14 15:29:19-03","MN","R","115843","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Barros, A.A.M.; Machiline, I. & Lima, I.H.C","Trinta, Z.A.; Fromm, E.","1964","09","19","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","11",NA,NA,NA,NA,NA,NA,"852",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-01-14 15:29:19-03","MN","R","140529","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Barros, A.A.M.; Machiline, I. & Lima, I.H.C","Mello, P.A.N.","1981","09","20","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-01-14 15:29:19-03","MN","R","28495","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Barros, A.A.M.; Machiline, I. & Lima, I.H.C","Freire, A.S.; Peckolt, O.","1934","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","11",NA,NA,NA,NA,NA,NA,"497",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-01-14 15:29:19-03","MN","R","33124","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Krukoff, B.A.","Mello Barreto, H.L.","1939","08","21","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jardim Botânico de Belo Horizonte","1995","10",NA,NA,NA,NA,NA,NA,"8668",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-01-14 15:29:19-03","MN","R","33125","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Krukoff, B.A.","Mello Barreto, H.L.","1939","05","04","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jardim Botânico de Belo Horizonte","1994",NA,NA,NA,NA,NA,NA,NA,"8636",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-01-14 15:29:19-03","MN","R","43630","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Barros, A.A.M.; Machiline, I. & Lima, I.H.C","Sampaio, A.J.","1939","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972","01",NA,NA,NA,NA,NA,NA,"8596",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-01-14 15:29:19-03","MN","R","43631","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Sampaio, A.J.","1939","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8357",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-01-14 15:29:19-03","MN","R","6982","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Barros, A.A.M.; Machiline, I. & Lima, I.H.C","Diogo, J.C.","1920","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-01-14 15:29:19-03","MN","R","6992","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Barros, A.A.M.; Machiline, I. & Lima, I.H.C","Brito, S.","1920","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-19 10:23:45-03","CPAP","CPAP","15836","PreserverdSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","L. P. Queiroz","Pott, V. J.","1996","09","08","Brasil","MS","Bonito","-56.439722","-21.162778","56°26'23'' W","21°09'46'' S","350","350",NA,NA,"Arvoreta 2-3m. FLOR: vermelha fogo. FRUTO: verde. INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Mata ciliar - na água. SUBSTRATO: solo calcário. RELEVO: plano.","1999","07",NA,"Baía Bonita, quase no final quando entra no rio Formosinho",NA,NA,NA,NA,"3220",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-11-19 10:23:45-03","CPAP","CPAP","18336","PreserverdSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","V. J. Pott","Pott, V. J.","1999","08","07","Brasil","MS","Bonito","-56.433611","-21.3","56°26'01'' W","21°18'00'' S",NA,NA,NA,NA,"Arboreta. FLOR: vermelho. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Brejo úmido em borda de rio, com Erythrina speciosa e Cladium jamaicense. SUBSTRATO: solo calcário. RELEVO: plano. <ll>dwc_commonname:</ll> Brinco-de-princesa",NA,NA,NA,"Passarela da Baía Bonita",NA,NA,NA,NA,"3955",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-11-19 10:23:45-03","CPAP","CPAP","22461","PreserverdSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","V. J. Pott","Pott, V. J.","2005","09","07","Brasil","MS","Porto Murtinho","-56.804722","-21.087778","56°48'17W","21°05'16S","535","535",NA,NA,"Subarbusto aquático emergente, 2-3m de altura. FLOR: vermelho. FRUTO: avermelhado, imaturo. INTERESSE: . FREQUÊNCIA: Ocasional. AMBIENTE: Borda de córrego, próximo a mata de galeria. SUBSTRATO: Solo hidromórfico, de origem calcária. RELEVO: plano.","2005","09",NA,"Fazenda Laudejá, divisa com fazenda São Pascoal, 10km N da fazenda Harmonia.",NA,NA,NA,NA,"8159",NA,NA,NA,NA,NA,NA,NA,NA,NA
