"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","individualCount","fieldNumber","typeStatus","infraspecificEpithet","relatedCatalogItem"
"211","2008-05-27 22:02:00-03","MO","MOBOT","1049362","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"KIRIZAWA","1990","10","17","Brazil","São Paulo",NA,"Cananeia, Parque Estadual da Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"KIRIZAWA 2378",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-01-16 13:37:00-02","MO","MOBOT","1051629","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"F.C. Hoehne","1917","8","27","Brazil","São Paulo",NA,"Butantan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne 452",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"213","2018-06-22 05:24:00-03","MO","MOBOT","1051636","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Pe. Raulino Reitz","1952",NA,NA,"Brazil","Santa Catarina",NA,"Mata S. Pedro, Brusque.",NA,NA,NA,NA,"35.00000000",NA,NA,NA,NA,"Reitz 3183",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2010-03-29 16:58:00-03","MO","MOBOT","1282519","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","L.G. Lohmann, 1998 (MO)","INACIO",NA,NA,NA,"Brazil","Pernambuco",NA,"Mpio de Bezerros, Parque ecologico de Serra Negra; vegetacao arbustiva-arborea; solo argilo-arenoso de cor marrom escuro. Borda da mata.","-35.0666667","-8.2",NA,NA,"471.00000000",NA,NA,NA,NA,"INACIO s.n.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"215","2019-03-14 13:42:00-03","MO","MOBOT","2457282","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","Sandwith, N. Y.","Pe. Raulino Reitz","1949","10","27","Brazil","Santa Catarina",NA,"Msta. Huffmann, Brusque",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 3183",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"216","2010-11-13 04:25:00-02","MO","MOBOT","2457299","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Roberto M. Klein","1952","11","22","Brazil","Santa Catarina",NA,"Brusque. Mata S. Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klein 275",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2011-02-23 09:58:00-03","MO","MOBOT","1045336","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Anders F. Regnell","1869",NA,NA,"Brazil","Minas Gerais",NA,"Caldas.","-46.38333","-21.93333",NA,NA,NA,NA,NA,NA,NA,"Regnell II 295",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-07-10 09:44:09-03","MBML","MBML-HERBARIO","18174",NA,"Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","R.F. Almeida/20-01-2010","R.R. Vervloet; et al","2002","10","24","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML018174","MBML018174","Arvoreto com 4m, flor com sépalas marrom, pétalas amarelas, vegetação tipo capoeira, baixada, dossel 8m.","1301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-06-15 15:29:09-03","UNESP-RC","HRCB","66790","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","cf. umbellatus","Handroanthus cf. umbellatus","(Sond.) Mattos","Grillo, R. M. M. & et al.","Grillo, R. M. M.",NA,NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-06-15 15:29:09-03","UNESP-RC","HRCB","61829","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Marcusso, G.M.","Marcusso, G.M.","2013","08","20","Brasil","São Paulo","Botucatu","Escola do Meio Ambiente","-48.458694","-22.926944","48º27'31.3W","22º55'37S","850","850",NA,NA,"Árvore","198",NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-06-15 15:29:14-03","UNESP-RC","HRCB","54875","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","Teixeira, A.P.","Teixeira, A.P.","2005","08","30","Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,"Árvore frequente, 7m, com flores amarelas.","57",NA,NA,NA,NA,"22843","auto","2005","08",NA,NA,NA,NA,NA,NA,NA
"222","2017-11-24 14:10:14-02","UFLA","ESAL","17648","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Ary T.O.Filho","Rocha, C",NA,NA,NA,"Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,NA,NA,NA,NA,NA,"árvore; 11 m; ;; floresta","s.n.",NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2017-11-24 14:10:14-02","UFLA","ESAL","15832","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Eduardo Van den Berg","Sartori, RA",NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro dos Farias","-46.5200004577637","-22.5900001525879",NA,NA,NA,NA,NA,NA,"árvore; 4 m; ;; floresta","s.n.",NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2017-11-24 14:10:14-02","UFLA","ESAL","20326","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Laércio Loures","Loures, L",NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Caldas","Pião",NA,NA,NA,NA,"1","1",NA,NA,"árvore; 14, m; amarela;","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2017-11-24 14:10:14-02","UFLA","ESAL","17964","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Carvalho, WAC",NA,NA,NA,"Brasil","Minas Gerais","Machacalis","Reserva Indígena do Povo Maxacalis","-40.7164001464844","-17.0771999359131",NA,NA,NA,NA,NA,NA,"árvore; 7, m; ;; floresta","232",NA,NA,NA,NA,"16711","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-01-26 11:46:57-03","IMA","MAC","36775","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota","2009","02","23","Brasil","Alagoas","Mata Grande","Fazenda Pau Grande.","-37.832689","-10.418033","-37.832689","-10.418033",NA,NA,"MAC0036775","MAC0036775","Árvore ca. 12 m de altura. Estéril.; Brejo de altitude.","2145",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"227","2021-01-26 11:46:57-03","IMA","MAC","36355","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","R.P.Lyra-Lemos; E.C.O.Chagas; M.C.S.Mota","2009","02","23","Brasil","Alagoas","Mata Grande","Mata do Pau Grande.","-37.366667","-9.916667","-37.366667","-9.916667",NA,NA,"MAC0036355","MAC0036355","Árvore ca. 5m de altura. Estéril.; Brejo de Altitude.","11970",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"228","2021-01-26 11:46:57-03","IMA","MAC","32087","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota","2008","02","03","Brasil","Alagoas","Viçosa","Povoado Anel, Cachoeira do Riacho Caçamba.","-37.116669","-9.6","-37.116669","-9.6",NA,NA,"MAC0032087","MAC0032087","Árvore ca. 9 m de altura. Flores amarelas.; Floresta Pluvial Atlântica.","286",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"229","2021-01-26 11:46:57-03","IMA","MAC","35160","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S. Mota","Chagas-Mota","2008","12","24","Brasil","Alagoas","Viçosa","Povoado do Anel, Cachoeira do Riacho Caçamba.","-36.500367","-9.566864","-36.500367","-9.566864",NA,NA,"MAC0035160","MAC0035160","Árvore ca. 9 m de altura.; Mata Pluvial Atlântica.","1580",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"230","2021-01-26 11:46:57-03","IMA","MAC","44696","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota","2009","10","17","Brasil","Alagoas","Maribondo","Fazenda Boca da Mata.","-36.305839","-9.577389","-36.305839","-9.577389",NA,NA,"MAC0044696","MAC0044696 MAC0044696_1","Árvore ca. 8 m de altura. Estéril.; Mata Atlântica.","6200",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"231","2021-01-26 11:46:57-03","IMA","MAC","26941","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","M.C.S.Mota","2017","04","30","Brasil","Alagoas","Tanque D'Arca","RPPN Santa Fé.","-36.451528","-9.543614","-36.451528","-9.543614",NA,NA,"MAC0026941","MAC0026941","Árvore ca. 10 m. Frutos maduros.; Mata Atlântica.","13023",NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-01-26 11:46:57-03","IMA","MAC","27046","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","M.C.S.Mota","2016","11","15","Brasil","Alagoas","Tanque D'Arca","RPPN Santa Fé.","-36.451528","-9.543614","-36.451528","-9.543614",NA,NA,"MAC0027046","MAC0027046","Árvore ca. 15 m. Flores amarelas.; Mata Atlântica.","12965",NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-01-26 11:46:57-03","IMA","MAC","34166","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S. Mota","Chagas-Mota","2008","10","23","Brasil","Alagoas","Viçosa","Fazenda Aniceto.","-36.241944","-9.374","-36.241944","-9.374",NA,NA,"MAC0034166","MAC0034166","Árvore ca. 13 m de altura.; Mata Pluvial Atlântica.","1445",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"234","2021-01-26 11:46:57-03","IMA","MAC","37327","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota","2009","02","28","Brasil","Alagoas","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba.","-36.306458","-9.368494","-36.306458","-9.368494",NA,NA,"MAC0037327","MAC0037327","Árvore ca. 6 m de altura. Estéril.; Mata Pluvial Atlântica.","2176",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"235","2021-01-26 11:46:57-03","IMA","MAC","37348","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota","2009","02","28","Brasil","Alagoas","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba.","-36.306458","-9.368494","-36.306458","-9.368494",NA,NA,"MAC0037348","MAC0037348","Árvore ca. 7 m de altura. Fruto verde.; Mata Pluvial Atlântica.","2197",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"236","2021-01-26 11:46:57-03","IMA","MAC","37349","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota","2009","02","28","Brasil","Alagoas","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba.","-36.306458","-9.368494","-36.306458","-9.368494",NA,NA,"MAC0037349","MAC0037349 MAC0037349_1","Árvore ca. 5 m de altura. Estéril.; Mata Pluvial Atlântica.","2198",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"237","2021-01-26 11:46:57-03","IMA","MAC","38209","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota; L.M.Leão","2009","04","23","Brasil","Alagoas","Inhapi","Serra do Grude.","-37.681228","-9.276686","-37.681228","-9.276686",NA,NA,"MAC0038209","MAC0038209","Árvore ca. 6 m de altura. Estéril.; Caatinga.","2921",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"238","2021-01-26 11:46:57-03","IMA","MAC","38252","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota; L.M.Leão","2009","04","23","Brasil","Alagoas","Inhapi","Serra do Grude.","-37.681228","-9.276686","-37.681228","-9.276686",NA,NA,"MAC0038252","MAC0038252 MAC0038252_1","Árvore ca. 8 m de altura. Estéril.; Caatinga.","2964",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"239","2021-01-26 11:46:57-03","IMA","MAC","38395","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota; L.M.Leão","2009","04","24","Brasil","Alagoas","Água Branca","Engenho São Lourenço.","-37.957181","-9.257531","-37.957181","-9.257531",NA,NA,"MAC0038395","MAC0038395","Árvore ca. 10 m de altura. Estéril.; Caatinga.","3107",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"240","2021-01-26 11:46:57-03","IMA","MAC","40352","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","R.P.Lyra-Lemos; M.C.S.Mota; N.Ramos; L.Lessa","2009","07","25","Brasil","Alagoas","Teotônio Vilela","Reserva Madeiras.","-36.358333","-9.870278","-36.358333","-9.870278",NA,NA,"MAC0040352","MAC0040352","Árvore ca. 6 m de altura. Flores amarelas.; Mata Atlântica.","12212",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"241","2021-01-26 11:46:57-03","IMA","MAC","42737","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota; M.B.Santos; E.G.Santos Júnior","2009","07","10","Brasil","Alagoas","Santana do Ipanema","Serra do Gugi","-37.248353","-9.370411","-37.248353","-9.370411",NA,NA,"MAC0042737","MAC0042737 MAC0042737_1","Árvore ca. 10 cm de altura. Estéril.; Brejo de Altitude.","4257",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"242","2021-01-26 11:46:57-03","IMA","MAC","42859","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota","2009","07","11","Brasil","Alagoas","Maravilha","Serra da Caiçara.","-37.361353","-9.224064","-37.361353","-9.224064",NA,NA,"MAC0042859","MAC0042859","Árvore ca. 8 m de altura. Estéril.; Brejo de Altitude.","4379",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"243","2021-01-26 11:46:57-03","IMA","MAC","45575","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota","2010","01","28","Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.306458","-9.368494","-36.306458","-9.368494",NA,NA,"MAC0045575","MAC0045575 MAC0045575_1","Árvore ca. 10 m de altura. Flores amarelas.; Mata Atlântica.","7079",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"244","2021-01-26 11:46:57-03","IMA","MAC","37450","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota","2009","03","01","Brasil","Alagoas","Viçosa","Fazenda Aniceto.","-36.402222","-9.620556","-36.402222","-9.620556",NA,NA,"MAC0037450","MAC0037450 MAC0037450_1","Árvore ca. 15 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","2299",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"245","2021-01-26 11:46:57-03","IMA","MAC","37449","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota","2009","03","01","Brasil","Alagoas","Viçosa","Fazenda Aniceto.","-36.402222","-9.620556","-36.402222","-9.620556",NA,NA,"MAC0037449","MAC0037449","Árvore ca. 15 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","2298",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"246","2021-01-26 11:46:57-03","IMA","MAC","45576","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota","2010","01","28","Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.306458","-9.368494","-36.306458","-9.368494",NA,NA,"MAC0045576","MAC0045576","Árvore ca. 10 m de altura. Flores amarelas.; Mata Atlântica.","7080",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"247","2021-01-26 11:46:57-03","IMA","MAC","45939","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota","2010","01","30","Brasil","Alagoas","Minador do Negrão","Fazenda Pedra Talhada.","-36.859378","-9.340025","-36.859378","-9.340025",NA,NA,"MAC0045939","MAC0045939","Árvore ca. 9 m de altura. Estéril.; Caatinga.","7443",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"248","2021-01-26 11:46:57-03","IMA","MAC","46048","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota","2010","02","06","Brasil","Alagoas","Taquarana","Serra da Itapaiuna.","-36.490311","-9.6451","-36.490311","-9.6451",NA,NA,"MAC0046048","MAC0046048","Árvore ca. 7 m de altura. Estéril.; Agreste.","7552",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"249","2021-01-26 11:46:57-03","IMA","MAC","49146","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","M.C.S.Mota","Chagas-Mota","2010","08","20","Brasil","Alagoas","Coité do Nóia","Pereiro Velho.","-36.587794","-9.613647","-36.587794","-9.613647",NA,NA,"MAC0049146","MAC0049146","Árvore ca. 8 m de altura. Estéril.; Agreste.","8185",NA,NA,NA,NA,NA,NA,"2017","02","08",NA,NA,NA,NA,NA,NA
"250","2021-02-04 10:26:39-03","UFRPE","HST","1779","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","F.S.Espríto-Santo","J.S.Sobrinho","1965","10","25","Brasil","Ceará","Barbalha","Sítio Tabuleiro de Saguins","-39.30419921875","-7.31111001968384",NA,NA,NA,NA,"HST001779",NA,"Árvore, grande porte. Flores de cálice amarelo pétalas aveludadas, amarelas bem vivas. Perfume agradável. Uma das partes internas com riscos avermelhados.","118",NA,NA,NA,NA,"22868","auto","2011","04","27",NA,NA,NA,NA,NA,NA
"251","2021-02-25 10:12:29-03","CVRD","CVRD","10589","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Geovane S. Siqueira","Luz, A.A. da","2007","12","07","BRASIL","ES","Pancas",NA,"-40.810033","-19.224364","-40,810033","-19,224364",NA,NA,"CVRD010589",NA,"<ll>dwc_commonname:</ll> Ipê brasil","473","Magnoliophyta","Lamiales","América do Sul",NA,NA,NA,"2009","11","27","Magnoliopsida",NA,NA,NA,NA,NA
"252","2021-02-25 10:12:29-03","CVRD","CVRD","3625","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Geovane S. Siqueira","Folli, D.A.","1991","12","10","BRASIL","ES","Colatina",NA,"-40.6305999755859","-19.539400100708",NA,NA,NA,NA,"CVRD003625",NA,"<ll>dwc_commonname:</ll> Ipê brasil","1512","Magnoliophyta","Lamiales","América do Sul",NA,"57036","auto","2009","11","27","Magnoliopsida",NA,NA,NA,NA,NA
"253","2019-08-02 10:21:10-03","CPATSA","HTSA","79","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Espírito-Santo, F.S.","Fotius, G.","1985","01","23","Brasil","Sergipe","Carira","Beira de estrada e arredores da cidade","-38.162222","-10.603056","-38.162222","-10.603056",NA,NA,NA,NA,"Arv. Fl 2, alt.: 15 a 20 m, folha jovem verde amarelada. Flor amarelo gema. Planta desfolhada no momento da floração.; Solo podzólico latossólicos vermelho distrófico.","3928",NA,NA,NA,NA,NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA
"254","2020-09-12 05:00:02-03","US","US","1706103","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos",NA,"M. Correa de Mello","1867","8","16","Brazil",NA,NA,"Brésil méridional.",NA,NA,NA,NA,NA,NA,"US03207953","US03207953_01",NA,"47",NA,"Lamiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"255","2020-09-12 05:00:02-03","US","US","2909178","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos",NA,"R. Reitz","1952",NA,NA,"Brazil","Santa Catarina",NA,"Mata S. Pedro, Brusque. Mata.",NA,NA,NA,NA,"35",NA,"US03207960","US03207960_01",NA,"3183",NA,"Lamiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"256","2020-09-12 05:00:02-03","US","US","2321154","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos",NA,"-- Reitz & Klein, --","1956","10","11","Brazil","Santa Catarina",NA,"Subida, Indaial. Beira do rio.",NA,NA,NA,NA,"100",NA,"US03207963","US03207963_01",NA,"3815",NA,"Lamiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"257","2020-09-12 05:00:02-03","US","US","2141615","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos",NA,"R. Reitz","1948","11","2","Brazil","Santa Catarina",NA,"S. Catarina. Brusque.",NA,NA,NA,NA,"35",NA,"US03207958","US03207958_01",NA,"2243",NA,"Lamiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"258","2020-09-12 05:00:02-03","US","US","2141634","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos",NA,"R. Reitz","1952",NA,NA,"Brazil","Santa Catarina",NA,"Mata S. Pedro, Brusque. Mata.",NA,NA,NA,NA,"35",NA,"US03207961","US03207961_01",NA,"3183",NA,"Lamiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"259","2020-09-12 05:00:02-03","US","US","3195848","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos",NA,"G. Hatschbach & A. R. Campos","1989","11","25","Brazil","Paraná",NA,"Rio dos Pombos (mun. Paranguá) Paraná.",NA,NA,NA,NA,"10","20","US03207955","US03207955_01",NA,"53645",NA,"Lamiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"260","2020-09-12 05:00:02-03","US","US","2248615","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos",NA,"R. M. Klein","1955","9","29","Brazil","Santa Catarina",NA,"Cunhas, Itajaí. Mata.",NA,NA,NA,NA,"10",NA,"US03207962","US03207962_01",NA,"1604",NA,"Lamiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"261","2020-09-12 05:00:02-03","US","US","2403591","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos",NA,"-- Reitz & Klein, --","1959","10","9","Brazil","Santa Catarina",NA,"Cordeiros, Itajaí. Mata.",NA,NA,NA,NA,"5",NA,"US03207964","US03207964_01",NA,"9184",NA,"Lamiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
"262","2020-09-12 05:00:02-03","US","US","2580160","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos",NA,"A. S. Pires","1946","8",NA,"Brazil","São Paulo",NA,"Estado de São Paulo: Joanópolis.",NA,NA,NA,NA,NA,NA,"US03207957","US03207957_01",NA,"65162?",NA,"Lamiales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA
