"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"291","2020-11-12 17:03:19-03","UEL","FUEL","14674","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Duncan, A; et al.","s.n.","1994","11","05",NA,"Brasil","Paraná","Tibagi","Salto Santa Rosa","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-11-12 17:03:19-03","UEL","FUEL","14171","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Buim, MB; et al.","s.n.","1994","11","04",NA,"Brasil","Paraná","Tibagi","Salto Santa Rosa","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-11-12 17:03:19-03","UEL","FUEL","14144","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Oliveira, JM; et al.","s.n.","1994","11","05",NA,"Brasil","Paraná","Tibagi","Salto Santa Rosa","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-11-12 17:03:19-03","UEL","FUEL","24335","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Cavalheiro, AL; et al.","s.n.","1998","09","25",NA,"Brasil","Paraná","Tibagi","Tibagi-cidade (área de estudo), cidade (área de estudo)","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-11-12 17:03:19-03","UEL","FUEL","37055","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Estevan, DA","Estevan, DA; et al.","522","2004","07","02",NA,"Brasil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-11-12 17:03:19-03","UEL","FUEL","5907","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Rosado, A","Francisco das Chagas e Silva; et al.","s.n.","1988","12","03",NA,"Brasil","Paraná","Wenceslau Braz","Estrada Wenceslau Braz-Arapoti, Reserva do INCRA","-49.8027992248535","-23.8738994598389",NA,NA,"FUEL009229",NA,"900","900","2016","11",NA,NA,NA,"17717","auto",NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-01 15:10:28-03","UnB","UB","116126","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, RLG","Pires, JM","2699","1950","12","20","Southern America","Brasil","Pará","Belém","IAN. Estrada do cafezal","-48.5043983459473","-1.4558299779892",NA,"Árvore. Flor branca; .",NA,NA,NA,NA,"2014","04","22",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-01 15:10:28-03","UnB","UB","89192","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, RLG","Prance, GT","59506","1964","10","19","Southern America","Brasil","Goiás",NA,"20 Km S de Caiaponia",NA,NA,NA,NA,NA,NA,NA,NA,"2014","04","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-01 15:10:28-03","UnB","UB","89193","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, RLG","Prance, GT","59491","1964","10","19","Southern America","Brasil","Goiás",NA,"20 Km S de Caiaponia",NA,NA,NA,NA,NA,NA,NA,NA,"2014","04","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-01 15:10:28-03","UnB","UB","89194","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, RLG","Bucci, FFB","1889","2003","07","24","Southern America","Brasil","Goiás","Campo Limpo de Goiás","Capão da Mata","-49.157778","-16.259167",NA,NA,NA,NA,NA,NA,"2014","04","22","-49.157778","-16.259167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-01 15:10:28-03","UnB","UB","89210","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, RLG","Proença, CEB","1054","1993","11","14","Southern America","Brasil","Goiás","Caiapônia","Caiapônia, Fazenda Maracanã do Sr. Marcos","-51.8103","-16.9567",NA,NA,NA,NA,NA,NA,"2014","04","22","-51.8103","-16.9567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-01 15:10:28-03","UnB","UB","89211","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, RLG","Gibbs, PE","2810","1976","09","08","Southern America","Brasil","Goiás","Goiás","Goiás, Serra Dourada","-50.1403","-15.9344",NA,NA,NA,NA,NA,NA,"2014","04","22","-50.1403","-15.9344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-11-01 15:10:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Neto, NEO","Marinho, MAO","IFN-43511793.10","2018","08","29","Southern America","Brasil","Maranhão","São Raimundo do Doca Bezerra","Comunidade Lagoinha","-45.180013","-5.039995",NA,"Conglomerado MA-435. Subunidade 3. Subparcela 10. indivíduo 21. F8; Arbusto; altura em m: 1,70; base reta; Floresta secundária jovem, solo argilo-arenoso",NA,NA,"244","244","2018","10","23","-45.180013","-5.039995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-01 15:10:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Neto, NEO","Marinho, MAO","IFN-43511813.1","2018","08","29","Southern America","Brasil","Maranhão","São Raimundo do Doca Bezerra","Comunidade Lagoinha","-45.180013","-5.039995",NA,"Conglomerado MA-435. Subunidade 3. Subparcela 1. indivíduo 2. F6; Árvore; DAP em cm: 6,4; altura em m: 6,80; base reta; casca marfim por fora, bege por dentro, fina, áspera, odor doce; Floresta secundária avançada, solo argilo-arenoso",NA,NA,"244","244","2018","10","23","-45.180013","-5.039995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-01 15:10:28-03","UnB","UB","116104","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, RLG","Harley, RM; et al.","53488","1999","03","13","Southern America","Brasil","Bahia","Itaberaba","Serra do Orobó","-44.191944","-11.326389",NA,"Folhas membranáceas pouco reticuladas e buladas.; Arbusto 2,5m. Fruto jovem verde.; .",NA,NA,NA,NA,"2014","04","22","-44.191944","-11.326389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-01 15:10:28-03","UnB","UB","89208","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, RLG","Ratter, JA","3545","1976","09","05","Southern America","Brasil","Goiás","Goiás",NA,"-50.25","-17.75",NA,NA,NA,NA,NA,NA,"2014","04","22","-50.25","-17.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-11-01 15:10:28-03","UnB","UB","89207","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, RLG","Ratter, JA","7051","1993","11","08","Southern America","Brasil","Mato Grosso","Tatuapé","Fazenda Senhor Antônio, Serra da Petrovina","-54.1","-16.783333",NA,NA,NA,NA,NA,NA,"2014","04","22","-54.1","-16.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-11-01 15:10:28-03","UnB","UB","116114","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, RLG","Belém, RP","2249","1966","05","18","Southern America","Brasil","Bahia","Ibirapitanga",NA,"-39.3736000061035","-14.1641998291016",NA,"Arbusto 3m. Fruto vermelho.; .",NA,NA,NA,NA,"2014","04","22",NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-11-01 15:10:28-03","UnB","UB","116090","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, RLG","Muniz, FH","2137","1996","01","16","Southern America","Brasil","Maranhão","Buriticupu","Reserva Florestal CVRD","-46.4011001586914","-4.34582996368408",NA,"Botões florais branco-esverdeados.; Arvoreta 3,5m. Flor branca; .",NA,NA,NA,NA,"2014","04","22",NA,NA,"73814","auto",NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-11-01 15:10:28-03","UnB","UB","116084","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, RLG","Muniz, FH","225","1993","03","03","Southern America","Brasil","Maranhão","São Luís","Reserva Florestal do Sacavem","-44.3027992248535","-2.52972006797791",NA,"Botão floral amarelado.; Arvoreta 3,5m. Flor branca; Mata. Solo: Solo arenoso.",NA,NA,NA,NA,"2014","04","22",NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-08-20 20:42:08-03","UFSC","FLOR","40051","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, M.S.","Francisco, E.M.; et alii","s.n.","1998","11","25",NA,"Brasil","Paraná","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,"árvore, flor verdes, 4m altura. Recebida de Herbário FUEL Nº 28767","FLOR0040051",NA,NA,NA,"2002",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-03-04 15:46:32-03","IF","SPSF","41509","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","J.B.Baitello","J.B.Baitello & C.R.Lima","2282","2009","01","29","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.08","-24.078889",NA,"COLETA: Arvoreta 1,5 m, frutos maduros vermelhos.; GEOGRAFIA: Borda da lavoura da Agrovila.;",NA,NA,"700","700","2009","02","02",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"313","2021-03-04 15:46:32-03","IF","SPSF","43308","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","G.A.D.C. Franco","R.L.Miashike & N. M. Ivanauskas & J.B.Silva & S.D.Machado","17","2009","12","05","América do Sul","Brasil","SP","Apiaí","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.564722","-24.415833",NA,"COLETA: Árvore, 7m. Frutos imaturos verdes.; GEOGRAFIA: Trilha da Pescaria e Desmoronado, Floresta Ombrófila Densa Montana.;",NA,NA,"590","590","2010","01","29",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"314","2021-03-04 15:46:32-03","IF","SPSF","35651","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus",NA,NA,"G. Hatschbach & M.Hatschbach & J.M.Silva",NA,"2002","11","15","América do Sul","Brasil","MS","Bonito","rodovia Bonito a Mouraria do Sul","-56.4818992614746","-21.1210994720459",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: afloramentos de calcario&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"315","2021-03-04 15:46:32-03","IF","SPSF","40607","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","M.S.Ferrucci","E.M.Francisco",NA,"1998","11","25","América do Sul","Brasil","PR","Ortigueira","beira de pasto","-50.9494018554688","-24.2082996368408",NA,"COLETA: Árvore 4m, frutos verdes.&nf;Margem de pasto&nf;Nosme popular: vacum;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46016","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"316","2021-03-04 15:46:32-03","IF","SPSF","14714","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","M.S.Ferrucci","G.Durigan",NA,"1991","10","16","América do Sul","Brasil","SP","Assis","distrito de Taruma, fazenda Sao Luiz","-50.4099998474121","-22.6599998474121",NA,"COLETA: XLS: SPSFAntigo&nf;Mata ciliar.&nf;Nome popular: Tres folhas&nf;Árvore de pequeno porte; frutos maduros vermelhos.;",NA,NA,NA,NA,"2005","12","30",NA,NA,"23972","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"317","2021-03-04 15:46:32-03","IF","SPSF","09036","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","M.S.Ferrucci","M.J.Robim","262","1985","04","02","América do Sul","Brasil","SP","Campos do Jordão","P.E.Instituto Florestal","-45.5900001525879","-22.7299995422363",NA,"COLETA: XLS: SPSFAntigo&nf;Em mata ao lado de reflorestamento&nf;Arvoreta de frutos vermelhos.;",NA,NA,NA,NA,"2005","12","30",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"318","2021-03-04 15:46:32-03","IF","SPSF","16940","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","M.S.Ferrucci","J.B.Baitello","421","1994","03","28","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto de frutos vermelhos.; GEOGRAFIA: Estrada de acesso ao Núcleo;",NA,NA,NA,NA,"2005","12","30",NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"319","2021-03-04 15:46:32-03","IF","SPSF","15907","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","M.S.Ferrucci","E.P.Teixeira",NA,"1993","03","25","América do Sul","Brasil","SP","Guapiara","fazenda Intervales","-48.5299987792969","-24.1800003051758",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta de frutos vermelhos.;",NA,NA,NA,NA,"1997","12","30",NA,NA,"20045","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"320","2021-03-04 15:46:32-03","IF","SPSF","18092","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","M.S.Ferrucci","D.C.Cavalcanti","121","1992","09","26","América do Sul","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,"COLETA: XLS: SPSFAntigo&nf;Mata de Planalto&nf;Arvoreta 2m altura.;",NA,NA,NA,NA,"2005","12","30",NA,NA,"27040","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"321","2021-03-04 15:46:32-03","IF","SPSF","01465","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","M.S.Ferrucci","D.Amaro van Emelen","60",NA,NA,NA,"América do Sul","Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo&nf;Na mata;",NA,NA,NA,NA,"2005","12","30",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"322","2021-03-04 15:46:32-03","IF","SPSF","01103","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","M.S.Ferrucci","D.Bento Pickel",NA,"1945","03","21","América do Sul","Brasil","SP","São Paulo","Chácara dos Morrinhos","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo&nf;Na mata;",NA,NA,NA,NA,"2005","12","30",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"323","2021-03-04 15:46:32-03","IF","SPSF","00173","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","M.S.Ferrucci","M.Koscinski",NA,"1938","09","01","América do Sul","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo&nf;Na mata&nf;Nomes populares:  três-folhas-do-mato, cuncum;",NA,NA,NA,NA,"2005","12","30",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"324","2021-03-04 15:46:32-03","IF","SPSF","07542","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","M.S.Ferrucci","B.Braga",NA,"1969","09","04","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"2005","12","30",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"325","2021-03-04 15:46:32-03","IF","SPSF","07207","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","M.S.Ferrucci","M.Koscinski",NA,NA,NA,NA,"América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"2005","12","30",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"326","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"Gardner, G","1261","1838",NA,NA,"Southern America","Brazil","Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"Blanchet, JS","Hb. Deless261",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"Schwacke, A","10861","1894","09",NA,"Southern America","Brazil","Minas Gerais",NA,"Ad margines sylvar. Serra do Henrique prope Rio Novo.",NA,NA,NA,"Fl.",NA,NA,"600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"Ule, EHG","Hb. Ule4483","1897","10",NA,"Southern America","Brazil","Rio de Janeiro",NA,"Prope Jacarépaguá.",NA,NA,NA,"Flor.; In silva.; HABITAT: In silva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"Schwacke, A","11277","1894","10",NA,"Southern America","Brazil","Minas Gerais",NA,"In silvis ad Juis de Fóra.",NA,NA,NA,NA,NA,NA,"600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"Rusby, HH","552","1886","10",NA,"Southern America","Brazil","Mato Grosso",NA,"Mato Grosso, falls of Madeira .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"Moore, SL","616","1891","10",NA,"Southern America","Brazil","Minas Gerais",NA,"In ripa fluminis Paraguai inter Santa Cruz et Diamantino.",NA,NA,NA,"Iter Matogrossense. Oct. 1891 - 92. flor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2017-09-11 17:13:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"Blanchet, JS","Hb. Del.,3590",NA,NA,NA,"Southern America","Brazil","Bahia","Jacobina",NA,"-40.5183","-11.1806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-05-20 18:18:36-03","UFMT","CNMT","9592","S","Plantae","Angiosperma",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Córdova, M.O.","Giacoppini, D.R.; Miranda, J.O.; Monte, J.; Vanderlinde, H.D.; Brasil, L.; Zmora, P. E.","570","2019","08",NA,NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino. Trilha de Monitoramento III. Cruz de Malta III.","-55.203125","-9.517214",NA,"Frutos.Projeto Monitora ICMBio - SEMA - MT e UFMT Sinop.","CNMT009592",NA,"398","398","2020","02",NA,"55°12'11.25W","9°31'1.97S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-21 10:18:56-03","IBt","SP","19869","S","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Barroso, GM","Pickel, B","874","1925","03","14",NA,"Brasil","Pernambuco",NA,"Escola",NA,NA,NA,NA,"SP045807","SP045807",NA,NA,"1977","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-21 10:18:56-03","IBt","SP","301418","S","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Leitão Filho, HF; et al.","33134","1995","02","09",NA,"Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo.","-48.391944","-24.646389",NA,NA,NA,NA,NA,NA,"2009",NA,NA,"-48.391944","-24.646389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-21 10:18:56-03","IBt","SP","301420","S","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Sartori, A; et al.","32675","1995","02","10",NA,"Brasil","São Paulo","Eldorado","Caverna do Diabo.","-48.391944","-24.646389",NA,NA,"SP045811","SP045811",NA,NA,"2009",NA,NA,"-48.391944","-24.646389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-21 10:18:56-03","IBt","SP","38956","S","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Hoehne, FC","Bondar, G","2391","1937","08","13",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"SP045809","SP045809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-21 10:18:56-03","IBt","SP","245532","S","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, RLG","Cordeiro, I; Pirani, JR","671","1990","01","28",NA,"Brasil","Ceará","Ubajara","Chapada de Ibipaba","-40.9211006164551","-3.85443997383118",NA,NA,"SP045808","SP045808",NA,NA,"2014","06","03",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-21 10:18:56-03","IBt","SP","301416","S","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Baitello, JB","421","1994","03","28",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Estrada de acesso ao Núcleo Cunha.","-44.9599990844727","-23.0699996948242",NA,NA,"SP045812","SP045812",NA,NA,"2009",NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-21 10:18:56-03","IBt","SP","289398","S","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"Souza, VC; et al.","9143","1995","09","04",NA,"Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Arredores do alojamento e da Caverna do Diabo.","-48.0999984741211","-24.5200004577637",NA,NA,"SP045810","SP045810",NA,NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA,NA
