"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","197687","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","P. L. R. de Moraes","G. G. Hatschbach","1966","01","02","Brazil","Paraná","Paranaguá","Pontal do Sul","-48.365093","-25.575152",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=818003' target='other'> <mi>dwc_moreinfo</mi></a>","NY00197687","NY00197687_01",NA,NA,NA,"15604",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","459712","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","I. de Vattimo","Dionisio","1942",NA,NA,"Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Orgaos","-43.073169","-22.496706",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=470501' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459712","NY00459712_01",NA,NA,NA,"142",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","354877","PreservedSpecimen","Plantae","Lauraceae","Aydendron","gardneri","Aydendron gardneri","Meisn.",NA,"G. Gardner",NA,NA,NA,"Brazil","Minas Gerais",NA,"Serra da Lapa near Ouro-fino.",NA,NA,NA,NA,NA,NA,"Shuttl. 1842 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=531777' target='other'> <mi>dwc_moreinfo</mi></a>","NY00354877","NY00354877_01",NA,NA,NA,"5156","holotype","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","354881","PreservedSpecimen","Plantae","Lauraceae","Aydendron","laevigatum","Aydendron laevigatum","Meisn.",NA,"Schott",NA,NA,NA,"Brazil",NA,NA,"Brasilia, Taipú.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=354368' target='other'> <mi>dwc_moreinfo</mi></a>","NY00354881","NY00354881_01",NA,NA,NA,"5605","holotype","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","354894","PreservedSpecimen","Plantae","Lauraceae","Aydendron","sellowii","Aydendron sellowii","Meisn.",NA,"L. Riedel","1824","11",NA,"Brazil",NA,NA,"In ripa rivulorum, Serra de Lapa.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=473184' target='other'> <mi>dwc_moreinfo</mi></a>","NY00354894","NY00354894_01",NA,NA,NA,"929et 930","syntype","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-01-28 13:11:20-03","MCN-PUC-MINAS","HPUC-MG","ANG227","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula",NA,"Martins, JC; Santos, RM.","Gomes, J.A.S; Colombini, M.A.G.; Afonso, C.G.;Resende, LGM; Starling, M.F.V.; Pereira, CE; Terra, B.","2008","06","27","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Nº F11.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"51","2020-06-29 11:30:59-03","UFRJ","RFA","17941","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","I. de Vattimo","A.P. Duarte","1962","01","11","Brasil","Rio de Janeiro","Rio de Janeiro","Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RFA43134",NA,"1967",NA,NA,"6219",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-13 09:20:05-03","UFRJ","RFA","23935","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Alexandre Quinet","F. M. de B. Pereira; G. de Souza, J. A. F. Nogueira, M. R. Gomes, L. M. Gonçalves","2000","01","06","Brasil","Rio de Janeiro","Macaé","Fazenda carreira Comprida de propriedade de Ronaldo Azevedo, acesso pela estrada que liga Macaé a Conceição de Macabú, entre as localidades de Bicuda Grande e Areia Branca.","-42.032222","-22.338056","42º1'56''W","22º20'17''S","55","55","Árvore com 15m de altura, heliófila, material fértil com botão.","RFA38444",NA,NA,NA,NA,"I-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-13 09:20:05-03","UFRJ","RFA","25645","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","A. Quinet","F. M. B. Pereira","2000","10","27","Brasil","Rio de Janeiro","Guapimirim","Fazendas Sendas","-43.079167","-22.680556","43º4'45''W","22º40'50''S","6","6","Árvore, 6m de altura, 11cm de DAP, folha verde, flor amarela, comum no local.","RFA38439",NA,"2001","06","20","jul-47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-13 09:20:05-03","UFRJ","RFA","25766","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","A. Quinet","F. M. B. Pereira","2000","11","06","Brasil","Rio de Janeiro","São José do Vale do Rio Preto","Sitio Beira Mar - Poço fundo.","-42.888611","-22.173611","42º53'19''W","22º10'25''S","673","673","Arbusto, 6m de altura, 12cm de DAP, folha verde, flor amarela, rara no local.","RFA38435",NA,"2001","08","07","34/49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-13 09:20:05-03","UFRJ","RFA","26640","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","A. Quinet","F. de B. Pereira","2001","01","09","Brasil","Rio de Janeiro","Sapucaia","3° distrito, Sitio Suíça.","-42.856667","-22.08","42º51'24''W","22º4'48''S","780","780","Arbusto, 3m de altura, 6cm de DAP, folha verde, fruto verde, comum no local.","RFA38437",NA,"2001","06","20","56/61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-13 09:20:05-03","UFRJ","RFA","29744","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","A. Quinet","A. Quinet","2001","12","19","Brasil","Rio de Janeiro","Macaé","8° Distrito/Sana, cabeceira do Sana.","-42.168056","-22.2575","42º10'5''W","22º15'27''S",NA,NA,"Árvore, 15m de altura, 70cm de DAP, folha discolor verde, botões amarelos, abundante na região.","RFA38431",NA,"2002","03","21","20/135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-13 09:20:05-03","UFRJ","RFA","29750","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","A. Quinet","A. Quinet","2001","12","19","Brasil","Rio de Janeiro","Macaé","8° Distrito/Sana, cabeceira do Sana.","-42.168056","-22.2575","42º10'5''W","22º15'27''S","500","500","Árvore, 3,5m de altura, 37cm de DAP, folha discolor verde, botões verdes.","RFA38430",NA,"2002","03","21","26/135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:30:59-03","UFRJ","RFA","39622","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Alexandre Quinet","Finotti R.; Caruzo J.","2008","07","00","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Interior de fragmento florestal cujo o entorno é ocupado por propriedades particulares pequenas e pela Fazenda Recanto","-42.795278","-22.499722","42º47'43''W","22º29'59''S","50","50","Arvore de 18 metros de altura e PAP de 63cm.","RFA24624",NA,NA,NA,NA,"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 11:30:59-03","UFRJ","RFA","12540","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","A. Quinet",NA,"1963","02","23","Brasil","Paraná","Bocaiúva do Sul","Varginha do Carumbê","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Árvore; flor amarela","RFA43133",NA,"2006","02","23",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-11-13 09:20:05-03","UFRJ","RFA","14518","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","B.C. Teixeira","G.G. Hatschbach","1962","12","16","Brasil","Paraná","Campina Grande do Sul","Jaguatirica","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Árvore 8 m de altura; flor creme","RFA43137",NA,NA,NA,NA,"9681",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-11-13 09:20:05-03","UFRJ","RFA","14419","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","G.G. Hatschbach","G.G. Hatschbach","1972","09","08","Brasil","Paraná","Guaratuba","Rio Imbira","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore de 8 m de altura","RFA43132",NA,NA,NA,NA,"30284",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-11-13 09:20:05-03","UFRJ","RFA","8385","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","B.C. Teixeira","G.G. Hatschbach","1961","12","28","Brasil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,"5","5","Árvore 10 m de altura. Flor creme","RFA43131",NA,"1966",NA,NA,"8746",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:30:59-03","UFRJ","RFA","17897","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","I. de Vattimo","A.P. Duarte","1962","01","09","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada do redentor","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RFA43136",NA,"1967",NA,NA,"6245",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:30:59-03","UFRJ","RFA","15110","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","I. de Vattimo","P. Occhioni","1974","04",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos, Loc. limoeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore com fruto maduro","RFA43135",NA,"1978","01","09","5911",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:30:59-03","UFRJ","RFA","16663","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","A. Quinet","P. Occhioni","1974","12",NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos, Dedo de deus","-42.9655990600586","-22.4122009277344",NA,NA,"1000","1000","Arvoreta 6 - 7 m de altura; flor creme","RFA43139",NA,"2006","02","23","6601",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-24 17:10:45-03","UTFPR","DVPR","4691","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Brotto, ML","Brotto, ML","2011","11","19","Brasil","Paraná","Matinhos","Rio Cachoeirinha, Serra da Prata.","-48.364069","-25.441987","-48.364069","-25.441987","146","146","árvore de 4 m de alt., Frutos maduros pretos com cúpula avermelhada e botões flroarais .; Floresta Ombrólfila Densa Submontana.","DVPR004691",NA,"2011","11","19","778",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-24 17:10:45-03","UTFPR","DVPR","5642","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Brotto, ML","Silva, JM","2016","07","15","Brasil","Paraná","Guaratuba","Balneário Eliane.","-48.35","-25.5441","-48.35","-25.5441","10","10","Árvore com 4 m de altura. frutos imaturos.; Floresta Ombrófila Densa das Terras Baixas.","DVPR005642",NA,"2016","11","22","9362",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:39:08-03","EAO","IAN","37452","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Moraes, P","Heringer, EP","1946","11","25","Brasil","Minas Gerais",NA,"Fazenda Boaventura.",NA,NA,NA,NA,NA,NA,NA,"IAN037452","IAN037452 IAN037452_e","2013","04","24","8191",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:39:08-03","EAO","IAN","93354","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Kubitzki, K","Glaziou, AFM",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN093354",NA,"1979",NA,NA,"17193",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:39:08-03","EAO","IAN","93768","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Allen, CK","Glaziou, AFM",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN093768",NA,"1963",NA,NA,"12118",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:39:08-03","EAO","IAN","38921","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Kostermans, AJ","Black, GA","1947","07","09","Brasil","Pará","Belterra","Mata.","-54.937198638916","-2.63638997077942",NA,NA,NA,NA,NA,"IAN038921",NA,"1953","01",NA,"992",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"74752","auto",NA,NA,NA,NA,NA,NA,NA
"72","2019-12-04 15:26:04-03","PUCPR","HUCP","23170","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez.","Brotto, M","Bonaldi, R","2008","09","21","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00012907","HUCP00012907",NA,NA,NA,"397",NA,NA,NA,NA,"Magnoliidae",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"73","2019-12-04 15:26:04-03","PUCPR","HUCP","22962","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez.","Brotto, M","Bonaldi, R","2012","11","26","Brasil","Paraná","Pontal do Paraná",NA,"-48.511100769043","-25.6735992431641",NA,NA,NA,NA,NA,"HUCP00012541","HUCP00012541",NA,NA,NA,"601",NA,NA,NA,NA,"Magnoliidae",NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-26 18:08:31-03","CPAN-UFMS","COR","16454","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Guimarães, E.F.","Quinet, A.; Martinelli, G.; Borges, R.; Bevacqua, A.; Serrano, T.; Pougy, N.; Moraes, M.","2010","11","30","Brasil","Mato Grosso do Sul","Corumbá","Serra do Amolar, morro das Cabras, próximo a comunidade do Amolar. Floresta estacional semidecidual.","-57.486111","-18.049722","57º29'10''W","18º2'59''S",NA,NA,"4 m de altura; árvores semi-heliófila; folhas discolores verdes, cartáceas; Com Flor: Flores com tépalas de cor verde; Com fruto:Frutos imaturos verdes Habito: Árvore",NA,NA,NA,NA,NA,"2215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-26 18:08:31-03","CPAN-UFMS","COR","16516","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Guimarães, E.F.","Quinet, A.; Martinelli, G.; Borges, R.; Bevacqua, A.; Serrano, T.; Pougy, N.; Moraes, M.","2010","12","01","Brasil","Mato Grosso do Sul","Corumbá","Serra do Amolar, RPPN Acurizaua trilha para a piscina. Floresta estacional semidecidual.","-57.555","-17.873611","57º33'18''W","17º52'25''S","134","134","6 m de altura; sem-heliófila; folhas discolores verdes cartáceas; Com Flor: Botões florais amarelos; Com fruto:Frutos verdes com cúpulas verdes Habito: Árvore",NA,NA,NA,NA,NA,"2231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 09:35:12-03","NBC","NL-BOTANY","WAG.1694999","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C.Mart.) Mez",NA,"Silva JM","1988","12","19","Brazil",NA,NA,"Picarras (mun. Guaratuba) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1694999 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1694999","NL-WAG1694999",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"77","2020-02-08 09:35:07-03","NBC","NL-BOTANY","L.1785102","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C.Mart.) Mez",NA,"Hatschbach GG","1961","12","28","Brazil",NA,NA,"Est. Parana (BRASIL), Mun. paranagua, Rio Guaraguassú.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1785102 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1785102","NL-L1785102",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"78","2020-02-08 09:35:07-03","NBC","NL-BOTANY","L.1785103","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C.Mart.) Mez",NA,"Boschbeheer",NA,NA,NA,"Surinam",NA,NA,"!",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1785103 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1785103","NL-L1785103",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"79","2020-02-08 09:35:07-03","NBC","NL-BOTANY","L.1786997","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C.Mart.) Mez",NA,"Klein RM","1957","11","26","Brazil",NA,NA,"Plantas de SANTA CATARINA - BRASIL. Sabiá, Presidente Nereu.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1786997 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1786997","NL-L1786997",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"80","2020-02-08 09:35:07-03","NBC","NL-BOTANY","L.1786998","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C.Mart.) Mez",NA,"Klein RM","1956","12","19","Brazil",NA,NA,"Plantas de SANTA CATARINA - BRASIL. Ibirama.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1786998 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1786998","NL-L1786998",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"81","2020-02-08 09:35:07-03","NBC","NL-BOTANY","U 0276304","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C.Mart.) Mez",NA,"Lindeman JC","1954","01","01","Surinam",NA,NA,"sampling near line 7",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276304 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276304",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","Uw5966",NA,NA,NA,NA,NA
"82","2020-02-08 09:35:07-03","NBC","NL-BOTANY","U 0276305","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C.Mart.) Mez",NA,"Lindeman JC","1954","01","01","Surinam",NA,NA,"sampling near line 7",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276305 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276305",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","Uw5969",NA,NA,NA,NA,NA
"83","2020-02-08 09:35:07-03","NBC","NL-BOTANY","U 0277208","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C.Mart.) Mez",NA,"Lanjouw J; Lindeman JC","1949","03","01","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277208 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277208",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","Uw1731",NA,NA,NA,NA,NA
"84","2020-02-08 09:35:12-03","NBC","NL-BOTANY","U 0277246","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C.Mart.) Mez",NA,"Lindeman JC","1953","01","01","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277246 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277246",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","Uw3586",NA,NA,NA,NA,NA
"85","2020-02-08 09:35:12-03","NBC","NL-BOTANY","U 0277289","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C.Mart.) Mez",NA,"Lindeman JC","1953","01","01","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277289 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277289",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","Uw4653",NA,NA,NA,NA,NA
"86","2020-02-08 09:35:12-03","NBC","NL-BOTANY","U 0277299","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C.Mart.) Mez",NA,"Lindeman JC","1953","01","01","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277299 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277299",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae","Uw3589",NA,NA,NA,NA,NA
"87","2020-02-08 09:35:12-03","NBC","NL-BOTANY","U.1400204","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C.Mart.) Mez",NA,"Meyer DG",NA,NA,NA,"Bolivia",NA,NA,"Cachuela esperanza bolivia, ohne etikette.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1400204 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1400204","NL-U1400204",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Laurales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
