"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"44","2021-03-15 16:37:00-03","NY","NYBG","2422917","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"C. Farney","2007","11","07","Brazil","Espírito Santo","São Mateus","Estrada Sao Mateus-Nativo, ca. 1 km da estrada oara Nativo","-39.8588981628418","-18.716100692749","56510","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2675024' target='other'> <mi>dwc_moreinfo</mi></a>","NY02422917","auto","Magnoliophyta","Brassicales","4834","South America","sheet","NY02422917_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","02706273","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"J. M. Pires","1947","04","11","Brazil","Pará","Curuçá","Igarapé do Abade.","-47.8480987548828","-0.728888988494873","24731","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2996497' target='other'> <mi>dwc_moreinfo</mi></a>","NY02706273","auto","Magnoliophyta","Brassicales","1498","South America","sheet","NY02706273_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","02265550","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"J. F. Ramos","1983","11","21","Brazil","Pará","Tucuruí","Área de desmatamento, PA-263, ramal da massa falida, km 10.","-49.5851612","-3.7756948",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2426529' target='other'> <mi>dwc_moreinfo</mi></a>","NY02265550",NA,"Magnoliophyta","Brassicales","1155","South America","sheet","NY02265550_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00485186","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"L. P. de Queiroz","1994","10","11","Brazil","Bahia","Barra","A ca. 28 km W de Ibotirama, na BR-242","-43.42","-12.22",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760653' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485186",NA,"Magnoliophyta","Brassicales","4060","South America","sheet","NY00485186_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00485196","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"L. F. Silva","1996",NA,NA,"Brazil","Pernambuco","Inajá","Reserva Municipal de Inajá","-35.6958","-8.4944",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760655' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485196",NA,"Magnoliophyta","Brassicales","145","South America","sheet","NY00485196_01","444","444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00485178","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"J. S. Blanchet",NA,NA,NA,"Brazil","Bahia",NA,NA,"-39.039072","-15.159747",NA,"Au. 1835. Comum. a I. Moricand! <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760636' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485178",NA,"Magnoliophyta","Brassicales",NA,"South America","sheet","NY00485178_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00485183","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"W. W. Thomas","1995","05","21","Brazil","Bahia","Ilhéus","7.3 km SW of Olivença on road to Vila Brasil","-39.0408","-14.9839",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760639' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485183",NA,"Magnoliophyta","Brassicales","10946","South America","sheet","NY00485183_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02706271","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"D. C. Daly","1981","11","17","Brazil","Pará",NA,"Rio Tocantins, 1 km E of Breu Branco, 44 km S of Tucuruí on old BR 422","-49.6735668","-4.1624743",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2996495' target='other'> <mi>dwc_moreinfo</mi></a>","NY02706271",NA,"Magnoliophyta","Brassicales","1396","South America","sheet","NY02706271_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00485194","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"K. Andrade","1995","03","09","Brazil","Pernambuco","Inajá","Floresta, Inajá, Reserva Biológica de Serra Negra","-37.8239","-8.9019",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760654' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485194",NA,"Magnoliophyta","Brassicales","9","South America","sheet","NY00485194_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00485180","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"S. A. Mori","1978","03","18","Brazil","Bahia","Alcobaça","Rod. BA 001, a 5 km ao Sul de Alcobaça. Folha SE - 24 (18-39a).","-39.2093897","-17.568634",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760647' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485180",NA,"Magnoliophyta","Brassicales","9643","South America","sheet","NY00485180_01","10","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00573435","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"L. M. Nascimento","1999","01","19","Brazil","Bahia",NA,"Trilha plana a Serra do prata",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760663' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573435",NA,"Magnoliophyta","Brassicales","193","South America","sheet","NY00573435_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","02706269","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"D. C. Daly","1981","12","03","Brazil","Pará",NA,"Near Rio Itacaiunas: Approx. 80 km from Marabá; 37 km S on PA 150 and 50km WNW on service road.",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2996493' target='other'> <mi>dwc_moreinfo</mi></a>","NY02706269",NA,"Magnoliophyta","Brassicales","1627","South America","sheet","NY02706269_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00485189","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"G. G. Hatschbach","1981","10","12","Brazil","Bahia","Oliveira dos Brejinhos","Corrego Serra Negra","-42.8958","-12.3169",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760630' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485189",NA,"Magnoliophyta","Brassicales","44172","South America","sheet","NY00485189_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","2422916","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"A. C. S. Cavalcanti","2008","10","17","Brazil","Espírito Santo",NA,"Praia das Neves",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2675022' target='other'> <mi>dwc_moreinfo</mi></a>","NY02422916",NA,"Magnoliophyta","Brassicales","270","South America","sheet","NY02422916_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00485198","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"H. C. de Lima","1987","05","05","Brazil","Rio de Janeiro","Cabo Frio","Peró, Estrada p/ Praia das Conchas","-42.0183","-22.8794",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760659' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485198",NA,"Magnoliophyta","Brassicales","2859","South America","sheet","NY00485198_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00485181","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"S. A. Mori","1978","06","07","Brazil","Bahia","Itacaré","Cerca de 1 km ao S de Itacaré, beira-mar. Folha SD-24 (14-39c).","-38.995183","-14.2890182",NA,"Chromosomas fixadas <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760648' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485181",NA,"Magnoliophyta","Brassicales","10152","South America","sheet","NY00485181_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00485187","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"A. M. V. de Carvalho","1992","06","10","Brazil","Bahia","Bom Jesus da Lapa",NA,"-43.41","-13.25",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760631' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485187",NA,"Magnoliophyta","Brassicales","3974","South America","sheet","NY00485187_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00485199","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"J. R. Pirani","1993","05","16","Brazil","Rio de Janeiro","Arraial do Cabo","A 28 km do trevo de Cabo Frio, na Praia de Maçambaba. Area das Salinas / Pring S.A.","-42.0278","-22.9661",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760651' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485199",NA,"Magnoliophyta","Brassicales","2897","South America","sheet","NY00485199_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00230236","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"M. H. Nee","1998","01","02","Bolivia","Santa Cruz","Florida","Along highway from Mairana to Comarapa, 7.7 km SE of Hierba Buena, 12 km (by air and road) NW of Mairana.","-64","-18.03",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760626' target='other'> <mi>dwc_moreinfo</mi></a>","NY00230236",NA,"Magnoliophyta","Brassicales","47752","South America","sheet",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00485192","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"R. de Lemos Fróes","1942","11","04","Brazil","Bahia","Itambé","Rasta rama","-40.6242","-15.245",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760644' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485192",NA,"Magnoliophyta","Brassicales","12685/50","South America","sheet","NY00485192_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00486835","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"L. R. H. Bicudo","1998","10","13","Brazil","São Paulo",NA,"Município de Panorama, bairro de Itaziara, margem do Rio Paraná","-51.8567","-21.3472",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760637' target='other'> <mi>dwc_moreinfo</mi></a>","NY00486835",NA,"Magnoliophyta","Brassicales","99","South America","sheet","NY00486835_01","420","420",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01031626","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"D. C. Daly","1980","09","27","Brazil","Maranhão","São Mateus do Maranhão","Campo on Fazenda do Senhor Miquel Pacheco. Km 176 on Br 135. 2 km N of São Mateus.","-44.5","-4",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184372' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031626",NA,"Magnoliophyta","Brassicales","D302","South America","sheet","NY01031626_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00485197","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"A. B. Marcon","1995","03","09","Brazil","Pernambuco","Inajá","Floresta, Inajá, Reserva Biológica de Serra Negra","-37.8239","-8.9019",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760656' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485197",NA,"Magnoliophyta","Brassicales","18","South America","sheet","NY00485197_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00485200","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"J. R. Pirani","1993","05","16","Brazil","Rio de Janeiro","Sao Pedro da Aldeia","Distrito Sepeatiba, Serra de Sepeatiba. Area do lotemento Balneário das Conchas","-42.1028","-22.8394",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760652' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485200",NA,"Magnoliophyta","Brassicales","2884","South America","sheet","NY00485200_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","02706272","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"F. E. L. de Miranda","1983","09","10","Brazil","Pará","Tucuruí","Breu Branco, margem do rio Tocantins.","-49.6725006103516","-3.76610994338989","59618","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2996496' target='other'> <mi>dwc_moreinfo</mi></a>","NY02706272","auto","Magnoliophyta","Brassicales","540","South America","sheet","NY02706272_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","02265539","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"N. T. da Silva","1968","11","27","Brazil","Pará",NA,"Rio Jari, Monte Dourado, Bandeira","-52.539719","-0.8678545",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2426488' target='other'> <mi>dwc_moreinfo</mi></a>","NY02265539",NA,"Magnoliophyta","Brassicales","1460","South America","sheet","NY02265539_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","02706270","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"J. F. Ramos","1983","11","05","Brazil","Pará","Tucuruí","BR-422, km 45, Breu Branco, margem do rio Tocantins.","-49.6735668","-4.1715176",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2996494' target='other'> <mi>dwc_moreinfo</mi></a>","NY02706270",NA,"Magnoliophyta","Brassicales","1016","South America","sheet","NY02706270_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01031673","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"G. E. Schatz","1983","03","11","Brazil","Maranhão","Grajaú","15 km NE of Arame along road from Arame to Vitorino Freire.","-45.9","-4.67",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185236' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031673",NA,"Magnoliophyta","Brassicales","904","South America","sheet","NY01031673_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01031671","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"D. C. Daly","1980","09","25","Brazil","Maranhão","Bacabal","Fazenda São Francisco, 11 km N of Km 337 of Br 316.","-44.93","-4",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185217' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031671",NA,"Magnoliophyta","Brassicales","D260a","South America","sheet","NY01031671_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00485184","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"W. W. Thomas","1993","01","24","Brazil","Bahia","Jaguarari","North end of Serra da Jacobina at Flamengo, 11 km south of Barrinha (ca. 52 km north of Senhor do Bonfim) at Fazenda Pasto Bom","-42.2","-10",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760657' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485184",NA,"Magnoliophyta","Brassicales","9655","South America","sheet","NY00485184_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00485193","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"M. C. Tschá","1996","02","14","Brazil","Pernambuco","Inajá","Município de Floresta; Distrito de Inajá, reserva Municipal de Inajá","-35.6958","-8.4944",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760658' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485193",NA,"Magnoliophyta","Brassicales","553","South America","sheet","NY00485193_01","444","444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-01-11 10:01:15-03","UNIVASF","HVASFW","260","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.A. Silva","2012","09","20","R.A. Silva","2012","09","20","Brasil","Pernambuco","Cabrobó","Área de supressão, reservatório Tera Nova, Povoado de Baixio do Grande","-39.356972","-8.278167",NA,"Arbusto com ca. de 3m de altura. Frutos imaturos verdes.","HVASFW000260",NA,NA,NA,"2073","América do Sul",NA,NA,"361","361",NA,"-39.356972","-8.278167","U",NA,NA,NA,NA,NA
"76","2021-01-11 10:01:15-03","UNIVASF","HVASFW","266","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.A. Silva","2012","10","14","N.M. Almeida","2012","09","14","Brasil","Pernambuco","Salgueiro","Área de Supressão Vegetal(ASV) Aqueduto, CN11","-39.218908","-8.16875",NA,"Árbusto. Cerne e Alburno monocromáticos. Ritidoma cinza, ca. de 2mm de espessura.","HVASFW000266",NA,NA,NA,"138","América do Sul",NA,NA,NA,NA,NA,"-39.218908","-8.168750","U",NA,NA,NA,NA,NA
"77","2021-01-11 10:01:15-03","UNIVASF","HVASFW","24","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","J.R. Maciel","2009","10","28","J.R. Maciel","2009","10","28","Brasil","Pernambuco","Salgueiro","Lote 4. Atividades de supressão vegetal do PISF.","-39.055722","-7.85075",NA,"#","HVASFW000024",NA,NA,NA,"3","América do Sul",NA,NA,"400","400",NA,"-39.055722","-7.850750","U",NA,NA,NA,NA,NA
"78","2021-01-06 11:42:01-03","UFPI-MRV","HDELTA","3145","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","J.Presl","Araújo, F.S.","2016","02","25","Araújo, F.S.","2015","10","04","Brasil","Piauí","Bom Princípio do Piauí","Tabuleiros litorâneos","-41.735833","-3.105139",NA,"<ll>dwc_commonname:</ll> Feijão bravo","HDELTA003145",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"41°44'09,00''W","03°06'18,50''S",NA,NA,NA,NA,NA,NA
"79","2021-01-06 11:42:01-03","UFPI-MRV","HDELTA","3631","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","J.Presl","Vieira, T. C.","2017","01","31","Vieira, T. C.","2016","11","11","Brasil","Piauí","Parnaíba",NA,"-41.756556","-2.9115",NA,NA,"HDELTA003631",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,"41º45'23,60''W","02º54'41,40''S",NA,NA,NA,NA,NA,NA
"80","2021-01-06 11:42:01-03","UFPI-MRV","HDELTA","3023","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","J.Presl","Vieira, I. R.","2017","01","20","Felintro, L.S.","2016","02","26","Brasil","Piauí","Bom Princípio do Piauí","Tabuleiros Litorâneos","-41.733933","-3.100983",NA,"<ll>dwc_commonname:</ll> Feijão Bravo","HDELTA003023",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"41°44'02,16''W","03°06'03,54''S",NA,NA,NA,NA,NA,NA
"81","2020-11-13 09:19:18-03","UFRJ","RFA","29691","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.",NA,NA,NA,NA,"F. M. de B. Pereira","2001","12","10","Brasil","Rio de Janeiro","Carapebus","PPM de mineração","-41.634167","-22.216667",NA,"Arbustiva, 3m de altura, 8cm de DAP, folha verde e flor amarela.","RFA41975",NA,NA,NA,"08/133",NA,NA,NA,NA,NA,NA,"41º38'3''W","22º13'S",NA,NA,NA,NA,NA,NA
"82","2020-06-29 11:29:45-03","UFRJ","RFA","39023","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.",NA,NA,NA,NA,"T. U. P. Konno; H. M. Duarte; M. F. O. Silva","2006","08","18","Brasil","Rio de Janeiro","Macaé","Arquipélago de Santana, Ilha do Francês, próximo à praia.","-41.695833","-22.400278",NA,"Trepadeira com ramos alongados. Folhas coriáceas, discolores. Fruto avermelhado, deiscente com sementes alvas","RFA32641",NA,NA,NA,"909",NA,NA,NA,NA,NA,NA,"41º41'45''W","22º24'1''S",NA,NA,NA,NA,NA,NA
