"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","previousCatalogNumber","sex"
"202","2020-09-02 16:34:53-03","Cenargen","CEN","51269","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W.Chase & N.H.Williams","João Aguiar Nogueira Batista","1446","2002","11","04",NA,"Brasil","SC","LAGES","Bairro da Penha, na saída para São Joaquim. Morro dos Prudentes (antigo Morro do Pinheiro Seco). A direita da pista, cerca de 3 km a sudeste do cruzamento da Av. Presidente Vargas com a Av. Luis de Camões, na saída para São Joaquim.","-50.326099395752","-27.8160991668701","Exsicatas","Em mata baixa seca no topo do morro, crescendo preferencialmente a meia altura no tronco das árvores nas bordas da mata. Sépalos esverdeados com traços marrons; pétalos amarelos, na face externa com alguns riscos marrons na parte mediana; labelo amarelo. Doação Flora do Brasil - Estado de Minas Gerais.","CEN00051269","CEN00051269",NA,NA,"T. E. C. Meneguzzo","2014",NA,NA,NA,NA,"70701","auto",NA,NA,NA,"2",NA,NA,NA,NA
"203","2019-12-09 17:30:35-03","UFPR","EFC","6252","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","(Schltr.) Pabst","Gatti, G.; Schütz, A.L.; Tiepolo, G.; Pinto, C.B.","61","1996","10","26",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887",NA,"Epífita sobre tronco. Flores aromáticas amarelas, coletada a 3m de altura. Capoeirão.","EFC006252",NA,NA,NA,"Hatschbach, G.","1997","01","01","-49.0036","-25.3887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-02 09:07:34-03","UNITINS","HUTO","1628","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cohniella","cebolleta","Cohniella cebolleta","(Jacq.) Christenson","Santos, W.F.","2","2008","05","07",NA,"Brasil","Tocantins","Miracema do Tocantins","Área de influência da Ferrovia Norte-Sul, na altura do Km 655-400","-48.3917007446289","-9.56721973419189",NA,"Planta epífita, com cerca de 40 cm de altura. Flores amarelas com bordas vermelhas; Floresta estacional semidecidual","HUTO001628","HUTO001628",NA,NA,NA,NA,NA,NA,NA,NA,"69402","auto",NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-02 09:07:34-03","UNITINS","HUTO","1265","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cohniella","cebolleta","Cohniella cebolleta","(Jacq.) Christenson","Santos, E.R.","1458","2007","07","03",NA,"Brasil","Tocantins","Marianópolis do Tocantins","Estrada Marianópolis-Pium","-49.599556","-10.0115",NA,"Epífita com cerca de 95 cm de altura. Frutos verde; Mata de galeria","HUTO001265","HUTO001265",NA,NA,"Hall, C.F.","2013","01","11","-49.599556","-10.0115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-02 09:07:35-03","UNITINS","HUTO","544","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cohniella","cebolleta","Cohniella cebolleta","(Jacq.) Christenson","Lemos, H.L.","539","2006",NA,NA,NA,"Brasil","Tocantins","Palmas","Sub-bacia do Ribeirão São João","-48.175","-10.411944",NA,"Epífita em uma Luehea paniculata. Flores amarelas; Cerradão","HUTO000544","HUTO000544",NA,NA,"Hall, C.G.","2013",NA,NA,"-48.175","-10.411944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-10-07 09:20:02-03","UEFS","HUEFS","219407","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W.Chase & N.H.Williams","França, L.F.","14","2014","09","20",NA,"Brasil","Santa Catarina","Curitibanos","Encosta da BR 470.","-50.584400177002","-27.2828006744385",NA,"Vegetação densa, com a maioria de espécies nativas.","HUEFS0219407","HUEFS0219407 HUEFS0219407_e1",NA,NA,"T.E.C.Meneguzzo","2019","09",NA,NA,NA,"25987","auto","Lilianae",NA,NA,NA,NA,NA,NA,NA
"208","2019-10-07 09:20:02-03","UEFS","HUEFS","242123","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W.Chase & N.H.Williams","Meneguzzo, T.E.C.","702","2011","11",NA,NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos.","-42.9655990600586","-22.4122009277344",NA,"Floresta ombrófila.","HUEFS0242123","HUEFS0242123",NA,NA,"T.E.C.Meneguzzo","2011",NA,NA,NA,NA,"38539","auto","Lilianae",NA,NA,NA,NA,NA,NA,NA
"209","2019-10-07 09:20:06-03","UEFS","HUEFS","6036","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Queiroz, L.P.de","974","1986","06","04",NA,"Brasil","Bahia","Ipirá",NA,"-38.683333","-12.366667",NA,NA,"HUEFS0006036",NA,NA,NA,"L.P.de Queiroz",NA,NA,NA,"38W41'","12S22'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"210","2019-10-07 09:20:06-03","UEFS","HUEFS","103761","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Cardoso, D.","934","2006","01","05",NA,"Brasil","Bahia","Tucano","Fazenda Boqueirão.","-38.639444","-12.025833",NA,"Cerrado em transição com caatinga arbóreo-arbustiva densa. Solo bastante arenoso.","HUEFS0103761",NA,"258","258","D.Cardoso","2006","01",NA,"38W38'22''","12S1'33''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"211","2019-10-07 09:20:06-03","UEFS","HUEFS","65422","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Smidt, E.C.","265","2002","10","20",NA,"Brasil","Bahia","Palmeiras","Serra dos Brajões.","-41.383333","-12.566667",NA,"Campo rupestre.","HUEFS0065422",NA,NA,NA,NA,NA,NA,NA,"41W23'","12S34'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"212","2019-10-07 09:20:06-03","UEFS","HUEFS","14582","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Ganev, W.","1995","1993","07","27",NA,"Brasil","Bahia","Rio do Pires",NA,"-42.316667","-13.9",NA,NA,"HUEFS0014582",NA,"1500","1500","A.T.de Brito","1996","06",NA,"42W19'","13S54'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"213","2019-10-07 09:20:06-03","UEFS","HUEFS","118492","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Queiroz, L.P.de","12995","2007","04","13",NA,"Brasil","Bahia","Jequié","Morro da Torre.","-40.122222","-13.890833",NA,"Floresta estacional com caatinga na base.","HUEFS0118492",NA,"671","671",NA,NA,NA,NA,"40W7'20''","13S53'27''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"214","2019-10-07 09:20:06-03","UEFS","HUEFS","53057","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Harley, R.M.","54355","2001","04","29",NA,"Brasil","Bahia","Campo Alegre de Lourdes","27 Km da cidade de Campo Alegre de lourdes, na estrada para Pitomba.","-43.223333","-9.494444",NA,"Mata decídua.","HUEFS0053057",NA,"537","537",NA,NA,NA,NA,"43W13'24''","9S29'40''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"215","2019-10-07 09:20:06-03","UEFS","HUEFS","67693","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Hatschbach, G.","70816","2000","05","10",NA,"Brasil","Tocantins","Aurora de Tocantins","Próximo do Riacho Seco.",NA,NA,NA,NA,"HUEFS0067693",NA,"500","500",NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"216","2019-10-07 09:20:06-03","UEFS","HUEFS","9280","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Bohrer, C.B.de A.","61","1987","10","03",NA,"Brasil","Maranhão","Monção",NA,"-45.266667","-3.5",NA,NA,"HUEFS0009280",NA,NA,NA,"A.T.de Brito","1998","09",NA,"45W16'","3S30'",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"217","2019-07-09 12:43:42-03","F","FMNH-SEEDPLANTS","V0434240F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor",NA,"P. Dusén","6973","1908","11","2","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0434240F","V0434240F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"218","2019-07-09 12:43:42-03","F","FMNH-SEEDPLANTS","V0434241F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor",NA,"P. Dusén","8710","1909","10","3","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0434241F","V0434241F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"219","2020-05-06 10:48:04-03","F","FMNH-SEEDPLANTS","V0434438F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Oncidium","ottonis","Oncidium ottonis",NA,"L. B. Smith","12429","1964","10","12","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"V0434438F","V0434438F_01 V0434438F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"12429",NA,NA,NA
"220","2020-04-29 16:30:32-03","UFVJM","HDJF","2993","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cohniella","cebolleta","Cohniella cebolleta","(Jacq.) Christenson","Lima, GCP; Otoni, TJO","s.n.","2014","08","10","Southern America","Brasil","Bahia","São Desidério","BR 135, próximo a São Desidério","-44.966111","-12.375556",NA,NA,"HDJF002993","HDJF002993_01",NA,NA,"Esperança, AAF","2014","10","13","-44.966111","-12.375556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-12 17:14:59-03","URICER","HPBR","6029","S","Plantae",NA,NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook) M.W. Chase & N.H. Williams","DEMARCO, E. V.",NA,"1996","09","26",NA,"Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,"HPBR006029","HPBR006029",NA,NA,"CHAVES, A.S.","2018","03","28",NA,NA,"18635","auto",NA,NA,NA,"1",NA,NA,NA,NA
"222","2019-04-02 09:32:20-03","URICER","HPBR","6234","S","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor",NA,"FACCIO,I.F.",NA,"1996","09","15",NA,"BRASIL","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,"Flor amarela com pequenos pontos marrons, planta epífita, a 3 metros de altura do solo.","HPBR006234",NA,NA,NA,"FACCIO,I.F.",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"1",NA,NA,NA,NA
"223","2019-04-02 09:32:20-03","URICER","HPBR","8854","S","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook","CECCONELLO, E.",NA,"2003","12","15",NA,"Brasil","RS","Sertão",NA,"-52.2597007751465","-27.979700088501",NA,NA,"HPBR008854","HPBR008854",NA,NA,"CECCONELLO, E.",NA,NA,NA,NA,NA,"30142","auto",NA,NA,NA,"1",NA,NA,NA,NA
"224","2020-11-04 17:30:10-03","UEM","HUEM","24134","Extra","Plantae",NA,NA,"Orchidaceae","Brasilidium","concolor","Brasilidium concolor","(Hook.) F.Barros & V.T.Rodrigues","M.E.Previdello","s.n.","1995","11","08",NA,"Brasil","Paraná","Pinhão","rio Floresta","-51.6596984863281","-25.6956005096436",NA,"Epífita; flor coloração amarela. Afluente do Iguaçu.","HUEM000024213",NA,NA,NA,"Engils, ME","2013","03","27",NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-11-04 17:30:10-03","UEM","HUEM","33276","S","Plantae",NA,NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W.Chase & N.H.Williams","Costa, AC","51","2016","10","10",NA,"Brasil","Paraná","Pinhão","Distrito de Faxinal do Céu.","-51.595682","-25.919164",NA,NA,"HUEM000016949","HUEM000016949",NA,NA,"Costa, AC","2016","11",NA,"-51.595682","-25.919164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2016-08-23 11:00:03-03","NHMLondon","NHM-LONDON-BOT","BM000074428","S","Plantae",NA,NA,"Orchidaceae","Cohniella","cebolleta","Cohniella cebolleta","(Jacq.) Christenson","Richard Spruce; b.1817; d.1893; Spruce","1826","1851","06",NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/8f5032859b0f1840128398c7a8340378db366a50/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"Isotype","NHMUK:ecatalogue:4632477",NA
"227","2010-04-22 14:53:27-03","UFAC","LABEV","1300",NA,"Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta",NA,"F. Obermüller","343",NA,NA,NA,NA,"Brazil","Acre","Rio Branco","Campus da UFAC (proximo biblioteca)","-67.81","-9.97472",NA,"HABITAT: aberta",NA,NA,NA,NA,"F. Obermüller",NA,NA,NA,NA,NA,"178770","auto",NA,NA,NA,NA,NA,NA,NA,NA
"228","2010-04-22 14:53:27-03","UFAC","LABEV","1710",NA,"Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta",NA,"F. Obermüller","441",NA,NA,NA,NA,"Brazil","Acre","Rio Branco","Campus UFAC","-67.81","-9.97472",NA,"HABITAT: Área aberta",NA,NA,NA,NA,"F. Obermüller",NA,NA,NA,NA,NA,"178770","auto",NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-11-12 16:58:10-03","UEL","FUEL","34398","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Hatschbach, G; et al.","70816","2000","05","10",NA,"Brasil","Tocantins","Aurora do Tocantins","Riacho Seco","-46.4077987670898","-12.7131004333496",NA,NA,NA,NA,NA,NA,"Schinini, A","2001",NA,NA,NA,NA,"36933","auto",NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-11-12 16:58:10-03","UEL","FUEL","31858","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Ferrarezi, E","56","2001","10","24",NA,"Brasil","Paraná","Londrina","Campus Universitário da UEL, Orquidário do CCA, orquidário do CCA","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-01 15:15:16-03","UnB","UB","209477","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cohniella","cebolleta","Cohniella cebolleta","(Jacq.) Christenson","Faria, JEQ; Zanatta, MRV","4579","2015","05","30","Southern America","Brasil","Distrito Federal","Brasília","Margem da estrada chegando no morro da Pedreira","-47.958056","-15.508889",NA,"Erva epífita, flores amarelas com manchas vináceas; Mata seca de encosta",NA,NA,"790","790","Zanatta, MRV","2015","06",NA,"-47.958056","-15.508889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-01-04 10:59:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cohniella","cebolleta","Cohniella cebolleta","(Jacq.) Christenson","Zanatta, MRV; Castro, BM","2097","2015","05","16","Southern America","Brasil","Distrito Federal","Brasília","Região da Fercal. Monumento Natural do Morro da Pedreira","-47.952296","-15.513927",NA,"Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Erva epífita rupícola (calcáreo). Flor amarela. Foto (MRVZanatta); Mata seca de encosta com afloramentos rochosos, ainda com efeito de borda",NA,NA,"807","807","Zanatta, MRV","2015","05",NA,"-47.952296","-15.513927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-01 15:15:30-03","UnB","UB","2032","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta purum","L.C. Menezes","Menezes, LC","UB14","1991","03",NA,"Southern America","Brasil","Minas Gerais","Arinos",NA,"-46.105598449707","-15.9168996810913",NA,"Tipo. Epífita.; Erva; .","UB0040233","UB0040233","700","700","Incógnito",NA,NA,NA,NA,NA,"73882","auto",NA,NA,"purum",NA,NA,"holotype",NA,NA
"234","2020-08-20 14:54:43-03","UFSC","FLOR","27938","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Brasilidium","concolor","Brasilidium concolor","(Hook.) F.Barros & V.T.Rodrigues","Jarenkow, J.A.","3199","1996","10","05",NA,"Brasil","Rio Grande do Sul","Cerro Grande do Sul","Morro da Antena.","-51.7522010803223","-30.5969009399414",NA,"epífita, flores com tépalas externas verde-amareladas, as internas alaranjadas com labelo apresentando duas projeções alaranjadas; políneos amarelo-claros","FLOR0027938",NA,NA,NA,"Waechter, J.L.","1997","05","09",NA,NA,"14509","auto",NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-08-20 20:37:50-03","UFSC","FLOR","3192","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Brasilidium","concolor","Brasilidium concolor","(Hook.) F.Barros & V.T.Rodrigues","Smith, L.B.; Reitz, R.","12429","1964","10","12",NA,"Brasil","Santa Catarina","Catanduvas",NA,"-51.6617012023926","-27.0706005096436",NA,"variante: ottonis(Schltr.) Pabst.","FLOR0003192",NA,"700","700","Pabst, G.","2011",NA,NA,NA,NA,"16067","auto",NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-08-20 20:37:50-03","UFSC","FLOR","4825","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Brasilidium","concolor","Brasilidium concolor","(Hook.) F.Barros & V.T.Rodrigues","Reitz, R.; Klein, R.M.","13416","1962","10","24",NA,"Brasil","Santa Catarina","Monte Castelo","serra do espigão.","-50.2310981750488","-26.4622001647949",NA,"epífito, flor amarela","FLOR0004825",NA,"1000","1000","Pabst, G.","1976",NA,NA,NA,NA,"43489","auto",NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-08-20 14:54:43-03","UFSC","FLOR","2621","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Brasilidium","concolor","Brasilidium concolor","(Hook.) F.Barros & V.T.Rodrigues","Klein, R.M.; Bresolin, A.","9731","1971","09","22",NA,"Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,"epífito, flor amarela. exemplar único.","FLOR0002621",NA,"800","800","Pabst, G.","2011","10","27",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-08-20 20:37:50-03","UFSC","FLOR","3236","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Brasilidium","concolor","Brasilidium concolor","(Hook.) F.Barros & V.T.Rodrigues","Klein, R.M.; Bresolin, A.","9863","1971","10","20",NA,"Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,"epífito, flor amarela. variante: ottonis(schlt.) Pabst.","FLOR0003236",NA,"800","800","Pabst, G.","2011",NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-08-20 20:37:56-03","UFSC","FLOR","21071","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Wasum, R.","s.n.","1986","10","05",NA,"Brasil","Rio Grande do Sul","Flores da Cunha","Otávio Rocha.","-51.1817016601562","-29.0289001464844",NA,"epífita","FLOR0021071",NA,NA,NA,"Smith, S.F.","1986",NA,NA,NA,NA,"18321","auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2014-10-09 13:58:29-03","UHH","HBG","500427","S","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","(Schltr.) Pabst","Richter, E.",NA,"1962","10","10","South America","Brazil",NA,NA,"Rio Grande do Sul, pr. Canela",NA,NA,NA,NA,"HBG500427",NA,"900","900","G. Pabst","1962","12","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Leibold, FE !","s.n.",NA,NA,NA,"Northern America","Mexico",NA,NA,"in Mexico",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Sieber, FW","s.n.",NA,NA,NA,"Southern America","Brazil","Pará ",NA,"in prov. Pará",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Anderson, A","s.n.",NA,NA,NA,NA,"?",NA,NA,"in ins. Santa Lucia",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Anderson, A","s.n.",NA,NA,NA,NA,"?",NA,NA,"in ins. Santa Lucia",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Hoffmann, C","13",NA,NA,NA,NA,"?",NA,NA,"ad Pacaca",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Gollmer, J","s.n.",NA,NA,NA,"Southern America","Venezuela",NA,NA,"in prov. Caracas ad Cabo Blanco",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Huber, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Rio Maracá et insul. Marajó",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","St.-Hil, A","B1425?",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minas Geraes",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Spruce, R","s.n.",NA,NA,NA,"Southern America","Brazil","Pará ","Santarém","in viciniis Santarem","-54.7083","-2.44306",NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"250","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Putte, J van de","s.n.",NA,NA,NA,"Southern America","Guatemala",NA,NA,"in Guatemala",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Wendland, H","s.n.",NA,NA,NA,"Southern America","Costa Rica",NA,NA,"in Costa Rica ad S. Lucia",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Linden, JJ","225",NA,NA,NA,"Southern America","Venezuela",NA,NA,"in prov. Vera Cruz prope Mirador",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2017-09-11 17:12:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Otto, CFE","711",NA,NA,NA,"Southern America","Venezuela",NA,NA,"in Venezuela prope Cariaco",NA,NA,NA,NA,NA,"P03P6N0092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
