"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"247","2020-08-20 20:40:23-03","UFSC","FLOR","22619","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Legrand, C.D.","Klein, R.M.; Bresolin, A.","8770","1970","09","23",NA,"Brasil","Santa Catarina","Florianópolis","Morro da Tapera, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","200","200",NA,"árvore, flor branca, Fruto Maduro, alaranjado, 15m altura","FLOR0022619","FLOR0022619 FLOR0022619_1",NA,NA,"27000","auto","1975",NA,NA,NA,NA,NA,NA,NA
"248","2020-08-20 20:40:26-03","UFSC","FLOR","63018","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Sobral, M.","Klein, R.M.; Bresolin, A.","7913","1968","09","11",NA,"Brasil","Santa Catarina","Florianópolis","Morro do Rio Vermelho, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335","200","200",NA,"Árvore, 15m, em botão","FLOR0063018",NA,NA,NA,"27000","auto","1993",NA,NA,NA,NA,NA,NA,NA
"249","2020-08-20 20:40:23-03","UFSC","FLOR","1664","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Legrand, C.D.","Klein, R.M.; Bresolin, A.","7757","1968","06","27",NA,"Brasil","Santa Catarina","Florianópolis","Morro do Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","150","150",NA,"árvore, flor branca, perfumada, 15m altura","FLOR0001664","FLOR0001664 FLOR0001664_1",NA,NA,"27000","auto","1969",NA,NA,NA,NA,NA,NA,NA
"250","2020-08-20 20:40:23-03","UFSC","FLOR","1665","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Legrand, C.D.","Klein, R.M.; Bresolin, A.","8027","1968","12","17",NA,"Brasil","Santa Catarina","Florianópolis","Tapera, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","150","150",NA,"árvore, Fruto Maduro, alaranjado, comestível, 15m altura","FLOR0001665","FLOR0001665 FLOR0001665_1",NA,NA,"27000","auto","1969",NA,NA,NA,NA,NA,NA,NA
"251","2020-08-20 20:40:26-03","UFSC","FLOR","4800","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Legrand, C.D.","Reitz, R.; Klein, R.M.","18047","1967","03","09",NA,"Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú.","-48.8272018432617","-26.8997001647949","450","450",NA,"árvore, flor branca, 15m altura","FLOR0004800","FLOR0004800 FLOR0004800_1",NA,NA,"18275","auto","1967",NA,NA,NA,NA,NA,NA,NA
"252","2020-08-20 20:40:26-03","UFSC","FLOR","876","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Legrand, C.D.","Klein, R.M.","1391","1955","05","25",NA,"Brasil","Santa Catarina","Itajaí","Morro da Fazenda.","-48.6618995666504","-26.9078006744385","50","50",NA,"árvore, flor branca, 15m altura","FLOR0000876","FLOR0000876 FLOR0000876_1",NA,NA,"27253","auto","1961",NA,NA,NA,NA,NA,NA,NA
"253","2020-08-20 20:40:26-03","UFSC","FLOR","875","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Legrand, C.D.","Klein, R.M.","1324","1955","04","22",NA,"Brasil","Santa Catarina","Itajaí","Morro da Fazenda.","-48.6618995666504","-26.9078006744385","20","20",NA,"árvore, flor branca, perfumada, 15m altura","FLOR0000875","FLOR0000875 FLOR0000875_1 FLOR0000875_2",NA,NA,"27253","auto","1961",NA,NA,NA,NA,NA,NA,NA
"254","2020-08-20 20:40:26-03","UFSC","FLOR","877","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Legrand, C.D.","Klein, R.M.","1596","1955","09","15",NA,"Brasil","Santa Catarina","Itajaí","Morro da Ressacada.","-48.6618995666504","-26.9078006744385","150","150",NA,"árvore, flor branca, Fruto Maduro, alaranjado, 15m altura","FLOR0000877","FLOR0000877 FLOR0000877_1",NA,NA,"27253","auto","1961",NA,NA,NA,NA,NA,NA,NA
"255","2020-08-20 20:40:23-03","UFSC","FLOR","3470","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Legrand, C.D.","Bresolin, A.","329","1971","08","20",NA,"Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499","350","350",NA,"arbusto, flor branco-creme, 3m altura","FLOR0003470","FLOR0003470 FLOR0003470_1",NA,NA,"31105","auto","1974",NA,NA,NA,NA,NA,NA,NA
"256","2020-08-20 20:40:23-03","UFSC","FLOR","2095","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Legrand, C.D.","Klein, R.M.","9518","1971","04","23",NA,"Brasil","Santa Catarina","Paulo Lopes","Morro de Paulo Lopes.","-48.6836013793945","-27.9617004394531","250","250",NA,"árvore, flor branca, 15m altura","FLOR0002095","FLOR0002095 FLOR0002095_1",NA,NA,"23385","auto","1973",NA,NA,NA,NA,NA,NA,NA
"257","2020-08-20 20:40:26-03","UFSC","FLOR","874","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Legrand, C.D.","Reitz, R.; Klein, R.M.","4482","1957","06","22",NA,"Brasil","Santa Catarina","São Francisco do Sul","Três Barras, Garuva.","-48.6380996704102","-26.2432994842529","60","60",NA,"árvore, flor branca, 10m altura","FLOR0000874","FLOR0000874",NA,NA,"23627","auto","1961",NA,NA,NA,NA,NA,NA,NA
"258","2021-03-04 15:45:21-03","IF","SPSF","12354","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana",NA,"Osny T. Aguiar","O.T. Aguiar","264","1988","09","22","América do Sul","Brasil","SP","Paraibuna","Parque Estadual da Serra do Mar","-45.6599998474121","-23.3799991607666",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Rio Pilões;",NA,NA,NA,NA,"30824","auto","2017","09","01","Magnoliopsida",NA,NA,NA,NA
"259","2021-03-04 15:45:21-03","IF","SPSF","22779","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana",NA,"Osny T. Aguiar","N.M.Ivanauskas","835","1996","06","29","América do Sul","Brasil","SP","Pariquera Açu","Área de propriedade de Antonio Povinski",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore de 8m de altura, flores em botão.; GEOGRAFIA: Estação experimental do Instituto Agronômico, Floresta Atlântica.;",NA,NA,NA,NA,NA,NA,"2017","09","01","Magnoliopsida",NA,NA,NA,NA
"260","2021-03-04 15:45:21-03","IF","SPSF","37077","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana",NA,"Osny T. Aguiar","F.A.R.D.P.Arzolla & G.C.R.de Paula & F.E.S.P.Vilela & M.O.Leite & C.S.Nunes & V.Gregorato & J.R.dos Santos","1019","2006","07","20","América do Sul","Brasil","SP","São Paulo","Parque Estadual da Cantareira","-46.623333","-23.439444",NA,NA,NA,"COLETA: XLS: SPSFNovo&nf;Árvore 18m de altura, com botões florais.; GEOGRAFIA: Floresta Ombrófila densa montana;",NA,NA,NA,NA,NA,NA,"2017","09","01","Magnoliopsida",NA,NA,NA,NA
"261","2021-03-04 15:45:21-03","IF","SPSF","39359","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","((D.Legrand)) (Kiaersk.)","O.T.Aguiar","R.C.Souza & H.F.A.Pereira & L.G.L.Araújo & F.M.Souza","942","2007","10","18","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.761667","-23.453333","943","943",NA,"COLETA: Árvore, 16m de altura. Frutos imaturos verdes, tronco descamante em tiras.; GEOGRAFIA: Trilha do Pai Zé;",NA,NA,NA,NA,NA,NA,"2007","11","21","Magnoliopsida",NA,NA,NA,NA
"262","2021-03-04 15:45:21-03","IF","SPSF","26714","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana",NA,"Osny T. Aguiar","W.Maschio & A.Soares","245","1996","12","02","América do Sul","Brasil","PR","Guaraqueçaba","floresta ombrofila densa atlantica","-48.3288993835449","-25.3066997528076",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore com frutos.; GEOGRAFIA: Coletada na entrada do Costão.;",NA,NA,NA,NA,"37295","auto","2017","09","01","Magnoliopsida",NA,NA,NA,NA
"263","2021-03-04 15:45:21-03","IF","SPSF","13908","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana",NA,"Osny T. Aguiar","G. Hatschbach & J.M.Silva","53527",NA,NA,NA,"América do Sul","Brasil","PR","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 12m de altura, flores alvas.; GEOGRAFIA: Mata Pluvial.;",NA,NA,NA,NA,"41937","auto","2017","09","01","Magnoliopsida",NA,NA,NA,NA
"264","2021-03-04 15:45:21-03","IF","SPSF","13417","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana",NA,"Osny T. Aguiar","G. Hatschbach","19633",NA,NA,NA,"América do Sul","Brasil","PR","Paranaguá","Rio Cambará","-48.5092010498047","-25.5200004577637",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 25m de altura, tronco 35cm diâmentro, flor alva.; GEOGRAFIA: Mata pluvial, encosta de morro.;",NA,NA,NA,NA,"24916","auto","2017","09","01","Magnoliopsida",NA,NA,NA,NA
"265","2021-03-04 15:45:21-03","IF","SPSF","30813","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","((Kiaersk.) D.Legrand)","O.T. Aguiar","J.M.Silva & E.Barbosa","3227","2000","04","23","América do Sul","Brasil","PR","Tunas do Paraná","estrada para o Parque Estadual das Lauraceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"41885","auto","2016","07","05","Magnoliopsida",NA,NA,NA,NA
"266","2021-03-04 15:45:21-03","IF","SPSF","08341","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana",NA,"O.T. Aguiar","P.P.Prado",NA,"1983","12","09","América do Sul","Brasil","SP","São Paulo","Serra da Cantareira, Chapada","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore alata com frutos maduros de coloração alaranjada, sabor levemente azedo.;",NA,NA,NA,NA,"53584","auto","2017","04","07","Magnoliopsida",NA,NA,NA,NA
"267","2021-03-04 15:45:21-03","IF","SPSF","01040","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana",NA,"Osny T. Aguiar","D.Bento Pickel",NA,"1943","09","20","América do Sul","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome vulgar: Uvalha do mato; GEOGRAFIA: Arboreto da Vila Amália quadra 12, n. 6;",NA,NA,NA,NA,"53584","auto","2017","09","01","Magnoliopsida",NA,NA,NA,NA
"268","2021-03-04 15:45:21-03","IF","SPSF","07356","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana",NA,"Osny T. Aguiar","L.Gonzaga",NA,"1941","10","05","América do Sul","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto","2017","09","01","Magnoliopsida",NA,NA,NA,NA
"269","2021-03-04 15:45:21-03","IF","SPSF","07529","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana",NA,"Osny T. Aguiar","M.Koscinski",NA,"1944","11","05","América do Sul","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: Guabiroba;",NA,NA,NA,NA,"53584","auto","2017","09","01","Magnoliopsida",NA,NA,NA,NA
"270","2021-02-08 12:43:49-03","UFRGS","ICN","182423","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand",NA,"Molz, M","s.n.","2012","10","06","América do Sul","Brasil","RS","Morrinhos do Sul",NA,"-49.923889","-29.320278","19","19",NA,"Árvore 9 m de alt., tronco bege, frutos imaturos",NA,NA,"-49.923889","-29.320278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-02-08 12:43:49-03","UFRGS","ICN","094514","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Folli, DA","419","1983","01","21","América do Sul","Brasil","ES","Linhares","Reserva Florestal da CVRD, ao lado do viveiro próx. Ao barracão de encher saquinho","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Doação Reserva Florestal da CVRD-1005; Árvore, +/-26m de altura e fuste de +/-17m, DAP 25cm, copa +/-6m. Flor branca e botão verde claro. Fuste cilíndrica e casca escamosa.; Floresta alta",NA,NA,NA,NA,"48094","auto","2014","06",NA,NA,NA,NA,NA,NA
"272","2021-02-08 12:43:49-03","UFRGS","ICN","120957","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Sobral, M","Nunes, CC","s.n.","1999","01","31","América do Sul","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-02-08 12:43:49-03","UFRGS","ICN","123062","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Sobral, M; et al.","8845","1999","09",NA,"América do Sul","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,"Região de mata ombrófila densa (mata atlântica). Árvore 3-5m; borda de mata; flor branca; casca rugosa.",NA,NA,NA,NA,"7549","auto","2014","06",NA,NA,NA,NA,NA,NA
"274","2021-02-08 12:43:49-03","UFRGS","ICN","167435","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Nilson, AD","s.n.","2011","02","10","América do Sul","Brasil","RS","Morrinhos do Sul",NA,"-49.934700012207","-29.3649997711182",NA,NA,NA,NA,NA,NA,NA,NA,"12766","auto","2014","06",NA,NA,NA,NA,NA,NA
"275","2021-02-08 12:43:49-03","UFRGS","ICN","111782","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Jarenkow, JA","2102","1992","04","03","América do Sul","Brasil","RS","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,"Doação PEL-13850; Árvore ca. 10m alt. Flores brancas, aromáticas.; Mata Atlântica de encosta.",NA,NA,NA,NA,"20837","auto","2014","06",NA,NA,NA,NA,NA,NA
"276","2021-02-08 12:43:49-03","UFRGS","ICN","061502","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Klein, RM; Bresolin, A","8770","1970","09","23","América do Sul","Brasil","SC","Florianópolis","Ilha de Santa Catarina,Ribeirão, Morro da Tapera","-48.5491981506348","-27.596700668335","2","2",NA,"Doação FLOR; Árvore 15m, flor branca, fruto maduro, alaranjado.",NA,NA,NA,NA,"27000","auto","2014","06",NA,NA,NA,NA,NA,NA
"277","2021-02-08 12:43:49-03","UFRGS","ICN","066602","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Klein, RM","9518","1971","06","23","América do Sul","Brasil","SC","Paulo Lopes","Costa do Morro de Paulo Lopes","-48.6836013793945","-27.9617004394531","2","2",NA,"Doação FLOR-2095; Árvore 15m, flor branca; Mata",NA,NA,NA,NA,"23385","auto","2014","06",NA,NA,NA,NA,NA,NA
"278","2021-02-08 12:43:49-03","UFRGS","ICN","192377","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Molz, M","Molz, M; Seger, G","s.n.","2012","09","01","América do Sul","Brasil","RS","Morrinhos do Sul","Vila Três Passos, Rio do Mangue","-49.955278","-29.309722","43","43",NA,"Tronco rugoso, flores alvas e 9m de altura",NA,NA,"-49.955278","-29.309722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-02-08 12:43:49-03","UFRGS","ICN","090184","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Hatschbach, G; Silva, JM","53527","1989","10","14","América do Sul","Brasil","PR","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,NA,"Doação MBM; Árvore 12m, flores alvas.; Mata pluvial.",NA,NA,NA,NA,"41937","auto","2014","06",NA,NA,NA,NA,NA,NA
"280","2021-02-08 12:43:49-03","UFRGS","ICN","090183","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Hatschbach, G; Silva, JM","53530","1989","10","14","América do Sul","Brasil","PR","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,NA,"Doação MBM; Árvore 8m, fruto maduro amarelo.; Mata pluvial da encosta de morro.",NA,NA,NA,NA,"41937","auto","2014","06",NA,NA,NA,NA,NA,NA
"281","2021-02-08 12:43:49-03","UFRGS","ICN","086023","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Hatschbach, G","19898","1986","10","04","América do Sul","Brasil","PR","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,"Doação MBM; Árvore 10m, tronco 15cm diâmetro. Fruto maduro amarelo, ácido-adocicado, com aspecto de eugenia pyriformis.",NA,NA,NA,NA,"30514","auto","2015","01",NA,NA,NA,NA,NA,NA
"282","2021-02-08 12:43:49-03","UFRGS","ICN","161625","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Sobral, M; Jarenkow, JA","7315","1992","08",NA,"América do Sul","Brasil","RS","Morrinhos do Sul","Chocolateira","-49.934700012207","-29.3649997711182",NA,NA,NA,"Arvoreta 4m, flores brancas, frutos alaranjados, verrucosos, casca rugosa.; Mata Atlântica, em beira de trilha dentro de mata alterada.",NA,NA,NA,NA,"12766","auto","2014","06",NA,NA,NA,NA,NA,NA
"283","2021-02-08 12:43:49-03","UFRGS","ICN","161624","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Jarenkow, JA","2102","1992","03","26","América do Sul","Brasil","RS","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,"Doação herbário PEL; Árvores com ca. 10m alt., flores brancas aromáticas.; Em interior de Mata Atlântica.",NA,NA,NA,NA,"20837","auto","2015","01",NA,NA,NA,NA,NA,NA
"284","2021-02-08 12:43:49-03","UFRGS","ICN","066601","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Klein, RM; Bresolin, A","7757","1968","06","27","América do Sul","Brasil","SC","Florianópolis","Ilha de Santa Catarina, Morro do Ribeirão","-48.5491981506348","-27.596700668335","1","1",NA,"Doação FLOR. IDEM ICN 061086; Árvore, 15m, flor branca perfumada; Mata",NA,NA,NA,NA,"27000","auto","2014","06",NA,NA,NA,NA,NA,NA
"285","2021-02-08 12:43:49-03","UFRGS","ICN","061086","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Klein, RM; Bresolin, A","7757","1968","06","27","América do Sul","Brasil","SC","Florianópolis","Ilha de Santa Catarina, Morro do Ribeirão","-48.5491981506348","-27.596700668335","1","1",NA,"Doação FLOR. IDEM ICN 066601; Árvore, 15m, flor branca perfumada; Mata",NA,NA,NA,NA,"27000","auto","2014","06",NA,NA,NA,NA,NA,NA
"286","2021-02-08 12:43:49-03","UFRGS","ICN","173298","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Grings, M","Grings, M","1540","2011","12","21","América do Sul","Brasil","SC","Itapoá","Reserva Volta Velha, atrás dos alojamentos","-48.6161003112793","-26.1168994903564",NA,NA,NA,"árvore de 12 m de alt.; em frutificação, em geral frutos já passados, mas um fruto amarelo-alaranjado; em borda de mata atlântica de terras baixas",NA,NA,NA,NA,"18121","auto","2012","07","04",NA,NA,NA,NA,NA
"287","2021-02-08 12:43:49-03","UFRGS","ICN","061085","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Bresolin, A","329","1971","08","20","América do Sul","Brasil","SC","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499","3","3",NA,"Doação FLOR-3470; Arbusto 3m, flor branco-creme; Mata",NA,NA,NA,NA,"31105","auto","2014","06",NA,NA,NA,NA,NA,NA
"288","2019-11-21 10:11:18-03","IBt","SP","320472","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Faria Jr, JEQ","Ivanauskas, NM","788B","1996","04","27",NA,"Brasil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski, floresta atlântica","-47.876944","-24.675833",NA,NA,NA,"Árvore 10m alt., casca externa marrom, descamante, flores em botão",NA,NA,"-47.876944","-24.675833",NA,NA,"2014","06",NA,NA,NA,NA,NA,NA
"289","2019-11-21 10:11:18-03","IBt","SP","320473","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Ivanauskas, NM","Ivanauskas, NM","835","1996","06","29",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC. Floresta atlântica","-47.876944","-24.608333",NA,NA,NA,"Árvore 8m alt., flores em botão",NA,NA,"-47.876944","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-21 10:11:18-03","IBt","SP","312075","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Kawasaki, ML","Hatschbach, G","42663","1979","12","14",NA,"Brasil","Paraná","Balsa Nova","Purunã.","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Arvoreta, 4m alt., fruto amarelo. Mata.",NA,NA,NA,NA,"27346","auto","1997",NA,NA,NA,NA,NA,NA,NA
"291","2019-11-21 10:11:18-03","IBt","SP","138154","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Legrand, D","Hatschbach, G; Guimarães, O","19496","1968","07","12",NA,"Brasil","Paraná","Morretes","Col. Floresta.","-48.834400177002","-25.476900100708","150","150",NA,"Árvore 12m alt., tronco 30cm diam. flor alva. Mata pluvial, encosta de morro.","SP056959","SP056959",NA,NA,"30514","auto","1969","08",NA,NA,NA,NA,NA,NA
"292","2019-11-21 10:11:18-03","IBt","SP","329235","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Sobral, M","Hatschbach, G","20123","1968","10","24",NA,"Brasil","Paraná","Paranaguá","Rio Cambará.","-48.5092010498047","-25.5200004577637","50","200",NA,"Árvore 15m alt., fruto imaturo avermelhado. Mata pluvial, encosta de morro.",NA,NA,NA,NA,"24916","auto","1993",NA,NA,NA,NA,NA,NA,NA
"293","2019-11-21 10:11:18-03","IBt","SP","244436","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Aguiar, OT","Melo, MMRF; Penina, A","759","1988","03","01",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto","1990","06",NA,NA,NA,NA,NA,NA
"294","2019-11-21 10:11:18-03","IBt","SP","348531","S","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Kawasaki, ML","Rapini, A; et al.","896","2000","11","11",NA,"Brasil","São Paulo","Cubatão","Parque Estadual da Serra do Mar, Núcleo Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,"Árvore ca. 10m alt., na trilha da Bica, frutos laranja",NA,NA,NA,NA,"15123","auto","2001",NA,NA,NA,NA,NA,NA,NA
