"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","sex"
"152","2021-02-07 08:35:27-03","MN","R","230324","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Almeida, M.M. 287; Oliveira, R.R.","2015","03",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303",NA,NA,NA,NA,NA,"R010036176",NA,NA,NA,NA,NA,NA,NA,"32671",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-07 08:35:27-03","MN","R","230332","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Almeida, M.M. 296; Oliveira, R.R.","2015","04",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303",NA,NA,NA,NA,NA,"R010036175",NA,NA,NA,NA,NA,NA,NA,"32671",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-02-07 08:35:27-03","MN","R","188801","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Kurtz, F.",NA,NA,NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,NA,"R010018835",NA,NA,NA,NA,NA,NA,NA,"47209",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-02-07 08:35:27-03","MN","R","187492","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Silva, J.G.","1995","04","20","Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,NA,"R010018836",NA,NA,NA,NA,"3071",NA,NA,"47209",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-02-07 08:35:27-03","MN","R","104665","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Vidal, J.","1952","06",NA,"Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,"R010018769",NA,NA,NA,NA,"2828",NA,NA,"20531",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-07 08:35:27-03","MN","R","213939","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Guedes, M.L.","2012","04","07","Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,"R010018774",NA,NA,NA,NA,"19618",NA,NA,"20726",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-07 08:35:27-03","MN","R","213454","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Uribbe, F.P.","2012","02","01","Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,"R010018844",NA,NA,NA,NA,"29",NA,NA,"20726",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-07 08:35:27-03","MN","R","230401","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Almeida, M.M. 372; Oliveira, R.R.","2015","07",NA,"Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,"R010036282",NA,NA,NA,NA,NA,NA,NA,"20726",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-02-07 08:35:27-03","MN","R","69089","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Moura, R.","1996","11","30","Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,"R010018841",NA,NA,NA,NA,"37",NA,NA,"20726",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-07 08:35:27-03","MN","R","69976","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Moura, R.","1997","02","09","Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,"R010018842",NA,NA,NA,NA,"39",NA,NA,"20726",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-07 08:35:27-03","MN","R","192093","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Mami","1997","03","30","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,"R010018775",NA,NA,NA,NA,NA,NA,NA,"17620",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-07 08:35:27-03","MN","R","103388","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Smith, L.B.","1952","04","11","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R010018771",NA,NA,NA,NA,"6536",NA,NA,"57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-07 08:35:27-03","MN","R","222817","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Uribbe, F.P.","2012","03","18","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R010018768",NA,NA,NA,NA,"35",NA,NA,"57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-02-07 08:35:27-03","MN","R","214676","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Moura, R.","2012","05","19","Brasil","Rio de Janeiro","Saquarema",NA,"-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,NA,"R010018783",NA,NA,NA,NA,"1035",NA,NA,"17036",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-07 08:35:27-03","MN","R","188786","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Costa, A.F.","1996","06","01","Brasil","Rio de Janeiro","Saquarema",NA,"-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,NA,"R010018814",NA,NA,NA,NA,"645",NA,NA,"17036",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-07 08:35:27-03","MN","R","188800","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Costa, A.F.","1995","02",NA,"Brasil","Rio de Janeiro","Saquarema",NA,"-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,NA,"R010018776",NA,NA,NA,NA,"509",NA,NA,"17036",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-07 08:35:27-03","MN","R","46185","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Sampaio, A.J.","1917","05","01","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010018786",NA,NA,NA,NA,"3366",NA,NA,"38539",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-07 08:35:27-03","MN","R","189662","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Smith, L.B.","1968","02","05","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,"R010018757",NA,NA,NA,NA,NA,NA,NA,"37616",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-07 08:35:27-03","MN","R","219385","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Moura, R. 1055; Alves, R.J.V. & Antunes, K.","2013","07","16","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,"R010018686",NA,NA,NA,NA,NA,NA,NA,"41977",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-07 08:35:27-03","MN","R","189661","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Smith, L.B.","1968","02","07","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"R010018800",NA,NA,NA,NA,"15428",NA,NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-07 08:35:27-03","MN","R","199841","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Lima, A.","1981","09","13","Brasil","Sergipe","Itabaiana",NA,"-37.4253005981445","-10.6850004196167",NA,NA,NA,NA,NA,"R010018759",NA,NA,NA,NA,NA,NA,NA,"16069",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-07 08:35:27-03","MN","R","213463","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Uribbe, F.P.","2012","01","05","Brasil","Rio de Janeiro","Teresópolis","Canoas.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010018798",NA,NA,NA,NA,"25",NA,NA,"38539",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-07 08:35:27-03","MN","R","213464","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Uribbe, F.P.","2012","01","05","Brasil","Rio de Janeiro","Teresópolis","Canoas.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010018797",NA,NA,NA,NA,"24",NA,NA,"38539",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-07 08:35:27-03","MN","R","191138","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Costa, A.F.","1997","02","17","Brasil","Rio de Janeiro","Teresópolis","Canoas.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010018772","R010018772 R010018772_1",NA,NA,NA,"693",NA,NA,"38539",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-07 08:35:27-03","MN","R","191139","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Costa, A.F.","1997","02","10","Brasil","Rio de Janeiro","Teresópolis","Canoas.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010018782",NA,NA,NA,NA,"692",NA,NA,"38539",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-07 08:35:27-03","MN","R","191365","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Valente, A.","1997","05","06","Brasil","Rio de Janeiro","Macaé","Carapebus.","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,NA,"R010018837",NA,NA,NA,NA,"9",NA,NA,"47209",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-07 08:35:27-03","MN","R","237846","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.","Neves, B.F.S.","Neves, B.F.S. 293; Jacques, S.S.A.","2015","04","11","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617","40°32#?#05.9#?#W","19°58'01.4#?#S","640","640",NA,"R010066859,R010066839",NA,"2019","09","09",NA,NA,NA,"23813",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-07 08:35:27-03","MN","R","229426","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.","Gomes-da-Silva, J.","Gomes-da-Silva, J.","2008","03","14","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Núcleo Perequê.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"R010005385","R010005385","2008","03","14","37",NA,NA,"37574",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-07 08:35:27-03","MN","R","229418","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Gomes-da-Silva, J.","2008","03","14","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Núcleo Perequê.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"R010016931",NA,NA,NA,NA,"36",NA,NA,"37574",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-31 13:37:05-03","MN","R","225084","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.","Uribbe, F.P.","Neves, B.F.S.; Almeida, M.C. & Junior, R.L.C.","2015","02","02","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar- Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"R010018689",NA,"2016","02","22",NA,NA,NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-07 08:35:27-03","MN","R","189656","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Santos, N.","1964","05","23","Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R010018804",NA,NA,NA,NA,"5589",NA,NA,"57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-07 08:35:27-03","MN","R","189660","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Santos, N.","1964","05","23","Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R010018811",NA,NA,NA,NA,"5583",NA,NA,"57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-07 08:35:27-03","MN","R","189659","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Santos, N.","1964","05","23","Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R010018807",NA,NA,NA,NA,"5585",NA,NA,"57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-02-07 08:35:27-03","MN","R","189658","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Santos, N.","1964","05","23","Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R010018806",NA,NA,NA,NA,"5586",NA,NA,"57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-02-07 08:35:27-03","MN","R","189657","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Santos, N.","1964","05","23","Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R010018805",NA,NA,NA,NA,"5588",NA,NA,"57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-02-07 08:35:27-03","MN","R","189655","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Santos, N.","1964","05","23","Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R010018788",NA,NA,NA,NA,"5590",NA,NA,"57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-24 16:39:43-03","MN","R","225537","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera var.procera","(Mart. ex Schult. & Schult. f.) Wittm.","Silva, B.R.","Alves, R.J.V.","1996",NA,NA,"Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,NA,"R010002757","R010002757","2001","06","04","6969",NA,NA,"10355",NA,"auto",NA,NA,NA,"var.procera",NA,NA,NA,NA
"189","2021-02-07 08:35:27-03","MN","R","32463","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Foster, M.B.","1939","08","07","Brasil","Rio de Janeiro","Magé","Suruí.","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,"R010018784",NA,NA,NA,NA,"326",NA,NA,"20531",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-02-07 08:35:27-03","MN","R","203553","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Freitas, A.F.N","1999","11","25","Brasil","Bahia","Porto Seguro","Trancoso.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,"R010018813",NA,NA,NA,NA,"45",NA,NA,"68835",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-07 08:35:27-03","MN","R","203554","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Pessoa, T.C.R.","1999","11","25","Brasil","Bahia","Porto Seguro","Trancoso.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,"R010018801",NA,NA,NA,NA,"46",NA,NA,"68835",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-31 10:25:59-03","UFPI","TEPB","21376","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Martius ex. Schult.f.)Witt.","M. G. L. Wanderley","G. M. SOUSA","2001","03","13","Brasil","Rio de Janeiro","Carapebús","Parque Nacional da Restinga de Jurubatiba. Próximo a lagoa de Carapabeús","-41.591111","-22.246667","41°35'28W","22°14'48S",NA,NA,"Epífita. Folhas verde com bainha roxa. Escapo vermelho. Bracteas do escapo vermelha de ápice verde.Bráctea floral vermelha de ápice amarela. Sépalas e pétalas amarelas. Ambiente: Restinga Arbustiva aberta",NA,NA,"2005","04","15","486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2016-02-02 14:37:51-02","BGBM","B","B 10 0243436","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","Wittmack",NA,"C. F. P. Martius ?",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"type fragment <a href=http://herbarium.bgbm.org/object/B100243436 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100243436","B100243436",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","Middle and South America",NA,NA,NA,NA,NA,NA
"194","2019-07-26 11:39:38-03","IPA","IPA","18201","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B. Sm.","Smith, L.B.","Vinha, S.G. da; Santos, T.S.; Santos, T.S.","1968","03","20","Brasil","Bahia","Porto Seguro","Parque Nacional do Monte Pascoal, restinga.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"Escapo reto, brácteas florais e escapo vermelho, fl. amarelas.","IPA0018201",NA,NA,NA,NA,"161","Plantae",NA,"68835",NA,"auto",NA,"Southern America",NA,"rubra",NA,NA,NA,NA
"195","2019-02-15 11:35:41-02","IPA","IPA","6335","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult.f.) Wittm.","Smith, L.B.","Pickel, B.","1933","09","22","Brasil","Pernambuco","Palmares","(S. Teresinha) Sobre cajazeira.","-35.5917015075684","-8.68332958221436",NA,NA,NA,NA,NA,"IPA0006335",NA,"1953","06",NA,"3436","Plantae",NA,"18715",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"196","2019-02-15 11:35:41-02","IPA","IPA","45495","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult.f.) Wittm.","Ataíde, M.","Andrade-Lima","1972","06","16","Brasil","Pernambuco","Quipapá",NA,"-36.0116996765137","-8.82777976989746",NA,NA,NA,NA,NA,"IPA0045495",NA,"1988","08","08","72-8269","Plantae",NA,"11788",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"197","2019-02-15 11:35:41-02","IPA","IPA","45494","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult.f.) Wittm.","Siqueira-Filho, J.A.","Andrade-Lima","1972","09",NA,"Brasil","Pernambuco","Quipapá",NA,"-36.0116996765137","-8.82777976989746",NA,NA,NA,NA,NA,"IPA0045494",NA,"1998","03","05","72-8272b","Plantae",NA,"11788",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"198","2019-02-15 11:35:41-02","IPA","IPA","45493","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult.f.) Wittm.","Siqueira-Filho, J.A.","Andrade-Lima","1972","09",NA,"Brasil","Pernambuco","Quipapá",NA,"-36.0116996765137","-8.82777976989746",NA,NA,NA,NA,NA,"IPA0045493",NA,"1998","03","05","72-8272a","Plantae",NA,"11788",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"199","2019-02-15 11:35:41-02","IPA","IPA","13337","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult.f.) Wittm.","Andrade-Lima","Andrade-Lima","1963","12","26","Brasil","Pernambuco","São Lourenço da Mata","Tapera","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"Folha verde claro. Flores amarelas-esverdeada. Frutos maduros verde.","IPA0013337",NA,"1964","03","11","63-4188","Plantae",NA,"21764",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA
"200","2019-02-15 11:35:41-02","IPA","IPA","13714","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera procera","(Mart. ex Schult.f.) Wittm.","Andrade-Lima","Andrade-Lima","1965","12","28","Brasil","Pernambuco","Goiana","Km 50 Estr. Recife-Goiana.","-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"Sombra rala de ilha de espécies arb.frutos.","IPA0013714",NA,"1966","05","20","65-4348a","Plantae",NA,"22853",NA,"auto",NA,"Southern America",NA,"procera",NA,NA,NA,NA
"201","2019-02-15 11:35:41-02","IPA","IPA","13715","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera procera","(Mart. ex Schult.f.) Wittm.","Andrade-Lima","Andrade-Lima","1965","12","28","Brasil","Pernambuco","Goiana","Km 50 Estr. Recife-Goiana.","-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"Sombra rala de ilha de espécies arb. frutos.","IPA0013715",NA,"1966","05","20","65-4348b","Plantae",NA,"22853",NA,"auto",NA,"Southern America",NA,"procera",NA,NA,NA,NA
"202","2019-02-15 11:35:41-02","IPA","IPA","13164","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B. Sm.","Smith, L.B.","Andrade-Lima","1962","07","11","Brasil","Sergipe",NA,"Serra de Itabaiana, Encosta da Serra de Itabaiana(485 m) sôbre blocos de quartzito.",NA,NA,NA,NA,NA,NA,"Ornamental.Penduc.,pedic. e bráct. verm.;fl. amarelo-esverdeado.","IPA0013164",NA,"1964","09","23","62-4069","Plantae",NA,NA,NA,NA,NA,"Southern America",NA,"rubra",NA,NA,NA,NA
"203","2019-02-15 11:35:41-02","IPA","IPA","29996","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B. Sm.","Siqueira-Filho, J.A.","Andrade-Lima; et al.; et al.","1981","09","13","Brasil","Sergipe","Itabaiana","Alto da Serra de Itabaiana.","-37.4253005981445","-10.6850004196167",NA,NA,NA,NA,"Erva com aproximadamente 40 cm de altura. Inflorescencia vermelha e amarela.Frequente.","IPA0029996",NA,"1998","03","05","81-40","Plantae",NA,"16069",NA,"auto",NA,"Southern America",NA,"rubra",NA,NA,NA,NA
"204","2019-02-15 11:35:41-02","IPA","IPA","13714","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera procera","(Mart. ex Schult.f.) Wittm.","Andrade-Lima","Andrade-Lima","1965","12","28","Brasil","Pernambuco","Goiana","Km 50 Estr. Recife-Goiana.","-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"Sombra rala de ilha de espécies arb.frutos.","IPA0013714",NA,"1966","05","20","65-4348a","Plantae",NA,"22853",NA,"auto",NA,"Southern America",NA,"procera",NA,NA,NA,NA
"205","2019-02-15 11:35:41-02","IPA","IPA","13715","S","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera procera","(Mart. ex Schult.f.) Wittm.","Andrade-Lima","Andrade-Lima","1965","12","28","Brasil","Pernambuco","Goiana","Km 50 Estr. Recife-Goiana.","-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"Sombra rala de ilha de espécies arb. frutos.","IPA0013715",NA,"1966","05","20","65-4348b","Plantae",NA,"22853",NA,"auto",NA,"Southern America",NA,"procera",NA,NA,NA,NA
